firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSET-L,0.1552402745995423,-0.1552402745995423,3.0,-0.1900265076209411,2.2049324434694315e-06,2.086684654451102,-0.1784746617969514,1.0,2.571271929824561,-0.3687707641196013,-1.2030420875771808e-06,9.050986550134462e-08,-0.194002650762094,0.1593535488265926,-1.9226967305423048,-0.0854473869925342,0.4066985645933023,0.0218408870360502,-0.624504604663975,-0.1660603103756486,-0.9088960342979632,1.0,0.3684210526315788,0.1936908517350157,11.735516372795969,-0.1964470507071403,-0.5473684210526315,-0.1284403669724771,-0.15929203539823,-0.1517857142857144,0.0674157303370786,0.532258064516129,-0.05,-0.0865384615384615,0.021505376344086,0.021505376344086,-0.3790849673202614,-0.4632768361581921,-0.5026178010471204,-0.4476744186046512,-0.4571428571428572,-0.4571428571428572,-0.4722222222222222,-0.4722222222222222,-0.5128205128205128,-0.4571428571428572,-0.4476744186046512,-0.4808743169398908,-0.4411764705882353,-0.4662921348314607,-0.4632768361581921,-0.4808743169398908,-0.5297029702970297,-0.5202020202020202,-0.5052083333333333,-0.5,-0.4571428571428572,-0.4207317073170732,-0.4836956521739131,-0.4345238095238095,-0.4242424242424242,-0.4632768361581921,-0.5,-0.4722222222222222,-0.4946808510638297,-0.5,-0.5,-0.489247311827957,-0.4540229885057472,-0.4062500000000001,-0.4207317073170732,-0.579646017699115,-0.5518867924528302,-0.5681818181818182,-0.579646017699115
FSEW-L,0.0741474482711909,0.0741474482711909,4.0,0.0217726199034611,1.8603072233128266e-07,0.1760541256920932,-0.0081628200390319,1.0,1.860598729966737,0.1091493331490567,5.3106929361822817e-08,2.794791861951904e-09,0.0640340967443771,0.3545641372304991,-0.6867571199343606,0.0454624820067987,0.0078965790227614,-0.0316441081194113,0.196910938860714,-0.1244531785947787,0.4778481012658223,5.0,1.2572465333275735,0.2349073170731707,250.36391437308868,0.048473438860714,0.0569620253164555,-0.0246913580246913,-0.0595238095238094,-0.0062893081761006,-0.0424242424242423,0.1703703703703702,0.0896551724137932,0.0394736842105263,-0.0538922155688621,-0.0062893081761006,0.0193548387096773,-0.1366120218579235,-0.0705882352941176,-0.0306748466257668,0.1366906474820144,0.0,0.0,0.0063694267515923,-0.0124999999999999,-0.0760233918128654,-0.0424242424242423,-0.1595744680851063,-0.202020202020202,-0.4397163120567375,-0.368,-0.2752293577981651,-0.2651162790697674,-0.2616822429906542,-0.278538812785388,-0.2254901960784313,-0.1459459459459459,-0.1550802139037433,-0.1897435897435897,-0.1770833333333332,-0.1022727272727271,-0.1459459459459459,-0.0705882352941176,0.0748299319727892,0.0675675675675675,0.0675675675675675,-0.0424242424242423,0.0128205128205127,0.0463576158940397,0.3057851239669422,0.1449275362318842,-0.1595744680851063,-0.1459459459459459,-0.4169741697416974,-0.4570446735395189
FSEY-L^I97,0.1238402426173893,0.1238402426173893,3.0,0.0401913875598086,1.4973596810291587e-06,1.417058140648045,-0.016256261222053,1.0,1.2574224786236738,-0.0871737229923816,2.396922734716261e-08,6.471844410610906e-09,0.0463131677262895,0.0401192435187979,2.3801155848695936,-0.0572057446775807,-0.1075687981258774,-0.0393866748898781,-0.1743573893516229,0.0372754067240604,20.59188034188035,2.0,0.2897908725661894,0.0548109965635738,12.00915750915751,0.0372754067240604,-0.0181818181818181,-0.0178571428571429,-0.1666666666666666,-0.2763157894736842,-0.2567567567567567,-0.236111111111111,-0.2763157894736842,-0.3209876543209876,-0.3037974683544303,-0.2857142857142857,-0.3373493975903613,-0.4329896907216494,-0.375,-0.3292682926829268,-0.2857142857142857,-0.3037974683544303,-0.3125,-0.2465753424657533,-0.2567567567567567,-0.2666666666666666,-0.2465753424657533,-0.2763157894736842,-0.2948717948717948,-0.2465753424657533,-0.2028985507246375,-0.236111111111111,-0.236111111111111,-0.2142857142857142,-0.1666666666666666,-0.0983606557377048,-0.0983606557377048,-0.1791044776119402,-0.2253521126760562,-0.2028985507246375,-0.140625,-0.1911764705882352,-0.1791044776119402,-0.0983606557377048,0.0,-0.0178571428571429,-0.0833333333333332,-0.0178571428571429,0.0377358490566037,0.1,-0.3125,-0.4711538461538461,-0.4387755102040815,-0.4761904761904761,-0.4444444444444444
FSFF-L^I02,0.0274363085693924,0.0274363085693924,6.0,0.6898215198500598,5.860785351503798e-07,0.5546478710600157,0.0122130027856705,1.0,0.5083622872622342,1.0617572119906291,5.50085862762081e-08,4.363171961784607e-09,0.6906202078718692,0.8454200761523044,3.156566702166734,0.8492959507583948,0.9202179217920792,-0.1155864601248521,-0.3465965319225612,0.0603089231498261,0.3061900764370606,4.0,0.4653141746658029,0.089050871648486,14.298714006150409,0.1160900352416178,0.0233463035019454,0.0,-0.0190839694656489,0.0158102766798418,0.1473214285714283,0.3455497382198953,0.324742268041237,0.4198895027624307,0.443820224719101,0.5670731707317074,0.4357541899441339,0.1371681415929204,0.1576576576576573,0.200934579439252,0.3316062176165804,0.1898148148148146,0.1321585903083699,0.1030042918454934,0.168181818181818,0.1843317972350229,0.2355769230769229,0.1735159817351597,0.117391304347826,0.229665071770335,0.2536585365853658,0.2786069651741294,0.3597883597883597,0.4198895027624307,0.3967391304347825,0.5766871165644172,0.7133333333333332,0.6580645161290322,0.7133333333333332,0.7364864864864864,1.0396825396825395,0.8098591549295775,0.8357142857142856,0.7972027972027971,0.7724137931034483,0.8623188405797102,-0.5187265917602997,-0.5150943396226415,-0.4645833333333333,-0.4351648351648352,-0.5427046263345197,-0.5888,-0.5854838709677419,-0.5914149443561209,-0.5606837606837607
FSFM-L,0.1147980398245406,0.1147980398245406,3.0,-0.0009584512569268,2.531325813263328e-07,0.2395573953114528,0.0380610653343236,1.0,1.4185430463576156,0.0876672948102503,6.282017307662969e-08,5.696890520585023e-08,0.0130425476252764,1.28374663828606,-0.756946612630451,-0.0195867457012753,-0.0308253274444531,0.0096527120482656,0.8320207409429684,0.173188321634813,1.2292600896860972,4.0,1.1454218837976242,0.1400065947524612,16.07004043302465,0.0576999567908476,0.1384615384615386,0.0317460317460318,0.0803324099722992,0.0684931506849315,0.1048158640226628,0.1890243902439023,0.2580645161290322,0.3732394366197182,0.4338235294117645,0.5354330708661417,0.4444444444444444,0.2956810631229236,0.3175675675675675,0.56,0.8840579710144929,0.6455696202531644,0.5537848605577691,0.3175675675675675,0.2956810631229236,0.1963190184049079,0.1818181818181818,0.1572700296735905,0.0455764075067024,0.1890243902439023,0.3,0.2703583061889252,0.1504424778761062,0.1504424778761062,0.1239193083573486,-0.1196388261851015,-0.0714285714285715,-0.0714285714285715,-0.1925465838509317,-0.1875,-0.1841004184100418,-0.1503267973856209,-0.080188679245283,0.0236220472440944,0.0209424083769633,0.0263157894736842,-0.0346534653465346,-0.0556900726392252,-0.0510948905109489,0.0427807486631015,-0.0625,-0.23828125,-0.1156462585034013,-0.1684434968017059,-0.180672268907563
FSFV-L^B05,0.0163599119899295,0.0163599119899295,2.0,0.0331667227523779,3.041310873610912e-07,0.2878209147938073,0.0019397004715937,1.0,0.5120111850188536,0.2256790500942771,9.151182584172368e-08,2.189097988882048e-07,0.165135886931206,0.6499833929037877,-1.1710621800293466,-0.1545488838167459,-0.4848303715374027,-0.0096896361015981,0.3050165212362565,0.0214463739229961,0.1860923034406518,5.0,0.1438255427578818,0.1621284736984501,135.38210014947683,0.0780917776279943,0.0277777777777779,0.0027855153203342,0.0344827586206897,0.1076923076923077,0.1612903225806452,0.3186813186813186,0.2903225806451612,0.2903225806451612,0.3235294117647058,0.2244897959183673,0.1803278688524592,0.1180124223602483,0.1464968152866241,0.1688311688311687,0.3636363636363635,0.3090909090909091,0.4457831325301205,0.3688212927756655,0.267605633802817,0.254355400696864,0.1180124223602483,-0.0217391304347825,-0.0721649484536082,0.0112359550561798,0.0650887573964498,0.0526315789473683,0.0344827586206897,0.0404624277456648,0.0876132930513595,0.0942249240121579,0.1960132890365449,0.125,0.1009174311926606,0.0495626822157433,0.0557184750733137,0.0,-0.0348525469168901,-0.0217391304347825,0.0344827586206897,0.0746268656716417,0.1501597444089457,0.1688311688311687,0.263157894736842,0.1501597444089457,0.0843373493975905,-0.0769230769230768,-0.0745501285347043,-0.1346153846153845,-0.027027027027027
FSFX-L^K04,0.0217063330204581,-0.0217063330204581,3.0,0.0434110239699547,9.83048449093161e-07,0.9303287814464476,3.856342675914409e-05,1.0,1.3394977789864926,-0.0094288917213102,8.898565838702378e-08,1.2776879674845417e-08,0.0128736832591907,0.1348277770639083,0.2439249589865316,0.0476689515826007,0.0494500026157826,0.0523877587100679,-0.0762021290452633,0.1242168973654855,-0.756465148141805,8.0,1.053474299700843,0.1274669011170873,2.1218196584201023,0.136483450845961,0.0674603174603174,0.0588235294117647,0.0862068965517242,0.1886792452830188,0.2989690721649485,0.5365853658536586,0.6363636363636362,0.7746478873239437,0.7622377622377623,0.8129496402877698,0.5949367088607593,0.5,0.5460122699386505,0.6153846153846154,0.5849056603773584,0.5180722891566265,0.4823529411764706,0.5,0.6050955414012738,0.6578947368421053,0.6363636363636362,0.3695652173913042,0.3404255319148936,0.2791878172588833,0.2989690721649485,0.2989690721649485,0.3263157894736843,0.3333333333333335,0.3404255319148936,0.3263157894736843,0.575,0.3193717277486911,0.1830985915492957,0.1666666666666665,-0.3505154639175257,0.05,0.1200000000000001,0.4078212290502794,0.4078212290502794,0.4157303370786516,0.3770491803278688,0.4078212290502794,0.575,0.7622377622377623,0.2923076923076924,-0.0666666666666667,-0.0307692307692307,-0.0836363636363636,0.0815450643776822
FSFY-L^H12,0.0221328770809113,-0.0221328770809113,18.0,-0.0484812702560107,5.31561888659449e-07,0.503054884625582,-0.0161157893059922,1.0,2.2985668433898665,-0.1555318603458722,5.977966910640486e-08,6.31967761189898e-08,-0.0292591010727834,0.5602325911670643,-1.3256100090451597,0.0917428509492169,0.1738026844730689,0.018834405751419,-0.121251765492751,-0.0633939690223302,-0.5273943186698556,2.0,1.1938382312183171,0.0957591004595962,5.45974335600589,-0.1175638581690175,0.1419354838709676,0.0064935064935065,-0.0718562874251496,-0.0662650602409637,-0.0251572327044025,0.1231884057971015,0.0839160839160839,0.1654135338345863,0.1742424242424243,0.2109375,0.0616438356164383,-0.0882352941176469,-0.0828402366863905,-0.1755319148936169,-0.0251572327044025,-0.1388888888888888,-0.1576086956521739,-0.2475728155339805,-0.2922374429223744,-0.2986425339366515,-0.2171717171717171,-0.2922374429223744,-0.3376068376068375,-0.3432203389830508,-0.2757009345794392,-0.2654028436018957,-0.2512077294685989,-0.2619047619047618,-0.2688679245283019,-0.3049327354260089,-0.2475728155339805,-0.2010309278350515,-0.3111111111111111,-0.2654028436018957,-0.2249999999999999,-0.3290043290043289,-0.3459915611814346,-0.2249999999999999,-0.2583732057416267,-0.1842105263157893,-0.2619047619047618,-0.2757009345794392,-0.272300469483568,-0.1483516483516483,-0.2824074074074074,-0.5467836257309941,-0.5125786163522013,-0.5274390243902438,-0.5288753799392097
FSGG-L^F99,0.0425735511595942,0.0425735511595942,2.0,0.1337565430448824,5.605467940213154e-07,0.5304853655042415,0.0033320082780206,1.0,1.338452698114193,0.1302792681249139,8.342363587993711e-08,2.103098454698262e-09,0.1659241934885101,0.1204673802290153,-1.1417611627250472,0.0196610560387221,0.0242269063026241,-0.1158008786935949,-0.2326408263048746,-0.1756445714366981,0.5003066857493357,4.0,1.0141043723554302,0.1093892115021339,4.618220834959033,-0.0286007386130487,0.0277777777777779,0.0588235294117647,0.125,0.1320754716981131,0.2587412587412587,0.3846153846153846,0.3846153846153846,0.3533834586466164,0.5254237288135595,0.6216216216216215,0.4876033057851241,0.3235294117647058,0.3333333333333332,0.3333333333333332,0.2857142857142858,0.2857142857142858,0.3333333333333332,0.3043478260869567,0.2244897959183673,0.1688311688311687,0.1042944785276074,0.0,0.0465116279069768,0.0344827586206897,0.0465116279069768,0.0650887573964498,0.1612903225806452,0.2244897959183673,0.2413793103448276,0.3533834586466164,0.3043478260869567,0.2244897959183673,0.2413793103448276,0.2949640287769786,0.2949640287769786,0.1999999999999999,0.2162162162162162,0.3235294117647058,0.267605633802817,0.40625,0.5652173913043479,0.6666666666666665,0.7307692307692308,1.0454545454545454,0.8367346938775511,0.4876033057851241,0.5517241379310347,0.5517241379310347,0.8947368421052633
FSGH-L^G03,0.0156987511437878,0.0156987511437878,2.0,-0.0013483246981425,1.6883151110911016e-06,1.5977728681103474,0.8405809223703546,1.0,0.5135621732211867,0.0394580743802822,5.001514120329127e-07,2.4350980149739203e-08,0.015642699568334,1.3404107180888658,-1.3132251911799908,-0.1353621858134861,-0.4048313730615597,0.6644318847421515,0.5555997471617685,0.0257626145126822,0.085658854142722,5.0,0.0752602864287338,0.015829408539256,10.308364970353622,0.5545770344162111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777779,0.0571428571428571,0.2131147540983606,0.15625,0.1384615384615384,0.0571428571428571,0.1935483870967742,0.15625,0.1935483870967742,0.0277777777777779,0.0,0.0277777777777779,0.0422535211267605,-0.0632911392405063,-0.1956521739130435,-0.159090909090909,-0.1956521739130435,-0.5865921787709497,-0.5771428571428572,-0.5842696629213483,-0.5697674418604651,-0.5595238095238095,-0.5,-0.5194805194805194,-0.5487804878048781,-0.4676258992805755,-0.4393939393939394,-0.4676258992805755,-0.4676258992805755,-0.4477611940298508,-0.4307692307692308,-0.3833333333333333,-0.3884297520661157,-0.3781512605042016,-0.3148148148148149,-0.2673267326732673,-0.2525252525252525,-0.5286624203821657,-0.5225806451612903,-0.5163398692810457,-0.5
FSGQ-L^F97,0.0287026070933152,0.0287026070933152,2.0,0.0456020675468977,7.833313784956686e-07,0.7413222893509486,0.0042150286565559,1.0,1.6348830515241837,-0.0536060019361084,1.362553667010336e-07,1.2536614077088597e-07,0.0760139946201586,0.3487599450595529,-1.246974207825073,-0.0680895854547229,-0.0697027767345887,0.0344171591855647,0.0663206061076778,-0.1193863829019281,0.3610066156440527,4.0,1.000770680706055,0.3304009963513893,6.345132845769302,0.0639654918153665,0.0273972602739727,0.0,-0.0817610062893082,-0.0394736842105263,0.0895522388059699,0.3518518518518516,0.2586206896551724,0.2268907563025211,0.3153153153153152,0.3272727272727271,0.3773584905660376,0.1587301587301586,0.1145038167938929,0.1967213114754098,0.1145038167938929,0.0977443609022554,0.0895522388059699,0.0138888888888888,0.0656934306569341,0.140625,0.1145038167938929,0.0354609929078013,-0.0266666666666667,-0.0266666666666667,-0.0580645161290322,-0.0759493670886076,-0.1657142857142857,-0.0759493670886076,-0.1042944785276073,-0.1257485029940119,-0.070063694267516,-0.1042944785276073,-0.0641025641025642,-0.070063694267516,-0.0580645161290322,-0.1204819277108433,-0.1204819277108433,-0.1042944785276073,-0.0759493670886076,-0.136094674556213,-0.2356020942408376,-0.3209302325581395,-0.2551020408163265,-0.1933701657458564,-0.3113207547169812,-0.4427480916030535,-0.4016393442622951,-0.4427480916030535,-0.4384615384615384
FSGT-L,0.0253595760787282,0.0253595760787282,2.0,-0.0209737827715356,6.381086132372872e-07,0.6038876406662935,-0.0043831939840078,1.0,1.3738404452690167,-0.0229555236728839,1.0541441848633598e-07,5.5978522130508654e-08,0.0168539325842695,0.4385745413136757,-1.283378450199499,-0.0309902815500665,-0.045287745152549,0.0314455533068136,0.0231396053706116,-0.0376538255751738,0.2977777777777776,3.0,0.8070500927643784,0.1180914512922465,5.30246020260492,-0.0197966827180311,0.0,0.0060975609756097,-0.1032608695652175,-0.1361256544502618,-0.1176470588235295,0.0060975609756097,0.0927152317880795,0.0443037974683542,0.0185185185185183,0.1458333333333332,0.0999999999999998,-0.0833333333333333,-0.0178571428571429,-0.0406976744186047,0.0509554140127388,-0.0517241379310344,-0.0625,-0.1081081081081082,-0.0934065934065935,-0.0934065934065935,-0.1269841269841269,-0.2396313364055299,-0.2731277533039647,-0.3292682926829269,-0.1494845360824742,-0.1581632653061224,-0.2105263157894736,-0.2105263157894736,-0.1666666666666667,-0.175,-0.0294117647058823,-0.0625,-0.131578947368421,-0.131578947368421,-0.1494845360824742,-0.2028985507246377,-0.1951219512195121,-0.0517241379310344,-0.1538461538461538,-0.0934065934065935,-0.1081081081081082,-0.1666666666666667,-0.1032608695652175,0.0312499999999997,-0.1129032258064517,-0.367816091954023,-0.3866171003717472,-0.3400000000000001,-0.2361111111111111
FSHC-L,0.1193408370588617,0.1193408370588617,2.0,0.0304019626344592,5.169563558164574e-07,0.4892326283728704,-0.0159279086813819,1.0,1.402574079616881,-0.0866614967041489,1.1974960142067418e-07,9.302557643666152e-09,0.069220607661823,0.2059742011897618,-1.257143640412899,0.1104250086552081,0.0326693975548344,0.0148355706029779,-0.0721679208588157,-0.038117483141215,1.069643452182606,3.0,0.7820156497199299,0.1547574134158303,11.211830055547216,0.0586359158273737,0.0136186770428015,0.0078431372549019,0.0058708414872796,0.0178217821782178,0.1576576576576573,0.3385416666666667,0.307888040712468,0.3179487179487179,0.2914572864321607,0.3012658227848099,0.1628959276018098,-0.1013986013986014,-0.0982456140350878,-0.0982456140350878,-0.0534069981583793,-0.032015065913371,-0.1404682274247493,-0.1587561374795418,-0.1258503401360544,-0.1029668411867366,-0.2418879056047198,-0.293956043956044,-0.3016304347826087,-0.2247360482654601,-0.2270676691729324,-0.2362555720653789,-0.2582972582972583,-0.1723027375201289,-0.0870337477797513,-0.020952380952381,0.0641821946169771,0.0425963488843812,0.0158102766798418,0.028,0.0532786885245901,0.0425963488843812,0.0489795918367346,0.0982905982905983,0.0982905982905983,0.1422222222222222,0.1788990825688072,0.2238095238095236,0.307888040712468,0.324742268041237,0.1550561797752807,-0.020952380952381,-0.0338345864661655,-0.0019417475728156,0.0936170212765956
FSHK-L,0.0034840011002109,-0.0034840011002109,2.0,-0.0437628912205183,4.616345187182242e-07,0.4368776327035769,-0.0055630922786027,1.0,1.767210144927536,0.0938297872340426,6.734602004253416e-08,1.32857764168363e-06,0.0364092906465787,2.288285692621161,-1.219777928777294,-0.0062253383486375,-0.0554682267170122,0.0202579909489364,0.0024254183846713,-0.1226982858447637,-0.0506666666666675,4.0,0.990036231884058,0.1018991612841029,6.144578313253012,-0.0413533834586466,0.2180451127819549,-0.0763888888888888,-0.1635220125786163,-0.1363636363636363,-0.1528662420382165,0.0075757575757575,-0.0291970802919708,-0.0890410958904108,0.1465517241379312,0.0,-0.1474358974358974,-0.2267441860465116,-0.2356321839080459,-0.1890243902439023,-0.1474358974358974,-0.1073825503355704,-0.0952380952380951,-0.1419354838709677,-0.2267441860465116,-0.1013513513513513,-0.0763888888888888,-0.1890243902439023,-0.2485875706214688,-0.2267441860465116,-0.1939393939393938,-0.2267441860465116,-0.2999999999999999,-0.8226666666666667,-0.8155339805825242,-0.8086330935251799,-0.7941176470588235,-0.7978723404255319,-0.7950693374422189,-0.7953846153846154,-0.7801652892561983,-0.7918622848200313,-0.7981790591805766,-0.7941176470588235,-0.7851373182552503,-0.7641843971631206,-0.7714776632302406,-0.7706896551724138,-0.7572992700729927,-0.73767258382643,-0.7572992700729927,-0.8200270635994586,-0.8,-0.8011958146487295,-0.7895569620253164
FSHO-L^A07,0.0170529101400578,0.0170529101400578,3.0,-0.0475623874453305,1.3275812317045309e-06,1.2563846987421514,-0.0175097003643469,1.0,2.223662884927066,-0.0363347845546649,7.511226357389255e-08,2.5608729071410603e-09,-0.0073750107194922,0.0733136532413277,-1.557182022013135,0.175119496189984,0.1420930996399933,-0.0368671551702406,-0.0344092491146201,-0.1085339713043731,0.5794776119402968,3.0,1.1054565099945972,-0.0364630476796242,4.269572323617543,-0.0778716494481445,-0.0208333333333333,-0.1,-0.6190476190476191,-0.1529411764705882,-0.04,0.1707317073170731,0.1076923076923075,0.1076923076923075,0.0434782608695651,0.0285714285714286,-0.0709677419354839,-0.2,-0.2216216216216217,-0.1771428571428571,-0.0463576158940397,-0.0649350649350649,-0.1428571428571429,-0.648780487804878,-0.6461916461916462,-0.1627906976744186,-0.1910112359550562,-0.4193548387096775,-0.6587677725118484,-0.4375,-0.424,-0.4122448979591837,-0.4146341463414634,-0.633587786259542,-0.4375,-0.3898305084745762,-0.323943661971831,-0.3684210526315788,-0.4122448979591837,-0.4566037735849056,-0.4545454545454546,-0.48014440433213,-0.4820143884892086,-0.4893617021276596,-0.4396887159533074,-0.3142857142857144,-0.3076923076923077,-0.2727272727272727,-0.5801749271137027,-0.1272727272727272,-0.2906403940886699,-0.4545454545454546,-0.4330708661417323,-0.4330708661417323,-0.6011080332409973
FSHU-L,0.0735896811360916,0.0735896811360916,2.0,0.1272104705908855,4.162229753660269e-07,0.3939014540326022,-0.0053392475165517,1.0,1.517393551465034,0.0821620364087551,9.0426844305054e-08,7.499173359511521e-09,0.0456173548692301,0.2755604716593773,-1.3334517389286118,0.0672169154027478,0.049528840344559,-0.0173900801462732,0.0729844760246353,-0.0817110174160848,0.5730188834831368,4.0,1.324613366198863,0.1971618292813537,5.7127582534611285,0.1308457711442785,-0.0204918032786884,-0.046875,-0.0505836575875485,-0.0200803212851407,0.196078431372549,0.326086956521739,0.326086956521739,0.3785310734463276,0.3118279569892472,0.3631284916201116,0.2842105263157894,0.2512820512820513,0.3189189189189187,0.3785310734463276,0.4352941176470588,0.4186046511627908,0.1730769230769229,0.1090909090909089,0.094170403587444,0.0844444444444443,0.3942857142857143,0.2842105263157894,0.2512820512820513,0.1730769230769229,0.1455399061032865,0.1192660550458715,0.1619047619047617,0.2385786802030456,0.2842105263157894,0.2842105263157894,0.3785310734463276,0.3555555555555554,0.3406593406593405,0.3785310734463276,0.3785310734463276,0.5061728395061726,0.5947712418300652,0.6827586206896552,-0.6657534246575343,-0.6671214188267394,-0.655367231638418,-0.6479076479076479,-0.615748031496063,-0.5756521739130435,-0.6539007092198581,-0.7471502590673575,-0.7179190751445087,-0.7242937853107345,-0.7042424242424242
FSIF-L^I98,0.0042489435623402,-0.0042489435623402,2.0,-0.0658783632236705,4.765148922993006e-07,0.4509599903268671,-0.018663196927195,1.0,1.7683990572685084,-0.1414016033100595,8.114617194928756e-08,1.1270431443037398e-08,-0.0548074248853879,0.2147533480813984,-1.5502948725537853,-0.0384142768189044,0.0274296690992673,0.2215951589252883,0.0711375230050773,-0.0141214687316953,-0.0540030656762172,3.0,1.0858906139903295,0.1500100806451612,4.153529382042343,0.1031819523847868,-0.073076923076923,0.0878661087866108,0.0788381742738588,0.0038610038610038,0.1304347826086958,0.3265306122448981,0.2935323383084578,0.368421052631579,0.3978494623655912,0.2745098039215685,0.0699588477366255,-0.0441176470588235,-0.1003460207612456,0.0236220472440944,0.1158798283261801,-0.1003460207612456,-0.0940766550522648,-0.1333333333333333,-0.1095890410958904,-0.0334572490706319,-0.0647482014388488,-0.2192192192192191,-0.2571428571428571,-0.2307692307692307,-0.1746031746031745,-0.1126279863481228,-0.2024539877300613,-0.1798107255520504,-0.4444444444444444,-0.4050343249427918,-0.2737430167597765,-0.3350383631713555,-0.3516209476309226,-0.3673965936739659,-0.2896174863387978,-0.3121693121693121,-0.3066666666666666,-0.2757660167130918,-0.2419825072886298,-0.228486646884273,-0.190031152647975,-0.1950464396284829,-0.0262172284644194,-0.0298507462686566,-0.1304347826086956,-0.4117647058823529,-0.3925233644859813,-0.4408602150537635,-0.4335511982570805
FSIG-L^E18,0.081614080807454,0.081614080807454,29.0,0.1470853810172303,1.3585780483781303e-06,1.2857191946271411,0.004795750974259,1.0,1.5255978342607912,-0.000332304770947,2.0298885931935885e-07,1.9307516498108737e-08,0.1170140328024157,0.0955464817803422,-1.1279742517081432,-0.1301778467872797,-0.1494490777224781,-0.0584771920273898,0.0036260810213176,-0.0702983257223451,1.254158279478759,3.0,0.7302752293577982,0.1317718490242451,5.083343176395549,0.1062255809171292,-0.0603448275862067,-0.0333333333333333,-0.1212121212121213,-0.1714285714285714,-0.0645161290322581,0.0841121495327101,-0.0491803278688525,-0.0413223140495868,-0.1076923076923077,-0.0569105691056911,-0.1076923076923077,-0.2795031055900622,-0.3095238095238095,-0.2926829268292683,-0.1773049645390071,-0.1944444444444444,-0.2611464968152867,-0.2704402515723271,-0.3012048192771084,-0.2658227848101266,-0.2418300653594771,-0.3176470588235294,-0.3409090909090909,-0.3409090909090909,-0.3409090909090909,-0.3483146067415731,-0.3483146067415731,-0.3555555555555556,-0.3862433862433863,-0.3763440860215055,-0.3591160220994476,-0.3409090909090909,-0.3255813953488372,-0.2611464968152867,-0.2516129032258065,-0.2926829268292683,-0.2750000000000001,-0.2839506172839507,-0.3095238095238095,-0.3053892215568862,-0.3095238095238095,-0.2704402515723271,-0.2418300653594771,-0.1212121212121213,-0.3176470588235294,-0.4654377880184331,-0.462962962962963,-0.4449760765550239,-0.3829787234042553
FSIV-L^H15,0.0023026422172633,0.0023026422172633,3.0,-0.2759985726711121,2.837394324511021e-07,0.2685228390157651,0.0340574494052251,1.0,1.4019379100216849,0.0648836057454186,3.5632393842696536e-08,4.799506738524197e-09,-0.434777760431767,0.1401271182473927,5.790687590099336,0.4788556499490649,0.5225223344874314,0.0630878335045548,0.1392679962707261,-0.1898364545172461,0.0732510288065843,5.0,0.9062337020669212,0.1548076439105414,4.419244552457058,-0.084066830013745,-0.0972222222222222,-0.0136986301369863,-0.0526315789473684,0.1076923076923075,0.125,0.4399999999999999,0.3090909090909088,1.0,0.7560975609756098,1.0571428571428574,0.2857142857142856,0.180327868852459,0.1076923076923075,0.125,0.1076923076923075,0.180327868852459,0.3333333333333332,0.2857142857142856,0.180327868852459,0.3584905660377357,0.2857142857142856,-0.027027027027027,-0.0649350649350649,-0.3628318584070796,-0.55,-0.5739644970414202,-0.5932203389830508,-0.5932203389830508,-0.5102040816326531,-0.6043956043956045,-0.5609756097560976,-0.5688622754491017,-0.6521739130434783,-0.6521739130434783,-0.6697247706422018,-0.6936170212765957,-0.7,-0.648780487804878,-0.6555023923444976,-0.6842105263157894,-0.6896551724137931,-0.6756756756756757,-0.6571428571428573,-0.6170212765957447,-0.5955056179775281,-0.7154150197628458,-0.8628571428571429,-0.8690909090909091,-0.8454935622317596
