firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,15.0,-0.0453556049779965,7.816748950749761e-07,0.0679582807840107,0.1032367592753228,0.0782982849524271,1.0968723139902945,-0.3287156789449377,1.0,-0.0103374292958844,2.4719896775816378e-08,-0.041529988500877,1.0398446115389795e-09,1.1334534836608388e-06,-0.0656279001611878,5.0,0.0694524956203775,-0.0119100378814222,0.2032410433224542,-0.0361363743620513,0.1724137931034484,-0.0937500000000001,0.0,-0.0645161290322581,-0.2564102564102565,-0.1470588235294119,0.1153846153846152,-0.1470588235294119,-0.1212121212121213,-0.1944444444444444,-0.3829787234042553,-0.42,-0.42,-0.4313725490196078,-0.4821428571428572,-0.5915492957746479,-0.618421052631579,-0.4727272727272728,-0.4528301886792453,-0.5972222222222222,-0.5972222222222222,-0.7156862745098039,-0.7156862745098039,-0.7478260869565218,-0.7184466019417476,-0.8092105263157895,-0.8440860215053764,-0.8231707317073171,-0.8423913043478262,-0.8564356435643564,-0.8473684210526315,-0.8564356435643564,-0.8457446808510638,-0.8481675392670157,-0.8187500000000001,-0.7751937984496124,-0.7716535433070866,-0.8116883116883117,-0.7410714285714286,-0.7040816326530612,-0.7040816326530612,-0.6419753086419754,-0.6375000000000001,-0.6588235294117647,-0.6282051282051282,-0.6329113924050633,-0.6081081081081081,-0.5606060606060607,-0.573529411764706
BBIO-L^E18,14.0,-0.0301596688350088,6.486692035085897e-07,0.0563948569229015,0.0320121951219512,0.1373815676141257,1.2159413984348326,-0.0460590498045169,1.0,-0.083011583011583,6.828096879037788e-08,-0.0924647253076932,5.556991917341057e-07,1.5841184759367666e-06,-0.0017211703958691,4.0,1.2053704216544177,-0.0071835884460138,-0.037004662004662,-0.037004662004662,0.25,-0.0643274853801169,-0.1752577319587628,-0.2039800995024874,-0.3248945147679325,-0.255813953488372,-0.3305439330543933,-0.4095940959409594,-0.3700787401574803,-0.4888178913738018,-0.5209580838323353,-0.5121951219512195,-0.536231884057971,-0.4612794612794613,-0.416058394160584,-0.3962264150943395,-0.4405594405594405,-0.416058394160584,-0.3798449612403101,-0.4736842105263158,-0.7724039829302987,-0.7694524495677233,-0.7911227154046997,-0.7889182058047494,-0.778393351800554,-0.8009950248756219,-0.8074608904933814,-0.7736916548797736,-0.7883597883597884,-0.8012422360248448,-0.7583081570996979,-0.8198198198198199,-0.8113207547169812,-0.815028901734104,-0.827027027027027,-0.8198198198198199,-0.7966963151207116,-0.8031980319803198,-0.7911227154046997,-0.8358974358974359,-0.8385469223007064,-0.8377281947261663,-0.8357289527720739,-0.8385469223007064,-0.8518518518518519,-0.8553345388788427,-0.8414271555996036,-0.8493408662900188,-0.8299681190223167
BBOU-L,14.0,0.04883166969147,2.7953553554438096e-07,0.0243026282836059,0.0796812749003984,0.1612550471063257,0.5712508880587965,-0.1095304002070412,1.0,0.1569307885097358,7.53222731170245e-08,-0.056636678200692,6.475436191702267e-06,5.560432740865315e-07,0.0082777261593039,4.0,17.668789899976968,-0.1576718471794846,-0.120037438577334,-0.120037438577334,0.0411585365853659,0.0347003154574132,0.0186335403726707,-0.0281481481481482,-0.0015220700152207,-0.1013698630136986,-0.1779448621553885,-0.163265306122449,-0.1099050203527816,-0.2291421856639248,-0.2372093023255814,-0.2751381215469614,-0.2854030501089325,-0.2459770114942528,-0.2264150943396227,-0.1643312101910827,-0.1194630872483222,-0.0628571428571429,-0.0628571428571429,-0.0451237263464338,-0.1099050203527816,-0.1779448621553885,-0.1447196870925684,-0.0951724137931034,-0.0837988826815643,-0.0837988826815643,0.003058103975535,-0.1253333333333334,-0.0926694329183956,-0.0030395136778116,0.0807248764415156,0.1369150779896013,0.1271477663230238,0.0897009966777409,0.1408695652173912,0.2615384615384615,0.299009900990099,0.3723849372384935,0.4577777777777776,0.3172690763052206,0.1610619469026546,0.0825082508250825,0.086092715231788,0.0330708661417322,0.0495999999999998,-0.0409356725146199,-0.0238095238095238,-0.0863509749303621,-0.029585798816568
BBTK-L^C11,11.0,0.1364296081277213,0.0005626470656966,48.916151092773006,0.1020806241872561,0.1818181818181818,0.2705030660788198,-2.507727286025801,1.0,0.8411764705882353,6.651099498650905e-05,0.1253396739130146,1.7950218004142162e-08,0.0007477992949834,-0.108730583824317,3.0,0.0018314222037215,-0.4155844155844156,0.3563049853372434,0.2272727272727272,-0.1999999999999999,-0.0909090909090909,0.0,0.1904761904761904,0.3513513513513513,0.3513513513513513,0.25,0.9230769230769228,0.9230769230769228,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.4705882352941175,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.25,0.25,1.0833333333333337,0.25,0.25,0.3157894736842106,0.4285714285714286,0.6666666666666667,1.0,0.7857142857142856,0.7857142857142856,0.7857142857142856,1.0,1.0,1.5,0.8518518518518516,1.272727272727273,0.5625,2.125,2.125,1.272727272727273,0.25,0.25,0.25,0.3888888888888888,0.4705882352941175,0.7241379310344829,0.7241379310344829,0.7857142857142856,0.7241379310344829
BBTU-L^C18,14.0,0.0019354966128809,1.0169574208583407e-06,0.0884135826639866,0.0790246594784254,0.1224645846748229,1.5283965860310385,0.0381748982850899,1.0,-0.0811946738079296,4.0055846273536236e-08,-0.0981216210883429,1.527212388510479e-06,1.0700633218787537e-06,0.0966122431759692,4.0,1.999250131207643,0.4542754470554941,0.5633331123156909,0.3164976692777163,0.1159420289855073,-0.0921052631578948,-0.142857142857143,-0.1736526946107784,-0.2333333333333334,-0.2114285714285715,-0.1265822784810127,-0.2886597938144331,-0.2736842105263158,-0.3727272727272728,-0.4390243902439025,-0.4566929133858268,-0.4457831325301206,-0.3839285714285715,-0.3428571428571429,-0.3459715639810427,-0.3300970873786408,-0.2247191011235956,-0.2500000000000001,-0.425,-0.4412955465587045,-0.4390243902439025,-0.4297520661157025,-0.3783783783783785,-0.3300970873786408,-0.4,-0.4273858921161826,-0.3397129186602871,-0.2886597938144331,-0.28125,-0.2886597938144331,-0.3640552995391705,-0.3755656108597285,-0.3811659192825112,-0.448,-0.4888888888888889,-0.5088967971530249,-0.4692307692307693,-0.188235294117647,-0.3030303030303031,-0.3365384615384615,-0.2849740932642487,-0.3428571428571429,-0.4297520661157025,-0.4412955465587045,-0.4523809523809524,-0.4945054945054945,-0.5445544554455446,-0.5106382978723405
BBXK-L,15.0,-0.0606907483106698,1.10109935866931e-05,0.957288251919178,0.06985212487233,0.1827750951687488,1.4265940643452903,-0.0934123103007273,1.0,-0.0139226949664103,1.7413054299651244e-06,-0.0333096738577023,3.319086039891294e-06,1.3471289645805116e-05,-0.0957454571991533,3.0,0.2271112472149204,-0.1193580391801135,0.9928460800944022,-0.0071539199055977,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.0144927536231884,0.0,0.0144927536231884,0.0144927536231884,-0.8153034300791557,-0.8209718670076727,-0.8181818181818182,-0.8186528497409327,-0.8128342245989305,-0.8060941828254847,-0.7965116279069767,-0.7619047619047619,-0.7254901960784313,-0.7426470588235294,-0.717741935483871,-0.7307692307692308,-0.7188755020080322,-0.7348484848484849,-0.7407407407407407,-0.7021276595744681,-0.6875,-0.6236559139784947,-0.6428571428571428,-0.6391752577319587,-0.6517412935323383,-0.6682464454976303,-0.6818181818181819,-0.7071129707112971,-0.7318007662835249,-0.7021276595744681,-0.7318007662835249,-0.7307692307692308,-0.7526501766784452,-0.7627118644067796,-0.7154471544715447,-0.7526501766784452,-0.7777777777777778,-0.8267326732673268,-0.8167539267015707,-0.8087431693989071,-0.8205128205128205,-0.8349056603773585,-0.8275862068965517
BCPS-L^C06,14.0,-0.0591419037860276,4.595106416439505e-06,0.3994954092146614,0.0184306059759843,-0.0251341558501123,0.9350167347881928,0.2648233872782451,1.0,-0.2115249472944483,-6.690492813435253e-07,0.031406099822658,3.643355197842848e-07,8.349526535008291e-06,0.0588290840415485,3.0,0.221060003798029,0.0060827359016667,-0.3227922330995885,0.0808158319870759,44.89714285714285,0.10062893081761,-0.9776157585060118,-0.9770250754890376,-0.9788340590227382,-0.979265402843602,-0.9797219003476244,-0.9798270893371758,-0.978666341582348,-0.9784163788850518,-0.9773433454168824,-0.9774687781640272,-0.9774977497749776,-0.9788774894387448,-0.2256637168141592,-0.2647058823529411,-0.9795560747663552,0.0416666666666667,-0.9796227293898464,-0.9808008776741636,-0.980127186009539,0.2681159420289856,-0.9791318864774624,-0.9793972215681658,0.3999999999999999,-0.9813869389491596,-0.9813928761297184,-0.4479495268138801,-0.9814362999893922,0.1824324324324324,-0.9801023308698124,-0.98064373410021,-0.9808868501529052,-0.980965847291712,0.3059701492537312,0.4957264957264957,-0.9806330234617088,0.3671875,0.1363636363636362,-0.0056818181818182,0.1075949367088606,0.129032258064516,0.09375,0.0057471264367816,0.0115606936416186,0.0294117647058824,0.0606060606060605,-0.8064159292035398,-0.8046875
BCQE-L^A14,15.0,-0.3612873278663159,-2.1026415710611194e-07,-0.018280222017441,0.0959302325581395,-0.2294919944653093,1.0874862251237394,0.3736425862299578,1.0,-1.7152777777777777,-2.943698199485567e-06,-0.2994995751108946,1.2810266107056338e-06,8.25746131547789e-06,-0.3339370986332949,3.0,0.4031736892907679,0.1262894852642191,-0.0041225284052262,-0.2802639127940333,0.4000000000000001,-0.3333333333333332,-0.8076923076923077,-0.8113207547169812,-0.8484848484848485,-0.8387096774193548,-0.8333333333333333,-0.8648648648648649,-0.8507462686567164,-0.8888888888888888,-0.9056603773584906,-0.9074074074074074,-0.9193548387096774,-0.9,-0.9137931034482758,-0.9159663865546218,-0.9029126213592232,-0.84375,-0.7435897435897436,-0.8863636363636364,-0.8876404494382022,-0.9264705882352942,-0.9319727891156464,-0.9324324324324323,-0.9264705882352942,-0.9371069182389936,-0.9453551912568308,-0.935897435897436,-0.9411764705882352,-0.9382716049382716,-0.9319727891156464,-0.9618320610687024,-0.959349593495935,-0.96,-0.9576271186440678,-0.9675324675324676,-0.9621212121212122,-0.9644128113879004,-0.9651567944250872,-0.9703264094955488,-0.9664429530201344,-0.9664429530201344,-0.9644128113879004,-0.9701492537313432,-0.9696969696969696,-0.9671052631578948,-0.9649122807017544,-0.9684542586750788,-0.9640287769784172
BCYN-L,14.0,-0.0676135523006361,3.688392082268722e-07,0.0320666285111148,0.0312599174865122,0.1383680331048752,0.5073382313431207,0.127524657966593,1.0,-0.058442871587462,3.4380630663759135e-08,-0.1009876732256335,1.6119788330867175e-06,5.912042549392499e-07,-0.0674746969886292,4.0,10.389534633873584,0.0764439528641032,-0.0058283292122924,-0.0058283292122924,-0.0278688524590163,-0.0600924499229584,0.0418445772843723,-0.0161290322580646,-0.0785498489425983,0.0645724258289701,0.1753371868978803,0.0748898678414096,0.1787439613526569,0.0032894736842103,-0.0629800307219662,-0.7577442414614773,-0.7758589013411722,-0.7863397548161121,-0.7843761046306115,-0.7673531655225019,-0.7681930457913737,-0.7276785714285714,-0.7094546320552513,-0.7486091077683907,-0.7415254237288136,-0.7643422831755844,-0.7767203513909224,-0.7854001759014952,-0.74218089602705,-0.7608312095667517,-0.7478817937590412,-0.7379162191192266,-0.7062364555742837,-0.72133394243947,-0.6915297092288243,-0.7367285282693138,-0.7161470451372731,-0.7175272053716137,-0.6933902990701182,-0.6975706494794249,-0.7146198830409357,-0.6880593198670417,-0.729490022172949,-0.7943011296577306,-0.7569721115537849,-0.7082735533237685,-0.7079243476179076,-0.7270693512304252,-0.7421264003381949,-0.7211428571428571,-0.6656618251575774,-0.7217787913340935,-0.6465816917728853
BCZB-L,15.0,0.086713034052931,1.082338179300796e-06,0.0940977410885421,0.0547751641592552,0.1318497065772426,1.652247831706635,-0.0111074980140879,1.0,0.0319719471947194,9.821737625475945e-08,0.0107350012985888,1.5455804355923454e-05,1.5054949809622707e-06,0.1293411230120091,4.0,3.804413631195945,-0.049630442632447,-0.1382302582628885,0.0156158955832653,0.0909090909090908,-0.0557939914163089,-0.105691056910569,-0.2114695340501792,-0.261744966442953,-0.2057761732851984,-0.1851851851851851,-0.2993630573248407,-0.2715231788079469,-0.3972602739726026,-0.416445623342175,-0.4513715710723192,-0.4499999999999999,-0.4673123486682808,-0.4373401534526854,-0.3989071038251366,-0.3922651933701657,-0.416445623342175,-0.3888888888888888,-0.4148936170212765,-0.4554455445544554,-0.5,-0.4954128440366973,-0.4444444444444444,-0.4444444444444444,-0.4225721784776902,-0.3972602739726026,-0.4458438287153652,-0.4387755102040815,-0.4416243654822335,-0.4101876675603216,-0.3922651933701657,-0.3167701863354036,-0.3015873015873015,-0.1911764705882352,-0.3452380952380951,-0.2666666666666666,-0.1760299625468163,-0.3333333333333332,-0.3696275071633238,-0.3313069908814589,-0.3989071038251366,-0.4070080862533692,-0.4883720930232558,-0.4117647058823529,-0.4647201946472019,-0.4210526315789473,-0.4430379746835443,-0.4285714285714285
