firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,11.0,-0.0198263957388044,1.8452237515415258e-07,0.0050877915919065,0.1322821189995339,1.6844913466003038,-0.009886625351136,1.0,-0.3393808678000507,2.586927863693708e-08,-0.0353175591531741,7.089913399261319e-07,4.95414404581343e-07,0.1879673691366417,4.0,2.130599289465432,-0.0337745249882488,-0.0124969432075174,0.0375735786542596,1.511993209756702,0.0286458333333334,0.4783445620789219,0.5835051546391754,0.3592920353982298,0.2832080200501252,0.4883720930232558,0.3963636363636362,0.2397094430992734,0.1770114942528735,0.2789342214820982,0.4169741697416973,0.4463276836158192,0.6695652173913045,0.7881257275902211,0.9517153748411687,0.786046511627907,0.7634902411021811,0.6695652173913045,0.9176029962546816,0.6117523609653726,0.4368568755846584,0.4490566037735848,0.259016393442623,14.515151515151516,12.356521739130436,15.695652173913045,0.4422535211267604,14.515151515151516,0.5390781563126252,0.4985365853658536,16.86046511627907,0.4628571428571428,0.4769230769230768,16.86046511627907,0.4883720930232558,0.5118110236220472,0.5283582089552237,0.4927113702623906,15.16842105263158,0.3950953678474114,0.4712643678160919,18.2,18.69230769230769,17.962962962962962,0.5546558704453439,0.5014662756598238,18.69230769230769,17.50602409638554,17.070588235294117
BACQ-L^J02,9.0,0.2935759458559859,7.3584859428791e-06,0.2028937839005498,0.2118723360016633,1.4426310834723728,-0.0167425631052829,1.0,0.0154996353026987,3.87149646482955e-07,0.0950077399380786,1.896318951363233e-07,8.046898795498962e-06,0.725701331822046,4.0,0.0571415464412232,-0.5821567311866757,0.1546079746956772,-0.2703920253043227,0.872228011027618,-0.2156862745098039,-0.0555555555555555,-0.0377358490566037,-0.4269662921348315,-0.4269662921348315,-0.6688311688311688,-0.7034883720930232,-0.7782608695652173,-0.7866108786610879,-0.7594339622641509,-0.7892561983471074,-0.8178571428571428,-0.7571428571428571,-0.7692307692307692,-0.6964285714285714,-0.711864406779661,-0.8229166666666666,-0.8,-0.7857142857142857,-0.839622641509434,-0.8591160220994475,-0.8771084337349397,-0.8900862068965517,-0.893305439330544,-0.8900862068965517,-0.8975903614457832,-0.8835616438356164,-0.625,-0.6554054054054054,-0.6015625,-0.6136363636363636,-0.5887096774193548,-0.5984251968503937,-0.5677966101694916,-0.6136363636363636,-0.6666666666666667,-0.6622516556291391,-0.6772151898734178,-0.6554054054054054,-0.6751592356687899,-0.6622516556291391,-0.6554054054054054,-0.6482758620689655,-0.6666666666666667,-0.6599999999999999,-0.6709677419354838,-0.6599999999999999,-0.6688311688311688,-0.6458333333333333
BALZ-L^I10,12.0,0.3156111683077707,2.0199434505255078e-07,0.0055695420650881,0.3818520944272005,1.233785074881215,-0.005449031939696,1.0,0.0960329392469078,3.0891252463806446e-08,0.0690320839967619,1.878424560664769e-09,2.687579896598845e-07,0.5488196548783365,5.0,0.2397954814292748,-0.0820971884664465,0.035242139855733,0.2342481040704447,0.4484583167988653,0.0157480314960629,-0.1753246753246753,0.1339285714285714,0.2959183673469387,0.2959183673469387,0.5679012345679011,0.5874999999999999,0.4941176470588235,0.6282051282051282,0.6075949367088607,0.7162162162162162,0.924242424242424,0.8676470588235292,1.1896551724137931,1.152542372881356,1.1166666666666667,1.54,1.7608695652173911,2.023809523809524,1.7608695652173911,1.6458333333333337,1.6458333333333337,1.4901960784313726,2.023809523809524,1.9534883720930232,2.2564102564102564,2.023809523809524,2.2564102564102564,2.175,2.175,2.527777777777778,2.527777777777778,2.527777777777778,3.2333333333333334,3.2333333333333334,2.96875,2.7352941176470584,2.097560975609756,0.924242424242424,2.3421052631578947,2.527777777777778,2.848484848484848,2.7352941176470584,2.527777777777778,2.96875,3.3793103448275863,3.3793103448275863,3.5357142857142856,3.096774193548387
BAOH-L,18.0,2.1981046779079376,1.6154408396069076e-06,0.0445421663042663,0.8603948264431488,0.6625871822947795,-0.2003141424111901,1.0,2.117893155538177,6.942363605242721e-08,1.0224895497772488,2.9703694162379837e-08,1.345712998769046e-07,2.7362448299096886,2.0,0.7870991714780939,-4.003646893398351,1.5710382560295897,1.5710382560295897,0.3545854527834003,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118,-0.4191919191919192,-0.4320987654320988,-0.4278606965174129,-0.42643391521197,-0.4700460829493088,-0.4808126410835214,-0.4877505567928731,-0.4663573085846867,-0.4403892944038931,-0.5551257253384914,-0.555984555984556,-0.5855855855855856,-0.6695402298850575,-0.5971978984238179,-0.6241830065359477,-0.6597633136094675,-0.7125,-0.7125,-0.7125,-0.7274881516587678,-0.7274881516587678,-0.7594142259414226,-0.783427495291902,-0.775609756097561
BBIO-L^E18,11.0,0.2963105303612606,2.1177427427427426e-07,0.0058392017289753,0.2832353764343688,1.440709023324828,-0.0453812204420849,1.0,0.3339901477832512,5.599349349349349e-08,0.1275313807531368,1.124950170055368e-06,3.121871871871872e-07,0.2656943563728599,4.0,4.82734900744404,0.022063288365833,0.2476446837146702,0.2476446837146702,0.5363616216989552,0.1283354510800509,-0.0319803198031981,0.0274151436031331,-0.1928205128205128,-0.2058526740665993,-0.2018255578093305,-0.1919917864476386,-0.2058526740665993,-0.2712962962962963,-0.2884267631103074,-0.22001982160555,-0.25894538606403,-0.1636556854410201,-0.0619785458879619,0.0274151436031331,-0.0137844611528822,0.2163833075734158,0.0930555555555554,0.356896551724138,0.1746268656716418,0.045152722443559,-0.028395061728395,-0.1389496717724289,-0.547180667433832,-0.5065830721003135,-0.4642614023144996,-0.3601626016260163,-0.3688853247794708,-0.3903950426026336,-0.4109281437125748,-0.4342199856218548,-0.3485099337748344,-0.2519011406844106,-0.2284313725490195,-0.2603383458646616,-0.1750524109014674,-0.205050505050505,-0.168076109936575,-0.2058526740665993,-0.2137862137862137,-0.2890695573622402,-0.3144599303135889,-0.3150565709312446,-0.2519011406844106,-0.2176938369781312,-0.2034412955465587,-0.1993896236012207,-0.1969387755102041,-0.1861427094105481
BBOU-L,11.0,-0.0565665932537382,2.2631709126885979e-07,0.0062401873653561,0.1162565720294426,0.2388257921936217,-0.0047349509944569,1.0,-0.1100795755968169,5.2953477390776434e-08,0.0250506978408684,1.1382816249815054e-05,6.568592179524656e-07,-0.0334987593052109,3.0,13.4313496251288,-0.1940856879743525,-0.2092914124824026,-0.2092914124824026,0.6452495276391836,0.0297029702970297,0.0564853556485354,0.1222222222222222,0.0140562248995983,-0.1061946902654867,-0.1666666666666666,-0.1639072847682119,-0.2047244094488188,-0.192,-0.2616959064327485,-0.2485119047619047,-0.2966573816155988,-0.2529585798816568,-0.2681159420289856,-0.2816500711237554,-0.2616959064327485,-0.2034700315457412,-0.2518518518518519,-0.0630797773654916,-0.2047244094488188,-0.2907303370786517,-0.013671875,-0.013671875,0.0160965794768612,-0.0213178294573643,-0.02321083172147,-0.0098039215686274,-0.0982142857142857,-0.0750915750915751,-0.0784671532846716,-0.141156462585034,-0.0784671532846716,-0.1293103448275862,-0.1569282136894825,-0.1124780316344464,0.0059760956175298,0.01,0.1050328227571115,0.1635944700460829,0.1026200873362443,0.1373873873873872,0.1503416856492028,0.093073593073593,0.0564853556485354,0.0907127429805616,0.0676532769556024,0.0907127429805616,0.0455486542443064,0.086021505376344
BBTK-L^C11,11.0,0.1364296081277213,0.001022994664903,28.206788744784543,0.1818181818181818,0.2554767686138096,0.5259574852654323,1.0,0.8411764705882353,0.0001209290817936,0.1253396739130146,2.8868666584746338e-08,0.001359635081788,-0.108730583824317,3.0,0.0009240472873002,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.5320336016133035,-0.3125,1.0,1.0,0.4545454545454546,-0.2,-0.2,-0.2,-0.111111111111111,-0.0588235294117647,0.1034482758620691,0.1034482758620691,0.1428571428571428,0.1034482758620691,0.2307692307692308,0.4545454545454546,0.4545454545454546,0.3913043478260869,0.3913043478260869,0.2307692307692308,0.1428571428571428,0.032258064516129,-0.0588235294117647,-0.1794871794871795,-0.1794871794871795,-0.1794871794871795,-0.1578947368421053,-0.1794871794871795,-0.8814814814814815,-0.2,-0.2,-0.3043478260869565,-0.238095238095238,-0.2195121951219512,-0.238095238095238,-0.238095238095238,-0.238095238095238,-0.238095238095238,-0.238095238095238,-0.238095238095238,-0.2727272727272727,-0.2727272727272727,-0.2727272727272727,-0.36,-0.2558139534883721,-0.2195121951219512,-0.2195121951219512,-0.2195121951219512,-0.2195121951219512,-0.2195121951219512
BBTU-L^C18,11.0,0.422913458577148,5.954587008623031e-07,0.0164184412272163,0.099917195694176,0.8576608904721024,-0.0111937031675053,1.0,0.6470749043193001,2.3719516714846932e-08,0.3101484645107941,1.5124099956498266e-06,5.450300200133422e-07,0.2396875351241991,4.0,3.055826081992659,-0.4268774703557312,-0.1663811421713809,-0.0814229249011858,0.965555425968822,-0.0391459074733095,0.0807692307692307,0.6529411764705884,0.4191919191919193,0.3509615384615385,0.455958549222798,0.338095238095238,0.1611570247933884,0.1376518218623481,0.1150793650793651,0.0293040293040294,-0.0726072607260724,-0.00354609929078,-0.0140350877192982,0.2772727272727271,0.1611570247933884,0.200854700854701,0.2433628318584071,0.3509615384615385,0.190677966101695,0.0255474452554744,-0.1163522012578616,-0.1586826347305389,-0.1735294117647058,-0.1686390532544378,-0.0876623376623376,-0.0310344827586206,0.0643939393939394,0.0218181818181817,0.0563909774436088,0.0181159420289855,0.0684410646387834,0.1611570247933884,0.1330645161290322,0.1757322175732216,0.206008583690987,0.2657657657657657,0.2270742358078603,0.206008583690987,0.2164502164502164,0.3774509803921568,0.4191919191919193,0.338095238095238,0.3509615384615385,0.4789473684210528,0.5524861878453038,0.4635416666666667,0.455958549222798,0.4867724867724869
BBXK-L,12.0,0.0270225251774594,7.260388529139686e-07,0.0200188967227806,0.1734015430504407,1.1099238691761462,-0.0065878812611167,1.0,0.0043817440979546,3.82904717853839e-08,-0.0575091181471498,5.4954687677983184e-06,4.579019426456984e-07,0.0640778702620897,4.0,5.101160024328045,0.0748325707657894,0.99653453307393,-0.00346546692607,0.8447651167262251,-0.0996168582375478,0.0038461538461538,-0.0777385159010601,-0.1152542372881356,0.0609756097560976,-0.0777385159010601,-0.1714285714285714,-0.3539603960396039,-0.3167539267015706,-0.2868852459016394,-0.3307692307692308,-0.384433962264151,-0.3571428571428571,-0.3649635036496351,-0.275,-0.3665048543689321,-0.3710843373493977,-0.4187082405345211,-0.4187082405345211,-0.5175600739371535,-0.4932038834951456,-0.5263157894736843,-0.5245901639344263,-0.546875,-0.5576271186440678,-0.5452961672473868,-0.5460869565217392,-0.5642737896494157,-0.5857142857142857,-0.5721311475409836,-0.5984615384615385,-0.565,-0.5606060606060607,-0.4862204724409449,-0.4811133200795229,-0.4705882352941176,-0.4607438016528925,-0.4748490945674044,-0.4673469387755102,-0.4684317718940937,-0.4790419161676646,-0.4892367906066537,-0.4862204724409449,-0.4695121951219512,-0.4618556701030928,-0.4516806722689075,-0.4350649350649351,-0.4041095890410959,-0.3829787234042554
BCPS-L^C06,11.0,-0.0135038648992642,5.040307438145223e-05,1.389751989860087,0.1842079922965816,1.1012606543608248,0.0093900516066873,1.0,0.1642317908569831,6.082686170137131e-06,-0.0167992373927488,3.08112605270676e-06,4.260603909918441e-05,-0.1755094869992971,4.0,0.0498992340589794,0.1740432024629126,0.0295534794959779,0.0380432024629126,0.3762824713164527,-0.9870517928286852,69.59375,57.675324675324674,50.34090909090909,56.18987341772152,57.29677419354839,55.475,50.93103448275862,51.23121387283237,52.15294117647059,53.763636363636365,8.995575221238939,9.084821428571429,65.44117647058823,70.71428571428571,11.726760563380282,66.93984962406014,74.9327731092437,75.57627118644068,69.59375,52.785714285714285,58.05882352941176,56.554140127388536,54.77777777777777,56.554140127388536,63.54285714285714,11.90857142857143,0.2048000000000001,73.67768595041322,78.26315789473685,74.3,12.795419847328244,79.67857142857142,81.14545454545454,75.57627118644068,76.89655172413794,78.26315789473685,72.46341463414635,87.58823529411764,14.315254237288135,14.315254237288135,71.87096774193549,74.3,88.46534653465346,90.27272727272728,56.18987341772152,85.88461538461539,51.23121387283237,84.24528301886792
