firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,15.0,-0.0453556049779965,5.11095123702869e-07,0.0846010979358783,0.1032367592753228,0.0782982849524271,1.101665946760582,-0.3264695920182485,1.0,-0.0103374292958844,1.6163009430341478e-08,1.0420464439719943e-09,7.411042008551638e-07,-0.0656279001611878,5.0,0.1179534388822074,-0.0119100378814222,0.2032410433224542,-0.0361363743620513,0.2682926829268293,-0.0238095238095238,0.0789473684210526,0.2058823529411764,0.4137931034482758,0.28125,0.4137931034482758,0.3225806451612902,0.0512820512820511,0.2058823529411764,0.5769230769230769,0.2058823529411764,0.2424242424242422,0.1388888888888888,-0.127659574468085,-0.18,-0.18,-0.1960784313725491,-0.267857142857143,-0.4225352112676056,-0.4605263157894737,-0.2545454545454546,-0.2264150943396227,-0.4305555555555556,-0.4305555555555556,-0.5980392156862746,-0.5980392156862746,-0.6434782608695653,-0.6019417475728155,-0.7302631578947368,-0.7795698924731183,-0.75,-0.7771739130434783,-0.7970297029702971,-0.7842105263157895,-0.7970297029702971,-0.7819148936170213,-0.7853403141361257,-0.74375,-0.682170542635659,-0.6771653543307087,-0.7337662337662338,-0.6339285714285715,-0.5816326530612246,-0.5816326530612246,-0.4938271604938272,-0.4875,-0.5176470588235293,-0.4743589743589744
BAOH-L,22.0,0.1959692863476836,8.740930994063105e-07,0.1446878134390888,0.0815905869895637,0.6080551500126475,1.067966825902488,0.0745412676036402,1.0,0.2905643296226703,2.285154917638788e-07,6.403713268000195e-08,5.613603508749464e-07,0.0560487972747959,3.0,0.9527627037940192,0.3694991004798192,-0.0995035045318643,0.405811102904874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665
BBIO-L^E18,14.0,-0.0301596688350088,4.877212056455562e-07,0.0807320351352293,0.0536836093660765,0.1373815676141257,1.2212553957524257,-0.0457443321434863,1.0,-0.083011583011583,5.13390742784796e-08,5.568758641809141e-07,1.1910665232607266e-06,-0.0017211703958691,4.0,1.780206965100939,-0.0071835884460138,-0.037004662004662,-0.037004662004662,0.1465517241379312,0.0740740740740739,0.0995260663507109,0.1599999999999999,0.4499999999999997,0.3567251461988303,0.1958762886597937,0.1542288557213931,-0.0210970464135021,0.0790697674418603,-0.0292887029288704,-0.1439114391143912,-0.0866141732283465,-0.2587859424920128,-0.3053892215568862,-0.2926829268292683,-0.327536231884058,-0.2188552188552189,-0.1532846715328468,-0.1245283018867925,-0.1888111888111888,-0.1532846715328468,-0.1007751937984496,-0.2368421052631579,-0.6699857752489331,-0.6657060518731989,-0.6971279373368147,-0.6939313984168866,-0.6786703601108033,-0.7114427860696517,-0.7208182912154031,-0.6718528995756718,-0.6931216931216931,-0.7118012422360249,-0.649546827794562,-0.7387387387387387,-0.7264150943396226,-0.7317919075144509,-0.7491891891891892,-0.7387387387387387,-0.7052096569250318,-0.7146371463714638,-0.6971279373368147,-0.762051282051282,-0.7658930373360242,-0.7647058823529411,-0.7618069815195072,-0.7658930373360242,-0.7851851851851852
BBOU-L,15.0,-0.1241550857081057,2.361636368592252e-07,0.0390919459885826,0.073532135580663,0.0310803055052757,0.543329064986415,0.3084919422048529,1.0,-0.1744709215130811,3.6230190555714803e-09,4.543174899835193e-06,5.107503442288531e-07,-0.1024545530702856,4.0,19.171738795741845,-0.1101601156594988,-0.1632689239496543,-0.1632689239496543,0.0662460567823344,-0.015527950310559,-0.0364741641337386,-0.0717423133235725,-0.0335365853658535,0.0,-0.015527950310559,-0.0607407407407407,-0.0350076103500761,-0.1315068493150685,-0.2055137844611529,-0.1913265306122449,-0.1397557666214383,-0.2549941245593419,-0.2627906976744185,-0.2994475138121547,-0.3093681917211329,-0.2712643678160918,-0.2523584905660377,-0.1923566878980891,-0.148993288590604,-0.0942857142857143,-0.0942857142857143,-0.0771470160116448,-0.1397557666214383,-0.2055137844611529,-0.1734028683181225,-0.1255172413793104,-0.1145251396648044,-0.1145251396648044,-0.0305810397553517,-0.1546666666666667,-0.1230982019363763,-0.0364741641337386,0.044481054365733,0.098786828422877,0.0893470790378005,0.0531561461794021,0.1026086956521739,0.2192307692307691,0.2554455445544554,0.3263598326359831,0.4088888888888888,0.2730923694779115,0.1221238938053097,0.0462046204620463,0.0496688741721853,-0.0015748031496062,0.0143999999999999
BBTK-L^C11,11.0,0.1364296081277213,0.000643025217939,106.4393630758432,0.1020806241872561,0.1818181818181818,0.2716852386484796,-2.490592193805913,1.0,0.8411764705882353,7.601256569886749e-05,1.7988226925612367e-08,0.0008546277656953,-0.108730583824317,3.0,0.0017794871364057,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.3,-0.3636363636363637,-0.3,-0.1666666666666667,-0.054054054054054,-0.054054054054054,-0.1250000000000001,0.346153846153846,0.346153846153846,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,0.0294117647058822,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1250000000000001,-0.1250000000000001,0.4583333333333332,-0.1250000000000001,-0.1250000000000001,-0.0789473684210526,0.0,0.1666666666666667,0.3999999999999999,0.2499999999999997,0.2499999999999997,0.2499999999999997,0.3999999999999999,0.3999999999999999,0.7499999999999998,0.296296296296296,0.5909090909090908,0.09375,1.1875,1.1875,0.5909090909090908,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.0277777777777777,0.0294117647058822
BBTU-L^C18,14.0,0.0019354966128809,7.909668828898206e-07,0.1309280085448456,0.0606577296958294,0.1224645846748229,1.5350760981924316,0.0379140523764279,1.0,-0.0811946738079296,3.115454710163929e-08,1.5304462041515938e-06,8.322714725723639e-07,0.0966122431759692,4.0,2.85436775976019,0.4542754470554941,0.5633331123156909,0.3164976692777163,0.0,0.076086956521739,0.0939226519337015,0.2857142857142856,0.4347826086956523,0.3026315789473683,0.2298136645962731,0.18562874251497,0.0999999999999998,0.1314285714285714,0.2531645569620253,0.0206185567010308,0.0421052631578948,-0.1,-0.1951219512195121,-0.2204724409448819,-0.2048192771084338,-0.1160714285714287,-0.0571428571428571,-0.0616113744075829,-0.0388349514563106,0.1123595505617978,0.076086956521739,-0.1749999999999999,-0.1983805668016195,-0.1951219512195121,-0.1818181818181817,-0.1081081081081082,-0.0388349514563106,-0.1391304347826086,-0.1784232365145228,-0.0526315789473683,0.0206185567010308,0.03125,0.0206185567010308,-0.0875576036866359,-0.1040723981900452,-0.1121076233183856,-0.2079999999999999,-0.2666666666666667,-0.2953736654804271,-0.2384615384615385,0.1647058823529412,0.0,-0.0480769230769231,0.0259067357512954,-0.0571428571428571,-0.1818181818181817,-0.1983805668016195
BBXK-L,15.0,-0.0606907483106698,1.10109935866931e-05,1.8226394727661588,0.06985212487233,0.1827750951687488,1.432828671573059,-0.0927740317445242,1.0,-0.0139226949664103,1.7413054299651244e-06,3.326114081590508e-06,1.3471289645805116e-05,-0.0957454571991533,3.0,0.2521952874380572,-0.1193580391801135,0.9928460800944022,-0.0071539199055977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.0144927536231884,0.0,0.0144927536231884,0.0144927536231884,-0.8153034300791557,-0.8209718670076727,-0.8181818181818182,-0.8186528497409327,-0.8128342245989305,-0.8060941828254847,-0.7965116279069767,-0.7619047619047619,-0.7254901960784313,-0.7426470588235294,-0.717741935483871,-0.7307692307692308,-0.7188755020080322,-0.7348484848484849,-0.7407407407407407,-0.7021276595744681,-0.6875,-0.6236559139784947,-0.6428571428571428,-0.6391752577319587,-0.6517412935323383,-0.6682464454976303,-0.6818181818181819,-0.7071129707112971,-0.7318007662835249,-0.7021276595744681,-0.7318007662835249,-0.7307692307692308,-0.7526501766784452,-0.7627118644067796,-0.7154471544715447,-0.7526501766784452,-0.7777777777777778,-0.8267326732673268,-0.8167539267015707
BCPS-L^C06,14.0,-0.0591419037860276,1.172207160162243e-05,1.9403435516962089,0.017149984409105,-0.0251341558501123,0.9391030142971926,0.2630138710727621,1.0,-0.2115249472944483,-1.7067381840962163e-06,3.651069867468081e-07,2.1299560665855177e-05,0.0588290840415485,3.0,0.0962276104793558,0.0060827359016667,-0.3227922330995885,0.0808158319870759,-0.9788090128755365,-0.0251046025104603,-0.1065308568004793,-0.0717131474103585,41.605714285714285,45.893081761006286,-0.046303402404707,-0.0211369305500853,-0.0982099661344945,-0.1165876777251184,-0.13603707995365,-0.1405187319884726,-0.0910642447884919,-0.0804144055254069,-0.0346970481615742,-0.0400411999485,-0.0412755561270411,-0.1000603500301748,31.99115044247788,30.327731092436977,-0.1289719626168223,43.38095238095239,-0.1318118304611084,-0.1820076796489304,-0.1533045650692709,53.02898550724638,-0.1108991175769138,-0.1222039086413938,58.648,-0.2069772388853434,-0.2072301967038808,22.5205047318612,-0.2090803012623315,49.37837837837838,-0.1522455940875497,-0.1753124654352393,-0.1856705985146352,-0.189036328040026,54.64179104477612,62.726495726495735,-0.1748561310314298,57.25,47.41558441558442,41.36363636363637,46.18987341772152,47.10322580645161,45.6,41.85057471264368,42.09826589595376
BCQE-L^A14,15.0,-0.3612873278663159,-8.41056628424448e-08,-0.0139219317287642,0.0959302325581395,-0.2294919944653093,1.0922388381120507,0.3710895174780226,1.0,-1.7152777777777777,-1.1774792797942269e-06,1.283739137084774e-06,3.3029845261911567e-06,-0.3339370986332949,3.0,1.1192587961300586,0.1262894852642191,-0.0041225284052262,-0.2802639127940333,0.346153846153846,0.3,0.4444444444444446,0.857142857142857,1.6,0.7333333333333334,-0.5,-0.5094339622641509,-0.6060606060606061,-0.5806451612903225,-0.5666666666666667,-0.6486486486486487,-0.6119402985074627,-0.711111111111111,-0.7547169811320755,-0.7592592592592593,-0.7903225806451613,-0.74,-0.7758620689655172,-0.7815126050420168,-0.7475728155339806,-0.59375,-0.3333333333333333,-0.7045454545454546,-0.7078651685393258,-0.8088235294117647,-0.8231292517006803,-0.8243243243243243,-0.8088235294117647,-0.8364779874213837,-0.8579234972677596,-0.8333333333333334,-0.8470588235294118,-0.8395061728395061,-0.8231292517006803,-0.900763358778626,-0.8943089430894309,-0.896,-0.8898305084745762,-0.9155844155844156,-0.9015151515151516,-0.9074733096085408,-0.9094076655052264,-0.9228486646884272,-0.912751677852349,-0.912751677852349,-0.9074733096085408,-0.9223880597014924,-0.9212121212121211
BCYN-L,14.0,-0.0676135523006361,3.1335480011251465e-07,0.0518693270656372,0.0278886281268944,0.1383680331048752,0.5095554385242727,0.1266532925726191,1.0,-0.058442871587462,2.9208759288838357e-08,1.6153921385331629e-06,5.022695174483884e-07,-0.0674746969886292,4.0,13.579855512360618,0.0764439528641032,-0.0058283292122924,-0.0058283292122924,0.0788253477588873,0.1400881057268721,0.0563265306122449,0.0910623946037099,0.0606557377049179,-0.0030816640986133,0.1050384286934242,0.0435483870967741,-0.0226586102719034,0.1291448516579405,0.2466281310211944,0.1400881057268721,0.2502415458937197,0.0641447368421053,-0.0061443932411674,-0.7430500397140588,-0.7622634576520302,-0.7733800350262697,-0.7712972781901732,-0.7532418001525553,-0.7541326239787194,-0.7111607142857143,-0.6918313884258157,-0.7333608077477849,-0.7258474576271187,-0.7500482905157427,-0.763177159590044,-0.7723834652594548,-0.7265426880811496,-0.74632425014703,-0.7325893779706552,-0.7220193340494092,-0.6884180110763304,-0.704431247144815,-0.6728192161820481,-0.7207596029348295,-0.6989297347603536,-0.7003936096318593,-0.6747926614727319,-0.6792265741199802,-0.6973099415204678,-0.6691383277934032,-0.7130820399113083,-0.7818243129320519,-0.7422310756972113,-0.6905786704925874,-0.6902082834570267,-0.7105145413870246,-0.7264848869160854
