firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.039346365980632,0.039346365980632,17.0,7.002824853893529e-07,0.1020791649086897,0.105323335065196,0.0796568890683079,1.2037170456480346,-347.64920000000006,-0.1011097181838851,0.0085557035955668,-0.000179793223797,-3.886998351234652e-05,1.0,1.1915647191528986,0.0653610262361704,1.1013946054765145e-07,-0.0966348899473692,0.0001649329731958,-0.0369131269325054,2.1251529248207287e-06,5.0,22.040218241544505,0.8062695606502003,-0.0021955897553915,0.034465687711048,-0.0050402700017573,-0.0066577430699176,0.0511417649058214,0.0114643484376437,-0.0929028909516775,0.0982258005530458,0.9736467257006244,4.0,0.8833175503840915,0.0067018721775852,0.0271731068301058,0.0610241429579152,0.7753301536926507,0.0872069045755145,0.1645391075857934,0.0254727730894696,0.0432754465124859,0.0638581806350923,0.0926187647148537,0.0437883891420645,0.0444950331125828,-0.116421568627451,-0.1520497311827957,-0.1142506142506142,0.0344332855093256,-0.0169458511881575,-0.1233281222859128,-0.1487603305785124,-0.1784144554777795,-0.2091820745847696,-0.2288770053475936,-0.2007917656373713,-0.1705834018077239,-0.0585711620966238,-0.0594483786805813,0.0488362427265169,0.0715498938428873,0.0357069567001846,0.0401896125309149,-0.0830305232558139,-0.1035523978685613,-0.0766556897182583,-0.1266655130645441,-0.0664076951535331,0.0047780211029266,-0.0381170192490947,-0.0041436464088397,-0.0134870992963251,0.0416924664602682,0.119813623252718,0.0888888888888888,0.2598602096854716,0.2048221532585341,0.4161054994388327,0.4101704386700195,0.2845507762789514,0.3440745672436751,0.5061175768427335,0.6312217194570136,0.7195911413969334,0.6734084880636604,0.6515052356020943,0.5951327433628317,0.7361541107671139,0.7628361858190709,0.485722696496909,0.3167231933211583,0.329907773386034
BBIO-L^E18,0.0814715624779759,-0.0814715624779759,27.0,3.80035341413216e-07,0.0553972019815415,0.0271599157106064,0.0931309016848731,1.5734234742483664,-10.0,0.2504648596635346,0.0280498978081612,-0.0001984065711563,-0.0017563467986587,1.0,1.250891265597148,0.1390909090909091,4.0186238463984726e-08,0.2116788321167883,7.109470822386053e-07,0.0914396887159533,1.1470417202182037e-06,5.0,1.9170842455833232,1.3164300202839756,0.0037429462119005,-0.0602291083058084,-0.0187422166874221,0.0027984046889804,-0.112114496326802,-0.1692802235909847,-0.0333310474410745,-0.0073814856500141,-2.934010152284264,6.0,0.7295008912655971,0.0108536422959115,0.0437466451959205,0.0924533556112503,0.353491546699691,0.1241017964071856,0.2596348884381338,0.00676580449644,0.0754491017964071,0.0857308360687391,0.035663133772558,0.0141843971631205,0.014388489208633,-0.0844155844155845,-0.0631229235880398,-0.0342465753424657,0.0444444444444442,0.0071428571428571,-0.1075949367088608,-0.1705882352941177,-0.2316076294277929,-0.1919770773638969,-0.2144846796657381,-0.2231404958677686,-0.2419354838709678,-0.1802325581395348,-0.1802325581395348,-0.1075949367088608,-0.0961538461538462,-0.2033898305084746,-0.1802325581395348,-0.2357723577235773,-0.2806122448979592,-0.2713178294573644,-0.295,-0.2824427480916031,-0.2824427480916031,-0.2439678284182306,-0.25,-0.2378378378378379,-0.1942857142857142,-0.1607142857142857,-0.2011331444759206,-0.0754098360655737,-0.0536912751677852,0.0180505415162455,0.0681818181818181,0.0483271375464684,0.1325301204819275,0.2314410480349344,0.2760180995475112,0.3301886792452828,0.2995391705069123,0.3116279069767442,0.3301886792452828,0.5494505494505493,0.6022727272727271,0.3689320388349513,0.3364928909952607,0.2702702702702702
BBOU-L,0.0069717847769028,-0.0069717847769028,27.0,1.6371890935248148e-07,0.0238650685903858,0.0434172194728159,0.172420274418896,0.7555670244905409,99.0,0.5996861144558391,0.0144356955380577,0.000459621273107,0.0030700226441386,1.0,1.449905482041588,0.1005420054200542,5.0162749088696234e-08,-0.0077760497667185,1.589765101418303e-06,0.2189333533925078,3.486321595631017e-07,3.0,18.56224049608282,0.6388685329034149,-0.0025574855736558,-0.0583088106327831,0.0033741412995526,-0.0536492927586521,-0.1256319778676026,-0.0292686952328641,0.0829543472098269,0.0504655450327576,-0.0713985720285594,4.0,0.5852551984877127,0.0156360786655222,0.0514805258631281,0.107511540075535,0.3169591726177689,0.1236718341752308,0.1389418144511212,0.1345964566929134,0.0303083086570283,0.0763626902562768,0.0541041138623513,0.0026581605528974,-0.0151832460732985,0.0129240710823907,-0.016213389121339,0.0064205457463883,0.0651189127972819,0.1123595505617975,0.0467445742904841,0.003735325506937,0.0346534653465346,0.0363636363636363,0.0069593147751605,-0.0187793427230048,-0.0353846153846154,0.0178571428571427,-0.0412844036697248,0.0369349503858873,0.0687499999999998,0.0597183098591549,0.0579302587176602,-0.0110410094637224,-0.0136339800734138,0.0306849315068491,0.0156587473002158,0.0211726384364818,0.0496651785714283,-0.0595000000000001,-0.0233644859813085,-0.05,-0.0388349514563107,-0.0566700100300904,-0.0943668753009148,-0.0274043433298862,-0.0304123711340206,-0.0456621004566211,-0.0934939759036145,-0.0461460446247464,-0.0131164742917103,0.0526021264689422,0.0112903225806451,0.0421052631578946,0.0615124153498871,0.0742432895488289,0.0822784810126582,0.1344993968636911,0.2407651715039576,0.1980891719745223,0.2159017453135099,0.2383146807109939
BBTU-L^C18,0.1136540962288686,-0.1136540962288686,27.0,3.830417498217554e-07,0.0558354417863648,0.0828004590916543,0.1131066630106937,1.765010712224785,-1.5,0.0757705866642125,-0.0136974425661031,0.00200147299739,0.0002124946876328,1.0,0.6490218642117376,0.4350758853288364,4.2802649519959514e-09,-0.3634311512415349,1.956325238257245e-08,0.0276623190483015,5.758215261891024e-07,5.0,0.4659634499884597,0.3386108273748723,0.1654158766184727,0.0972031210530749,0.0493336024533327,-0.1505751647620546,0.0972031210530749,1.0211987059424483,-1.5028012940575517,-0.2385100319216289,-25.705882352941178,7.0,0.6490218642117376,0.0090582881148258,0.0226774758983347,0.1600251301382157,-15.337471117201233,-0.0187220886293371,0.1654749744637383,-0.1255309926311121,-0.0014599793885262,-0.1120745438074285,0.0211987059424485,-0.1333333333333334,0.062992125984252,0.1250000000000002,0.1538461538461539,0.2857142857142858,0.3917525773195878,0.3775510204081633,0.2162162162162162,0.0227272727272727,0.1344537815126052,0.3235294117647058,0.2980769230769231,0.1538461538461539,0.163793103448276,0.2272727272727273,0.2053571428571428,0.1440677966101695,0.0714285714285714,0.007462686567164,0.0305343511450382,-0.028776978417266,-0.1233766233766233,-0.1233766233766233,-0.0073529411764705,-0.1614906832298136,-0.0999999999999999,-0.2458100558659217,-0.2241379310344826,-0.2931937172774869,-0.1964285714285714,-0.2857142857142856,-0.3778801843317971,-0.3382352941176471,-0.3382352941176471,-0.2894736842105262,-0.4026548672566371,-0.4255319148936169,-0.3778801843317971,-0.3181818181818181,-0.3076923076923076,-0.2663043478260869,-0.2105263157894735,-0.2196531791907513,-0.1290322580645161,-0.1455696202531645,-0.1768292682926828,-0.2541436464088398,-0.1768292682926828,-0.1233766233766233
BBXK-L,0.0965781976308292,-0.0965781976308292,28.0,5.215832081524349e-07,0.0760304297614886,0.0316525883629842,0.190343259922435,2.056211740586213,-20.5,-0.0803857064186055,0.0002519118308592,0.0005635959392481,0.0002151081867645,1.0,0.6943177499049791,0.108949493743908,6.160228938732896e-08,-0.1745057941376959,1.5149208555893565e-06,-0.0293472065582518,7.619668775778489e-07,4.0,2.58311157987867,0.3726090761345166,-0.1246847736290242,0.007643546872408,0.0575647269438079,0.0167333326242319,0.009794758316093,0.0210308914715148,0.0756405312577631,-0.0079432665544511,-1.9786188252641927,6.0,0.3142816419612315,0.0143343289428585,0.0382180156657963,0.1266641493806257,0.3359166727820917,0.0341991922987761,0.0767595949493686,-0.0315129704603238,0.0595527140957284,0.0071438576831488,0.0236631301278196,-0.0556844547563804,0.0141176470588233,-0.0464601769911504,-0.1515748031496063,-0.1711538461538462,-0.1397205588822355,-0.1482213438735178,-0.2077205882352942,-0.2091743119266056,-0.2594501718213059,-0.2135036496350366,-0.1867924528301887,-0.1549019607843137,-0.0983263598326361,-0.1002087682672234,-0.1204081632653062,0.0668316831683166,0.0802005012531326,-0.0226757369614514,0.0070093457943922,0.009367681498829,-0.0422222222222222,-0.0292792792792794,-0.0630434782608695,-0.1380000000000001,-0.0790598290598291,-0.0046189376443419,-0.1020833333333334,-0.1292929292929293,-0.1397205588822355,-0.1058091286307055,-0.111340206185567,-0.0248868778280543,-0.0770877944325482,0.0435835351089588,0.1051282051282049,0.1648648648648647,0.1282722513089005,0.1282722513089005,0.1051282051282049,0.0883838383838382,0.2039106145251394,0.2039106145251394,0.2827380952380951,0.3140243902439024,0.310030395136778,0.2039106145251394,0.1223958333333332,0.1939058171745151
BCIP-L,0.0782274071133456,-0.0782274071133456,17.0,3.648692434038553e-06,0.5318646181308208,0.0512704518410648,0.0674158123489604,0.4011910986264317,368.8993,-0.1446470742674939,-0.0010326155390916,0.0047101686820488,0.0022504654335362,1.0,0.9282092996286104,0.2781327757177045,-1.415137526849721e-07,-0.3007849524894872,2.8704010430846526e-06,-0.0528077410238746,1.033879070340135e-05,4.0,1.390793258175795,0.3598163781834095,0.193493010281969,-0.1615655953928624,-0.1308675301011371,0.0073394980862995,-0.1596707769226502,0.0973219951474555,0.0002309134184472,-0.0439214336666518,-8.395314051388185,4.0,0.912311446915522,0.0058291114349651,0.0235786069005475,0.0873230385042892,1.6194845279032355,-0.0548553149902383,-0.0786147668519312,-0.0856231725598135,-0.0314544121346331,-0.049727587989053,-0.1322568668620366,0.0535714285714283,-0.0819672131147539,-0.1999999999999998,-0.263157894736842,-0.2222222222222221,-0.1384615384615384,-0.1249999999999998,-0.176470588235294,-0.1515151515151515,-0.1384615384615384,-0.1249999999999998,-0.111111111111111,-0.1249999999999998,-0.0819672131147539,0.0370370370370369,0.0181818181818183,0.0181818181818183,0.0181818181818183,0.0181818181818183,0.0181818181818183,-0.0344827586206895,-0.0344827586206895,-0.0508474576271185,-0.0175438596491226,0.0980392156862746,0.1200000000000001,0.1666666666666667,0.2173913043478261,0.1666666666666667,0.3658536585365854,0.5555555555555558,0.6000000000000003,0.5135135135135136,0.4000000000000001,0.2444444444444444,0.3658536585365854,0.3333333333333335,0.0370370370370369,0.1666666666666667,0.1200000000000001,0.142857142857143,0.0370370370370369,0.1200000000000001,0.2444444444444444,0.1200000000000001,0.2444444444444444,-0.0344827586206895,-0.096774193548387,-0.0508474576271185
BCYN-L,0.1059369619499014,-0.1059369619499014,27.0,9.488218953097936e-07,0.1383083951706335,0.0927556756820195,0.0737748119709476,0.4454479028339801,324.26650000000006,-0.088369477101491,-0.0097578748655903,0.0105645378459132,-0.0028496440984171,1.0,1.5313576847556762,0.0732430351876441,-2.200004863212272e-08,-0.5950996633408226,7.591499973534375e-06,-0.0322619208499225,1.2050741773772195e-06,3.0,10.443573457073857,0.2242587852211793,-0.1612274302631645,-0.0880719687608242,0.0534514018086647,-0.1305980789767673,-0.0854999461803482,0.0025847341062928,0.0997096264461405,0.7730057304144082,-11.834872182421954,2.0,1.2194545680460191,0.0095896253220591,0.0235097178824224,0.1032596427209927,1.6194845279032355,-0.1016833894904709,-0.1463675711525249,-0.1036293433128639,-0.0327519825085142,-0.057330806290735,-0.2269942695855917,0.0015463917525773,0.1438679245283016,-0.0202020202020203,-0.1237579042457092,-0.1645133505598621,-0.1261261261261261,-0.1457507705856452,-0.2023026315789474,-0.2598244944677604,-0.3154551870148201,-0.352686019352686,-0.2976104272266474,-0.3849080532656944,-0.3448159405606215,-0.3533333333333334,-0.3437077131258458,-0.3465813405186932,-0.3576158940397351,-0.3995666976168369,-0.4215861657722123,-0.3941286695815116,-0.3782051282051282,-0.39375,-0.4251851851851852,-0.421068337809609,-0.3973283628456042,-0.4310850439882698,-0.3995666976168369,-0.3907035175879397,-0.3524699599465956,-0.3607907742998353,-0.3614219881500987,-0.2904169714703731,-0.3263888888888889,-0.3326453388372893,-0.3711507293354944,-0.4363742010459036,-0.4726827942375645,-0.4476082004555809,-0.3782051282051282,-0.3872394188250159,-0.3396868618107557,-0.3061516452074393,-0.3541944074567243,-0.3660130718954248,-0.3001443001443001,-0.4466628636622932,-0.4544431946006749,-0.4602114635503617
BCZB-L,0.0047150104446433,0.0047150104446433,28.0,1.1939957443134786e-06,0.1740470324861597,0.0368231897719908,0.0976580579468666,2.2482502425691053,-84.5,1.4107520797409252,-0.0017308266189197,-0.001764187445582,-0.0026299879081015,1.0,0.6609161213563355,0.0598115526423596,8.83538092021443e-08,-0.2947598253275109,7.512734078079712e-06,0.5150372439478584,1.989930377954027e-06,4.0,2.08472108153375,0.1870373713666726,-0.1316459648205978,0.0156542304439312,-0.0033473922392291,-0.0122546176804851,0.0202035018792772,0.0177728558968176,-0.0523954869696194,-0.0536360503867245,0.167728237791932,5.0,0.5169541939321832,0.0060997171145685,0.0166639832555144,0.0437206944620453,0.2647564939459642,0.026365120638568,0.149124390684239,-0.0066248880931065,0.0227368930277559,-0.0354609929078014,-0.0113144058885383,0.0694980694980695,0.0571428571428569,0.0,0.0237154150197629,-0.0299625468164794,0.01171875,0.0882352941176469,-0.0152091254752851,-0.0226415094339622,0.0443548387096772,-0.0477941176470589,0.003875968992248,-0.0477941176470589,-0.0299625468164794,0.0485829959514167,0.1163793103448276,0.0571428571428569,0.1068376068376069,-0.1068965517241379,-0.1672025723472668,-0.1751592356687898,-0.2359882005899706,-0.2030769230769231,-0.1645161290322581,-0.2314540059347182,-0.2514450867052024,-0.2904109589041096,-0.3476070528967255,-0.3426395939086294,-0.3358974358974359,-0.330749354005168,-0.3443037974683545,-0.2785515320334262,-0.3037634408602151,-0.3219895287958115,-0.3148148148148147,-0.2448979591836735,-0.2222222222222223,-0.2492753623188406,-0.2314540059347182,-0.268361581920904,-0.2514450867052024,-0.2127659574468086,-0.1981424148606811,-0.1480263157894737,-0.0975609756097561,-0.1618122977346278,-0.1751592356687898,-0.127946127946128
BCZN-L,0.0807704491612655,-0.0807704491612655,27.0,3.023738785647291e-07,0.0440766028825178,0.0702087670681285,0.1124596081274374,1.3316358821447842,80.5958,-0.4703469467142999,-0.0281432405481676,0.0017457361028416,0.0039740865676268,1.0,1.7863054285267377,0.1619763813150013,3.1110359224981424e-08,-0.3322074464570523,6.490389719359155e-07,-0.1717142215232531,5.978422447409819e-07,3.0,3.5368672967677584,0.3754628521740429,-0.1298334650866114,-0.1554232144250091,0.0788917852019977,0.0360761519876398,-0.1232817844498008,0.0706213817432461,0.1509720450083471,-0.1065209316231302,-2.4187646761743338,6.0,0.9982424238508784,0.0153745425407003,0.0458091588917918,0.1053753209293122,0.8639414227081496,-0.0638007352422282,-0.0890501600512504,-0.1159866208279431,-0.0696803544534953,-0.0516492747244929,-0.0497939032982954,0.1109399075500769,0.132635253054101,0.0907563025210083,-0.0469897209985314,0.0621931260229131,0.1056218057921636,0.0501618122977347,0.0015432098765431,-0.0923076923076923,-0.1784810126582279,-0.2152357920193469,-0.1121751025991791,-0.1011080332409971,-0.0741797432239657,0.0350877192982457,-0.0240601503759398,-0.0370919881305638,-0.0553129548762736,-0.1358189081225033,-0.1381142098273572,-0.1815889029003782,-0.2319526627218934,-0.2246117084826761,-0.2444703143189754,-0.1997533908754623,-0.2046568627450979,-0.2391559202813598,-0.2319526627218934,-0.2180722891566265,-0.240046838407494,-0.2453488372093022,-0.2007389162561575,-0.1856963613550815,-0.3051391862955032,-0.2899343544857768,-0.3637254901960783,-0.3957169459962756,-0.3741562198649951,-0.3370786516853932,-0.3058823529411764,-0.2557339449541285,-0.2453488372093022,-0.2227544910179639,-0.2674943566591421,-0.1997533908754623,-0.1668806161745828,-0.3343589743589743,-0.2836644591611479,-0.3182773109243697
BDAJ-L,0.1088140801787959,-0.1088140801787959,27.0,3.002195648108394e-07,0.043762571682914,0.0853624405261684,0.2263434253156072,1.6681458070338155,7.150000000000002,0.6463107088711907,-0.0004190529403547,-0.0038233414653384,0.0056332002281802,1.0,0.4007756948933419,0.2079646017699115,6.01662850673897e-08,-0.33125,6.675822610392993e-09,0.2359550561797752,4.448226024812777e-07,4.0,0.3834874392582934,1.4746182418489475,-0.1252752754861882,-0.2321885435717999,0.0374380936916456,0.0383126284251093,-0.2220914490614822,0.1294934271519244,0.5711807720650758,1.0327192336035371,-1.3203389830508476,6.0,0.3917259211376859,0.023330990864371,0.0514091049860638,0.1316692667706708,0.4254577997033925,0.0419281232173416,0.2150226991333056,-0.0622992037994092,-0.0075584711922418,-0.0494661146219219,0.0327192336035372,0.004,-0.1071428571428571,-0.1228070175438597,-0.1134751773049644,-0.103942652329749,-0.070631970260223,-0.0384615384615385,0.0373443983402488,0.1363636363636362,0.2135922330097086,0.2755102040816326,0.3440860215053762,0.3586956521739131,0.4124293785310735,0.5432098765432098,0.5527950310559004,0.5527950310559004,0.5527950310559004,0.5527950310559004,0.5432098765432098,0.4450867052023122,0.5337423312883436,0.5723270440251571,0.592356687898089,0.9083969465648852,0.7857142857142858,0.8518518518518516,0.7985611510791368,0.7361111111111112,0.6339869281045751,0.592356687898089,0.5625,0.644736842105263,0.6666666666666667,0.4705882352941177,0.5151515151515151,0.5337423312883436,0.644736842105263,0.7241379310344829,0.7985611510791368,0.6778523489932886,0.6556291390728477,0.9230769230769228,1.1367521367521367,1.1186440677966103,1.0833333333333337,1.192982456140351,0.9379844961240308,0.824817518248175
