firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0518165574746873,-0.0518165574746873,5.0,-0.0259960809928151,0.0333091400929927,1.5146831530139104,0.0908990256864481,0.7858488591166005,7.674870014912414e-06,-0.023514043109079,0.5395965767030281,0.0610415467901096,0.7035355843450447,0.1426813153699401,0.544135487635431,-5.633093525179856,0.7944358578052549,0.0728210359288224,0.0043859649122808,0.0458715596330272,0.0270270270270267,0.0363636363636361,-0.0578512396694215,-0.1798561151079136,-0.1363636363636364,-0.2348993288590605,-0.2244897959183673,-0.2450331125827815,-0.2919254658385094,-0.3410404624277456,-0.3254437869822485,-0.2875000000000001,-0.2784810126582279,-0.2450331125827815,-0.2137931034482759,-0.1739130434782608,-0.0769230769230771,0.3255813953488371,0.4950819672131148,0.8765432098765429,0.5724137931034481,0.3255813953488371,0.2159999999999999,0.256198347107438,0.6402877697841727,0.4568690095846643,0.5563139931740613,0.5724137931034481,0.535353535353535,0.2701949860724233,0.3411764705882352,0.357142857142857,0.7338403041825095,0.6344086021505375,-0.0861723446893788,-0.2930232558139536,-0.3006134969325154,-0.3006134969325154,-0.0861723446893788,-0.1093750000000001,-0.2297297297297298,-0.0065359477124183,-0.0617283950617285,-0.3214285714285715,-0.3531914893617022,-0.4138817480719795,-0.6354916067146283
BALZ_07-L^I10,0.0668336944745395,-0.0668336944745395,6.0,-0.1022670079136459,0.5979804334567347,2.3278688524590168,0.2589292880648527,-0.0356373315306941,2.202128494919311e-08,-0.0727220157844575,0.1186658019492333,0.3885810181134252,0.1460388588031494,0.1269110353010389,0.0812437596989196,-5.403284671532846,1.6461688452372356,0.0121269587783212,-0.0588235294117647,-0.0285714285714284,0.0303030303030302,0.0625,0.0625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4782608695652175,0.7,1.0,1.0,1.6153846153846154,1.4285714285714284,1.4285714285714284,1.6153846153846154,1.6153846153846154,3.8571428571428568,2.4,2.777777777777778,2.4,2.0909090909090917,2.0909090909090917,1.8333333333333333,3.25,2.777777777777778,2.4,2.777777777777778,3.8571428571428568,2.0909090909090917,1.4285714285714284,1.4285714285714284,1.6153846153846154,1.6153846153846154,1.4285714285714284,1.4285714285714284,1.266666666666667,1.125,1.0,1.125,1.0,0.6190476190476193,0.4166666666666667,0.3600000000000001,0.1724137931034484,0.1333333333333335,0.0303030303030302,-0.0555555555555554
BAMD_17-L^J98,0.0680238474602387,0.0680238474602387,5.0,0.1339936116089494,0.7568280525400322,1.3074417638287992,0.0554916886748485,0.0326165258015047,4.6131598791510464e-08,0.0248706423079146,0.0155553291634754,0.0545495691693824,-0.0312887060005279,-13.107455441960903,-0.0284328806501611,1.6902558061258834,1.2471340226344994,0.3420321129439304,0.0649350649350648,-0.2413793103448275,-0.283720930232558,-0.3215859030837004,-0.3556485355648535,-0.3185840707964601,-0.2666666666666667,-0.2413793103448275,-0.2142857142857143,-0.1630434782608696,-0.1630434782608696,-0.2222222222222222,-0.2376237623762376,-0.149171270718232,-0.1098265895953757,-0.0064516129032258,-0.0064516129032258,0.0405405405405405,0.2222222222222223,0.1846153846153846,0.4807692307692308,0.4259259259259258,0.2222222222222223,0.1407407407407406,-0.0064516129032258,0.0405405405405405,0.2222222222222223,0.013157894736842,-0.0314465408805031,0.0547945205479452,0.1240875912408758,-0.0314465408805031,-0.1149425287356321,-0.125,-0.1937172774869109,-0.0493827160493827,-0.263157894736842,-0.3,-0.2968036529680364,-0.2701421800947866,-0.1149425287356321,-0.0552147239263802,-0.149171270718232,-0.3125,-0.3215859030837004,-0.4338235294117647,-0.5261538461538462,-0.5860215053763441,-0.6071428571428572
BBEK_99-L^L95,0.1040153240088185,-0.1040153240088185,5.0,-0.231108553893364,-1.516105579161989,1.5036918778686887,0.1199910952804986,-0.0530346544131723,3.756317226865748e-06,0.021544559519243,0.2790221516200738,0.0940661761259783,0.0868836333859889,0.0403125442838882,0.4473868543802234,-6.31140350877193,0.9768509279584912,0.0313035352748793,-0.043478260869565,-0.1038961038961039,0.078125,0.0866141732283463,-0.0071942446043165,0.0298507462686565,0.0,-0.1320754716981133,-0.1686746987951807,-0.2290502793296089,-0.2023121387283237,-0.2203389830508475,-0.1481481481481482,-0.1585365853658537,-0.3168316831683169,-0.3973799126637555,-0.3698630136986301,-0.4367346938775511,-0.3698630136986301,-0.3893805309734512,-0.2698412698412699,-0.2023121387283237,-0.2417582417582418,-0.3551401869158879,-0.6198347107438017,-0.6461538461538462,-0.5766871165644172,-0.6488549618320612,-0.6434108527131783,-0.5766871165644172,-0.6387434554973822,-0.6986899563318778,-0.703862660944206,-0.7234468937875752,-0.7217741935483871,-0.7183673469387756,-0.7195121951219512,-0.7125,-0.703862660944206,-0.679814385150812,-0.6339522546419099,-0.6260162601626016,-0.639686684073107,-0.6011560693641619,-0.6112676056338029,-0.5905044510385757,-0.6358839050131926,-0.6270270270270271,-0.632
BBNH_32-L^L97,0.0941213096041093,-0.0941213096041093,7.0,0.0584214461176973,-0.462674833553257,1.5184088023698687,0.082804923535994,-0.0117427275153456,0.0001412004160298,0.0290505179963686,0.0201809140922555,0.0603853800386032,0.0513799998694222,0.0551240028576519,0.0679817398072598,-2.196125907990315,0.9509098603470164,0.0261594843927713,-0.0305882352941175,-0.1071428571428571,-0.0597345132743362,-0.0918803418803417,-0.1127348643006262,-0.1071428571428571,0.0191846522781775,0.0416666666666667,0.0216346153846154,-0.0659340659340659,0.0167464114832536,-0.011627906976744,0.0493827160493827,0.0365853658536585,-0.0162037037037037,-0.0638766519823789,-0.036281179138322,-0.0860215053763441,-0.0492170022371364,0.0315533980582523,0.0572139303482588,0.0953608247422681,0.0071090047393365,-0.0659340659340659,-0.169921875,-0.1237113402061854,-0.0406320541760721,-0.0720524017467248,-0.0918803418803417,-0.036281179138322,0.0340632603406325,-0.0023474178403755,0.0216346153846154,0.0119047619047618,0.0814249363867685,0.1486486486486486,0.1067708333333334,0.0467980295566503,0.0598503740648379,0.1612021857923495,0.283987915407855,0.2573964497041421,0.4119601328903655,0.5398550724637683,0.574074074074074,0.5232974910394266,0.2917933130699088,0.303680981595092,0.3364779874213837
BBOU_00-L,0.0623692951162504,-0.0623692951162504,5.0,-0.0267022696929239,-0.6484697622432851,1.4648602878916173,0.08,0.0442453094371324,2.532726354480955e-05,0.0033984706881903,0.0149587681894751,0.0828346456692913,-0.0566603833357592,0.0751568911311976,0.1611255683605479,-1.170900692840647,0.6934801016088061,0.0817867253853413,-0.0714285714285714,-0.0179856115107912,0.009242144177449,-0.0930232558139534,-0.1063829787234043,-0.0126582278481013,-0.0072727272727273,0.0876494023904383,0.1142857142857141,-0.0730050933786077,0.0129870129870131,-0.0090744101633393,0.0036764705882352,-0.0197486535008977,-0.0520833333333332,0.0459770114942528,0.026315789473684,-0.0854271356783918,-0.1547987616099071,-0.1165048543689319,-0.1221864951768488,-0.0960264900662252,-0.1333333333333333,-0.1347068145800316,-0.2177650429799427,-0.2233285917496443,-0.1455399061032863,-0.2005856515373353,-0.175226586102719,-0.0714285714285714,-0.0471204188481676,-0.0990099009900989,-0.0869565217391304,-0.0823529411764706,-0.0404217926186292,-0.0267379679144386,-0.0267379679144386,0.04,0.0540540540540541,0.1716738197424892,0.2465753424657535,0.2409090909090907,0.2757009345794392,0.3349633251833741,0.3928571428571428,0.3252427184466018,0.1691648822269806,0.1895424836601307,0.2160356347438752
BBQS_26-L^G99,0.1019565364565703,-0.1019565364565703,5.0,-0.0744361882414288,-0.0157138513095068,1.816738019610551,0.1171183628318584,0.0015847860538827,4.521826055380592e-05,-0.0365445617694346,0.025850483753081,0.1145323901568079,0.045695334047718,0.1755020154803306,0.1335075005968153,-2.395546129374337,1.1847811075818258,0.0507889320832381,-0.0496894409937889,-0.0473372781065087,-0.0473372781065087,-0.0799999999999999,-0.1005586592178771,0.0125786163522012,0.0454545454545454,-0.0182926829268291,0.018987341772152,-0.0473372781065087,0.0878378378378379,0.1180555555555555,0.0733333333333334,0.0254777070063694,0.00625,0.0,0.1103448275862069,0.2105263157894736,0.3760683760683763,0.5188679245283019,0.8941176470588237,0.6100000000000001,0.2677165354330708,0.0125786163522012,-0.1005586592178771,-0.1785714285714285,-0.0122699386503066,0.0454545454545454,-0.0301204819277107,-0.0359281437125748,-0.0359281437125748,-0.182741116751269,-0.2580645161290321,-0.3134328358208955,-0.3104925053533189,-0.2222222222222221,-0.3221052631578947,-0.3455284552845528,-0.3455284552845528,-0.2665148063781321,-0.0271903323262839,-0.3319502074688797,-0.3401639344262295,-0.3585657370517927,-0.3347107438016529,-0.368627450980392,-0.4177215189873418,-0.4198198198198197,-0.3807692307692307
BBTU_63-L^C18,0.0756665564763413,-0.0756665564763413,5.0,-0.1071698276048071,0.0956120895323956,1.0427051057523913,0.0386104538610453,-0.1388092964024196,3.864678585918239e-05,-0.0570479211167928,-0.2786642388578921,0.2608089382980883,-0.2913626079774886,0.0785722427503697,0.1877490966134152,-12.864341085271317,0.7697696349184966,0.0195847833913357,-0.0508905852417302,-0.1247216035634743,-0.1620469083155651,-0.2294117647058823,-0.2012195121951219,0.0025510204081633,0.0796703296703296,-0.0530120481927711,-0.1343612334801761,-0.1930184804928131,-0.1419213973799126,-0.138157894736842,-0.0902777777777777,0.0,-0.0752941176470587,-0.1638297872340425,-0.2202380952380952,-0.108843537414966,-0.1602564102564101,-0.0642857142857142,-0.0530120481927711,0.1391304347826087,-0.0796252927400467,-0.2092555331991951,-0.3068783068783068,-0.3536184210526315,-0.2309197651663405,-0.2982142857142856,-0.2248520710059172,-0.2982142857142856,-0.3093145869947276,-0.3482587064676616,-0.3712,-0.4160475482912332,-0.3732057416267942,-0.2893309222423146,-0.3588907014681892,-0.3999999999999999,-0.4125560538116591,-0.3661290322580645,-0.2584905660377358,-0.3068783068783068,-0.354679802955665,-0.3588907014681892,-0.2956989247311827,-0.3953846153846153,-0.4689189189189189,-0.4896103896103896,-0.4653061224489795
BBVN_02-L^I99,0.5245763898613639,-0.5245763898613639,6.0,-0.2393984220907298,-7.9811771193272625,0.9021636876763875,0.2511415525114155,-1.0881612090680102,3.368444045897612e-07,-0.2583826429980275,-0.291266323325414,0.9954648526077096,-0.3162074908422503,0.0743217840527967,0.036698717948718,-1.0782959124928038,0.6081843838193792,-0.0466346153846153,-0.1098901098901098,-0.0108695652173913,-0.2890625,-0.3259259259259259,-0.3680555555555554,-0.2540983606557376,-0.2945736434108527,-0.3724137931034482,-0.3405797101449275,-0.5472636815920398,-0.4739884393063583,-0.4240506329113924,-0.4709302325581395,-0.4858757062146892,-0.4739884393063583,-0.5309278350515463,-0.5844748858447488,-0.59375,-0.5517241379310345,-0.510752688172043,-0.4829545454545454,-0.4678362573099415,-0.4518072289156626,-0.5404040404040404,-0.6459143968871595,-0.6666666666666666,-0.631578947368421,-0.6374501992031871,-0.6539923954372624,-0.6513409961685823,-0.6417322834645669,-0.65,-0.6208333333333333,-0.636,-0.6300813008130082,-0.5806451612903225,-0.5973451327433628,-0.5825688073394495,-0.5666666666666667,-0.5560975609756097,-0.510752688172043,-0.5919282511210762,-0.5560975609756097,-0.5210526315789473,-0.5,-0.5,-0.553921568627451,-0.5560975609756097,-0.5054347826086957
BCPS_48-L^C06,0.0259555980708677,-0.0259555980708677,5.0,0.0568800419754705,0.586307821002101,1.5186807685086674,0.0438803930842398,0.1984865576236135,7.070581964886307e-05,0.0084442841214666,0.2858855215332211,-0.1159215178167079,0.4173323524505438,0.2062359531384034,0.0289317894324944,-0.4036697247706422,1.2274860754740595,0.0393603936039361,0.0272873194221507,-0.1212976022566995,-0.1010101010101008,-0.0838235294117646,-0.1163120567375886,-0.0356037151702786,-0.0063795853269535,0.1026548672566372,0.1205035971223023,-0.0385802469135801,-0.063157894736842,0.0080906148867314,0.0470588235294118,0.1026548672566372,0.087260034904014,0.108540925266904,0.1225225225225226,0.2361111111111111,0.2688391038696538,0.3783185840707967,0.5974358974358975,0.946875,0.8431952662721895,0.4904306220095695,0.2263779527559055,0.2336633663366338,0.5012048192771084,0.6929347826086958,0.4288990825688072,0.455607476635514,0.4798099762470309,0.2385685884691848,0.198076923076923,0.1327272727272728,0.1144901610017889,0.1889312977099237,0.1844106463878327,0.1105169340463458,0.0929824561403509,0.1007067137809187,0.3171247357293869,0.2336633663366338,0.2560483870967742,0.3813747228381376,0.3968609865470853,0.2215686274509805,0.0246710526315789,0.0163132137030996,0.0488215488215488
