firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,14.0,-0.1812127992406081,9.263744925761862e-07,0.1248410670780896,0.1425760091281466,-0.1180840664711632,0.5928889084016266,0.5772283088650183,1.0,-0.2502783995680588,-2.650517107534452e-07,-0.0500978577800263,1.1287368033140832e-09,1.4227592224056848e-06,-0.129401258717469,4.0,0.0659977924707299,-0.1642644008841205,-0.3555716397075974,-0.2264079107949389,-0.0645161290322581,-0.2051282051282051,-0.088235294117647,0.1923076923076923,-0.088235294117647,-0.0606060606060606,-0.1388888888888888,-0.3404255319148935,-0.38,-0.38,-0.3921568627450981,-0.4464285714285715,-0.5633802816901408,-0.5921052631578947,-0.4363636363636364,-0.4150943396226415,-0.5694444444444444,-0.5694444444444444,-0.696078431372549,-0.696078431372549,-0.7304347826086957,-0.6990291262135923,-0.7960526315789473,-0.8333333333333334,-0.8109756097560976,-0.8315217391304348,-0.8465346534653465,-0.8368421052631578,-0.8465346534653465,-0.8351063829787234,-0.837696335078534,-0.80625,-0.7596899224806202,-0.7559055118110236,-0.7987012987012987,-0.7232142857142858,-0.6836734693877551,-0.6836734693877551,-0.617283950617284,-0.6125,-0.6352941176470588,-0.6025641025641026,-0.6075949367088608,-0.5810810810810811,-0.5303030303030303,-0.5441176470588236,-0.4655172413793103,-0.4745762711864406,-0.4833333333333333
BBIO-L^E18,14.0,-0.0301596688350088,6.687311376377214e-07,0.0901202585780092,0.0320121951219512,0.1373815676141257,1.2298836048603827,-0.0492634201360799,1.0,-0.083011583011583,7.039275133028649e-08,-0.0924647253076932,5.603962074826098e-07,1.633111830862646e-06,-0.0017211703958691,4.0,1.3031109308954876,-0.0071835884460138,-0.037004662004662,-0.037004662004662,-0.0348258706467661,-0.1518987341772153,-0.0651162790697674,-0.1589958158995816,-0.2583025830258303,-0.2086614173228347,-0.3578274760383387,-0.3982035928143713,-0.3871951219512195,-0.4173913043478262,-0.3232323232323233,-0.2664233576642337,-0.2415094339622642,-0.2972027972027973,-0.2664233576642337,-0.2209302325581396,-0.3388157894736843,-0.7140825035561877,-0.7103746397694525,-0.737597911227154,-0.7348284960422165,-0.721606648199446,-0.75,-0.7581227436823105,-0.7157001414427158,-0.7341269841269842,-0.7503105590062112,-0.6963746223564955,-0.7736486486486487,-0.7629716981132075,-0.7676300578034683,-0.7827027027027027,-0.7736486486486487,-0.7445997458703939,-0.7527675276752768,-0.737597911227154,-0.7938461538461539,-0.7971745711402624,-0.7961460446247465,-0.7936344969199178,-0.7971745711402624,-0.8138888888888889,-0.8182640144665462,-0.800792864222002,-0.8107344632768362,-0.7863974495217854,-0.7604290822407629,-0.737597911227154,-0.7481203007518797
BBOU-L,14.0,0.04883166969147,2.928521624937061e-07,0.0394656553638145,0.0796812749003984,0.1612550471063257,0.5778009552021198,-0.1171505305900444,1.0,0.1569307885097358,7.891050604104694e-08,-0.056636678200692,6.5301694470736575e-06,5.825322885664672e-07,0.0082777261593039,4.0,18.796825919336342,-0.1576718471794846,-0.120037438577334,-0.120037438577334,-0.0459259259259258,0.0273972602739724,-0.0753424657534246,-0.1541353383458646,-0.139030612244898,-0.0841248303934871,-0.2068155111633371,-0.2151162790697673,-0.2541436464088398,-0.2647058823529411,-0.2241379310344826,-0.2040094339622642,-0.1401273885350318,-0.0939597315436241,-0.0357142857142857,-0.0357142857142857,-0.0174672489082969,-0.0841248303934871,-0.1541353383458646,-0.119947848761408,-0.0689655172413793,-0.0572625698324023,-0.0572625698324023,0.0321100917431191,-0.0999999999999999,-0.066390041493776,0.0258358662613982,0.1120263591433277,0.1698440207972271,0.1597938144329895,0.1212624584717609,0.1739130434782609,0.2980769230769231,0.3366336633663367,0.4121338912133889,0.5,0.3554216867469879,0.1946902654867255,0.1138613861386139,0.1175496688741721,0.062992125984252,0.08,-0.013157894736842,0.0044642857142858,-0.0598885793871866,-0.0014792899408283,-0.0217391304347827,-0.0398293029871977,-0.013157894736842
BBTK-L^C11,11.0,0.1364296081277213,0.0004501176525573,60.659235013773554,0.1020806241872561,0.1818181818181818,0.2736047036995716,-2.682192172928524,1.0,0.8411764705882353,5.320879598920724e-05,0.1253396739130146,1.810194119882854e-08,0.0005982394359867,-0.108730583824317,3.0,0.0025514532282351,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.1904761904761904,0.1351351351351351,0.1351351351351351,0.0499999999999998,0.6153846153846152,0.6153846153846152,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.0,0.0,0.0,0.0,0.0,0.0499999999999998,0.0499999999999998,0.75,0.0499999999999998,0.0499999999999998,0.1052631578947367,0.1999999999999999,0.3999999999999999,0.6799999999999999,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.6799999999999999,0.6799999999999999,1.0999999999999996,0.5555555555555554,0.909090909090909,0.3125,1.625,1.625,0.909090909090909,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.1666666666666667,0.2352941176470586,0.4482758620689655,0.4482758620689655,0.4999999999999998,0.4482758620689655,0.6153846153846152,0.909090909090909,0.909090909090909
BBTU-L^C18,14.0,0.0019354966128809,9.727418808210215e-07,0.1310896784901026,0.0790246594784254,0.1224645846748229,1.5459214607741634,0.0408307609655914,1.0,-0.0811946738079296,3.831428773990422e-08,-0.0981216210883429,1.540121064187619e-06,1.0235388296231555e-06,0.0966122431759692,4.0,2.329493010542418,0.4542754470554941,0.5633331123156909,0.3164976692777163,-0.0359281437125748,-0.0722222222222223,-0.0457142857142857,0.0569620253164555,-0.1391752577319588,-0.1210526315789474,-0.2409090909090909,-0.3211382113821138,-0.3425196850393701,-0.3293172690763053,-0.2544642857142858,-0.2047619047619048,-0.2085308056872037,-0.1893203883495146,-0.0617977528089888,-0.0923913043478261,-0.3041666666666667,-0.3238866396761134,-0.3211382113821138,-0.3099173553719008,-0.2477477477477478,-0.1893203883495146,-0.2739130434782608,-0.3070539419087137,-0.200956937799043,-0.1391752577319588,-0.1302083333333333,-0.1391752577319588,-0.2304147465437788,-0.2443438914027149,-0.2511210762331839,-0.3320000000000001,-0.3814814814814815,-0.4056939501779359,-0.3576923076923077,-0.0176470588235294,-0.1565656565656565,-0.1971153846153847,-0.1347150259067357,-0.2047619047619048,-0.3099173553719008,-0.3238866396761134,-0.3373015873015873,-0.3882783882783883,-0.4488448844884488,-0.4078014184397163,-0.4140350877192983,-0.2409090909090909,-0.3099173553719008
BBXK-L,14.0,-0.065146749161619,1.11664608144673e-05,1.504826498068895,0.0586361768332061,0.1127210112972995,1.365821102467061,-0.0457923926004736,1.0,-0.3366986696516983,5.544635396142852e-07,-0.1122292685547688,3.395549626235637e-06,1.4897674281048136e-05,0.3556588840522356,2.0,0.2531207598979687,0.3189269395488051,1.0073925480144137,0.0073925480144135,0.0,0.0,0.0144927536231884,0.0144927536231884,0.0,0.0144927536231884,0.0144927536231884,-0.8153034300791557,-0.8209718670076727,-0.8181818181818182,-0.8186528497409327,-0.8128342245989305,-0.8060941828254847,-0.7965116279069767,-0.7619047619047619,-0.7254901960784313,-0.7426470588235294,-0.717741935483871,-0.7307692307692308,-0.7188755020080322,-0.7348484848484849,-0.7407407407407407,-0.7021276595744681,-0.6875,-0.6236559139784947,-0.6428571428571428,-0.6391752577319587,-0.6517412935323383,-0.6682464454976303,-0.6818181818181819,-0.7071129707112971,-0.7318007662835249,-0.7021276595744681,-0.7318007662835249,-0.7307692307692308,-0.7526501766784452,-0.7627118644067796,-0.7154471544715447,-0.7526501766784452,-0.7777777777777778,-0.8267326732673268,-0.8167539267015707,-0.8087431693989071,-0.8205128205128205,-0.8349056603773585,-0.8275862068965517,-0.829683698296837,-0.8055555555555556,-0.8300970873786409
BCPS-L^C06,14.0,-0.0591419037860276,4.720887021852405e-06,0.6362012102947547,0.0184306059759843,-0.0251341558501123,0.9457378076495502,0.2832473931771942,1.0,-0.2115249472944483,-6.873629864097206e-07,0.031406099822658,3.674150450015629e-07,8.578075867125428e-06,0.0588290840415485,3.0,0.2398121942172029,0.0060827359016667,-0.3227922330995885,0.0808158319870759,0.0263883418668768,-0.0787373004354137,-0.0975118483412322,-0.1173812282734646,-0.1219596541786743,-0.0714372790442521,-0.0605574740996546,-0.0138529259451061,-0.0193124758594052,-0.0205734859200205,-0.08062764031382,32.70353982300885,31.004201680672278,-0.110163551401869,44.33928571428572,-0.113064741499767,-0.1643444871091607,-0.1350215761980467,54.19565217391305,-0.0917004531361793,-0.1032493524841063,59.936,-0.1898532227185704,-0.1901116427432216,23.02839116719243,-0.1920016972525723,50.46621621621622,-0.1339397384877771,-0.1575047008074327,-0.1680865006553079,-0.1715249075484011,55.84328358208955,64.1025641025641,-0.1570385126162018,58.5078125,48.46103896103896,42.27840909090909,47.20886075949367,48.14193548387097,46.60625,42.77586206896552,43.028901734104046,43.805882352941175,45.16363636363637,7.425884955752213,7.501116071428571,55.00735294117647,59.45238095238096,9.728169014084507
BCQE-L^A14,14.0,-0.1943405634505111,7.914349154703541e-08,0.0106656195914257,0.071364046973803,-0.0745637635483127,1.0549170267671175,0.3304717621516275,1.0,-0.8254545454545454,-4.776089871831513e-07,-0.1373835001724995,2.4938309858250226e-06,3.337766834480181e-06,-0.1244232987312572,4.0,1.6690010658690213,0.2073769695147286,-0.1192414543501914,-0.1133155284242655,-0.0188679245283018,-0.196969696969697,-0.1451612903225806,-0.1166666666666665,-0.2837837837837837,-0.208955223880597,-0.4111111111111111,-0.5,-0.5092592592592593,-0.5725806451612903,-0.47,-0.543103448275862,-0.5546218487394958,-0.4854368932038835,-0.171875,0.358974358974359,-0.3977272727272727,-0.4044943820224719,-0.6102941176470589,-0.6394557823129252,-0.6418918918918919,-0.6102941176470589,-0.6666666666666667,-0.7103825136612022,-0.6602564102564102,-0.6882352941176471,-0.6728395061728395,-0.6394557823129252,-0.7977099236641221,-0.7845528455284553,-0.788,-0.7754237288135593,-0.827922077922078,-0.7992424242424243,-0.8113879003558719,-0.8153310104529616,-0.8427299703264095,-0.8221476510067114,-0.8221476510067114,-0.8113879003558719,-0.8417910447761194,-0.8393939393939394,-0.825657894736842,-0.8140350877192982,-0.8328075709779179,-0.8093525179856115,-0.7969348659003831,-0.7695652173913043,-0.7763713080168777
BCYN-L,14.0,-0.0676135523006361,3.735638778454914e-07,0.0503426136036715,0.0312599174865122,0.1383680331048752,0.5131554642772607,0.1363966653628635,1.0,-0.058442871587462,3.4821031568931124e-08,-0.1009876732256335,1.6256039923057474e-06,5.987773239606749e-07,-0.0674746969886292,4.0,11.43292684284771,0.0764439528641032,-0.0058283292122924,-0.0058283292122924,-0.0556451612903224,-0.0634441087613293,0.082024432809773,0.1946050096339113,0.092511013215859,0.1980676328502415,0.0197368421052632,-0.0476190476190475,-0.7537728355837967,-0.7721844571008635,-0.7828371278458844,-0.7808412866737363,-0.7635392829900839,-0.7643929317879536,-0.7232142857142857,-0.7046915932364849,-0.7444879456006595,-0.7372881355932204,-0.7604790419161677,-0.7730600292825769,-0.781882145998241,-0.7379543533389687,-0.7569104097235836,-0.7437487084108287,-0.7336197636949516,-0.701420659764026,-0.7167656464138876,-0.686472819216182,-0.7324126025032369,-0.711493718008376,-0.7128965038203288,-0.6883639105302839,-0.6926127912741695,-0.7099415204678363,-0.6829455382255177,-0.7250554323725056,-0.7909290170291687,-0.7529880478087649,-0.7034911525585844,-0.7031362221690208,-0.7225950782997763,-0.7378989642781653,-0.7165714285714286,-0.6601808714716361,-0.717217787913341,-0.6407879490150638,-0.6047178833280205,-0.5796610169491525,-0.5558739255014327
BCZB-L,14.0,0.0679077843156168,1.0232251855228832e-06,0.1378929634241278,0.2437391304347826,0.1279723303069606,1.8324114544205832,-0.014774711974394,1.0,-0.0128283445326817,7.68263134344739e-08,0.0303199925366172,1.5110820794730178e-05,1.3005597345693083e-06,0.1404775124930594,3.0,4.346110036958245,0.0109721146763149,0.0068149707360183,-0.0047552771978659,-0.1182795698924731,-0.0637583892617449,0.0072202166064982,0.0333333333333332,-0.1114649681528662,-0.0761589403973509,-0.2356164383561643,-0.259946949602122,-0.3042394014962593,-0.3025,-0.3244552058111379,-0.2864450127877238,-0.2377049180327869,-0.2292817679558011,-0.259946949602122,-0.2249999999999999,-0.2579787234042553,-0.3094059405940594,-0.3659090909090909,-0.360091743119266,-0.2954545454545454,-0.2954545454545454,-0.2677165354330708,-0.2356164383561643,-0.2972292191435768,-0.2882653061224489,-0.2918781725888324,-0.2520107238605897,-0.2292817679558011,-0.1335403726708075,-0.1142857142857142,0.0257352941176469,-0.1696428571428571,-0.0699999999999999,0.0449438202247192,-0.1545454545454545,-0.2005730659025788,-0.1519756838905774,-0.2377049180327869,-0.2479784366576819,-0.3511627906976744,-0.2540106951871658,-0.3211678832116789,-0.2657894736842104,-0.2936708860759494,-0.2753246753246753,-0.2292817679558011,-0.3481308411214954,-0.4211618257261411
