firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,0.1507274028142141,0.1507274028142141,3.0,0.0429989646141664,5.051775928000047e-07,0.3219179554797079,0.0207396198398441,1.0,1.301546778795615,-0.1009240804493567,8.012389470649006e-08,1.9364828021775767e-06,0.0239965893172543,2.5603097865495186,-3.1567359654217007,0.1800733585578785,0.2404996890889816,0.3095189035153451,-0.0012081490443203,3.2121982210927573,3.0,0.8990839465385194,0.3655308527311778,0.02868068833652,0.0175097276264593,0.1127659574468085,-0.0332717190388169,-0.0693950177935942,-0.0872600349040139,-0.12248322147651,-0.0824561403508771,-0.0242537313432835,-0.0187617260787992,-0.0776014109347441,-0.1044520547945204,-0.0593525179856113,0.0502008032128513,0.0295275590551182,0.110403397027601,0.1175213675213677,0.1010526315789475,-0.0187617260787992,-0.2003058103975534,-0.1724683544303796,-0.1840873634945397,-0.0693950177935942,-0.1135593220338982,-0.1254180602006689,-0.1815336463223785,-0.2453102453102452,-0.2398255813953487,-0.2297496318114874,-0.1605136436597111,-0.2063732928679816,-0.1750788643533122,-0.1509740259740258,-0.1150592216582063,-0.0743362831858407,-0.0332717190388169,-0.026070763500931,-0.0456204379562044,0.0895833333333335,0.0565656565656567,-0.042124542124542,-0.0094696969696969,0.0234833659491193,-0.0386029411764705,-0.0314814814814814,-0.0314814814814814,-0.0660714285714284,0.021484375,0.0544354838709677
BACQ-L^J02,0.0498582156991057,-0.0498582156991057,1.0,0.0051862034491376,1.220157013355292e-06,0.7775294405408525,0.0559835955233868,1.0,0.8417645287563986,-0.3346440677966102,-3.331995919902367e-08,9.655679890322084e-07,0.2118220444888777,1.0482869344375836,0.6983378788717629,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,1.0,0.4929238181270702,-0.0778326764003775,-0.1,0.0526315789473683,0.0526315789473683,0.0526315789473683,-0.1304347826086956,-0.0909090909090908,-0.0909090909090908,0.1764705882352941,-0.0476190476190475,-0.4666666666666667,-0.5876288659793814,-0.5918367346938775,-0.5918367346938775,-0.4666666666666667,-0.4805194805194804,-0.550561797752809,-0.4202898550724636,-0.4520547945205478,-0.6039603960396039,-0.6226415094339622,-0.658119658119658,-0.7872340425531914,-0.7315436241610738,-0.75,-0.7740112994350282,-0.7916666666666666,-0.8058252427184466,-0.7959183673469388,-0.7959183673469388,-0.8297872340425532,-0.850187265917603,-0.8461538461538461,-0.8253275109170306,-0.8095238095238095,-0.8113207547169812,-0.8113207547169812,-0.803921568627451,-0.801980198019802,-0.7633136094674556,-0.7660818713450293,-0.8076923076923077,-0.7894736842105263,-0.797979797979798,-0.8230088495575221,-0.8268398268398268,-0.8312236286919832,-0.8367346938775511,-0.8326359832635983,-0.8353909465020576
BALZ-L^I10,0.0537624942980385,-0.0537624942980385,4.0,-0.1968686868686869,2.475657184214532e-06,1.5775808558605278,0.0146506372317904,1.0,2.131091300646066,-0.124014644282463,-1.3497313915217598e-07,4.241183336187285e-09,-0.0338816738816738,0.0559282260360635,-3.671432786024345,-0.0080445412319163,-0.0675567182806562,-0.3205582539450917,-0.0862935925358285,-2.319751381215469,3.0,1.5559673461211,-0.4893784786641929,-0.1,0.1111111111111111,0.4285714285714286,-0.0909090909090908,-0.2857142857142857,-0.2857142857142857,-0.2307692307692307,-0.2307692307692307,-0.2857142857142857,-0.2857142857142857,-0.3333333333333332,-0.375,-0.4117647058823529,-0.375,-0.4117647058823529,-0.5238095238095237,-0.5833333333333333,-0.6,-0.6551724137931034,-0.6666666666666666,-0.696969696969697,-0.7222222222222222,-0.7058823529411764,-0.736842105263158,-0.7222222222222222,-0.7297297297297297,-0.7058823529411764,-0.7142857142857142,-0.696969696969697,-0.7297297297297297,-0.7142857142857142,-0.736842105263158,-0.75,-0.75,-0.7872340425531914,-0.8214285714285714,-0.8305084745762712,-0.84375,-0.8245614035087719,-0.8275862068965517,-0.8333333333333333,-0.8113207547169812,-0.8148148148148149,-0.8360655737704918,-0.8305084745762712,-0.7916666666666666,-0.803921568627451,-0.7916666666666666,-0.8076923076923077
BBEK-L^L95,0.0818751003371326,0.0818751003371326,3.0,0.1508977900552485,1.982306392815862e-07,0.1263199378208112,0.0332796000015012,1.0,1.1534737351730815,0.0752351097178683,6.375033342224594e-08,5.253831861681574e-07,0.0776933701657458,5.863359545747137,-0.8382050272716597,-0.0477785481850653,-0.0264468769016489,-0.1300932967782724,-0.0482182584959831,0.7112970711297063,2.0,0.8585088356330185,0.0526632302405497,-0.1704834605597965,0.0155038759689922,0.2055214723926381,0.0287958115183246,-0.1419213973799126,-0.1566523605150214,-0.2124248496993988,-0.2076612903225806,-0.1979591836734694,-0.2012195121951219,-0.1812499999999999,-0.1566523605150214,-0.088167053364269,0.0424403183023873,0.0650406504065042,0.0261096605744126,0.1358381502890173,0.1070422535211268,0.1661721068249257,0.0369393139841689,0.0621621621621621,0.048,0.2018348623853212,0.1731343283582089,0.2281249999999999,0.1909090909090909,0.1491228070175438,0.122857142857143,0.2018348623853212,0.2397476340694007,0.0796703296703296,0.1424418604651163,0.297029702970297,0.31438127090301,0.2843137254901962,0.3232323232323231,0.3789473684210527,0.4664179104477612,0.7012987012987013,0.6939655172413794,0.53515625,0.5846774193548387,0.7161572052401748,0.5411764705882354,0.4942965779467683,0.5115384615384615,0.4942965779467683,0.6443514644351465,0.5910931174089069
BBIO-L^E18,0.0180239324400942,0.0180239324400942,3.0,-0.0069584869751397,7.546190731688109e-07,0.4808713463597102,0.0241772402927671,1.0,1.3763379204892965,-0.0258785472724599,4.180304903440809e-08,1.2972785518845032e-06,-0.0113001070536457,2.288431621374708,-5.262573658261396,0.046633943134332,0.1434944809870935,-0.0797753595434988,-0.0562689932359572,0.8228882833787451,3.0,0.8205275229357798,-0.0562689932359572,0.0119760479041917,0.0437499999999999,0.1283783783783783,0.1678321678321679,0.003003003003003,-0.1045576407506703,-0.1324675324675325,-0.0262390670553936,-0.0318840579710145,-0.0429799426934098,-0.0899182561307901,-0.1093333333333334,-0.0824175824175824,0.0603174603174603,0.0151975683890577,0.0182926829268292,0.1399317406143343,0.0670926517571885,-0.0318840579710145,-0.1117021276595744,-0.1833740831295843,-0.141388174807198,-0.1347150259067357,-0.1479591836734693,-0.1256544502617801,-0.2214452214452215,-0.2426303854875283,-0.1670822942643391,-0.1302083333333333,-0.2268518518518519,-0.2675438596491227,-0.232183908045977,-0.1544303797468355,-0.1435897435897436,-0.1324675324675325,-0.084931506849315,-0.0617977528089888,-0.0538243626062322,0.1245791245791245,0.0809061488673139,0.0060240963855422,0.0915032679738561,0.0915032679738561,-0.0029850746268657,0.0670926517571885,0.0536277602523658,0.0809061488673139,0.143835616438356,0.0340557275541795
BBNH-L^L97,0.0379427097328962,0.0379427097328962,3.0,-0.0247346072186836,3.769038618829719e-07,0.2401771621684076,-0.0070309452311179,1.0,1.356020942408377,0.006196518146946,7.272807657448548e-08,2.677989387676904e-05,-0.1126326963906581,23.58324849034972,36.33694534640772,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.5364741641337386,5.0,0.7949389179755671,-0.0687672982754949,-0.0316593886462882,-0.0224119530416221,0.038548752834467,0.1157125456760048,0.0751173708920187,0.1009615384615385,0.0904761904761903,0.1653944020356232,0.2378378378378378,0.1927083333333334,0.1280788177339902,0.140722291407223,0.2513661202185793,0.3836858006042296,0.357037037037037,0.5215946843853823,0.6594202898550727,0.6931608133086875,0.6415770609318996,0.3920972644376899,0.4049079754601228,0.4425196850393702,0.6776556776556777,0.5684931506849316,0.6357142857142859,0.506578947368421,0.4585987261146496,0.607017543859649,0.7786407766990291,0.5847750865051902,0.4470774091627172,0.5394957983193278,0.6564195298372513,0.708955223880597,0.5958188153310104,0.6715328467153283,0.7751937984496124,0.7925636007827788,1.130232558139535,1.040089086859688,1.0355555555555558,0.8847736625514402,0.8770491803278688,0.854251012145749,0.7996070726915521,0.7996070726915521,0.8732106339468304,0.953091684434968,0.953091684434968
BBOU-L,0.0362195812110922,-0.0362195812110922,3.0,0.1466970387243735,3.22061191626409e-07,0.2052293724531383,0.0049752081607963,1.0,1.562439024390244,0.0202762268586541,5.89950800329482e-08,3.02884214523457e-06,0.1138952164009111,28.10095998243965,20.656571471808977,0.0064791261409546,0.008009228740936,-0.1320960067478173,0.1707122960604854,-0.4025157232704403,7.0,0.7521951219512195,0.1707122960604854,-0.064406779661017,0.0314685314685316,0.1614173228346458,0.191919191919192,0.1259541984732823,-0.4288480154888673,-0.4260700389105057,-0.3997965412004068,-0.3911248710010319,-0.3911248710010319,-0.3502202643171805,-0.3407821229050278,-0.2670807453416149,-0.2195767195767195,-0.2247043363994744,-0.2027027027027027,-0.1654879773691654,-0.1285081240768093,-0.1713483146067415,-0.2688971499380421,-0.2569269521410579,-0.2396907216494844,-0.1180866965620328,-0.1194029850746268,-0.0978593272171253,-0.1127819548872181,-0.139941690962099,-0.0923076923076922,-0.0117252931323281,0.0405643738977072,-0.0067340067340067,0.0905730129390018,0.1706349206349207,0.209016393442623,0.2688172043010752,0.3470319634703198,0.4861460957178842,0.5167095115681235,0.7664670658682637,0.7987804878048783,0.7352941176470589,0.8380062305295952,0.9407894736842106,0.8042813455657494,0.7824773413897281,0.8209876543209877,0.8730158730158732,1.0,0.9536423841059604
BBQS-L^G99,0.0273847558192606,0.0273847558192606,3.0,0.0644492603410912,7.250581609463842e-07,0.4620340333822795,0.0053546920365754,1.0,1.9102374882597613,0.5096315691041705,1.1093246144311009e-07,7.588032294490774e-06,-0.0281729953830208,2.901938094018329,-3.969306286438032,0.4550423174351988,0.7559829327762504,0.1889453053993007,-0.016628473466662,0.4858299595141711,4.0,1.1642291694619618,0.1047162649459101,0.0584415584415582,-0.0722891566265059,-0.0778443113772454,-0.0778443113772454,-0.2182741116751269,-0.2903225806451612,-0.3529411764705882,-0.3502109704641351,-0.2666666666666667,-0.3609958506224067,-0.384,-0.384,-0.3094170403587444,-0.0833333333333332,-0.3714285714285714,-0.3790322580645161,-0.3960784313725489,-0.3739837398373983,-0.4054054054054054,-0.4519572953736654,-0.4539007092198581,-0.4166666666666666,-0.3446808510638298,-0.3155555555555556,-0.4076923076923077,-0.4275092936802973,-0.4652777777777778,-0.4232209737827714,-0.4440433212996389,-0.4832214765100671,-0.5032258064516129,-0.4539007092198581,-0.4317343173431733,-0.4317343173431733,-0.4275092936802973,-0.4317343173431733,-0.4420289855072463,-0.4399999999999999,-0.3556485355648535,-0.3984375,-0.4210526315789473,-0.4144486692015209,-0.4054054054054054,-0.4480286738351254,-0.4689655172413792,-0.437956204379562,-0.4460431654676259,-0.4338235294117647,-0.4634146341463414
BBTK-L^C11,0.1154611811546117,0.1154611811546117,3.0,0.9314679036360916,1.0622732321362455e-06,0.6769200216398003,0.1490372142343639,1.0,1.6416831683168316,0.6767180925666197,1.3254350240651607e-08,2.7552856879313392e-08,0.3823632101351688,3.520257431551306,15.63588999139952,-0.4067210398397732,-0.4026693086471938,-0.1874237118870867,-0.3406803494445538,18.955307262569832,2.0,1.6147524752475246,-0.2164199944149678,-0.110576923076923,-0.1612903225806451,-0.0672645739910313,-0.2463768115942027,-0.3396825396825396,-0.308970099667774,-0.361963190184049,-0.3677811550151976,-0.388235294117647,-0.3540372670807453,-0.4022988505747126,-0.4124293785310734,-0.4408602150537635,-0.3953488372093022,-0.4482758620689655,-0.5071090047393365,-0.5272727272727273,-0.5408388520971302,-0.584,-0.5315315315315315,-0.49636803874092,-0.491442542787286,-0.4238227146814404,-0.6492411467116357,-0.6612377850162866,-0.6724409448818898,-0.6444444444444444,-0.6225045372050817,-0.5992292870905588,-0.5881188118811881,-0.6060606060606061,-0.5984555984555984,-0.574642126789366,-0.5497835497835497,-0.5546038543897216,-0.5377777777777777,-0.5261958997722096,-0.5797979797979798,-0.5702479338842975,-0.5517241379310345,-0.5856573705179282,-0.627906976744186,-0.4554973821989528,-0.5546038543897216,-0.5398230088495575,-0.4951456310679611,-0.4851485148514851,-0.3846153846153846,-0.2901023890784983
BBTU-L^C18,0.0208163391741613,0.0208163391741613,3.0,0.0639998295042837,1.2448728465955702e-06,0.7932792889468122,0.0179078583230183,1.0,1.7808687164470474,0.1444101247543022,6.702389471663204e-08,5.015147298342783e-06,0.0032181066450705,5.973672240677349,-3.919140646958821,0.2509604387640133,0.343948334361398,-0.1990026179961254,-0.0375642581141858,0.6562500000000003,3.0,1.4649422482511794,-0.0038942244441521,-0.0862068965517239,0.1047619047619046,0.0,-0.0169491525423729,-0.072,-0.1042471042471042,-0.2054794520547945,-0.1470588235294119,-0.0333333333333333,-0.1278195488721806,-0.1830985915492957,-0.2,-0.137546468401487,0.0086956521739129,-0.0569105691056911,-0.1212121212121213,-0.1278195488721806,-0.0413223140495868,-0.1773049645390071,-0.2772585669781932,-0.3053892215568862,-0.2727272727272728,-0.11787072243346,-0.2188552188552189,-0.2081911262798635,-0.2727272727272728,-0.3196480938416423,-0.2467532467532468,-0.1773049645390071,-0.296969696969697,-0.3033033033033033,-0.2948328267477204,-0.2027491408934708,-0.6000000000000001,-0.5864527629233511,-0.5758683729433273,-0.5655430711610487,-0.534136546184739,-0.4654377880184331,-0.4553990610328638,-0.4912280701754385,-0.4821428571428572,-0.4553990610328638,-0.4691075514874142,-0.4604651162790698,-0.4368932038834952,-0.4285714285714286,-0.4141414141414141,-0.3695652173913044
