firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.1764841917473322,-0.1764841917473322,6.0,0.0298417381974248,0.1445569742825108,1.4365733113673806,0.0888360531719442,-0.0172312741765327,7.702636882856667e-06,0.0129425965665234,-0.0515684362707191,-0.0226952104153464,-0.0404549296561423,-0.0159622487175585,0.0293202584748197,-8.844370860927153,0.7622970110614262,0.0087158628704241,0.1111111111111111,-0.0859375000000001,0.0353982300884956,0.0218340611353711,0.0263157894736842,0.0733944954128438,0.0540540540540539,0.0636363636363634,-0.0330578512396694,-0.158273381294964,-0.1136363636363637,-0.2147651006711409,-0.2040816326530612,-0.2251655629139073,-0.2732919254658386,-0.323699421965318,-0.3076923076923077,-0.26875,-0.259493670886076,-0.2251655629139073,-0.1931034482758621,-0.1521739130434782,-0.0526315789473685,0.3604651162790697,0.5344262295081967,0.9259259259259256,0.6137931034482758,0.3604651162790697,0.248,0.2892561983471073,0.6834532374100719,0.4952076677316293,0.5972696245733786,0.6137931034482758,0.5757575757575755,0.3036211699164346,0.3764705882352941,0.3928571428571428,0.7794676806083649,0.6774193548387095,-0.062124248496994,-0.2744186046511628,-0.2822085889570552,-0.2822085889570552,-0.062124248496994,-0.0859375000000001,-0.2094594594594595,0.0196078431372548,-0.0370370370370372
BALZ_07-L^I10,0.0668336944745395,-0.0668336944745395,6.0,-0.1022670079136459,0.6173525639101026,2.3278688524590168,0.2589292880648527,-0.0356373315306941,2.1720676710925723e-08,-0.0727220157844575,0.1186658019492333,0.3885810181134252,0.1460388588031494,0.1269110353010389,0.0812437596989196,-5.403284671532846,1.6461688452372356,0.0121269587783212,-0.037037037037037,-0.0689655172413792,-0.0999999999999998,-0.15625,-0.2058823529411765,-0.2285714285714284,-0.1818181818181817,-0.15625,-0.15625,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.1739130434782609,0.3500000000000001,0.588235294117647,0.588235294117647,1.076923076923077,0.9285714285714286,0.9285714285714286,1.076923076923077,1.076923076923077,2.857142857142857,1.7000000000000002,2.0000000000000004,1.7000000000000002,1.4545454545454546,1.4545454545454546,1.2500000000000004,2.375,2.0000000000000004,1.7000000000000002,2.0000000000000004,2.857142857142857,1.4545454545454546,0.9285714285714286,0.9285714285714286,1.076923076923077,1.076923076923077,0.9285714285714286,0.9285714285714286,0.8000000000000003,0.6875,0.588235294117647,0.6875,0.588235294117647,0.2857142857142858,0.1250000000000002,0.08
BAMD_17-L^J98,0.0680238474602387,0.0680238474602387,5.0,0.1339936116089494,0.7813461988610099,1.3074417638287992,0.0554916886748485,0.0326165258015047,4.550186539161263e-08,0.0248706423079146,0.0155553291634754,0.0545495691693824,-0.0312887060005279,-13.107455441960903,-0.0284328806501611,1.6902558061258834,1.2471340226344994,0.3420321129439304,-0.0595238095238094,-0.0769230769230769,-0.0508474576271187,0.024390243902439,0.0909090909090908,-0.1724137931034481,-0.2186046511627907,-0.2599118942731278,-0.297071129707113,-0.2566371681415929,-0.2,-0.1724137931034481,-0.1428571428571429,-0.0869565217391304,-0.0869565217391304,-0.1515151515151515,-0.1683168316831683,-0.0718232044198895,-0.0289017341040462,0.0838709677419353,0.0838709677419353,0.1351351351351351,0.3333333333333332,0.2923076923076921,0.6153846153846152,0.5555555555555554,0.3333333333333332,0.2444444444444442,0.0838709677419353,0.1351351351351351,0.3333333333333332,0.1052631578947367,0.0566037735849056,0.1506849315068492,0.2262773722627735,0.0566037735849056,-0.0344827586206897,-0.0454545454545455,-0.1204188481675392,0.0370370370370369,-0.1961722488038277,-0.2363636363636364,-0.2328767123287671,-0.2037914691943128,-0.0344827586206897,0.0306748466257669,-0.0718232044198895,-0.2500000000000001,-0.2599118942731278
BBEK_99-L^L95,0.1040153240088185,-0.1040153240088185,5.0,-0.231108553893364,-1.565221224787424,1.5036918778686887,0.1199910952804986,-0.0530346544131723,3.7050404777320447e-06,0.021544559519243,0.2790221516200738,0.0940661761259783,0.0868836333859889,0.0403125442838882,0.4473868543802234,-6.31140350877193,0.9768509279584912,0.0313035352748793,0.0450450450450448,-0.2649006622516555,-0.1838235294117647,-0.159090909090909,-0.1956521739130433,-0.2792207792207791,-0.1328124999999999,-0.1259842519685038,-0.2014388489208631,-0.171641791044776,-0.1956521739130433,-0.3018867924528301,-0.3313253012048192,-0.3798882681564245,-0.3583815028901733,-0.3728813559322034,-0.3148148148148147,-0.323170731707317,-0.4504950495049504,-0.5152838427947598,-0.4931506849315068,-0.5469387755102041,-0.4931506849315068,-0.5088495575221238,-0.4126984126984125,-0.3583815028901733,-0.39010989010989,-0.4813084112149532,-0.6942148760330578,-0.7153846153846153,-0.6595092024539877,-0.7175572519083969,-0.7131782945736433,-0.6595092024539877,-0.7094240837696335,-0.75764192139738,-0.7618025751072961,-0.7775551102204409,-0.7762096774193548,-0.773469387755102,-0.774390243902439,-0.7687499999999999,-0.7618025751072961,-0.7424593967517401,-0.7055702917771883,-0.6991869918699187,-0.7101827676240209,-0.6791907514450867,-0.6873239436619718
BBNH_32-L^L97,0.0756767738331047,-0.0756767738331047,8.0,-0.0132189707366296,0.1190690504566065,1.2995363214837712,0.1142061281337047,-0.0472589792060491,0.0001278538489967,-0.1063572149344097,-0.1441459510406489,0.3792190519210018,-0.0348461180251325,0.0371735672591955,-0.0597986553989456,-1.6555555555555554,0.917774343122102,-0.041871921182266,0.0373134328358208,-0.0966292134831462,-0.0313253012048194,-0.0242718446601942,-0.0541176470588236,-0.1554621848739495,-0.1106194690265487,-0.141025641025641,-0.1607515657620042,-0.1554621848739495,-0.0359712230215828,-0.0147058823529413,-0.0336538461538462,-0.1164835164835165,-0.0382775119617225,-0.0651162790697674,-0.0074074074074074,-0.0195121951219512,-0.0694444444444446,-0.1145374449339208,-0.0884353741496599,-0.135483870967742,-0.1006711409395973,-0.0242718446601942,0.0,0.0360824742268039,-0.04739336492891,-0.1164835164835165,-0.2148437500000001,-0.1711340206185567,-0.0925507900677201,-0.1222707423580786,-0.141025641025641,-0.0884353741496599,-0.0218978102189782,-0.0563380281690141,-0.0336538461538462,-0.042857142857143,0.0229007633587785,0.0864864864864862,0.046875,-0.0098522167487684,0.0024937655860348,0.0983606557377048,0.214501510574018,0.1893491124260353,0.3355481727574749,0.4565217391304348,0.4888888888888887
BBOU_00-L,0.0623692951162504,-0.0623692951162504,5.0,-0.0267022696929239,-0.6694775413049228,1.4648602878916173,0.08,0.0442453094371324,2.4981526041666343e-05,0.0033984706881903,0.0149587681894751,0.0828346456692913,-0.0566603833357592,0.0751568911311976,0.1611255683605479,-1.170900692840647,0.6934801016088061,0.0817867253853413,0.0362595419847326,-0.0709219858156027,0.0155038759689922,0.0335305719921104,-0.0402930402930402,-0.0575539568345322,-0.0314232902033271,-0.1295681063122922,-0.1423895253682487,-0.0524412296564195,-0.0472727272727272,0.0438247011952193,0.0693877551020407,-0.1103565365025466,-0.0278293135435991,-0.0490018148820325,-0.0367647058823529,-0.059245960502693,-0.0902777777777776,0.0038314176245211,-0.0150375939849624,-0.1222780569514236,-0.1888544891640866,-0.1521035598705501,-0.157556270096463,-0.1324503311258278,-0.1682539682539682,-0.1695721077654516,-0.2492836676217765,-0.2546230440967283,-0.1799687010954616,-0.2327964860907759,-0.2084592145015105,-0.1088435374149658,-0.0855148342059337,-0.1353135313531351,-0.1237458193979933,-0.119327731092437,-0.0790861159929701,-0.0659536541889482,-0.0659536541889482,-0.0019047619047618,0.0115830115830117,0.1244635193133048,0.1963470319634703,0.1909090909090909,0.2242990654205607,0.2811735941320294,0.336734693877551
BBQS_26-L^G99,0.1019565364565703,-0.1019565364565703,5.0,-0.0744361882414288,-0.0162229160889895,1.816738019610551,0.1171183628318584,0.0015847860538827,4.460099495491117e-05,-0.0365445617694346,0.025850483753081,0.1145323901568079,0.045695334047718,0.1755020154803306,0.1335075005968153,-2.395546129374337,1.1847811075818258,0.0507889320832381,-0.0346820809248554,-0.0335195530726257,0.0176470588235293,0.130718954248366,0.0745341614906831,0.0236686390532545,0.0236686390532545,-0.0114285714285714,-0.0335195530726257,0.0880503144654087,0.1233766233766233,0.0548780487804878,0.0949367088607593,0.0236686390532545,0.1689189189189188,0.2013888888888888,0.1533333333333333,0.1019108280254776,0.0812499999999998,0.0745341614906831,0.193103448275862,0.3007518796992481,0.4786324786324787,0.6320754716981132,1.0352941176470587,0.73,0.3622047244094488,0.0880503144654087,-0.0335195530726257,-0.1173469387755101,0.0613496932515338,0.1233766233766233,0.0421686746987952,0.0359281437125749,0.0359281437125749,-0.1218274111675127,-0.2027649769585253,-0.2622601279317698,-0.2591006423982869,-0.1642512077294685,-0.271578947368421,-0.2967479674796748,-0.2967479674796748,-0.2118451025056946,0.0453172205438066,-0.2821576763485477,-0.2909836065573771,-0.3107569721115537,-0.2851239669421487
BBTU_63-L^C18,0.0756665564763413,-0.0756665564763413,5.0,-0.1071698276048071,0.0987095318025943,1.0427051057523913,0.0386104538610453,-0.1388092964024196,3.81192261714244e-05,-0.0570479211167928,-0.2786642388578921,0.2608089382980883,-0.2913626079774886,0.0785722427503697,0.1877490966134152,-12.864341085271317,0.7697696349184966,0.0195847833913357,-0.0136239782016348,-0.0893300248138958,-0.1156626506024097,-0.0160857908847185,-0.0661577608142494,-0.1826280623608018,-0.2174840085287847,-0.2803921568627451,-0.2540650406504064,-0.0637755102040816,0.0082417582417582,-0.1156626506024097,-0.1916299559471366,-0.2464065708418891,-0.1986899563318778,-0.1951754385964912,-0.150462962962963,-0.0661577608142494,-0.1364705882352941,-0.2191489361702128,-0.2718253968253968,-0.1678004535147392,-0.2158119658119658,-0.1261904761904763,-0.1156626506024097,0.0637681159420289,-0.1405152224824355,-0.2615694164989939,-0.3527336860670194,-0.3963815789473685,-0.2818003913894326,-0.3446428571428571,-0.2761341222879685,-0.3446428571428571,-0.3550087873462215,-0.3913764510779436,-0.4128,-0.4546805349182764,-0.4146730462519936,-0.3363471971066908,-0.401305057096248,-0.4396946564885496,-0.4514200298953662,-0.4080645161290323,-0.3075471698113208,-0.3527336860670194,-0.3973727422003283,-0.401305057096248,-0.3422939068100359
BBVN_02-L^I99,0.5245763898613639,-0.5245763898613639,6.0,-0.2393984220907298,-8.239734750441173,0.9021636876763875,0.2511415525114155,-1.0881612090680102,3.322462077421396e-07,-0.2583826429980275,-0.291266323325414,0.9954648526077096,-0.3162074908422503,0.0743217840527967,0.036698717948718,-1.0782959124928038,0.6081843838193792,-0.0466346153846153,0.0,-0.0947368421052631,0.0,0.0617283950617282,-0.0549450549450549,-0.0652173913043479,-0.328125,-0.362962962962963,-0.4027777777777778,-0.2950819672131147,-0.3333333333333333,-0.4068965517241379,-0.3768115942028985,-0.572139303482587,-0.5028901734104047,-0.4556962025316455,-0.5,-0.5141242937853108,-0.5028901734104047,-0.5567010309278351,-0.6073059360730594,-0.6160714285714286,-0.5763546798029556,-0.5376344086021505,-0.5113636363636364,-0.4970760233918129,-0.4819277108433735,-0.5656565656565656,-0.6653696498054474,-0.684981684981685,-0.6518218623481782,-0.6573705179282868,-0.6730038022813688,-0.6704980842911877,-0.6614173228346456,-0.6692307692307693,-0.6416666666666666,-0.656,-0.6504065040650406,-0.6036866359447004,-0.6194690265486725,-0.6055045871559633,-0.5904761904761905,-0.5804878048780487,-0.5376344086021505,-0.6143497757847534,-0.5804878048780487,-0.5473684210526315,-0.5274725274725275
BCPS_48-L^C06,0.0259555980708677,-0.0259555980708677,5.0,0.0568800419754705,0.605301806354808,1.5186807685086674,0.0438803930842398,0.1984865576236135,6.97406283837332e-05,0.0084442841214666,0.2858855215332211,-0.1159215178167079,0.4173323524505438,0.2062359531384034,0.0289317894324944,-0.4036697247706422,1.2274860754740595,0.0393603936039361,0.0407830342577488,-0.0998531571218795,-0.0669710806697109,-0.0421875,-0.0160513643659712,-0.1354019746121297,-0.1154401154401154,-0.0985294117647058,-0.1304964539007092,-0.0510835913312693,-0.022328548644338,0.0849557522123893,0.1025179856115108,-0.0540123456790124,-0.0781954887218046,-0.0080906148867313,0.030252100840336,0.0849557522123893,0.0698080279232111,0.0907473309608539,0.1045045045045045,0.2162698412698411,0.2484725050916496,0.3561946902654869,0.5717948717948718,0.915625,0.8136094674556213,0.466507177033493,0.2066929133858266,0.2138613861386138,0.4771084337349396,0.6657608695652173,0.4059633027522935,0.4322429906542055,0.4560570071258907,0.2186878727634194,0.1788461538461538,0.1145454545454545,0.0966010733452593,0.1698473282442747,0.1653992395437262,0.0926916221033866,0.075438596491228,0.0830388692579504,0.2959830866807609,0.2138613861386138,0.2358870967741935,0.3592017738359201,0.3744394618834081
