firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,0.0384875324582933,-0.0384875324582933,2.0,0.4040533606977937,5.590381181039706e-07,0.3421235992694205,-0.0045596181314285,1.0,1.1029371770465053,-0.0580303806110257,9.8153277123165e-08,1.2205455152425797e-06,0.4485206088592441,2.1436418675926507,0.7388846153800729,-0.1773507241730069,-0.1748476712829036,-0.3420575088326967,0.744984786630636,-0.558307533539732,2.0,0.7247756323089475,0.1146785928843201,4.288523773960668,0.1213304693093797,-0.0373665480427046,-0.0191972076788831,-0.0570469798657717,-0.0140350877192982,0.0485074626865671,0.0544090056285178,-0.0088183421516754,-0.0376712328767122,0.0107913669064749,0.1285140562248994,0.1062992125984252,0.1932059447983014,0.200854700854701,0.1831578947368422,0.0544090056285178,-0.1406727828746177,-0.1107594936708861,-0.1232449297971919,0.0,-0.0474576271186441,-0.0602006688963211,-0.1205007824726134,-0.189033189033189,-0.1831395348837209,-0.1723122238586155,-0.0979133226324238,-0.1471927162367222,-0.113564668769716,-0.0876623376623376,-0.0490693739424703,-0.0053097345132744,0.0388170055452865,0.0465549348230911,0.0255474452554744,0.1708333333333334,0.1353535353535353,0.0293040293040294,0.0643939393939394,0.0998043052837573,0.0330882352941175,0.0407407407407407,0.0407407407407407,0.0035714285714285,0.09765625,0.1330645161290322,0.173277661795407,0.2949308755760369,0.4673629242819843,0.4635416666666667
BACQ-L^J02,0.0498582156991057,-0.0498582156991057,1.0,0.0051862034491376,1.1559457727875245e-06,0.7074228313583232,-0.0474421557807712,1.0,0.8417645287563986,-0.3346440677966102,-3.1566483300087274e-08,1.1348180327786248e-06,0.2118220444888777,0.9217472589657042,0.2455811193077512,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,1.0,0.4929238181270702,0.031929990539262,12.063180827886711,-0.0778326764003775,-0.1739130434782608,0.0454545454545454,0.0454545454545454,0.3529411764705881,0.0952380952380953,-0.3866666666666666,-0.5257731958762886,-0.5306122448979591,-0.5306122448979591,-0.3866666666666666,-0.4025974025974026,-0.4831460674157303,-0.3333333333333332,-0.36986301369863,-0.5445544554455446,-0.5660377358490566,-0.6068376068376068,-0.7553191489361701,-0.6912751677852349,-0.7125,-0.7401129943502824,-0.7604166666666666,-0.7766990291262136,-0.7653061224489796,-0.7653061224489796,-0.8042553191489361,-0.8277153558052435,-0.823076923076923,-0.7991266375545851,-0.780952380952381,-0.7830188679245282,-0.7830188679245282,-0.7745098039215687,-0.7722772277227723,-0.7278106508875739,-0.7309941520467835,-0.7788461538461539,-0.7578947368421052,-0.7676767676767676,-0.7964601769911503,-0.8008658008658008,-0.8059071729957806,-0.8122448979591836,-0.8075313807531381,-0.8106995884773662,-0.8099173553719008,-0.7937219730941704,-0.7982456140350878,-0.8114754098360656
BALZ-L^I10,0.057648401826484,-0.057648401826484,3.0,-0.3456090651558074,2.3122962991959705e-06,1.4150933663367085,-0.0125129305019076,1.0,2.148373983739837,-0.0146571335716607,-8.389214450066189e-08,1.9117547806401072e-08,-0.3663833805476864,0.0569422524657717,4.223444334025684,0.5795129220205545,0.8485382703567967,0.2874065367159695,-0.0069539091509325,-4.59090909090909,5.0,1.6686991869918697,0.1367515993649695,6.056179775280898,-0.2784471218206158,-0.2142857142857143,0.0,0.0769230769230771,0.0769230769230771,0.0,0.0,-0.0666666666666665,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,-0.176470588235294,-0.3333333333333332,-0.4166666666666666,-0.4399999999999999,-0.5172413793103448,-0.5333333333333332,-0.5757575757575757,-0.611111111111111,-0.588235294117647,-0.631578947368421,-0.611111111111111,-0.6216216216216216,-0.588235294117647,-0.5999999999999999,-0.5757575757575757,-0.6216216216216216,-0.5999999999999999,-0.631578947368421,-0.6499999999999999,-0.6499999999999999,-0.7021276595744681,-0.75,-0.7627118644067796,-0.78125,-0.7543859649122806,-0.7586206896551724,-0.7666666666666666,-0.7358490566037736,-0.7407407407407407,-0.7704918032786885,-0.7627118644067796,-0.7083333333333333,-0.7254901960784313,-0.7083333333333333,-0.7307692307692307,-0.7666666666666666,-0.7543859649122806,-0.7254901960784313,-0.7666666666666666
BBEK-L^L95,0.0715290147182902,0.0715290147182902,2.0,0.1881025641025642,1.573336368464982e-07,0.0962860105257813,0.0147567097192359,1.0,1.2113502935420746,0.1189962223421477,6.783519235146825e-08,5.572378815279616e-07,0.1209230769230769,5.723289464542658,-0.9803061723248512,-0.1305661043733276,-0.1374161694793008,-0.1312287939240664,-0.2711312654696758,0.4267337807606272,5.0,0.8818304982688546,0.2149340825588934,3.533697632058288,0.1884827445374719,-0.165938864628821,-0.0171673819742489,-0.0821643286573146,-0.0766129032258063,-0.0653061224489796,-0.0691056910569105,-0.0458333333333332,-0.0171673819742489,0.0626450116009282,0.2148541114058355,0.2411924119241193,0.1958224543080939,0.323699421965318,0.2901408450704226,0.3590504451038576,0.2084432717678099,0.2378378378378378,0.2213333333333333,0.4006116207951071,0.3671641791044775,0.4312499999999999,0.3878787878787879,0.3391812865497077,0.3085714285714285,0.4006116207951071,0.4447949526813881,0.2582417582417582,0.3313953488372094,0.5115511551155116,0.531772575250836,0.4967320261437908,0.542087542087542,0.607017543859649,0.708955223880597,0.9826839826839826,0.9741379310344828,0.7890625,0.8467741935483872,1.0,0.7960784313725491,0.7414448669201521,0.7615384615384615,0.7414448669201521,0.9163179916317992,0.854251012145749,0.7218045112781954,0.854251012145749,1.0630630630630629,0.6715328467153283
BBIO-L^E18,0.0188766916419817,0.0188766916419817,2.0,-0.0457434733257661,9.159050986563984e-07,0.5605212574847409,-0.0114856609215171,1.0,1.3150136487716106,0.02255299954894,1.2537974516234477e-07,1.7119069627245248e-06,-0.0199205448354143,1.6123360192747127,-0.7795180039491165,0.0520743925854686,0.0674068232221226,0.1444704701694206,-0.0352295833924432,0.3490870032223412,5.0,0.7175614194722475,0.0418392990558989,6.660790075089781,-0.0352295833924432,-0.1411411411411411,-0.1072386058981232,-0.1350649350649351,-0.0291545189504373,-0.0347826086956521,-0.0458452722063037,-0.092643051771117,-0.1119999999999999,-0.0851648351648352,0.0571428571428571,0.0121580547112463,0.0152439024390245,0.136518771331058,0.0638977635782749,-0.0347826086956521,-0.1143617021276595,-0.1858190709046454,-0.1439588688946015,-0.1373056994818652,-0.1505102040816326,-0.1282722513089005,-0.2237762237762237,-0.2448979591836735,-0.169576059850374,-0.1328125,-0.2291666666666667,-0.269736842105263,-0.2344827586206895,-0.1569620253164557,-0.146153846153846,-0.1350649350649351,-0.0876712328767123,-0.0646067415730337,-0.0566572237960338,0.1212121212121211,0.0776699029126213,0.0030120481927711,0.0882352941176469,0.0882352941176469,-0.0059701492537312,0.0638977635782749,0.0504731861198739,0.0776699029126213,0.1404109589041096,0.0309597523219815,0.0605095541401272,0.1935483870967742,0.3214285714285714,0.2333333333333331
BBNH-L^L97,0.0379427097328962,0.0379427097328962,3.0,-0.0247346072186836,4.112347897396317e-07,0.2516700057729513,0.0059582310822001,1.0,1.356020942408377,0.006196518146946,7.935263684711954e-08,3.147402029940498e-05,-0.1126326963906581,18.005193326099924,12.778438604551278,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.5364741641337386,5.0,0.7949389179755671,0.0989641972528709,7.205930807248764,-0.0687672982754949,-0.0363849765258214,0.0240384615384614,0.0142857142857142,0.0839694656488547,0.1513513513513511,0.109375,0.0492610837438423,0.0610211706102117,0.1639344262295081,0.2870090634441087,0.2622222222222221,0.415282392026578,0.5434782608695652,0.5748613678373382,0.5268817204301075,0.2948328267477202,0.3067484662576687,0.3417322834645668,0.5604395604395604,0.4589041095890411,0.5214285714285714,0.401315789473684,0.3566878980891719,0.4947368421052631,0.6543689320388348,0.4740484429065743,0.3459715639810425,0.4319327731092435,0.5406871609403254,0.58955223880597,0.484320557491289,0.554744525547445,0.6511627906976742,0.6673189823874754,0.9813953488372094,0.8975501113585744,0.8933333333333333,0.7530864197530862,0.7459016393442623,0.7246963562753035,0.6738703339882122,0.6738703339882122,0.7423312883435582,0.8166311300639657,0.8166311300639657,0.8766519823788546,0.8975501113585744,1.259946949602122,1.1141439205955337
BBOU-L,0.0082929119073697,0.0082929119073697,2.0,0.0626109407777957,3.523704497564057e-07,0.2156458435351722,0.0051582242641361,1.0,1.5523809523809524,0.1128188358404185,5.767568043324067e-08,2.5972852492376214e-06,0.0164595772147813,20.96986942838891,-1.0578410395956916,0.1863064098878988,0.3256023457090976,0.2128012157174904,0.1820319849482596,0.0951526032315978,5.0,0.746218487394958,0.1028215336679937,3.068376068376069,0.1820319849482596,-0.0553435114503816,-0.4927395934172314,-0.4902723735408559,-0.466937945066124,-0.459236326109391,-0.459236326109391,-0.4229074889867841,-0.4145251396648044,-0.3490683229813665,-0.3068783068783068,-0.3114323258869907,-0.2918918918918919,-0.2588401697312588,-0.225997045790251,-0.2640449438202247,-0.3506815365551424,-0.3400503778337531,-0.324742268041237,-0.2167414050822123,-0.217910447761194,-0.1987767584097859,-0.2120300751879699,-0.2361516034985422,-0.1938461538461537,-0.1222780569514236,-0.0758377425044091,-0.1178451178451178,-0.0314232902033271,0.0396825396825397,0.0737704918032786,0.1268817204301076,0.1963470319634703,0.3198992443324937,0.3470437017994858,0.568862275449102,0.5975609756097562,0.5411764705882354,0.6323987538940812,0.7236842105263159,0.6024464831804281,0.583081570996979,0.6172839506172838,0.6634920634920636,0.7762711864406779,0.7350993377483444,0.8194444444444446,0.8194444444444446,1.1300813008130084,1.046875
BBQS-L^G99,0.0908950855030041,0.0908950855030041,2.0,0.1978555304740406,4.687842470257143e-07,0.2868894779790569,-0.0062045881333866,1.0,1.3128398159765788,0.0400700252869092,1.1976047904191617e-07,7.307537336523897e-06,0.1992099322799096,2.4766830549176726,-0.7242952055076006,-0.0938294733828112,-0.1440016843354568,-0.0910158972965051,-0.0763696922633203,1.2957540263543186,3.0,0.6630071099958176,0.1253616200578592,8.237639241743208,0.1428881297109701,-0.1522842639593908,-0.0921658986175114,-0.1722689075630251,-0.1687763713080169,-0.0619047619047619,-0.1825726141078838,-0.2119999999999999,-0.2119999999999999,-0.116591928251121,0.1726190476190476,-0.1959183673469388,-0.2056451612903226,-0.2274509803921568,-0.1991869918699187,-0.2393822393822393,-0.298932384341637,-0.301418439716312,-0.2537878787878788,-0.1617021276595744,-0.1244444444444444,-0.2423076923076923,-0.2676579925650557,-0.3159722222222222,-0.2621722846441947,-0.2888086642599278,-0.3389261744966443,-0.364516129032258,-0.301418439716312,-0.2730627306273062,-0.2730627306273062,-0.2676579925650557,-0.2730627306273062,-0.2862318840579709,-0.2836363636363637,-0.1757322175732217,-0.23046875,-0.2593984962406015,-0.2509505703422052,-0.2393822393822393,-0.2939068100358423,-0.3206896551724137,-0.281021897810219,-0.2913669064748201,-0.2757352941176471,-0.3135888501742161,-0.3367003367003367,-0.303886925795053,-0.1359649122807017,-0.2274509803921568
BBTK-L^C11,0.078929135604024,0.078929135604024,2.0,0.2504053885493326,8.635097493036212e-07,0.5284560280754342,0.0001382333348085,1.0,2.7671353251318105,0.0462215700660309,8.225344152436317e-08,5.274038719787047e-08,0.1534863415242608,2.151477400807136,-0.9557214548676418,0.0495322586491923,0.055220714303352,-0.2007955928805357,0.2549540697068504,1.7472392638036818,5.0,2.703280609256005,-0.0214343928280358,2.6624535315985134,0.3595292331055431,-0.1238095238095238,0.0465116279069768,-0.0337423312883434,-0.0425531914893617,-0.0735294117647058,-0.0217391304347827,-0.0948275862068965,-0.1101694915254237,-0.153225806451613,-0.0843023255813953,-0.1644562334217506,-0.2535545023696682,-0.2840909090909091,-0.3046357615894041,-0.37,-0.2905405405405405,-0.2372881355932203,-0.2298288508557456,-0.1274238227146814,-0.4688026981450253,-0.4869706840390879,-0.5039370078740157,-0.4615384615384615,-0.4283121597096189,-0.3930635838150289,-0.3762376237623762,-0.4034090909090909,-0.3918918918918919,-0.3558282208588956,-0.3181818181818182,-0.3254817987152034,-0.3,-0.2824601366742596,-0.3636363636363636,-0.3491735537190082,-0.3211206896551724,-0.3725099601593625,-0.4364937388193202,-0.175392670157068,-0.3254817987152034,-0.3030973451327433,-0.2354368932038835,-0.2202970297029702,-0.0680473372781065,0.0750853242320819,0.0096153846153845,0.1623616236162361,0.5144230769230769,0.3070539419087135
BBTU-L^C18,0.0138618936756444,0.0138618936756444,2.0,0.0044096241116532,9.780681104833648e-07,0.5985641612849321,0.0028242448546036,1.0,1.4236011477761834,0.0242409301943383,8.984620213433773e-08,5.94040623968411e-06,0.0457444986728315,5.53438052478425,-1.0935897779553436,-0.0050267590210379,-0.0850543795483027,0.3305408730889111,0.0534552269394929,0.2834061135371173,3.0,1.090028694404591,0.0574990736502539,21.12562534741523,0.0385298538051646,-0.056,-0.0347490347490346,-0.1438356164383561,-0.0808823529411765,0.0416666666666667,-0.0601503759398496,-0.1197183098591548,-0.1379310344827585,-0.070631970260223,0.0869565217391306,0.0162601626016261,-0.053030303030303,-0.0601503759398496,0.0330578512396695,-0.1134751773049644,-0.2211838006230529,-0.2514970059880239,-0.2163009404388715,-0.0494296577946767,-0.1582491582491583,-0.1467576791808874,-0.2163009404388715,-0.2668621700879765,-0.1883116883116883,-0.1134751773049644,-0.2424242424242424,-0.2492492492492493,-0.2401215805471125,-0.140893470790378,-0.5689655172413792,-0.554367201426025,-0.5429616087751371,-0.5318352059925093,-0.497991967871486,-0.4239631336405529,-0.4131455399061032,-0.4517543859649122,-0.4419642857142858,-0.4131455399061032,-0.4279176201372998,-0.4186046511627906,-0.3932038834951457,-0.3842364532019704,-0.3686868686868687,-0.3206521739130434,-0.3093922651933701,-0.2236024844720497,-0.1438356164383561,-0.2897727272727273
