firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,herf,invest,mve_ia,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,0.0676604245790432,-0.0676604245790432,8.0,-0.0204684716005388,5.795348837209302e-05,5.747575222645824,-0.025491600435769,1.0,1.4640008740303727,0.0557830814856658,1.26996126474844e-06,-0.0094737299552387,0.0181406107663945,-0.993552546744036,7.0,1.148585163334426,0.0036083319665409,-0.9166666666666666,0.0157480314960629,0.0268656716417909,0.0029154518950438,9.863157894736842,-0.0626702997275203,-0.011494252873563,11.9,12.23076923076923,11.74074074074074,0.0445344129554654,0.0087976539589442,12.23076923076923,11.433734939759036,11.141176470588237,11.9,0.0530612244897958,11.9,12.063291139240508,11.141176470588237,0.0562947799385875,0.0817610062893083,0.0727650727650728,0.1303395399780942,0.1072961373390557,0.1834862385321101,0.1807780320366132,0.2227488151658769,0.2631578947368422,0.2662576687116564,0.2616136919315404,0.2000000000000001,0.2271105826397146,0.142857142857143,0.1986062717770036,0.2126909518213866,0.1944444444444444,0.2315035799522671,0.2616136919315404,0.2403846153846154,0.2241992882562278,0.2359281437125748,0.3316129032258064,0.3367875647668394,0.3264781491002571,0.2932330827067668,0.3889636608344551,0.4373259052924791,0.4576271186440679
BACQ-L^J02,0.0902061855670103,-0.0902061855670103,6.0,0.1121119823731449,5.298638966820469e-07,0.0525495995062619,-0.0627215300689634,1.0,0.8989463601532568,0.0657572577824413,5.464381666172135e-07,0.1725746873177371,2.4260043464924923,-1.3279132791327912,6.0,0.4781289910600255,0.0681818181818182,-0.1060606060606061,-0.1372549019607842,-0.1258278145695364,-0.1645569620253164,-0.108108108108108,-0.1592356687898088,-0.1258278145695364,-0.108108108108108,-0.089655172413793,-0.1372549019607842,-0.12,-0.1483870967741934,-0.12,-0.1428571428571428,-0.0833333333333332,-0.0149253731343284,0.0153846153846153,-0.0149253731343284,0.0393700787401574,0.32,0.1999999999999999,0.2692307692307691,0.3469387755102042,0.5529411764705883,0.4666666666666668,0.7142857142857144,0.6923076923076923,0.9411764705882352,0.8857142857142859,0.9411764705882352,0.9130434782608698,1.0307692307692309,1.2758620689655171,1.0625,1.3571428571428572,1.3157894736842106,1.3157894736842106,1.4,1.3571428571428572,1.4,1.2000000000000002,0.8857142857142859,1.0,0.783783783783784,0.783783783783784,0.736842105263158,0.6499999999999999,0.5348837209302326,0.5714285714285716
BALZ-L^I10,0.0399728572919929,0.0399728572919929,9.0,-0.0781461604052766,6.520767355391909e-07,0.0646701379628007,-0.1522001601201711,1.0,2.179195852407479,0.1988909892879648,2.15351510925409e-09,-0.1352058985805286,0.1025793919197319,0.3810708598726114,7.0,1.687110473774199,-0.0158417697787775,0.0,-0.0625,-0.1176470588235295,-0.2682926829268293,-0.5454545454545454,-0.2105263157894736,-0.1666666666666666,-0.0909090909090909,-0.1176470588235295,-0.1666666666666666,-0.0625,0.0344827586206897,0.0344827586206897,0.0714285714285714,-0.0322580645161291,0.1111111111111109,0.1538461538461537,0.3043478260869563,0.3043478260869563,0.25,0.1999999999999999,0.1538461538461537,0.25,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4285714285714286,0.3636363636363635,0.3043478260869563,0.3043478260869563,0.1538461538461537,0.1111111111111109,0.0344827586206897,0.0,-0.0625,-0.1176470588235295,-0.1428571428571428,-0.0909090909090909,-0.0625,-0.0625,0.25,0.25,0.25,0.25,0.3043478260869563,0.4999999999999998,0.7647058823529409,0.7647058823529409
BAMD-L^J98,0.1365149081328005,-0.1365149081328005,8.0,0.0378543010413991,3.232564613261401e-07,0.032059171585139,-0.1041698276234253,1.0,1.3085600372435031,0.0024438432779111,6.988198659517266e-09,0.0250391312143517,0.7173444371524833,-2.5336746403036456,7.0,1.188055817506834,0.1828653032293035,-0.0129870129870129,0.0198675496688742,0.0657439446366781,-0.0314465408805031,0.096085409252669,0.3162393162393164,0.2419354838709677,0.2419354838709677,0.2419354838709677,0.375,0.3936651583710409,0.4597156398104267,0.3999999999999999,0.439252336448598,0.4460093896713615,0.54,0.4807692307692308,0.4597156398104267,0.517241379310345,0.4951456310679611,0.5098039215686274,0.5024390243902441,0.5247524752475248,0.9012345679012346,0.8554216867469882,0.961783439490446,1.124137931034483,1.0810810810810811,0.9012345679012346,0.7401129943502824,0.8666666666666669,0.9493670886075948,0.8333333333333335,0.6923076923076923,0.7401129943502824,0.878048780487805,1.0,0.517241379310345,0.4325581395348838,0.3568281938325992,0.2887029288702929,0.3628318584070797,0.4666666666666665,0.517241379310345,0.5714285714285714,0.6739130434782608,0.6739130434782608,0.5555555555555556,0.5247524752475248
BBIO-L^E18,0.1267289946085657,-0.1267289946085657,8.0,0.0209345031626199,2.01410875965117e-07,0.01997505573497,0.315668296602185,1.0,1.6393342804952304,-0.2170157633340531,1.1198524683697375e-06,-0.0560293817588247,5.063339777168997,-7.4714285714285715,4.0,1.3061700832149383,-0.0071191595244677,-0.0413533834586467,0.1153039832285116,0.0747474747474747,0.124735729386892,0.0736629667003028,0.0629370629370629,-0.038843721770551,-0.073170731707317,-0.0739773716275021,0.0114068441064638,0.0576540755467196,0.0769230769230768,0.0824008138351983,0.0857142857142856,0.1003102378490177,0.2576832151300237,0.2712066905615293,0.3658536585365854,0.3152039555006181,0.3200992555831266,0.286577992744861,0.3571428571428572,0.4736842105263159,0.64451313755796,0.6862123613312205,0.6394453004622496,0.7051282051282051,0.8601398601398602,0.9345454545454546,0.8095238095238098,0.6996805111821087,0.76158940397351,0.735725938009788,0.694267515923567,0.7106109324758845,0.910233393177738,0.8156996587030716,0.7106109324758845,0.9776951672862456,0.9813780260707636,0.76158940397351,1.0151515151515151,1.1714285714285713,1.225941422594142,1.3030303030303032,1.1626016260162602,1.1714285714285713,1.3592017738359203,1.2931034482758623
BBNH-L^L97,0.0959706632082643,-0.0959706632082643,8.0,0.0067306829399623,2.537712679202656e-07,0.0251679319517941,0.2721066719904005,1.0,1.847747093023256,0.0349401488191523,1.0926012423966271e-05,0.0015256214663914,17.72694859096485,-18.5,5.0,1.4269622093023255,0.1182554517133956,0.0528169014084507,0.109375,4.623762376237623,0.251101321585903,4.68,0.2374727668845315,9.14285714285714,0.2347826086956521,9.14285714285714,0.2136752136752135,0.2938496583143508,9.518518518518515,9.518518518518515,0.3087557603686635,9.14285714285714,9.14285714285714,0.2997711670480547,0.2241379310344828,9.327272727272726,0.3027522935779814,0.2764044943820223,0.3887530562347188,0.4908136482939631,0.4677002583979326,0.4235588972431077,0.4271356783919597,0.4379746835443037,0.4986807387862795,0.5561643835616439,0.3955773955773953,0.5026455026455026,0.3621103117505995,0.4129353233830846,0.2764044943820223,0.3686746987951805,0.3786407766990289,0.3364705882352941,0.1932773109243697,0.2566371681415929,0.2136752136752135,0.1858037578288098,0.1932773109243697,0.3621103117505995,0.392156862745098,0.3653846153846152,0.2483516483516483,0.3588516746411483,0.3209302325581395,0.4024691358024692
BBOU-L,0.0417289486796213,-0.0417289486796213,8.0,-0.0521654737352905,3.661675957552074e-07,0.0363149114887769,0.1028432296881036,1.0,1.3946345256609642,-0.0312645823611759,3.0353714231494683e-06,-0.0093412592502729,15.945554676193874,-0.4890510948905109,7.0,0.6687402799377916,0.3568559954102123,0.0527240773286468,0.1334661354581674,0.1380000000000001,0.2450765864332604,0.3110599078341014,0.2423580786026202,0.2815315315315314,0.2961275626423691,0.2316017316017316,0.1903765690376568,0.2289416846652268,0.2029598308668077,0.2289416846652268,0.1780538302277432,0.2236559139784946,0.2396514161220044,0.2396514161220044,0.2004219409282701,0.2369565217391305,0.1245059288537551,0.0984555984555985,0.142570281124498,0.1471774193548387,0.1780538302277432,0.1878914405010439,0.2158119658119659,0.2505494505494507,0.3515439429928741,0.3515439429928741,0.2644444444444445,0.2588495575221241,0.2132196162046908,0.2560706401766004,0.1683778234086244,0.2757847533632287,0.2990867579908676,0.2055084745762714,0.1854166666666667,0.2184154175588866,0.0942307692307693,0.0776515151515151,0.1903765690376568,0.1978947368421053,0.3110599078341014,0.3451536643026005,0.1178781925343812,0.221030042918455,0.1953781512605044,0.2106382978723404
BBQS-L^G99,0.0552963647180386,-0.0552963647180386,8.0,0.1036095376103279,4.731844920705907e-07,0.0469283823762851,-0.1707255756520462,1.0,1.708792060784618,-0.1617915904936013,1.397191904663335e-06,0.0957713081280463,1.6351299670335564,-0.9255765199161424,6.0,0.9837184059544116,-0.0706880574539557,-0.0681818181818182,-0.0329670329670329,-0.0833333333333332,-0.1020408163265306,-0.0537634408602151,-0.12,-0.0329670329670329,0.0,-0.0276243093922652,-0.0537634408602151,-0.0276243093922652,0.0057142857142857,-0.0329670329670329,-0.0167597765363128,-0.0486486486486487,0.0232558139534884,-0.0112359550561798,0.0414201183431952,0.1354838709677419,0.0602409638554217,-0.0056497175141243,-0.0833333333333332,-0.1065989847715735,-0.0167597765363128,-0.0434782608695653,-0.0486486486486487,-0.0537634408602151,-0.0167597765363128,0.0057142857142857,-0.0167597765363128,0.0864197530864196,0.0538922155688623,0.0173410404624276,-0.0167597765363128,0.0352941176470589,0.1503267973856208,0.0931677018633538,0.0414201183431952,0.0414201183431952,0.0057142857142857,-0.0167597765363128,0.1069182389937106,0.1428571428571428,0.0731707317073171,0.1139240506329113,0.0414201183431952,0.1891891891891892,0.2222222222222223,0.1733333333333333
BBTK-L^C11,0.1419922949917446,-0.1419922949917446,8.0,-0.1351351351351351,0.0004767905303408,47.28601358704323,-0.1434635635719441,1.0,2.2118959107806693,0.0324374420759962,7.611201068070189e-08,-0.0195005131713992,0.0032856383907507,-5.776119402985074,6.0,2.159851301115242,0.1758241758241758,0.0,0.0,0.0,0.0,0.0,-0.0454545454545455,-0.0454545454545455,-0.0454545454545455,-0.16,-0.0232558139534884,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.0769230769230768,0.0769230769230768,0.0499999999999998,0.0499999999999998,-0.7254901960784315,-0.7469879518072289,-0.7613636363636364,-0.76,-0.7558139534883721,-0.7469879518072289,-0.7586206896551724,-0.7423312883435582,-0.7272727272727273,-0.7123287671232876,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.72,-0.7181208053691275,-0.7218543046357616,-0.6911764705882353,-0.7103448275862069,-0.72,-0.6528925619834711,-0.6744186046511629,-0.671875,-0.6379310344827587,-0.631578947368421,-0.7062937062937062,-0.7123287671232876,-0.7142857142857143,-0.6865671641791045,-0.7358490566037736,-0.7290322580645161
BBTU-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,5.925979262672811e-07,0.0587712880394142,0.0404890676265102,1.0,0.863081549619671,-0.0351699882766705,1.984547969951181e-06,-0.0386469246976651,4.101296782013508,-12.150485436893202,5.0,0.8328321245356448,-0.0059777523651107,0.0376569037656904,0.0257510729613734,0.0765765765765764,0.0436681222707424,0.0257510729613734,0.0346320346320345,0.1715686274509804,0.2070707070707071,0.138095238095238,0.1490384615384614,0.2578947368421054,0.3204419889502763,0.2447916666666667,0.2383419689119172,0.2645502645502646,0.2849462365591397,0.4142011834319528,0.6369863013698631,0.6713286713286715,0.4662576687116566,0.4142011834319528,0.4397590361445784,0.3976608187134505,0.3976608187134505,0.3204419889502763,0.3426966292134832,0.3976608187134505,0.3579545454545454,0.4226190476190476,0.3976608187134505,0.5222929936305734,0.5933333333333335,0.5723684210526316,0.4311377245508982,0.3895348837209302,0.551948051948052,0.4662576687116566,0.2849462365591397,0.231958762886598,0.1273584905660376,0.1715686274509804,0.4753086419753085,0.5827814569536425,0.3895348837209302,0.271276595744681,0.1831683168316831,0.2578947368421054,0.2645502645502646,0.3351955307262571
