firms,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,depr,ep,herf,hire,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,10.0,3.5855819018500847e-06,0.5784070041838879,0.0449883431033429,0.3802799676924624,1.068447698003077,-89.1614,0.1368267631716612,0.0477850287684677,-0.0057352835891756,1.0,0.0902305010057825,5.373528042712653e-07,1.294135534162319e-07,0.0456709845886027,-0.0296829645976721,2.769890222216581e-06,4.0,0.5185272967136806,0.7308196746207135,0.2287954140116399,0.5681732000598916,0.9404809411831424,0.0106456139692097,0.0193451437071141,1.0808443273859858,-0.0300361986598528,-0.1100332450243772,-0.1024621863734239,0.1883020965313394,0.8904354452777741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,23.0,3.474181611367557e-07,0.0560436501753036,0.0288676236044657,0.1607229304502178,1.8260055647634743,51.0,0.2995923219176812,-0.0032108748174081,0.0026012214431124,1.0,0.1208609271523178,7.741986178686487e-08,3.833675479573863e-07,0.1,0.0721556209002488,9.609497540068568e-07,5.0,1.7924919605400416,-0.0804544206060976,-0.0737354361921297,-0.0433842861907505,0.0775875689583198,0.0237236667299297,0.1013787510137875,0.2825684791636844,0.1506446505315539,-0.0464584920030464,0.0225073622212767,0.2666422823701536,0.1324398896334253,0.042452830188679,-0.0230414746543777,-0.0139534883720929,0.0,0.1648351648351649,0.2045454545454545,0.0291262135922329,0.0047393364928911,-0.045045045045045,-0.0139534883720929,0.1584699453551912,0.1099476439790576,0.1521739130434782,0.2619047619047621,0.054726368159204,-0.0701754385964911,-0.0940170940170939,-0.0319634703196346,-0.0493273542600896,0.0341463414634148,0.0495049504950495,0.0392156862745098,-0.045045045045045,0.0871794871794873,0.1910112359550562,0.2544378698224854,0.4039735099337749,0.5474452554744524,0.9449541284403667,0.737704918032787,0.5474452554744524,0.5035460992907803,0.827586206896552,0.8119658119658122,0.8119658119658122,0.9272727272727272,0.962962962962963,0.90990990990991,1.0,1.019047619047619,0.6960000000000002,0.6307692307692307,0.7815126050420169,2.028571428571429,1.9444444444444449,1.5853658536585369,1.1855670103092786,1.617283950617284,0.8119658119658122
BBOU-L,24.0,1.199032629644385e-07,0.0193421567325931,0.0303484932916113,0.1543077290238996,0.7812422460991034,449.5,0.4319268154874814,-0.0027098933156703,0.0046002300115005,1.0,0.1043068640646029,4.1906061662410226e-08,1.3448383316133466e-06,0.1441715237302248,0.0467209384638721,3.334246247681477e-07,4.0,23.18092706251376,-0.0692618283466197,0.0138386232877755,-0.0556528670911049,-0.0096648400509529,0.0340268456375838,0.1360952040085898,0.9311304170536648,0.1301006219345704,0.065395614871306,0.0910579913119852,0.1266676334106728,0.0831320450885668,0.0304709141274237,0.0186230248306997,0.0308395202741289,0.0385500575373993,0.0886610373944511,0.1906332453825858,0.1496815286624204,0.1667744020685198,0.1882817643186307,0.2604748603351956,0.2837837837837837,0.3350591715976332,0.3916730917501927,0.4627228525121556,0.4382470119521913,0.4591754244139048,0.4079563182527301,0.3927469135802468,0.4819376026272579,0.505421184320267,0.4892739273927393,0.5041666666666667,0.5232067510548524,0.575043630017452,0.5587219343696028,0.6349637681159421,0.6453965360072926,0.6015971606033719,0.7322456813819578,0.7060491493383743,0.6188340807174888,0.6073018699910953,0.6499085923217551,0.7109004739336493,0.665129151291513,0.7355769230769231,0.7871287128712872,0.8900523560209423,0.8762993762993765,0.9408602150537632,1.0122630992196209,1.1411625148279954,1.2147239263803682,1.2848101265822789,1.245024875621891,0.9726775956284152,0.8782518210197712,1.0395480225988702,0.8287740628166163
BBTU-L^C18,23.0,1.7269765591352717e-07,0.0278586674411152,0.0182536695521264,0.2216816777332194,1.4438311543144386,24.450000000000003,-0.0135207470811169,-0.0728987228925716,0.0013850415512465,1.0,0.2524850894632207,6.648295381246241e-08,1.1062995336700334e-08,-0.0045130485970304,0.0110803324099723,4.126683856338923e-07,4.0,0.8813337239899275,-0.0212073354266921,-0.0516555166763148,0.9959187837975716,0.0187448707540933,0.0362887963663891,0.1002614379084967,0.2498500236815736,-0.0085968096284267,0.1925175370226031,-0.0626438986953159,-0.0743132042030636,-0.0040812162024283,0.0597826086956521,0.0760233918128656,0.0635838150289018,0.1870967741935483,0.1645569620253164,0.1219512195121952,0.0165745856353591,0.1219512195121952,0.1948051948051947,0.2777777777777779,0.4153846153846154,0.4045801526717556,0.3529411764705881,0.5333333333333334,0.4488188976377953,0.2432432432432432,0.2026143790849672,0.2348993288590604,0.2105263157894736,0.4045801526717556,0.3731343283582089,0.3731343283582089,0.4959349593495936,0.4603174603174604,0.3731343283582089,0.3731343283582089,0.3731343283582089,0.3049645390070923,0.472,0.3237410071942448,0.1794871794871795,0.1499999999999999,0.2689655172413794,0.1719745222929936,0.3333333333333335,0.3333333333333335,0.472,-0.0416666666666666,-0.0466321243523315,0.0222222222222221,-0.0054054054054054,-0.0980392156862745,-0.2170212765957446,-0.0315789473684209,0.1017964071856287,0.0635838150289018,-0.0054054054054054,0.0337078651685394,0.0952380952380953
BBXK-L,24.0,4.448566394039051e-07,0.0717619073088692,0.0369158126307882,0.213923940095184,2.0841438516547357,-20.599999999999994,0.1152278161221851,-0.0031073792267921,-0.0018927710167685,1.0,0.0974550616923109,8.180630122505331e-08,1.1459314677511615e-06,0.0384615384615384,0.0687490638744024,7.165823832703217e-07,4.0,3.119756243639071,-0.0283255162063902,-0.1266768158540692,0.0248785818127232,0.1635544527248254,0.0151238090000412,0.0394236972260053,0.574983624488832,-0.0096403916068681,0.0436506452216195,-0.0533610628428929,-0.036899736430454,0.0199172510086958,-0.0151515151515151,0.1061452513966481,0.1061452513966481,0.1785714285714286,0.2073170731707316,0.2036474164133739,0.1061452513966481,0.03125,0.0969529085872575,0.1891891891891892,0.2733118971061092,0.2184615384615384,0.2692307692307691,0.2452830188679244,0.2298136645962731,0.168141592920354,0.076086956521739,0.0259067357512954,0.0206185567010308,0.168141592920354,0.1647058823529412,0.1061452513966481,0.0731707317073171,0.0285714285714284,-0.0571428571428571,0.0102040816326529,0.11864406779661,0.1030640668523676,0.2110091743119266,0.1092436974789916,0.0819672131147539,0.064516129032258,0.1963746223564955,0.125,-0.0149253731343282,0.0025316455696202,0.1647058823529412,0.1092436974789916,0.1715976331360946,0.1346704871060171,0.2452830188679244,0.3894736842105262,0.1647058823529412,0.2815533980582525,0.5903614457831323,0.752212389380531,0.8418604651162791,0.7918552036199096,0.7837837837837835
BCIP-L,13.0,2.8380021805871845e-06,0.45781141919915,0.0909224999181829,0.0135657586898786,0.5679809210405602,-122.49519999999995,-0.075922487572675,-0.0752441109408456,-0.0009801488765539,1.0,0.3444946044290463,-5.868765944428605e-07,7.27143090110784e-06,-0.0253419336939937,-0.0082203301447728,7.1182289910300296e-06,4.0,3.336765063102671,0.0278322826057589,-0.0182778518035623,-0.0667763806193741,0.0432352199689077,0.0083900475948372,0.0299022204164548,1.7519245708148437,-0.0828057458365989,-0.2290523327886186,-0.1620608753914979,-0.0140538423254595,0.059220130442249,0.0204081632653061,-0.0925925925925926,-0.02,0.0888888888888888,-0.02,0.0888888888888888,-0.1551724137931034,-0.2096774193548387,-0.1694915254237288,-0.0925925925925926,-0.1250000000000001,-0.2096774193548387,-0.2096774193548387,-0.2222222222222222,-0.2686567164179105,-0.234375,-0.3287671232876712,-0.3466666666666667,-0.3636363636363636,-0.4096385542168674,-0.4024390243902439,-0.3466666666666667,-0.3098591549295775,-0.2794117647058824,-0.3552631578947368,-0.3194444444444444,-0.3287671232876712,-0.2794117647058824,-0.1967213114754098,-0.2096774193548387,-0.3287671232876712,-0.3378378378378378,-0.3098591549295775,-0.3287671232876712,-0.289855072463768,-0.2999999999999999,-0.3098591549295775,-0.3378378378378378,-0.289855072463768,-0.2686567164179105,-0.2096774193548387,-0.2096774193548387,-0.1967213114754098,-0.3194444444444444,-0.2461538461538461,-0.289855072463768,-0.3552631578947368,-0.1403508771929824,-0.0754716981132076
BCOU-L^K14,22.0,7.176804154916778e-07,0.1157723879830497,0.8789687948403794,-2.185021594032195,0.07701030810386,-0.3918,5.991846438353625,-0.2381817063938066,-0.0001670026963344,1.0,0.6133333333333334,-4.978141635501537e-08,4.6566385317364395e-14,2.0,-0.0472625423757211,3.70604639003181e-08,1.0,0.0223343837660685,0.2728315412186383,-0.0179181322432612,0.9973107569721116,-0.1235116146541186,-0.0400735315814011,-0.0421425978160694,1.7519245708148437,-0.0536265798394888,-0.090612786251464,-0.0199538599270022,3.4554216867469885,-0.0026892430278883,0.6363636363636362,0.0,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,0.0,-0.0833333333333332,-0.1538461538461538,-0.2666666666666666,-0.1538461538461538,-0.0833333333333332,-0.0833333333333332,-0.1538461538461538,-0.0833333333333332,-0.2666666666666666,-0.3888888888888888,-0.3125,-0.3125,-0.3888888888888888,-0.45,-0.4210526315789473,-0.5,-0.3888888888888888,-0.2142857142857143,-0.3529411764705883,-0.0833333333333332,0.0,0.0,-0.0833333333333332,0.0,-0.2666666666666666,-0.0833333333333332,0.0999999999999998,0.2222222222222223,0.2222222222222223,0.375,0.375,0.5714285714285714,1.1999999999999995,1.75,1.1999999999999995,0.5714285714285714,1.1999999999999995,2.666666666666667,2.666666666666667,2.666666666666667,2.666666666666667,1.75,1.75
BCQE-L^A14,24.0,2.158237388729385e-07,0.0348155377984394,0.0908621579762519,0.1003436426116838,1.9454025490297904,-47.0,0.0957338340347491,-0.008849601496981,-0.0028190671450538,1.0,0.185022026431718,4.036990799062159e-08,7.485305077694441e-08,0.0319547021171837,-0.0735294117647058,5.508163407566542e-07,5.0,1.2813889796540725,0.0695175674223702,-0.0930733749085997,0.0858355176082838,0.0739509675233941,0.006766917293233,0.0242805755395683,0.589589999793457,-0.0220588235294117,0.0817120622568093,0.0203221809169745,-0.0482897384305835,0.0213193885760257,0.367965367965368,-0.0334728033472803,-0.04149377593361,-0.0374999999999999,0.0221238938053098,0.1,0.0547945205479452,0.1379310344827586,0.1213592233009708,0.1323529411764705,0.09478672985782,0.1323529411764705,0.1105769230769231,0.0694444444444444,-0.1538461538461538,-0.2376237623762375,-0.2870370370370371,-0.2401315789473683,-0.3225806451612903,-0.34375,-0.3492957746478873,-0.3125,-0.347457627118644,-0.2870370370370371,-0.2116040955631399,-0.2401315789473683,-0.0294117647058822,-0.1569343065693431,-0.0334728033472803,-0.16,-0.3185840707964602,-0.3323699421965318,-0.278125,-0.25,-0.2274247491638796,-0.1894736842105263,-0.2142857142857143,-0.1951219512195122,-0.150735294117647,-0.1216730038022813,0.0221238938053098,-0.0253164556962025,0.1213592233009708,0.3352601156069363,0.5714285714285714,0.6041666666666667,0.3275862068965518,0.5197368421052633,0.4437499999999998
BCZB-L,24.0,8.84574615749335e-07,0.1426948728206958,0.0434679709687598,0.1729465552577644,2.8198754183452284,-18.0,0.0784431054366539,-0.0009741174067711,-0.0014724254863466,1.0,0.0534891199485475,9.397328481401713e-08,5.771119901600974e-06,0.0261832829808661,0.0718484077550662,1.0546065457974395e-06,3.0,3.165207463370625,-0.0252107269127768,-0.0150746256423327,-0.0986848770667268,0.0924587597479593,0.0126012965964343,0.0276248001421211,0.5888575898558254,0.0825511009737696,0.0377949852507374,-0.0077509583385989,0.1231799163179916,0.0564875367263766,-0.0480225988700564,0.0231213872832369,0.0759878419452888,0.0959752321981424,0.1644736842105263,0.2334494773519162,0.1456310679611652,0.1273885350318471,0.1919191919191918,0.2040816326530612,0.1683168316831684,0.1683168316831684,0.2206896551724138,0.2597864768683273,0.1721854304635761,0.1721854304635761,0.0759878419452888,0.0350877192982457,0.0172413793103447,0.0598802395209581,-0.045822102425876,-0.0852713178294574,-0.0585106382978722,-0.0056179775280899,-0.0899742930591259,-0.0899742930591259,-0.0432432432432432,0.0143266475644698,0.1167192429022081,0.0825688073394494,0.0473372781065088,0.0759878419452888,0.0473372781065088,0.0858895705521474,0.0925925925925925,0.0925925925925925,0.0825688073394494,0.0959752321981424,0.0892307692307692,0.1273885350318471,0.1238095238095238,0.1456310679611652,0.066265060240964,0.1238095238095238,0.1382636655948552,0.0858895705521474,0.0792682926829269,0.2688172043010752,0.2642857142857144
BCZN-L,23.0,2.600369118708852e-07,0.0419477717396056,0.0903230189523605,0.1504238713464828,1.5615170708388402,139.89749999999998,0.1501947598979093,-0.0060647987993036,0.0036336208425284,1.0,0.1422846552739831,4.400378831445229e-08,9.056737823465888e-07,0.050133047114331,0.1161629457910688,5.190173552123983e-07,5.0,5.833755016952287,-0.110209940534737,-0.044037530925438,-0.0781681495380523,0.0068156135567777,0.0209089850719406,0.0622147060889459,0.7386251331441651,0.0838269650888378,-0.0148382584285433,-0.0762651743490848,0.1401904288465415,0.1245035019605269,0.0722477064220181,0.013953488372093,0.044311377245509,-0.0158013544018057,0.0752157829839705,0.1193838254172017,-0.1056410256410256,-0.0375275938189845,-0.084033613445378,-0.0743099787685773,0.1222651222651223,0.0725707257072569,0.0927318295739347,0.2178770949720672,0.0699386503067485,-0.1038026721479958,-0.2221231043710972,-0.2495697074010325,-0.305732484076433,-0.2603901611535199,-0.265374894692502,-0.2846595570139457,-0.316078431372549,-0.2290008841732979,-0.1047227926078028,-0.0991735537190081,0.0673194614443084,0.0430622009569379,0.0778739184177998,0.0996216897856243,-0.0830704521556255,0.013953488372093,0.2011019283746558,0.2528735632183909,0.1473684210526318,0.1880108991825613,0.2729927007299271,0.3152337858220213,0.4461028192371477,0.4957118353344769,0.8632478632478635,0.6208178438661711,0.9507829977628636,1.1530864197530866,1.3129973474801062,1.4914285714285715,1.0326340326340326,1.3315508021390374,1.0811455847255371
