firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ_07-L^I10,0.0481325730343349,-0.0481325730343349,16.0,-0.1126112171305359,0.0988162853654652,-0.0552916862598968,1.3925693126303016,0.3484698370761779,-0.2276462205512265,-0.1112807230062656,1.821404592311632e-08,0.0177947408857716,-0.030361642288833,0.1057318094305093,3.21164044598788,0.0378124690246668,-2.462546187437017,0.986853159909139,0.0713731140752759,0.0,-0.1864406779661016,-0.1724137931034483,-0.0588235294117647,-0.04,0.0434782608695651,0.0212765957446807,-0.0769230769230769,0.1707317073170731,0.1428571428571428,0.263157894736842,0.4117647058823528,0.6551724137931034,0.5,0.6551724137931034,0.5483870967741935,0.2307692307692306,0.4117647058823528,0.846153846153846,0.4117647058823528,0.4545454545454543,0.3333333333333332,0.0212765957446807,-0.04,-0.04,-0.0588235294117647,-0.142857142857143,-0.323943661971831,-0.368421052631579,-0.1272727272727274,-0.0943396226415095,-0.3333333333333333,-0.3333333333333333,-0.5294117647058824,-0.5294117647058824,-0.5826086956521739,-0.5339805825242718,-0.6842105263157895,-0.7419354838709677,-0.7073170731707317,-0.7391304347826086,-0.7623762376237624,-0.7473684210526316,-0.7623762376237624,-0.7446808510638299,-0.7486910994764397,-0.7,-0.627906976744186,-0.6220472440944882
BBOU_00-L,0.1091957336408186,-0.1091957336408186,15.0,-0.1241550857081057,0.0310803055052757,1.5437667616487942,0.9427402862985684,0.1398176291793313,-0.1744709215130811,-0.1122513692706832,6.918267022945581e-05,-0.0620234683393716,-0.1024545530702856,20.52170928225407,-0.4835433161529381,-0.0636926527632136,-24.92105263157895,0.6224072451066316,-0.1632689239496543,0.0708215297450425,-0.0636604774535809,-0.0194444444444444,-0.0394557823129251,-0.0407608695652175,0.0114613180515759,0.0795107033639144,0.0443786982248519,0.113564668769716,0.0962732919254656,0.0729483282674772,0.0336749633967787,0.0762195121951219,0.113564668769716,0.0962732919254656,0.0459259259259259,0.0745814307458141,-0.0328767123287671,-0.1152882205513785,-0.0994897959183673,-0.0420624151967435,-0.1703877790834312,-0.1790697674418604,-0.219889502762431,-0.2309368191721132,-0.1885057471264367,-0.1674528301886793,-0.1006369426751592,-0.0523489932885906,0.0085714285714284,0.0085714285714284,0.0276564774381367,-0.0420624151967435,-0.1152882205513785,-0.0795306388526727,-0.0262068965517241,-0.0139664804469274,-0.0139664804469274,0.0795107033639144,-0.0586666666666667,-0.0235131396957124,0.0729483282674772,0.1630971993410213,0.2235701906412479,0.2130584192439861,0.1727574750830565,0.2278260869565216,0.3576923076923075,0.3980198019801979
BBTU_63-L^C18,0.0753488192324044,-0.0753488192324044,15.0,0.0400149809781001,0.1179786665684125,0.0595416554523268,0.8406364110589463,0.0810558280775519,-0.0107679229243413,-0.0330073822131131,6.191628368421598e-05,0.0389505430604562,0.0882930019620667,3.4884827608496893,0.011840359135515,0.7366897530466435,-3.48125,0.825943314206225,0.6299507209344771,0.0928961748633878,-0.0054347826086955,0.0054945054945054,0.0129151291512916,0.0557692307692307,0.160676532769556,0.2505694760820047,0.1485355648535564,0.1533613445378152,0.2364864864864864,0.2562929061784897,0.4797843665768195,0.6486486486486487,0.5,0.4149484536082475,0.3622828784119105,0.2620689655172414,0.3009478672985783,0.4447368421052633,0.1730769230769231,0.2013129102844639,0.031954887218045,-0.072635135135135,-0.1029411764705882,-0.0865224625623959,0.0147874306839186,0.0828402366863905,0.0785854616895875,0.1046277665995976,0.2827102803738317,0.2364864864864864,-0.0534482758620689,-0.0804020100502511,-0.0741989881956154,-0.059931506849315,0.0242537313432835,0.1046277665995976,-0.0108108108108107,-0.055077452667814,0.0892857142857144,0.1755888650963597,0.1883116883116884,0.1755888650963597,0.047709923664122,0.0300187617260787,0.0204460966542752,-0.0895522388059701,-0.1553846153846153,-0.1902654867256636
BCPS_48-L^C06,0.0538839778252993,-0.0538839778252993,15.0,0.0501815135437028,0.0781949707199449,-1.015383891273664,1.4671602906897026,0.0784266984505363,0.0153945875871009,0.0147377310432137,4.0747738477921495e-06,0.0907846970120078,0.0711673949879603,1.4123347992633926,1.554659700103454,-0.052994350666336,-3.956,1.3847525023995613,-0.1439034415754269,-0.0357142857142857,-0.0303030303030302,-0.0427350427350425,-0.0260869565217389,-0.096774193548387,-0.205673758865248,-0.1075697211155376,-0.1351351351351349,-0.0218340611353711,-0.0427350427350425,-0.0588235294117646,0.1200000000000001,0.2947976878612719,0.408805031446541,0.3658536585365854,0.3658536585365854,0.2108108108108108,0.2173913043478261,0.3099415204678364,-0.0088495575221236,0.061611374407583,-0.0819672131147539,-0.1672862453531597,-0.1971326164874551,-0.096774193548387,0.0769230769230771,-0.0088495575221236,-0.0588235294117646,-0.089430894308943,0.0769230769230771,0.2444444444444444,-0.0260869565217389,-0.1450381679389312,-0.1384615384615384,-0.2483221476510066,-0.1384615384615384,-0.1249999999999998,-0.2457912457912457,-0.2533333333333333,-0.2933753943217665,-0.286624203821656,-0.2084805653710246,-0.627906976744186,-0.6222596964586846,-0.5805243445692884,-0.6063268892794376,-0.6914600550964187,-0.6466876971608833,-0.6585365853658536
BCQE_67-L^A14,0.033033033033033,-0.033033033033033,16.0,-0.2252906976744186,-0.0463760434609778,-2.3174325079230464,1.819234194122885,0.2318181818181818,3.5533980582524274,-0.2705432705431982,1.1753732253395712e-05,-0.1087693798449612,-0.1342398022249691,0.9838239664684784,-0.1303238090280006,-0.1265341164038877,-0.3689024390243902,1.4844167408726625,-0.2245914707054603,0.0133333333333331,-0.1245136186770426,-0.2449664429530201,0.0563380281690142,-0.0816326530612245,-0.3885869565217391,-0.2990654205607477,-0.4538834951456311,-0.2741935483870967,-0.0384615384615384,0.0416666666666665,0.3719512195121952,0.9230769230769232,0.2640449438202248,-0.632952691680261,-0.6347402597402598,-0.7093023255813953,-0.6917808219178082,-0.6762589928057554,-0.7413793103448276,-0.7115384615384615,-0.7859181731684111,-0.8182552504038773,-0.8221343873517787,-0.84472049689441,-0.8068669527896996,-0.8339483394833949,-0.8384781048097631,-0.8134328358208955,-0.697986577181208,-0.506578947368421,-0.7798434442270059,-0.7836538461538461,-0.8578648136449779,-0.8689574839836924,-0.869866975130133,-0.8581336696090794,-0.8788368336025848,-0.8947614593077643,-0.8769146608315098,-0.8867069486404834,-0.8814541622760801,-0.8689574839836924,-0.9264946096047044,-0.9217118997912316,-0.9229715850736048,-0.9183895538628944,-0.9373608017817372,-0.9269005847953216
BDAJ_H9-L,0.0995056109236443,-0.0995056109236443,9.0,0.1080231596360629,0.1565847636493967,0.4625268220614738,1.388252929953666,0.118152390438247,-0.2505688282138794,-0.0093123021789724,2.879524633269616e-06,0.0343534601599117,0.4034264931087289,1.68501054241759,-0.076823619401578,0.2577405495858088,-1.870206489675516,1.2925865358408286,0.3149665437662162,-0.0494623655913979,0.0520361990950226,0.0616438356164383,0.1984536082474228,0.1425061425061424,0.1742424242424243,0.2670299727520437,0.1742424242424243,0.1538461538461539,0.3362068965517242,0.3247863247863249,0.3839285714285716,0.4048338368580062,0.4263803680981597,0.4176829268292685,0.2567567567567568,0.1953727506426736,0.1204819277108433,0.3716814159292037,0.2670299727520437,0.4485981308411215,0.2635869565217392,0.1712846347607053,0.2172774869109948,0.1425061425061424,0.3362068965517242,0.3285714285714287,0.4576802507836992,0.4808917197452229,0.7547169811320757,0.8379446640316208,0.4903846153846154,0.4133738601823709,0.5870307167235496,0.519607843137255,0.7953667953667956,0.7613636363636365,0.81640625,0.9787234042553192,0.9135802469135804,0.8379446640316208,0.9375000000000002,0.9871794871794874,0.995708154506438,1.012987012987013,1.203791469194313,1.3366834170854274,1.2794117647058827,1.246376811594203
BLNT_37-L^D19,0.0135785896561866,-0.0135785896561866,7.0,0.042168209718145,0.0367000066080464,0.04662779259969,1.0447513582828762,0.4166199551569506,0.2141545992249644,0.0267450367480353,1.429108148496625e-07,0.0040371153490854,0.0302403693469479,0.8959640618526928,-0.3617897633594679,0.1315471152540642,-0.4638481402120762,1.0447513582828762,0.1053835689847067,-0.015625,-0.0483271375464683,-0.1409395973154362,-0.0303030303030302,-0.0518518518518519,-0.0970017636684302,-0.0889679715302491,-0.1064572425828971,-0.0921985815602836,-0.1409395973154362,-0.1688311688311689,-0.1017543859649122,-0.0889679715302491,-0.1578947368421053,-0.1495016611295679,-0.2335329341317364,-0.2265861027190332,-0.2459499263622975,-0.1466666666666666,-0.1688311688311689,-0.1661237785016286,-0.1949685534591195,-0.2426035502958579,-0.2312312312312312,-0.1509121061359867,-0.1438127090301003,-0.1794871794871795,-0.1688311688311689,-0.1873015873015873,-0.1394957983193278,0.0491803278688525,0.0756302521008405,0.0260521042084167,0.0534979423868311,0.0801687763713079,0.0039215686274509,0.0644490644490645,0.1130434782608695,0.2018779342723005,0.0578512396694215,0.1106290672451193,0.3837837837837836,0.3544973544973546,0.4797687861271678,0.635782747603834,0.7534246575342467,0.8285714285714287,1.2358078602620086,1.151260504201681
BPVK_29-L,0.0500351223265826,-0.0500351223265826,8.0,-0.0175290242870172,0.3964131549512891,-0.0240778511257305,1.680701742793256,0.1711783471457766,0.0607044363945084,-0.0585209781501425,8.604582861726333e-05,0.037430448052047,-0.1037136337942827,39.2867449921692,-0.1946414903873604,-0.0640711058855196,-0.3919630738855483,1.2879791940398737,-0.04995336089642,0.0349293563579278,-0.0192455735180908,-0.0315469403268718,-0.0492537313432835,-0.04282494365139,-0.0794797687861271,-0.0112533954210322,0.0183852917665867,0.0485596707818929,0.0751054852320676,0.0131212723658051,0.0357723577235771,0.1498194945848374,0.2208912314326785,0.2197223551938727,0.1477477477477478,0.0485596707818929,0.127932713590084,0.274,0.3495762711864407,0.1344612644701692,-0.0492537313432835,-0.1523619427811043,-0.2017543859649123,-0.2692859191281903,-0.2971034482758621,-0.2350645451816272,-0.1775338928340865,-0.1703028329534354,-0.1989940270355233,-0.1820224719101123,-0.2292800967937084,-0.2678160919540229,-0.2231707317073169,-0.246153846153846,-0.2147919876733436,-0.2346049864824271,-0.2035010940919036,-0.1543312313308994,-0.245037037037037,-0.2635838150289017,-0.1987421383647798,-0.2560583941605839,-0.2,-0.1282928498118372,-0.1780645161290323,-0.1198618307426597,-0.0524358497582744,-0.045692883895131
BUBP_92-L^K18,0.2239678220750029,-0.2239678220750029,7.0,-0.0803470045873642,0.1768654622374754,-6.3652797828071925,1.082286432160804,0.633737723859041,-0.6484868639840373,-0.1651011475215649,7.880338530823954e-06,0.0212108824998864,-0.1486173273657289,11.447391703333482,-0.0331776729943077,0.1896907690702157,-2.487125591171834,0.6945142378559463,0.1476531825222434,-0.0074515648286139,-0.0757575757575756,-0.110079575596817,-0.0455192034139403,-0.0044510385756676,0.0105421686746989,0.0928338762214984,-0.0014880952380952,-0.046875,0.0244274809160305,0.0014925373134329,0.046801872074883,0.0600315955766193,0.0419254658385093,0.1018062397372743,0.0500782472613459,0.0435458786936235,0.1669565217391304,0.2854406130268199,0.1183333333333334,0.2090090090090091,0.0323076923076923,-0.0870748299319728,-0.1319534282018112,-0.1935096153846154,-0.0654596100278551,0.0451713395638628,-0.1124338624338624,-0.2269585253456221,-0.1017402945113787,0.1220735785953175,-0.1217277486910994,-0.1685254027261462,-0.0441595441595441,-0.0628491620111731,-0.2409502262443439,-0.1827040194884288,-0.2823529411764706,-0.4220499569336778,-0.4014272970561998,-0.3440860215053763,-0.3548076923076924,-0.3485436893203884,-0.4370805369127517,-0.4454545454545454,-0.4877862595419847,-0.4935849056603774,-0.573968253968254,-0.5625814863102998
BWQW_65-L^I10,0.0708489043185989,-0.0708489043185989,2.0,-0.059764887592243,0.2341518275538894,0.0186858399697776,2.336651403543699,0.1770190248204611,0.2873417721518987,0.0098180129580078,7.705214431354822e-06,0.0140295177621417,0.1283810739647332,1.850568684937904,0.4649264459485901,0.5127318180461019,-0.9324796274738066,1.5922755325502689,0.502193400724776,0.0188679245283018,-0.0111940298507463,0.0114503816793891,-0.0111940298507463,-0.0328467153284672,-0.050179211469534,0.06,-0.0074906367041198,0.0515873015873016,0.1725663716814161,0.0950413223140496,0.2619047619047618,0.4971751412429377,0.3802083333333332,0.3802083333333332,0.3947368421052633,0.2155963302752293,0.3383838383838384,0.1725663716814161,0.0905349794238681,0.1936936936936935,0.06,0.0114503816793891,0.0037878787878786,0.0231660231660231,0.0860655737704918,0.3184079601990051,0.25,0.3451776649746192,0.5680473372781065,0.7666666666666666,0.4402173913043476,0.2990196078431371,0.4402173913043476,0.3730569948186528,0.6878980891719744,0.7785234899328859,0.5497076023391814,0.5229885057471264,0.8027210884353742,0.7666666666666666,0.6257668711656443,0.5497076023391814,0.2211981566820275,0.1622807017543861,0.2100456621004567,0.3947368421052633,0.3451776649746192,0.3451776649746192
