firms,age,cashdebt,chcsho,grltnoa,herf,mve_ia,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCUB_73-L^L00,7.0,0.1869063193219953,0.0063559322033898,-0.0495123780945221,3.216941176602836e-06,4.729140207996608,0.6243326095298933,0.08,0.0476190476190476,0.0128913443830571,0.0396975425330812,0.0128913443830571,0.1022044088176352,0.1293634496919917,0.1410788381742738,0.1982570806100219,0.2443438914027149,0.2731481481481481,0.2359550561797752,0.2820512820512819,0.3285024154589373,0.3819095477386935,0.4285714285714286,0.5151515151515151,0.4705882352941175,0.6034985422740524,0.6176470588235294,0.4397905759162304,0.4705882352941175,0.5406162464985995,0.5850144092219018,0.4864864864864864,0.421188630490956,0.566951566951567,0.5193370165745856,0.3349514563106797,0.3959390862944163,0.3349514563106797,0.3095238095238095,0.371571072319202,0.4322916666666667,0.6081871345029239,0.5895953757225434,0.5277777777777777,0.558073654390935,0.5714285714285714,0.6923076923076923,0.746031746031746,0.8032786885245902,0.8456375838926176,0.8151815181518154,0.740506329113924,0.8518518518518516,0.8211920529801324,0.950354609929078,1.131782945736434
BCYO_38-L^K98,7.0,0.0229199304676266,0.0007139457401237,-0.0382392895521148,6.526048657854328e-07,0.8810045443303977,0.9461140767567924,-0.0458015267175573,-0.0575539568345322,-0.1266666666666666,-0.215568862275449,-0.1548387096774193,-0.2060606060606059,-0.138157894736842,-0.1493506493506493,-0.0709219858156027,-0.0150375939849624,0.0396825396825397,0.0826446280991737,0.0,-0.1027397260273972,-0.1148648648648648,-0.2108433734939758,-0.1548387096774193,-0.0709219858156027,-0.0642857142857141,-0.0642857142857141,-0.0437956204379562,-0.0774647887323942,-0.0902777777777776,-0.1027397260273972,-0.138157894736842,-0.0839160839160838,-0.1148648648648648,-0.1761006289308175,-0.4304347826086956,-0.4203539823008848,-0.3963133640552995,-0.4045454545454545,-0.4203539823008848,-0.4353448275862068,-0.3791469194312795,-0.4045454545454545,-0.4279475982532751,-0.4401709401709401,-0.4229074889867841,-0.3316326530612244,-0.2802197802197802,-0.3282051282051281,-0.2918918918918919,-0.3609756097560974,-0.3068783068783068,-0.2681564245810055,-0.3963133640552995,-0.3350253807106599,-0.1548387096774193
BCZR_85-L^G00,7.0,0.1371805663198812,0.000351617440225,0.1011114955401012,1.64707452275996e-06,1.4496327425454922,0.7165707334180195,0.0340136054421769,0.0103092783505154,-0.0360655737704918,-0.08125,-0.1352941176470588,-0.109090909090909,-0.0360655737704918,-0.0297029702970296,0.0315789473684209,0.1620553359683796,0.1620553359683796,0.084870848708487,0.0808823529411764,0.1136363636363635,0.1439688715953309,0.0808823529411764,0.2148760330578512,0.251063829787234,0.2838427947598252,0.3303167420814479,0.3183856502242153,0.3066666666666666,0.1713147410358566,0.2564102564102564,0.1264367816091953,0.1529411764705883,0.3243243243243241,0.2951541850220265,0.2301255230125523,0.4066985645933014,0.3124999999999998,0.3243243243243241,0.5233160621761659,0.5555555555555556,0.4066985645933014,0.3066666666666666,0.1529411764705883,0.1951219512195121,0.3363636363636362,0.4554455445544554,0.4202898550724638,0.3999999999999999,0.5392670157068062,0.7294117647058824,0.8374999999999999,0.909090909090909,0.8846153846153846,-0.109090909090909,-0.0981595092024539
BDAJ_H9-L,1.0,0.4776031937882283,0.0011976047904191,0.0087996354436732,1.0035311446294042e-05,5.994986014710921,0.3330392221636888,-0.075,-0.0404797601199399,-0.0791366906474819,-0.0844062947067239,-0.1432396251673359,-0.0711175616835992,-0.056047197640118,-0.0199081163859111,-0.0077519379844961,0.1208406304728546,0.1015490533562823,0.090289608177172,0.038961038961039,0.0958904109589042,0.1510791366906476,0.0491803278688525,0.1091854419410747,0.1307420494699647,0.2355212355212357,0.2331406551059729,0.1072664359861592,0.1208406304728546,0.142857142857143,0.1594202898550727,0.1034482758620689,0.1307420494699647,0.25,0.2877263581488936,0.0756302521008402,0.1962616822429908,0.079258010118044,0.0648918469217971,0.1743119266055046,0.3223140495867769,0.3646055437100213,0.4222222222222223,0.4746543778801844,0.5880893300248138,0.4746543778801844,0.6326530612244898,0.6161616161616164,0.7486338797814207,0.7344173441734418,0.6284987277353691,0.6797900262467191,0.772853185595568,0.9753086419753084,1.018927444794953,1.3616236162361623
BDBO_45-L^K97,1.0,-0.4847566110830386,5.666666666666667,1.319744015169447,3.1822574280515875e-08,0.0989709528266027,1.3449660895072049,-0.2,-0.0909090909090908,-0.0909090909090908,-0.2307692307692307,-0.2307692307692307,0.1111111111111111,0.1111111111111111,-0.0909090909090908,-0.1666666666666666,-0.4117647058823529,-0.6,-0.6875,-0.7058823529411764,-0.7142857142857142,-0.7435897435897436,-0.782608695652174,-0.7142857142857142,-0.6875,-0.6875,-0.6551724137931034,-0.6875,-0.7560975609756098,-0.7142857142857142,-0.7297297297297297,-0.736842105263158,-0.736842105263158,-0.7959183673469388,-0.7619047619047619,-0.6875,-0.782608695652174,-0.8,-0.8387096774193548,-0.8305084745762712,-0.8275862068965517,-0.9047619047619048,-0.9604743083003952,-0.9581589958158996,-0.9565217391304348,-0.9696048632218844,-0.9676375404530744,-0.956896551724138,-0.9736842105263158,-0.9709302325581396,-0.9717514124293786,-0.9722222222222222,-0.9636363636363636,-0.9581589958158996,-0.9610894941634242,-0.9626865671641792
BDFF_05-L^C99,8.0,-0.0679933665008291,6.554368486596317e-05,-0.0581719746982233,8.010179358761815e-06,2.3656009107422054,1.3449660895072049,-0.0364583333333332,-0.0351758793969848,-0.0303030303030303,0.0267379679144386,-0.0447761194029852,-0.0303030303030303,0.0052356020942407,0.0158730158730158,-0.0769230769230769,-0.0495049504950495,-0.0769230769230769,-0.1272727272727273,-0.1504424778761063,-0.0985915492957747,-0.0447761194029852,-0.1192660550458716,-0.0900473933649289,-0.0813397129186602,-0.0447761194029852,-0.0351758793969848,-0.1272727272727273,-0.0857142857142857,-0.102803738317757,-0.0541871921182266,-0.1966527196652719,-0.1724137931034483,-0.1504424778761063,-0.1864406779661017,-0.2066115702479338,-0.1615720524017466,-0.2131147540983606,-0.2350597609561754,-0.2470588235294117,-0.2258064516129032,-0.1615720524017466,-0.1428571428571428,-0.1578947368421053,-0.0679611650485437,-0.0303030303030303,-0.04,-0.0769230769230769,-0.04,-0.04,-0.0679611650485437,-0.0495049504950495,0.0434782608695651,0.0666666666666666,0.2307692307692308,0.4545454545454546
BFQZ_11-L^I03,10.0,0.0233098506799477,0.0014086251650975,-0.0104551784276299,2.265206734129129e-09,0.0711844462943232,0.7036053743625009,-0.0636619718309858,0.0,0.0,-0.0138888888888888,-0.0273972602739726,0.0757575757575756,0.0,0.0,0.0,0.0757575757575756,0.0923076923076922,0.5434782608695652,0.290909090909091,0.2456140350877194,0.2033898305084744,-0.1341463414634146,-0.1341463414634146,-0.144578313253012,-0.2111111111111111,-0.2680412371134021,-0.2446808510638297,-0.2197802197802197,-0.2446808510638297,-0.1931818181818182,-0.29,-0.2446808510638297,-0.3486238532110092,-0.3716814159292035,-0.4409448818897638,-0.4928571428571429,-0.4817518248175182,-0.5696969696969697,-0.5266666666666666,-0.4779411764705882,-0.4817518248175182,-0.432,-0.5,-0.4928571428571429,-0.4964539007092199,-0.4033613445378151,-0.432,-0.4964539007092199,-0.4892086330935251,-0.5170068027210885,-0.4661654135338345,-0.3660714285714286,-0.4033613445378151,-0.4083333333333333,-0.1744186046511627
BFSV_71-L^I00,8.0,0.0045783548377272,0.0054240222610853,-0.0036019444394982,1.6275297457894178e-10,0.0104584485664705,0.5708286310117788,0.0,-0.0476190476190475,-0.0476190476190475,-0.2307692307692307,-0.1666666666666666,-0.1999999999999999,-0.0909090909090908,-0.0476190476190475,0.0,0.0,0.4285714285714286,0.4285714285714286,0.25,0.25,0.25,0.1111111111111111,0.1111111111111111,-0.0476190476190475,0.1111111111111111,-0.0909090909090908,-0.4285714285714285,-0.4444444444444444,-0.3548387096774192,-0.4871794871794871,-0.5454545454545454,-0.4736842105263158,-0.6363636363636364,-0.6666666666666666,-0.7183098591549295,-0.726027397260274,-0.7530864197530864,-0.7560975609756098,-0.736842105263158,-0.6923076923076923,-0.7142857142857142,-0.6923076923076923,-0.7183098591549295,-0.696969696969697,-0.6774193548387096,-0.6610169491525424,-0.6610169491525424,-0.6923076923076923,-0.6610169491525424,-0.6825396825396826,-0.6226415094339622,-0.5,-0.5454545454545454,-0.5918367346938775,-0.375
BFTO_72-L^I99,7.0,0.0065848164145482,0.0020529493402904,-0.0025671547885592,1.3038739842790991e-09,0.0470767823500724,0.5287301519751995,0.1599999999999999,0.0,-0.0740740740740741,-0.1666666666666666,-0.1379310344827585,-0.1379310344827585,-0.1666666666666666,-0.1525423728813558,-0.2307692307692308,0.1111111111111111,0.1111111111111111,0.0638297872340425,-0.0196078431372549,0.0,-0.0196078431372549,-0.0196078431372549,-0.0566037735849057,-0.1379310344827585,-0.1666666666666666,-0.2424242424242424,-0.2307692307692308,-0.180327868852459,-0.180327868852459,-0.2307692307692308,-0.2307692307692308,-0.1071428571428572,-0.0909090909090909,-0.3506493506493506,-0.3333333333333333,-0.2647058823529412,-0.2307692307692308,-0.21875,-0.1525423728813558,0.0,-0.0384615384615385,-0.0384615384615385,-0.0196078431372549,0.2195121951219512,0.1904761904761904,0.1904761904761904,0.2195121951219512,0.1627906976744186,0.0869565217391303,0.1111111111111111,0.2820512820512819,0.3888888888888888,0.4705882352941175,0.7241379310344829,0.9230769230769228
BFTY_62-L^H05,7.0,0.0124303871816103,0.000879706684243,-0.0165487945898878,7.931144680988187e-08,0.4095266622635193,0.6267889697869174,-0.0346820809248554,0.1849315068493151,0.130718954248366,0.2183098591549297,0.1161290322580643,0.2814814814814814,0.1610738255033557,0.2183098591549297,0.1768707482993197,0.1610738255033557,0.2097902097902098,0.2013888888888888,0.2720588235294117,0.4180327868852458,0.4065040650406504,0.3307692307692307,0.5309734513274338,0.5585585585585584,0.5585585585585584,0.5043478260869567,0.4913793103448276,0.5309734513274338,0.6476190476190475,0.6018518518518516,0.5043478260869567,0.4537815126050419,0.5585585585585584,0.5043478260869567,0.4180327868852458,0.3622047244094488,0.2446043165467626,0.2357142857142857,0.5043478260869567,0.6634615384615383,0.6018518518518516,0.6018518518518516,0.5585585585585584,0.922222222222222,0.943820224719101,1.0116279069767442,1.1097560975609757,1.0116279069767442,1.0595238095238098,1.276315789473684,1.6615384615384614,1.9322033898305089,2.2037037037037037,2.392156862745098,2.6808510638297878
BFUA_68-L^C99,7.0,0.0193376544394324,0.0067449803379867,0.0094885490969676,3.418694687014602e-09,0.0313413180815909,0.6501431685611601,-0.1052631578947368,0.0,-0.1363636363636363,-0.1739130434782608,-0.0952380952380952,-0.1363636363636363,-0.1363636363636363,-0.1363636363636363,0.1176470588235294,-0.05,0.0555555555555555,-0.05,-0.5913978494623656,-0.6576576576576576,-0.5529411764705883,-0.6122448979591837,-0.638095238095238,-0.638095238095238,-0.6724137931034482,-0.6779661016949152,-0.6859504132231404,-0.6833333333333333,-0.6695652173913043,-0.6448598130841121,-0.6724137931034482,-0.6752136752136753,-0.680672268907563,-0.6984126984126984,-0.7361111111111112,-0.7379310344827585,-0.680672268907563,-0.6984126984126984,-0.6859504132231404,-0.7379310344827585,-0.7466666666666666,-0.7266187050359711,-0.8467741935483871,-0.8410041841004184,-0.8467741935483871,-0.8207547169811321,-0.8248847926267281,-0.8382978723404255,-0.8396624472573839,-0.8527131782945736,-0.8240740740740741,-0.8109452736318408,-0.8061224489795918,-0.8090452261306533,-0.7790697674418605
BFUG_04-L^H04,8.0,0.042536534446764,0.010047472832239,-0.0095623664994286,6.170747021780769e-11,0.0495326592873542,0.6532692434749281,-0.017094017094017,-0.0195530726256983,-0.0250000000000001,0.1584158415841583,0.1699999999999999,0.1508196721311474,0.1546052631578947,0.1898305084745761,0.2763636363636363,0.3097014925373134,0.1898305084745761,0.1898305084745761,0.2999999999999998,0.1979522184300339,0.4326530612244896,0.647887323943662,0.729064039408867,0.6714285714285713,0.6325581395348836,0.5064377682403431,0.647887323943662,0.647887323943662,0.6100917431192658,0.2625899280575539,0.2315789473684208,0.1699999999999999,0.1037735849056602,0.0540540540540539,0.0086206896551723,-0.0056657223796033,-0.064,-0.0589812332439678,0.1142857142857143,0.0968749999999998,0.0799999999999998,0.2315789473684208,0.2535714285714285,0.4624999999999999,0.4624999999999999,0.7121951219512195,0.7121951219512195,0.6874999999999998,0.7462686567164181,0.7727272727272727,0.8473684210526315,0.8473684210526315,0.8186528497409327,0.6874999999999998,0.647887323943662
BJFG_09-L^J99,7.0,0.0258504521445996,-0.0050836783625838,0.0091883174497133,2.3259401382333744e-09,0.1528609457097367,0.5544544140044192,0.0174672489082969,0.0246085011185683,0.0132743362831859,0.011037527593819,0.0088105726872247,0.0528735632183909,0.0409090909090907,0.0315315315315314,0.0504587155963303,0.0776470588235294,0.0577367205542724,-0.0171673819742489,-0.0192719486081369,-0.0107991360691144,0.011037527593819,0.0223214285714283,0.0223214285714283,0.0269058295964126,0.0132743362831859,0.038548752834467,0.0577367205542724,-0.0107991360691144,-0.0633946830265848,-0.1192307692307692,-0.1423220973782771,-0.1423220973782771,-0.1596330275229358,-0.2263513513513513,-0.2404643449419569,-0.2429752066115702,-0.3112781954887218,-0.2787401574803149,-0.2302521008403361,-0.2250423011844331,-0.2224108658743633,-0.0858283433133731,0.0409090909090907,0.1683673469387756,0.227882037533512,0.327536231884058,0.8393574297188753,0.7615384615384615,1.0355555555555558,1.0630630630630629,1.3248730964467006,1.3487179487179488,1.4756756756756757,1.5444444444444445,3.163636363636363
BJJT_37-L,7.0,0.8984468339307049,0.0003597122302158,0.0192206884501131,4.805203076723987e-09,0.4148519453273196,0.3622442001072738,0.0229885057471264,-0.2090909090909091,-0.275,-0.2983870967741935,-0.2564102564102564,-0.2564102564102564,-0.2627118644067796,-0.2018348623853211,-0.1553398058252427,-0.2368421052631578,-0.2564102564102564,-0.2232142857142858,-0.2564102564102564,-0.275,-0.2018348623853211,-0.2868852459016393,-0.2368421052631578,-0.2090909090909091,-0.1869158878504673,-0.2090909090909091,-0.1944444444444445,-0.2627118644067796,-0.3203125,-0.25,-0.4276315789473685,-0.4387096774193548,-0.435064935064935,-0.3958333333333332,-0.4161073825503355,-0.3873239436619717,-0.4596273291925467,-0.5347593582887701,-0.3409090909090909,-0.2434782608695651,-0.304,-0.4276315789473685,-0.4276315789473685,-0.4081632653061224,-0.2926829268292683,-0.1869158878504673,-0.1634615384615385,-0.0645161290322581,-0.1212121212121212,-0.0333333333333333,0.0116279069767442,0.0235294117647058,0.0,0.0609756097560976,0.144736842105263
BKEO_50-L^A00,7.0,0.6198145436798439,0.0014417531718569,-0.0336341263330591,9.647546961252537e-08,1.4902079777590955,0.823448626228901,0.0199203187250998,0.0244897959183671,0.004,0.0635593220338983,0.0080321285140561,0.0329218106995883,0.0329218106995883,0.1057268722466959,-0.0563909774436091,-0.0872727272727273,-0.0805860805860806,-0.0456273764258555,-0.0456273764258555,-0.003968253968254,0.0458333333333333,0.0203252032520324,0.0286885245901638,0.2067307692307691,0.3791208791208789,0.4342857142857141,0.5493827160493825,0.4508670520231213,0.4508670520231213,0.6513157894736841,0.9307692307692306,1.008,0.8872180451127818,0.7552447552447552,0.7801418439716312,0.8057553956834531,0.6845637583892616,0.4678362573099415,0.8321167883211675,0.992063492063492,1.2212389380530977,1.39047619047619,1.2410714285714284,1.3240740740740735,0.1205357142857141,0.1566820276497695,0.2067307692307691,0.1008771929824561,0.1784037558685445,0.1461187214611872,0.1674418604651162,0.1566820276497695,0.3005181347150258,0.3005181347150258,0.5212121212121212
BKLI_06-L^K01,1.0,-0.0599705950630658,-0.0196958189255035,0.1523329976502179,1.8531526997797015e-10,0.0687091484316882,1.3449660895072049,-0.1095890410958904,0.0428571428571429,-0.0580645161290322,0.0068965517241379,0.123076923076923,0.123076923076923,-0.1657142857142857,-0.0580645161290322,-0.1151515151515151,-0.0875,-0.0580645161290322,-0.2108108108108108,-0.1411764705882353,-0.1411764705882353,-0.3047619047619048,-0.1888888888888888,0.0428571428571429,0.3272727272727271,0.123076923076923,0.1679999999999999,0.1679999999999999,0.123076923076923,0.0068965517241379,-0.0580645161290322,-0.0875,0.2166666666666667,0.123076923076923,0.140625,0.0138888888888888,0.0138888888888888,-0.0641025641025642,-0.0875,0.140625,0.1060606060606059,0.1060606060606059,0.0428571428571429,0.1060606060606059,-0.1704545454545455,-0.3596491228070175,-0.27,-0.27,0.1060606060606059,-0.2065217391304348,-0.4490566037735849,-0.4490566037735849,-0.4572490706319703,-0.5017064846416383,-0.3941908713692946,-0.5718475073313783
