firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,11.0,-0.1213491985445963,5.474283782519819e-07,0.0173477413284152,0.0375211167422423,0.0196750306759614,1.0,-0.0377122877122876,-9.448218830458552e-08,-0.1292922948073685,1.901094320305445e-07,7.220428285171482e-07,-0.175669099756691,2.0,0.5985326256171312,0.2415120103933437,-0.4902448695045968,-0.0283804627249357,-0.0461538461538461,0.1504424778761062,0.2956810631229236,0.5175097276264593,0.5,0.5116279069767442,0.5725806451612903,1.1311475409836065,0.5789473684210524,0.5476190476190477,0.368421052631579,0.4130434782608696,0.598360655737705,1.2674418604651163,1.254335260115607,1.6530612244897958,3.875,3.193548387096774,7.125,7.863636363636363,7.863636363636363,8.512195121951219,8.069767441860465,6.959183673469388,8.75,6.647058823529411,6.222222222222221,6.358490566037736,3.382022471910112,3.382022471910112,1.5324675324675323,1.2674418604651163,0.6956521739130437,0.6317991631799162,0.8396226415094339,0.6115702479338843,0.392857142857143,0.857142857142857,0.7647058823529411,1.3214285714285716,1.2033898305084745,0.3541666666666667,0.5294117647058825,0.6386554621848739,0.2264150943396226,0.0773480662983425,-0.0602409638554217,-0.1594827586206896,-0.1841004184100418
BALZ-L^I10,14.0,-0.1812127992406081,5.724093350757935e-07,0.0181393758039599,-0.1180840664711632,-0.1075135517287571,1.0,-0.2502783995680588,-1.637761777001903e-07,-0.0500978577800263,1.171149671582356e-09,8.791268185778698e-07,-0.129401258717469,4.0,0.0990184419788468,-0.1642644008841205,-0.3555716397075974,-0.2264079107949389,-0.06,0.0,-0.0196078431372549,-0.1071428571428572,-0.2957746478873239,-0.3421052631578947,-0.0909090909090909,-0.0566037735849057,-0.3055555555555556,-0.3055555555555556,-0.5098039215686274,-0.5098039215686274,-0.5652173913043478,-0.5145631067961165,-0.6710526315789473,-0.7311827956989247,-0.6951219512195121,-0.7282608695652174,-0.7524752475247525,-0.736842105263158,-0.7524752475247525,-0.7340425531914894,-0.7382198952879582,-0.6875,-0.6124031007751938,-0.6062992125984252,-0.6753246753246753,-0.5535714285714286,-0.4897959183673469,-0.4897959183673469,-0.3827160493827161,-0.375,-0.4117647058823529,-0.358974358974359,-0.3670886075949368,-0.3243243243243243,-0.2424242424242424,-0.2647058823529412,-0.1379310344827585,-0.1525423728813558,-0.1666666666666666,0.0,0.0869565217391303,0.1904761904761904,0.0869565217391303,0.0416666666666667,0.0416666666666667,-0.0196078431372549,0.1904761904761904
BAOH-L,20.0,-0.1742644710198214,5.986751535653635e-07,0.0189717269261124,-0.0524838024433443,-0.0960235454196445,1.0,-0.2201806628252014,-7.666619830912745e-08,-0.2388505371297575,2.4495188513915822e-08,4.378461841363074e-07,-0.126163669894225,3.0,0.8865073598945045,-0.2061103672253601,-0.0145463716077,-0.0145463716077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307
BBIO-L^E18,13.0,-0.1343742001535705,4.29611690745932e-07,0.0136141873143687,0.1026288117770767,-0.0307185937691807,1.0,-0.2889498970487302,1.4513908471146351e-08,-0.0740842365207599,6.269985455507503e-07,9.637235224841176e-07,-0.044014808720691,3.0,2.050688948771504,-0.0033464268796865,-0.1677982541222114,-0.1677982541222114,0.0182926829268292,-0.0492753623188406,0.1043771043771042,0.1970802919708028,0.2377358490566037,0.1468531468531468,0.1970802919708028,0.2713178294573641,0.0789473684210526,-0.5334281650071124,-0.5273775216138329,-0.5718015665796345,-0.5672823218997362,-0.5457063711911357,-0.5920398009950248,-0.6052948255114321,-0.536067892503536,-0.5661375661375662,-0.5925465838509317,-0.5045317220543807,-0.6306306306306306,-0.6132075471698113,-0.6208092485549133,-0.6454054054054055,-0.6306306306306306,-0.5832274459974587,-0.5965559655596557,-0.5718015665796345,-0.6635897435897435,-0.669021190716448,-0.6673427991886409,-0.6632443531827515,-0.669021190716448,-0.6962962962962964,-0.7034358047016276,-0.6749256689791874,-0.6911487758945386,-0.6514346439957492,-0.6090584028605484,-0.5718015665796345,-0.5889724310776943,-0.4930448222565687,-0.5444444444444445,-0.4344827586206896,-0.5104477611940299,-0.5644090305444888,-0.5950617283950617,-0.6411378555798688,-0.8112773302646721
BBOU-L,13.0,0.0927119484382746,1.836341846179573e-07,0.0058192787593127,0.1508153371529308,0.0061297586889132,1.0,0.101040118870728,4.340379995018616e-08,0.0055081734186211,8.75015558926761e-06,4.191334319822626e-07,0.0910515159893097,4.0,24.02032303460524,0.0366396835280758,0.0801179443976411,0.0801179443976411,-0.0497237569060774,-0.0141612200435728,0.0402298850574713,0.0672169811320755,0.1528662420382167,0.214765100671141,0.2928571428571429,0.2928571428571429,0.3173216885007279,0.2279511533242877,0.1340852130325815,0.1799217731421123,0.2482758620689655,0.2639664804469275,0.2639664804469275,0.3837920489296638,0.2066666666666667,0.2517289073305671,0.3753799392097265,0.4909390444810544,0.568457538994801,0.5549828178694158,0.5033222591362128,0.5739130434782609,0.7403846153846154,0.7920792079207923,0.893305439330544,1.011111111111111,0.8172690763052208,0.6017699115044248,0.4933993399339935,0.4983443708609272,0.4251968503937009,0.4480000000000002,0.3230994152046784,0.3467261904761907,0.2604456824512535,0.3387573964497044,0.3115942028985508,0.2873399715504978,0.3230994152046784,0.4274447949526816,0.3407407407407408,0.6790352504638222,0.4251968503937009,0.2710674157303372,0.767578125,0.767578125,0.8209255533199198
BBTK-L^C11,11.0,0.1364296081277213,0.000661937724349,20.97648728806185,0.1818181818181818,0.499580499607916,1.0,0.8411764705882353,7.8248229395893e-05,0.1253396739130146,1.8782130987282093e-08,0.0008797638764511,-0.108730583824317,3.0,0.0016084342889607,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0,0.0,0.0,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.15,-0.15,0.4166666666666667,-0.15,-0.15,-0.1052631578947368,-0.0285714285714284,0.1333333333333335,0.3600000000000001,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.3600000000000001,0.3600000000000001,0.7,0.2592592592592593,0.5454545454545456,0.0625,1.125,1.125,0.5454545454545456,-0.15,-0.15,-0.15,-0.0555555555555554,0.0,0.1724137931034484,0.1724137931034484,0.2142857142857142,0.1724137931034484,0.3076923076923077,0.5454545454545456,0.5454545454545456,0.4782608695652175,0.4782608695652175,0.3076923076923077,0.2142857142857142,0.0967741935483872,0.0,-0.1282051282051282,-0.1282051282051282
BBTU-L^C18,13.0,0.0745087220406604,6.92890934784655e-07,0.0219573796006519,0.1377533193570929,-0.0003624510161316,1.0,0.0755260420833665,3.6878930583829555e-08,0.0276405298961602,9.220073576995512e-07,6.10860441389596e-07,0.0730680429172891,4.0,3.2997226775724107,0.062030868777317,-0.1057039092888807,0.0532202960900924,-0.031496062992126,0.0200803212851405,0.1339285714285714,0.2095238095238094,0.2037914691943128,0.2330097087378639,0.4269662921348314,0.3804347826086955,0.0583333333333333,0.0283400809716598,0.0325203252032519,0.0495867768595041,0.144144144144144,0.2330097087378639,0.1043478260869565,0.0539419087136929,0.2153110047846891,0.3092783505154639,0.3229166666666667,0.3092783505154639,0.1705069124423963,0.1493212669683259,0.1390134529147981,0.016,-0.0592592592592593,-0.096085409252669,-0.0230769230769231,0.4941176470588235,0.2828282828282829,0.221153846153846,0.3160621761658031,0.2095238095238094,0.0495867768595041,0.0283400809716598,0.0079365079365079,-0.0695970695970695,-0.1617161716171616,-0.0992907801418438,-0.1087719298245614,0.1545454545454545,0.0495867768595041,0.0854700854700856,0.1238938053097347,0.221153846153846,0.0762711864406779,-0.072992700729927,-0.2012578616352202,-0.2395209580838323,-0.2529411764705882
BBXK-L,14.0,-0.065146749161619,3.525619755278761e-07,0.0111725189936671,0.1127210112972995,0.0085292122631945,1.0,-0.3366986696516983,1.7506241604441324e-08,-0.1122292685547688,3.523139156915486e-06,4.703686837365871e-07,0.3556588840522356,2.0,7.432152965455347,0.3189269395488051,1.0073925480144137,0.0073925480144135,-0.0306905370843989,0.0155844155844155,0.0129533678756477,0.0454545454545454,0.0831024930747923,0.1366279069767442,0.3299319727891157,0.5333333333333334,0.4375,0.5766129032258065,0.5038461538461538,0.570281124497992,0.4810606060606059,0.4481481481481482,0.6638297872340426,0.7455357142857142,1.1021505376344083,0.9948979591836736,1.0154639175257731,0.9452736318407964,0.8530805687203793,0.7772727272727271,0.6359832635983262,0.4980842911877396,0.6638297872340426,0.4980842911877396,0.5038461538461538,0.3816254416961131,0.3254237288135593,0.5894308943089432,0.3816254416961131,0.2412698412698413,-0.0321782178217822,0.0235602094240838,0.0683060109289617,0.0025641025641025,-0.0778301886792453,-0.0369458128078816,-0.048661800486618,0.086111111111111,-0.0509708737864077,-0.0578313253012048,-0.1291759465478842,-0.1291759465478842,-0.277264325323475,-0.2407766990291262,-0.2903811252268602,-0.2877959927140254,-0.3211805555555554
BCPS-L^C06,13.0,-0.0099882949668357,6.060229224018098e-06,0.1920457417733224,0.1109114127607245,0.0141307923813022,1.0,-0.017326888065792,4.618829275061388e-07,-0.0191357540585025,3.263422141150219e-07,8.20006739696565e-06,0.0035061120060646,2.0,0.2196466887405257,-0.2816279001455417,0.0263958006576339,-0.3722427868769332,-0.0055362430796962,-0.0012858428700012,-0.0625226312613155,33.36725663716815,31.634453781512605,-0.0926401869158878,45.23214285714286,-0.0955985095482067,-0.147888096544158,-0.1179877356347944,55.28260869565218,-0.07381349868829,-0.0855898281139627,61.136,-0.1738991703892788,-0.1741626794258373,23.501577287066247,-0.176089954386337,51.47972972972973,-0.1168845935190449,-0.14091361575047,-0.1517038007863695,-0.1552099195127256,56.96268656716418,65.38461538461539,-0.1404382470119521,59.6796875,49.435064935064936,43.13068181818182,48.15822784810126,49.10967741935484,47.54375,43.63793103448276,43.89595375722544,44.688235294117646,46.07272727272728,7.591814159292037,7.668526785714285,56.11029411764706,60.642857142857146,9.939436619718313,57.3984962406015,64.26890756302521,64.8220338983051,59.6796875,45.23214285714286,49.76470588235294,48.47133757961783,46.94444444444444
BCQE-L^A14,14.0,-0.1943405634505111,3.8825109060809836e-08,0.0012303489840718,-0.0745637635483127,-0.0615531018650907,1.0,-0.8254545454545454,-2.342987484294704e-07,-0.1373835001724995,2.587537972940691e-06,1.63739505087707e-06,-0.1244232987312572,4.0,3.154030831546013,0.2073769695147286,-0.1192414543501914,-0.1133155284242655,-0.0185185185185184,-0.129032258064516,0.08,-0.0689655172413792,-0.0924369747899158,0.0485436893203883,0.6875,1.7692307692307692,0.2272727272727273,0.2134831460674158,-0.2058823529411765,-0.2653061224489795,-0.2702702702702702,-0.2058823529411765,-0.3207547169811321,-0.4098360655737705,-0.3076923076923077,-0.3647058823529411,-0.3333333333333333,-0.2653061224489795,-0.5877862595419847,-0.5609756097560975,-0.568,-0.5423728813559321,-0.6493506493506493,-0.5909090909090908,-0.6156583629893237,-0.6236933797909407,-0.6795252225519288,-0.6375838926174496,-0.6375838926174496,-0.6156583629893237,-0.6776119402985075,-0.6727272727272726,-0.6447368421052632,-0.6210526315789473,-0.6593059936908516,-0.6115107913669064,-0.5862068965517241,-0.5304347826086956,-0.5443037974683544,-0.4857142857142856,-0.5731225296442688,-0.4193548387096774,-0.4857142857142856,-0.9009174311926604,-0.9103734439834024,-0.9281437125748504,-0.9209948792977324
