firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,cinvest,convind,depr,egr,ep,grltnoa,herf,hire,invest,lev,lgr,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,19.0,0.1357701071912202,1.383160571093005e-07,0.019433364070262,0.0920100374586318,0.1429400136710451,1.331289569455823,4.746500000000001,0.1384541883743175,0.0116827862803887,0.0011257525411008,0.0227533152956015,1.0,0.2348891975122275,0.1057407024080591,3.334370270054008e-08,0.0601600635568938,8.77099867293064e-10,0.1803671189146051,0.0153037084572839,3.123126596050069e-07,0.1495969183114253,4.0,0.2767706721302535,0.3191213720333577,0.0233446173826212,0.0566576296142572,0.0125023000068861,0.0373017609354416,0.1123109697131084,0.1405697325403644,0.5763494198810691,0.0169491525423728,0.0,-0.0220994475138122,-0.1571428571428571,-0.0166666666666667,0.1273885350318471,0.0535714285714286,0.0411764705882353,0.1062499999999999,0.1273885350318471,0.0925925925925925,0.1493506493506493,0.1062499999999999,0.120253164556962,0.1799999999999999,0.2919708029197079,0.3828125,0.5663716814159294,0.6698113207547169,0.7524752475247525,0.7878787878787878,0.7524752475247525,0.6857142857142857,0.6090909090909089,0.6857142857142857,0.8247422680412373,0.84375,1.1851851851851851,1.0113636363636362,1.132530120481928,1.2692307692307692,1.8548387096774197,1.6818181818181817,1.95,1.8548387096774197,2.218181818181818,2.1607142857142856,2.54,2.4038461538461537,2.6875,2.6875,3.0227272727272725,2.847826086956521,2.6875,2.54,2.6875,2.6875,2.0,2.0517241379310347
BAOH-L,33.0,0.6929792403716676,2.414954598560764e-06,0.3393003886012964,0.0245621204637592,0.3538511614630234,0.4888821583296174,77.9468,-0.0473191593292928,0.0233331162079522,-0.001085196479268,0.3963266145616639,1.0,0.0715163842124867,0.8112750986007788,1.601536543607511e-07,0.4175561380144026,4.064588211139168e-08,-0.0616436421165635,0.6723449815118936,1.2411383500824174e-06,0.5244722435352427,4.0,0.6225687362244599,0.0790037199397398,0.4321338576031322,-0.0100173214556417,0.0172619892703844,0.0336978190651435,0.050650770604922,0.2561855462126621,1.068697526278322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,19.0,0.0585735963581183,5.856655383589188e-07,0.082285830497185,0.0880160550458715,0.1513143834152596,1.5872845264912463,40.5,0.0269705844825311,0.0021021464040855,-0.0022727272727272,0.1189979123173277,1.0,0.1080711354309165,0.3195067264573991,9.75279910946033e-08,0.0524841515553464,3.1057762934416415e-07,0.035135135135135,0.0983308042488619,1.1404803856572995e-06,-0.0397989107666527,4.0,1.2001841349920903,-0.0112951528820201,0.0125970369162847,-0.1158549865923488,0.0406758787830924,0.014388489208633,0.0451977401129943,0.0586130985140341,0.0081933730372157,-0.0034965034965034,0.0141843971631205,-0.0744336569579288,-0.2099447513812155,-0.2077562326869806,-0.2270270270270271,-0.2513089005235602,-0.2795969773299749,-0.272264631043257,-0.2590673575129534,-0.2628865979381444,-0.1966292134831461,-0.1118012422360249,0.0287769784172662,-0.0238907849829352,-0.0592105263157894,-0.0238907849829352,-0.0744336569579288,0.0671641791044774,0.0177935943060496,0.0362318840579709,-0.089171974522293,-0.1462686567164179,-0.1588235294117647,-0.037037037037037,-0.0069444444444444,0.0070422535211267,0.0141843971631205,-0.0402684563758389,-0.0238907849829352,0.0711610486891385,0.1085271317829457,0.1259842519685039,0.2434782608695653,0.1171875,0.0957854406130267,0.1721311475409837,0.2067510548523206,0.288288288288288,0.3240740740740739,0.3364485981308409,0.2767857142857142,0.2543859649122808,0.1626016260162601,0.2654867256637168,0.2489082969432314,0.16734693877551,0.0833333333333332,0.1085271317829457
BBOU-L,19.0,0.0020822862066489,1.49519948576141e-07,0.0210075074230237,0.053400935010206,0.1639344262295081,0.6934850008137708,4.0,-0.0033597775511912,-0.077211137212492,-0.0012251565477811,0.0307907627711686,1.0,0.1080246913580246,-0.1177254553531763,5.081871363992708e-08,-0.022953053832084,1.1744785987582571e-06,-0.0043768513196869,0.0076829180728082,3.683792086520936e-07,0.0584036340038935,4.0,15.86467536542864,-0.0080910349601939,-0.0124306681212218,-0.0026690358588552,0.0069750673787431,0.0349312123817712,0.1227341389728096,0.0304407713498622,0.806519226792246,0.000968992248062,-0.0444444444444445,-0.0435588507877663,-0.0523415977961432,-0.0523415977961432,-0.0143266475644699,0.034068136272545,-0.0095969289827254,-0.047970479704797,-0.0245746691871455,0.0,0.036144578313253,0.0309690309690309,0.0299401197604791,0.0573770491803278,0.0573770491803278,0.0967056323060573,0.0978723404255319,0.1132686084142395,0.1205211726384363,0.162162162162162,0.1403314917127072,0.134065934065934,0.1647855530474042,0.2198581560283687,0.2241992882562278,0.2169811320754717,0.2388955582232892,0.2433734939759035,0.2819875776397516,0.318007662835249,0.2524271844660195,0.2997481108312343,0.3333333333333332,0.3614775725593668,0.3870967741935482,0.4156378600823045,0.3889636608344551,0.4059945504087194,0.4021739130434782,0.4827586206896552,0.5087719298245614,0.5065693430656935,0.4098360655737705,0.4453781512605044,0.3650793650793651,0.4617563739376771,0.3687002652519895,0.4333333333333333
BBTU-L^C18,19.0,0.2650955563372025,-2.498089184817292e-07,-0.0350980772754215,0.0350324374420759,0.2271398192450824,2.8904876522673164,29.6,0.0881123067443307,0.031668635242477,0.001747383523093,0.0268372601029802,1.0,0.1910538286580743,-0.2809060456213111,1.6147808084644162e-07,0.0829235467674234,3.20080865875423e-08,0.1147857142857142,0.050650721069293,8.477322171547234e-07,0.0337883497769968,4.0,1.0776979508331437,0.095405324216459,0.1167447216040564,1.2784679089026916,0.3878252933446307,0.0791609622530803,-0.1517338331771321,0.2784679089026915,0.2909800236360287,-0.0196078431372549,-0.0526315789473683,0.0,-0.2444444444444443,-0.3013698630136986,-0.2850467289719626,-0.2292191435768262,-0.3013698630136986,-0.25,-0.25,-0.235,-0.2444444444444443,-0.3259911894273127,-0.2679425837320573,-0.2463054187192117,-0.2554744525547445,-0.217391304347826,-0.2113402061855669,-0.2113402061855669,-0.2536585365853657,-0.2233502538071066,-0.2714285714285714,-0.2193877551020407,-0.1684782608695652,-0.1639344262295082,-0.1593406593406593,-0.0892857142857141,-0.1052631578947368,-0.0377358490566037,-0.0285714285714285,0.0443686006825938,0.047945205479452,0.0515463917525773,0.116788321167883,0.0268456375838925,-0.0316455696202532,0.0303030303030302,0.0774647887323944,0.1860465116279068,0.1724137931034484,0.0928571428571429,0.1769230769230769,0.1724137931034484,0.1333333333333333,0.1375464684014871,0.2338709677419355,0.3421052631578949,0.3362445414847161,0.3539823008849558
BBXK-L,19.0,0.0327223874868054,2.5671078337141136e-07,0.0360677871989697,0.053093143415724,0.2396764252696456,2.056858471458055,214.25,0.0607133961836281,0.0093701245641203,0.0145187601957585,0.1175655371510261,1.0,0.0677710471010013,0.4254306240803254,1.027591379635866e-07,0.0413539158759218,1.547818322881563e-06,0.0790925899587539,0.1057863928605699,5.818860894879793e-07,-0.0795028605247582,3.0,3.831050133073106,-0.1155631013731362,0.012098849025685,-0.0108462351656053,-0.0052060522221851,0.0349961614478691,0.1059542060234409,0.1013632224886826,0.6760278511744037,-0.0829493087557603,-0.2249999999999999,-0.263157894736842,-0.321875,-0.3067092651757188,-0.3044871794871795,-0.2931596091205212,-0.3044871794871795,-0.3808844507845934,-0.418230563002681,-0.3746397694524496,-0.3493253373313343,-0.3701015965166908,-0.3947001394700139,-0.3579881656804734,-0.3363914373088685,-0.3176100628930818,-0.2826446280991735,-0.2656514382402708,-0.2606473594548553,-0.2137681159420289,-0.2593856655290103,5.2898550724637685,5.2898550724637685,5.2898550724637685,-0.1405940594059406,5.38235294117647,5.38235294117647,5.38235294117647,5.38235294117647,5.2898550724637685,5.2898550724637685,5.2898550724637685,0.2916666666666667,5.2898550724637685,5.2898550724637685,5.2,0.2653061224489794,5.2,5.2,5.2,5.2,5.2,5.2,5.2898550724637685,0.5724637681159421,5.2898550724637685,5.2,5.2
BCQE-L^A14,19.0,-0.1077199281867145,-9.95767043449358e-08,-0.0139904967571683,0.2671232876712329,0.0565770862800565,1.808161635388272,-5.0,-0.0302633069992573,0.042725534698018,0.0005213764337851,-0.0324443937926187,1.0,0.2101910828025477,-0.6965098634294385,3.6843380607626255e-08,-0.0863377609108013,1.377476025498664e-07,-0.0394246324822396,-0.0152603231597845,1.059496134230117e-06,-0.2456575682382134,4.0,1.1994808977622542,0.0302323495110792,0.007063073011929,-0.0374536365102402,0.0385770385770385,0.0127356087620988,0.352112676056338,0.0427350427350427,0.4991314277266052,0.0327868852459016,0.0748898678414096,0.0,-0.2560975609756097,-0.2077922077922078,-0.28023598820059,-0.3578947368421052,-0.3775510204081632,-0.3695090439276486,-0.2606060606060606,-0.1643835616438356,-0.1159420289855072,-0.1866666666666666,-0.1127272727272727,-0.0722433460076045,0.0608695652173914,0.1192660550458715,0.2079207920792078,11.842105263157894,11.2,9.608695652173912,9.166666666666666,9.166666666666666,11.2,10.09090909090909,12.555555555555555,12.555555555555555,16.428571428571427,15.266666666666666,15.266666666666666,17.769230769230766,23.4,19.33333333333333,17.769230769230766,14.25,13.352941176470589,11.2,14.25,11.842105263157894,14.25,19.33333333333333,16.428571428571427,14.25,12.555555555555555,14.25,11.2,11.842105263157894,10.09090909090909,8.384615384615383
BCYN-L,19.0,1.889921087850898,2.2034049863233369e-07,0.0309577732248505,0.0265800127528202,0.2077302629826453,0.275373028826082,89.07249999999999,0.217318769980587,-0.0795970255425481,-0.0093349548796431,1.053605442470527,1.0,0.0455889756225249,0.3358475523792921,6.503833804602398e-08,0.5724675725560663,4.670246474708964e-06,0.2831056314561813,0.8037783335692649,6.677014450059452e-07,3.884762786800753,5.0,33.72394605469214,-0.31082748151743,-0.6793593601613875,-0.7834330401295265,1.2998108680215577,0.0204840816266624,0.0838406874930419,0.2998108680215575,0.4590171521699289,0.0107142857142856,0.0532255031032535,0.028844387286423,0.2709940989559691,0.2936012936012937,0.6170950043315044,0.6255442670537008,0.4205986808726534,0.5086206896551726,0.8300653594771241,0.9390581717451524,1.0810107766629504,1.0363636363636362,1.0603384841795438,1.0648967551622417,0.8848872433524066,1.1798365122615802,1.085661080074488,1.0475319926873858,0.9303688383316098,0.9505398815743642,0.856763925729443,0.8342613822469702,1.074074074074074,0.9197805965032566,1.1092278719397362,1.3313905079100752,1.5735294117647056,1.426343154246101,1.797202797202797,1.9850746268656716,2.2482598607888638,2.371462974111981,2.5420619860847564,2.2806092560046864,2.097345132743363,2.288314738696418,2.65296803652968,2.636363636363636,2.878116343490305,2.686635944700461,3.0258806613946803,2.971631205673759,3.24886191198786,3.258555133079848,3.5270816491511727,3.132841328413284,2.8147138964577656,2.932584269662921
BCZB-L,19.0,-0.2487644151565074,7.17042238413225e-07,0.1007442170060445,0.0710825506673257,0.1178655618258447,2.2545566552091505,84.0,-0.0165242027463348,0.0140302275712151,0.003098768337648,0.0274064278970859,1.0,0.0696767001114827,0.1191456510550694,5.358443952271744e-08,-0.0275052636294404,6.17311960971165e-06,-0.0215264187866928,0.0370283203891111,8.601539107385134e-07,-0.4059439763151901,4.0,3.6221443791346015,0.0466329846533362,-0.0618494127121097,0.0435607043286359,0.2704884291332976,0.0085253222368821,0.0178419711129991,0.0678662598841915,0.7560088327385451,-0.1212121212121212,-0.068235294117647,-0.095890410958904,-0.2720588235294118,-0.3160621761658031,-0.289048473967684,-0.3028169014084506,-0.3113043478260869,-0.2966252220248667,-0.3052631578947369,-0.2839059674502713,-0.2413793103448275,-0.1101123595505618,-0.0317848410757946,0.0025316455696202,0.0050761421319796,0.0503978779840847,0.1061452513966481,0.1314285714285714,0.1820895522388059,0.233644859813084,0.18562874251497,0.18562874251497,0.2374999999999998,0.2941176470588236,0.2571428571428571,0.3702422145328718,10.314285714285717,0.4092526690391458,0.3992932862190812,0.4142857142857143,0.3846153846153846,0.3846153846153846,0.4042553191489362,10.314285714285717,0.3797909407665505,0.3846153846153846,0.4666666666666665,0.517241379310345,0.4831460674157304,0.5590551181102361,10.314285714285717,10.314285714285717,0.4776119402985073,0.4612546125461254,0.4244604316546763,0.5057034220532319,0.3026315789473683,0.4142857142857143
BCZN-L,19.0,0.3496088061487155,2.1770807505247418e-07,0.0305879185103388,0.0234798412654972,0.2619907547133362,1.4891231153008144,-13.123100000000022,0.1344777511715851,-0.0008866616351353,-0.0018265239863223,0.0663473622762,1.0,0.1454414672290938,0.1392982168143629,6.935859373230907e-08,0.0690415602703593,9.447299115015544e-07,0.175186932383428,0.2137603045996816,4.231208956516475e-07,0.4958497424498448,5.0,6.099778650463565,-0.0738583322754045,-0.0490592363204302,-0.1623029710813985,0.082652375849515,0.0245981242795436,0.0785013685077678,0.2433513160459598,0.5994824801172676,0.1358839050131925,-0.1008303677342823,-0.1257208765859284,-0.0181347150259066,-0.2683397683397682,-0.2532019704433498,-0.2746411483253588,-0.1953290870488322,-0.1502242152466367,1.828358208955224,1.9153846153846152,1.9153846153846152,1.88212927756654,1.817843866171004,1.828358208955224,1.8931297709923665,1.9042145593869733,1.926640926640927,1.8389513108614235,1.7970479704797049,-0.4313578394598649,-0.4612651030561479,-0.3045871559633027,-0.2842304060434372,-0.2987974098057354,-0.292910447761194,-0.279467680608365,-0.2753346080305927,-0.3007380073800738,-0.1642778390297684,-0.1661166116611661,-0.0954653937947495,-0.1061320754716981,-0.0453400503778338,-0.0595533498759305,-0.0722154222766218,-0.0756097560975609,-0.1050767414403778,-0.1018957345971562,-0.0778588807785888,-0.0343949044585987,-0.0091503267973857,0.0039735099337747,0.0,0.0215633423180592,0.0298913043478259,0.0706214689265536,0.0969609261939219,0.0369357045143639
