firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,11.0,-0.1213491985445963,5.221624531018905e-07,0.0143799904443762,0.0375211167422423,0.0196796589429725,1.0,-0.0377122877122876,-9.012147192129696e-08,-0.1292922948073685,1.899686776799253e-07,6.887177748932798e-07,-0.175669099756691,2.0,0.9457405709049508,0.2415120103933437,-0.4902448695045968,-0.0283804627249357,0.1504424778761062,0.1262458471760799,0.3190661478599224,0.3038461538461539,0.3139534883720931,0.3669354838709677,0.8524590163934427,0.3724696356275303,0.3452380952380953,0.1894736842105262,0.2282608695652175,0.389344262295082,0.9709302325581396,0.9595375722543352,1.306122448979592,3.2375,2.6451612903225805,6.062500000000001,6.704545454545455,6.704545454545455,7.26829268292683,6.883720930232559,5.918367346938776,7.475,5.647058823529412,5.277777777777778,5.39622641509434,2.808988764044944,2.808988764044944,1.2012987012987013,0.9709302325581396,0.473913043478261,0.4184100418410041,0.5990566037735849,0.4008264462809918,0.2107142857142858,0.6142857142857143,0.5339366515837105,1.0178571428571428,0.9152542372881356,0.1770833333333334,0.3294117647058825,0.4243697478991597,0.0660377358490567,-0.0635359116022099,-0.1831325301204819,-0.2693965517241379,-0.2907949790794979,-0.2693965517241379
BALZ-L^I10,14.0,-0.1812127992406081,5.380647749712458e-07,0.0148179293179323,-0.1180840664711632,-0.1075388427401366,1.0,-0.2502783995680588,-1.5394960703817885e-07,-0.0500978577800263,1.1702825688313734e-09,8.263792094631975e-07,-0.129401258717469,4.0,0.1587635346766823,-0.1642644008841205,-0.3555716397075974,-0.2264079107949389,0.0,-0.0196078431372549,-0.1071428571428572,-0.2957746478873239,-0.3421052631578947,-0.0909090909090909,-0.0566037735849057,-0.3055555555555556,-0.3055555555555556,-0.5098039215686274,-0.5098039215686274,-0.5652173913043478,-0.5145631067961165,-0.6710526315789473,-0.7311827956989247,-0.6951219512195121,-0.7282608695652174,-0.7524752475247525,-0.736842105263158,-0.7524752475247525,-0.7340425531914894,-0.7382198952879582,-0.6875,-0.6124031007751938,-0.6062992125984252,-0.6753246753246753,-0.5535714285714286,-0.4897959183673469,-0.4897959183673469,-0.3827160493827161,-0.375,-0.4117647058823529,-0.358974358974359,-0.3670886075949368,-0.3243243243243243,-0.2424242424242424,-0.2647058823529412,-0.1379310344827585,-0.1525423728813558,-0.1666666666666666,0.0,0.0869565217391303,0.1904761904761904,0.0869565217391303,0.0416666666666667,0.0416666666666667,-0.0196078431372549,0.1904761904761904,0.1627906976744186
BAOH-L,20.0,-0.1742644710198214,5.986751535653635e-07,0.0164870969492621,-0.0524838024433443,-0.0960461335728666,1.0,-0.2201806628252014,-7.666619830912745e-08,-0.2388505371297575,2.447705262073185e-08,4.378461841363074e-07,-0.126163669894225,3.0,1.3361181696191875,-0.2061103672253601,-0.0145463716077,-0.0145463716077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118
BBIO-L^E18,13.0,-0.1343742001535705,4.374704411864063e-07,0.0120476313962966,0.1026288117770767,-0.0307258198750258,1.0,-0.2889498970487302,1.4779406796838053e-08,-0.0740842365207599,6.265343246429522e-07,9.813526113100466e-07,-0.044014808720691,3.0,3.035216624735773,-0.0033464268796865,-0.1677982541222114,-0.1677982541222114,-0.0492753623188406,0.1616161616161615,0.2591240875912408,0.3018867924528303,0.2062937062937064,0.2591240875912408,0.3372093023255813,0.1348684210526316,-0.5092460881934566,-0.5028818443804035,-0.5496083550913837,-0.5448548812664907,-0.5221606648199446,-0.5708955223880596,-0.5848375451263538,-0.5120226308345119,-0.5436507936507936,-0.5714285714285714,-0.4788519637462235,-0.6114864864864865,-0.5931603773584906,-0.6011560693641618,-0.6270270270270271,-0.6114864864864865,-0.5616264294790343,-0.5756457564575646,-0.5496083550913837,-0.6461538461538461,-0.6518668012108981,-0.6501014198782962,-0.6457905544147844,-0.6518668012108981,-0.6805555555555556,-0.6880650994575045,-0.6580773042616452,-0.675141242937853,-0.6333687566418703,-0.5887961859356377,-0.5496083550913837,-0.5676691729323309,-0.4667697063369397,-0.5208333333333333,-0.4051724137931034,-0.4850746268656716,-0.5418326693227091,-0.574074074074074,-0.6225382932166301,-0.8014959723820483,-0.7836990595611285
BBOU-L,13.0,0.0927119484382746,1.7270358417830976e-07,0.0047561364771454,0.1508153371529308,0.0061312006261784,1.0,0.101040118870728,4.0820241797302443e-08,0.0055081734186211,8.74367709709271e-06,3.941850266217485e-07,0.0910515159893097,4.0,38.4940448773559,0.0366396835280758,0.0801179443976411,0.0801179443976411,-0.0141612200435728,0.0551724137931035,0.0825471698113207,0.1694267515923566,0.2322147651006711,0.3114285714285714,0.3114285714285714,0.3362445414847161,0.2455902306648574,0.150375939849624,0.1968709256844849,0.2662068965517241,0.2821229050279328,0.2821229050279328,0.4036697247706422,0.2239999999999999,0.2697095435684646,0.3951367781155015,0.5123558484349258,0.5909878682842289,0.5773195876288659,0.5249169435215948,0.5965217391304347,0.7653846153846153,0.8178217821782179,0.9205020920502088,1.04,0.8433734939759034,0.6247787610619469,0.5148514851485149,0.519867549668874,0.4456692913385827,0.4687999999999999,0.3421052631578947,0.3660714285714286,0.2785515320334262,0.3579881656804733,0.3304347826086955,0.3058321479374111,0.3421052631578947,0.44794952681388,0.3599999999999999,0.7031539888682747,0.4456692913385827,0.2893258426966292,0.79296875,0.79296875,0.847082494969819,0.7790697674418603
BBTK-L^C11,11.0,0.1364296081277213,0.000661937724349,18.22930410711472,0.1818181818181818,0.4996980187103677,1.0,0.8411764705882353,7.8248229395893e-05,0.1253396739130146,1.8768224961567728e-08,0.0008797638764511,-0.108730583824317,3.0,0.0024241854894184,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0,0.0,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.15,-0.15,0.4166666666666667,-0.15,-0.15,-0.1052631578947368,-0.0285714285714284,0.1333333333333335,0.3600000000000001,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.3600000000000001,0.3600000000000001,0.7,0.2592592592592593,0.5454545454545456,0.0625,1.125,1.125,0.5454545454545456,-0.15,-0.15,-0.15,-0.0555555555555554,0.0,0.1724137931034484,0.1724137931034484,0.2142857142857142,0.1724137931034484,0.3076923076923077,0.5454545454545456,0.5454545454545456,0.4782608695652175,0.4782608695652175,0.3076923076923077,0.2142857142857142,0.0967741935483872,0.0,-0.1282051282051282,-0.1282051282051282,-0.1282051282051282
BBTU-L^C18,13.0,0.0745087220406604,6.710675982560044e-07,0.0184807344785644,0.1377533193570929,-0.0003625362775022,1.0,0.0755260420833665,3.571738946307901e-08,0.0276405298961602,9.213247164149344e-07,5.916207424481914e-07,0.0730680429172891,4.0,5.1349778598435805,0.062030868777317,-0.1057039092888807,0.0532202960900924,0.0200803212851405,0.1116071428571428,0.1857142857142857,0.1800947867298579,0.20873786407767,0.3988764044943822,0.3532608695652175,0.0375,0.0080971659919029,0.0121951219512195,0.0289256198347107,0.1216216216216217,0.20873786407767,0.0826086956521741,0.033195020746888,0.1913875598086125,0.2835051546391753,0.2968750000000002,0.2835051546391753,0.1474654377880184,0.1266968325791857,0.1165919282511211,-0.0039999999999998,-0.0777777777777777,-0.1138790035587188,-0.0423076923076922,0.4647058823529413,0.2575757575757578,0.1971153846153845,0.2901554404145079,0.1857142857142857,0.0289256198347107,0.0080971659919029,-0.0119047619047618,-0.0879120879120878,-0.178217821782178,-0.1170212765957445,-0.1263157894736841,0.1318181818181818,0.0289256198347107,0.0641025641025643,0.101769911504425,0.1971153846153845,0.0550847457627119,-0.0912408759124087,-0.2169811320754716,-0.2544910179640718,-0.2676470588235293,-0.2633136094674555
BBXK-L,14.0,-0.065146749161619,3.417416591433889e-07,0.0094113273823775,0.1127210112972995,0.0085312186372835,1.0,-0.3366986696516983,1.6968965647271768e-08,-0.1122292685547688,3.520530674217515e-06,4.559328162050295e-07,0.3556588840522356,2.0,11.556191004098164,0.3189269395488051,1.0073925480144137,0.0073925480144135,0.0155844155844155,-0.0025906735751294,0.0294117647058822,0.0664819944598338,0.1191860465116279,0.3095238095238095,0.5098039215686276,0.4154411764705881,0.5524193548387097,0.4807692307692308,0.5461847389558232,0.4583333333333332,0.4259259259259258,0.6382978723404256,0.7187499999999998,1.0698924731182795,0.9642857142857144,0.9845360824742267,0.9154228855721396,0.8246445497630333,0.75,0.610878661087866,0.475095785440613,0.6382978723404256,0.475095785440613,0.4807692307692308,0.3604240282685511,0.3050847457627117,0.5650406504065042,0.3604240282685511,0.2222222222222223,-0.047029702970297,0.0078534031413612,0.0519125683060108,-0.0128205128205127,-0.0919811320754717,-0.0517241379310343,-0.0632603406326034,0.0694444444444444,-0.0655339805825242,-0.072289156626506,-0.1425389755011136,-0.1425389755011136,-0.288354898336414,-0.2524271844660194,-0.3012704174228674,-0.2987249544626593,-0.3315972222222222,-0.3474576271186441
BCPS-L^C06,13.0,-0.0099882949668357,6.026678321915255e-06,0.1659705253904196,0.1109114127607245,0.0141341164462705,1.0,-0.017326888065792,4.593258313451032e-07,-0.0191357540585025,3.261005949279213e-07,8.154669830586156e-06,0.0035061120060646,2.0,0.3328880651701543,-0.2816279001455417,0.0263958006576339,-0.3722427868769332,-0.0012858428700012,-0.0613156306578153,33.41150442477876,31.676470588235297,-0.0914719626168224,45.29166666666666,-0.0944340940847694,-0.1467910038398245,-0.116852146263911,55.35507246376812,-0.0726210350584307,-0.0844125264892865,61.216,-0.1728355669006595,-0.1730994152046784,23.533123028391167,-0.1750291715285881,51.5472972972973,-0.1157475838544628,-0.1398075434133392,-0.1506116207951071,-0.1541222536436807,57.037313432835816,65.47008547008546,-0.1393315626383355,59.75781249999999,49.49999999999999,43.1875,48.22151898734177,49.174193548387095,47.60625,43.695402298850574,43.95375722543353,44.74705882352941,46.13333333333333,7.602876106194691,7.679687499999998,56.18382352941176,60.72222222222222,9.953521126760563,57.47368421052631,64.3529411764706,64.90677966101696,59.75781249999999,45.29166666666666,49.83006535947712,48.53503184713375,47.00617283950617,48.53503184713375
BCQE-L^A14,14.0,-0.1943405634505111,3.810612555968371e-08,0.0010494161695565,-0.0745637635483127,-0.0615675813439534,1.0,-0.8254545454545454,-2.299598827178135e-07,-0.1373835001724995,2.585622196205189e-06,1.607072920305272e-06,-0.1244232987312572,4.0,4.84335551970581,0.2073769695147286,-0.1192414543501914,-0.1133155284242655,-0.129032258064516,0.24,0.0689655172413794,0.0420168067226891,0.2038834951456309,0.9375,2.17948717948718,0.4090909090909091,0.3932584269662922,-0.088235294117647,-0.1564625850340135,-0.1621621621621621,-0.088235294117647,-0.220125786163522,-0.3224043715846995,-0.2051282051282051,-0.2705882352941177,-0.2345679012345679,-0.1564625850340135,-0.5267175572519085,-0.4959349593495935,-0.504,-0.4745762711864406,-0.5974025974025974,-0.5303030303030303,-0.5587188612099645,-0.5679442508710801,-0.6320474777448071,-0.5838926174496644,-0.5838926174496644,-0.5587188612099645,-0.6298507462686567,-0.6242424242424243,-0.5921052631578947,-0.5649122807017544,-0.6088328075709779,-0.5539568345323741,-0.524904214559387,-0.4608695652173913,-0.4767932489451477,-0.4095238095238095,-0.5098814229249011,-0.3333333333333333,-0.4095238095238095,-0.8862385321100917,-0.8970954356846473,-0.9174983366600132,-0.9092904169714704,-0.903950426026336
