firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTDO-L,13.0,0.4152650434149008,1.395011806180362e-06,0.0427262196303445,0.0843781094527363,0.1770214709913202,1.4753346993787928,-0.0129653224634147,1.0,0.4991551199729637,1.3941732057558473e-07,0.1025718379968215,2.441531053190308e-07,1.043114103043341e-06,0.3160957545298241,5.0,1.3551018514049868,-0.2489264532007421,0.499500502231481,0.3888419822043255,0.538822644306181,0.1456953642384106,-0.174863387978142,-0.245,-0.2843601895734596,-0.2295918367346938,-0.2373737373737373,-0.2052631578947368,-0.1117647058823528,-0.062111801242236,0.0863309352517986,-0.1011904761904761,-0.2373737373737373,-0.1420454545454545,-0.2216494845360824,-0.245,-0.245,-0.2412060301507538,-0.2669902912621359,-0.1117647058823528,-0.151685393258427,-0.1564245810055866,-0.151685393258427,0.0202702702702703,-0.0792682926829267,0.0709219858156029,-0.006578947368421,-0.006578947368421,-0.0443037974683544,0.0202702702702703,0.0342465753424658,0.324561403508772,0.126865671641791,0.0342465753424658,0.055944055944056,0.0342465753424658,-0.1968085106382978,-0.1420454545454545,-0.1703296703296704,-0.1564245810055866,-0.2216494845360824,-0.151685393258427,-0.151685393258427,-0.0194805194805195,0.0066666666666665,-0.050314465408805,-0.1169590643274853,-0.151685393258427,0.126865671641791,-0.0792682926829267
FTFK-L,14.0,-0.2567048005383605,0.0007712890625,23.62292973927483,0.0828753767062577,-0.0063044594656657,1.0905559177334798,-0.0370929688542354,1.0,-0.1719669541635797,-0.0001320703125,-0.0985247472634249,4.0583106804968096e-09,0.0012842838541666,-0.2998793299261783,2.0,0.0001090933428335,0.0532255498569462,-0.237889150312537,-0.3409116445413447,1.0728055642623069,0.0434782608695651,0.0109890109890109,-0.5619047619047619,0.0454545454545454,-0.5619047619047619,-0.425,-0.010752688172043,-0.6434108527131783,-0.0212765957446807,-0.0315789473684209,0.0337078651685394,0.0109890109890109,0.0,0.0337078651685394,0.0454545454545454,0.0337078651685394,0.0,-0.010752688172043,-0.0515463917525772,-0.9532994923857868,-0.0416666666666666,-0.010752688172043,-0.9551656920077972,-0.9498637602179836,0.0574712643678161,0.0574712643678161,0.0454545454545454,-0.9051546391752576,0.0697674418604652,0.0823529411764707,0.0823529411764707,-0.9220338983050848,-0.8926487747957993,-0.8743169398907104,-0.8601823708206687,-0.8566978193146417,-0.8689458689458689,-0.8520900321543408,-0.8038379530916844,-0.773955773955774,-0.7670886075949367,-0.7745098039215687,-0.766497461928934,-0.7885057471264367,-0.8114754098360656,-0.8063157894736842,-0.8042553191489361,-0.8362989323843416,-0.8496732026143791
FTFY-L^J09,13.0,0.00943054044251,9.375301378160544e-07,0.028714537325727,0.0512385476756023,0.1162619573215599,2.773531942526482,-0.0032574492315699,1.0,-0.0526315789473683,2.055987144333452e-09,-0.054151624548735,2.0603796650267146e-08,9.663139578367223e-07,0.0779816513761467,3.0,0.2072706882520578,-0.0440747068416555,-0.0472392638036809,-0.0472392638036809,13.231268625901784,-0.0970873786407766,-0.0096153846153845,-0.0373831775700934,-0.041860465116279,-0.1234042553191488,-0.019047619047619,-0.0506912442396312,0.1638418079096044,0.2638036809815951,0.3552631578947369,0.3733333333333333,1.1020408163265305,0.3205128205128205,0.1573033707865168,0.1839080459770115,1.1458333333333337,0.4305555555555556,0.1573033707865168,0.1704545454545454,0.2716049382716048,0.2874999999999998,1.06,0.1638418079096044,-0.004830917874396,-0.0964912280701753,-0.1043478260869564,-0.1120689655172413,1.0396039603960396,0.0404040404040404,-0.0462962962962962,-0.1416666666666666,0.8070175438596494,1.0196078431372548,-0.1759999999999999,-0.1043478260869564,0.7606837606837609,-0.2847222222222222,-0.2695035460992907,-0.2313432835820895,-0.237037037037037,0.8392857142857142,1.0,-0.0593607305936072,-0.0506912442396312,-0.0283018867924528,0.095744680851064,0.0618556701030927,1.1020408163265305,0.9074074074074074
FTGH-L^B03,13.0,-0.0765139562004915,1.737222075220165e-05,0.5320738620540619,0.009435194401034,0.1195897621798793,1.3752382735297566,0.0007786587944756,1.0,0.0141528225967093,6.133379190195428e-07,-0.1123943431495334,3.028817192074602e-09,2.0851783160658832e-05,-0.1429292716792191,4.0,0.0083259942941564,0.0035883411502344,0.2257361784340581,0.0770427382120586,1.068329324077624,0.0427350427350428,0.0173913043478262,0.0540540540540539,0.0540540540540539,0.0636363636363634,-0.0084745762711864,-0.0084745762711864,4.08695652173913,-0.0168067226890756,-0.0084745762711864,0.0540540540540539,0.0353982300884956,0.0173913043478262,0.0540540540540539,0.0540540540540539,0.0540540540540539,0.0353982300884956,1.925,-0.0330578512396694,2.65625,-0.0930232558139535,-0.0564516129032258,-0.040983606557377,-0.078740157480315,-0.1268656716417912,-0.1268656716417912,-0.1642857142857142,-0.1818181818181818,-0.176056338028169,-0.1642857142857142,-0.1818181818181818,-0.1931034482758621,0.8281249999999998,0.647887323943662,0.4999999999999998,0.3146067415730336,0.2717391304347825,-0.176056338028169,0.6027397260273972,0.4999999999999998,0.5194805194805194,0.4444444444444442,0.6027397260273972,0.5194805194805194,0.4268292682926828,0.1584158415841583,0.3295454545454543,0.0833333333333332,-0.1
FTGM-L^B22,14.0,0.3326507062681584,4.737580363348586e-07,0.0145101925463323,0.0122388212947276,0.1388381307329075,1.646404846702916,-0.0034654465329158,1.0,0.4734392641753642,6.921090909282165e-08,0.1363220422496635,6.188616760179878e-09,8.194539760523719e-07,0.2630609236816245,4.0,0.3208520390769956,-0.1455779136421625,0.0178816506989848,0.2488435988012311,0.2344210201189816,-0.0145985401459853,-0.2080924855491328,-0.217142857142857,-0.1217948717948718,-0.1045751633986927,-0.0927152317880793,-0.1103896103896103,-0.0866666666666665,-0.1045751633986927,-0.0214285714285712,0.1322314049586779,-0.1161290322580644,-0.0805369127516777,-0.0866666666666665,-0.0214285714285712,0.096,0.2342342342342342,0.2342342342342342,0.2454545454545453,0.2017543859649124,0.0745098039215688,0.2685185185185186,0.0458015267175573,-0.0352112676056336,-0.007246376811594,0.0378787878787878,0.0,-0.007246376811594,0.0339622641509436,-0.1490683229813664,0.170940170940171,0.3236714975845411,0.7792207792207793,0.8767123287671235,0.8896551724137933,0.8767123287671235,1.0757575757575757,0.9295774647887328,1.0296296296296297,1.0147058823529411,1.795918367346939,1.6862745098039218,2.1860465116279078,2.149425287356322,1.4909090909090907,1.4464285714285712,1.3620689655172415,0.8145695364238412,0.4891304347826086
FTGU-L,14.0,0.0155710438777126,6.831937018482068e-07,0.0209247577876488,0.0068511846271427,0.068509673842203,2.4390894725796097,0.0060856416108437,1.0,0.2198505869797224,1.5625920989201465e-07,-0.0472638966387144,2.24823956452888e-08,2.578219734729228e-06,-0.0275804509763479,4.0,0.1116959082231854,0.0075878290850236,0.1413118802303372,0.1413118802303372,0.5001245439972729,0.0285714285714286,-0.0789473684210526,-0.1860465116279069,-0.1250000000000001,-0.1025641025641026,0.0294117647058822,0.0294117647058822,-0.1250000000000001,0.0606060606060605,0.2068965517241379,0.2499999999999997,0.1666666666666667,0.2499999999999997,0.0294117647058822,-0.1025641025641026,-0.0277777777777777,0.0294117647058822,0.0606060606060605,0.1666666666666667,0.3999999999999999,0.4583333333333332,0.3999999999999999,0.5909090909090908,0.5909090909090908,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5909090909090908,0.4583333333333332,0.2499999999999997,0.2068965517241379,0.3999999999999999,0.4583333333333332,0.3999999999999999,0.4583333333333332,0.346153846153846,0.5217391304347825,0.5909090909090908,0.6666666666666665,0.7499999999999998,0.8421052631578947,0.9444444444444444,1.0588235294117645,1.0588235294117645,1.0588235294117645,1.0588235294117645,1.1875,1.3333333333333337,0.8421052631578947
FTHC-L^K08,13.0,0.2058750925697358,7.517753005117626e-08,0.0023025265062295,0.0440616863609052,0.1078094302554027,1.4804154224491424,-0.0068556995902428,1.0,0.1415662650602408,3.1538858253659696e-08,0.0628916741271249,1.7659202879838644e-08,8.836831038997104e-07,0.2076443480618054,4.0,0.716123930417748,0.3477444916275667,-0.0438799138220908,0.1998748174421031,0.8973782392885962,-0.1719745222929936,-0.1467391304347826,-0.3261802575107296,-0.3458333333333333,-0.3403361344537814,-0.2663551401869158,-0.2697674418604651,-0.190721649484536,-0.2030456852791877,-0.160427807486631,0.0064102564102563,-0.3053097345132742,-0.230392156862745,-0.2415458937198067,-0.376984126984127,-0.3053097345132742,-0.3591836734693877,-0.3539094650205762,-0.329059829059829,-0.3643724696356275,-0.3232758620689654,-0.4185185185185185,-0.454861111111111,-0.4869281045751633,-0.4731543624161073,-0.4141791044776119,-0.3914728682170543,-0.372,-0.4007633587786259,-0.4885993485342019,-0.384313725490196,-0.4270072992700729,-0.3961538461538462,-0.1648936170212764,-0.1325966850828729,-0.1513513513513513,-0.0654761904761903,-0.01875,0.1056338028169014,-0.0063291139240506,0.0753424657534247,0.3534482758620692,0.3534482758620692,1.0657894736842106,1.0128205128205128,0.7840909090909092,1.0128205128205128,0.5096153846153846,0.1984732824427482
FTHD-L,14.0,-0.0527809307604993,3.113243181989877e-07,0.0095351961443668,0.0320551228280407,0.3486575947039353,1.2374144998503864,-0.0009499801333681,1.0,-0.010564225690276,4.751831986099569e-08,-0.0288545613523734,3.080734506090242e-08,1.930195663670016e-07,-0.1137703780783906,2.0,1.880297629019664,0.0710152805100998,-0.1063257012546569,-0.1116828441117997,0.5219054096411222,-0.0161290322580646,-0.1483516483516483,-0.2705882352941176,-0.2790697674418604,-0.3514644351464435,-0.375,-0.3673469387755103,-0.4216417910447761,-0.3673469387755103,-0.3033707865168539,-0.2307692307692308,-0.3968871595330738,-0.4483985765124555,-0.4532627865961199,-0.5024077046548957,-0.5024077046548957,-0.4384057971014492,-0.5359281437125748,-0.5055821371610845,-0.5317220543806647,-0.5507246376811594,-0.5664335664335665,-0.5664335664335665,-0.6265060240963856,-0.5888594164456233,-0.5400593471810089,-0.5317220543806647,-0.5193798449612403,-0.5186335403726708,-0.5718232044198894,-0.5633802816901408,-0.5481049562682216,-0.5110410094637223,-0.4194756554307115,-0.4061302681992337,-0.3980582524271845,-0.4394213381555154,-0.3459915611814346,-0.392156862745098,-0.4150943396226415,-0.326086956521739,-0.1576086956521739,-0.2383292383292383,-0.2307692307692308,-0.226932668329177,-0.2619047619047618,-0.0372670807453416,-0.1755319148936169,-0.2475728155339805
FTHF-L,13.0,-0.0314640682095006,2.449460763389249e-06,0.0750217296289673,0.1752167410415729,0.0506785200206407,0.9796021592707496,0.175869673750737,1.0,-0.0028356418366233,-4.1257460085523834e-09,-0.0173249315665202,4.715096047980255e-10,2.876287941364941e-06,-0.054579077139838,4.0,0.0265109485299713,-0.1183567220093514,-0.1945953821628755,-0.1945953821628755,1.0728055642623069,0.0,-0.2777777777777778,-0.3809523809523809,-0.4881889763779528,-0.4715447154471545,-0.3867924528301887,-0.3367346938775509,-0.3627450980392157,-0.5,-0.4715447154471545,-0.5422535211267605,-0.6176470588235294,-0.6666666666666666,-0.6813725490196079,-0.7519083969465649,-0.7610294117647058,-0.7936507936507936,-0.8366834170854272,-0.8387096774193549,-0.849537037037037,-0.8391089108910891,-0.8593073593073592,-0.8634453781512605,-0.8745173745173745,-0.8539325842696629,-0.2777777777777778,-0.2857142857142857,-0.2696629213483146,-0.2613636363636363,-0.2528735632183908,-0.2696629213483146,-0.7929936305732483,-0.7519083969465649,-0.7661870503597122,-0.8,-0.8115942028985508,-0.8169014084507042,-0.2857142857142857,-0.8262032085561497,-0.8366834170854272,-0.8115942028985508,-0.7695035460992907,-0.7766323024054983,-0.7325102880658436,-0.758364312267658,-0.8184357541899441,-0.8036253776435045,-0.8099415204678362,-0.8324742268041236
FTHP-L,5.0,0.0849592271566101,4.5075847079990187e-07,0.0138057651829971,0.0004158410997774,0.5580356599525346,1.4799174793230063,-0.0040967732197416,1.0,0.0777175289053929,6.665033996679605e-08,0.0380484603339359,5.745494006745954e-09,1.902196422699377e-07,0.1038818046806984,3.0,0.6438723292523646,0.1516640371043725,0.1001311292881122,0.1001311292881122,0.443880359911252,0.088,-0.1319444444444444,-0.1379310344827585,-0.1666666666666666,-0.1228070175438597,-0.0234375,0.0593220338983051,0.0416666666666667,0.0245901639344261,0.1160714285714283,0.1627906976744186,0.0729613733905578,0.0964912280701755,-0.0079365079365079,0.0245901639344261,0.0964912280701755,0.1574074074074074,0.0204081632653061,0.0162601626016261,0.0593220338983051,0.1061946902654868,-0.0079365079365079,0.0121457489878542,0.0964912280701755,0.1520737327188941,0.0121457489878542,0.0638297872340425,0.0593220338983051,0.0504201680672269,0.1848341232227488,0.1574074074074074,-0.0234375,0.0504201680672269,0.2626262626262625,0.2019230769230768,-0.0196078431372548,0.0683760683760683,0.1520737327188941,0.3440860215053762,0.3736263736263736,0.4705882352941177,0.6025641025641024,0.824817518248175,0.8656716417910446,0.8939393939393938,0.838235294117647,1.2935779816513762,1.380952380952381,0.8939393939393938
FTHX-L^E20,13.0,-0.2067656539758796,0.0012542839506172,38.41602724469097,0.0666138098002293,0.0300434044159275,0.7257097495286751,0.0387994967969391,1.0,-0.1381758648185535,-0.0001361851851851,-0.0994301816339419,1.5775589032501022e-09,0.0011012962962962,-0.2733086228666856,4.0,0.0001150593850197,-0.3073883427341792,-0.4192678808833995,-0.4371754320478315,1.0728055642623069,0.0124999999999999,0.0126582278481013,0.0526315789473683,0.038961038961039,0.0526315789473683,0.0810810810810811,0.0256410256410257,0.142857142857143,-0.0361445783132529,-0.0361445783132529,0.0256410256410257,0.0,-0.0123456790123457,0.0810810810810811,0.038961038961039,0.0256410256410257,0.0,-0.0243902439024389,-0.0243902439024389,-0.1999999999999999,-0.0476190476190475,-0.0123456790123457,0.0,0.0666666666666666,-0.0361445783132529,-0.0361445783132529,-0.0476190476190475,-0.0243902439024389,-0.0123456790123457,0.0,0.0256410256410257,-0.4326241134751772,-0.4520547945205478,-0.5833333333333333,-0.5979899497487438,-0.6536796536796536,-0.6261682242990654,0.0126582278481013,-0.5061728395061729,-0.5897435897435896,-0.5348837209302325,-0.5675675675675675,-0.5979899497487438,-0.4936708860759493,-0.4520547945205478,-0.6226415094339622,-0.550561797752809,-0.6363636363636364,-0.727891156462585
FTIC-L^B14,14.0,-0.0087714168762059,0.0012180434782608,37.306059304242304,0.0237522242144517,0.4111736698227637,3.7365368513023007,0.0073347246887069,1.0,0.1415435184179073,0.0002046811594202,-0.080531246329143,7.453709972006971e-09,0.0007163333333333,-0.1903451439055153,4.0,9.801355020197686e-05,0.0712806955419876,0.0158114497687078,0.0972040724632999,0.505980164522497,0.0454545454545454,0.0153846153846153,0.0476190476190476,0.0476190476190476,0.0153846153846153,-0.65625,-0.65625,-0.6206896551724137,-0.0294117647058823,-0.0294117647058823,0.03125,-0.0294117647058823,0.0,0.03125,0.0476190476190476,0.03125,-0.0294117647058823,-0.057142857142857,-0.043478260869565,0.03125,-0.043478260869565,0.0,0.0153846153846153,-0.0294117647058823,-0.0294117647058823,-0.0294117647058823,-0.0294117647058823,-0.0149253731343284,-0.0149253731343284,-0.0294117647058823,-0.0149253731343284,-0.4260869565217391,-0.5285714285714285,-0.2747252747252747,-0.6413043478260869,-0.6796116504854368,-0.2826086956521739,-0.0294117647058823,-0.7105263157894737,-0.2666666666666666,-0.25,-0.6597938144329897,-0.2584269662921348,-0.65625,-0.6944444444444444,-0.6699999999999999,-0.2826086956521739,-0.2142857142857142,-0.2903225806451612
FTIL-L^J02,13.0,-0.1265528528782106,-3.156867153943278e-05,-0.966880701407931,0.0567677191510192,0.0240012626379849,3.531458373164369,0.0492382514112177,1.0,0.0855344774113511,-2.4874473163994804e-06,-0.1546260552326809,1.4709832246801504e-08,9.76519429327349e-05,-0.0676660435511127,3.0,0.0037798583014112,0.0450530697452298,0.548584031165442,-0.0252127371122724,1.0728055642623069,0.0,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,-0.3333333333333333,-0.25,-0.25,-0.4,-0.4,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.6666666666666667,-0.7,-0.7,-0.6470588235294118,-0.7,-0.76,-0.7857142857142858,-0.7931034482758621,-0.85,-0.8636363636363636,-0.8636363636363636,-0.8695652173913043,-0.8823529411764706,-0.9,-0.9142857142857144,-0.9154929577464788,-0.9090909090909092,-0.9189189189189187,-0.925,-0.9189189189189187,-0.9310344827586208,-0.925,-0.9240506329113924,-0.9210526315789472,-0.9166666666666666,-0.9651162790697676,-0.9664804469273744,-0.96875,-0.9845360824742267,-0.988095238095238,-0.989247311827957
FTIM-L^A05,4.0,-0.5067989709665565,-1.510064354870951e-07,-0.004625003243437,0.4115677321156773,-0.42478184991274,0.4904388238534643,0.0637458663691687,1.0,0.2023460410557185,-5.9379495363624674e-08,-0.1189597177783246,1.1263600843843024e-12,4.5874854791608027e-08,-0.756780212627468,3.0,0.0347110650585583,0.5950252623396812,0.1273428985354338,-0.4049747376603187,1.0728055642623069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.5,-0.5,-0.5,-0.6666666666666666,-0.75,-0.75,-0.8,-0.8,-0.8,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTIT-L,13.0,-0.0160642570281124,7.970690123229491e-07,0.0244125143100395,0.3658872077028886,0.4097035040431267,1.7693764466165602,0.0083124998293179,1.0,0.0431519699812383,7.7413177455826e-08,-0.0917678812415648,4.03203147570257e-10,2.508760380512879e-07,-0.1071428571428572,2.0,0.0990868211340099,0.2570573010713857,-0.038247863247863,-0.0715811965811964,0.6357366306739595,-0.0253164556962025,0.0063694267515923,-0.0481927710843372,-0.1022727272727271,-0.0867052023121386,-0.097142857142857,-0.1270718232044199,0.0095846645367412,-0.0395136778115501,0.0821917808219179,0.1010452961672474,0.0394736842105263,0.0748299319727892,0.0675675675675675,0.0,0.1285714285714287,0.1879699248120301,0.1532846715328466,0.1126760563380282,0.2248062015503875,0.264,0.4562211981566821,0.4234234234234233,0.4234234234234233,0.6040609137055839,0.5047619047619047,0.7752808988764046,0.5879396984924623,0.7362637362637363,0.6719576719576721,0.5643564356435644,0.7173913043478262,0.7081081081081082,0.6288659793814435,0.5047619047619047,0.3333333333333332,0.6288659793814435,0.7752808988764046,0.8479532163742691,1.0,1.135135135135135,1.4881889763779528,1.6333333333333335,0.9268292682926832,0.9036144578313254,0.4976303317535546,0.8809523809523812,1.0789473684210529,0.7362637362637363
FTJC-L^I07,14.0,0.0670101281493354,0.0012809090050962,39.23149555850469,0.1188081936685288,0.1757904746978204,0.403434772462502,-0.0766421045310076,1.0,0.0240925573235712,6.551471406283695e-05,0.0363550056295897,2.834322799790128e-09,0.0006132369926617,0.1702895386411587,4.0,0.0005897488242077,0.192447496451862,-0.3261003254519301,0.2141588629908148,0.5127379535077201,0.0490196078431373,0.0099009900990099,0.0515463917525773,0.108695652173913,0.0625,0.0515463917525773,0.0408163265306122,0.0625,0.0303030303030302,0.02,0.0408163265306122,0.02,0.0625,0.096774193548387,0.096774193548387,0.096774193548387,0.02,0.0,0.0,0.0,0.0099009900990099,0.0515463917525773,0.0625,0.0303030303030302,0.02,0.02,0.02,0.0408163265306122,0.0408163265306122,0.02,0.0408163265306122,-0.737789203084833,-0.737789203084833,-0.625,-0.6470588235294118,-0.6761904761904762,-0.6666666666666667,-0.6666666666666667,-0.6482758620689655,-0.6751592356687899,-0.6542372881355932,-0.6494845360824743,-0.5819672131147541,-0.6165413533834587,-0.5819672131147541,-0.5565217391304347,-0.5048543689320388,-0.5714285714285714,-0.68125
FTJE-L,13.0,-0.0019553828369037,0.0002184059139784,6.6893047125974014,0.045387028579529,0.1643380810879467,1.7020040678116355,0.0012262074188473,1.0,0.1036295471216279,2.631989247311828e-05,-0.0236660532163057,2.860338916373972e-09,0.0002168360215053,-0.0896851371177068,2.0,0.0005284208793497,0.1534413122393952,-0.0267051931132776,0.0290730761706593,0.3965359347426502,0.0568181818181818,0.0114942528735633,0.0602409638554217,0.0602409638554217,0.0602409638554217,-0.0112359550561798,-0.6879432624113475,-0.6465863453815262,-0.0638297872340425,-0.0736842105263158,0.0,-0.0638297872340425,-0.0329670329670329,0.0114942528735633,0.0232558139534884,0.0114942528735633,-0.0329670329670329,-0.0927835051546391,-0.0927835051546391,-0.5416666666666666,-0.5487179487179488,-0.5809523809523809,-0.5707317073170731,-0.5789473684210527,-0.5707317073170731,-0.5487179487179488,-0.5577889447236181,-0.5769230769230769,-0.5621890547263682,-0.5849056603773586,-0.6000000000000001,-0.5849056603773586,-0.5809523809523809,-0.5906976744186047,-0.6000000000000001,-0.625531914893617,-0.6000000000000001,-0.6157205240174672,-0.5487179487179488,-0.648,-0.5368421052631579,-0.5487179487179488,-0.5164835164835164,-0.4761904761904761,-0.4823529411764705,-0.5392670157068062,-0.5392670157068062,-0.5268817204301075,-0.5555555555555556
FTJF-L^H05,14.0,0.1010462169850918,8.060073576898447e-07,0.0246862766578461,0.001019041518663,0.3873879682764846,2.5162049547194143,-0.0057368496409454,1.0,0.0473330407262814,1.072886850689976e-07,0.1155126744306494,8.802806855196963e-10,4.531369169384722e-07,0.2115695408308774,3.0,0.0799025025012923,-0.1256515241731171,-0.0896436814850768,0.1243126335329762,0.4685858272403381,-0.0547945205479452,-0.0931677018633541,-0.1151515151515151,-0.2108108108108108,-0.2065217391304348,-0.1704545454545455,-0.1797752808988764,-0.3113207547169812,-0.3047619047619048,-0.1888888888888888,-0.2065217391304348,-0.2551020408163265,-0.2065217391304348,-0.2150537634408602,-0.1888888888888888,-0.160919540229885,-0.0875,0.0354609929078013,0.0428571428571429,0.0579710144927536,0.028169014084507,0.0503597122302159,0.0735294117647058,-0.0266666666666667,-0.0266666666666667,0.0,-0.1204819277108433,-0.0580645161290322,-0.0266666666666667,-0.0394736842105263,-0.0519480519480519,-0.0641025641025642,-0.0519480519480519,-0.0875,-0.160919540229885,-0.1704545454545455,-0.0641025641025642,-0.1309523809523809,-0.1704545454545455,-0.160919540229885,-0.1411764705882353,-0.0519480519480519,-0.0987654320987655,-0.0987654320987655,-0.1097560975609756,-0.0266666666666667,-0.0519480519480519,0.0138888888888888,-0.1097560975609756
FTJI-L^H03,13.0,-0.0180246582685607,2.9144292763800655e-07,0.0089262717926862,0.0707264799349641,0.0567238027920127,0.8423118568194692,0.022215169171951,1.0,-0.0940689655172414,-1.7926757424749493e-08,0.0157544203657991,1.2023038701043056e-07,1.0073595224174824e-06,0.0058484714222418,4.0,1.6006141692737497,-0.11155882750625,0.0093646715819148,-0.3881345565749236,1.0728055642623069,0.0074074074074073,-0.1290322580645161,-0.25,-0.2105263157894735,-0.2415730337078651,-0.2151162790697673,-0.1964285714285714,-0.2151162790697673,-0.1401273885350318,-0.0145985401459853,-0.1176470588235293,-0.15625,-0.2011834319526626,-0.1916167664670658,-0.2285714285714285,-0.1818181818181817,-0.0492957746478872,-0.1059602649006622,-0.2151162790697673,-0.1455696202531645,-0.3835616438356164,-0.599406528189911,0.0975609756097561,0.0150375939849625,0.0465116279069768,0.0465116279069768,0.0714285714285714,0.1065573770491803,-0.150943396226415,0.25,0.2053571428571428,0.163793103448276,-0.5768025078369905,0.1250000000000002,-0.5833333333333333,-0.0073529411764705,0.0384615384615385,-0.0492957746478872,-0.6409574468085106,-0.1118421052631578,-0.6625,2.9705882352941178,0.007462686567164,0.0,-0.0624999999999998,-0.0425531914893615,0.0714285714285714,0.0,-0.0217391304347824
FTJJ-L^H12,24.0,-0.2597959024694243,8.411956292892407e-07,0.025764017945846,0.1296569143338244,-0.6553953257086027,0.951463708058132,-0.1414584060571903,1.0,-0.2929527602610908,-3.387947973385237e-07,-0.1571243117417825,6.487598663481921e-08,4.081595441129613e-07,0.0576398362892224,3.0,1.079217153606634,-0.0272679138722203,-0.0272679138722203,-0.0272679138722203,1.0728055642623069,-0.1414141414141414,-0.0294117647058823,-0.1081081081081082,-0.3714285714285714,-0.5704989154013016,-0.5099009900990099,-0.6319702602230484,-0.690625,-0.7374005305039788,-0.7313432835820896,-0.6832,-0.7219101123595506,-0.7230769230769232,-0.7775280898876404,-0.7775280898876404,-0.798984771573604,-0.7958762886597938,-0.8534418948926721,-0.8944,-0.8868571428571429,-0.8731582319026265,-0.8976744186046511,-0.915203426124197,-0.9153484395040616,-0.8862068965517241,-0.8831858407079646,-0.892972972972973,-0.8976744186046511,-0.8967136150234742,-0.9266666666666666,-0.880722891566265,-0.876017532874139,-0.8647540983606558,-0.7873254564983888,-0.7525,-0.752808988764045,-0.7191489361702128,-0.717948717948718,-0.6550522648083623,-0.6677852348993288,-0.6881889763779527,-0.6901408450704225,-0.7027027027027026,-0.6206896551724137,-0.5416666666666667,-0.8998482549317147,-0.9015904572564613,-0.8758620689655172,-0.9108910891089108
FTJK-L,14.0,-0.0626372840489982,7.10665829202738e-07,0.0217661701268579,0.1083596730245231,0.3632662056227765,1.392505378267246,-0.0225371446685834,1.0,-0.012685318331273,4.7899888333432994e-08,-0.1249215581840496,1.1634754393814864e-08,4.0004744674152857e-07,-0.1399375365996486,4.0,0.469354656567453,0.2063060776096524,-0.0911936401595758,-0.062928331399527,0.5727007147565698,-0.1005586592178771,-0.100502512562814,-0.2062084257206208,-0.1770114942528734,-0.195505617977528,-0.1138613861386138,-0.1182266009852215,-0.1635514018691589,-0.1635514018691589,-0.0936708860759494,-0.0427807486631016,-0.1556603773584906,-0.1352657004830917,-0.1770114942528734,-0.1900452488687782,-0.1268292682926828,-0.1027568922305764,-0.1596244131455398,-0.1225490196078431,-0.2541666666666666,-0.2350427350427349,-0.1712962962962962,-0.0701298701298701,-0.2149122807017542,-0.2097130242825607,-0.2663934426229508,-0.1751152073732718,-0.1807780320366132,-0.291089108910891,-0.2097130242825607,-0.3245283018867924,-0.4335443037974683,-0.415032679738562,-0.3549549549549549,-0.2938856015779093,-0.3932203389830508,-0.386986301369863,-0.3308411214953271,-0.3394833948339483,-0.321969696969697,-0.2251082251082251,-0.1712962962962962,-0.1138613861386138,-0.0027855153203342,-0.0083102493074791,0.0112994350282487,0.1257861635220125,-0.0376344086021506,-0.2572614107883817
