firms,age,agr,chpmia,egr,herf,invest,lgr,mve_ia,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTRR_S4-L^A11,21.0,0.0492809700810431,1.3397064404431724,-3.984520123839009,1.597602980448965e-09,-0.0050423496435317,0.1552653497399148,0.029753315904797,0.1626909279189318,0.0526315789473683,0.1585365853658535,0.4615384615384614,0.6379310344827587,0.6666666666666667,0.7592592592592591,0.6666666666666667,0.6379310344827587,0.6666666666666667,0.6964285714285712,0.4393939393939392,0.2337662337662336,-0.1284403669724771,-0.0206185567010309,-0.05,-0.1037735849056604,-0.1949152542372881,-0.1666666666666666,-0.2803030303030304,-0.2578125,-0.1363636363636364,-0.05,-0.6441947565543071,-0.6631205673758865,-0.6122448979591837,-0.6935483870967742,-0.6735395189003437,-0.6712802768166091,-0.713855421686747,-0.7076923076923077,-0.7270114942528736,-0.7480106100795756,-0.73463687150838,-0.685430463576159,-0.685430463576159,-0.6955128205128205,-0.6935483870967742,-0.6822742474916388,-0.6455223880597015,-0.6864686468646864,-0.7205882352941176,-0.7246376811594204,-0.7404371584699454,-0.7453083109919572,-0.7619047619047619,-0.7727272727272727,-0.7564102564102564,-0.7172619047619048,-0.7246376811594204
FTSJ_24-L,19.0,-0.0820626236759399,-0.4307733917153881,-0.1669177579480048,2.01166029392352e-09,0.0039908874736019,-0.0179270072992699,0.0105679627405335,-0.1690515728603563,0.0263157894736842,-0.0952380952380952,-0.05,-0.05,-0.2083333333333332,-0.1739130434782608,0.3103448275862071,0.1515151515151513,0.2258064516129032,-0.073170731707317,-0.3333333333333332,-0.3666666666666666,-0.3559322033898304,-0.5,-0.4933333333333333,-0.5064935064935066,-0.5730337078651686,-0.5681818181818181,-0.5632183908045977,-0.5913978494623656,-0.5957446808510638,-0.6,-0.6481481481481481,-0.6481481481481481,-0.62,-0.6310679611650485,-0.6310679611650485,-0.6082474226804124,-0.5957446808510638,-0.5913978494623656,-0.6,-0.5681818181818181,-0.5869565217391304,-0.5730337078651686,-0.5476190476190477,-0.5064935064935066,-0.4328358208955224,-0.40625,-0.40625,-0.4153846153846153,-0.4492753623188406,-0.40625,-0.3333333333333332,-0.3214285714285715,-0.3090909090909092,-0.3214285714285715,-0.2083333333333332,0.0555555555555555,0.0270270270270269
FTSS_80-L,11.0,-0.0694624883136436,0.4005824207001789,-0.0783185840707965,4.4116943633071456e-10,0.0080013598669273,-0.0441403870484044,0.0306631825043456,-0.0069129271738151,0.0733944954128438,-0.0267857142857143,0.0480769230769231,0.09,0.345679012345679,0.3292682926829269,0.6029411764705883,0.7580645161290325,0.7580645161290325,0.676923076923077,0.703125,0.676923076923077,0.9122807017543864,0.4533333333333333,0.4533333333333333,0.493150684931507,0.4342105263157896,0.4342105263157896,0.5571428571428574,0.5797101449275364,0.9818181818181816,0.6029411764705883,1.056603773584906,0.5571428571428574,0.5571428571428574,0.5797101449275364,0.6029411764705883,0.676923076923077,0.4533333333333333,0.379746835443038,0.472972972972973,0.4342105263157896,0.3292682926829269,0.3625,0.345679012345679,0.5797101449275364,0.6515151515151516,0.6515151515151516,0.3132530120481929,0.2528735632183909,0.2674418604651163,0.2674418604651163,0.1473684210526318,0.0,0.0,0.0092592592592593,-0.0603448275862067,0.1847826086956521,0.1237113402061855
FTTG_39-L,20.0,-0.0378925239784522,-0.2312962866799786,-0.0949482912712261,1.2773096220229107e-09,-0.0022861647615293,0.0541970050831157,0.0478228917275363,0.0170960272089151,0.0102739726027398,0.0245614035087717,0.221757322175732,0.123076923076923,0.1821862348178136,0.2807017543859649,0.4038461538461537,0.3971291866028708,0.2695652173913043,0.4313725490196078,0.4174757281553398,0.4038461538461537,0.3333333333333332,0.1918367346938774,0.2166666666666667,0.1918367346938774,0.2066115702479338,0.2268907563025211,0.2977777777777777,0.2807017543859649,0.3035714285714284,0.2807017543859649,0.2066115702479338,0.1496062992125983,0.3153153153153152,0.1496062992125983,0.0735294117647058,0.0656934306569341,0.0,-0.0101694915254237,-0.0488599348534202,0.0695970695970695,0.0428571428571429,0.1918367346938774,0.2066115702479338,0.232067510548523,0.1587301587301586,0.2532188841201717,0.2751091703056767,0.2807017543859649,0.4455445544554455,0.4243902439024392,0.3708920187793427,0.4174757281553398,0.4106280193236715,0.3394495412844036,0.3773584905660376,0.3904761904761904,0.4455445544554455
FTTL_B7-L,13.0,-0.0781687675070027,0.2839126062338998,-0.3372507122507122,2.8137083905118377e-10,-0.0958508403361344,0.0034818941504179,0.0022035945510718,-0.0854677156621495,0.0,0.125,0.125,0.125,0.125,0.125,0.5,0.2857142857142856,0.125,0.125,0.125,0.2857142857142856,0.125,0.0,2.0,1.25,0.7999999999999998,0.5,0.5,0.125,-0.1818181818181818,-0.3571428571428572,-0.3571428571428572,-0.4705882352941177,-0.4705882352941177,-0.6086956521739131,-0.6538461538461539,-0.6086956521739131,-0.6086956521739131,-0.55,-0.55,-0.6086956521739131,-0.625,-0.6666666666666667,-0.71875,-0.64,-0.625,-0.625,-0.625,-0.5263157894736843,-0.55,-0.7,-0.7,-0.7352941176470589,-0.7692307692307693,-0.71875,-0.7,-0.8043478260869565,-0.8235294117647058
FTTO_38-L,20.0,-0.2411760460024541,-2.283503614300811,-0.3369148119723714,1.24480918442705e-06,-0.2015975747660178,-0.1171793031089513,0.5405196031819607,-0.4178579720720422,-0.1135371179039302,-0.0296610169491524,-0.0086580086580086,0.2901408450704226,0.1989528795811519,0.2084432717678099,0.2686980609418283,0.3198847262247837,0.607017543859649,0.9913043478260872,1.1809523809523808,0.4267912772585669,0.1896103896103895,0.1896103896103895,0.5578231292517006,0.5684931506849316,-0.0192719486081369,-0.1893805309734513,-0.4231738035264484,-0.3656509695290858,-0.4217171717171717,-0.4275,-0.4187817258883248,-0.5465346534653466,-0.5387713997985901,-0.6041486603284356,-0.5993000874890638,-0.6095481670929241,-0.6661807580174928,-0.6594795539033458,-0.6781447645818692,-0.6728571428571428,-0.6763250883392227,-0.6998689384010485,-0.6865160848733745,-0.6546003016591252,-0.6574420344053852,-0.6318327974276527,-0.6433021806853583,-0.633306645316253,-0.6264274061990212,-0.6503816793893129,-0.653817082388511,-0.6700288184438041,-0.639937106918239,-0.6359300476947536,-0.5855203619909503,-0.4819004524886877,-0.4735632183908045
FTTP_25-L,23.0,-0.1867214594299902,0.3912002071604841,-0.0530208495814486,1.7912658143021837e-08,0.0514254823000133,-0.2513044480959382,0.0606262582487644,0.0040727952538105,0.0857142857142858,0.346153846153846,0.5909090909090908,1.1875,1.3333333333333337,0.9444444444444444,1.0588235294117645,1.9166666666666663,2.1818181818181817,2.1818181818181817,1.4999999999999996,1.9166666666666663,1.9166666666666663,1.4999999999999996,1.4999999999999996,1.3333333333333337,1.9166666666666663,1.1875,1.1875,0.0606060606060605,0.346153846153846,0.09375,-0.1025641025641026,-0.326923076923077,-0.326923076923077,-0.435483870967742,-0.4927536231884057,-0.5454545454545454,-0.5679012345679013,-0.5333333333333334,-0.4852941176470589,-0.5512820512820513,-0.5930232558139534,-0.6111111111111112,-0.6276595744680851,-0.6428571428571428,-0.6698113207547169,-0.6698113207547169,-0.6601941747572816,-0.6698113207547169,-0.5977011494252874,-0.6354166666666667,-0.6391752577319587,-0.6428571428571428,-0.631578947368421,-0.7154471544715447,-0.717741935483871,-0.7265625,-0.6982758620689655
FTTX_H2-L,20.0,0.4325245894047019,0.0004661209056995,0.4094014758130636,4.1434365717226696e-08,0.207378847612266,0.4665717539863326,0.4409532347097774,0.3586054444859305,0.0267857142857141,0.154639175257732,0.2727272727272729,0.3658536585365854,0.258426966292135,0.3827160493827162,0.2873563218390806,0.6231884057971018,0.6716417910447763,0.4177215189873418,0.5342465753424659,0.4736842105263159,0.2307692307692308,0.0275229357798165,0.0181818181818183,0.0275229357798165,-0.0175438596491226,0.0370370370370369,-0.0175438596491226,0.154639175257732,0.3333333333333335,0.154639175257732,0.1666666666666667,0.0275229357798165,0.0873786407766992,0.0980392156862746,0.0873786407766992,0.2173913043478261,0.2043010752688172,0.3493975903614459,0.3176470588235296,0.4358974358974359,0.3493975903614459,0.3333333333333335,0.3827160493827162,0.4177215189873418,0.4736842105263159,0.5135135135135136,0.6716417910447763,0.6231884057971018,0.5555555555555558,0.4545454545454546,0.6000000000000003,0.5342465753424659,0.5342465753424659,0.6716417910447763,0.8666666666666669,0.9649122807017548,0.806451612903226
FTUR_66-L,20.0,0.2585006145022531,-0.0338727780822451,0.3710174717368963,4.6085167763629175e-08,0.2142564522736584,0.1839237057220708,0.0691357391464786,0.2333820306793279,0.0138888888888888,0.263157894736842,0.263157894736842,0.3284132841328413,0.2857142857142858,0.4814814814814814,1.278481012658228,1.1176470588235294,0.8750000000000002,0.5254237288135595,1.25,1.0571428571428574,0.0404624277456648,-0.1387559808612439,-0.0082644628099173,-0.1910112359550562,-0.2727272727272727,-0.2070484581497796,-0.150943396226415,-0.28,-0.2340425531914893,-0.3846153846153846,-0.3639575971731449,-0.4537177541729893,-0.4155844155844156,-0.3454545454545454,-0.4078947368421053,-0.3969849246231155,-0.4098360655737704,-0.4357366771159874,-0.4039735099337748,-0.3706293706293706,-0.3394495412844036,-0.3181818181818182,-0.320754716981132,-0.3129770992366412,-0.2899408284023669,-0.25,-0.2697768762677484,-0.1529411764705882,-0.2531120331950207,-0.2828685258964143,-0.28,-0.2258064516129032,-0.1325301204819278,-0.0399999999999999,0.0,0.0084033613445377,0.0227272727272727
FTVA_51-L,21.0,-0.0386414480374211,-0.4878545862010626,-0.0426943603057838,1.6396480789229494e-09,0.0466951393125889,-0.0356702266398786,0.0050797185037246,0.0200166538560081,0.0,0.0,0.1764705882352941,0.1111111111111111,0.4285714285714286,0.4285714285714286,1.8571428571428568,1.0,1.0,0.6666666666666667,0.3333333333333335,0.0526315789473683,-0.0909090909090908,-0.2592592592592593,-0.1999999999999999,-0.3333333333333332,-0.4285714285714285,-0.4444444444444444,-0.5121951219512195,-0.5121951219512195,-0.5121951219512195,-0.5238095238095237,-0.5833333333333333,-0.6363636363636364,-0.6226415094339622,-0.5833333333333333,-0.6153846153846154,-0.5744680851063829,-0.6296296296296297,-0.607843137254902,-0.5652173913043479,-0.4871794871794871,-0.6,-0.6153846153846154,-0.5238095238095237,-0.4594594594594594,-0.3333333333333332,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2857142857142857,-0.2307692307692307,0.1764705882352941,0.0526315789473683,0.0,0.0526315789473683,0.1111111111111111,0.4285714285714286,0.25
FTVF_02-L,13.0,-0.3655716733846636,-1.0539135227355498,-0.4539696627400355,6.783143103222798e-10,-0.0838985300861674,-0.2339121552604699,0.0024589821851302,-0.1589514092747316,-0.1999999999999999,0.0,-0.1666666666666666,-0.1666666666666666,-0.0625,-0.1666666666666666,2.0,1.1428571428571428,0.875,0.875,0.25,0.3636363636363635,0.0714285714285714,0.0714285714285714,0.1538461538461537,-0.1176470588235295,-0.0625,-0.0625,-0.1176470588235295,-0.2500000000000001,-0.2105263157894736,-0.3181818181818182,-0.4642857142857143,-0.5714285714285714,-0.5588235294117647,-0.5714285714285714,-0.5588235294117647,-0.4642857142857143,-0.4642857142857143,-0.4642857142857143,-0.4827586206896551,-0.5588235294117647,-0.6052631578947368,-0.5588235294117647,-0.6590909090909092,-0.6428571428571428,-0.6590909090909092,-0.5945945945945946,-0.6052631578947368,-0.6341463414634146,-0.625,-0.6666666666666667,-0.6511627906976745,-0.6052631578947368,-0.5588235294117647,-0.5161290322580645,-0.5454545454545454,-0.5,-0.6052631578947368
FTWG_42-L,20.0,-0.0691263451366632,0.1428690576992591,0.4427754651687646,1.3800007906876705e-07,0.0491657764228701,-0.1148577012613143,0.1031116214948106,0.0332004349401957,0.1851851851851851,0.0,0.1408450704225352,0.2272727272727273,0.653061224489796,1.1891891891891897,1.8928571428571428,1.7000000000000002,1.612903225806452,1.4545454545454546,0.8837209302325584,0.6875000000000002,0.0253164556962024,-0.1098901098901098,0.1250000000000002,0.1250000000000002,-0.1098901098901098,-0.1649484536082474,-0.1562499999999999,-0.1649484536082474,-0.0898876404494382,-0.2831858407079645,-0.1290322580645161,-0.3720930232558139,-0.4087591240875913,-0.4452054794520548,-0.381679389312977,-0.4044117647058823,-0.4413793103448276,-0.4452054794520548,-0.4255319148936169,-0.4413793103448276,-0.4413793103448276,-0.4172661870503596,-0.4087591240875913,-0.4172661870503596,-0.3863636363636363,-0.4172661870503596,-0.3769230769230769,-0.4087591240875913,-0.4489795918367346,-0.5,-0.5344827586206896,-0.4968944099378882,-0.4807692307692307,-0.490566037735849,-0.5149700598802395,-0.4599999999999999,-0.4840764331210191
FTWV_20-L,21.0,0.400006129287705,0.0249435527165608,0.2929554482413698,2.8132477575204784e-06,0.2384102327787148,0.4738117656146767,2.148455601509589,0.559203864556159,-0.0143884892086328,0.0610687022900762,0.1829787234042552,0.2086956521739129,0.2166301969365425,0.1829787234042552,0.2636363636363634,0.1323828920570264,0.139344262295082,0.2694063926940639,0.190578158458244,-0.0176678445229683,-0.0413793103448276,-0.1676646706586826,0.0109090909090907,0.016453382084095,0.0109090909090907,-0.024561403508772,-0.1799410029498526,-0.147239263803681,-0.1524390243902439,-0.0413793103448276,-0.0211267605633802,-0.1003236245954692,-0.0717863105175292,-0.0479452054794521,-0.0511945392491468,-0.1061093247588425,-0.1032258064516129,-0.1032258064516129,-0.1446153846153847,-0.054421768707483,-0.0446735395189004,0.0431519699812381,0.1535269709543567,0.0923379174852652,0.1300813008130081,0.1931330472103003,0.2355555555555555,0.3144208037825056,0.2811059907834101,0.224669603524229,0.0692307692307692,0.0859375,0.0145985401459851,0.0373134328358206,0.0775193798449611,0.1656184486373166,0.160751565762004
FTYW_98-L,10.0,0.1341943419434193,-0.3826771189341192,-0.0625,3.796780383026874e-11,0.2044895448954489,0.2761541719610333,0.0011630141809109,-0.1183372748772057,-0.03125,0.0,-0.0303030303030302,-0.0303030303030302,-0.0303030303030302,0.0,0.0,-0.0588235294117647,-0.111111111111111,-0.2,-0.2195121951219512,-0.238095238095238,-0.238095238095238,-0.3846153846153846,-0.3846153846153846,-0.3846153846153846,-0.3846153846153846,-0.3962264150943396,-0.4074074074074074,-0.4074074074074074,-0.4074074074074074,-0.4074074074074074,-0.4074074074074074,-0.4285714285714286,-0.4385964912280701,-0.4482758620689654,-0.4482758620689654,-0.4482758620689654,-0.4838709677419355,-0.4838709677419355,-0.4838709677419355,-0.4838709677419355,-0.4920634920634921,-0.4920634920634921,-0.5294117647058824,-0.5294117647058824,-0.5223880597014925,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5428571428571428,-0.5428571428571428,-0.5428571428571428,-0.536231884057971,-0.536231884057971,-0.5151515151515151,-0.4385964912280701,-0.4285714285714286,-0.4285714285714286
FTZA_89-L,9.0,0.1964938517779994,-0.4886506788923749,0.1194199046204362,4.124361932921115e-09,0.1020035132697146,0.3156733558994197,0.0147396656974754,0.0248021911138162,-0.04,-0.0384615384615385,-0.0384615384615385,-0.0740740740740741,-0.0384615384615385,-0.0740740740740741,0.1363636363636364,0.25,0.3888888888888888,0.5625,0.3157894736842106,-0.21875,-0.1666666666666666,-0.0384615384615385,-0.1071428571428572,-0.0384615384615385,-0.1666666666666666,-0.2857142857142857,-0.1379310344827585,-0.5192307692307693,-0.2857142857142857,-0.4791666666666666,-0.5098039215686274,-0.6376811594202898,-0.6428571428571428,-0.6710526315789473,-0.6951219512195121,-0.6875,-0.6951219512195121,-0.7058823529411764,-0.7395833333333333,-0.7395833333333333,-0.7422680412371134,-0.7524752475247525,-0.7448979591836735,-0.7474747474747474,-0.6835443037974684,-0.6951219512195121,-0.6428571428571428,-0.609375,-0.6323529411764706,-0.5454545454545454,-0.576271186440678,-0.4791666666666666,-0.4565217391304348,-0.4047619047619047,-0.4186046511627906,-0.358974358974359,-0.3243243243243243
FUCW_H9-L,20.0,0.1588158815881588,-0.7088288777859182,0.0040816326530612,1.2304456742477537e-07,0.1532153215321532,0.3135306973971786,0.1381218084705379,-0.1384855581576893,0.0060606060606061,-0.0060240963855421,0.1458333333333332,0.2692307692307691,0.1301369863013699,0.1619718309859155,0.3095238095238095,0.4601769911504425,0.375,0.3414634146341462,-0.046242774566474,-0.2567567567567569,-0.4148936170212766,-0.5801526717557253,-0.53125,-0.4938650306748466,-0.5790816326530612,-0.5812182741116751,-0.5175438596491229,-0.4891640866873065,-0.4954128440366973,-0.4891640866873065,-0.5925925925925926,-0.663265306122449,-0.6162790697674418,-0.6504237288135593,-0.6451612903225807,-0.6540880503144654,-0.6758349705304518,-0.6758349705304518,-0.6938775510204082,-0.6300448430493274,-0.6526315789473685,-0.5812182741116751,-0.6080760095011877,-0.6080760095011877,-0.6052631578947368,-0.5915841584158417,-0.5965770171149145,-0.6232876712328768,-0.6420824295010846,-0.6583850931677019,-0.65625,-0.6232876712328768,-0.5985401459854015,-0.5691906005221932,-0.56,-0.5801526717557253,-0.5691906005221932
FUEW_86-L,21.0,0.1426144207284697,-0.1898773582274,0.0696179935737236,1.9603846488795085e-07,0.1973027503451205,0.1735187424425634,0.1529713464149205,0.2355863047720417,-0.1290322580645161,0.1619812583668005,0.2364672364672364,0.4068071312803889,0.2435530085959885,0.2690058479532162,1.061757719714964,1.3523035230352305,0.3333333333333332,0.1527224435590968,0.2382310984308131,-0.0756123535676251,-0.3650329188002926,-0.4221038615179761,-0.4311926605504587,-0.4530560806553245,-0.4796163069544364,-0.5031482541499714,-0.4976851851851852,-0.4488888888888889,-0.4107264086897488,-0.4509803921568628,-0.4221038615179761,-0.4780517137702946,-0.4363636363636364,-0.4729811778992107,-0.4758454106280193,-0.5098814229249012,-0.5382978723404256,-0.5462624150548876,-0.5400105988341283,-0.4918032786885246,-0.4783653846153847,-0.449936628643853,-0.4540880503144654,-0.3453996983408748,-0.3224043715846995,-0.3348659003831418,-0.2681281618887015,-0.2452173913043478,-0.2517241379310344,-0.3016894609814964,-0.3005640612409347,-0.3276529821843532,-0.2650296359017782,-0.1887850467289719,-0.209471766848816,-0.2144796380090499,-0.2574850299401198
FUEY_93-L^H15,12.0,-0.0164229574118076,-0.0572814815692601,-0.1797345511631225,1.8646092050916672e-08,0.0625297020654359,0.0604960677555958,0.0369505053212024,0.0321109733713879,0.0166666666666666,0.1999999999999999,0.3186813186813186,0.5584415584415583,0.5999999999999999,0.348314606741573,0.8181818181818181,1.4489795918367347,2.1578947368421053,0.1999999999999999,0.3636363636363635,0.1650485436893203,0.0344827586206897,0.0714285714285714,0.0619469026548673,0.0526315789473683,-0.1111111111111111,-0.1428571428571428,-0.1428571428571428,-0.2592592592592593,-0.1608391608391608,-0.3103448275862069,-0.2771084337349397,-0.3650793650793651,-0.2982456140350877,-0.3023255813953488,-0.3406593406593406,-0.3063583815028902,-0.3617021276595744,-0.3814432989690721,-0.3406593406593406,-0.3103448275862069,-0.2771084337349397,-0.1428571428571428,-0.2156862745098039,-0.2,-0.2105263157894736,-0.0977443609022556,-0.0625,-0.0769230769230769,0.0526315789473683,-0.04,-0.0082644628099173,-0.0476190476190476,-0.1780821917808219,-0.2307692307692308,-0.2546583850931677,-0.1891891891891892,-0.3181818181818182
FUIR_X0-L,12.0,-0.1068689999396219,-0.0087065037668646,-0.0199040676813838,7.83872422547501e-09,-0.0626924547668404,-0.2060749676863421,0.0048888899385603,-0.2248590526333364,-0.1363636363636363,0.4666666666666668,0.6296296296296295,0.375,0.4666666666666668,0.4666666666666668,0.4666666666666668,0.5714285714285714,0.517241379310345,0.375,0.375,0.375,0.4666666666666668,0.0476190476190476,0.0232558139534884,0.0,0.0,0.0476190476190476,-0.2142857142857143,-0.2,-0.2142857142857143,-0.2666666666666666,-0.3125,-0.2903225806451612,-0.3529411764705883,-0.3529411764705883,-0.3529411764705883,-0.3529411764705883,-0.3623188405797101,-0.3529411764705883,-0.3529411764705883,-0.3125,-0.3333333333333333,-0.3432835820895522,-0.3333333333333333,-0.3529411764705883,-0.3623188405797101,-0.3230769230769231,-0.3333333333333333,-0.3125,-0.3529411764705883,-0.3623188405797101,-0.3714285714285713,-0.4883720930232558,-0.4883720930232558,-0.5056179775280899,-0.5,-0.4942528735632183,-0.5319148936170213
FUIW_96-L,21.0,0.0176412300128328,-0.0133062288487783,0.0458877275746608,9.2073894898031e-09,0.0113276406343912,-0.0011453100904524,0.0346741153458857,0.0112280513703447,-0.0333333333333333,-0.1176470588235294,0.1320754716981131,0.1688311688311687,0.2162162162162162,0.1842105263157893,0.1999999999999999,0.5254237288135595,0.4285714285714286,0.40625,0.40625,0.3846153846153846,-0.0322580645161291,-0.28,-0.217391304347826,-0.2913385826771654,-0.4039735099337748,-0.4339622641509434,-0.4375,-0.4249201277955271,-0.4098360655737704,-0.4610778443113772,-0.5631067961165048,-0.5764705882352941,-0.5511221945137157,-0.5384615384615384,-0.5419847328244275,-0.5212765957446808,-0.5135135135135136,-0.5108695652173914,-0.5041322314049587,-0.5027624309392265,-0.4610778443113772,-0.4357366771159874,-0.4,-0.368421052631579,-0.3661971830985915,-0.3454545454545454,-0.3430656934306569,-0.4230769230769231,-0.4136807817589576,-0.4545454545454545,-0.4752186588921283,-0.4098360655737704,-0.3430656934306569,-0.28,-0.1964285714285715,-0.0816326530612244,-0.1818181818181818
FUMM_55-L^D10,14.0,0.018540527691942,0.2017197522697037,0.0291095890410959,6.793080559739428e-08,0.0311385785595436,0.014478446857519,0.0950131897203461,0.2982900569981,-0.1071428571428571,0.441176470588235,0.2894736842105263,0.2249999999999998,0.2852459016393442,0.4000000000000001,0.5372549019607844,0.4254545454545455,0.2444444444444444,0.4100719424460433,0.5617529880478089,0.7899543378995433,0.1042253521126761,0.1597633136094673,0.1199999999999998,0.1495601173020526,-0.1327433628318584,-0.1478260869565216,-0.0248756218905471,-0.1050228310502283,-0.0967741935483871,0.0370370370370369,-0.1009174311926606,-0.289855072463768,-0.167728237791932,-0.4024390243902439,-0.51,-0.4974358974358974,-0.5124378109452736,-0.5075376884422111,-0.4463276836158192,-0.406060606060606,-0.4235294117647059,-0.3969230769230769,-0.2949640287769783,-0.3170731707317074,-0.2740740740740741,-0.2533333333333333,-0.1191011235955056,-0.1346578366445916,-0.156989247311828,-0.2237623762376237,-0.1587982832618025,-0.2080808080808081,-0.167728237791932,-0.2191235059760955,-0.1833333333333333,-0.0710900473933648,0.0
FURT_89-L,20.0,-0.0380352097370136,-0.1699752484330911,0.8411432369557994,7.82355976422102e-08,-0.2539665290154314,-0.4755877034358046,0.310004495769228,-0.7743011028468838,0.0,0.0838445807770962,0.2412177985948478,0.2155963302752293,0.1373390557939913,0.1546840958605664,0.2990196078431371,0.308641975308642,0.3838120104438642,0.2679425837320575,0.3766233766233766,0.1471861471861471,-0.1718750000000001,-0.399092970521542,-0.3629807692307693,-0.3764705882352941,-0.3872832369942197,-0.4084821428571429,-0.3652694610778443,-0.3239795918367347,-0.2307692307692307,-0.2545710267229255,-0.2296511627906976,-0.2709766162310866,-0.2318840579710145,-0.2618384401114206,-0.2895442359249329,-0.2980132450331125,-0.3504901960784314,-0.3035479632063075,-0.2980132450331125,-0.1666666666666667,-0.0955631399317407,-0.1166666666666667,-0.0203327171903882,0.0495049504950495,0.1751662971175167,0.1777777777777778,0.3520408163265305,0.3486005089058523,0.4804469273743015,0.3249999999999999,0.365979381443299,0.5273775216138328,0.5497076023391814,0.7434210526315788,0.7096774193548385,0.8213058419243984,0.6459627329192545
FUUI_N6-L^E12,21.0,1.5074192609834154,0.2181884858675823,2.1072796934865896,1.9373726742711618e-07,0.0491707884783241,0.9868123587038432,0.5051590322057651,0.4064594759293113,0.0530973451327434,0.0917874396135265,0.0813397129186601,0.1356783919597988,0.147208121827411,0.3780487804878047,0.5804195804195804,0.8991596638655461,0.7121212121212119,1.0,1.11214953271028,0.8833333333333333,0.6142857142857143,0.1589743589743588,0.1530612244897957,0.3865030674846625,0.2349726775956282,0.2555555555555553,0.2914285714285713,0.3696969696969696,0.1078431372549018,0.0710900473933648,0.0044444444444442,-0.1781818181818182,-0.1137254901960784,-0.1374045801526718,-0.1598513011152417,-0.1691176470588237,-0.2097902097902098,-0.198581560283688,-0.1691176470588237,-0.1471698113207548,-0.2070175438596492,-0.0850202429149799,-0.0813008130081301,-0.0504201680672269,0.0710900473933648,-0.2097902097902098,-0.1899641577060933,-0.1307692307692308,0.0865384615384614,-0.0504201680672269,-0.1137254901960784,-0.1567164179104478,-0.184115523465704,-0.1721611721611722,-0.0775510204081634,-0.0382978723404257,-0.0258620689655172
FVBT_83-L,14.0,-0.0957443381334364,-0.1793193479228454,-0.0214229200900736,2.017366724059396e-09,0.0124834895782996,-0.1793292265571525,0.0128464352299819,-0.1075984540379418,0.0312499999999997,0.0,0.0596026490066226,0.1267605633802817,0.2030075187969924,0.3793103448275863,0.6000000000000001,0.4159292035398232,0.7391304347826086,0.6842105263157896,0.6666666666666667,0.25,0.2307692307692308,0.1111111111111111,0.2121212121212121,0.1851851851851851,0.0666666666666666,0.0810810810810811,0.0526315789473683,-0.111111111111111,-0.2039800995024874,-0.2760180995475112,-0.3162393162393161,-0.5321637426900585,-0.553072625698324,-0.5266272189349113,-0.5121951219512195,-0.5698924731182795,-0.5266272189349113,-0.553072625698324,-0.5652173913043479,-0.5180722891566265,-0.581151832460733,-0.4576271186440678,-0.4482758620689655,-0.4482758620689655,-0.3798449612403101,-0.255813953488372,-0.2452830188679244,-0.2452830188679244,-0.2307692307692307,-0.3191489361702128,-0.372549019607843,-0.3333333333333332,-0.3388429752066115,-0.3043478260869564,-0.2307692307692307,-0.3548387096774192,-0.3388429752066115
FVSF_03-L^A11,20.0,-0.0672613379359599,0.7102841162717468,0.5400440230274297,1.077489161501806e-08,-0.0006621235567194,-0.3964413546255507,0.0240023501888998,-0.0909349025458878,0.0666666666666666,0.25,0.607142857142857,0.607142857142857,0.607142857142857,0.5,0.8,0.7307692307692308,1.1428571428571428,1.25,0.8,0.7307692307692308,0.5,0.40625,0.0465116279069768,0.25,-0.0624999999999998,-0.0624999999999998,0.0714285714285714,-0.0999999999999999,-0.1818181818181818,0.3235294117647058,0.40625,-0.5161290322580645,-0.5544554455445545,-0.6616541353383458,-0.7272727272727273,-0.763157894736842,-0.725609756097561,-0.7383720930232558,-0.71875,-0.71875,-0.7305389221556886,-0.71875,-0.6666666666666667,-0.6218487394957983,-0.5871559633027523,-0.5714285714285714,-0.6186440677966101,-0.6153846153846154,-0.5360824742268041,-0.6120689655172413,-0.625,-0.5714285714285714,-0.5754716981132075,-0.6052631578947367,-0.6280991735537189,-0.5871559633027523,-0.6564885496183206
