firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,11.0,-0.1213491985445963,8.21142567377973e-07,0.0266211218622734,0.0375211167422423,-0.0229280737149572,1.0,-0.0377122877122876,-1.417232824568783e-07,-0.1292922948073685,2.058996932294036e-07,1.0830642427757225e-06,-0.175669099756691,2.0,0.4927803853161135,0.2415120103933437,-0.4902448695045968,-0.0283804627249357,0.355191256830601,-0.2591093117408907,-0.2738095238095238,-0.3578947368421052,-0.3369565217391304,-0.25,0.0639534883720931,0.0578034682080925,0.2448979591836735,1.2875,0.967741935483871,2.8125000000000004,3.159090909090909,3.159090909090909,3.463414634146342,3.2558139534883725,2.734693877551021,3.575,2.588235294117647,2.388888888888889,2.452830188679245,1.0561797752808988,1.0561797752808988,0.1883116883116884,0.0639534883720931,-0.2043478260869564,-0.2343096234309624,-0.1367924528301887,-0.2438016528925619,-0.3464285714285713,-0.1285714285714285,-0.171945701357466,0.0892857142857144,0.0338983050847458,-0.3645833333333332,-0.2823529411764705,-0.2310924369747898,-0.4245283018867924,-0.494475138121547,-0.5590361445783133,-0.6056034482758621,-0.6171548117154813,-0.6056034482758621,-0.6325301204819278,-0.5821917808219178,0.3455882352941175,0.2364864864864866,0.4296875,0.3863636363636362
BALZ-L^I10,13.0,0.3810514346866431,6.526446876964623e-07,0.0211584863020937,0.2638355745871871,-0.0222383211587361,1.0,0.3857652798777919,1.4986432834991264e-07,-0.0075844614049231,2.119534042049573e-09,8.631844678839387e-07,0.3775085816043206,4.0,0.1430549232759815,0.128902244914345,-0.1120005865381156,0.2654303062302005,0.0377358490566037,-0.2638888888888888,-0.2638888888888888,-0.480392156862745,-0.480392156862745,-0.5391304347826087,-0.4854368932038835,-0.6513157894736842,-0.7150537634408602,-0.6768292682926829,-0.7119565217391304,-0.7376237623762376,-0.7210526315789474,-0.7376237623762376,-0.7180851063829787,-0.7225130890052356,-0.66875,-0.5891472868217054,-0.5826771653543307,-0.6558441558441559,-0.5267857142857143,-0.4591836734693877,-0.4591836734693877,-0.345679012345679,-0.3375,-0.3764705882352941,-0.3205128205128205,-0.3291139240506329,-0.2837837837837837,-0.196969696969697,-0.2205882352941176,-0.0862068965517239,-0.1016949152542372,-0.1166666666666665,0.06,0.1521739130434782,0.2619047619047621,0.1521739130434782,0.1041666666666667,0.1041666666666667,0.0392156862745098,0.2619047619047621,0.2325581395348839,0.358974358974359,0.2619047619047621,0.358974358974359,0.3249999999999999,0.3249999999999999,0.4722222222222223
BAOH-L,20.0,-0.1742644710198214,5.986751535653635e-07,0.0194088150488522,-0.0524838024433443,0.1118999489257759,1.0,-0.2201806628252014,-7.666619830912745e-08,-0.2388505371297575,2.652972946550775e-08,4.378461841363074e-07,-0.126163669894225,3.0,1.0948110922373442,-0.2061103672253601,-0.0145463716077,-0.0145463716077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118,-0.4191919191919192,-0.4320987654320988,-0.4278606965174129,-0.42643391521197,-0.4700460829493088,-0.4808126410835214
BBIO-L^E18,12.0,0.1583160391343018,7.364983723234325e-07,0.0238769900622668,0.2313078834425118,0.0102327137596315,1.0,0.0760709010339734,1.612511879006005e-07,0.0373626373626272,9.805309882822495e-07,1.2288452595183695e-06,0.2179358717434869,4.0,2.07759422946698,-0.0301251307496586,0.1121898597626753,0.1121898597626753,0.0620155038759691,-0.1513157894736841,-0.6330014224751067,-0.6282420749279539,-0.6631853785900783,-0.6596306068601583,-0.6426592797783933,-0.6791044776119403,-0.6895306859205776,-0.6350777934936351,-0.6587301587301587,-0.6795031055900621,-0.6102719033232629,-0.7094594594594594,-0.695754716981132,-0.7017341040462428,-0.721081081081081,-0.7094594594594594,-0.6721728081321474,-0.6826568265682658,-0.6631853785900783,-0.7353846153846153,-0.739656912209889,-0.7383367139959431,-0.7351129363449692,-0.739656912209889,-0.7611111111111111,-0.7667269439421338,-0.7443012884043607,-0.7570621468926553,-0.7258235919234857,-0.6924910607866508,-0.6631853785900783,-0.6766917293233083,-0.6012364760432767,-0.6416666666666666,-0.5551724137931034,-0.6149253731343284,-0.6573705179282869,-0.6814814814814815,-0.7177242888402626,-0.8515535097813579,-0.8382445141065831,-0.8243703199455412,-0.7902439024390244,-0.7931034482758621,-0.8001549186676995,-0.8068862275449101,-0.8145219266714594
BBOU-L,13.0,0.0927119484382746,2.184946005446241e-07,0.0070835097563147,0.1508153371529308,-0.0071432447241881,1.0,0.101040118870728,5.1643412428708144e-08,0.0055081734186211,9.476933007986072e-06,4.987001302964728e-07,0.0910515159893097,4.0,24.93150575774487,0.0366396835280758,0.0801179443976411,0.0801179443976411,0.0,0.0189228529839884,-0.0502035278154681,-0.1228070175438597,-0.0873533246414601,-0.0344827586206896,-0.0223463687150837,-0.0223463687150837,0.0703363914373089,-0.0666666666666666,-0.0318118948824344,0.0638297872340425,0.1532125205930807,0.2131715771230504,0.2027491408934707,0.1627906976744186,0.2173913043478261,0.346153846153846,0.3861386138613862,0.4644351464435146,0.5555555555555556,0.4056224899598393,0.238938053097345,0.1551155115511551,0.1589403973509933,0.1023622047244094,0.1200000000000001,0.023391812865497,0.0416666666666667,-0.0250696378830083,0.0355029585798816,0.0144927536231882,-0.0042674253200569,0.023391812865497,0.1041009463722397,0.0370370370370369,0.2987012987012987,0.1023622047244094,-0.0168539325842697,0.3671875,0.3671875,0.4084507042253522,0.3565891472868217,0.3539651837524178,0.3725490196078431,0.25,0.2820512820512821,0.2773722627737225,0.1904761904761904
BBTK-L^C11,11.0,0.1364296081277213,0.0005358543482825,17.372189036076165,0.1818181818181818,-0.5821804656986014,1.0,0.8411764705882353,6.334380474905625e-05,0.1253396739130146,2.0342152239214082e-08,0.0007121898047461,-0.108730583824317,3.0,0.0024537512826721,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0,0.0499999999999998,0.0499999999999998,0.75,0.0499999999999998,0.0499999999999998,0.1052631578947367,0.1999999999999999,0.3999999999999999,0.6799999999999999,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.6799999999999999,0.6799999999999999,1.0999999999999996,0.5555555555555554,0.909090909090909,0.3125,1.625,1.625,0.909090909090909,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.1666666666666667,0.2352941176470586,0.4482758620689655,0.4482758620689655,0.4999999999999998,0.4482758620689655,0.6153846153846152,0.909090909090909,0.909090909090909,0.826086956521739,0.826086956521739,0.6153846153846152,0.4999999999999998,0.3548387096774192,0.2352941176470586,0.0769230769230768,0.0769230769230768,0.0769230769230768,0.1052631578947367,0.0769230769230768,-0.8444444444444444,0.0499999999999998,0.0499999999999998,-0.0869565217391304
BBTU-L^C18,12.0,0.0199125578979264,8.903464955625615e-07,0.0288646862306785,0.1282051282051282,-0.0068487498070368,1.0,0.0372614107883818,4.9507225731336926e-08,-0.0017573185890016,9.002186018042798e-07,7.867374886183462e-07,0.001359989120087,4.0,2.948622533162254,-0.103440790187778,-0.1309824525176302,-0.0809182676652555,-0.0326086956521739,-0.2333333333333332,-0.2550607287449393,-0.2520325203252032,-0.2396694214876032,-0.1711711711711712,-0.1067961165048543,-0.1999999999999999,-0.2365145228215768,-0.1196172248803826,-0.0515463917525772,-0.0416666666666666,-0.0515463917525772,-0.1520737327188939,-0.1674208144796379,-0.1748878923766815,-0.264,-0.3185185185185185,-0.3451957295373665,-0.2923076923076922,0.0823529411764707,-0.0707070707070706,-0.1153846153846154,-0.0466321243523315,-0.1238095238095238,-0.2396694214876032,-0.2550607287449393,-0.2698412698412697,-0.3260073260073259,-0.3927392739273927,-0.3475177304964538,-0.3543859649122807,-0.1636363636363637,-0.2396694214876032,-0.2136752136752135,-0.1858407079646016,-0.1153846153846154,-0.2203389830508474,-0.3284671532846716,-0.4213836477987421,-0.4491017964071856,-0.4588235294117646,-0.4556213017751479,-0.4025974025974026,-0.3655172413793103,-0.303030303030303,-0.3309090909090909,-0.3082706766917293,-0.3333333333333332
BBXK-L,13.0,-0.0401846422556297,5.495888790298727e-07,0.0178174571676662,0.0904980330063172,0.0167410412418387,1.0,-0.0529835076345994,1.5380065069506064e-10,-0.0790379975682138,3.759969868726044e-06,3.587577639751553e-07,-0.0198144616478649,3.0,8.876835040828219,-0.0106127190270069,0.9853822219510708,-0.0146177780489293,0.1529411764705883,-0.0625000000000001,0.0282258064516127,-0.0192307692307693,0.0240963855421685,-0.0340909090909091,-0.0555555555555556,0.0851063829787233,0.1383928571428569,0.3709677419354837,0.3010204081632652,0.3144329896907216,0.2686567164179105,0.2085308056872037,0.1590909090909089,0.0669456066945606,-0.0229885057471264,0.0851063829787233,-0.0229885057471264,-0.0192307692307693,-0.0989399293286219,-0.1355932203389831,0.0365853658536585,-0.0989399293286219,-0.1904761904761904,-0.3688118811881188,-0.3324607329842932,-0.3032786885245903,-0.3461538461538461,-0.3985849056603774,-0.3719211822660098,-0.3795620437956205,-0.2916666666666667,-0.3810679611650486,-0.3855421686746989,-0.4320712694877506,-0.4320712694877506,-0.5286506469500925,-0.5048543689320388,-0.5372050816696915,-0.5355191256830601,-0.5572916666666667,-0.5677966101694916,-0.5557491289198606,-0.5565217391304348,-0.5742904841402338,-0.5952380952380952,-0.5819672131147541,-0.6076923076923078
BCPS-L^C06,12.0,-0.3951003839133992,1.422836983744748e-05,0.4612782023390516,0.1093293277037999,0.0257030987552629,1.0,-0.521809612440335,6.091875340033386e-07,-0.5170929696766813,8.968955469587519e-07,1.885265702738191e-05,-0.2504439235741175,3.0,0.117572658121892,0.0705115391440066,-0.3986929112079849,-0.3572662386337712,-0.9804378202142524,-0.0578167855183764,-0.0247558482852601,61.231884057971016,0.0240877653231577,0.0110666352719566,67.704,-0.0865773239736226,-0.0868686868686868,26.09148264984227,-0.0889996817651427,57.02702702702703,-0.0235361000568505,-0.0501050768720274,-0.0620358235037135,-0.0659125516641288,63.089552238805965,72.4017094017094,-0.0495794599380257,66.09375,54.76623376623376,47.79545454545454,53.35443037974683,54.40645161290322,52.675,48.35632183908046,48.64161849710983,49.51764705882353,51.04848484848485,8.5,8.584821428571427,62.147058823529406,67.15873015873015,11.095774647887325,63.57142857142857,71.16806722689076,71.77966101694915,66.09375,50.11904761904762,55.130718954248366,53.70063694267515,52.01234567901234,53.70063694267515,60.34285714285714,11.268571428571429,0.1450666666666666,69.97520661157024,74.33333333333334,70.56666666666666
BCQE-L^A14,13.0,0.1092367256637168,3.6840883109459844e-07,0.0119436706576102,0.0683085501858736,-0.0193315719379844,1.0,-0.1943359375,3.48313803943984e-08,0.043398452864819,3.5645159435452214e-06,3.0973135181480424e-06,0.1606425702811245,5.0,2.3517810490421867,-0.2761242656915086,-0.0690786326579754,-0.1296214301527562,0.641025641025641,-0.5568181818181819,-0.5617977528089888,-0.7132352941176471,-0.7346938775510203,-0.7364864864864864,-0.7132352941176471,-0.7547169811320755,-0.7868852459016393,-0.75,-0.7705882352941176,-0.7592592592592593,-0.7346938775510203,-0.851145038167939,-0.8414634146341463,-0.844,-0.8347457627118644,-0.8733766233766234,-0.8522727272727273,-0.8612099644128114,-0.8641114982578397,-0.884272997032641,-0.8691275167785235,-0.8691275167785235,-0.8612099644128114,-0.8835820895522388,-0.8818181818181818,-0.8717105263157895,-0.8631578947368421,-0.8769716088328076,-0.8597122302158273,-0.8505747126436781,-0.8304347826086956,-0.8354430379746836,-0.8142857142857143,-0.8458498023715415,-0.7903225806451613,-0.8142857142857143,-0.9642201834862384,-0.9676348547717842,-0.9740518962075848,-0.9714703730797366,-0.9697908597986056,-0.96953125,-0.9638888888888888,-0.9673640167364016,-0.9653333333333334,-0.967032967032967,-0.96988416988417
