firms,absacc,acc,age,agr,chpmia,convind,currat,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBTU-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,0.040046311716144,1.0,0.863081549619671,-0.0351699882766705,-0.0472974003201843,1.978255618190327e-06,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0793092322751479,-12.150485436893202,5.0,0.8328321245356448,-0.0059777523651107,0.0494296577946766,0.0867768595041322,0.0604838709677419,0.1004184100418408,0.1287553648068669,0.1846846846846845,0.1484716157205239,0.1287553648068669,0.1385281385281385,0.2892156862745096,0.3282828282828283,0.2523809523809524,0.2644230769230768,0.3842105263157895,0.4530386740331491,0.3697916666666667,0.3626943005181346,0.3915343915343916,0.4139784946236557,0.5562130177514792,0.8013698630136985,0.8391608391608392,0.6134969325153374,0.5562130177514792,0.5843373493975903,0.5380116959064327,0.5380116959064327,0.4530386740331491,0.4775280898876404,0.5380116959064327,0.4943181818181816,0.5654761904761905,0.5380116959064327,0.6751592356687897,0.7533333333333332,0.7302631578947367,0.5748502994011977,0.5290697674418605,0.7077922077922076,0.6134969325153374,0.4139784946236557,0.3556701030927836,0.2405660377358489,0.2892156862745096,0.6234567901234567,0.7417218543046358,0.5290697674418605,0.398936170212766,0.301980198019802
BBVN-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,0.0285743274412502,1.0,1.4235209235209236,-0.2844961240310077,-0.0066214202946532,1.5560446458479623e-08,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,0.148336189813719,-0.9894179894179896,4.0,0.9992784992784992,0.0956072351421187,0.024390243902439,-0.0238095238095238,-0.0574712643678161,-0.0574712643678161,-0.088888888888889,-0.0734463276836159,-0.0238095238095238,-0.0179640718562874,-0.0120481927710843,-0.0120481927710843,0.0512820512820511,0.0649350649350648,0.0379746835443037,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.1232876712328767,0.3119999999999998,0.4513274336283186,0.3225806451612902,0.28125,0.2519083969465647,0.2519083969465647,0.2424242424242422,0.2713178294573641,0.3442622950819671,0.4909090909090907,0.4642857142857139,0.5045871559633026,0.6399999999999999,0.7083333333333333,0.7826086956521738,0.802197802197802,0.9759036144578312,0.9069767441860463,0.9069767441860463,0.7263157894736842,0.9069767441860463,0.7826086956521738,0.5922330097087378,0.5769230769230769,0.1310344827586207,0.0718954248366012,0.0,0.1884057971014492,0.1232876712328767,-0.0060606060606061,0.0445859872611464,-0.2807017543859649
BBXK-L,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,-0.0235348925571162,1.0,1.805081403864571,0.0994514030488396,-0.0075451115858348,8.316736963919926e-06,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.0346197395593346,-0.1888417704744235,8.0,1.5543349670441102,0.0843934952154432,0.0833333333333332,0.0101010101010099,0.1811023622047243,0.1928429423459243,0.2170385395537526,0.2396694214876034,0.2072434607645876,0.2244897959183671,0.2219959266802442,0.1976047904191618,0.1741682974559686,0.1811023622047243,0.2195121951219512,0.2371134020618557,0.2605042016806722,0.2987012987012987,0.36986301369863,0.4184397163120565,0.4018691588785046,0.3888888888888888,0.3333333333333332,0.3667425968109341,0.4388489208633093,0.3824884792626728,0.3761467889908256,0.3667425968109341,0.4851485148514851,0.4354066985645934,0.4184397163120565,0.4354066985645934,0.5873015873015874,0.5503875968992247,0.5075376884422111,0.5,0.4423076923076923,0.5075376884422111,0.3953488372093023,0.4251781472684086,0.5037593984962405,0.5789473684210527,0.36986301369863,0.4705882352941175,0.4184397163120565,0.3761467889908256,0.3215859030837005,0.3452914798206279,0.4888337468982628,0.5544041450777202,0.5625
BCPS-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,0.0022547072134139,1.0,1.1520324679507827,-0.0178105994787141,-0.1622404777488367,6.799873577768395e-06,-0.2037067658812181,0.1001998184434138,0.1110291977060215,0.2955644261133707,-1.9808459696727847,7.0,0.9107131353475488,0.0790887370455478,-0.816793893129771,4.848214285714285,4.954545454545454,4.550847457627119,4.646551724137932,4.74561403508772,4.32520325203252,5.42156862745098,0.1101694915254236,0.1101694915254236,4.282258064516129,4.458333333333333,5.485148514851485,5.616161616161616,3.1455696202531644,5.2980769230769225,2.786127167630058,5.179245283018868,5.2980769230769225,5.2980769230769225,0.3760504201680672,0.3533057851239669,0.3505154639175258,0.3702928870292885,-0.8764150943396226,0.1332179930795847,0.1234991423670668,0.048,0.1312607944732295,0.1332179930795847,0.1552028218694885,0.1312607944732295,0.0737704918032786,0.0790774299835255,0.0266457680250784,0.068515497553018,-0.0381791483113068,-0.0030441400304415,0.0234375,0.0513643659711073,-0.0761636107193229,-0.0548340548340547,-0.0367647058823529,-0.0709219858156028,0.0139318885448915,0.0446570972886761,0.1592920353982299,0.1780575539568345,0.0108024691358024
BCQE-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,-0.0400949557954929,1.0,1.7022306397306397,-0.0430198625623646,0.0164028540966099,1.2214790681931726e-06,0.0586498319926687,-0.0692847710654422,-0.0530142651229219,-0.0398978605716456,-1.056737588652482,6.0,1.1753998316498315,0.1562848678388674,0.1858974358974359,0.0,0.0684931506849313,0.1374999999999999,0.1895424836601307,0.0854870775347911,0.1257731958762886,0.0571151984511133,0.009242144177449,0.1617021276595744,0.1374999999999999,0.0844091360476662,0.1934426229508197,0.2352941176470588,0.1767241379310344,0.2653534183082269,0.2727272727272727,0.2269662921348314,0.3431734317343171,0.3718592964824121,0.3753148614609571,0.4330708661417322,0.4559999999999999,0.5082872928176796,0.6347305389221558,0.6106194690265485,0.7278481012658227,0.7556270096463023,0.9465240641711228,0.9927007299270072,1.068181818181818,1.1538461538461535,0.956989247311828,0.956989247311828,1.022222222222222,1.060377358490566,0.9090909090909092,0.8109452736318408,0.9500000000000002,0.9963436928702012,0.7612903225806451,0.8445945945945945,0.7960526315789473,0.8539898132427846,0.9157894736842104,0.8827586206896552,0.9711191335740073,1.037313432835821,1.104046242774566
BCUB-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,-0.0775490825128498,1.0,1.833543771043771,-0.1905712147667747,-0.021901521373536,3.259669613969336e-07,0.0085410895660202,-0.0883229566009887,-0.0938028923910182,0.0768287138646768,-0.4267080745341614,6.0,1.4400252525252524,0.0489864864864864,0.1372881355932202,0.1028037383177571,0.1411992263056094,0.046099290780142,0.1048689138576779,0.0925925925925925,0.1111111111111111,0.0649819494584837,0.0137457044673539,0.0727272727272727,0.0387323943661972,-0.0067340067340067,0.0727272727272727,0.1238095238095238,0.0865561694290977,0.1153119092627599,0.0865561694290977,0.1823647294589179,0.2114989733059549,0.2240663900414938,0.2854030501089326,0.3348416289592761,0.3657407407407407,0.3082039911308205,0.3752913752913753,0.42512077294686,0.4824120603015076,0.5324675324675325,0.6253443526170801,0.5775401069518717,0.7201166180758019,0.7352941176470589,0.5445026178010473,0.5775401069518717,0.6526610644257704,0.7002881844380404,0.5945945945945945,0.524547803617571,0.6809116809116811,0.6298342541436464,0.4320388349514563,0.4974619289340103,0.4320388349514563,0.4047619047619049,0.4713216957605985,0.5364583333333335,0.7251461988304095,0.7052023121387285,0.6388888888888888
BCYN-L,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,0.0131867629707929,1.0,1.371963361210673,-0.0215603467437208,-0.0344742674218172,2.7752797728998046e-06,0.0694881889763779,-0.1353945028573125,-0.1713642312886326,-0.0298953592479295,-0.8273894436519258,6.0,1.0461967343687777,-0.1212415130940834,0.031958762886598,-0.028056112224449,-0.0779467680608365,-0.0673076923076924,-0.0152284263959391,0.0264550264550265,0.0430107526881717,15.166666666666668,0.0319148936170212,-0.0152284263959391,-0.0051282051282052,-0.0081799591002045,0.0135841170323927,0.0396570203644157,16.017543859649123,16.017543859649123,-0.0735434574976123,0.0232067510548521,0.0624315443592551,0.0566448801742918,0.0363247863247864,0.0374331550802138,0.0985277463193656,0.0566448801742918,0.1175115207373271,0.0813823857302116,0.1644657863145258,0.1945812807881772,0.2185929648241205,0.2155388471177943,0.3055181695827724,0.2630208333333332,0.1729141475211608,0.1644657863145258,0.1318553092182028,0.1136624569460389,0.0125260960334028,0.0862262038073908,0.1686746987951806,0.1644657863145258,0.1111111111111109,0.0862262038073908,0.1188004613610149,0.0286320254506893,0.1547619047619046,0.3108108108108107,0.4243759177679882,0.430678466076696,0.3108108108108107
BCYO-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,-0.1398677277761685,1.0,1.0664445250899013,0.2595356550580432,0.0001321200310482,6.355142376325065e-08,-0.0029500728182531,-0.0331709827098538,-0.0331709827098538,-0.4540154454015898,-0.2029520295202952,5.0,1.0664445250899013,0.0283528352835283,0.0483870967741935,-0.03125,-0.0606060606060606,-0.0606060606060606,-0.1506849315068492,-0.1564625850340135,-0.1895424836601307,-0.1014492753623187,-0.1142857142857142,-0.0158730158730159,0.0,-0.008,-0.0534351145038168,-0.1079136690647482,-0.1733333333333333,-0.2574850299401197,-0.2,-0.2484848484848484,-0.1842105263157895,-0.1948051948051948,-0.1205673758865247,-0.0676691729323308,-0.0158730158730159,0.0420168067226891,-0.0534351145038168,-0.1506849315068492,-0.1621621621621621,-0.253012048192771,-0.2,-0.1205673758865247,-0.1142857142857142,-0.1142857142857142,-0.0948905109489052,-0.1267605633802816,-0.1388888888888888,-0.1506849315068492,-0.1842105263157895,-0.1328671328671328,-0.1621621621621621,-0.220125786163522,-0.4608695652173913,-0.4513274336283185,-0.4285714285714286,-0.4363636363636364,-0.4513274336283185,-0.4655172413793103,-0.4123222748815165,-0.4363636363636364,-0.4585152838427947
BCZB-L,0.0971509971509971,-0.0971509971509971,9.0,0.0787681374000592,0.0336728906603334,1.0,0.4440085592011412,0.0387662705149971,0.0245014245014172,2.426586640519249e-05,0.1002368966538347,-0.0513506695269933,0.0767418725129514,-0.3544321892957383,-1.6923076923076923,3.0,0.1786733238231098,0.0608220479923972,0.0600461893764434,0.0164319248826292,0.1766304347826086,0.2442528735632183,0.2964071856287427,0.28486646884273,0.4058441558441559,0.3364197530864197,0.115979381443299,0.1577540106951871,0.1895604395604395,0.1639784946236557,0.115979381443299,0.1335078534031415,0.1394736842105264,0.098984771573604,0.1798365122615803,0.1734417344173442,0.1515957446808511,0.1074168797953964,0.1017811704834605,0.121761658031088,0.0744416873449131,-0.0068807339449541,-0.0806794055201698,-0.066810344827586,-0.0203619909502261,-0.0377777777777778,-0.0114155251141552,0.0046403712296985,0.0408653846153845,0.0164319248826292,0.0509708737864078,0.0771144278606965,0.0852130325814535,0.0771144278606965,-0.0377777777777778,0.0509708737864078,0.0879396984924623,0.1702702702702703,0.1608579088471851,0.1577540106951871,0.2027777777777777,0.1276041666666667,-0.0247747747747748,0.058679706601467,0.0934343434343434,0.0408653846153845,-0.1459566074950691
BCZR-L^G00,0.0816873597651574,-0.0816873597651574,8.0,0.015868817372179,0.0658360924291661,1.0,2.1770543656999752,0.0328602486409306,0.0029317729293363,1.899083826485381e-07,0.024634637494761,-0.0977562062852225,-0.0639965895815118,0.1537539906749033,-3.4186229466926807,7.0,1.6770669375480876,0.1189742795575458,0.0948275862068965,0.0691244239631336,-0.0413223140495868,-0.0085470085470085,-0.0169491525423729,-0.1944444444444444,-0.1972318339100347,-0.1343283582089554,-0.1007751937984496,0.031111111111111,-0.1563636363636363,-0.2368421052631579,-0.2108843537414966,-0.2027491408934708,-0.239344262295082,-0.2750000000000001,-0.3176470588235294,-0.296969696969697,-0.239344262295082,-0.2343234323432342,-0.1859649122807019,-0.0830039525691699,-0.0830039525691699,-0.1532846715328468,-0.1470588235294119,-0.1212121212121213,-0.0972762645914396,-0.1470588235294119,-0.0413223140495868,-0.0127659574468086,0.0131004366812226,0.0497737556561086,0.0403587443946187,0.031111111111111,-0.0756972111553784,-0.0085470085470085,-0.1111111111111111,-0.0901960784313725,0.0450450450450448,0.0220264317180616,-0.0292887029288704,0.1100478468899521,0.0357142857142855,0.0450450450450448,0.2020725388601036,0.2275132275132274,0.1100478468899521,0.031111111111111,-0.0901960784313725
BDAJ-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,0.8540900826691801,1.0,1.143730886850153,-0.1048057259713701,-0.0793744467394473,5.873619319508955e-07,0.0171068427370948,-0.3274179560911041,-0.3397073673807017,-1.0453939932965406,-10.323529411764708,3.0,0.9541284403669724,-0.2027543993879112,0.0427350427350428,-0.025,-0.0084745762711864,-0.1521739130434782,-0.1521739130434782,-0.1397058823529412,-0.1333333333333334,-0.1459854014598541,-0.7316513761467891,-0.1642857142857142,-0.7160194174757282,-0.7266355140186916,-0.1986301369863014,-0.2094594594594595,-0.2641509433962264,-0.2909090909090909,-0.3117647058823529,-0.2641509433962264,-0.2402597402597402,-0.2302631578947369,-0.7489270386266095,-0.7167070217917675,-0.7214285714285715,-0.7247058823529412,-0.7370786516853933,-0.7227488151658767,-0.708955223880597,-0.7346938775510204,-0.7194244604316546,-0.7139364303178484,-0.6871657754010696,-0.688,-0.7200956937799043,-0.7160194174757282,-0.7103960396039604,-0.7067669172932332,-0.7207637231503581,-0.7139364303178484,-0.6837837837837838,-0.6740947075208914,-0.727906976744186,-0.6976744186046512,-0.8907563025210085,-0.8921658986175115,-0.8813387423935091,-0.8661327231121282,-0.8618654073199528,-0.8560885608856089,-0.8509554140127389
BDBL-L^I07,0.1257589047692757,-0.1257589047692757,9.0,-0.3680532165712361,0.021943207881898,1.0,0.7396863970375515,-0.9937298459333572,-0.399807371480578,2.1509022093809623e-06,-0.6034018187942068,0.0015243135057382,0.0076790291469076,-0.0443846619549277,-2.358709677419355,5.0,0.6476884800092577,-0.2111717699185062,4.286956521739131,0.0,-0.8934198331788693,-0.9010327022375216,-0.9065800162469536,-0.8994755244755245,-0.9010327022375216,-0.9048013245033112,-0.9166666666666666,-0.9164244186046512,-0.9056603773584906,-0.9145616641901932,-0.9209621993127148,-0.9353205849268842,-0.935790061418202,-0.9368825466520307,-0.9366041896361632,-0.9324721080446272,-0.9291871921182266,-0.931261207411835,-0.9241924851680948,-0.9275818639798488,-0.9207443142660234,-0.9219810040705564,-0.9230769230769232,-0.916907514450867,-0.9120122417750574,-0.9074074074074074,-0.8991228070175439,-0.8958333333333334,-0.8901623686723974,-0.889423076923077,-0.8888888888888888,-0.8843058350100603,-0.8825331971399387,-0.8824130879345603,-0.8873653281096964,-0.8888888888888888,-0.8853439680957129,-0.8882410106899903,-0.8984098939929329,-0.8916116870876531,-0.8937153419593346,-0.8954545454545455,-0.8838383838383839,-0.8792016806722689,-0.8807053941908713,-0.8788198103266597,-0.8847695390781564
