firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,0.0384875324582933,-0.0384875324582933,2.0,0.4040533606977937,5.279555546889189e-07,0.5536129703012036,-0.0045556368140524,1.0,1.1029371770465053,-0.0580303806110257,9.269594718129417e-08,1.2226309654746965e-06,0.4485206088592441,2.0780527791835293,0.7600877954116547,-0.1773507241730069,-0.1748476712829036,-0.3420575088326967,0.744984786630636,-0.558307533539732,2.0,0.7247756323089475,0.1146785928843201,4.288523773960668,0.1213304693093797,-0.0385906040268455,0.0456140350877192,0.1119402985074626,0.1181988742964352,0.0511463844797177,0.0205479452054795,0.0719424460431654,0.1967871485943773,0.1732283464566928,0.2653927813163481,0.2735042735042736,0.2547368421052631,0.1181988742964352,-0.0886850152905198,-0.0569620253164557,-0.0702028081123244,0.0604982206405693,0.0101694915254235,-0.0033444816053512,-0.0672926447574334,-0.1399711399711399,-0.1337209302325581,-0.1222385861561119,-0.0433386837881221,-0.0955993930197268,-0.0599369085173501,-0.0324675324675325,0.0084602368866328,0.0548672566371679,0.1016635859519408,0.1098696461824952,0.0875912408759123,0.2416666666666667,0.204040404040404,0.0915750915750914,0.1287878787878786,0.1663405088062621,0.0955882352941175,0.1037037037037036,0.1037037037037036,0.0642857142857142,0.1640625,0.2016129032258065,0.244258872651357,0.3732718894009217,0.556135770234987,0.5520833333333335,0.0275862068965517,0.0170648464163822
BACQ-L^J02,0.0498582156991057,-0.0498582156991057,1.0,0.0051862034491376,9.983168037710438e-07,1.0468326853061358,-0.0474007307592617,1.0,0.8417645287563986,-0.3346440677966102,-2.726196285007537e-08,1.136757007196468e-06,0.2118220444888777,0.977104964576799,0.2526283640015133,-0.1485523936200248,-0.0715733601650049,-0.7883916826115575,-0.0119963774679931,-5.970149253731352,1.0,0.4929238181270702,0.031929990539262,12.063180827886711,-0.0778326764003775,0.0,0.2941176470588234,0.0476190476190476,-0.4133333333333333,-0.5463917525773196,-0.5510204081632653,-0.5510204081632653,-0.4133333333333333,-0.4285714285714286,-0.5056179775280899,-0.3623188405797101,-0.3972602739726028,-0.5643564356435644,-0.5849056603773586,-0.6239316239316239,-0.7659574468085106,-0.7046979865771812,-0.7250000000000001,-0.7514124293785311,-0.7708333333333333,-0.7864077669902912,-0.7755102040816326,-0.7755102040816326,-0.8127659574468085,-0.8352059925093633,-0.8307692307692308,-0.8078602620087336,-0.7904761904761904,-0.7924528301886793,-0.7924528301886793,-0.7843137254901961,-0.7821782178217822,-0.7396449704142012,-0.7426900584795322,-0.7884615384615384,-0.7684210526315789,-0.7777777777777778,-0.8053097345132743,-0.8095238095238095,-0.8143459915611815,-0.8204081632653062,-0.8158995815899581,-0.8189300411522634,-0.8181818181818181,-0.8026905829596412,-0.8070175438596491,-0.819672131147541,-0.8482758620689655,-0.8513513513513513
BALZ-L^I10,0.057648401826484,-0.057648401826484,3.0,-0.3456090651558074,1.816804235082548e-06,1.905096707681189,-0.0125020045984225,1.0,2.148373983739837,-0.0146571335716607,-6.591525639337718e-08,1.915021245840501e-08,-0.3663833805476864,0.0663483731169143,4.3446411335038375,0.5795129220205545,0.8485382703567967,0.2874065367159695,-0.0069539091509325,-4.59090909090909,5.0,1.6686991869918697,0.1367515993649695,6.056179775280898,-0.2784471218206158,0.0769230769230771,0.0,-0.0714285714285715,-0.0714285714285715,-0.1333333333333333,-0.1875,-0.2352941176470588,-0.1875,-0.2352941176470588,-0.3809523809523809,-0.4583333333333332,-0.48,-0.5517241379310345,-0.5666666666666667,-0.6060606060606061,-0.6388888888888888,-0.6176470588235294,-0.6578947368421053,-0.6388888888888888,-0.6486486486486487,-0.6176470588235294,-0.6285714285714286,-0.6060606060606061,-0.6486486486486487,-0.6285714285714286,-0.6578947368421053,-0.675,-0.675,-0.7234042553191489,-0.7678571428571429,-0.7796610169491525,-0.796875,-0.7719298245614035,-0.7758620689655172,-0.7833333333333333,-0.7547169811320755,-0.7592592592592593,-0.7868852459016393,-0.7796610169491525,-0.7291666666666666,-0.7450980392156863,-0.7291666666666666,-0.75,-0.7833333333333333,-0.7719298245614035,-0.7450980392156863,-0.7833333333333333,-0.8645833333333333,-0.8571428571428572
BBEK-L^L95,0.0715290147182902,0.0715290147182902,2.0,0.1881025641025642,1.2897306711451142e-07,0.1352408590836628,0.0147438246172108,1.0,1.2113502935420746,0.1189962223421477,5.5607389438328054e-08,5.58189990117821e-07,0.1209230769230769,6.391879081500435,-1.0084372334204768,-0.1305661043733276,-0.1374161694793008,-0.1312287939240664,-0.2711312654696758,0.4267337807606272,5.0,0.8818304982688546,0.2149340825588934,3.533697632058288,0.1884827445374719,-0.0661322645290581,0.0060483870967742,0.0183673469387755,0.0142276422764229,0.0395833333333335,0.0708154506437768,0.1577726218097448,0.323607427055703,0.3523035230352305,0.3028720626631853,0.4421965317919076,0.4056338028169015,0.4807121661721067,0.316622691292876,0.3486486486486486,0.3306666666666666,0.525993883792049,0.4895522388059701,0.559375,0.5121212121212122,0.4590643274853803,0.4257142857142857,0.525993883792049,0.5741324921135649,0.3708791208791209,0.4505813953488373,0.6468646864686471,0.6688963210702341,0.630718954248366,0.6801346801346801,0.7508771929824563,0.8619402985074627,1.1601731601731604,1.1508620689655171,0.94921875,1.0120967741935485,1.1790393013100435,0.9568627450980394,0.8973384030418252,0.9192307692307692,0.8973384030418252,1.0878661087866108,1.020242914979757,0.8759398496240602,1.020242914979757,1.2477477477477477,0.8211678832116787,0.401685393258427,0.3708791208791209
BBIO-L^E18,0.0188766916419817,0.0188766916419817,2.0,-0.0457434733257661,7.030276170688001e-07,0.7371931289151081,-0.0114756319980229,1.0,1.3150136487716106,0.02255299954894,9.623859895472033e-08,1.7148319636591e-06,-0.0199205448354143,1.92306486065188,-0.8018872077890024,0.0520743925854686,0.0674068232221226,0.1444704701694206,-0.0352295833924432,0.3490870032223412,5.0,0.7175614194722475,0.0418392990558989,6.660790075089781,-0.0352295833924432,-0.0311688311688311,0.1224489795918366,0.1159420289855073,0.1031518624641834,0.0490463215258856,0.0266666666666666,0.0576923076923077,0.2222222222222223,0.1702127659574468,0.1737804878048781,0.3139931740614334,0.2300319488817892,0.1159420289855073,0.023936170212766,-0.0586797066014669,-0.0102827763496143,-0.0025906735751294,-0.0178571428571427,0.0078534031413612,-0.1025641025641025,-0.1269841269841269,-0.0399002493765585,0.0026041666666667,-0.1087962962962962,-0.1557017543859647,-0.114942528735632,-0.0253164556962025,-0.0128205128205127,0.0,0.0547945205479452,0.0814606741573034,0.0906515580736544,0.2962962962962963,0.2459546925566345,0.1596385542168674,0.2581699346405228,0.2581699346405228,0.1492537313432835,0.2300319488817892,0.2145110410094637,0.2459546925566345,0.3184931506849315,0.1919504643962848,0.2261146496815287,0.3799283154121864,0.5277777777777779,0.4259259259259258,-0.0655339805825242,-0.0178571428571427
BBNH-L^L97,0.0379427097328962,0.0379427097328962,3.0,-0.0247346072186836,4.106771234777247e-07,0.4306350793055293,0.0059530285392997,1.0,1.356020942408377,0.006196518146946,7.924502851857562e-08,3.152779748519555e-05,-0.1126326963906581,16.506211696886066,13.145131222877682,0.103254829939021,0.1358179943496192,-0.020924161020593,-0.0687672982754949,0.5364741641337386,5.0,0.7949389179755671,0.0989641972528709,7.205930807248764,-0.0687672982754949,-0.0095238095238094,0.0687022900763358,0.1351351351351351,0.09375,0.0344827586206897,0.0460772104607722,0.1475409836065573,0.2688821752265862,0.2444444444444444,0.3953488372093026,0.5217391304347827,0.5526802218114604,0.5053763440860215,0.2765957446808511,0.2883435582822087,0.3228346456692914,0.5384615384615385,0.4383561643835618,0.5000000000000002,0.381578947368421,0.3375796178343948,0.4736842105263157,0.6310679611650485,0.4532871972318339,0.3270142180094786,0.411764705882353,0.518987341772152,0.5671641791044777,0.4634146341463414,0.5328467153284671,0.627906976744186,0.6438356164383561,0.9534883720930234,0.8708240534521159,0.8666666666666667,0.728395061728395,0.7213114754098362,0.700404858299595,0.650294695481336,0.650294695481336,0.7177914110429449,0.7910447761194028,0.7910447761194028,0.8502202643171808,0.8708240534521159,1.2281167108753317,1.0843672456575684,0.4762741652021089,0.5730337078651686
BBOU-L,0.0082929119073697,0.0082929119073697,2.0,0.0626109407777957,3.375295573929189e-07,0.3539327111405167,0.0051537202624192,1.0,1.5523809523809524,0.1128188358404185,5.524653642899085e-08,2.6017230264923437e-06,0.0164595772147813,20.0421211202382,-1.088197056679368,0.1863064098878988,0.3256023457090976,0.2128012157174904,0.1820319849482596,0.0951526032315978,5.0,0.746218487394958,0.1028215336679937,3.068376068376069,0.1820319849482596,0.0048638132295719,0.0457782299084434,0.0608875128998966,0.0608875128998966,0.1321585903083699,0.1486033519553073,0.2770186335403723,0.3597883597883597,0.3508541392904072,0.389189189189189,0.4540311173974538,0.5184638109305761,0.443820224719101,0.2738537794299875,0.2947103274559193,0.324742268041237,0.5366218236173392,0.5343283582089551,0.5718654434250763,0.5458646616541352,0.4985422740524778,0.5815384615384613,0.7219430485762144,0.8130511463844796,0.7306397306397303,0.9001848428835488,1.0396825396825395,1.1065573770491803,1.2107526881720427,1.3470319634703194,1.5894206549118386,1.6426735218508997,2.0778443113772456,2.1341463414634148,2.023529411764706,2.202492211838006,2.381578947368421,2.143730886850153,2.105740181268882,2.172839506172839,2.2634920634920634,2.484745762711864,2.4039735099337745,2.569444444444444,2.569444444444444,3.178861788617886,3.015625,1.741333333333333,1.903954802259887
BBQS-L^G99,0.0908950855030041,0.0908950855030041,2.0,0.1978555304740406,3.607694435635682e-07,0.3783020018850299,-0.0061991704791368,1.0,1.3128398159765788,0.0400700252869092,9.216589861751152e-08,7.320023151468394e-06,0.1992099322799096,2.946279749170433,-0.7450797249287955,-0.0938294733828112,-0.1440016843354568,-0.0910158972965051,-0.0763696922633203,1.2957540263543186,3.0,0.6630071099958176,0.1253616200578592,8.237639241743208,0.1428881297109701,-0.088235294117647,0.0042194092827003,0.1333333333333333,-0.012448132780083,-0.048,-0.048,0.0672645739910313,0.4166666666666667,-0.0285714285714286,-0.0403225806451613,-0.0666666666666666,-0.0325203252032521,-0.081081081081081,-0.1530249110320285,-0.1560283687943262,-0.0984848484848486,0.0127659574468084,0.0577777777777777,-0.0846153846153846,-0.1152416356877323,-0.1736111111111111,-0.1086142322097378,-0.1407942238267148,-0.2013422818791946,-0.232258064516129,-0.1560283687943262,-0.1217712177121771,-0.1217712177121771,-0.1152416356877323,-0.1217712177121771,-0.1376811594202898,-0.1345454545454546,-0.0041841004184101,-0.0703125000000001,-0.1052631578947369,-0.0950570342205323,-0.081081081081081,-0.1469534050179212,-0.1793103448275862,-0.1313868613138686,-0.1438848920863309,-0.1250000000000001,-0.1707317073170732,-0.1986531986531987,-0.1590106007067138,0.0438596491228071,-0.0666666666666666,-0.3121387283236995,-0.2631578947368421
BBTK-L^C11,0.078929135604024,0.078929135604024,2.0,0.2504053885493326,7.917896704578055e-07,0.8302688122568155,0.0001381126337406,1.0,2.7671353251318105,0.0462215700660309,7.5421760334632e-08,5.28305005540298e-08,0.1534863415242608,2.1480999616466243,-0.9831470280164076,0.0495322586491923,0.055220714303352,-0.2007955928805357,0.2549540697068504,1.7472392638036818,5.0,2.703280609256005,-0.0214343928280358,2.6624535315985134,0.3595292331055431,-0.0766871165644171,-0.0091185410334346,-0.0411764705882353,0.012422360248447,-0.0632183908045977,-0.0790960451977401,-0.1236559139784947,-0.0523255813953489,-0.1352785145888594,-0.2274881516587678,-0.2590909090909091,-0.2803532008830023,-0.3480000000000001,-0.2657657657657658,-0.2106537530266343,-0.2029339853300733,-0.0969529085872576,-0.4502529510961214,-0.4690553745928338,-0.4866141732283464,-0.4427350427350427,-0.4083484573502722,-0.371868978805395,-0.3544554455445544,-0.3825757575757577,-0.3706563706563707,-0.3333333333333333,-0.2943722943722944,-0.3019271948608137,-0.2755555555555555,-0.2574031890660592,-0.3414141414141415,-0.3264462809917355,-0.2974137931034483,-0.350597609561753,-0.4168157423971378,-0.1465968586387435,-0.3019271948608137,-0.2787610619469026,-0.2087378640776699,-0.1930693069306931,-0.0355029585798817,0.1126279863481227,0.0448717948717947,0.2029520295202951,0.5673076923076921,0.3526970954356845,-0.1398416886543536,-0.1141304347826087
BBTU-L^C18,0.0138618936756444,0.0138618936756444,2.0,0.0044096241116532,8.912126412126412e-07,0.9345235088253286,0.0028217788114417,1.0,1.4236011477761834,0.0242409301943383,8.186758186758188e-08,5.950556145129427e-06,0.0457444986728315,5.560541197603103,-1.1249716479524032,-0.0050267590210379,-0.0850543795483027,0.3305408730889111,0.0534552269394929,0.2834061135371173,3.0,1.090028694404591,0.0574990736502539,21.12562534741523,0.0385298538051646,-0.113013698630137,0.0735294117647058,0.2166666666666667,0.0977443609022554,0.028169014084507,0.0068965517241379,0.0855018587360594,0.2695652173913043,0.1869918699186992,0.1060606060606059,0.0977443609022554,0.2066115702479338,0.0354609929078013,-0.0903426791277258,-0.1257485029940119,-0.0846394984326018,0.1102661596958174,-0.0168350168350168,-0.0034129692832765,-0.0846394984326018,-0.1436950146627567,-0.0519480519480519,0.0354609929078013,-0.1151515151515151,-0.1231231231231231,-0.1124620060790273,0.0034364261168384,-0.496551724137931,-0.4795008912655971,-0.4661791590493601,-0.4531835205992509,-0.4136546184738956,-0.3271889400921659,-0.3145539906103286,-0.3596491228070175,-0.3482142857142858,-0.3145539906103286,-0.3318077803203662,-0.3209302325581395,-0.2912621359223301,-0.2807881773399014,-0.2626262626262626,-0.2065217391304348,-0.1933701657458564,-0.0931677018633541,0.0,-0.1704545454545455,-0.3582417582417582,-0.3408577878103837
