firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,11.0,-0.1213491985445963,7.598632713049899e-07,0.0228252493035002,0.0375211167422423,0.0194172880114446,1.0,-0.0377122877122876,-1.3114691809442466e-07,-0.1292922948073685,1.908334720610732e-07,1.00223855301634e-06,-0.175669099756691,2.0,0.7661318807837474,0.2415120103933437,-0.4902448695045968,-0.0283804627249357,-0.2071005917159762,-0.0913978494623656,-0.1333333333333333,-0.0029498525073746,0.1229235880398671,0.3151750972762646,0.2999999999999998,0.3100775193798448,0.3629032258064515,0.8469945355191255,0.3684210526315787,0.3412698412698411,0.1859649122807016,0.2246376811594204,0.3852459016393443,0.9651162790697674,0.953757225433526,1.2993197278911564,3.225,2.634408602150537,6.041666666666667,6.681818181818182,6.681818181818182,7.2439024390243905,6.8604651162790695,5.8979591836734695,7.449999999999999,5.627450980392156,5.259259259259259,5.377358490566038,2.797752808988764,2.797752808988764,1.1948051948051948,0.9651162790697674,0.4695652173913045,0.4142259414225939,0.5943396226415094,0.396694214876033,0.207142857142857,0.6095238095238094,0.5294117647058822,1.011904761904762,0.9096045197740112,0.1736111111111111,0.3254901960784313,0.4201680672268908,0.0628930817610062,-0.0662983425414365,-0.1855421686746988
BALZ-L^I10,14.0,-0.1812127992406081,8.149207216460189e-07,0.0244790995124869,-0.1180840664711632,-0.106105125498038,1.0,-0.2502783995680588,-2.331628657002833e-07,-0.0500978577800263,1.1756100459830842e-09,1.2515845174310172e-06,-0.129401258717469,4.0,0.1235751901754633,-0.1642644008841205,-0.3555716397075974,-0.2264079107949389,-0.0833333333333332,-0.2340425531914893,-0.28,-0.28,-0.2941176470588236,-0.3571428571428572,-0.4929577464788732,-0.5263157894736843,-0.3454545454545455,-0.3207547169811321,-0.5,-0.5,-0.6470588235294118,-0.6470588235294118,-0.6869565217391305,-0.6504854368932039,-0.7631578947368421,-0.8064516129032258,-0.7804878048780488,-0.8043478260869565,-0.8217821782178218,-0.8105263157894737,-0.8217821782178218,-0.8085106382978724,-0.8115183246073299,-0.775,-0.7209302325581395,-0.7165354330708662,-0.7662337662337663,-0.6785714285714286,-0.6326530612244898,-0.6326530612244898,-0.5555555555555556,-0.55,-0.5764705882352941,-0.5384615384615385,-0.5443037974683544,-0.5135135135135136,-0.4545454545454546,-0.4705882352941177,-0.3793103448275862,-0.3898305084745762,-0.4,-0.28,-0.2173913043478261,-0.1428571428571429,-0.2173913043478261,-0.25,-0.25
BBIO-L^E18,13.0,-0.1343742001535705,5.649224594848081e-07,0.0169694949892001,0.1026288117770767,-0.0303161805613604,1.0,-0.2889498970487302,1.908521822583812e-08,-0.0740842365207599,6.293864967492424e-07,1.2672584901956507e-06,-0.044014808720691,3.0,2.77083645600068,-0.0033464268796865,-0.1677982541222114,-0.1677982541222114,-0.1884984025559105,-0.0628742514970059,-0.0457317073170731,-0.0927536231884058,0.0538720538720538,0.1423357664233575,0.181132075471698,0.0944055944055943,0.1423357664233575,0.2131782945736433,0.0296052631578946,-0.5547652916073968,-0.5489913544668588,-0.5913838120104439,-0.5870712401055409,-0.5664819944598338,-0.6106965174129353,-0.6233453670276775,-0.5572842998585573,-0.585978835978836,-0.6111801242236026,-0.5271903323262841,-0.6475225225225225,-0.6308962264150944,-0.638150289017341,-0.6616216216216216,-0.6475225225225225,-0.602287166454892,-0.6150061500615007,-0.5913838120104439,-0.678974358974359,-0.6841574167507568,-0.6825557809330629,-0.6786447638603696,-0.6841574167507568,-0.7101851851851853,-0.7169981916817361,-0.6897918731417245,-0.7052730696798493,-0.667375132837407,-0.6269368295589988,-0.5913838120104439,-0.6077694235588973,-0.5162287480680061,-0.5652777777777778,-0.4603448275862069,-0.5328358208955224,-0.5843293492695883,-0.6135802469135803
BBOU-L,14.0,0.04883166969147,2.531685475655205e-07,0.0076048355437206,0.1612550471063257,0.0215344111844749,1.0,0.1569307885097358,6.821755397657835e-08,-0.056636678200692,6.801348889671503e-06,5.035948928994531e-07,0.0082777261593039,4.0,35.81408463202185,-0.1576718471794846,-0.120037438577334,-0.120037438577334,-0.1339600470035252,-0.0104651162790697,-0.0596685082872928,-0.0729847494553377,-0.02183908045977,0.0035377358490564,0.084076433121019,0.1422818791946307,0.2157142857142857,0.2157142857142857,0.2387190684133915,0.1546811397557665,0.0664160401002504,0.1095176010430247,0.1737931034482758,0.1885474860335194,0.1885474860335194,0.3012232415902141,0.1346666666666667,0.1770401106500689,0.2933130699088144,0.4019769357495879,0.4748700173310225,0.4621993127147765,0.4136212624584718,0.48,0.6365384615384615,0.6851485148514851,0.7803347280334727,0.891111111111111,0.7088353413654616,0.5061946902654866,0.4042904290429043,0.4089403973509933,0.3401574803149607,0.3615999999999999,0.2441520467836258,0.2663690476190476,0.1852367688022285,0.2588757396449703,0.2333333333333331,0.2105263157894736,0.2441520467836258,0.3422712933753944,0.2607407407407407,0.5788497217068647,0.3401574803149607,0.1952247191011236,0.662109375
BBTK-L^C11,11.0,0.1364296081277213,0.0008656108703025,26.00176197560445,0.1818181818181818,0.4930360010894529,1.0,0.8411764705882353,0.0001023246076715,0.1253396739130146,1.885366354907124e-08,0.0011504604538206,-0.108730583824317,3.0,0.0021853530378517,-0.4155844155844156,0.3563049853372434,0.2272727272727272,-0.2352941176470588,0.0,0.0,0.0,0.0,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.15,-0.15,0.4166666666666667,-0.15,-0.15,-0.1052631578947368,-0.0285714285714284,0.1333333333333335,0.3600000000000001,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.3600000000000001,0.3600000000000001,0.7,0.2592592592592593,0.5454545454545456,0.0625,1.125,1.125,0.5454545454545456,-0.15,-0.15,-0.15,-0.0555555555555554,0.0,0.1724137931034484,0.1724137931034484,0.2142857142857142,0.1724137931034484,0.3076923076923077,0.5454545454545456,0.5454545454545456,0.4782608695652175,0.4782608695652175,0.3076923076923077,0.2142857142857142,0.0967741935483872,0.0
BBTU-L^C18,13.0,0.0745087220406604,8.97111420826448e-07,0.0269479952600079,0.1377533193570929,-0.0003577029121925,1.0,0.0755260420833665,4.774851012432669e-08,0.0276405298961602,9.255188627747396e-07,7.909035188517927e-07,0.0730680429172891,4.0,4.52813939280448,0.062030868777317,-0.1057039092888807,0.0532202960900924,-0.1363636363636364,-0.105691056910569,-0.1338582677165354,-0.1164658634538152,-0.0178571428571429,0.0476190476190476,0.042654028436019,0.0679611650485436,0.2359550561797754,0.1956521739130434,-0.0833333333333332,-0.1093117408906882,-0.105691056910569,-0.0909090909090908,-0.009009009009009,0.0679611650485436,-0.043478260869565,-0.0871369294605809,0.0526315789473685,0.1340206185567012,0.1458333333333334,0.1340206185567012,0.0138248847926267,-0.0045248868778279,-0.0134529147982062,-0.1199999999999998,-0.1851851851851851,-0.2170818505338078,-0.1538461538461538,0.2941176470588236,0.1111111111111111,0.0576923076923077,0.1398963730569948,0.0476190476190476,-0.0909090909090908,-0.1093117408906882,-0.1269841269841268,-0.1941391941391941,-0.2739273927392738,-0.2198581560283686,-0.2280701754385964,0.0,-0.0909090909090908,-0.0598290598290597,-0.0265486725663715,0.0576923076923077,-0.0677966101694914,-0.1970802919708029,-0.3081761006289307
BBXK-L,14.0,-0.065146749161619,1.1328293579894364e-05,0.3402863842862941,0.1127210112972995,0.0084174796854339,1.0,-0.3366986696516983,5.62499243086956e-07,-0.1122292685547688,3.5365571854450745e-06,1.511358260396188e-05,0.3556588840522356,2.0,0.4109693819584903,0.3189269395488051,1.0073925480144137,0.0073925480144135,0.0,-0.8179419525065963,-0.8235294117647058,-0.8207792207792208,-0.8212435233160622,-0.8155080213903744,-0.8088642659279779,-0.7994186046511628,-0.7653061224489797,-0.7294117647058824,-0.7463235294117647,-0.7217741935483871,-0.7346153846153847,-0.7228915662650603,-0.7386363636363636,-0.7444444444444445,-0.7063829787234043,-0.6919642857142858,-0.6290322580645162,-0.6479591836734694,-0.6443298969072165,-0.6567164179104478,-0.6729857819905214,-0.6863636363636364,-0.7112970711297071,-0.735632183908046,-0.7063829787234043,-0.735632183908046,-0.7346153846153847,-0.7561837455830389,-0.7661016949152543,-0.7195121951219512,-0.7561837455830389,-0.780952380952381,-0.8292079207920793,-0.8193717277486912,-0.8114754098360656,-0.823076923076923,-0.8372641509433962,-0.8300492610837438,-0.832116788321168,-0.8083333333333333,-0.8325242718446602,-0.8337349397590361,-0.846325167037862,-0.846325167037862,-0.8724584103512015,-0.8660194174757282,-0.8747731397459165
BCPS-L^C06,13.0,-0.0099882949668357,5.7063526181050575e-06,0.1714109972682845,0.1109114127607245,0.0139456791715658,1.0,-0.017326888065792,4.349120726633448e-07,-0.0191357540585025,3.275851026142768e-07,7.72123864124865e-06,0.0035061120060646,2.0,0.4144565038281133,-0.2816279001455417,0.0263958006576339,-0.3722427868769332,0.0117168228909718,0.0497151734852407,0.043903695120381,0.0425613989970425,-0.0213639106819553,34.876106194690266,33.0672268907563,-0.0528037383177569,47.26190476190476,-0.0558919422449929,-0.1104772353263852,-0.0792641380876675,57.7536231884058,-0.0331504889100882,-0.0454438427125029,63.864,-0.1376302914273558,-0.1379053694843168,24.577287066246058,-0.1399172589370956,53.78378378378378,-0.0781125639567936,-0.103196549054308,-0.1144604630843163,-0.1181205133782902,59.50746268656716,68.29914529914531,-0.1027003098716246,62.34375,51.64935064935064,45.06818181818182,50.31645569620253,51.309677419354834,49.675,45.59770114942528,45.86705202312139,46.694117647058825,48.13939393939394,7.969026548672566,8.049107142857142,58.61764705882352,63.34920634920634,10.419718309859157,59.96240601503759,67.1344537815126,67.71186440677967,62.34375,47.26190476190476,51.99346405228758
BCQE-L^A14,14.0,-0.1943405634505111,6.142479940963942e-08,0.0018451166320154,-0.0745637635483127,-0.0607467569731683,1.0,-0.8254545454545454,-3.706816019928936e-07,-0.1373835001724995,2.597392723717186e-06,2.5905056028801407e-06,-0.1244232987312572,4.0,3.5420829219447696,0.2073769695147286,-0.1192414543501914,-0.1133155284242655,-0.2555555555555555,-0.150943396226415,-0.1666666666666667,-0.2741935483870967,-0.0999999999999999,-0.2241379310344826,-0.2436974789915965,-0.1262135922330097,0.40625,1.3076923076923077,0.0227272727272727,0.0112359550561798,-0.3382352941176471,-0.3877551020408163,-0.3918918918918919,-0.3382352941176471,-0.4339622641509434,-0.5081967213114754,-0.4230769230769231,-0.4705882352941176,-0.4444444444444444,-0.3877551020408163,-0.6564885496183206,-0.6341463414634146,-0.64,-0.6186440677966101,-0.7077922077922079,-0.6590909090909092,-0.6797153024911031,-0.686411149825784,-0.7329376854599406,-0.697986577181208,-0.697986577181208,-0.6797153024911031,-0.7313432835820896,-0.7272727272727273,-0.7039473684210527,-0.6842105263157895,-0.7160883280757098,-0.6762589928057554,-0.6551724137931034,-0.6086956521739131,-0.620253164556962,-0.5714285714285714,-0.6442687747035573,-0.5161290322580645,-0.5714285714285714,-0.9174311926605504,-0.925311203319502
BCYN-L,13.0,0.0392066420664206,4.488846396800789e-07,0.0134838782135282,0.1798969072164948,-0.0265363309980031,1.0,0.0065133319763891,6.81723689382688e-08,-0.0632586895875744,1.7130206281389422e-06,7.264759901637354e-07,0.0646534521750698,5.0,16.644529766494678,0.0246144241729292,0.0892651019622931,0.0892651019622931,-0.1488486842105263,-0.0660522273425499,-0.7585385226370135,-0.7765937901892339,-0.7870402802101576,-0.7850830682219866,-0.7681159420289855,-0.7689530685920578,-0.7285714285714285,-0.7104072398190046,-0.749433340201937,-0.7423728813559323,-0.7651149314274677,-0.7774524158125915,-0.786103781882146,-0.7430262045646661,-0.7616153695353852,-0.7487084108286837,-0.7387755102040816,-0.7071996147363352,-0.7222476016445866,-0.6925410872313527,-0.7375917134225292,-0.7170777105630526,-0.7184533456818708,-0.6943955767780849,-0.6985622211204761,-0.7155555555555555,-0.6890820761953464,-0.7303769401330378,-0.794975552183443,-0.7577689243027889,-0.7092300334768054,-0.7088819727076849,-0.7279642058165547,-0.7429718875502008,-0.7220571428571428,-0.6667580158947657,-0.722690992018244,-0.6477404403244496,-0.6123685049410265,-0.5877966101694916,-0.5644699140401146,-0.5683351082712105,-0.5907101985863346,-0.5703180212014134,-0.4571428571428571,-0.5625899280575539,-0.5589408777656873
