firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,6.0,0.1255663767512108,3.383351588170865e-07,0.0204074649205658,0.1543808304371684,1.3154414063571844,0.4739531953569167,1.0,0.0428764348413233,7.55750273822563e-08,-0.0624310881336743,1.733490179244782e-06,8.032858707557502e-07,0.1579695271177073,3.1419997403079183,-0.0082443901421395,-0.0189564962511563,0.0640365508738849,0.8960517602072975,-0.0203862660944205,0.0688073394495412,0.0663615560640731,0.104265402843602,0.1407588739290086,0.143558282208589,0.1393643031784841,0.0837209302325581,0.1082045184304398,0.0321151716500553,0.0824622531939607,0.0951821386603994,0.0787037037037037,0.1121718377088305,0.1393643031784841,0.1201923076923077,0.1055753262158956,0.1161676646706588,0.2025806451612903,0.2072538860103627,0.1979434447300772,0.1679197994987469,0.2543741588156125,0.2980501392757662,0.3163841807909604,0.2732240437158471,0.2426666666666668,0.299860529986053,0.335243553008596,0.2645861601085482,0.4015037593984962,0.4608150470219436,0.484076433121019,0.703839122486289,0.7420560747663554,0.5743243243243243,0.4793650793650794,0.5743243243243243,0.7323420074349443,0.7820267686424474,0.813229571984436,0.9829787234042552,0.722735674676525,0.6583629893238434,0.6265270506108203,0.563758389261745,0.6350877192982456,0.7388059701492538,0.7485928705440901
BACQ-L^J02,4.0,0.0298417381974248,6.975128641372396e-07,0.0420720960726984,0.1683390744346263,1.1520948011319556,0.4102262563166174,1.0,-0.0172312741765327,2.5125105554561833e-08,-0.0397105949981821,7.341208682942517e-07,5.801237120263564e-07,0.0927754270490517,2.06825660342498,-0.0159622487175585,0.049995532633066,0.0087158628704241,0.5153637251670223,-0.0555555555555555,0.1688311688311687,0.1538461538461537,0.3235294117647058,0.2857142857142858,0.3235294117647058,0.3043478260869567,0.3846153846153846,0.5517241379310347,0.40625,0.607142857142857,0.5789473684210529,0.5789473684210529,0.6363636363636362,0.607142857142857,0.6363636363636362,0.5,0.2857142857142858,0.3636363636363635,0.2162162162162162,0.2162162162162162,0.1842105263157893,0.125,0.0465116279069768,0.0714285714285714,0.125,0.139240506329114,0.1842105263157893,0.25,0.25,0.40625,1.0454545454545454,1.25,1.8125,1.3684210526315788,1.0454545454545454,0.8750000000000002,0.9148936170212768,1.5,1.25,1.3684210526315788,1.3684210526315788,1.3684210526315788,0.9565217391304348,1.0454545454545454,1.0454545454545454,1.6470588235294117,1.1428571428571428,0.1999999999999999
BALZ-L^I10,7.0,0.0677656770007037,7.039564203121312e-07,0.0424607540149073,0.0211752249867654,1.276387422756302,-0.3701608585484349,1.0,-0.252415062101597,-4.2099597218033865e-08,-0.0541111181618371,2.462817765964963e-09,1.0959921600112743e-06,0.4904765912087295,0.0834200480228131,0.0400340651632582,0.0283242241666245,0.0907253094028894,1.4278884862425756,0.0,0.0,0.0,-0.0476190476190475,-0.0909090909090908,-0.1304347826086956,-0.1304347826086956,-0.2307692307692307,-0.2592592592592593,-0.3103448275862068,-0.3333333333333332,-0.375,-0.4117647058823529,-0.4285714285714285,-0.3939393939393939,-0.375,-0.375,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.1304347826086956,0.0,0.1764705882352941,0.1764705882352941,0.5384615384615385,0.4285714285714286,0.4285714285714286,0.5384615384615385,0.5384615384615385,1.8571428571428568,1.0,1.2222222222222223,1.0,0.8181818181818183,0.8181818181818183,0.6666666666666667,1.5,1.2222222222222223,1.0,1.2222222222222223,1.8571428571428568,0.8181818181818183,0.4285714285714286,0.4285714285714286,0.5384615384615385,0.5384615384615385,0.4285714285714286,0.4285714285714286
BAMD-L^J98,6.0,0.114155527586152,5.702174686437918e-07,0.034393980894942,0.0872577926392023,0.4669783281250779,-0.9408762359543588,1.0,0.0406553481882606,3.9099696467364565e-08,-0.0140287205951505,5.6738193594334965e-09,7.45755463208968e-07,0.1784353713017838,0.4546470182823871,-0.4434698757580682,-0.0012169074092176,0.1438236696872656,0.757136107602055,-0.0240963855421685,0.0573248407643312,0.1448275862068966,0.1216216216216214,0.0246913580246912,-0.0621468926553673,0.0060606060606061,0.0506329113924048,-0.0119047619047618,-0.0879120879120879,-0.0621468926553673,0.0121951219512195,0.0779220779220779,-0.1822660098522167,-0.227906976744186,-0.2687224669603525,-0.3054393305439331,-0.2654867256637168,-0.2095238095238095,-0.1822660098522167,-0.1530612244897959,-0.0978260869565218,-0.0978260869565218,-0.1616161616161616,-0.1782178217821782,-0.0828729281767957,-0.0404624277456647,0.0709677419354837,0.0709677419354837,0.1216216216216214,0.3174603174603174,0.2769230769230768,0.596153846153846,0.5370370370370368,0.3174603174603174,0.2296296296296294,0.0709677419354837,0.1216216216216214,0.3174603174603174,0.0921052631578946,0.0440251572327043,0.1369863013698629,0.2116788321167881,0.0440251572327043,-0.0459770114942529,-0.0568181818181818,-0.1308900523560209,0.0246913580246912,-0.2057416267942583
BAOH-L,14.0,0.0304578275391611,3.230533743992419e-07,0.0194857088709694,0.9915284172329776,0.504034664534152,1.6417601120553766,1.0,0.103841614707503,8.360404115616327e-08,0.0833173255508281,3.886454968741058e-08,7.500592296757599e-08,-0.1989180943567758,3.050389627397736,-0.1685445066130293,-0.0426287496532764,-0.0426287496532764,0.7403906902827808,-0.0068571428571428,-0.0146396396396397,-0.0277777777777777,0.0441527446300715,0.1290322580645162,-0.1025641025641025,-0.0405701754385964,-0.073093220338983,-0.1197183098591548,-0.1034836065573769,-0.0611587982832618,-0.0331491712707182,0.1666666666666667,0.1217948717948718,0.1498028909329829,0.1872455902306649,0.0992462311557789,-0.0223463687150837,0.1363636363636362,0.1132315521628497,0.257183908045977,0.2681159420289853,0.0127314814814814,0.0491606714628296,0.0466507177033492,0.4982876712328767,0.5270506108202442,0.6730401529636709,0.8305439330543931,1.1033653846153846,0.9146608315098468,0.8498942917547567,0.793032786885246,0.7023346303501947,0.6324626865671641,0.5625,0.4486754966887416,0.4559068219633944,0.3358778625954199,0.4158576051779936,-0.2966237942122186,-0.2351398601398601,-0.3425995492111194,-0.2572156196943972,-0.2708333333333333,-0.1837686567164179,-0.3206521739130435,-0.3016759776536313,-0.2591024555461474
BBEK-L^L95,6.0,-0.2054543942795377,1.5514498637068606e-07,0.0093579274410352,-0.5900145017609282,1.2979668249486285,-17.29831608104977,1.0,-0.5946219167003639,-3.735086529732177e-07,-0.2900430894685531,3.344942004957153e-07,5.779440913728948e-07,0.0651739874500854,2.2237297330761967,0.0933466727071377,-0.1077162242499198,-0.0267290848686198,1.4278884862425756,0.0747126436781608,-0.0645161290322581,-0.0386740331491712,0.3488372093023255,0.5963302752293578,0.5818181818181818,0.4745762711864407,0.5,0.5675675675675673,0.1523178807947018,0.2794117647058822,0.3181818181818181,0.2608695652173913,0.1298701298701299,0.359375,0.3700787401574803,0.2517985611510791,0.2985074626865671,0.2608695652173913,0.0943396226415094,0.0481927710843375,-0.0279329608938547,0.0057803468208093,-0.0169491525423729,0.0740740740740739,0.0609756097560976,-0.1386138613861386,-0.2401746724890829,-0.2054794520547944,-0.2897959183673469,-0.2054794520547944,-0.2300884955752211,-0.0793650793650793,0.0057803468208093,-0.043956043956044,-0.1869158878504673,-0.5206611570247934,-0.5538461538461539,-0.4662576687116564,-0.5572519083969466,-0.5503875968992249,-0.4662576687116564,-0.544502617801047,-0.6200873362445415,-0.6266094420600858,-0.6513026052104209,-0.6491935483870968,-0.6448979591836734,-0.6463414634146342
BBIO-L^E18,6.0,0.4066850696111376,3.531905497902407e-07,0.0213035020667668,0.1557602893060099,1.148088054514628,0.8850179241089042,1.0,0.2197651364953483,4.0759549569441385e-08,-0.045331006108961,1.2284203217739449e-06,6.487524839920512e-07,0.7208621295537072,3.89652706020114,-0.0933343223062847,0.2214804925085298,0.2214804925085298,1.3474440644824306,0.0253565768621235,-0.0277349768875193,0.0112179487179486,0.1031468531468531,0.1472727272727272,0.0731292517006803,0.0079872204472843,0.0447019867549667,0.0293637846655789,0.0047770700636942,0.0144694533762057,0.1328545780969479,0.07679180887372,0.0144694533762057,0.1728624535315985,0.175046554934823,0.0447019867549667,0.1950757575757573,0.2877551020408162,0.3200836820083681,0.3658008658008658,0.282520325203252,0.2877551020408162,0.3991130820399113,0.3599137931034482,0.309128630705394,0.3658008658008658,0.3482905982905984,0.3482905982905984,0.4084821428571425,0.5618811881188117,0.5696517412935325,0.6389610389610387,0.8558823529411763,0.6055979643765901,0.7875354107648724,0.4708624708624707,0.5974683544303796,0.8668639053254437,0.8892215568862276,0.9718749999999998,1.1317567567567566,1.2062937062937062,0.8948948948948947,0.6916890080428952,0.6389610389610387,0.8396501457725944,0.8289855072463765,0.8080229226361029
BBNH-L^L97,6.0,-0.0132189707366296,4.366034037244943e-07,0.026334740607092,0.1060900550696469,0.6690642009883134,0.3378961897509614,1.0,-0.0472589792060491,5.568920965873653e-08,-0.12646655492904,1.2185460650382904e-05,7.662835249042146e-07,0.0058479532163742,13.904226408292743,0.0371735672591955,-0.041871921182266,-0.041871921182266,0.6250978484217498,-0.0300751879699248,0.0025125628140703,0.010126582278481,0.0527704485488127,0.0931506849315069,-0.0196560196560197,0.0555555555555555,-0.0431654676258992,-0.0074626865671639,-0.1033707865168539,-0.0385542168674699,-0.0315533980582524,-0.0611764705882352,-0.1617647058823528,-0.1172566371681415,-0.1474358974358973,-0.1670146137787056,-0.1617647058823528,-0.0431654676258992,-0.0220588235294116,-0.0408653846153845,-0.1230769230769229,-0.0454545454545453,-0.0720930232558139,-0.0148148148148147,-0.0268292682926828,-0.0763888888888889,-0.1211453744493391,-0.0952380952380952,-0.1419354838709677,-0.1073825503355704,-0.0315533980582524,-0.0074626865671639,0.0283505154639176,-0.0545023696682462,-0.1230769230769229,-0.220703125,-0.1773195876288659,-0.5501691093573844,-0.5644104803493449,-0.5741728922091782,-0.5476190476190477,-0.5140073081607796,-0.5316901408450704,-0.5204326923076923,-0.525,-0.4923664122137404,-0.4608108108108107,-0.48046875
BBOU-L,6.0,-0.0230702082553934,4.045466658467089e-07,0.0244011645755736,0.1965811965811965,0.4079651378016037,2.873752402814837,1.0,0.0584607133279699,6.569911649550049e-08,-0.0076957042831002,2.410099403290422e-06,3.869175737449522e-07,-0.0971059555130351,16.788189850103088,-0.0136520808483052,0.0061064262867112,0.0061064262867112,0.5413056195896192,0.0083507306889352,0.0235042735042736,0.0527472527472527,0.1377672209026128,0.1377672209026128,0.0644444444444445,0.0597345132743363,0.0213219616204689,0.0573951434878585,-0.0164271047227926,0.0739910313901346,0.0936073059360731,0.0148305084745763,-0.0020833333333333,0.025695931477516,-0.0788461538461539,-0.0928030303030303,0.0020920502092049,0.0084210526315788,0.1036866359447004,0.1323877068557919,-0.0589390962671905,0.0278969957081545,0.0063025210084033,0.0191489361702126,-0.004158004158004,-0.0381526104417671,0.0620842572062085,0.041304347826087,-0.0717054263565891,-0.1415770609318997,-0.1029962546816478,-0.1080074487895716,-0.0823754789272029,-0.119485294117647,-0.1211009174311926,-0.2056384742951907,-0.2108731466227348,-0.1322463768115941,-0.188135593220339,-0.1625874125874125,-0.0570866141732283,-0.0323232323232323,-0.0858778625954198,-0.5363020329138432,-0.5340466926070039,-0.5127161749745677,-0.5056759545923633,-0.5056759545923633
BBQS-L^G99,6.0,-0.0037089201877934,5.246601496440121e-07,0.0316460861960477,0.1395348837209302,1.7543837150470931,0.1584288146126929,1.0,0.0352848101265822,8.130909242534439e-08,-0.0285035629453625,3.656184685094172e-06,1.0109109745624423e-06,-0.01883415051755,2.145873977075478,-0.1287398980260669,-0.1042139590081546,-0.0725773106134795,0.6914134583285055,-0.0271739130434782,-0.0054054054054054,-0.010752688172043,0.0279329608938547,0.0514285714285713,0.0279329608938547,0.1358024691358024,0.1017964071856287,0.0635838150289018,0.0279329608938547,0.0823529411764707,0.2026143790849672,0.1428571428571428,0.0887573964497041,0.0887573964497041,0.0514285714285713,0.0279329608938547,0.1572327044025157,0.1948051948051947,0.1219512195121952,0.1645569620253164,0.0887573964497041,0.2432432432432432,0.2777777777777779,0.2266666666666668,0.1719745222929936,0.1499999999999999,0.1428571428571428,0.2689655172413794,0.3834586466165413,0.5726495726495728,0.7358490566037736,1.1647058823529417,0.8400000000000001,0.4488188976377953,0.1572327044025157,0.0279329608938547,-0.0612244897959183,0.128834355828221,0.1948051948051947,0.108433734939759,0.1017964071856287,0.1017964071856287,-0.065989847715736,-0.1520737327188939,-0.2268907563025209,-0.2236286919831224,-0.1238095238095238,-0.2365145228215768
