firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,11.0,-0.0198263957388044,1.745780555350665e-07,0.0048932343123902,0.1322821189995339,1.7144882233099688,-0.0099498728830358,1.0,-0.3393808678000507,2.44751258960243e-08,-0.0353175591531741,7.242504439871716e-07,4.687154246937257e-07,0.1879673691366417,4.0,3.0479865257849768,-0.0337745249882488,-0.0124969432075174,0.0375735786542596,1.4936164892899904,0.003003003003003,0.0103155339805824,0.0537974683544302,0.083984375,0.6025024061597688,0.7164948453608246,0.473451327433628,0.3909774436090223,0.6133720930232556,0.5136363636363634,0.343825665859564,0.2758620689655171,0.3863447127393837,0.5359778597785976,0.5677966101694916,0.8097826086956521,0.938300349243306,1.115628970775095,0.9360465116279068,0.911595866819747,0.8097826086956521,1.0786516853932584,0.7471143756558236,0.5575304022450889,0.570754716981132,0.3647540983606556,15.818181818181817,13.478260869565217,17.09782608695652,0.5633802816901408,15.818181818181817,0.6683366733466931,0.6243902439024389,18.36046511627907,0.5857142857142856,0.6009615384615383,18.36046511627907,0.6133720930232556,0.6387795275590549,0.6567164179104474,0.6180758017492711,16.526315789473685,0.5122615803814712,0.5948275862068966,19.8125,20.346153846153843,19.555555555555557,0.6852226720647772,0.627565982404692
BACQ-L^J02,9.0,0.2935759458559859,7.179010675979612e-06,0.2012199142730344,0.2118723360016633,1.468320990895043,-0.0168496700054108,1.0,0.0154996353026987,3.777069721784929e-07,0.0950077399380786,1.9371320425566856e-07,7.8506329712185e-06,0.725701331822046,4.0,0.0792734457276317,-0.5821567311866757,0.1546079746956772,-0.2703920253043227,0.8616269777435667,-0.0465116279069768,-0.1224489795918367,0.0749999999999999,-0.1568627450980392,-0.2037037037037037,-0.1886792452830189,-0.5168539325842697,-0.5168539325842697,-0.7207792207792207,-0.75,-0.8130434782608695,-0.8200836820083682,-0.7971698113207547,-0.8223140495867769,-0.8464285714285714,-0.7952380952380953,-0.8054298642533937,-0.7440476190476191,-0.7570621468926554,-0.8506944444444444,-0.8313725490196078,-0.819327731092437,-0.8647798742138365,-0.8812154696132597,-0.8963855421686747,-0.9073275862068966,-0.910041841004184,-0.9073275862068966,-0.9136546184738956,-0.9018264840182648,-0.6838235294117647,-0.7094594594594594,-0.6640625,-0.6742424242424243,-0.653225806451613,-0.6614173228346456,-0.635593220338983,-0.6742424242424243,-0.7189542483660131,-0.7152317880794702,-0.7278481012658228,-0.7094594594594594,-0.7261146496815287,-0.7152317880794702,-0.7094594594594594,-0.703448275862069,-0.7189542483660131,-0.7133333333333334,-0.7225806451612904
BALZ-L^I10,12.0,0.3156111683077707,1.3837768114441512e-07,0.0038785769229102,0.3818520944272005,1.2557559201765205,-0.0054838909344681,1.0,0.0960329392469078,2.1162275025452545e-08,0.0690320839967619,1.918852523924493e-09,1.8411459681455026e-07,0.5488196548783365,5.0,0.473768343686464,-0.0820971884664465,0.035242139855733,0.2342481040704447,0.443007767764911,-0.0157068062827224,0.1937499999999998,0.4806201550387596,0.5039370078740157,0.2402597402597401,0.7053571428571426,0.9489795918367347,0.9489795918367347,1.3580246913580245,1.3874999999999995,1.2470588235294118,1.4487179487179485,1.4177215189873418,1.5810810810810811,1.8939393939393936,1.8088235294117645,2.293103448275862,2.2372881355932206,2.183333333333333,2.82,3.1521739130434776,3.5476190476190474,3.1521739130434776,2.9791666666666665,2.9791666666666665,2.745098039215686,3.5476190476190474,3.441860465116279,3.897435897435897,3.5476190476190474,3.897435897435897,3.775,3.775,4.305555555555555,4.305555555555555,4.305555555555555,5.366666666666666,5.366666666666666,4.96875,4.617647058823529,3.658536585365853,1.8939393939393936,4.026315789473684,4.305555555555555,4.787878787878787,4.617647058823529,4.305555555555555,4.96875,5.586206896551724
BAOH-L,19.0,-0.2733488616400161,7.677100644032489e-07,0.0215180838026387,0.3776985349500561,0.4105823728275903,-0.0135786480097599,1.0,-0.5247674532048731,6.081384855871677e-08,-0.4092860175617582,3.960391317164008e-08,5.010620056084273e-07,2.7233942606392305,4.0,1.0653230799221,-0.2258642973389147,0.1424570913125415,0.1424570913125415,-0.080740890928015,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118,-0.4191919191919192,-0.4320987654320988,-0.4278606965174129,-0.42643391521197,-0.4700460829493088,-0.4808126410835214,-0.4877505567928731,-0.4663573085846867,-0.4403892944038931,-0.5551257253384914,-0.555984555984556,-0.5855855855855856,-0.6695402298850575,-0.5971978984238179,-0.6241830065359477,-0.6597633136094675,-0.7125,-0.7125,-0.7125,-0.7274881516587678,-0.7274881516587678
BBIO-L^E18,11.0,0.2963105303612606,2.214560489885641e-07,0.0062071738299293,0.2832353764343688,1.4663647033224714,-0.0456715369136434,1.0,0.3339901477832512,5.855337188914769e-08,0.1275313807531368,1.1491616529631107e-06,3.26459581817706e-07,0.2656943563728599,4.0,6.248075000359218,0.022063288365833,0.2476446837146702,0.2476446837146702,0.5298426985136984,-0.0196531791907514,-0.0648648648648648,-0.0259009009009009,0.0991105463786532,0.063960639606396,0.1292428198433419,-0.1128205128205127,-0.1271442986881937,-0.1227180527383365,-0.1119096509240246,-0.1271442986881937,-0.199074074074074,-0.2179023508137432,-0.1427155599603567,-0.1854990583804142,-0.0807651434643995,0.0309892729439809,0.1292428198433419,0.0839598997493733,0.3369397217928904,0.2013888888888888,0.4913793103448276,0.291044776119403,0.1487383798140771,0.0679012345679013,-0.0536105032822756,-0.5023014959723819,-0.457680250783699,-0.4111640571817563,-0.2967479674796748,-0.3063352044907779,-0.329976762199845,-0.3525449101796406,-0.3781452192667146,-0.2839403973509933,-0.1777566539923953,-0.1519607843137254,-0.1870300751879698,-0.0932914046121592,-0.1262626262626263,-0.0856236786469345,-0.1271442986881937,-0.1358641358641358,-0.2186088527551942,-0.2465156794425087,-0.2471714534377719,-0.1777566539923953,-0.140159045725646,-0.1244939271255061
BBOU-L,12.0,-0.0087234303968546,2.365430075456768e-07,0.0066300449809168,0.1198083067092651,0.8533970510528045,0.0011436930155998,1.0,0.1701440635866865,4.9005726037907134e-08,-0.0172764854692416,1.1776144126796756e-05,5.448372266775926e-07,-0.0713735558408215,4.0,20.35251609893135,0.0349689807601013,0.006358626536668,0.006358626536668,0.5606731197165755,-0.0332225913621261,0.0469565217391303,0.1576923076923075,0.192079207920792,0.2594142259414225,0.3377777777777777,0.2088353413654615,0.0654867256637166,-0.0066006600660065,-0.0033112582781458,-0.0519685039370079,-0.0368,-0.1198830409356725,-0.1041666666666667,-0.1615598885793872,-0.1094674556213017,-0.127536231884058,-0.143669985775249,-0.1198830409356725,-0.0504731861198738,-0.1081481481481482,0.1168831168831168,-0.0519685039370079,-0.154494382022472,0.17578125,0.17578125,0.2112676056338027,0.1666666666666665,0.1644100580270793,0.1803921568627451,0.0749999999999999,0.1025641025641024,0.0985401459854014,0.0238095238095237,0.0985401459854014,0.0379310344827585,0.0050083472454089,0.0579964850615113,0.199203187250996,0.2039999999999999,0.3172866520787745,0.3870967741935482,0.3144104803493448,0.3558558558558555,0.3712984054669703,0.303030303030303,0.2594142259414225,0.3002159827213821,0.2727272727272725
BBTK-L^C11,11.0,0.1364296081277213,0.0009002353051146,25.232623142188025,0.1818181818181818,0.2600262162234745,0.5293221836984969,1.0,0.8411764705882353,0.0001064175919784,0.1253396739130146,2.9489985862871795e-08,0.0011964788719735,-0.108730583824317,3.0,0.0014212268545001,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.5255672810553437,0.25,-0.2592592592592593,-0.0909090909090908,-0.375,0.25,0.25,-0.0909090909090908,-0.5,-0.5,-0.5,-0.4444444444444444,-0.4117647058823529,-0.3103448275862068,-0.3103448275862068,-0.2857142857142857,-0.3103448275862068,-0.2307692307692307,-0.0909090909090908,-0.0909090909090908,-0.1304347826086956,-0.1304347826086956,-0.2307692307692307,-0.2857142857142857,-0.3548387096774192,-0.4117647058823529,-0.4871794871794871,-0.4871794871794871,-0.4871794871794871,-0.4736842105263158,-0.4871794871794871,-0.925925925925926,-0.5,-0.5,-0.5652173913043479,-0.5238095238095237,-0.5121951219512195,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5238095238095237,-0.5454545454545454,-0.5454545454545454,-0.5454545454545454,-0.6,-0.5348837209302325,-0.5121951219512195,-0.5121951219512195
BBTU-L^C18,11.0,0.422913458577148,7.25547396910553e-07,0.0203363097781496,0.099917195694176,0.8729338380251525,-0.0112653124449907,1.0,0.6470749043193001,2.890147307195564e-08,0.3101484645107941,1.5449604940931248e-06,6.641016609315306e-07,0.2396875351241991,4.0,3.394426203687748,-0.4268774703557312,-0.1663811421713809,-0.0814229249011858,0.9538200940614776,-0.0089686098654708,-0.1079999999999999,-0.1740740740740741,-0.2064056939501779,-0.1423076923076923,0.3117647058823529,0.1262626262626263,0.0721153846153845,0.1554404145077721,0.0619047619047619,-0.0785123966942148,-0.097165991902834,-0.1150793650793651,-0.1831501831501831,-0.264026402640264,-0.2092198581560282,-0.2175438596491228,0.0136363636363634,-0.0785123966942148,-0.0470085470085469,-0.0132743362831857,0.0721153846153845,-0.0550847457627118,-0.1861313868613139,-0.2987421383647799,-0.3323353293413174,-0.3441176470588235,-0.3402366863905325,-0.275974025974026,-0.2310344827586207,-0.1553030303030304,-0.1890909090909091,-0.1616541353383459,-0.1920289855072463,-0.1520912547528516,-0.0785123966942148,-0.1008064516129032,-0.0669456066945607,-0.0429184549356224,0.0045045045045044,-0.0262008733624454,-0.0429184549356224,-0.0346320346320346,0.0931372549019606,0.1262626262626263,0.0619047619047619,0.0721153846153845,0.1736842105263158,0.2320441988950274
BBXK-L,12.0,0.0270225251774594,7.755415019762845e-07,0.0217375905380658,0.1734015430504407,1.1296890342083006,-0.0066300257963262,1.0,0.0043817440979546,4.0901185770750986e-08,-0.0575091181471498,5.613743738266597e-06,4.891225296442687e-07,0.0640778702620897,4.0,6.463617482478485,0.0748325707657894,0.99653453307393,-0.00346546692607,0.8344978666420764,-0.0794979079497907,-0.0842911877394635,0.0170212765957447,-0.0842911877394635,-0.0807692307692307,-0.1554770318021201,-0.1898305084745762,-0.0284552845528455,-0.1554770318021201,-0.2412698412698412,-0.4084158415841584,-0.3743455497382199,-0.3469945355191256,-0.3871794871794871,-0.4363207547169812,-0.4113300492610836,-0.4184914841849149,-0.3361111111111111,-0.4199029126213592,-0.4240963855421686,-0.4677060133630289,-0.4677060133630289,-0.5582255083179297,-0.5359223300970875,-0.5662431941923775,-0.5646630236794171,-0.5850694444444444,-0.5949152542372882,-0.5836236933797909,-0.5843478260869566,-0.6010016694490818,-0.6206349206349207,-0.6081967213114754,-0.6323076923076922,-0.6016666666666666,-0.5976430976430976,-0.5295275590551181,-0.5248508946322068,-0.5152129817444219,-0.506198347107438,-0.5191146881287726,-0.5122448979591837,-0.5132382892057026,-0.5229540918163672,-0.5322896281800391,-0.5295275590551181,-0.5142276422764227,-0.5072164948453608,-0.4978991596638654
BCPS-L^C06,11.0,-0.0135038648992642,1.0879667371096632e-05,0.3049453238809212,0.1842079922965816,1.120871547667423,0.0094501224162347,1.0,0.1642317908569831,1.3129675732283169e-06,-0.0167992373927488,3.147438883930244e-06,9.19665197188133e-06,-0.1755094869992971,4.0,0.3128867483052207,0.1740432024629126,0.0295534794959779,0.0380432024629126,0.3717091453601684,-0.004133130302371,67.61194029850746,77.58119658119658,0.0174856131031428,70.828125,58.7012987012987,51.23863636363636,57.18987341772152,58.31612903225806,56.4625,51.83908045977012,52.14450867052023,53.08235294117648,54.721212121212126,9.170353982300886,9.261160714285714,66.60294117647058,71.96825396825396,11.949295774647888,68.12781954887218,76.26050420168067,76.91525423728814,70.828125,53.72619047619048,59.091503267973856,57.560509554140125,55.75308641975308,57.560509554140125,64.67142857142858,12.134285714285712,0.2258666666666666,74.98347107438016,79.64912280701755,75.61666666666667,13.036641221374046,81.08928571428571,82.58181818181818,76.91525423728814,78.25862068965517,79.64912280701755,73.7479674796748,89.13725490196079,14.583050847457626,14.583050847457626,73.14516129032258,75.61666666666667,90.02970297029702,91.86868686868686,57.18987341772152
