firms,age,agr,cash,cashdebt,chcsho,che,egr,lgr,mve_ia,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BQMM_18-L^C11,6.0,0.2513365883076066,0.8850020492297307,-2.9447004608294933,0.0006067236024844,0.2793,0.256197748030735,0.1348379629629628,0.0011423845714833,-0.2495854506552553,-0.2495854506552553,-0.3333333333333332,0.5,0.5,0.5,0.5,0.5,0.1999999999999999,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.1999999999999999,0.0,0.5,0.1999999999999999,0.5,0.0,0.1999999999999999,0.1999999999999999,0.0,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.5,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333
BUBP_92-L^K18,13.0,0.1193042626163645,0.1971985117093456,0.1218056962737813,-0.0003250803606208,61.0,-0.6190476190476191,0.0901176470588235,4.451440725977566,0.3529072465837788,0.0821890145395799,0.0533088235294116,0.0264150943396228,0.1774891774891775,0.2088888888888889,0.1147540983606558,0.25635103926097,0.1826086956521742,0.130977130977131,0.1333333333333335,0.3140096618357491,0.394871794871795,0.3076923076923077,0.1648822269807281,0.219730941704036,0.192982456140351,0.0187265917602996,-0.0072992700729926,-0.0489510489510488,-0.0198198198198197,-0.0215827338129495,-0.1211631663974152,-0.1081967213114752,-0.2115942028985507,-0.2046783625730993,-0.1904761904761903,-0.1694656488549617,-0.1446540880503144,-0.1732522796352583,-0.0684931506849314,-0.0320284697508895,-0.0109090909090908,-0.0405643738977071,0.0421455938697319,0.0361904761904763,0.0036900369003691,-0.0036630036630035,-0.0422535211267603,-0.0215827338129495,-0.0388692579505299,0.0074074074074073,0.0342205323193918,0.0168224299065422,0.068762278978389,0.0836653386454184,0.0967741935483872,0.0815109343936382,0.0421455938697319,-0.0198198198198197,-0.0422535211267603
BUNQ_03-L^K12,21.0,-0.0079844626672421,0.2844430806996011,-1.0463761360988115,0.3485032459359991,0.0885,1.9678714859437747,-0.7338447919740336,0.0030868869689367,-0.4198158636725208,-0.9310910582444626,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142857142857143,-0.3333333333333333,-0.5,-0.5714285714285715,-0.5714285714285715,-0.6666666666666667,-0.7,-0.7142857142857143,-0.7272727272727273,-0.7391304347826086,-0.7142857142857143,-0.7692307692307693,-0.7692307692307693,-0.7931034482758621,-0.7692307692307693,-0.8125,-0.8378378378378378,-0.7692307692307693,-0.7,-0.6842105263157895,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,-0.6470588235294118,-0.6470588235294118,-0.6470588235294118,-0.625,-0.625,-0.625,-0.625,-0.625,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
BWQW_65-L^I10,7.0,0.1662141775084655,0.0700856304836453,0.0906793128741394,2.3373203122648145e-05,61.4751,0.0423652465740653,0.2669424079065588,0.723150966802414,-0.1098304797016228,0.3015026683435874,0.0818713450292398,-0.05,0.1399999999999999,0.1476510067114094,-0.0172413793103448,0.3464566929133859,0.5267857142857142,0.5267857142857142,0.3902439024390243,0.6132075471698113,0.4369747899159664,0.204225352112676,0.1399999999999999,0.3571428571428572,0.1875,-0.0172413793103448,-0.0446927374301676,-0.0604395604395604,0.0178571428571427,-0.0904255319148935,-0.0338983050847457,-0.1047120418848167,-0.2191780821917808,-0.24,-0.2875,-0.25,-0.3448275862068966,-0.3666666666666667,-0.3595505617977528,-0.3643122676579925,-0.326771653543307,-0.3804347826086955,-0.3048780487804878,-0.2875,-0.2904564315352698,-0.2784810126582279,-0.4020979020979021,-0.397887323943662,-0.4083044982698962,-0.3914590747330961,-0.495575221238938,-0.5,-0.4895522388059702,-0.4722222222222223,-0.43,-0.40625,-0.3713235294117647,-0.4123711340206186,-0.4020979020979021
CWI_80-L,20.0,0.4711127723195216,0.0833395957015104,0.1800037539886129,5.463446006771271e-06,-18.5,0.0093023255813953,0.7485812553740326,17.262407061156193,-0.0006363467388794,0.2100219604711519,0.0333686440677967,0.0356555128908391,0.114521841794569,0.1112419070041201,0.1748599875544492,0.1748599875544492,0.0881844380403455,-0.0015864621893179,0.0488888888888887,0.1799999999999999,0.090069284064665,-0.0010582010582009,-0.0073606729758149,0.0419426048565121,0.1132075471698113,0.0107066381156315,-0.019730010384216,-0.0176899063475546,-0.0036939313984168,0.0407938257993383,-0.0391857506361322,0.004255319148936,0.0333880678708264,0.0957632037144513,0.1526251526251525,0.1972098922003804,0.133933933933934,0.1002331002331,0.2267706302794021,0.1979695431472081,0.200254291163382,0.2157115260785576,0.3212036389083275,0.3184357541899441,0.32027972027972,0.3193570929419984,0.3065743944636678,0.3147632311977715,0.3710965867828613,0.3943870014771049,0.3466476462196861,0.3631768953068592,0.3661360347322719,0.4807843137254901,0.4523076923076923,0.4996028594122319,0.5337124289195774,0.5785953177257523,0.6649029982363315
DLY_Y2-L^F16,20.0,0.3952316340376042,0.0189113632626212,0.0943938667944417,0.3636363632121815,-56.0,0.1873293282359366,0.5099218280216476,1.022736389209424,0.9190374830973236,0.2788701190805871,0.0092024539877302,0.093959731543624,0.0092879256965943,-0.0919220055710307,-0.0632183908045977,0.0976430976430975,0.1438596491228068,-0.0297619047619047,-0.1662404092071612,-0.1019283746556474,-0.2329411764705883,-0.2723214285714287,-0.289760348583878,-0.2238095238095239,-0.2029339853300733,-0.3333333333333333,-0.3730769230769232,-0.3250517598343686,-0.3319672131147541,-0.3194154488517745,-0.3004291845493563,-0.3860640301318268,-0.4548494983277592,-0.4817170111287758,-0.4436860068259386,-0.414721723518851,-0.4115523465703972,-0.4629324546952225,-0.4417808219178082,-0.4733441033925687,-0.4199288256227759,-0.4620462046204621,-0.4427350427350427,-0.4539363484087102,-0.5,-0.4866141732283464,-0.468189233278956,-0.4188948306595366,-0.4465195246179966,-0.3906542056074766,-0.4629324546952225,-0.4784,-0.4330434782608696,-0.4240282685512367,-0.4240282685512367,-0.4270650263620387,-0.3906542056074766,-0.4359861591695502,-0.4199288256227759
DOQX_41-L^J16,21.0,0.0211282484682019,0.0721110100090991,0.1479673070799278,0.0006369590805566,-4.700000000000001,-4.2653061224489806,0.0787731685789938,0.2363558128400879,-0.0282672249357306,0.0801665100040283,-0.1097560975609756,0.1232876712328767,0.28125,0.1798561151079136,0.0512820512820511,0.3015873015873014,0.4385964912280702,0.2519083969465647,0.1798561151079136,0.3225806451612902,0.2519083969465647,0.0123456790123455,-0.163265306122449,-0.0574712643678161,-0.0465116279069768,-0.0060606060606061,-0.0574712643678161,-0.108695652173913,0.1232876712328767,0.0933333333333332,0.1156462585034012,0.1714285714285714,0.0249999999999999,0.0186335403726707,-0.108695652173913,-0.127659574468085,-0.1881188118811881,-0.2336448598130842,-0.2442396313364055,-0.1881188118811881,-0.0786516853932585,-0.1546391752577319,-0.1717171717171717,-0.127659574468085,-0.1229946524064171,-0.088888888888889,-0.1458333333333333,-0.0734463276836159,-0.0939226519337017,-0.1322751322751323,-0.1840796019900497,-0.2264150943396227,-0.1960784313725491,-0.2190476190476191,-0.0520231213872832,0.0061349693251533,0.1798561151079136,0.1006711409395972,-0.0574712643678161
DOS_59-L,15.0,0.3361098046100436,0.0420293860883701,0.2695771759741637,0.0002647496383089,-1178.2146000000002,0.3467757862401388,0.3302509380059524,44.96721795831415,0.3635586423665054,0.7551292158825876,0.0403846153846154,0.015625,0.0612244897959184,-0.0095238095238094,0.0699588477366255,0.1279826464208242,0.2293144208037825,0.0721649484536084,-0.0114068441064637,0.0483870967741935,0.0236220472440944,0.1206896551724139,-0.001919385796545,-0.001919385796545,-0.087719298245614,-0.1390728476821191,-0.140495867768595,0.015625,-0.037037037037037,-0.040590405904059,-0.1544715447154472,-0.1156462585034012,-0.1585760517799351,-0.0812720848056537,-0.0545454545454545,-0.0940766550522648,-0.1390728476821191,-0.084507042253521,-0.0763765541740674,-0.0510948905109489,0.0038610038610038,-0.0334572490706319,-0.084507042253521,-0.084507042253521,-0.1126279863481228,-0.1065292096219931,-0.1275167785234898,-0.190031152647975,-0.1849529780564263,-0.1785150078988941,-0.2307692307692307,-0.228486646884273,-0.1849529780564263,-0.2307692307692307,-0.159935379644588,-0.1999999999999999,-0.1732909379968202,-0.228486646884273,-0.1849529780564263
DPCZ_02-L^F20,13.0,0.2437784503857162,0.0585394570352384,-0.062831241829042,0.0001554327395837,-3.3255,0.096741126455865,0.3513743609095218,0.0425933412647322,0.1434258393868658,0.5897852975387766,0.0357142857142855,0.1666666666666667,0.4736842105263159,-0.1249999999999998,-0.1249999999999998,-0.0666666666666665,0.0,0.0370370370370369,0.2727272727272729,0.0769230769230771,0.0,-0.176470588235294,-0.176470588235294,0.1200000000000001,-0.0344827586206895,-0.1515151515151515,-0.2432432432432432,-0.2432432432432432,-0.263157894736842,-0.0344827586206895,-0.176470588235294,-0.1249999999999998,-0.2999999999999999,-0.2999999999999999,-0.4399999999999999,-0.4166666666666666,-0.4285714285714285,-0.4909090909090908,-0.4166666666666666,-0.3913043478260869,-0.4166666666666666,-0.4042553191489361,-0.3333333333333332,-0.2999999999999999,-0.4166666666666666,-0.5087719298245613,-0.5172413793103448,-0.5087719298245613,-0.5,-0.5087719298245613,-0.5555555555555556,-0.5333333333333332,-0.5172413793103448,-0.4814814814814815,-0.4615384615384614,-0.4166666666666666,-0.3777777777777777,-0.4166666666666666,-0.4509803921568627
DPXL_94-L,20.0,0.2672754195459033,0.1554689652457984,0.1398725646366866,3.478323602797692e-05,-194.5,0.2125377137110291,0.2895216720437649,5.239477429652535,-0.036632099151507,0.1650709343769655,0.0670926517571885,0.0,-0.0712166172106825,-0.0656716417910447,-0.1305555555555556,-0.0766961651917405,-0.1232492997198879,-0.2175,-0.1697612732095491,-0.0794117647058824,-0.1377410468319559,-0.2582938388625592,-0.3572895277207393,-0.3195652173913043,-0.275462962962963,-0.3075221238938053,-0.3382663847780127,-0.3651115618661257,-0.3586065573770491,-0.3506224066390042,-0.3714859437751004,-0.3311965811965811,-0.3663967611336033,-0.3586065573770491,-0.3254310344827585,-0.2617924528301887,-0.2213930348258705,-0.3105726872246697,-0.3105726872246697,-0.318082788671024,-0.2737819025522041,-0.2582938388625592,-0.2652582159624412,-0.1994884910485934,-0.2475961538461538,-0.2135678391959798,-0.1586021505376345,-0.1107954545454545,-0.1256983240223463,-0.1848958333333333,-0.2511961722488037,-0.2617924528301887,-0.2582938388625592,-0.275462962962963,-0.1806282722513088,-0.087463556851312,-0.0684523809523809,-0.0901162790697674,-0.0457317073170731
DRNQ_D0-L^A11,14.0,0.3313985745380052,0.556534186594813,0.0588410104011886,0.0009562871417371,-1.5864999999999998,0.1871224399587445,1.2882736156351793,0.0337527504927418,0.5490809470040537,0.9423393739703456,0.043010752688172,0.0941176470588236,-0.0461538461538461,0.0333333333333334,0.0813953488372094,0.4761904761904763,0.8979591836734695,0.453125,0.4090909090909091,0.5762711864406782,0.488,0.3478260869565219,0.0941176470588236,0.0568181818181818,0.3777777777777777,0.0751445086705202,0.3006993006993008,0.2916666666666667,0.2236842105263159,0.2567567567567568,0.5121951219512195,0.3098591549295775,0.0941176470588236,0.0333333333333334,0.0568181818181818,0.0,0.0108695652173913,-0.026178010471204,0.0219780219780219,0.0449438202247192,0.3098591549295775,0.3381294964028778,0.6034482758620692,0.4307692307692308,0.4761904761904763,-0.0461538461538461,0.0449438202247192,0.0108695652173913,0.0,-0.0653266331658291,-0.1142857142857143,-0.088235294117647,-0.0461538461538461,-0.110047846889952,-0.1842105263157893,-0.1769911504424777,-0.2705882352941176,-0.2619047619047618,-0.3333333333333332
DVX_M7-L^C10,20.0,-0.2154701005468336,0.0385041210480993,0.0977167491617435,5.6694134909344455e-05,56.0,-0.1537722248918789,-0.2517794836008374,4.882641158033338,0.473372376247982,-0.3245514991845439,0.3934142114384749,-0.0187074829931973,0.0785046728971963,0.0685185185185184,0.1335952848722985,0.0845864661654134,0.0845864661654134,0.0529197080291969,-0.0478547854785478,0.094876660341556,0.0,0.0359066427289047,-0.0899053627760252,-0.0383333333333334,-0.0768,-0.1464497041420118,-0.3574610244988865,-0.3553072625698323,-0.336018411967779,-0.3487584650112867,-0.4051546391752577,-0.4094165813715456,-0.4088114754098361,-0.3524130190796858,-0.3687089715536106,-0.3509561304836897,-0.448901623686724,-0.4889282550930026,-0.442512077294686,-0.440891472868217,-0.3195754716981133,-0.3603104212860311,-0.3243559718969555,-0.2867737948084055,-0.3039806996381182,-0.3443181818181819,-0.3390607101947309,-0.2911547911547912,-0.2980535279805354,-0.2769423558897244,-0.3211764705882354,-0.3553072625698323,-0.3680175246440308,-0.3290697674418604,-0.3282887077997671,-0.3405714285714286,-0.3420752565564424,-0.3603104212860311,-0.3420752565564424
FRZJ_44-L,21.0,0.0862610682662096,0.0212600466683951,0.3133612941881366,0.0001513438364283,-4.6,0.003030303030303,0.1946088099934253,0.2263463198504063,0.0202559472403235,0.0691489361702128,0.0362811791383219,0.055023923444976,0.1574803149606298,0.26,0.47,0.4134615384615385,0.5,0.4554455445544556,0.6768060836501901,0.9008620689655172,0.8451882845188283,0.6213235294117647,0.3653250773993808,0.4848484848484848,0.75,0.4364820846905539,0.4180064308681672,0.3867924528301887,0.3695652173913042,0.4044585987261146,0.6333333333333333,0.5638297872340428,0.3911671924290221,0.4898648648648649,0.4044585987261146,0.4044585987261146,0.47,0.3486238532110093,0.3243243243243243,0.4459016393442625,0.5693950177935942,0.5102739726027399,0.4411764705882353,0.5051194539249146,0.6094890510948905,0.6704545454545454,0.651685393258427,0.651685393258427,0.72265625,0.6273062730627308,0.6094890510948905,0.7710843373493974,0.5206896551724138,0.5102739726027399,0.5206896551724138,0.592057761732852,0.75,0.6333333333333333,0.7159533073929962
FSAJ_L2-L,20.0,0.2705557745368546,0.0709714532249946,0.1627443159154367,0.0003200179084553,12.35,0.1129151291512914,0.3440860215053763,0.6170812994530243,0.0290617471270634,0.1888680425265791,-0.0216535433070866,0.248157248157248,0.4350282485875707,0.2420537897310513,0.2731829573934836,0.5535168195718654,0.6933333333333334,0.6655737704918034,0.6334405144694535,0.7700348432055748,0.5209580838323353,0.1786542923433876,-0.1149825783972126,0.0099403578528827,0.0325203252032519,-0.1195840554592719,-0.0268199233716474,-0.0627306273062729,0.1364653243847875,0.1314031180400889,0.1288888888888888,0.0099403578528827,-0.2074882995319813,-0.1533333333333333,-0.2208588957055214,-0.2451708766716196,-0.263768115942029,-0.2834978843441467,-0.222052067381317,-0.2451708766716196,-0.1165217391304347,-0.1739837398373984,-0.1226252158894646,-0.1360544217687074,-0.1617161716171616,-0.1241379310344826,-0.1195840554592719,-0.1134380453752181,-0.1211072664359862,-0.1149825783972126,-0.2099533437013996,-0.222052067381317,-0.1685761047463175,-0.1533333333333333,-0.1165217391304347,-0.0592592592592593,0.0431211498973305,0.0283400809716598,0.0139720558882237
