firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSOP-L^I11,0.1860983953562973,0.1860983953562973,16.0,0.2603798270972687,4.9088800504113e-08,0.04532682446495,-0.0134297475346676,1.0,2.1962357173994462,-0.6807865874140172,3.4965734189570405e-08,2.687886285544402e-07,0.0566850818202315,1.8294285259929175,-0.8473809112338446,0.4735662744272248,1.1473831195099151,-1.4701610587448235,0.0394642430040659,6.381077782773459,3.0,1.484454145254278,0.1253783860702181,1.795732127227571,0.0394642430040659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170648464163822,0.0275862068965517,0.4396135265700485,0.4190476190476189,0.4224343675417659,0.6021505376344085,0.5935828877005347,0.6328767123287671,0.8980891719745223,0.8860759493670884,0.7028571428571428,0.7325581395348837,0.7529411764705882,0.5809018567639257,0.6980056980056981,0.6788732394366197,0.7325581395348837,0.9225806451612903,0.892063492063492,1.0481099656357389,1.0694444444444446,1.504201680672269,0.9605263157894736,0.4023529411764706
FSOR-L^J97,0.0522799398697176,-0.0522799398697176,2.0,-0.1334372564302416,3.462401765470865e-07,0.3197056669524477,-0.0153135766223524,1.0,1.7015359070153588,0.0534883720930233,6.700600914781731e-08,3.543195407172632e-07,-0.0299298519095869,0.8063236169117654,-6.059607168713818,-0.0423066734138613,-0.0479367552460838,0.1629429802560727,0.0062461452087221,-1.1901140684410632,3.0,1.0693233706932337,0.0840453010133121,4.866806502359728,0.0991236380862151,0.0227272727272727,0.056,0.1379310344827586,0.1186440677966103,0.1785714285714286,0.2222222222222221,0.1379310344827586,0.1578947368421053,0.5,0.4042553191489364,0.4042553191489364,0.6097560975609757,0.6097560975609757,0.3333333333333335,0.1092436974789916,-0.043478260869565,0.03125,0.0393700787401574,-0.0704225352112675,-0.057142857142857,-0.089655172413793,-0.12,0.03125,0.1,-0.0364963503649635,-0.0833333333333332,-0.1258278145695364,-0.0833333333333332,-0.108108108108108,-0.108108108108108,-0.1428571428571428,-0.12,-0.089655172413793,0.0,0.0476190476190476,0.0,0.090909090909091,0.1785714285714286,0.0819672131147541,0.056,0.1785714285714286,0.1379310344827586,0.1,0.0153846153846153,0.056,0.056,0.1578947368421053,0.1282051282051284,-0.8366336633663366
FSOU-L^I17,0.1386440717747708,0.1386440717747708,2.0,0.0641032887352944,8.055517562555086e-07,0.7438173815260842,-0.0032780813291627,1.0,0.9766696119213318,0.0801706080897754,1.1947139974768468e-07,5.1164612115936064e-08,0.13469845858196,0.2538161266854184,-0.9734487198302826,-0.0508699970666779,-0.093117812733631,0.151856681394613,0.0119938177856501,2.4010568389675497,4.0,0.5780873052905376,0.1190805291951726,8.321088146470366,0.1613841204190032,-0.0754716981132076,0.0671140939597316,0.1605839416058394,0.2421875,0.1777777777777778,0.089041095890411,-0.0124223602484472,0.3140495867768595,0.3947368421052633,0.3474576271186442,0.3947368421052633,0.4454545454545453,0.485981308411215,0.3474576271186442,0.1357142857142859,0.1357142857142859,0.1276595744680853,0.1691176470588236,0.1197183098591549,0.1521739130434785,-0.0062499999999999,-0.0245398773006133,0.0965517241379312,0.06,-0.1311475409836066,-0.096590909090909,-0.1067415730337077,-0.0185185185185184,-0.0185185185185184,-0.1215469613259668,-0.1166666666666667,-0.1016949152542372,-0.0185185185185184,0.1197183098591549,0.0063291139240506,-0.0062499999999999,0.0324675324675325,0.0063291139240506,-0.1358695652173913,-0.0809248554913294,-0.0062499999999999,-0.0304878048780486,-0.0535714285714284,-0.0914285714285714,-0.0363636363636362,-0.0062499999999999,-0.0124223602484472,0.0,-0.1675392670157067
FSPI-L^D01,0.070031545741325,0.070031545741325,3.0,0.0577734501785133,7.571520037903998e-07,0.6991267991202418,-0.012956939104732,1.0,2.4336213668499607,0.2288081580624602,3.2202522982786706e-08,3.289761162722855e-08,0.0798442064264849,0.5231079708535368,-1.1812693130567875,0.2697154957478057,0.1746057525213976,-0.2445434398155401,-0.0861527185397156,2.7073170731707363,2.0,1.462686567164179,0.0463616825299355,12.403508771929824,-0.0187369882026369,-0.0485436893203884,-0.0096153846153845,-0.0720720720720721,0.0198019801980198,-0.0462962962962962,-0.019047619047619,-0.0720720720720721,-0.055045871559633,0.0404040404040404,0.0842105263157895,0.0198019801980198,0.1839080459770115,0.2261904761904762,0.2716049382716048,0.0618556701030927,0.0618556701030927,0.1318681318681318,0.3552631578947369,0.1195652173913044,0.0,-0.0462962962962962,-0.0884955752212388,0.03,0.095744680851064,0.0729166666666667,0.0729166666666667,-0.0096153846153845,0.095744680851064,0.0098039215686274,-0.1196581196581195,-0.1487603305785123,-0.1626016260162601,-0.2313432835820895,-0.1120689655172413,0.0098039215686274,-0.2196969696969697,-0.225563909774436,-0.134453781512605,-0.2076923076923077,-0.2746478873239436,-0.289655172413793,-0.2642857142857142,-0.1953125,-0.2481751824817518,-0.2481751824817518,-0.2426470588235294,-0.0636363636363637,-0.055045871559633,-0.2589928057553956
FSPK-L^G03,0.0148055172790154,-0.0148055172790154,8.0,-0.0285376153204766,5.628795566676656e-07,0.519742641864848,-0.0046626798731154,1.0,1.8512090913095187,0.076689381377165,8.720820695850448e-08,3.52145017734534e-08,-0.0137174211248285,0.3246551320089763,-0.9649690392471602,0.1293987069287592,0.186104970217495,0.0420680394913786,-0.0175927353932661,-0.1968509650268456,2.0,1.2420384971149188,0.1171733908700239,4.373658405333493,-0.0789211072250431,0.056,0.0683760683760683,0.0869565217391306,0.25,0.1363636363636362,0.0416666666666667,0.0775862068965518,0.0593220338983051,0.3586956521739131,0.524390243902439,0.524390243902439,0.6233766233766234,0.6025641025641024,0.3297872340425531,0.0869565217391306,0.0416666666666667,0.0869565217391306,0.2135922330097086,0.1363636363636362,-0.0458015267175573,-0.0808823529411765,-0.0601503759398496,0.0,-0.0740740740740741,-0.1935483870967742,-0.1071428571428571,-0.1666666666666666,-0.3489583333333332,-0.3455497382198952,-0.3169398907103825,-0.3169398907103825,-0.747983870967742,-0.750996015936255,-0.700956937799043,-0.7306034482758621,-0.7357293868921776,-0.7311827956989247,-0.7222222222222222,-0.7454175152749491,-0.7357293868921776,-0.732905982905983,-0.7282608695652173,-0.7222222222222222,-0.7270742358078603,-0.7191011235955056,-0.7023809523809523,-0.6621621621621622,-0.7023809523809523,-0.7596153846153846
FSPP-L^J97,0.0046638165565487,0.0046638165565487,2.0,0.0461232604373758,1.8239422664612556e-06,1.684162377101993,-0.0120339337532032,1.0,1.9964370546318289,-0.0335151987529229,1.1914461579303364e-07,4.6356244142588454e-08,-0.0027833001988071,0.1396619115271094,-1.1302609343356702,0.0818681245770245,0.1746857546382486,0.1212046873866566,-0.0578040576658964,0.1481481481481476,4.0,1.2446555819477434,0.0580754557015684,4.57980900409277,0.102463054187192,-0.0769230769230769,0.015625,0.2745098039215685,0.1304347826086958,0.0,-0.0972222222222222,-0.0441176470588235,0.056910569105691,0.5476190476190477,0.368421052631579,0.2871287128712871,0.2621359223300972,0.1711711711711712,-0.0579710144927535,-0.2307692307692307,-0.2528735632183908,-0.2934782608695652,-0.212121212121212,-0.2024539877300613,-0.2261904761904761,-0.2972972972972972,-0.3467336683417085,-0.3564356435643564,-0.3333333333333332,-0.400921658986175,-0.3809523809523809,-0.3627450980392157,-0.3779904306220095,-0.3467336683417085,-0.3229166666666666,-0.3333333333333332,-0.3434343434343434,-0.2613636363636363,-0.2896174863387978,-0.2441860465116279,-0.2528735632183908,-0.1719745222929936,-0.1216216216216216,-0.2896174863387978,-0.3121693121693121,-0.2737430167597765,-0.1390728476821191,-0.1719745222929936,-0.1095890410958904,-0.1447368421052631,-0.1612903225806451,-0.037037037037037,0.092436974789916,-0.2777777777777778
FSPS-L^F15,0.0224997998238449,-0.0224997998238449,2.0,-0.0488550640539213,1.3409099181094194e-06,1.2381477619597503,-0.0002109951204337,1.0,1.3237251356238695,-0.0024858352182383,9.681573114453532e-08,4.447183264793363e-08,0.001919385796545,0.0682397606096363,-1.1672256192072423,-0.0040957558869157,-0.0505807335820436,0.1052069415681966,-0.0033878636087364,-0.6116293532338293,4.0,0.6877757685352622,0.0822633271519447,29.072148541114057,-0.0414657610121563,-0.0056179775280899,0.0987654320987654,0.1558441558441559,0.0987654320987654,0.0289017341040462,-0.011111111111111,0.0595238095238095,0.4471544715447155,0.7623762376237624,0.78,0.78,0.5892857142857142,0.6481481481481481,0.56140350877193,0.4126984126984128,0.2805755395683453,0.3185185185185184,0.1866666666666667,0.1633986928104576,0.0787878787878788,0.0595238095238095,0.0920245398773007,0.1558441558441559,0.1125,-0.1055276381909547,-0.1563981042654028,-0.1274509803921568,-0.1400966183574878,-0.1981981981981982,-0.2360515021459227,-0.226086956521739,-0.1720930232558138,-0.1563981042654028,-0.0964467005076141,-0.1317073170731706,-0.1682242990654205,-0.187214611872146,-0.2158590308370044,-0.2489451476793249,-0.2614107883817428,-0.2793522267206478,-0.2294372294372294,-0.1188118811881188,-0.1099999999999999,-0.101010101010101,-0.1231527093596057,-0.1442307692307692,-0.2583333333333333,-0.4349206349206349
FSPV-L^H06,0.0248272035021734,-0.0248272035021734,2.0,0.3908749170782044,6.180668289466118e-07,0.5707005747863829,0.0083836988623248,1.0,3.5110497237569063,0.5574772166097456,5.830819141005772e-08,1.836557597485561e-08,0.2946075035011425,1.4445137163853303,7.498835908264087,-0.1147035684349969,-0.1142298269201372,0.1382043761063606,0.2601977895197849,-0.4910487804878042,3.0,3.4926335174953964,0.0340728160492516,4.226,-0.0081162658605165,-0.0129870129870131,0.2183544303797469,0.2459546925566345,0.3750000000000002,0.3750000000000002,0.4419475655430711,0.475095785440613,0.925,1.2126436781609198,0.9845360824742267,0.925,0.9743589743589745,1.0052083333333337,0.696035242290749,0.3604240282685511,0.3184931506849315,0.3848920863309353,-0.2567567567567567,-0.3304347826086956,-0.355108877721943,-0.4040247678018576,-0.3993759750390016,-0.3529411764705882,-0.3615257048092869,-0.4104134762633997,-0.396551724137931,-0.4012441679626749,-0.3615257048092869,-0.3257443082311734,-0.3540268456375839,-0.3197879858657244,-0.2749529190207156,-0.2524271844660194,-0.1684665226781857,-0.2061855670103092,-0.2222222222222222,-0.2222222222222222,-0.236111111111111,-0.2749529190207156,-0.288354898336414,-0.3197879858657244,-0.2315369261477045,-0.248046875,-0.2126789366053169,-0.2012448132780083,-0.1210045662100456,0.0131578947368422,-0.1538461538461537,-0.3937007874015747
FSQC-L^A97,0.0214228617106315,-0.0214228617106315,3.0,-0.0610663360198387,-1.50607593137611e-07,-0.1390656090010822,0.0815830224731179,1.0,0.578505521101195,0.1722595078299776,2.94604547645136e-08,1.7207572011198896e-10,0.0440173589584626,0.0285898445705273,0.2041730380047944,-0.3183698223289527,-0.296004330299328,-0.0854933971157388,-0.0217894880834975,-0.8170731707317084,4.0,0.5396309181666918,-0.5660269263821255,3.856873467848388,-0.3329745947885073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSQE-L^E07,0.1576957036473431,-0.1576957036473431,3.0,-0.2433476384147543,2.3925610082063078e-06,2.209204375070536,-0.1089596503384349,1.0,4.193462289059809,-0.3866365505254149,-1.3916281303665532e-06,4.3224478807888025e-08,0.0246694079890679,0.0596900073768732,-3.945625532273145,0.2683929812331803,0.1727521949654756,0.477488263634829,0.0722272898924833,-1.3736861629776185,3.0,3.454482837791298,0.1453598791910245,9.28033209275694,0.0486505371648178,-0.073170731707317,-0.0465116279069768,-0.0681818181818182,-0.5,-0.5900000000000001,-0.5940594059405941,-0.6495726495726496,-0.5638297872340425,-0.5340909090909092,-0.5494505494505495,-0.5591397849462366,-0.4533333333333333,-0.3387096774193548,-0.6434782608695653,-0.7172413793103448,-0.7248322147651007,-0.740506329113924,-0.7284768211920529,-0.7388535031847134,-0.740506329113924,-0.7939698492462312,-0.7980295566502463,-0.7759562841530054,-0.7783783783783784,-0.8,-0.8019323671497585,-0.8047619047619048,-0.7970297029702971,-0.795,-0.8101851851851852,-0.8084112149532711,-0.8047619047619048,-0.8009708737864077,-0.7747252747252747,-0.7696629213483146,-0.8047619047619048,-0.8,-0.7696629213483146,-0.8019323671497585,-0.8193832599118943,-0.8110599078341014,-0.8169642857142858,-0.7990196078431373,-0.8019323671497585,-0.7960199004975124,-0.7783783783783784,-0.7320261437908497,-0.7559523809523809,-0.8475836431226766
FSQG-L^E11,0.0262955690258686,0.0262955690258686,3.0,0.1146416320635493,2.5400891609554857e-07,0.2345426540098587,0.004292453914412,1.0,0.7425641025641025,-0.0280076384468491,6.40428504890545e-08,5.795714675432553e-07,0.1431666365769995,2.4699459834684085,0.4413518092180661,-0.1798919078996076,-0.1822742474916387,0.0304330065359476,-0.0703731818863398,0.1999999999999997,3.0,0.5572649572649573,0.1796417210781852,8.715124816446403,0.0846125730994151,-0.0274223034734917,0.0438931297709923,0.0725490196078431,0.1663113006396586,0.2048458149779735,0.2517162471395879,0.26036866359447,0.3640897755610972,0.4509283819628646,0.6426426426426426,0.5539772727272727,0.5855072463768114,0.6525679758308156,0.698757763975155,0.5994152046783625,0.6426426426426426,0.7934426229508198,0.8993055555555556,0.8668941979522182,0.8233333333333333,0.7588424437299035,0.6475903614457832,0.8112582781456952,0.8233333333333333,0.6676829268292683,0.5451977401129942,0.6183431952662721,0.725552050473186,0.7875816993464051,0.7934426229508198,0.8732876712328768,0.8479729729729728,0.7702265372168284,0.8668941979522182,0.989090909090909,0.9125874125874124,0.9397163120567376,1.048689138576779,0.8052805280528053,0.7993421052631577,0.9125874125874124,0.7993421052631577,1.1706349206349205,1.0036630036630036,1.1038461538461537,0.9963503649635036,1.2697095435684649,1.2418032786885247,0.8233333333333333
FSQK-L^F00,0.0164365624939827,0.0164365624939827,4.0,-0.0913300746076665,6.376413650205546e-07,0.5887749940326241,-0.0174396723553077,1.0,1.9612326043737576,0.0008835638787353,6.376413650205546e-08,5.235736116178366e-07,-0.0264838840089676,0.879535854606944,-1.4954103260820946,0.2327630111709204,0.1873928192117103,0.1282758598225957,-0.0516695257744288,0.3908424908424932,3.0,1.0924453280318092,0.0687839971924899,6.85003035822708,-0.0124706003867136,-0.0483516483516482,-0.0520833333333333,-0.0319148936170213,0.0317460317460316,0.1016949152542372,0.058139534883721,0.0483870967741935,0.0133630289532293,0.25,0.2037037037037037,0.172680412371134,0.2780898876404494,0.3704819277108433,0.2431693989071037,0.0807600950118765,0.0963855421686745,0.1787564766839378,0.3421828908554571,0.2745098039215685,0.3582089552238805,0.2674094707520891,0.2397820163487738,0.3999999999999999,0.4043209876543208,0.1910994764397906,0.18798955613577,0.1403508771929824,0.2133333333333333,0.1696658097686374,0.0411899313501142,0.0247747747747746,0.0483870967741935,0.0435779816513759,0.3188405797101448,0.200527704485488,0.1151960784313725,0.2397820163487738,0.1518987341772151,0.129032258064516,0.1818181818181816,0.25,0.1973684210526316,0.2297297297297296,0.2534435261707988,0.2816901408450705,0.3,0.5529010238907848,0.3112391930835734,-0.0319148936170213
FSQS-L^A09,0.0556273852563858,0.0556273852563858,3.0,-0.0005613850269602,2.011514240881709e-06,1.8573595599988864,-0.0229607783355383,1.0,1.4456811225503836,-0.0130243204577969,1.908019352529932e-08,3.149283358222075e-09,0.1020750453959497,0.0880720108985998,-0.931208068226294,-0.4002347850750738,-0.5763364093910176,-0.2500886943627563,-0.0501555925547264,9.809290953545233,3.0,0.6696346941209206,0.0171293431173194,11.418374004958892,0.1814450250469206,-0.0468085106382978,-0.0408163265306122,-0.08203125,-0.0926640926640925,-0.1546762589928056,-0.1546762589928056,-0.175438596491228,-0.1696113074204946,-0.151624548736462,-0.1696113074204946,-0.1696113074204946,-0.1840277777777776,-0.1840277777777776,-0.2244224422442243,-0.2942942942942943,-0.314868804664723,-0.2539682539682539,-0.237012987012987,-0.237012987012987,-0.237012987012987,-0.237012987012987,-0.237012987012987,-0.2345276872964168,-0.189655172413793,-0.189655172413793,-0.2033898305084746,-0.2166666666666666,-0.175438596491228,-0.1607142857142856,-0.1296296296296296,-0.1454545454545454,-0.1296296296296296,-0.0961538461538461,-0.0599999999999999,-0.1296296296296296,-0.1296296296296296,-0.1607142857142856,-0.189655172413793,-0.2166666666666666,-0.2033898305084746,-0.1296296296296296,-0.1296296296296296,-0.2166666666666666,-0.1231343283582089,-0.0208333333333332,0.0,0.119047619047619,-0.1132075471698113,-0.300595238095238
FSQT-L^B04,0.0408927892564823,-0.0408927892564823,2.0,-0.1370780572715792,1.2600139775921408e-06,1.1634513738203316,-0.0270458341829949,1.0,1.5930508540523711,-0.0921179417999614,4.900187306302429e-08,9.795116469092165e-08,-0.1094405952421584,0.1459347526806355,-1.206232756047023,0.093289430792204,0.1747648754939308,0.2474549810953338,0.0165420471427034,-2.5647802355645,3.0,0.6134780747830824,0.1200783495713667,9.149339083153652,0.1642577314176373,-0.2780269058295963,-0.0860655737704918,-0.0746887966804979,-0.1520912547528516,-0.1322957198443579,-0.1740740740740741,-0.3591954022988506,-0.3940217391304348,-0.1710037174721189,-0.1679104477611941,-0.2147887323943661,-0.2064056939501779,-0.1831501831501831,-0.3180428134556575,-0.4252577319587629,-0.3907103825136612,-0.3421828908554573,-0.3117283950617284,-0.4177545691906005,-0.4534313725490196,-0.4520884520884521,-0.5098901098901099,-0.4765258215962441,-0.2064056939501779,-0.3180428134556575,-0.3402366863905325,-0.3262839879154079,-0.3343283582089552,-0.3890410958904109,-0.4005376344086022,-0.4252577319587629,-0.3839779005524862,-0.3873626373626374,-0.2875399361022364,-0.3095975232198142,-0.3788300835654595,-0.3323353293413174,-0.3628571428571429,-0.413157894736842,-0.3822714681440443,-0.3363095238095238,-0.3262839879154079,-0.3402366863905325,-0.3323353293413174,-0.2898089171974523,-0.2336769759450172,-0.1322957198443579,-0.2688524590163934,-0.4452736318407959
FSQU-L^L06,0.0622613803230543,-0.0622613803230543,2.0,0.0207715133531157,1.671988688290573e-06,1.543853934161194,-0.0147440155038393,1.0,1.426112613720187,-0.009009009009009,1.1146591255270489e-07,9.488700436143397e-07,-0.0394658753709198,0.2432759848860478,-1.4932127743689292,0.0454496430794106,0.0511557116620626,0.0710098021775835,0.123538985056961,-3.2121212121212106,4.0,1.4125891320383577,0.0305073318725771,9.357979051139864,0.123538985056961,-0.0830449826989619,0.050909090909091,0.1333333333333335,0.0823970037453183,-0.0170068027210883,-0.0677419354838709,-0.0940438871473353,-0.1647398843930635,0.0783582089552239,0.090566037735849,0.066420664206642,0.1377952755905511,0.2844444444444445,0.0743494423791821,-0.0334448160535116,-0.0366666666666666,-0.0102739726027396,0.1795918367346938,0.2297872340425533,0.066420664206642,0.2041666666666668,0.115830115830116,0.124513618677043,0.5210526315789474,0.1201550387596899,0.0284697508896798,-0.1080246913580247,-0.1268882175226585,-0.1647398843930635,-0.1766381766381766,-0.1882022471910112,-0.1499999999999999,-0.0996884735202491,0.0321428571428572,0.0034722222222223,-0.0586319218241041,-0.0136518771331057,-0.0136518771331057,-0.0616883116883116,-0.1295180722891565,-0.096875,-0.0911949685534591,-0.0940438871473353,-0.0068728522336769,-0.0269360269360269,0.0433212996389891,0.2787610619469027,0.1606425702811245,-0.2313829787234042
FSRC-L^I04,0.09297188225364,-0.09297188225364,9.0,-0.1334482121976737,1.0672978803034145e-06,0.985504293759892,0.0208129813086638,1.0,1.695039891480893,0.0401478883253542,1.897342795781817e-07,5.360096504174692e-09,-0.2278909471352083,0.0422374345492999,-2.4476438757328807,0.2318840765541131,0.5255752137005181,0.0943693222159516,0.1937567555877503,-3.614201486798258,4.0,1.2056151498384706,0.0013617231988115,4.996148459383754,-0.2044491525423728,-0.119047619047619,0.0499999999999998,0.0769230769230768,-0.0232558139534884,-0.0869565217391304,-0.1428571428571429,-0.263157894736842,-0.0869565217391304,0.1351351351351351,-0.0232558139534884,-0.0454545454545455,0.4999999999999998,-0.0232558139534884,-0.2758620689655172,-0.3636363636363636,-0.34375,-0.3333333333333333,-0.3823529411764707,-0.4324324324324324,-0.4878048780487805,-0.4750000000000001,-0.4545454545454546,-0.4324324324324324,-0.6692913385826772,-0.7358490566037736,-0.7062937062937062,-0.6744186046511629,-0.671875,-0.7,-0.7679558011049724,-0.7640449438202247,-0.7889447236180904,-0.776595744680851,-0.76,-0.78125,-0.7823834196891192,-0.78125,-0.7375,-0.7857142857142857,-0.7789473684210526,-0.7613636363636364,-0.7692307692307693,-0.7704918032786885,-0.7961165048543689,-0.79,-0.7961165048543689,-0.772972972972973,-0.7692307692307693,-0.8571428571428572
FSRD-L^L07,0.1166703080620494,0.1166703080620494,3.0,0.0966559780119101,3.292267962258419e-07,0.3039961263758374,0.0006482263398472,1.0,1.0083217753120668,0.0634920634920634,7.013379512545072e-08,7.349707483913181e-08,0.1809436555199266,1.379624667462474,-0.0921694113041105,-0.0524121851447858,-0.1053009195461293,-0.11116232209409,0.0010997880756195,1.13375796178344,3.0,0.8099861303744801,0.1315620312834797,4.58957654723127,0.1103230890464933,-0.0084388185654008,0.0085106382978723,0.0871559633027523,0.2030456852791879,0.1674876847290642,0.1179245283018868,0.1560975609756099,0.1909547738693469,0.3314606741573034,0.3699421965317919,0.4905660377358489,0.5095541401273886,0.4905660377358489,0.5592105263157896,0.3542857142857143,0.2810810810810811,0.4023668639053255,0.5906040268456376,0.5095541401273886,0.4191616766467068,0.4023668639053255,0.3620689655172415,0.4812499999999999,0.5490196078431373,0.4451219512195123,0.5290322580645161,0.5389610389610391,0.6232876712328768,0.7555555555555555,0.7173913043478264,0.6690140845070425,0.6808510638297873,0.4539877300613499,0.6808510638297873,0.4451219512195123,0.3859649122807018,0.3941176470588237,0.4451219512195123,0.3542857142857143,0.3699421965317919,0.4277108433734942,0.4363636363636365,0.6232876712328768,0.6013513513513515,0.7555555555555555,0.6573426573426575,0.6928571428571431,0.6928571428571431,0.2741935483870967
FSRE-L^C00,0.0531153267417302,0.0531153267417302,2.0,-0.0457772381389315,4.855086014858378e-07,0.4483010978018924,-0.0090568817684395,1.0,1.4431549991816304,0.1007756821341127,7.982554273616009e-08,1.3744497192208965e-07,-0.007625255098005,1.1090532252861345,-1.2246923346996137,0.1836852674802805,0.1901460800425425,-0.0075450785146302,-0.082678035228385,0.609003364659472,3.0,1.0207073880285742,0.1307639366827254,7.445483467934103,-0.138227660142256,-0.0210526315789473,-0.0206185567010309,0.0382513661202184,0.1309523809523809,0.2025316455696202,0.2025316455696202,0.0734463276836157,0.0382513661202184,0.1874999999999997,0.3380281690140845,0.2751677852348992,0.3970588235294117,0.532258064516129,0.3669064748201438,0.0982658959537572,0.0270270270270269,0.0555555555555555,0.2025316455696202,0.1801242236024842,0.1377245508982036,0.0734463276836157,0.0052910052910053,0.1949685534591194,0.2582781456953642,0.1176470588235294,0.0382513661202184,0.0,-0.0686274509803922,-0.0686274509803922,0.0052910052910053,0.0382513661202184,0.1309523809523809,0.2025316455696202,0.4179104477611939,0.4285714285714284,0.3380281690140845,0.5079365079365079,0.6239316239316239,0.4179104477611939,0.3970588235294117,-0.2857142857142858,-0.2549019607843137,-0.2276422764227642,-0.2549019607843137,-0.2016806722689075,-0.1555555555555555,-0.0355329949238578,-0.1121495327102805,-0.3402777777777778
FSRH-L^J04,0.0229340833409283,0.0229340833409283,2.0,0.2739313006517103,1.3907877382736265e-06,1.2842031386660508,0.0251267123674812,1.0,0.8648212020298129,0.1891270525615161,9.47014878503261e-08,9.656545815299961e-08,0.2401137281657051,1.6968128548053396,-0.830916949926505,-0.5243846020845132,-0.5293667111579102,-0.7196158574313353,0.1833568612892668,0.5838841231894255,3.0,0.7273628290516969,0.0502601967179939,4.790405663268837,0.1833568612892668,0.0109890109890109,-0.0520833333333332,0.1374999999999999,0.1374999999999999,0.0833333333333334,-0.0618556701030926,-0.0618556701030926,-0.021505376344086,0.1234567901234566,0.0459770114942528,0.0340909090909091,0.011111111111111,0.1374999999999999,0.0224719101123596,-0.1165048543689319,-0.125,-0.0899999999999999,0.058139534883721,-0.0319148936170211,-0.0421052631578946,-0.125,-0.2086956521739129,-0.1651376146788991,-0.0421052631578946,-0.1574074074074074,-0.1946902654867255,-0.2416666666666665,-0.1495327102803738,-0.3259259259259259,-0.2945736434108527,-0.272,-0.2479338842975206,-0.2155172413793102,-0.125,-0.1495327102803738,-0.1801801801801802,-0.0899999999999999,-0.0714285714285714,-0.125,-0.1165048543689319,-0.0714285714285714,-0.0618556701030926,-0.0899999999999999,-0.0319148936170211,0.0459770114942528,0.0833333333333334,0.318840579710145,0.0459770114942528,-0.1727272727272727
FSRI-L,0.0692166295810943,0.0692166295810943,3.0,0.2749299719887955,2.876391138493571e-07,0.265595563322253,-0.0174900679880898,1.0,2.347760832728153,0.1470865182231084,5.394578904323635e-08,8.576605188116567e-10,0.0649059623849539,0.2958142229101462,-0.9660681071287344,-0.2387469942064657,-0.2320480712669969,0.0617656310599699,-0.0650049407277203,0.5065653964984559,2.0,2.0186879690147665,0.1342766471598684,4.835539553108123,-0.0399276718319631,-0.0833333333333333,0.1289198606271777,0.1696750902527075,0.3012048192771084,0.2413793103448276,0.1781818181818182,0.2806324110671938,0.3500000000000001,0.4594594594594594,0.3500000000000001,0.3670886075949366,0.2705882352941178,0.2413793103448276,0.1612903225806452,0.0418006430868167,0.0,0.0588235294117647,0.0945945945945947,0.0693069306930693,0.1448763250883393,0.1289198606271777,0.0945945945945947,0.296,0.4025974025974026,0.2319391634980989,0.3613445378151261,0.4086956521739133,0.3905579399141632,0.3905579399141632,0.5211267605633805,0.4862385321100917,0.5069767441860467,0.6200000000000001,0.7419354838709677,0.7704918032786885,0.4086956521739133,0.433628318584071,0.8202247191011236,0.8,0.8,0.7704918032786885,0.9058823529411766,1.1315789473684212,1.2040816326530617,0.9171597633136096,1.2191780821917808,1.3823529411764706,0.9877300613496937,0.311740890688259
