firms,absacc,acc,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,cinvest,convind,currat,depr,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0654308399460634,-0.0654308399460634,22.0,-0.0009605788744303,9.827541208754398e-07,0.1716652726264541,0.0901073363241148,0.0453526619978294,0.8112666908169819,2968.4436,0.0935554994480491,-0.005935520172274,0.0054565230778009,0.0017800268418761,-0.0599068475536212,1.0,1.1548457552629487,0.0794584410187473,0.0461758829412135,5.8731100001469176e-08,0.2049181641180482,-0.2399677541392452,-0.0214010483975333,0.0001814029954928,0.0214096088354054,0.0137948216980864,3.618901250723686e-06,-0.0136585630639089,3.0,8.46058912116741,0.7749572306882496,-0.0643916455755679,-0.0439359108213828,0.1819409751181598,0.0870144791622084,-0.039674746349236,0.0048762021025292,0.0553173405850214,0.0304540099126821,-5.157154696445417,6.0,0.8898997078549628,0.0108976475462367,0.0554328658399635,0.0321121185138053,5.423675797032348,2.736217747775115,1.0,1.0,-0.0554210278391284,1.0083833505629718,0.0013552758954502,0.2493952588292209,0.213295748179469,0.3599262769878883,0.4685811771396075,0.6055331053776809,0.7332214765100671,0.797772363383223,1.294535761883607,0.5931523750771128,0.4594518225487425,0.2421837421837422,0.2084698175011698,0.1346660808435851,0.2816377171215882,0.3335915311128326,0.2107360525082044,0.1762696424504668,0.25,0.0301156761069005,0.1114697654400689,0.1267452006980802,0.110752688172043,0.2362374341790329,0.116274043656797,0.1189341421143848,0.0618832236842104,0.0430129240710823,-0.004049363671423,0.0515065146579805,-0.0482771328542473,-0.105937337718539,-0.1208510638297872,-0.156734693877551,-0.182494460272238,-0.1779404742957185,-0.1437334217506631,-0.1925902766921995,-0.1359986617597859,-0.0874558303886926,-0.0318650421743206,-0.0780078543377366,-0.0825932504440497,-0.1068649489884143,-0.1285641977391598,-0.1332438328578621,-0.1351306095110516,-0.1458574499751943,-0.0143129770992366
BAOH-L,0.0739074533919239,-0.0739074533919239,7.0,0.1048022413612585,7.20348378696875e-07,0.1258288296007018,0.118683756375727,0.3736302501871069,1.0185903753720316,173.4369,-0.1240926161743988,0.012769450201393,0.0735200365769687,0.0156326756709234,0.1484917733182568,1.0,1.9201310628484944,0.1386024435413029,0.2800588001155667,1.421235727073409e-07,0.3348943018261451,-0.3307778112412708,-0.0974449044984561,7.712229832826038e-08,-0.0283978428561677,0.0859336640568842,7.164365269545819e-07,-0.0320814019770856,4.0,0.5697290281614916,0.7236725072212467,-0.0310474234403458,1.38521072915088,0.0581729178237888,0.2798870445320165,1.7043916365127685,0.0614114207208124,-0.1151007909004447,-0.8839260405846538,-0.7276626609680337,7.0,1.351009338861073,0.0359658355556242,0.0733430206583099,0.2517828812868438,4.388431787645581,29.132470823880475,1.0,1.0,0.2724563717072337,0.9389990412064644,0.0,-0.0211267605633802,-0.0211267605633802,0.0072463768115942,-0.0071428571428572,-0.027972027972028,-0.009501187648456,-0.0071428571428572,-0.009501187648456,0.0096852300242131,0.0373134328358208,0.0610687022900762,0.4946236559139785,0.4839857651245551,0.4183673469387754,0.3946488294314381,0.404040404040404,0.4529616724738674,0.4683098591549297,0.5444444444444443,0.5274725274725274,0.5387453874538746,0.5163636363636364,0.4529616724738674,0.4839857651245551,0.5163636363636364,0.4946236559139785,0.4529616724738674,0.5163636363636364,0.521897810218978,0.5330882352941175,0.5444444444444443,0.4135593220338982,0.3538961038961039,0.3762376237623763,0.3672131147540984,0.380794701986755,0.380794701986755,1.1606217616580312,1.085,1.1275510204081631,1.0746268656716418,1.085,0.5,0.463157894736842,0.4529616724738674,0.4683098591549297,0.4683098591549297,0.4946236559139785
BBOU-L,0.0282025880750417,-0.0282025880750417,32.0,0.0642893660531697,1.0060814906615169e-07,0.0175740044951415,0.0842275332276551,0.0821161537123978,0.4916088352148924,-198.0,-0.0561941052253235,0.009287350628444,-0.0703832229947253,-0.0003583224278681,-0.0267726432040857,1.0,1.7658559113300492,0.0974421437271619,-0.1900490371965076,2.093279415744356e-08,0.2418519938650306,0.1986301369863013,-0.0263141601139248,1.3106650613635872e-06,-0.0128596802841917,0.0366820040899795,3.694511888625311e-07,0.1763481551561021,3.0,10.292196835715869,0.6060279870828849,0.0177565851573874,0.3193522828384011,0.1607078885147237,-0.0095830198506186,0.5749284082141375,-0.1414803475230393,0.0807228546571684,0.0130985136347691,-0.6465578424414479,4.0,0.8773091133004927,0.0237180256995316,0.1166568222090962,0.1518552612944342,3.4605418138987045,5.481343283582089,1.0,1.0,-0.0866557861195305,0.656177889958531,-0.0164046479835953,0.1671320303151178,0.0958801498127341,0.1991803278688526,0.015619576535925,0.0849091583240639,0.0263065591020694,0.0578452639190167,0.1879821356069835,0.0405405405405405,-0.0555196901226597,-0.0859106529209621,-0.0633802816901407,-0.0722891566265059,-0.1181434599156118,-0.1851851851851851,-0.1701644923425977,-0.1322657176749703,-0.129684711481261,-0.0943980191891055,-0.0573453608247421,-0.0040844111640571,0.0082701585113715,0.0468694096601074,0.0361189801699717,0.0942408376963352,0.0647743813682679,0.0777163904235729,0.0431372549019608,0.0817005545286506,0.0773195876288659,0.1227935533384498,0.2131011608623549,0.2041152263374486,0.1611111111111112,0.0737614678899083,0.1407407407407408,0.1501572327044025,0.1865369018653691,0.1301660872923908,0.1991803278688526,0.2872855257369116,0.2488262910798122,0.3027604630454141,0.2838964458095656,0.2833333333333334,0.337294332723949,0.3867298578199052,0.4883011190233979
BBXK-L,0.1092262469728084,-0.1092262469728084,32.0,0.4143912669092525,1.391643585400515e-06,0.2430891617873101,0.080209322249751,0.0965374225763322,1.5041353106986772,-56.7,-0.1719072150488057,-0.0156809958525319,-0.0005042596339529,0.0006527596455654,-0.0981202180449289,1.0,0.6569698280523413,0.092279130719668,0.3810145468108915,8.90802241026123e-09,0.5580956084553207,-0.0869407057111676,0.2712133501302196,9.838430265015685e-07,-0.039339923915671,0.1702036054554039,2.433882207401079e-06,0.4328325183103577,3.0,0.4068097360331238,0.3207385303991047,0.0626273707083613,-0.0177190252067651,-0.4062506339176128,-0.0613334205997602,-0.0072280986101549,0.1757735232763217,-0.3220806817519387,0.0531110677784236,-40.05907172995781,3.0,0.3519519844273818,-0.0072892480800142,-0.0240897185228907,0.0896594152471433,38.77341964965727,43.79311827956989,1.0,1.0,-0.0188295606757055,2.636040127275185,0.0225563909774435,0.4615384615384617,0.33,0.2547169811320755,0.3711340206185567,0.33,0.33,0.4301075268817205,0.33,-0.1528662420382165,-0.2528089887640449,-0.3755868544600939,-0.3036649214659686,-0.261111111111111,-0.2925531914893616,-0.2999999999999999,-0.360576923076923,-0.3696682464454975,-0.4140969162995594,-0.5413793103448276,-0.5283687943262411,-0.5232974910394266,-0.5429553264604812,-0.4615384615384615,-0.5429553264604812,-0.5566666666666666,-0.5316901408450704,-0.5625,-0.5536912751677852,-0.5536912751677852,-0.5333333333333333,-0.5333333333333333,-0.5074074074074074,-0.5429553264604812,-0.5581395348837208,-0.5777777777777777,-0.5695792880258899,-0.5957446808510638,-0.6221590909090908,-0.584375,-0.5895061728395061,-0.6053412462908012,-0.6453333333333333,-0.6376021798365122,-0.6053412462908012,-0.606508875739645,-0.6076696165191741,-0.62,-0.5920245398773005
BCIP-L,0.0096466402008831,0.0096466402008831,22.0,0.1046443073682482,1.0254274076549296e-05,1.791193460851768,0.0828576888129645,0.2651933630390999,0.3145969618370489,5150.2333,0.0115481306826914,-5.559604550057346e-05,0.2278996384078966,-0.0904102913345685,-0.0679258010470605,1.0,0.9682099000398376,0.2545635013412927,0.3668926675954709,2.825743883807653e-06,0.1245768001774313,2.923037837087718,0.0220003976304298,1.903053257129628e-06,0.0026427196921102,0.0587863774650743,1.7365181883755457e-05,-0.0112548568096087,3.0,0.3502403077418257,0.3365220420798098,0.0031178604114772,-0.1814000748707177,0.0077656112522254,-0.0379428420604481,-0.1846969863367628,-0.0543980210109028,0.0445122108977377,-0.1046883078666493,0.0931616889775685,4.0,0.946538910147294,0.0919871595704756,0.2949437496882908,0.0311739832937878,2.604647342563684,4.414804455383886,1.0,1.0,-0.0701727589156661,-1.2939613932511644,0.0,0.357142857142857,0.2258064516129032,0.0857142857142858,0.2258064516129032,0.2258064516129032,0.1875,0.1875,0.1875,-0.1162790697674418,-0.05,-0.1739130434782608,-0.1914893617021276,-0.1555555555555555,-0.1555555555555555,-0.0952380952380952,-0.1363636363636363,-0.073170731707317,0.0270270270270269,-0.05,-0.0952380952380952,-0.073170731707317,0.0270270270270269,0.0,-0.1363636363636363,-0.05,-0.0256410256410256,-0.1162790697674418,-0.24,-0.2244897959183673,-0.2962962962962963,-0.3870967741935484,-0.3559322033898304,-0.3090909090909092,-0.2962962962962963,-0.2830188679245283,-0.2549019607843137,-0.2962962962962963,-0.3214285714285715,-0.3559322033898304,-0.3870967741935484,-0.3448275862068964,-0.3559322033898304,-0.3090909090909092,-0.3448275862068964,-0.3090909090909092,-0.3090909090909092,-0.3559322033898304,-0.2244897959183673
BCQF-L,0.0350495182967635,-0.0350495182967635,32.0,-0.1553912988514887,3.702976208353412e-07,0.0646827529728395,0.1154216727094456,0.0782587365105375,0.3943019338131678,213.3224,-0.9635846044098924,-0.0492300036719768,0.0070356591979085,0.0016280708094156,-0.0026628504545131,1.0,1.55261460744485,0.2917077001423219,-0.2255118577457766,4.192432508152813e-08,0.1578004491303081,-0.3911076655179614,-0.1000330067738672,2.554595537602338e-05,-0.2205104946469814,-0.0847333422355302,8.555208084453061e-07,-0.1325009174765529,4.0,13.64425373833145,0.2479468788575183,-0.1602985992604813,0.1191313163521091,0.0858909281247409,0.1390151554833459,0.2087649838118148,0.1346228068317418,-0.024500380942063,-0.1530543894123393,-1.1509708828306873,6.0,1.3241294403637336,0.0107835160571161,0.0367146273788518,0.0257875562361398,3.735307587396186,2.1937725599007347,1.0,1.0,-0.326137523527659,0.526536063588939,0.0355099625172619,0.0866023579849946,0.0437557912076598,-0.025286030189405,0.0051556613127106,0.0788549537086302,0.1525693497044111,0.3009110740408056,0.5527645887578494,0.2670916135483063,0.0720101512107433,0.0329088130412633,0.0096603923911959,0.1194787985865724,0.1736513081731883,0.2321341759844433,0.1706697459584296,0.0713304448906266,0.1155369718309859,0.1052000436062357,0.210507462686567,0.215587529976019,0.2093522605272575,0.1439855563078311,0.093989424840833,0.1357831055343938,0.0354407108569094,0.0089570063694266,-0.0487896415837868,0.0188944723618089,0.0244543249797899,0.0909286559776174,0.1151688483115169,0.0700865526704666,-0.0079264115862609,-0.0173500048463701,0.0187920811978694,-0.0791170860205286,-0.0425009444654326,-0.0015757337010046,-0.0281825153374233,-0.0590310005568962,-0.0816197119304285,-0.0878171675364405,-0.0728852309099222,-0.0548200633973523,-0.0251923076923077,0.0284033272469059,0.1388452033250955
BCYN-L,0.0649908079380568,-0.0649908079380568,32.0,0.0759721706818696,5.013594934633378e-07,0.0875763451926072,0.1340794736854434,0.3111636643944814,0.7653310785285815,898.4025999999999,0.0073222580219318,0.0036939797180354,0.0187107300596961,0.0066982915422525,0.2791219778991238,1.0,1.796760563163251,0.0657421847398498,0.1261327688912098,1.0408851329988885e-07,0.2453888266938703,0.063977412198392,-0.0182159153687843,1.0132016624452766e-05,0.0016756543545419,0.064412402575045,4.846631376300069e-07,0.0367564751972835,3.0,10.510987216545592,0.5086911201361992,0.0385994126699269,0.1552309534713484,-0.11148159441116,0.0844163488831472,0.1730217676155972,-0.09467700130816,-0.1390200218076102,0.0268396598037721,-0.625038377661909,7.0,1.4592917992380174,0.0313801426905115,0.0649490392380663,0.2240479097637135,3.4163731214146824,12.964545210276832,1.0,1.0,0.0025390433978924,0.8019637670379901,0.1225819588678478,0.1184240491915282,0.0547680412371134,0.1799615569437771,0.1460910151691947,0.0952274754683317,0.0952274754683317,0.101615074024226,0.0893966282165039,0.1220013708019189,0.1426244765006981,0.1656776643721813,0.1362795002313743,0.1368055555555554,0.0762656147271532,0.0600043168573278,0.0664495114006515,0.1115889542779537,0.1095797559873474,0.1498478108171388,0.1525463506219198,0.1620918125887365,0.1509257089289899,0.1146164321379936,0.1202098540145983,0.1402368237752496,0.1460910151691947,0.132088520055325,0.1525463506219198,0.0893966282165039,0.1065795403334834,0.2152932442464736,0.3752450294035283,0.2317531978931528,0.2448669201520912,0.2458143074581429,0.4023415191319244,0.3447426067907995,0.3826013513513513,0.3061170212765958,0.4023415191319244,0.455542382928275,0.5625198854597517,0.6038536903984324,0.5414312617702448,0.4418672930123311,0.3951704545454544,0.5550981633945535,0.6218626155878466
BCZB-L,0.0473988888457205,-0.0473988888457205,32.0,0.1867380315194766,1.546354514608056e-06,0.2701137178553591,0.0213814482155631,0.0798887911713807,1.573630855928305,-88.0,-0.1730609990802323,-0.0076537550021368,-0.0012919541238181,-0.001168174673973,-0.0294412847106055,1.0,0.629700340333693,0.0914318992502001,-0.080771050141911,3.023876060985778e-08,0.1508007306401597,-0.0748663101604278,0.1489568359299118,7.977273242647018e-06,-0.0396039603960395,0.1670702179176755,4.01141032195508e-06,0.3366920782234007,4.0,0.7686062191292973,0.2138126773888363,0.035240327100338,-0.0526698134682075,0.1207334317183628,0.268792752874708,-0.0198120083852966,0.1016428114820356,-0.2146590827124023,0.2229521654609821,-8.026315789473685,4.0,0.4859301070806009,-0.0019079643342904,-0.0070265757617921,0.0488812776888425,26.94516728624536,6.088408231835364,1.0,1.0,-0.0004826421208673,1.063679839111917,0.046296296296296,0.0434782608695654,0.1368421052631581,0.2067039106145252,0.1550802139037432,0.0640394088669953,0.1134020618556701,0.1076923076923077,0.0140845070422537,0.0588235294117647,0.074626865671642,-0.0608695652173911,0.0140845070422537,0.0536585365853661,-0.0181818181818181,0.0964467005076143,0.1020408163265307,0.0964467005076143,0.08,-0.0649350649350648,-0.0808510638297872,-0.0689655172413792,-0.2473867595818815,-0.1849056603773584,-0.2941176470588235,-0.3121019108280254,-0.3186119873817034,-0.3374233128834355,-0.3394495412844036,-0.3186119873817034,-0.3164556962025316,-0.3121019108280254,-0.0962343096234309,-0.15625,-0.1496062992125983,-0.1037344398340248,-0.0729613733905578,-0.0847457627118642,-0.0999999999999998,-0.0847457627118642,-0.129032258064516,-0.1325301204819277,-0.2258064516129031,-0.2145454545454544,-0.1787072243346006,-0.1940298507462686,-0.1627906976744185,-0.1325301204819277,-0.0567685589519649
BCZN-L,0.0576526644902366,-0.0576526644902366,32.0,0.0915604555818691,2.570611596380295e-07,0.0449028634055739,0.1993821796880195,0.2603397038863815,1.1046496405052724,241.2144,0.3372305127348967,-0.0043603397904712,0.0093891253384477,0.0024667429793154,-0.0186314457589149,1.0,2.2890828886984265,0.1926970974307011,0.1611813028804392,3.4628466658192167e-08,0.3427207364119234,-0.1809013294095505,-0.0393868583727051,5.635178836349392e-07,0.0771731582602108,0.0391274931451051,2.134744008390258e-07,0.0182837093585345,4.0,3.452454548716907,0.3619982391934131,-0.0603972726564667,0.0355181962748485,0.0443044066665082,-0.0498096718599081,0.0974088419550224,-0.053847578359153,0.0303788385900534,-0.0979570683971635,-0.7505417430909292,6.0,1.5207356755448138,0.022731165554605,0.041260298450009,0.1390615993204438,3.6377567904427215,5.067386093839516,1.0,1.0,-0.0764983943302171,0.4506604995980198,0.060695344725987,0.2069701280227593,0.1005188067444875,0.1567825494205861,0.1536369816451392,0.11865524060646,0.2673637042569079,0.3707592891760902,0.5979284369114877,0.3134674922600617,0.2044002838892831,0.1544217687074829,0.2208633093525178,0.2235039653929342,0.368548387096774,0.434488588334742,0.3278560250391236,0.1575716234652113,0.386437908496732,0.2061122956645342,0.3257812499999999,0.3468253968253967,0.3830480847595761,0.5097864768683273,0.4308600337268127,0.3909836065573771,0.2542498152254249,0.2414045354791514,0.2270426608821401,0.2924600152322922,0.2826908541194255,0.3652453740949315,0.3053846153846153,0.2598366740905715,0.2395909422936448,0.3023791250959324,0.3500397772474144,0.2279305354558609,0.304381245196003,0.3185703185703186,0.4082987551867219,0.3853061224489795,0.4071310116086233,0.3663446054750401,0.4381355932203388,0.5138269402319355,0.5683918669131236,0.6852035749751737,0.8034006376195535
BDAJ-L,0.1619408457589831,-0.1619408457589831,32.0,0.3070633018468914,5.622644857148938e-07,0.0982150918303337,0.0917035398230088,0.2175358166189111,0.9440695782431012,-30.15,0.052021312223522,-0.0008555365436323,-0.0136339582069935,-0.00880065493246,-0.2825642871749428,1.0,0.4916175804259176,0.2937521574042112,-0.0801507537688441,1.5051056978983774e-08,0.504300014098407,0.2874015748031498,0.1966511855292027,3.864075880007221e-09,0.0119047619047618,0.2615254476244184,8.61903385367928e-07,0.8027626084163187,5.0,0.0995596517784726,0.8640703517587941,0.1758225458183233,0.1824388174924562,0.0495790579818608,0.0698512501464566,0.1956174347854231,0.1772566697037996,-2.6391454466983166,0.9179974104445404,-13.520408163265303,5.0,0.4825555052106933,-0.0266961492827095,-0.0676044796503687,-0.004919761040178,8.66983695652174,25.626506024096383,1.0,1.0,-0.0820025895554596,0.961042216435574,-0.0915032679738563,0.7191011235955056,0.6451612903225805,0.1007194244604317,0.125,0.0337837837837837,-0.0254777070063694,-0.0496894409937889,0.1679389312977099,-0.40234375,-0.4612676056338027,-0.4476534296028881,-0.3928571428571429,-0.3780487804878049,-0.1904761904761904,-0.0670731707317072,0.0,-0.0670731707317072,0.0132450331125828,-0.0377358490566037,-0.0377358490566037,-0.0892857142857141,-0.0670731707317072,0.108695652173913,-0.0192307692307692,-0.0496894409937889,-0.1306818181818181,-0.1052631578947368,-0.1861702127659573,-0.1947368421052631,-0.1818181818181818,-0.1206896551724138,-0.2572815533980582,-0.3139013452914798,-0.3289473684210525,-0.3677685950413223,-0.3571428571428571,-0.3544303797468354,-0.3013698630136986,-0.3318777292576419,-0.3598326359832636,-0.3318777292576419,-0.3045454545454545,-0.2850467289719626,-0.2679425837320573,-0.2714285714285714,-0.2425742574257425,-0.2153846153846154,-0.203125
