firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,grltnoa,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,ps,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSMA-L^C04,0.0839691280214069,-0.0839691280214069,12.0,0.027212409217251,6.793766226884968e-07,0.0211848599576502,-0.004961581834612,1.0,0.4285430857747503,-0.0337242711129951,5.53701054416362e-08,-0.0299431654835245,4.922338708689769e-06,0.0533040437550434,3.107965363222232,-0.1086071961653109,0.0585726826962859,-0.109327690337441,0.1244014218726961,-2.270933014354067,4.0,0.1681767078896898,79.205791106515,0.0197717922430665,-0.0034602076124568,0.0823970037453183,0.0176056338028169,0.124513618677043,0.1942148760330579,0.337962962962963,0.4820512820512821,0.7839506172839505,0.445,0.3632075471698113,0.5454545454545454,0.5291005291005293,0.3317972350230416,0.1201550387596899,0.2456896551724139,0.1468253968253969,0.1333333333333335,0.115830115830116,0.1700404858299595,0.1030534351145038,0.0471014492753625,-0.043046357615894,-0.0203389830508474,-0.0366666666666666,0.0358422939068101,-0.0825396825396824,-0.1972222222222222,-0.2702020202020201,-0.2313829787234042,-0.2146739130434782,-0.2473958333333332,-0.1994459833795013,-0.2334217506631299,-0.1574344023323615,-0.1024844720496894,-0.2512953367875646,-0.2646310432569975,-0.237467018469657,-0.2473958333333332,-0.1836158192090394,-0.1859154929577464,-0.1474926253687315,-0.1766381766381766,-0.2082191780821917,-0.2394736842105262,-0.2846534653465347,-0.2434554973821988,-0.2016574585635359,-0.1347305389221555
FSMD-L^J17,0.0365120936681559,0.0365120936681559,11.0,-0.0589114832535884,9.29498448568238e-07,0.0289843568444362,0.0028702317124047,1.0,1.2800689259046525,0.3726521412471825,2.899913057930464e-07,-0.0079340625481433,4.944508767485196e-07,-0.1211872009569377,0.2023043055313885,-0.0307729591574987,0.0392407815314055,0.1789260606377355,-0.161717208128055,0.831578947368421,5.0,1.2004595060310166,3.002473716759431,-0.1081597413571402,0.0142857142857142,0.0,0.2280701754385965,0.3592233009708736,0.2173913043478261,-0.2,-0.2631578947368421,0.5217391304347825,0.2068965517241379,-0.4331983805668017,-0.4042553191489362,-0.3488372093023256,0.1382113821138211,0.0294117647058822,0.0769230769230768,-0.4615384615384615,0.0526315789473683,0.0447761194029849,0.1864406779661016,0.2173913043478261,0.296296296296296,0.2844036697247705,0.296296296296296,0.2727272727272725,0.386138613861386,0.3999999999999999,0.2727272727272725,0.2727272727272725,-0.2783505154639175,0.2499999999999997,0.3999999999999999,0.4285714285714286,0.1666666666666667,0.5217391304347825,0.5217391304347825,-0.0277777777777777,0.4893617021276595,0.4893617021276595,0.4893617021276595,0.4583333333333332,-0.0140845070422535,0.4583333333333332,0.4583333333333332,0.1666666666666667,0.3592233009708736,0.5217391304347825,0.6666666666666665,0.627906976744186,0.3333333333333332
FSME-L^G03,0.1193941554650985,-0.1193941554650985,12.0,0.5297402835522828,3.18950067418558e-05,0.9945753630741864,0.0022178920394317,1.0,0.8103643613192372,0.125116975481939,1.0251075858926988e-05,0.1567697171759115,9.420426835301076e-09,0.1583918492346269,0.0019398823907205,0.0495619954664821,0.0756740195845742,0.1076220896656898,-0.3098500385489129,-1.5772993116298326,5.0,0.6329596454659832,4.615516006391537,0.0637214440818296,0.0147058823529411,0.0074074074074073,0.0,0.0,-0.0072992700729926,-0.0215827338129495,-0.0215827338129495,-0.0072992700729926,0.0225563909774435,-0.695067264573991,-0.7004405286343612,-0.7030567685589519,-0.7224489795918367,0.1239669421487603,0.1333333333333335,0.0074074074074073,0.142857142857143,-0.6253443526170799,-0.0144927536231882,-0.5244755244755244,-0.5244755244755244,-0.5988200589970502,-0.6169014084507042,-0.6,-0.5389830508474576,0.0149253731343284,0.0303030303030302,-0.6023391812865497,0.0708661417322835,0.0625,0.0708661417322835,0.0625,-0.615819209039548,0.0149253731343284,0.1056910569105691,-0.6957494407158836,0.0793650793650795,0.1525423728813559,0.1525423728813559,-0.7230142566191446,0.1724137931034484,0.142857142857143,0.142857142857143,0.1333333333333335,0.2035398230088496,0.2142857142857142,0.2142857142857142,-0.7424242424242424,0.2252252252252251
FSMQ-L^F21,0.0725151073140237,-0.0725151073140237,11.0,0.1575003746440881,4.760825439469579e-06,0.1484558297264613,-0.0037604886691535,1.0,1.5401424011784923,0.2094704921856776,1.032965982527151e-06,0.1112037229978356,1.6983661962015044e-07,0.128427993406264,0.112093840864991,0.1271001615648409,-0.0895411340640368,-0.0885826968041375,0.1141709363860369,-0.928,5.0,0.9796219003191748,5.253692762186115,0.175299463031805,-0.0582524271844661,-0.2196969696969697,-0.1984435797665369,-0.1234042553191488,-0.1271186440677965,-0.4784810126582278,-0.1120689655172413,0.0,-0.0803571428571429,-0.588,-0.2589928057553956,-0.1120689655172413,-0.1522633744855968,-0.2695035460992907,-0.2695035460992907,-0.2196969696969697,-0.1487603305785123,-0.5838383838383838,-0.1158798283261802,0.0,-0.041860465116279,-0.4491978609625668,0.1839080459770115,0.0404040404040404,0.2716049382716048,0.0404040404040404,-0.1487603305785123,-0.1759999999999999,-0.2945205479452054,-0.2342007434944237,-0.1452282157676349,-0.1487603305785123,0.0564102564102564,-0.0803571428571429,0.0098039215686274,-0.485,-0.1196581196581195,-0.0462962962962962,0.0729166666666667,0.0510204081632652,0.10752688172043,0.10752688172043,0.0198019801980198,0.0673575129533678,0.0510204081632652,0.0618556701030927,0.0564102564102564,-0.4245810055865922,0.0404040404040404
FSMU-L^L09,0.0955353177010906,-0.0955353177010906,11.0,0.2543275806778839,4.014832913997844e-07,0.0125193699924242,-0.0001684453627449,1.0,1.213931395639531,0.3879375692433284,1.379114896754609e-07,0.2184643165079131,1.3282587813345049e-08,0.1552889744042827,0.1830604987248392,0.2425261229555402,-0.0123789126099405,0.0060910018161121,0.5172544700086764,-0.6707978311386521,4.0,0.3520348416468205,190.915547024952,0.1726003819583619,0.0291262135922329,-0.1196581196581195,-0.3087248322147651,-0.2746478873239436,-0.3133333333333333,-0.3354838709677419,-0.2313432835820895,-0.3641975308641976,-0.5048076923076923,-0.452127659574468,-0.5095238095238095,-0.4975609756097561,-0.5048076923076923,-0.452127659574468,-0.3223684210526315,-0.35625,-0.3223684210526315,-0.2313432835820895,-0.1416666666666666,0.03,0.1318681318681318,0.3205128205128205,0.3733333333333333,0.5147058823529411,1.06,0.8392857142857142,0.3918918918918919,0.9433962264150944,1.1020408163265305,1.2391304347826089,1.7837837837837838,1.06,1.942857142857143,2.21875,2.121212121212121,3.904761904761905,3.904761904761905,4.722222222222222,5.4375,4.722222222222222,6.357142857142857,7.583333333333334,7.583333333333334,7.583333333333334,6.923076923076923,6.923076923076923,6.357142857142857,5.0588235294117645,4.722222222222222
FSNB-L^G02,0.1131666977222917,-0.1131666977222917,11.0,-0.0350388804296025,7.139802854689595e-05,2.2263898778746087,-0.0008864888444533,1.0,1.205162414272168,-0.0097959183673468,3.444105547678284e-06,0.0080685471587059,3.0183715851275126e-08,0.0041553822370485,0.0006819529860376,-0.0178953126715688,-0.0896372945068342,-0.1030358582789513,-0.0523091318642882,-8.383435582822086,5.0,0.6373078704214171,20.914635422115285,-0.0665742219234109,0.0223880597014924,1.0303030303030305,1.1612903225806457,1.7346938775510208,1.9130434782608696,2.5263157894736845,1.9130434782608696,1.6800000000000002,1.2711864406779665,0.9705882352941176,0.810810810810811,0.5227272727272727,0.3673469387755104,0.4255319148936172,0.4565217391304348,0.5952380952380953,0.6341463414634148,0.6144578313253013,0.7631578947368423,0.4565217391304348,0.4565217391304348,0.7866666666666668,1.0303030303030305,0.558139534883721,0.5952380952380953,0.1551724137931036,0.0151515151515151,-0.0147058823529412,-0.1728395061728395,-0.1829268292682926,-0.1066666666666665,0.0634920634920634,0.1074380165289257,0.1166666666666667,0.0894308943089432,0.0551181102362206,0.0151515151515151,0.072,0.0151515151515151,-0.056338028169014,-0.0821917808219176,0.0,-0.0428571428571427,-0.1066666666666665,-0.0945945945945945,-0.0821917808219176,-0.0945945945945945,-0.1410256410256409,-0.1624999999999999
FSNE-L,0.2494004796163069,-0.2494004796163069,11.0,-0.3783333333333333,4.022801934898056e-07,0.0125442196245918,-0.0518288391403687,1.0,0.9966101694915256,-0.6097560975609756,-1.9007739142393312e-06,-0.156217882836576,5.825938734038491e-07,-0.4877777777777777,0.2046805542130464,-0.1716896411977904,-0.011474426278686,0.0947293013047189,0.0453001373874095,-0.9629629629629628,4.0,0.905084745762712,4.713774597495528,-0.2820163487738419,0.0943396226415094,0.0,-0.0862068965517239,0.3249999999999999,0.1777777777777778,-0.0701754385964911,0.5142857142857145,0.5588235294117647,0.3947368421052633,0.1777777777777778,-0.0862068965517239,-0.0185185185185184,-0.1092436974789915,-0.0535714285714286,-0.0275229357798165,0.1777777777777778,0.0816326530612245,-0.0363636363636363,-0.0185185185185184,0.0816326530612245,0.1521739130434782,0.1777777777777778,0.1777777777777778,0.2470588235294117,0.06,-0.0619469026548671,-0.0940170940170939,-0.1239669421487602,-0.1166666666666665,-0.3690476190476189,-0.2837837837837837,-0.0275229357798165,-0.2428571428571427,-0.383720930232558,-0.0185185185185184,-0.0363636363636363,-0.0185185185185184,0.0,-0.0093457943925233,-0.0275229357798165,-0.3690476190476189,-0.1016949152542372,-0.0862068965517239,-0.618705035971223,-0.6214285714285714,-0.0363636363636363,-0.6145454545454545,-0.0862068965517239,-0.6394557823129252
FSNF-L^K04,0.0849674762785701,-0.0849674762785701,11.0,0.0328270574534161,3.285820895522388e-05,1.024610697408111,-0.0018424198629461,1.0,1.9160339943342768,0.0490076954232483,2.4776119402985074e-06,-0.0497105687175504,1.367630520282351e-09,0.0340280473602484,0.0013791771269531,0.1418083900032877,0.0367089114379784,0.0821936839727811,0.0549043118672705,-2.144277108433735,6.0,1.0227762039660055,6.414188102893891,0.0316439330273451,0.0229007633587785,-0.0367647058823529,-0.0437956204379562,-0.0437956204379562,-0.0507246376811593,-0.0296296296296296,-0.0223880597014926,-0.0075757575757575,-0.0223880597014926,-0.0367647058823529,-0.0642857142857141,-0.0075757575757575,-0.6440217391304348,-0.0709219858156027,-0.600609756097561,-0.0575539568345322,-0.6054216867469879,-0.0223880597014926,-0.0296296296296296,-0.0507246376811593,-0.5774193548387097,-0.5704918032786885,-0.5403508771929825,-0.5111940298507462,-0.0296296296296296,-0.584126984126984,-0.5880503144654088,-0.0367647058823529,-0.584126984126984,0.0,-0.0150375939849624,-0.584126984126984,-0.6202898550724638,-0.0075757575757575,0.0396825396825397,-0.6257142857142857,-0.5662251655629139,0.0916666666666667,-0.6309859154929578,-0.7108167770419427,-0.7270833333333333,-0.7456310679611651,-0.75,-0.7456310679611651,-0.738,-0.7212765957446808,-0.7212765957446808,-0.7182795698924731,-0.7182795698924731
FSNN-L^F05,0.092334849616403,-0.092334849616403,11.0,0.0025832766825288,8.816684568564267e-07,0.0274928841585194,-0.000924340236395,1.0,1.3315626383355468,0.0439526184538652,1.2741938880815484e-07,-0.0604250118813208,7.123625666039886e-08,-0.0376614547926579,0.3909534875514088,-0.042963785285277,0.0657816725999085,0.0831086029641919,0.0746054928536541,-1.4049586776859504,6.0,0.9836210712704736,5.298447383553766,0.0798078049923825,-0.0232558139534884,-0.1568627450980392,-0.2252252252252252,-0.2950819672131147,-0.3384615384615385,-0.2833333333333333,-0.2773109243697479,-0.1809523809523809,-0.2521739130434782,-0.312,-0.2892561983471075,-0.2979591836734694,-0.3333333333333333,-0.3943661971830986,-0.2979591836734694,-0.3064516129032258,-0.3008130081300812,-0.3254901960784313,-0.2422907488986784,-0.1730769230769231,-0.2110091743119266,-0.1886792452830189,-0.2252252252252252,-0.2892561983471075,-0.1485148514851485,-0.2037037037037037,-0.3653136531365314,-0.3582089552238806,-0.4865671641791045,-0.4691358024691359,-0.4149659863945578,-0.3435114503816794,-0.2618025751072962,-0.2773109243697479,-0.3008130081300812,-0.2979591836734694,-0.3228346456692913,-0.2618025751072962,-0.1924882629107981,-0.1809523809523809,-0.1568627450980392,-0.1886792452830189,-0.1650485436893204,-0.1924882629107981,-0.1962616822429906,-0.1962616822429906,-0.1924882629107981,-0.2422907488986784,-0.2892561983471075
FSNP-L,0.1271362402172176,-0.1271362402172176,11.0,0.9339268978444236,6.18101000123472e-08,0.0019274114960683,-0.0128400944340133,1.0,1.1024759284731775,0.3991056456120738,1.0742066921842205e-08,0.4389075227599194,3.82533559288663e-08,0.0452202436738518,4.16789386238556,-0.186600398354707,-0.4919063893339685,-0.4315268225584593,0.0214418520178376,-1.829885057471264,4.0,0.7702888583218708,5.746382978723404,0.1490810074880871,-0.0767045454545454,0.2684684684684686,0.4193548387096775,0.7087378640776698,0.76,-0.4059071729957806,-0.375886524822695,-0.4390438247011953,-0.296,-0.3493530499075785,-0.1144654088050314,0.1318327974276527,0.2571428571428573,0.1932203389830507,0.2846715328467153,0.259391771019678,0.4485596707818928,0.4308943089430894,0.6372093023255814,0.8723404255319149,0.7913486005089059,1.0229885057471266,0.76,0.9664804469273742,1.1463414634146345,0.7254901960784315,0.6183908045977013,0.3435114503816794,0.2013651877133104,0.3233082706766916,0.4545454545454546,0.7425742574257426,1.0,0.8723404255319149,0.8005115089514065,0.7959183673469388,0.7254901960784315,0.9664804469273742,1.2420382165605095,1.1529051987767582,1.2420382165605095,0.9830985915492958,0.8624338624338626,0.8773333333333333,0.7254901960784315,0.5575221238938055,0.554083885209713,0.4946921443736731,0.6036446469248293
FSOF-L,0.0956488980975701,-0.0956488980975701,12.0,-0.0539212990964241,6.938454559201572e-05,2.163603857570505,0.0006693154507036,1.0,1.2321388627924663,0.055775425678785,5.461968849236353e-06,0.005405914484837,1.820705277274893e-09,0.0126830519968475,0.0003403171022589,-0.1167661387862016,-0.0571888080527733,-0.2587482367406328,0.2739303568059418,-2.8117386489479514,7.0,0.2637229902026575,25.18034188034188,-0.028395224589407,0.0240963855421687,-0.0348837209302326,-0.0459770114942529,-0.0459770114942529,-0.0459770114942529,-0.0348837209302326,-0.0235294117647059,-0.0568181818181818,-0.0235294117647059,-0.0348837209302326,-0.7628571428571429,-0.7406250000000001,-0.7628571428571429,-0.0568181818181818,-0.0348837209302326,-0.0348837209302326,-0.7661971830985915,-0.7186440677966102,-0.0235294117647059,-0.0674157303370787,-0.7365079365079366,-0.7087719298245614,-0.7014388489208633,-0.7233333333333334,0.0,-0.7278688524590164,-0.7389937106918238,-0.7446153846153847,-0.7661971830985915,-0.1263157894736841,-0.4275862068965517,-0.7594202898550725,-0.7642045454545454,-0.0777777777777778,-0.7544378698224852,-0.7406250000000001,-0.0235294117647059,-0.3712121212121213,-0.7594202898550725,-0.7614942528735632,0.0374999999999998,0.1216216216216214,-0.7251655629139073,-0.7278688524590164,0.1066666666666666,0.1369863013698629,-0.7087719298245614,-0.7087719298245614,-0.7087719298245614
FSOL-L^D04,0.0393458327631038,-0.0393458327631038,3.0,-0.1019546723813234,8.752746032137834e-08,0.00272935059499,-0.0100382577279167,1.0,2.077149587750294,0.7122163206180591,2.26347098462222e-08,-0.0973723826467761,1.4010839160636922e-07,-0.1550750048704461,4.1697464883769895,0.0201366400458218,0.0067587870969709,0.0964791613366504,-0.0368720584544638,-0.6270447110141765,6.0,1.6442873969375735,3.528672856362644,-0.0238706753285994,-0.0244648318042813,0.0531400966183575,-0.0150602409638553,-0.0209580838323353,0.099159663865546,0.3319755600814664,0.2528735632183909,-0.018018018018018,0.703125,0.694300518134715,0.630922693266833,0.7723577235772359,0.8370786516853932,0.5759036144578311,0.635,0.4863636363636363,0.4565701559020043,0.27734375,0.2339622641509433,0.5497630331753556,0.6268656716417913,0.5797101449275364,0.725593667546174,0.4762979683972912,0.725593667546174,0.694300518134715,0.6598984771573604,0.4469026548672568,-0.6441784548422198,-0.6557894736842105,-0.7093333333333334,-0.7080357142857143,-0.7217021276595745,-0.695813953488372,-0.6696969696969697,-0.7,-0.6888677450047573,-0.6606123508043591,-0.6602597402597403,-0.6111771700356718,-0.5191176470588235,-0.4809523809523809,-0.4603960396039603,-0.493415956622773,-0.462171052631579,-0.4313043478260869,-0.4134529147982063,-0.3711538461538461,-0.3699421965317919
FSOP-L^I11,0.1568385009861012,-0.1568385009861012,1.0,0.1008850850300697,-7.169305729023335e-09,-0.000223558969783,-0.0038199036325455,1.0,0.4006228378309297,-0.8808493484028908,6.946061516966915e-08,-0.0996987503192848,3.3181787025759464e-08,-0.3050901583325586,1.1668826561218806,-0.0431234076926925,0.1573133841305175,0.1573133841305175,0.0531364449535029,-2.0478958730158734,6.0,0.4006228378309297,2.4148735461717084,0.2430041192934739,-0.0761904761904762,-0.036697247706422,0.1052631578947369,-0.0948275862068964,-0.054054054054054,0.1052631578947369,-0.0140845070422533,0.3125,0.1052631578947369,-0.0454545454545455,-0.1796875,-0.1923076923076923,-0.2758620689655172,-0.288135593220339,-0.3137254901960784,-0.2526690391459074,-0.2222222222222222,-0.2105263157894736,-0.1025641025641024,-0.1860465116279069,-0.1732283464566929,-0.1666666666666666,-0.0789473684210525,-0.1923076923076923,-0.0869565217391303,-0.0454545454545455,-0.146341463414634,-0.2279411764705882,-0.2553191489361701,-0.1063829787234043,-0.1393442622950819,0.0,0.1170212765957448,0.2138728323699423,0.3461538461538462,0.3461538461538462,0.381578947368421,0.4788732394366197,0.4583333333333335,0.5441176470588236,0.5789473684210527,0.5789473684210527,0.640625,-0.6476510067114094,-0.6476510067114094,-0.6476510067114094,-0.6476510067114094,-0.6476510067114094,-0.6476510067114094
FSOU-L^I17,0.2435485009664094,-0.2435485009664094,11.0,0.1429831522576888,4.991221808983558e-07,0.0155640231809049,0.004437499399296,1.0,0.9517730496453902,0.1315950850575756,1.1070789035400778e-07,-0.096430479128616,1.5606198612351816e-08,0.1913511877915242,0.4109587605488624,-0.0230291748659398,0.0174374590534144,0.017391886203604,0.0086511932423055,-2.068093385214008,6.0,0.8573266674417704,5.202443996767072,0.0571176448960082,-0.0625,0.0270270270270269,0.0033003300330034,-0.0787878787878787,-0.0952380952380952,-0.073170731707317,-0.0815709969788519,-0.0065359477124182,-0.0979228486646884,-0.1827956989247312,-0.251231527093596,-0.2456575682382134,-0.2380952380952381,-0.2897196261682243,-0.2830188679245283,-0.3027522935779817,-0.2946635730858468,-0.2727272727272727,-0.2897196261682243,-0.2493827160493826,-0.1648351648351648,-0.1162790697674418,-0.111111111111111,-0.0787878787878787,0.0133333333333334,-0.0032786885245901,-0.2164948453608247,-0.2164948453608247,-0.3303964757709251,-0.2761904761904762,-0.2164948453608247,-0.1005917159763313,-0.0559006211180124,-0.0129870129870129,-0.0193548387096774,0.1014492753623188,0.0201342281879195,0.0555555555555555,0.1343283582089551,0.1782945736434107,0.1515151515151513,0.1647509578544062,0.1515151515151513,0.2258064516129032,0.2666666666666668,0.277310924369748,0.3511111111111111,0.1692307692307693,0.1875
FSPI-L^D01,0.0158429481660065,0.0158429481660065,12.0,0.1055112400290064,9.411492259015424e-07,0.0293476606113911,0.0076946097820808,1.0,3.689205955334988,0.1432619647355163,1.6277656674915137e-07,-0.0327191320819685,4.170449897973176e-08,0.1011602610587383,0.3970845660313114,-0.0126938456524681,0.1305853263643245,0.264481902969111,-0.0744678436522219,0.1464968152866241,7.0,0.1116625310173697,41.2280701754386,0.1048425011753643,0.0992366412213738,0.0,0.0564516129032257,0.048,0.1196581196581196,0.0396825396825397,0.0396825396825397,0.2358490566037736,0.1391304347826087,-0.1761006289308175,-0.1027397260273972,0.048,0.048,-0.2060606060606059,-0.1708860759493671,-0.1027397260273972,-0.0774647887323942,-0.1266666666666666,0.048,0.1491228070175441,0.3232323232323233,0.5783132530120483,0.5411764705882354,0.3936170212765959,0.5975609756097562,0.7236842105263159,0.423913043478261,0.2358490566037736,0.0155038759689922,-0.0075757575757575,-0.0507246376811593,-0.1208053691275167,0.1592920353982303,0.1101694915254238,0.1491228070175441,0.0826446280991737,0.0396825396825397,0.0076923076923076,0.0650406504065042,0.0,0.0314960629921259,0.0650406504065042,-0.0367647058823529,-0.0902777777777776,-0.1493506493506493,-0.0367647058823529,-0.0223880597014926,-0.0367647058823529,-0.0075757575757575
FSPK-L^G03,0.2106213747351602,0.2106213747351602,1.0,-0.3862063995387719,1.881385059992161e-06,0.0586668391158703,0.0690680427660723,1.0,2.2381172904475224,-0.0800089920706286,1.4991066064357644e-06,-0.241375032872374,3.4890849266925427e-09,-0.3504291982960187,0.0246271471982372,0.0974770192631067,0.8513140279328141,0.9755146877326996,0.2903257506780264,0.5916922219124616,5.0,1.7117837746810929,7.328026736622704,-0.2058904851102274,-0.1818181818181818,-0.1129032258064515,-0.1666666666666666,0.0576923076923077,0.2222222222222223,0.1,0.1458333333333334,0.1,-0.0833333333333332,-0.2142857142857142,-0.2142857142857142,-0.2142857142857142,-0.1791044776119402,-0.2857142857142857,-0.3373493975903613,-0.3452380952380951,-0.3452380952380951,-0.3209876543209876,-0.2948717948717948,-0.2763157894736842,-0.1129032258064515,-0.1666666666666666,-0.2028985507246375,-0.2948717948717948,-0.3529411764705882,-0.4021739130434782,-0.4270833333333332,-0.4387755102040815,-0.4607843137254901,-0.4021739130434782,-0.4270833333333332,-0.4270833333333332,-0.4387755102040815,-0.4499999999999999,-0.5175438596491228,-0.5338983050847457,-0.4499999999999999,-0.3820224719101123,-0.4086021505376344,-0.4907407407407407,-0.5416666666666666,-0.5416666666666666,-0.5089285714285714,-0.5089285714285714,-0.4907407407407407,-0.2666666666666666,-0.2142857142857142,-0.1911764705882352,-0.236111111111111
FSPS-L^F15,0.0631072534771702,-0.0631072534771702,11.0,-0.1549710461414774,1.79716344373484e-06,0.0560405739689219,-0.0019280948754856,1.0,1.2170789213019155,0.0124630776560266,1.1325082741298057e-07,-0.052490254501772,1.6731135261109168e-08,-0.043338439642341,0.0304270125240959,-0.2050152598700156,0.058468192373082,-0.077941197151932,-0.3627769106326664,-3.2010155316606927,6.0,0.5825695112934054,12.03936370989485,-0.1244622738805296,0.0090090090090089,0.0990099009900991,0.0571428571428571,0.2065217391304348,0.3058823529411767,0.2613636363636364,0.2065217391304348,0.3874999999999999,0.2613636363636364,0.0277777777777779,-0.0347826086956519,-0.1048387096774192,-0.1956521739130433,-0.207142857142857,-0.2884615384615384,-0.2884615384615384,-0.2884615384615384,-0.269736842105263,-0.1897810218978102,-0.1048387096774192,-0.1395348837209301,-0.0901639344262293,-0.146153846153846,-0.2599999999999999,-0.1048387096774192,-0.207142857142857,-0.3105590062111801,-0.4336734693877551,-0.5296610169491525,-0.486111111111111,-0.4931506849315068,-0.3693181818181817,-0.3392857142857142,-0.3833333333333333,-0.3833333333333333,-0.3967391304347826,-0.3833333333333333,-0.3833333333333333,-0.3764044943820224,-0.4032258064516129,-0.4095744680851063,-0.4558823529411764,-0.4611650485436893,-0.4764150943396226,-0.4663461538461538,-0.4218749999999999,-0.4157894736842105,-0.39010989010989,-0.39010989010989
FSPV-L^H06,0.1013317549570879,-0.1013317549570879,11.0,-0.0482874140819037,9.14073794949091e-07,0.028503373077989,-0.1091304630691973,1.0,1.6237799467613132,-0.0676536915383861,5.383124673167431e-09,-0.0377034625628843,1.0343471760324534e-08,0.0244325073644082,1.070702548540153,0.1545337731604826,0.0273597115390048,0.0273597115390048,-0.0021122087879681,-30.571428571428577,5.0,1.6237799467613132,6.04302925989673,0.0353877912120318,-0.0065359477124182,-0.0699088145896656,-0.0892857142857141,-0.0613496932515336,0.0132450331125828,0.1590909090909089,0.3660714285714284,0.471153846153846,0.3246753246753247,0.0812720848056536,0.0303030303030302,0.0032786885245903,0.0132450331125828,-0.0783132530120481,0.0268456375838925,0.0588235294117647,0.1007194244604317,0.0812720848056536,0.125,0.150375939849624,0.116788321167883,0.0851063829787235,-0.0160771704180063,0.1007194244604317,0.1679389312977099,0.1417910447761192,-0.0946745562130176,-0.0670731707317072,-0.1306818181818181,-0.1428571428571428,-0.1947368421052631,-0.0347003154574132,0.0234113712374581,0.02,0.0851063829787235,0.0736842105263158,0.0625,0.0928571428571429,0.1590909090909089,0.2000000000000001,0.1860465116279068,0.125,0.1417910447761192,-0.0377358490566037,0.006578947368421,0.0774647887323944,0.108695652173913,0.1291512915129151,0.1460674157303372
FSQE-L^E07,0.0005393258426966,0.0005393258426966,12.0,0.1443716268311489,5.132042937235053e-06,0.16003142776937,0.0037994572631155,1.0,2.592362344582593,0.1781115879828324,1.0532061401247406e-06,-0.0717303370786491,2.4886277995311105e-08,0.10254433307633,0.0330307599310798,-0.11847589275637,-0.0279270788722743,-0.061363444134315,-0.1891248735796297,0.0088757396449703,6.0,0.8579040852575486,3.326817348808797,0.076923076923077,-0.2782608695652173,-0.0573770491803279,0.4024390243902438,0.4197530864197529,0.4556962025316453,-0.1287878787878789,-0.1481481481481482,0.4374999999999998,0.4024390243902438,-0.2384105960264901,-0.2532467532467533,-0.1417910447761194,-0.1417910447761194,0.3068181818181816,-0.2944785276073619,-0.339080459770115,-0.2721518987341773,-0.3465909090909091,-0.1901408450704225,-0.065040650406504,-0.0573770491803279,0.1165048543689319,0.4743589743589742,0.513157894736842,0.4024390243902438,0.3529411764705881,0.0,-0.08,-0.1785714285714286,-0.08,-0.1843971631205674,-0.0086206896551723,0.1979166666666665,0.4743589743589742,0.0747663551401867,0.0360360360360358,0.1165048543689319,0.4743589743589742,0.1165048543689319,0.4374999999999998,0.0747663551401867,0.554054054054054,0.5972222222222221,0.554054054054054,0.2777777777777777,0.5972222222222221,0.7424242424242422,0.6911764705882351,0.554054054054054
FSQG-L^E11,0.1092422793497215,-0.1092422793497215,12.0,0.0978286523483596,4.6086363771079693e-07,0.01437101498406,-0.0073012613913234,1.0,0.8369700748129676,-0.0086069493146317,8.4466968969503e-08,-0.0050627214940654,1.504633386592453e-07,0.1175359924474863,0.6945494841869425,-0.0448564796274117,0.1451843898171743,0.1293581115703889,-0.0064574843890386,-1.7035087719298243,5.0,0.6115960099750622,9.40379213483146,0.0413718018508436,0.0550458715596329,0.0380952380952381,-0.052173913043478,-0.0762711864406778,-0.0267857142857143,0.0792079207920792,0.0686274509803921,0.0686274509803921,0.101010101010101,0.0792079207920792,0.101010101010101,0.09,0.0480769230769231,-0.1679389312977098,-0.1615384615384615,-0.1804511278195488,-0.2214285714285713,-0.0916666666666665,0.0092592592592593,0.0092592592592593,-0.0762711864406778,-0.2214285714285713,-0.1985294117647058,-0.3271604938271605,-0.3977900552486187,-0.3771428571428571,-0.4322916666666666,-0.4953703703703703,-0.4953703703703703,-0.509009009009009,-0.5219298245614035,-0.6107142857142857,-0.5977859778597785,-0.585551330798479,-0.583969465648855,-0.5219298245614035,-0.5532786885245902,-0.502283105022831,-0.5133928571428572,-0.4494949494949495,-0.4293193717277486,-0.4809523809523809,-0.470873786407767,-0.4930232558139534,-0.488262910798122,-0.4656862745098039,-0.4494949494949495,-0.4467005076142132,-0.4467005076142132
