firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,17.0,0.108957485284979,3.282964867181908e-07,0.1057349484564386,0.1081120219611398,0.0713249361852815,1.278748670159897,-0.0074861677492061,1.0,-0.0383347073371804,1.1103367389056442e-08,9.82555154769156e-10,7.409839263016662e-07,0.1923271837227607,4.0,0.1061108925554007,0.0640683542552739,-0.0031795368358814,0.0772600557546794,-0.0322580645161291,0.1272727272727272,0.1071428571428569,0.24,0.1923076923076923,0.2916666666666667,0.2916666666666667,0.4090909090909091,0.3478260869565217,0.2916666666666667,0.24,0.2916666666666667,0.2916666666666667,0.0508474576271187,0.0689655172413794,0.2156862745098038,0.24,0.3478260869565217,0.3191489361702129,0.1923076923076923,0.5121951219512195,0.4761904761904763,0.631578947368421,0.8235294117647058,1.137931034482759,0.9375,1.137931034482759,1.0,0.5897435897435896,0.8235294117647058,1.3846153846153846,0.8235294117647058,0.8787878787878787,0.7222222222222223,0.3191489361702129,0.24,0.24,0.2156862745098038,0.1071428571428569,-0.1267605633802816,-0.1842105263157895,0.1272727272727272,0.1698113207547169,-0.1388888888888888,-0.1388888888888888,-0.3921568627450981,-0.3921568627450981,-0.4608695652173913,-0.3980582524271845
BAOH-L,23.0,0.3288185334381539,1.0066166790043644e-06,0.324202563767553,0.1854856798277604,0.231502052557094,0.4018116694156701,-0.1174326437606739,1.0,0.1516126596675626,6.53754867345945e-08,3.94288521420213e-08,9.130929283026716e-07,0.6265718212544018,4.0,0.7412392161673403,0.0973544636321318,-0.0891277990068229,-0.0673525713081415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,16.0,0.1639139918977874,8.810237287323518e-07,0.2837526513842308,0.1903141361256544,0.3368794326241134,1.0617381087732558,0.10784176941825,1.0,0.5766738660907127,3.481854051223062e-07,4.380452972274044e-07,1.3547248431535136e-06,-0.0097044552271724,3.0,1.1783041832707786,0.0039232399926585,0.04499100179964,0.04499100179964,-0.1015625000000001,-0.0191570881226053,0.0491803278688525,0.0801687763713079,0.1531531531531531,0.1851851851851851,0.1962616822429905,0.1428571428571428,0.1228070175438598,0.0406504065040651,0.1327433628318586,0.1179039301310043,0.0448979591836733,-0.0303030303030302,-0.0077519379844961,-0.0411985018726591,-0.044776119402985,-0.069090909090909,0.0491803278688525,-0.037593984962406,0.1034482758620691,0.1851851851851851,0.2132701421800948,0.28,0.5999999999999999,0.497076023391813,0.3195876288659793,0.2736318407960201,0.0801687763713079,0.1906976744186046,0.0711297071129706,-0.0553505535055349,0.0078740157480314,-0.182108626198083,-0.2335329341317364,-0.2195121951219512,-0.2579710144927536,-0.138047138047138,-0.0656934306569343,-0.0339622641509433,-0.1048951048951047,-0.0656934306569343,-0.0077519379844961,-0.1578947368421053,-0.635846372688478,-0.6311239193083573,-0.6657963446475196,-0.662269129287599,-0.6454293628808865
BBOU-L,16.0,-0.1300858183614249,1.6016629062533774e-07,0.0515850006590724,0.0565332950219093,0.1569274041026138,0.6829975378484473,0.1183547040585142,1.0,-0.2547436415018167,6.038772387607535e-08,2.852751550011464e-06,4.297853307760621e-07,-0.0753220085868956,3.0,16.390143047030023,-0.0504048416765208,-0.0581567796610169,-0.0581567796610169,0.0211081794195251,0.0188172043010752,0.0397805212620028,0.0201884253028263,0.0326975476839237,0.0298913043478259,0.0890804597701149,0.1081871345029239,0.1065693430656935,0.03551912568306,0.0616246498599439,0.0026455026455027,0.0736543909348441,0.0053050397877985,0.0527777777777778,0.0312925170068028,0.0298913043478259,0.0859598853868195,0.1590214067278288,0.121301775147929,0.1955835962145111,0.1770186335403725,0.1519756838905774,0.109809663250366,0.1554878048780488,0.1955835962145111,0.1770186335403725,0.1229629629629629,0.1537290715372907,0.0383561643835617,-0.050125313283208,-0.0331632653061224,0.0284938941655359,-0.1092831962397179,-0.1186046511627906,-0.1624309392265194,-0.1742919389978213,-0.1287356321839079,-0.1061320754716981,-0.0343949044585987,0.0174496644295301,0.0828571428571429,0.0828571428571429,0.1033478893740902,0.0284938941655359,-0.050125313283208,-0.0117340286831811,0.0455172413793103,0.058659217877095
BBTK-L^C11,11.0,0.1364296081277213,0.0005626470656966,181.2125956184014,0.1020806241872561,0.1818181818181818,0.2514819654553389,0.8703617151567441,1.0,0.8411764705882353,6.651099498650905e-05,1.2733143088474034e-08,0.0007477992949834,-0.108730583824317,3.0,0.0015821965741362,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0,0.0810810810810811,0.0,0.0526315789473683,-0.111111111111111,0.0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,0.0,-0.1999999999999999,-0.2727272727272727,-0.1999999999999999,-0.0476190476190475,0.0810810810810811,0.0810810810810811,0.0,0.5384615384615385,0.5384615384615385,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,0.0,0.0,0.6666666666666667,0.0,0.0,0.0526315789473683
BBTU-L^C18,16.0,-0.0325240234263945,5.820083667702592e-07,0.1874483192824845,0.1068574858386165,0.1724048185603807,3.0975258257182348,0.0074807191523673,1.0,0.0439906698858288,5.9496622002854976e-08,5.104753554904213e-06,5.818258617947904e-07,-0.0984162895927602,3.0,3.1167893232051984,0.396861894398857,0.474251013108602,0.3317731370024074,-0.0805369127516777,-0.0569620253164557,0.0033670033670032,0.0492957746478874,0.1550387596899225,0.1417624521072797,0.0642857142857142,0.146153846153846,0.1417624521072797,0.1037037037037036,0.1078066914498141,0.2016129032258065,0.3070175438596492,0.3013100436681222,0.3185840707964602,0.3244444444444445,0.386046511627907,0.5204081632653061,0.6373626373626373,0.505050505050505,0.505050505050505,0.6195652173913042,0.6464088397790055,0.9350649350649348,1.1594202898550727,0.9605263157894736,0.8509316770186335,0.784431137724551,0.6555555555555554,0.7028571428571428,0.8860759493670884,0.5360824742268042,0.5684210526315789,0.3545454545454545,0.2113821138211382,0.1732283464566928,0.1967871485943773,0.3303571428571428,0.4190476190476189,0.4123222748815167,0.4466019417475728,0.6741573033707864,0.6195652173913042,0.2416666666666667,0.2064777327935221,0.2113821138211382,0.231404958677686,0.3423423423423422,0.4466019417475728
BBXK-L,17.0,-0.4191484458662618,8.19141231092789e-08,0.0263822061314007,0.0652508751458576,0.197405228682929,1.6797346381336482,0.0058797358838076,1.0,-0.8076484741040901,1.0551588822722565e-07,2.2764352625271003e-06,6.76524015216331e-07,-0.2355223334890618,2.0,3.9556003925948646,0.1032131233775334,0.956730711317232,-0.0432692886827681,3.8695652173913047,0.0,-0.0142857142857143,-0.7988338192419826,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,0.0,-0.75,0.0,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,0.0,0.0,-0.0142857142857143,0.0,0.0,-0.8179419525065963,-0.8235294117647058,-0.8207792207792208,-0.8212435233160622,-0.8155080213903744,-0.8088642659279779,-0.7994186046511628,-0.7653061224489797,-0.7294117647058824,-0.7463235294117647,-0.7217741935483871,-0.7346153846153847,-0.7228915662650603,-0.7386363636363636,-0.7444444444444445
BCPS-L^C06,16.0,-0.2266599303321189,3.520164046479836e-06,1.1337445847608276,0.0174672489082969,0.0361847473829008,0.8823798066185762,-0.1005933492345184,1.0,-0.2767315671879988,-9.72084135959734e-07,2.0743400915635893e-07,7.328108494376437e-06,-0.2145116976105235,3.0,0.1830834818511247,0.3276842538734003,-0.5423988029580112,0.0464862505456132,0.0235278479330054,-0.0039719316827749,-0.0332819326651244,-0.0357600615226864,-0.0355128205128204,-0.016472741534841,54.72592592592593,55.99242424242424,55.99242424242424,0.0025319829424306,0.0192385855575125,33.8287037037037,-0.0010622759261718,47.53548387096775,47.53548387096775,-0.0010622759261718,0.0261901514118128,25.67730496453901,0.011427803172896,46.61392405063291,0.008986051502146,-0.0163441422594142,-0.0985020970641102,-0.063371513944223,41.98857142857143,46.31446540880504,-0.0377334356612945,-0.0123408165944597,-0.0901064344460571,-0.108649289099526,-0.1282734646581691,-0.1327953890489913,-0.0828965012800194,-0.0721509620128267,-0.0260227861211805,-0.031414960731299,-0.0326604088980325,-0.0919734459867228,32.28761061946903,30.609243697478995,-0.1211448598130839,43.77976190476191,-0.1240102468560782,-0.1746571585298958,-0.1456961162843515,53.5144927536232,-0.1029096112568566,-0.114315987756063,59.184000000000005
BCQE-L^A14,17.0,-0.1951219512195122,-8.697078867100336e-07,-0.2801081409451104,0.2533022533022533,-0.1129668994837534,1.044467229376724,-0.0617809198497169,1.0,0.371002132196162,-6.397695651848302e-07,3.083332497102418e-07,4.17135166813957e-06,-0.1193603655054254,3.0,0.5256900219155634,0.043773957359318,-0.0029193615185787,-0.2487792341300436,-0.1875,-0.0588235294117647,-0.2,0.0,-0.1578947368421053,0.0,0.3333333333333335,0.1428571428571428,0.0,-0.111111111111111,0.0,-0.2,-0.1578947368421053,-0.2727272727272727,-0.3846153846153846,-0.111111111111111,-0.238095238095238,-0.5,-0.4285714285714286,-0.5428571428571428,-0.3846153846153846,-0.2,-0.111111111111111,0.1428571428571428,0.5999999999999999,0.0666666666666666,-0.6923076923076923,-0.6981132075471699,-0.7575757575757576,-0.7419354838709677,-0.7333333333333334,-0.7837837837837838,-0.7611940298507462,-0.8222222222222222,-0.8490566037735849,-0.8518518518518519,-0.8709677419354839,-0.84,-0.8620689655172413,-0.865546218487395,-0.8446601941747574,-0.75,-0.5897435897435898,-0.8181818181818181,-0.8202247191011236,-0.8823529411764706,-0.891156462585034,-0.8918918918918919,-0.8823529411764706
BCYN-L,16.0,-0.0043288780643247,3.877400184000708e-07,0.1248800170536774,0.0259759358941222,0.3069310728080435,0.5256601253105387,0.0673864583243448,1.0,0.1691931041576131,8.667456261086642e-08,1.259905441497522e-06,3.756308494036397e-07,-0.1282340601543645,4.0,12.01964498760984,0.0867409255285704,0.1463839420444338,0.1463839420444338,-0.0738137082601054,-0.055862831858407,0.0023487962419259,0.1135029354207437,0.1084415584415583,0.1821329639889197,0.1237656352863727,0.2271746944644141,0.2106382978723404,0.295144157814871,0.2980988593155893,0.3799514955537593,0.2597785977859779,0.1628065395095368,0.1987359550561798,0.1062864549578743,0.1813148788927336,0.1740027510316368,0.3232558139534884,0.2227793696275071,0.3191653786707884,0.5039647577092512,0.3934693877551021,0.4392917369308602,0.3991803278688526,0.315100154083205,0.457728437233134,0.3766129032258065,0.2892749244712991,0.4895287958115182,0.6445086705202312,0.5039647577092512,0.6492753623188408,0.403782894736842,0.3110599078341014,-0.6610405083399523,-0.6863861840896565,-0.7010507880910684,-0.6983032873806998,-0.6744851258581235,-0.6756602698080942,-0.6189732142857143,-0.5934746368182902,-0.6482588089841335,-0.6383474576271186,-0.6702723585087889,-0.6875915080527086,-0.6997361477572559,-0.639264581572274
