firms,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,depr,ep,herf,hire,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,10.0,3.5855819018500847e-06,0.5522045107909896,0.0717768966274068,0.3802799676924624,1.410395978558905,282.6339,0.0977717278652783,0.0118877770060938,0.0090652919145547,1.0,0.0902305010057825,5.373528042712653e-07,1.2970770093826698e-07,0.0456709845886027,-0.0296829645976721,2.769890222216581e-06,4.0,0.5219958231148547,0.7308196746207135,0.2287954140116399,0.5681732000598916,0.9404809411831424,0.0324406669362218,0.0588654050758847,1.0824794322408535,-0.0300361986598528,-0.1100332450243772,-0.1024621863734239,0.1883020965313394,0.8904354452777741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,23.0,3.63096869966257e-07,0.0559194392815293,0.0306664045606447,0.1607229304502178,2.410404281072418,79.5,0.2140784323920126,-0.0007987891774383,0.0041814495691839,1.0,0.1208609271523178,8.091375936149017e-08,3.842389142964098e-07,0.1,0.0721556209002488,1.0043166618954856e-06,5.0,1.7265638067164302,-0.0804544206060976,-0.0737354361921297,-0.0433842861907505,0.0775875689583198,0.0125478519778817,0.0404109589041095,0.2829959496887235,0.1506446505315539,-0.0464584920030464,0.0225073622212767,0.2666422823701536,0.1324398896334253,0.0325581395348839,0.174863387978142,0.12565445026178,0.1684782608695652,0.2797619047619046,0.0696517412935324,-0.057017543859649,-0.0811965811965811,-0.0182648401826484,-0.0358744394618834,0.048780487804878,0.0643564356435644,0.053921568627451,-0.0315315315315316,0.1025641025641026,0.2078651685393258,0.2721893491124261,0.4238410596026489,0.5693430656934304,0.9724770642201832,0.7622950819672132,0.5693430656934304,0.5248226950354611,0.853448275862069,0.8376068376068377,0.8376068376068377,0.9545454545454544,0.9907407407407404,0.9369369369369368,1.0283018867924527,1.0476190476190474,0.72,0.6538461538461537,0.8067226890756303,2.071428571428572,1.9861111111111112,1.6219512195121952,1.2164948453608249,1.6543209876543208,0.8376068376068377,0.0913705583756345,-0.1295546558704454,0.038647342995169,0.038647342995169,-0.2210144927536231,-0.2809364548494983,-0.3086816720257235,-0.2456140350877194,-0.2482517482517482
BBOU-L,23.0,1.379666961763196e-07,0.0212478292374756,0.0499420832219549,0.1536191145467322,0.9849379736299664,-36.5,0.0454169200984711,0.0015704085011912,0.0135279730969122,1.0,0.1120689655172413,4.99784028093436e-08,1.148929204460414e-06,0.0212150843926703,0.0298653233268222,3.627905955507721e-07,4.0,19.035839611709417,-0.0741794051427894,0.0207722435964091,-0.0425678240398801,-0.0352086977627867,0.0240936441320726,0.0908484270734032,0.3167469403200207,0.0166032692505397,0.3089593211879211,-0.0007137212918355,-0.0597218434687755,0.0159509202453987,0.0607541899441339,0.0184921763869132,0.0591715976331361,0.1040863531225906,0.1604538087520259,0.1410358565737051,0.1576394502829428,0.1170046801872075,0.1049382716049383,0.1756978653530378,0.1943286071726437,0.1815181518151816,0.1933333333333333,0.2084388185654009,0.2495636998254797,0.2366148531951641,0.2971014492753625,0.3053783044667273,0.2706299911268857,0.3742802303262955,0.3534971644612477,0.2843049327354259,0.2751558325912733,0.3089579524680075,0.357345971563981,0.3210332103321034,0.3769230769230769,0.4178217821782179,0.4994764397905757,0.4885654885654886,0.5397849462365591,0.596432552954292,0.6986951364175564,0.7570552147239262,0.8126582278481012,0.7810945273631844,0.5650273224043716,0.490114464099896,0.6180790960451978,0.4508611955420467,0.4932221063607924,0.4178217821782179,0.630979498861048,0.5928809788654059,0.4642126789366054,0.3756003842459174,0.3534971644612477,0.3862536302032915,0.3875968992248062
BBTU-L^C18,23.0,2.1883669906983954e-07,0.0337023712359278,0.0254359764909914,0.2216816777332194,1.905917957022246,10.7,-0.0096614636896125,-0.0181354659421649,-0.0012467676394532,1.0,0.2524850894632207,8.424497761577481e-08,1.1088140714279991e-08,-0.0045130485970304,0.0110803324099723,5.22919589411329e-07,4.0,0.7001677130779539,-0.0212073354266921,-0.0516555166763148,0.9959187837975716,0.0187448707540933,0.0274862809280831,0.0976068376068376,0.2502279976195029,-0.0085968096284267,0.1925175370226031,-0.0626438986953159,-0.0743132042030636,-0.0040812162024283,0.0694444444444444,0.1076923076923075,0.0992366412213738,0.0588235294117645,0.1999999999999999,0.1338582677165354,-0.027027027027027,-0.0588235294117647,-0.0335570469798658,-0.0526315789473684,0.0992366412213738,0.0746268656716417,0.0746268656716417,0.1707317073170731,0.1428571428571428,0.0746268656716417,0.0746268656716417,0.0746268656716417,0.0212765957446807,0.1519999999999999,0.0359712230215827,-0.0769230769230769,-0.1,-0.0068965517241379,-0.0828025477707007,0.0434782608695651,0.0434782608695651,0.1519999999999999,-0.25,-0.2538860103626943,-0.2,-0.2216216216216217,-0.2941176470588236,-0.3872340425531915,-0.2421052631578947,-0.1377245508982035,-0.1676300578034681,-0.2216216216216217,-0.1910112359550562,-0.1428571428571429,-0.2421052631578947,-0.3739130434782608,-0.4146341463414634,-0.4122448979591837,-0.5294117647058824,-0.556923076923077,-0.558282208588957,-0.52,-0.5294117647058824
BBXK-L,23.0,4.6165336929692523e-07,0.0710978245444857,0.0701607248429186,0.2241228980693377,2.729633093496536,-20.65000000000001,0.0486446199975558,0.0005284559958121,-0.0002166862383269,1.0,0.1002959975977006,1.056786467214207e-07,1.1041161687896667e-06,0.0227228027849529,0.0733517866129844,8.058342167562973e-07,3.0,2.899779584217561,0.1065366837765013,0.0178668318943832,-0.0962200949056922,-0.0176926122697563,0.0173381572471768,0.0461432263088958,0.5217853425306465,0.0266873567074876,0.2328230194595592,-0.0088430259427616,-0.0605157731564432,0.0213598137701066,0.0840840840840839,0.0707395498392282,0.0246153846153847,0.0673076923076922,0.0471698113207545,0.0341614906832297,-0.0176991150442478,-0.0951086956521739,-0.1373056994818652,-0.1417525773195875,-0.0176991150442478,-0.0205882352941175,-0.0698324022346368,-0.097560975609756,-0.1350649350649351,-0.2071428571428571,-0.1505102040816326,-0.059322033898305,-0.0724233983286907,0.0183486238532111,-0.0672268907563025,-0.0901639344262295,-0.1048387096774193,0.0060422960725075,-0.0539772727272727,-0.171641791044776,-0.1569620253164557,-0.0205882352941175,-0.0672268907563025,-0.0147928994082839,-0.0458452722063037,0.0471698113207545,0.168421052631579,-0.0205882352941175,0.0776699029126213,0.3373493975903614,0.4734513274336285,0.5488372093023257,0.5067873303167421,0.5,0.5857142857142856,0.2807692307692306,0.2661596958174905,0.0471698113207545,-0.1143617021276595,-0.1259842519685039,-0.1798029556650245,-0.1633165829145728,-0.2327188940092165
BCIP-L,13.0,2.405086593717953e-06,0.3704000361025691,0.0952670549677503,0.0135657586898786,0.7497587466667761,-4087.9717,-0.054251614389925,-0.0187189426257458,0.0082145233603741,1.0,0.3444946044290463,-4.973530461380174e-07,7.287958330613861e-06,-0.0253419336939937,-0.0082203301447728,6.032397450025449e-06,4.0,3.96372066677907,0.0278322826057589,-0.0182778518035623,-0.0667763806193741,0.0432352199689077,-0.0417305647658539,-0.1311920117451621,1.7545748880700858,-0.0828057458365989,-0.2290523327886186,-0.1620608753914979,-0.0140538423254595,0.059220130442249,0.0925925925925925,-0.0357142857142857,-0.129032258064516,-0.129032258064516,-0.1428571428571428,-0.1940298507462686,-0.15625,-0.2602739726027396,-0.2799999999999999,-0.2987012987012987,-0.3493975903614457,-0.3414634146341463,-0.2799999999999999,-0.2394366197183097,-0.2058823529411765,-0.2894736842105263,-0.2499999999999999,-0.2602739726027396,-0.2058823529411765,-0.1147540983606556,-0.129032258064516,-0.2602739726027396,-0.2702702702702702,-0.2394366197183097,-0.2602739726027396,-0.2173913043478259,-0.2285714285714284,-0.2394366197183097,-0.2702702702702702,-0.2173913043478259,-0.1940298507462686,-0.129032258064516,-0.129032258064516,-0.1147540983606556,-0.2499999999999999,-0.1692307692307691,-0.2173913043478259,-0.2894736842105263,-0.0526315789473682,0.0188679245283018,-0.15625,-0.2285714285714284,-0.2173913043478259,-0.3414634146341463,-0.3932584269662921,-0.3333333333333333,-0.3932584269662921,-0.4489795918367346,-0.5304347826086956
BCOU-L^K14,21.0,9.582908002466036e-07,0.147583437509164,0.9879408412124624,-1.7348047538200342,0.1750712581278214,-0.8415,4.2815686478402535,0.0738288626390331,-0.0003241335768562,1.0,0.4818652849740932,-1.4067497475435868e-08,4.6924269469669045e-14,2.0,-0.0625002330845854,1.0100365834439248e-08,0.0,0.0185163043652771,0.0679176585912336,-0.4640858204492483,2.4178205900060203,1.6924689750509,-0.0310291009789394,-0.0327253047081654,1.7545748880700858,0.3355038169931716,0.3322593500458667,-0.0001564872758279,0.7331786542923434,1.4178205900060203,0.1538461538461537,0.0833333333333334,0.0833333333333334,0.0,0.0833333333333334,-0.1333333333333333,-0.2777777777777777,-0.1875,-0.1875,-0.2777777777777777,-0.35,-0.3157894736842105,-0.409090909090909,-0.2777777777777777,-0.0714285714285715,-0.2352941176470588,0.0833333333333334,0.1818181818181818,0.1818181818181818,0.0833333333333334,0.1818181818181818,-0.1333333333333333,0.0833333333333334,0.3,0.4444444444444446,0.4444444444444446,0.625,0.625,0.857142857142857,1.6,2.25,1.6,0.857142857142857,1.6,3.333333333333334,3.333333333333334,3.333333333333334,3.333333333333334,2.25,2.25,0.3,-0.35,-0.409090909090909,-0.409090909090909,-0.35,-0.409090909090909,-0.4583333333333332,-0.5357142857142858,-0.5357142857142858
BCQE-L^A14,23.0,3.0706521709133654e-07,0.0472901756608487,0.1318295739348371,0.1450506370467167,2.709219126150187,-8.0,0.0284099296628791,0.0004409700858345,0.0025125628140703,1.0,0.1729957805907173,1.081299694426691e-07,7.192375480135501e-08,0.0132708042306923,-0.0276381909547738,8.907280908233128e-07,4.0,0.8381722989888721,0.1023452065548032,-0.0466683666125595,0.1210759020988155,0.0726976355977273,0.0116632860040567,0.0352760736196319,0.3586700047436087,0.0251256281407035,0.5117647058823529,0.0605459057071894,-0.0503184713375796,0.1083370485956308,0.0098039215686274,-0.0331753554502368,0.0,-0.0192307692307692,-0.0555555555555555,-0.2527472527472527,-0.3267326732673267,-0.3703703703703703,-0.3289473684210526,-0.4017595307917888,-0.4204545454545454,-0.4253521126760563,-0.3928571428571428,-0.423728813559322,-0.3703703703703703,-0.3037542662116042,-0.3289473684210526,-0.1428571428571428,-0.2554744525547445,-0.1464435146443514,-0.2581818181818182,-0.3982300884955753,-0.4104046242774566,-0.3625,-0.3376623376623376,-0.3177257525083612,-0.2842105263157894,-0.3061224489795918,-0.289198606271777,-0.25,-0.2243346007604562,-0.0973451327433627,-0.139240506329114,-0.0097087378640776,0.1791907514450867,0.3877551020408163,0.4166666666666667,0.1724137931034484,0.3421052631578947,0.2749999999999999,-0.0097087378640776,-0.2714285714285713,-0.276595744680851,-0.1968503937007873,-0.3625,-0.3131313131313131,-0.1839999999999999,-0.1904761904761904,-0.1639344262295081
BCYN-L,23.0,6.636661762920344e-07,0.1022091995775563,0.0837676188831736,0.1793112178732867,1.001310122465178,-3245.7636,-0.2378271938810093,-0.0109566000258392,0.0031744797658699,1.0,0.0579832827955204,7.371963310163852e-08,1.7658506595931443e-05,-0.1110934862627865,0.1217180497206308,7.621695532666189e-07,4.0,25.50668189656217,-0.0518227103757264,0.1007484959373722,-0.0461897124090321,1.0781364254448222,-0.0072231843541252,-0.0164353256296259,1.9358649163810249,0.0716240238354491,-0.0924876301134438,-0.0187603729667847,0.2900001675281742,0.0781364254448222,-0.0812883435582821,0.2518399999999998,0.1840193704600483,0.2029520295202951,0.3872340425531915,0.0382165605095541,-0.0864082204577301,-0.1368049426301854,-0.0806110458284371,-0.1027522935779817,-0.1147318397827562,-0.0889613414066139,-0.0994475138121546,-0.127953633526527,-0.0701212265272166,-0.0411764705882352,0.0423661071143084,0.117395029991431,0.1339130434782607,0.3471074380165289,0.2411167512690355,0.1577389760284107,-0.0234648027958064,0.1280276816608996,0.2290292177191328,0.1539823008849556,0.2186915887850467,0.3906861002488446,0.5186335403726705,-0.115532444042505,0.4988505747126435,-0.1017221584385763,0.311871227364185,-0.1902297660939764,0.666098807495741,1.3258026159334122,1.435865504358655,1.6255033557046978,1.7452631578947368,0.3489655172413792,0.1218812733008316,-0.2191616766467066,-0.2248860709332276,-0.8341670199236965,-0.8419840853092055,-0.8335389983404962,-0.8084418764077955,-0.3088339222614842,-0.3014285714285715
BCZB-L,23.0,9.725613890005148e-07,0.1497812072707436,0.0651539708265802,0.1891436277815239,3.7650946165167194,-18.5,0.0440037887753366,7.093684699002126e-05,0.0023030861354214,1.0,0.0548724954462659,1.1475650607675693e-07,5.18223783318709e-06,0.0205549845837615,0.0570244127130354,1.0713595684509727e-06,4.0,2.79256612736969,-0.060294195937955,-0.0051127904667864,-0.0996925520067174,0.0711870018515597,0.0124757649835623,0.0262132483173928,0.5126648501079782,0.050115154306771,0.0922271445831655,0.01096432102094,0.0146034980472066,0.0570026046884391,0.0102040816326531,-0.0297029702970296,-0.0297029702970296,0.0137931034482758,0.0462633451957295,-0.0264900662251655,-0.0264900662251655,-0.1063829787234043,-0.1403508771929824,-0.1551724137931034,-0.1197604790419161,-0.2075471698113207,-0.2403100775193798,-0.2180851063829787,-0.1741573033707865,-0.2442159383033419,-0.2442159383033419,-0.2054054054054054,-0.157593123209169,-0.0725552050473186,-0.1009174311926606,-0.1301775147928994,-0.1063829787234043,-0.1301775147928994,-0.0981595092024539,-0.0925925925925926,-0.0925925925925926,-0.1009174311926606,-0.0897832817337461,-0.0953846153846154,-0.0636942675159236,-0.0666666666666666,-0.0485436893203883,-0.1144578313253011,-0.0666666666666666,-0.0546623794212218,-0.0981595092024539,-0.1036585365853658,0.053763440860215,0.05,-0.1327433628318585,-0.157593123209169,-0.0841121495327102,-0.0516129032258064,-0.1352941176470588,-0.2263157894736841,-0.16,-0.1551724137931034,-0.2575757575757575
