firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0654308399460634,-0.0654308399460634,22.0,7.748177306658193e-07,0.1326864685707835,0.1038116774859127,0.0453526619978294,0.7746741294639774,4422.6407,0.0925894593423893,-0.005935520172274,0.003185889533405,0.0031767303157974,1.0,1.1548457552629487,0.0794584410187473,4.630445872067052e-08,0.2049181641180482,-0.2399677541392452,0.0001853209608646,0.0214096088354054,2.8531947056010523e-06,3.0,10.293803977757554,0.7749572306882496,-0.0949126974582134,-0.0439359108213828,0.1819409751181598,0.0870144791622084,-0.039674746349236,0.0048762021025292,0.0553173405850214,0.0304540099126821,-5.157154696445417,6.0,0.8898997078549628,0.0103480572858689,0.0460405927133372,0.0321121185138053,5.423675797032348,2.736217747775115,1.0,1.0,1.0240614658305345,-0.0009605788744303,0.0461758829412135,-0.0214010483975333,0.0137948216980864,-0.0136585630639089,-0.0554210278391284,0.0039791857973674,-0.0325732899022801,0.0120817843866172,0.0196629213483146,0.1391213389121339,0.266279069767442,0.2633410672853828,0.265053242981607,0.5805515239477503,0.5348837209302326,0.7203791469194316,0.8578333807222065,1.0310848616723651,1.1926174496644295,1.2742777584406544,1.9027099067081297,1.015422578655151,0.8462842610907038,0.5714285714285716,0.5287786616752457,0.4354130052724076,0.6213399503722086,0.6870642912470954,0.5316455696202533,0.4880437258027785,0.5813165537270089,0.3031511767052255,0.4060684312459652,0.425392670157068,0.4051612903225807,0.5639061752034467,0.4121460989842229,0.4155112651646448,0.3433388157894737,0.3194668820678514,0.2599305823370614,0.3302117263843649,0.2039800995024876,0.1310368703479314,0.1121702127659574,0.0667755102040816,0.0341880341880342,0.039949068916123,0.0832228116710875,0.021416288885415,0.0930076948812312,0.154416961130742,0.2247422680412372,0.1663691538736165
BAOH-L,0.0739074533919239,-0.0739074533919239,7.0,7.472270495437734e-07,0.1279616024523985,0.0940080738447964,0.3736302501871069,0.9726463828153478,77.45769999999999,-0.1228112543651201,0.012769450201393,0.0429260009875222,0.0066702335836977,1.0,1.9201310628484944,0.1386024435413029,1.474266910919432e-07,0.3348943018261451,-0.3307778112412708,7.878799570786395e-08,-0.0283978428561677,7.431692331842305e-07,4.0,0.5268516104452677,0.7236725072212467,-0.0457636185798719,1.38521072915088,0.0581729178237888,0.2798870445320165,1.7043916365127685,0.0614114207208124,-0.1151007909004447,-0.8839260405846538,-0.7276626609680337,7.0,1.351009338861073,0.02581835660754,0.049482427996885,0.2517828812868438,4.388431787645581,29.132470823880475,1.0,1.0,0.9535983849936722,0.1048022413612585,0.2800588001155667,-0.0974449044984561,0.0859336640568842,-0.0320814019770856,0.2724563717072337,0.0151515151515151,-0.0050251256281407,-0.0050251256281407,0.0206185567010308,0.0,-0.0388349514563106,-0.0503597122302158,-0.0503597122302158,-0.0704225352112676,-0.0704225352112676,-0.0434782608695651,-0.0571428571428571,-0.0769230769230769,-0.0593824228028503,-0.0571428571428571,-0.0593824228028503,-0.0411622276029055,-0.0149253731343282,0.0076335877862594,0.4193548387096775,0.4092526690391458,0.346938775510204,0.3244147157190633,0.3333333333333332,0.3797909407665505,0.3943661971830987,0.4666666666666665,0.4505494505494505,0.4612546125461254,0.4399999999999999,0.3797909407665505,0.4092526690391458,0.4399999999999999,0.4193548387096775,0.3797909407665505,0.4399999999999999,0.4452554744525545,0.4558823529411764,0.4666666666666665,0.3423728813559321,0.2857142857142856,0.306930693069307,0.298360655737705,0.3112582781456954,0.3112582781456954,1.0518134715025909,0.98,1.020408163265306,0.9701492537313434
BBOU-L,0.0304622975437091,-0.0304622975437091,33.0,8.198728367579204e-08,0.0140402093396903,0.0875974086940193,0.1284149617689605,0.6394691973179771,-52.0,-0.0007781539560147,0.008366405663413,0.0291012733718204,0.0005112474437627,1.0,1.6024922990758892,0.0921839554547329,3.162043998515395e-08,0.2444457787918818,-0.067064083457526,1.5718450224989555e-06,-0.0001799337843673,2.7961503358300425e-07,4.0,12.33865971827328,0.7947430596574129,-0.0640195243241938,-0.0925124248280902,-0.0539621571458032,-0.0077716256188471,-0.1381706636521247,0.0361778558681213,-0.0265994737002529,-0.0944724450878564,-0.3736842105263158,6.0,0.7560907308877065,0.01646140714547,0.0792021120563215,0.1156408399710354,4.549124687388353,5.35,1.0,1.0,0.5435547552295615,-0.0406809174972979,0.0184583579444772,-0.045141815172921,0.0058544493815299,-0.0541257841402605,0.0834751531654186,0.0303290414878396,0.0258291752274728,0.0750538295908953,0.1622879946790822,0.2160751565762007,0.1879673691366417,0.2143849895760945,0.1944634313055366,0.3940965297167931,0.308988764044944,0.432377049180328,0.213120444290177,0.2958843159065629,0.2258856541564364,0.2635574837310197,0.4190012180267968,0.2428876244665718,0.1281471917366043,0.0918462980318652,0.1187580025608197,0.1081166772352568,0.0533453887884267,-0.0267335004177107,-0.0087918321043674,0.0364768683274021,0.0395597858417611,0.0817084493964717,0.1259664948453609,0.1895847515316542,0.2043418332184701,0.2504472271914133,0.2376062322946177,0.3070306656694093,0.2718340611353713,0.2872928176795581,0.2459893048128343,0.2920517560073938,0.286818851251841,0.3411358403683808,0.4490049751243781,0.4382716049382718,0.3869047619047621,0.2825688073394496,0.3625730994152047,0.3738207547169812,0.4172749391727495,0.3499420625724219,0.432377049180328,0.5376154861416631
BBXK-L,0.1135840776141924,-0.1135840776141924,33.0,8.510402599575294e-07,0.1457394716668267,0.1075680084652352,0.0328058002650658,1.188647732449314,21.10000000000001,-0.3395355861071927,0.0064288864212355,-0.0078313278837518,-0.0004593477262287,1.0,0.6948340447774196,0.0807337998655754,-7.380901071904986e-08,0.2303832519957973,-0.2704315886134068,8.127020474364163e-07,-0.0785113568637838,2.3677035983995814e-06,3.0,0.3934685864495638,0.0944767049291021,-0.2222105487875943,0.0576346357295143,-0.1251131297407405,-0.3153490853260535,0.201220726618003,-0.2080371776091703,0.0772778260220779,0.2951026487163348,-5.398484848484849,4.0,0.4227720184685077,0.0092794127862551,0.035107314936487,0.0425722128484726,13.215502309468825,47.9105180533752,1.0,1.0,1.59410766142297,-0.1518573434538831,-0.3833896016205266,-0.2452540472760691,-0.0224668349060771,-0.0191185100534328,-0.1007866901069543,-0.0986842105263157,-0.05,-0.0379746835443037,0.0,0.0482758620689656,0.0857142857142858,0.1176470588235294,0.1428571428571428,0.6703296703296704,0.52,0.4339622641509433,0.5670103092783505,0.52,0.52,0.6344086021505375,0.52,-0.0318471337579617,-0.1460674157303371,-0.2863849765258215,-0.2041884816753926,-0.1555555555555555,-0.1914893617021276,-0.1999999999999999,-0.2692307692307693,-0.2796208530805687,-0.3303964757709251,-0.4758620689655172,-0.4609929078014184,-0.4551971326164874,-0.4776632302405498,-0.3846153846153847,-0.4776632302405498,-0.4933333333333333,-0.4647887323943661,-0.5,-0.4899328859060402,-0.4899328859060402,-0.4666666666666667,-0.4666666666666667,-0.4370370370370371,-0.4776632302405498,-0.495016611295681,-0.5174603174603174,-0.5080906148867314,-0.5379939209726443,-0.5681818181818181,-0.525,-0.5308641975308642,-0.5489614243323442
BCIP-L,0.0096466402008831,0.0096466402008831,22.0,1.1460659262025685e-05,1.9626221042521552,0.086797463723911,0.2651933630390999,0.3004069195762258,-39.430400000000006,0.0114288864111019,-5.559604550057346e-05,0.133063319318559,-0.0007511848283846,1.0,0.9682099000398376,0.2545635013412927,3.1581843407262e-06,0.1245768001774313,2.923037837087718,1.9441556476490937e-06,0.0026427196921102,1.940814445831492e-05,3.0,0.3006016861795514,0.3365220420798098,0.004595697769584,-0.1814000748707177,0.0077656112522254,-0.0379428420604481,-0.1846969863367628,-0.0543980210109028,0.0445122108977377,-0.1046883078666493,0.0931616889775685,4.0,0.946538910147294,0.0010797224907451,0.003136099760366,0.0311739832937878,2.604647342563684,4.414804455383886,1.0,1.0,-1.3140796110537902,0.1046443073682482,0.3668926675954709,0.0220003976304298,0.0587863774650743,-0.0112548568096087,-0.0701727589156661,-0.1052631578947368,-0.073170731707317,-0.1162790697674418,-0.073170731707317,0.0,0.0857142857142858,0.0,0.0,0.357142857142857,0.2258064516129032,0.0857142857142858,0.2258064516129032,0.2258064516129032,0.1875,0.1875,0.1875,-0.1162790697674418,-0.05,-0.1739130434782608,-0.1914893617021276,-0.1555555555555555,-0.1555555555555555,-0.0952380952380952,-0.1363636363636363,-0.073170731707317,0.0270270270270269,-0.05,-0.0952380952380952,-0.073170731707317,0.0270270270270269,0.0,-0.1363636363636363,-0.05,-0.0256410256410256,-0.1162790697674418,-0.24,-0.2244897959183673,-0.2962962962962963,-0.3870967741935484,-0.3559322033898304,-0.3090909090909092,-0.2962962962962963,-0.2830188679245283,-0.2549019607843137,-0.2962962962962963,-0.3214285714285715,-0.3559322033898304,-0.3870967741935484,-0.3448275862068964
BCQF-L,0.0350495182967635,-0.0350495182967635,32.0,3.366575234718465e-07,0.0576521369340361,0.0780378714122125,0.0782587365105375,0.3765167617261239,214.36209999999997,-0.9536347737901194,-0.0492300036719768,0.0041078966733253,-0.0006073918404246,1.0,1.55261460744485,0.2917077001423219,3.8115663350297255e-08,0.1578004491303081,-0.3911076655179614,2.6097700226108065e-05,-0.2205104946469814,7.778000733574801e-07,4.0,14.396016997780135,0.2479468788575183,-0.2362786712249864,0.1191313163521091,0.0858909281247409,0.1390151554833459,0.2087649838118148,0.1346228068317418,-0.024500380942063,-0.1530543894123393,-1.1509708828306873,6.0,1.3241294403637336,0.0095438797989918,0.0313145623117201,0.0257875562361398,3.735307587396186,2.1937725599007347,1.0,1.0,0.5347225266963149,-0.1553912988514887,-0.2255118577457766,-0.1000330067738672,-0.0847333422355302,-0.1325009174765529,-0.326137523527659,0.0042616107149069,-0.0154135982188731,-0.0583899762509212,-0.0427905427905428,0.0161732213875387,-0.0030347697910343,0.0952562392836731,0.1341487472874334,0.232368703108253,0.1837743230721713,0.1054706278242476,0.1399960341066826,0.2235819942534851,0.3071850841291497,0.4754266649557295,0.7610660131720017,0.4370703662042243,0.2158189700750767,0.1714722363728986,0.1451050692162137,0.269655477031802,0.331095160916879,0.3974234321827905,0.3277136258660509,0.2150480820035929,0.2651848591549297,0.2534612449580289,0.3728955223880597,0.3786570743405275,0.371585351306215,0.2974497856014444,0.2407467357289305,0.2881469863320636,0.1743437851087734,0.1443073248407642,0.0788140364045788,0.1555778894472361,0.161883589329022,0.2372753685569784,0.2647673523264768,0.2136373232003379,0.125159017516391,0.1144712610254918,0.1554617626369208,0.0444182032882187,0.0859463543634304,0.1323616308843804,0.1021855828220859,0.0671988119547057
BCYN-L,0.0649908079380568,-0.0649908079380568,32.0,4.387336728111029e-07,0.0751325368333661,0.1637648514980572,0.3111636643944814,0.7308104643293033,3118.6382000000003,0.0072466494798909,0.0036939797180354,0.0109245976255591,0.0156018927419712,1.0,1.796760563163251,0.0657421847398498,9.10866081781834e-08,0.2453888266938703,0.063977412198392,1.0350849230680563e-05,0.0016756543545419,4.2412289229767085e-07,3.0,11.521837588885472,0.5086911201361992,0.0568951817282889,0.1552309534713484,-0.11148159441116,0.0844163488831472,0.1730217676155972,-0.09467700130816,-0.1390200218076102,0.0268396598037721,-0.625038377661909,7.0,1.4592917992380174,0.0593661911453807,0.1159206827668002,0.2240479097637135,3.4163731214146824,12.964545210276832,1.0,1.0,0.8144325175117169,0.0759721706818696,0.1261327688912098,-0.0182159153687843,0.064412402575045,0.0367564751972835,0.0025390433978924,0.0456810631229236,-0.0599625234228607,-0.0347923681257014,0.0709838107098381,-0.057017543859649,0.0544753897355052,0.0919644476691456,0.225819588678477,0.3709861079480758,0.2929553264604811,0.4464199903892361,0.4049008168028005,0.3425512934879571,0.3425512934879571,0.3503813369223869,0.3354037267080747,0.3753712588530957,0.4006514657980458,0.4289105150723948,0.3928736695974086,0.3935185185185186,0.3193074731536269,0.2993740556874595,0.3072747014115093,0.3626075147125396,0.3601446000903752,0.4095059704987123,0.4128138934522414,0.4245149077141505,0.4108272791188188,0.3663186563776668,0.3731751824817517,0.3977246343162295,0.4049008168028005,0.3877362840018441,0.4128138934522414,0.3354037267080747,0.3564668769716088,0.4897302647859443,0.685802296275553,0.5099071983947832,0.5259822560202787,0.5271435819381025,0.7190177041690462,0.6484118291347207,0.6948198198198197,0.6010638297872342,0.7190177041690462,0.7842323651452281
BCZB-L,0.098796587506356,-0.098796587506356,33.0,9.938078261536862e-07,0.170188220624514,0.0345848262969309,0.0500490677134445,1.629745586954363,213.5,0.0222921052883948,-0.0040302077251925,-0.0048654513407029,0.0018162319241679,1.0,0.6036528121532816,0.0936703164841757,-4.2136007165813476e-08,0.1241364498693489,-0.1150627615062761,8.180516365523507e-06,0.0051546391752576,2.792714360654165e-06,3.0,0.9746729456691962,0.2081564389553583,-0.1120166649634386,-0.0413649580792798,0.0244817974069448,-0.0249956011723082,-0.0431433902465615,0.063675300616084,0.2574618983252383,-0.1023929312053899,-9.367857142857142,3.0,0.4649654348382692,0.0077299101820205,0.0294518473652331,0.0584869675778766,18.53733248245054,8.194076163610719,1.0,1.0,1.59410766142297,-0.0993306367899201,-0.1503923838929628,-0.0932974255635699,-0.0092350646096574,-0.0796468954572505,0.0018970096230124,0.0477941176470588,0.0149253731343284,0.142857142857143,0.1380753138075314,0.2142857142857142,0.1239669421487603,0.2035398230088496,0.2592592592592593,0.3140096618357491,0.4315789473684213,0.5195530726256985,0.4545454545454546,0.3399014778325124,0.4020618556701032,0.394871794871795,0.2769953051643194,0.3333333333333335,0.3532338308457714,0.1826086956521742,0.2769953051643194,0.3268292682926832,0.2363636363636363,0.3807106598984773,0.3877551020408165,0.3807106598984773,0.3600000000000001,0.1774891774891775,0.1574468085106384,0.1724137931034484,-0.0522648083623693,0.0264150943396228,-0.111111111111111,-0.1337579617834394,-0.141955835962145,-0.165644171779141,-0.1681957186544341,-0.141955835962145,-0.1392405063291139,-0.1337579617834394,0.1380753138075314,0.0625,0.0708661417322835,0.1286307053941908,0.1673819742489271,0.1525423728813559,0.1333333333333335,0.1525423728813559,0.0967741935483872,0.0923694779116466
BCZN-L,0.0576526644902366,-0.0576526644902366,32.0,2.4651576310519614e-07,0.0422154846990303,0.1431547010386466,0.2603397038863815,1.0548239047745758,171.58749999999998,0.3337483208586719,-0.0043603397904712,0.0054820103786024,0.0055237692926851,1.0,2.2890828886984265,0.1926970974307011,3.3207906225224246e-08,0.3427207364119234,-0.1809013294095505,5.756888158099018e-07,0.0771731582602108,2.0471705994152717e-07,4.0,3.453422414484669,0.3619982391934131,-0.0890250282580063,0.0355181962748485,0.0443044066665082,-0.0498096718599081,0.0974088419550224,-0.053847578359153,0.0303788385900534,-0.0979570683971635,-0.7505417430909292,6.0,1.5207356755448138,0.0258085955640703,0.0444271513928619,0.1390615993204438,3.6377567904427215,5.067386093839516,1.0,1.0,0.4576672666725559,0.0915604555818691,0.1611813028804392,-0.0393868583727051,0.0391274931451051,0.0182837093585345,-0.0764983943302171,0.0085975282106394,-0.028705636743215,0.0086720867208671,-0.070893659510734,-0.0500255232261358,0.0125136017410227,0.0338888888888888,0.0966411314083677,0.3236130867709814,0.2068741893644616,0.2685753237900476,0.2651257647858598,0.2267633487145681,0.3898431665421955,0.5032310177705976,0.7523540489642184,0.4404024767801857,0.3207948899929027,0.2659863945578231,0.3388489208633092,0.341744772891132,0.5008064516129032,0.5731191885038038,0.4561815336463224,0.2694406548431105,0.5204248366013071,0.3226723525230988,0.4539062499999999,0.476984126984127,0.5167074164629177,0.655693950177936,0.5691399662731873,0.5254098360655739,0.3754619364375462,0.3613752743233358,0.3456254519161243,0.4173648134044172,0.4066515495086922,0.4971842316975059,0.4315384615384614,0.3815887156644393,0.3593864134404674,0.4282425172678434,0.4805091487669053,0.3465991316931982,0.4304381245196003,0.445998445998446,0.5443983402489625,0.5191836734693878
BDAJ-L,0.0732691015012323,-0.0732691015012323,33.0,4.731905704422502e-07,0.081033233066341,0.0728353338771704,-0.0264625271713448,-0.0634927061782495,-33.1,-3.9237462236371754,-0.0007842258570468,-0.1012378311454812,-0.0033131256168053,1.0,0.4565619223659888,0.3373983739837398,-1.2703981547992878e-07,0.1156293819436954,-0.7248908296943231,1.0532286202735407e-09,-0.9072941176470588,6.507843743502743e-07,4.0,0.1119917778922185,0.2545752526632068,-0.4889167739115226,-0.0713067625237444,0.1485817737143294,-0.2168409789739133,-0.0730190136506036,-0.2242072820352086,-0.2947115212141467,0.5165334587055321,-0.6742268041237114,2.0,0.4473197781885397,-0.0262721238938053,-0.0615444415651723,-0.286665828829961,5.2736,16.316831683168317,1.0,1.0,1.59410766142297,-0.0744256283033114,-0.0131111718109806,-0.1580775263275763,-0.0026965807356271,-0.1145759087669281,-0.4834665412944679,-0.0790960451977401,-0.1237623762376237,-0.0923076923076923,-0.0876288659793813,0.0411764705882353,0.4159999999999999,0.2733812949640288,0.1568627450980391,0.9887640449438202,0.9032258064516128,0.2733812949640288,0.3014705882352939,0.195945945945946,0.1273885350318471,0.0993788819875776,0.3511450381679388,-0.30859375,-0.3767605633802816,-0.3610108303249097,-0.2976190476190476,-0.2804878048780488,-0.0634920634920634,0.0792682926829269,0.1568627450980391,0.0792682926829269,0.1721854304635761,0.1132075471698113,0.1132075471698113,0.0535714285714286,0.0792682926829269,0.282608695652174,0.1346153846153845,0.0993788819875776,0.0056818181818181,0.0350877192982457,-0.0585106382978722,-0.0684210526315789,-0.053475935828877,0.0172413793103447,-0.1407766990291262,-0.2062780269058296,-0.2236842105263157,-0.268595041322314,-0.2563025210084033,-0.2531645569620253,-0.1917808219178082,-0.2270742358078602,-0.2594142259414226,-0.2270742358078602
