firms,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,depr,ep,herf,hire,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,11.0,3.5720498924671785e-06,0.6335229441465892,0.0547042690859755,0.161557776277948,0.1683343860933663,-180.4375,0.1552859052673357,0.2220256846578715,-0.0104708685804602,1.0,0.0761083495919663,1.743542640314537e-07,4.8350660745013975e-08,0.0456709845886027,-0.4084823136463481,2.913662018421092e-06,3.0,0.50435785072909,-0.1565119472506431,-0.0191096771233902,-0.2426411488559948,-0.0788418649679146,0.0039961449972853,0.0072379082924841,2.501752853758481,0.0257382044577865,-0.0037740064941548,-0.2074103320404588,0.051905232579744,-0.3719400790666941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,24.0,4.210879511713099e-07,0.0746822935293462,0.0288676236044657,0.1890853189853958,1.438161117229534,51.0,0.3090999812246572,-0.0689199424233765,0.0026012214431124,1.0,0.1313645621181262,1.284130981970958e-07,4.660865513266925e-07,0.0909090909090909,0.0591704344407312,1.1618710113958062e-06,5.0,1.8084415622703556,0.0869067879362776,-0.0749633352611299,-0.0486133733480119,0.0356287272305372,0.0237236667299297,0.1013787510137875,0.2986581822331097,0.2325535679182229,0.2571884984025559,0.0456106366117731,0.2541149292520935,0.1329620605638705,0.0361990950226245,0.042452830188679,0.0184331797235022,0.0279069767441859,0.042452830188679,0.2142857142857142,0.2556818181818181,0.0728155339805824,0.04739336492891,-0.0045045045045045,0.0279069767441859,0.2076502732240437,0.1570680628272251,0.201086956521739,0.3154761904761904,0.099502487562189,-0.0307017543859648,-0.0555555555555554,0.0091324200913243,-0.0089686098654708,0.0780487804878049,0.0940594059405941,0.0833333333333332,-0.0045045045045045,0.1333333333333333,0.2415730337078652,0.3076923076923077,0.4635761589403973,0.6131386861313868,1.027522935779816,0.8114754098360655,0.6131386861313868,0.5673758865248228,0.9051724137931036,0.8888888888888891,0.8888888888888891,1.0090909090909088,1.0462962962962965,0.9909909909909907,1.084905660377358,1.1047619047619048,0.768,0.7,0.8571428571428572,2.157142857142857,2.0694444444444446,1.6951219512195124,1.2783505154639174,1.7283950617283947
BBOU-L,24.0,1.2480138170892866e-07,0.0221342201687988,0.0303484932916113,0.1543077290238996,0.6835679319081027,449.5,0.49019756805957,0.026695039118968,0.0046002300115005,1.0,0.1043068640646029,4.3617948904355357e-08,1.273768691777428e-06,0.1441715237302248,0.0467209384638721,3.470452166025488e-07,4.0,21.662549611044405,-0.0692618283466197,0.0138386232877755,-0.0556528670911049,-0.0096648400509529,0.0340268456375838,0.1360952040085898,0.8963793422838143,0.1301006219345704,0.065395614871306,0.0910579913119852,0.1266676334106728,0.0831320450885668,-0.039247311827957,0.0304709141274237,0.0496613995485328,0.0622501427755568,0.0701956271576527,0.1218335343787697,0.2269129287598945,0.1847133757961785,0.2023270846800258,0.2244897959183673,0.2988826815642458,0.3229018492176387,0.3757396449704144,0.4340786430223593,0.5072933549432741,0.4820717131474104,0.503637833468068,0.4508580343213728,0.4351851851851851,0.5270935960591134,0.5512927439532944,0.5346534653465349,0.55,0.5696202531645571,0.6230366492146597,0.606217616580311,0.6847826086956523,0.6955332725615315,0.6503992901508431,0.7850287907869484,0.7580340264650285,0.6681614349775786,0.6562778272484417,0.7001828153564902,0.7630331753554502,0.7158671586715868,0.7884615384615385,0.8415841584158419,0.9476439790575916,0.9334719334719336,1.0,1.0735785953177257,1.2064056939501784,1.2822085889570554,1.3544303797468356,1.3134328358208958,1.0327868852459017,0.9354838709677422,1.1016949152542377
BBTU-L^C18,24.0,2.3400036413515893e-07,0.0415012679220694,0.0182536695521264,0.3576583801122694,1.4968527497801507,24.450000000000003,-0.1691114023428203,-0.1500212627952438,0.0013850415512465,1.0,0.2560521415270018,1.0577261115183077e-07,1.293253351188168e-08,-0.0497371879106439,0.0314095770305424,3.560029292840126e-07,4.0,0.8704385745247916,0.0141277731345033,0.0488598702072148,1.1109517467472596,0.1443221583156689,0.0362887963663891,0.1002614379084967,0.0921703592289378,0.0239907505540031,0.3758169934640523,-0.0097110486980524,-0.1240426695842451,0.1109517467472595,0.0153846153846153,0.0597826086956521,0.1403508771929824,0.1271676300578035,0.2580645161290322,0.2341772151898733,0.1890243902439023,0.0773480662983425,0.1890243902439023,0.2662337662337661,0.3541666666666667,0.5,0.4885496183206106,0.4338235294117645,0.625,0.5354330708661417,0.3175675675675675,0.2745098039215685,0.3087248322147651,0.2828947368421053,0.4885496183206106,0.4552238805970148,0.4552238805970148,0.5853658536585367,0.5476190476190477,0.4552238805970148,0.4552238805970148,0.4552238805970148,0.3829787234042554,0.56,0.4028776978417268,0.25,0.21875,0.3448275862068966,0.2420382165605095,0.4130434782608696,0.4130434782608696,0.56,0.015625,0.0103626943005181,0.0833333333333332,0.0540540540540539,-0.0441176470588235,-0.1702127659574468,0.0263157894736842,0.1676646706586826,0.1271676300578035,0.0540540540540539,0.0955056179775279
BBXK-L,24.0,4.541730088155052e-07,0.0805501127807546,0.0280657495368362,0.213923940095184,1.8235750941378208,-58.650000000000006,0.1307730689796626,0.0306106552376084,-0.0035811059217603,1.0,0.0974550616923109,8.351952219311726e-08,1.0853733063905916e-06,0.0384615384615384,0.0687490638744024,7.315893441765064e-07,4.0,2.972258515639683,-0.0283255162063902,-0.1266768158540692,0.0248785818127232,0.1635544527248254,0.0156610505982722,0.0511590202006923,0.5535244405119224,-0.0096403916068681,0.0436506452216195,-0.0533610628428929,-0.036899736430454,0.0199172510086958,-0.0205128205128205,-0.0151515151515151,0.0893854748603351,0.0893854748603351,0.1607142857142858,0.1890243902439023,0.1854103343465045,0.0893854748603351,0.015625,0.0803324099722992,0.1711711711711712,0.2540192926045017,0.1999999999999999,0.25,0.2264150943396226,0.2111801242236024,0.1504424778761062,0.0597826086956521,0.0103626943005181,0.0051546391752577,0.1504424778761062,0.1470588235294117,0.0893854748603351,0.056910569105691,0.0129870129870128,-0.0714285714285715,-0.0051020408163264,0.1016949152542372,0.0863509749303621,0.1926605504587155,0.092436974789916,0.0655737704918031,0.0483870967741935,0.1782477341389727,0.1079545454545454,-0.0298507462686565,-0.0126582278481013,0.1470588235294117,0.092436974789916,0.1538461538461539,0.1174785100286532,0.2264150943396226,0.368421052631579,0.1470588235294117,0.2621359223300972,0.5662650602409638,0.7256637168141593,0.8139534883720931,0.7647058823529411
BCIP-L,14.0,2.440758829544192e-06,0.4328821730361167,0.1103474948383345,0.0654429566511429,0.5016191637704744,74.59259999999995,-0.1365738438399935,-0.2795175166968024,-0.0045004758893262,1.0,0.3449835309818075,-2.0518093021729378e-07,6.2987112847420206e-06,-0.0401675986399688,-0.0139834039191557,6.869971534574125e-06,4.0,3.115760191660472,0.0014192575049805,-0.0193768849945068,0.0091795826311639,-0.0175240508186319,-0.0446450966559397,-0.155643719544915,1.6865403231987377,-0.1019553535531407,-0.174373968987709,-0.1544235485965942,-0.0734812435084617,-0.0436746571916117,-0.04,0.0204081632653061,-0.0740740740740741,0.0,0.1111111111111111,0.0,0.1111111111111111,-0.1379310344827585,-0.1935483870967741,-0.1525423728813558,-0.0740740740740741,-0.1071428571428572,-0.1935483870967741,-0.1935483870967741,-0.2063492063492064,-0.2537313432835821,-0.21875,-0.3150684931506849,-0.3333333333333333,-0.3506493506493506,-0.3975903614457831,-0.3902439024390244,-0.3333333333333333,-0.2957746478873239,-0.2647058823529412,-0.3421052631578947,-0.3055555555555556,-0.3150684931506849,-0.2647058823529412,-0.180327868852459,-0.1935483870967741,-0.3150684931506849,-0.3243243243243243,-0.2957746478873239,-0.3150684931506849,-0.2753623188405796,-0.2857142857142857,-0.2957746478873239,-0.3243243243243243,-0.2753623188405796,-0.2537313432835821,-0.1935483870967741,-0.1935483870967741,-0.180327868852459,-0.3055555555555556,-0.2307692307692308,-0.2753623188405796,-0.3421052631578947,-0.1228070175438595
BCZB-L,24.0,8.640049400767635e-07,0.1532360884849141,0.0407246947617172,0.1729465552577644,2.4673222903414564,-1.0,0.0890257750556417,0.0095959874618871,0.0007018159487674,1.0,0.0534891199485475,9.178805368021045e-08,5.466137954540734e-06,0.0261832829808661,0.0718484077550662,1.0300829903810907e-06,3.0,3.1520100205457826,-0.0252107269127768,-0.0150746256423327,-0.0986848770667268,0.0924587597479593,0.0114783843483748,0.0264497364115615,0.5668806103059302,0.0825511009737696,0.0377949852507374,-0.0077509583385989,0.1231799163179916,0.0564875367263766,0.0237388724035607,-0.0480225988700564,-0.0260115606936415,0.0243161094224924,0.043343653250774,0.1085526315789473,0.1742160278745643,0.0906148867313916,0.0732484076433122,0.1346801346801347,0.1462585034013606,0.1122112211221122,0.1122112211221122,0.1620689655172413,0.199288256227758,0.1158940397350993,0.1158940397350993,0.0243161094224924,-0.0146198830409356,-0.0316091954022987,0.0089820359281438,-0.0916442048517519,-0.1291989664082687,-0.1037234042553191,-0.0533707865168538,-0.1336760925449871,-0.1336760925449871,-0.0891891891891891,-0.0343839541547278,0.0630914826498423,0.0305810397553516,-0.0029585798816567,0.0243161094224924,-0.0029585798816567,0.0337423312883435,0.0401234567901234,0.0401234567901234,0.0305810397553516,0.043343653250774,0.036923076923077,0.0732484076433122,0.0698412698412698,0.0906148867313916,0.0150602409638556,0.0698412698412698,0.0836012861736335,0.0337423312883435,0.027439024390244,0.2078853046594981
BCZN-L,24.0,2.782142256004923e-07,0.0493428425167235,0.1329008653035619,0.1794778271799932,1.2725849383954,0.2327999999999974,-0.0625532061742041,-0.0652126681246583,0.0057705233596579,1.0,0.1472409376064964,6.24201016591794e-08,9.550001023683826e-07,-0.0183974618316547,0.0122231196673839,5.223111018321451e-07,4.0,5.9413676863488005,0.0348335688270071,0.0074886317469104,0.0695849764711345,0.049531406598771,0.007121864691439,0.0207388328168504,0.7093664907808687,0.0617419458420549,0.1202511891505571,-0.0457781949065784,0.0537035848770639,0.0551290145965938,0.0470588235294118,0.0722477064220181,0.0872093023255813,0.1197604790419162,0.0553047404063204,0.1528976572133169,0.2002567394094994,-0.0410256410256411,0.0320088300220748,-0.0178571428571429,-0.0074309978768577,0.2033462033462034,0.1500615006150059,0.1716791979949874,0.3058659217877093,0.1472392638036808,-0.039054470709147,-0.1659232827832293,-0.1953528399311531,-0.2555732484076434,-0.2069550466497031,-0.2122999157540016,-0.2329778506972928,-0.2666666666666667,-0.1732979664014147,-0.040041067761807,-0.034090909090909,0.1444308445532436,0.1184210526315789,0.1557478368355995,0.1790668348045396,-0.0168243953732912,0.0872093023255813,0.2878787878787878,0.3433908045977012,0.2302631578947369,0.2738419618528609,0.364963503649635,0.4102564102564101,0.550580431177446,0.6037735849056602,0.997863247863248,0.7379182156133828,1.0917225950782998,1.308641975308642,1.480106100795756,1.6714285714285713,1.1794871794871793,1.4999999999999996
BDAJ-L,24.0,4.025498583613582e-07,0.07139445951544,0.1866504361939541,0.816303946883069,3.0901694056050664,-14.9,-0.0216373437789283,0.2021636619134192,-0.0094150641025641,1.0,0.2626262626262626,2.897299638469249e-07,8.03776359763625e-09,-0.006363737858658,0.0847119792704804,4.576356284529124e-07,4.0,0.2740234534196688,0.5750439174352221,0.0081028758177299,0.5745072470767528,1.5139011864706924,0.0192939244663382,0.0412280701754386,0.5344308153950905,-0.0289017341040462,0.0425240054869685,-0.1215491960764483,-0.0840989399293286,0.5139011864706923,0.0431654676258992,-0.0671140939597315,-0.0794701986754967,0.0692307692307692,0.188034188034188,0.1779661016949152,0.1583333333333332,0.2192982456140351,0.0775193798449611,0.0145985401459851,0.0072463768115942,0.0944881889763777,-0.0211267605633802,0.0220588235294116,0.1982758620689655,0.0530303030303029,-0.0071428571428571,-0.0733333333333333,-0.0794701986754967,-0.0794701986754967,-0.0733333333333333,0.0610687022900762,0.103174603174603,0.103174603174603,0.0775193798449611,0.0944881889763777,0.1779661016949152,0.2192982456140351,0.1779661016949152,0.463157894736842,0.1779661016949152,0.139344262295082,0.1779661016949152,0.2410714285714283,0.5108695652173911,0.6746987951807228,0.7820512820512819,0.5795454545454544,0.5617977528089886,0.7820512820512819,0.8783783783783783,1.1384615384615384,1.171875,1.1384615384615384,0.9041095890410956,1.396551724137931,1.3559322033898304,1.0441176470588234,1.527272727272727
BDLO-L,24.0,2.92214883111407e-07,0.0518259371075934,0.0128516080259552,0.2339798293250581,0.8605781926425461,-9.85,1.470579995192209,-0.0293997804386844,0.0036051225024213,1.0,0.0425111412516954,6.117562520024991e-08,3.476707127459001e-08,0.4325108333631774,0.0814291351293181,3.837608991237525e-07,3.0,2.113942201193251,0.0148484797427958,-0.018885947147783,-0.1439069006382031,0.027549041993164,0.0201414563574987,0.0467118997912317,0.2511197338694715,0.0618072245937511,0.0295113691340105,-0.0237312316230808,0.0848159409976062,0.1115278819704926,0.0178868552412645,0.0050167224080266,0.0456720313179643,0.1307619943555973,0.1431288635282928,0.1518926689027311,0.3065217391304349,0.2353545734840698,0.2883172561629152,0.4250148192056904,0.4447115384615383,0.537084398976982,0.4830351634793335,0.4703363914373086,0.5176767676767677,0.5931080185553346,0.5400384368994235,0.4784747847478472,0.5148078134845622,0.4309523809523807,0.4455802766085388,0.3863898500576701,0.3737142857142856,0.3430167597765363,0.3944315545243619,0.4074941451990632,0.4802955665024631,0.645448323066393,0.6579310344827585,0.766348273328435,0.708599857853589,0.5630689206762027,0.605878423513694,0.6522336769759449,0.703756201275691,0.703756201275691,0.850654349499615,0.9079365079365078,0.9818631492168176,1.370808678500986,1.7133182844243793,1.9104116222760288,1.6920492721164613,1.5849462365591394,1.9352869352869355,2.4245014245014245,2.050761421319797,1.6215921483097055,2.097938144329897
