firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.025856269809927,0.025856269809927,20.0,1.1845328583595966e-06,0.1273497256198307,0.0772142504551285,0.0595450412594317,0.8956651396612658,-1376.8948,0.2133869368587555,0.0153823998816929,-0.0159072172026665,0.0028990165460108,1.0,1.2415570890911922,0.0592733516680702,1.327830063775969e-07,0.239700876061843,0.3462201523488362,0.0001837725258087,0.0447854241868468,3.948613819656727e-06,5.0,13.306392511340222,0.7034452456686415,0.0283942267924415,0.0132180649616796,0.0276446177703424,0.0073560402842976,0.0107759560839779,-0.1311667521489968,-0.1176890446247757,0.007158738202387,0.9526831337238834,4.0,0.9405014704156884,0.0056926497494117,0.0245143973042954,0.0296084310654757,6.748739878606391,2.6825992176524327,0.6743087244235401,0.1150366854378208,0.0222173375066422,0.0212167469048365,0.0385491102673802,0.1464590946785649,0.0307101459100498,-0.0141935483870967,0.1129727142173289,0.0049708234277068,0.0073656845753899,-0.0439967105263158,-0.0609854604200323,-0.1033551870420362,-0.0533387622149836,-0.1431730237700387,-0.1950839536091397,-0.2085106382978723,-0.2408163265306122,-0.2640075973409307,-0.2599076874104726,-0.2291114058355438,-0.2730967641081757,-0.2221478755436601,-0.1784452296819788,-0.1283973758200562,-0.1699393073902178,-0.1740674955595026,-0.1959190731454262,-0.215454698835836,-0.2196677294848129,-0.2213663764233088,-0.2310236480899619,-0.1125954198473282,-0.1974456334138764,-0.1514598540145985,-0.1179817905918058,-0.0967365967365967,0.0126306620209057,-0.004708904109589,-0.0316534777176177,-0.1173120728929385,-0.0786605904497721,-0.0376655629139073,-0.1859243697478991,-0.21875,-0.1839241839241838,-0.0469358475097355,-0.0942734709777951,-0.1922876498176133,-0.2157193455894754,-0.2430408595148949,-0.2713882795361956,-0.2895339954163484,-0.2636579572446555,-0.2358258011503697
BAOH-L,0.1542043469354024,-0.1542043469354024,5.0,9.114048492641816e-07,0.0979855954718829,0.0655111962684707,0.0996255513198039,0.6592014795670672,38.8173,-1.8772009286015447,-0.0004046543909452,-0.0947944612754874,-0.0033518426003766,1.0,1.4965068761912843,0.1569308896160688,-1.227141975946545e-07,0.1722449276876674,-0.0676874975555282,3.3260749068427985e-08,-0.3939849416696544,1.1973267664813695e-06,3.0,0.6040766865676819,0.3050905928393024,0.0080037406967787,0.1468206271167681,0.026396425003242,-0.1030710693689266,0.0641464910856525,-0.002471575834546,0.1317545619790181,-0.2786798799646997,-2.7326247816659417,4.0,0.8982940750764337,0.0015935250761485,0.0036414891963016,0.1542194974942092,6.446111659460223,25.42209460461585,1.6223245549212186,-0.0211927562577168,-0.1619811315923415,-0.1437731618732171,0.0521274715827341,0.1210060990469479,-0.009207195127483,-0.0145454545454545,-0.0418118466898954,-0.0213523131672598,0.0,-0.014336917562724,-0.0418118466898954,0.0,0.0036496350364962,0.0110294117647058,0.0185185185185183,-0.0677966101694915,-0.1071428571428572,-0.0924092409240923,-0.0983606557377049,-0.0894039735099337,-0.0894039735099337,0.4248704663212435,0.375,0.403061224489796,0.3681592039800996,0.375,-0.0107913669064747,-0.0350877192982456,-0.0418118466898954,-0.0316901408450703,-0.0316901408450703,-0.014336917562724,-0.0771812080536912,-0.0384615384615384,0.0036496350364962,-0.0178571428571427,-0.003623188405797,-0.0833333333333333,-0.003623188405797,-0.0316901408450703,-0.014336917562724,0.4397905759162304,0.4550264550264551,0.5277777777777777,0.5536723163841808,-0.0451388888888888,-0.0484429065743945,-0.0248226950354609,-0.0451388888888888,-0.0709459459459459,-0.0863787375415281,-0.0740740740740741,-0.1185897435897436,-0.2445054945054945
BBOU-L,0.002117377866571,-0.002117377866571,30.0,1.4011347459049986e-07,0.0150636703902429,0.049573128933757,0.1947044971569697,0.6321877216392684,203.5,-0.1092424497617,0.007752335092123,0.0176307684653786,0.0020509427720807,1.0,1.366509433962264,0.0899975544142822,4.2563622860121686e-08,0.2737451469772601,0.1541501976284585,1.2028034880001011e-06,-0.0229276895943562,2.5355074081003e-07,3.0,19.26432513595921,0.5376709008048095,0.0277037731994299,0.0518900635909244,0.0006930288612988,0.0120944024998242,-0.0037794445095511,-0.0380325987860384,-0.0535077333960941,-0.0290206512906772,-0.0205162144275314,6.0,0.5779874213836478,0.0332492007403668,0.0993164455166867,0.1263169568592658,13.529477196885429,4.703402938901779,0.3199554714536883,0.0300540765391015,-0.0353922234073499,0.0046787220600037,0.0165002773155851,0.0702734839476813,0.0093775933609958,0.0124052377670571,0.0382826475849731,0.0276203966005665,0.0852655198204936,0.0560407569141192,0.0688766114180479,0.0345811051693403,0.0728280961182994,0.0684830633284241,0.113584036838066,0.2031509121061359,0.1942386831275719,0.1515873015873015,0.0649541284403669,0.131384015594542,0.1407232704402514,0.1768045417680455,0.1208960988798764,0.189344262295082,0.2767267927848658,0.2385830132309006,0.2920747996438111,0.273365511189118,0.2728070175438595,0.3263254113345522,0.3753554502369667,0.4760935910478128,0.3435185185185183,0.2926503340757238,0.392514395393474,0.3466357308584686,0.377313716184148,0.5568669527896994,0.5720476706392199,0.5387062566277836,0.5427963849016482,0.5193717277486909,0.5627355950457726,0.5177824267782425,0.5527019796682717,0.6432616081540203,0.7161442933175635,0.6149137451307736,0.5485592315901815,0.5962596259625963,0.5988980716253445,0.5535331905781584,0.5138236828377671,0.4882051282051283
BBXK-L,0.1040352970137665,-0.1040352970137665,30.0,6.521569616620375e-07,0.0701137241931285,0.0489436221895831,0.1273759768332631,2.2090216259602005,-58.7,-0.2472660020418721,0.0028404249275691,-0.0066146398967366,-0.0032016882725354,1.0,0.7217415115005477,0.1353012130453583,5.6686285097285366e-09,0.5483388604160386,-0.243325075695018,9.305392378633672e-07,-0.0518959264866387,1.0137360556697413e-06,3.0,1.2301357853561143,0.3570636504768242,-0.0240575749973932,-0.0082493476276348,0.2257681806569939,-0.0026671960389568,-0.2783326885107139,-0.022490019904957,-0.0436244680987702,0.0143111013617508,-32.066147859922175,3.0,0.2940306681270537,-0.0011594671843822,-0.0029781486996571,0.1563041491001869,47.888093106535365,73.88259668508287,2.379830183678208,-0.0895146216460657,-0.0632386021607579,-0.1245494770461485,-0.0859813084112149,-0.1062017463682153,0.0071737902466579,-0.0412371134020619,0.1781376518218622,0.0,-0.0299999999999999,0.0246478873239437,-0.0427631578947368,-0.0234899328859059,-0.0234899328859059,0.0210526315789474,0.0210526315789474,0.0777777777777777,0.0,-0.0332225913621261,-0.0761904761904761,-0.0582524271844658,-0.1155015197568388,-0.1732954545454544,-0.0906249999999999,-0.1018518518518518,-0.1364985163204747,-0.2239999999999999,-0.20708446866485,-0.1364985163204747,-0.1390532544378697,-0.1415929203539823,-0.1685714285714284,-0.1073619631901839,-0.1491228070175437,-0.1073619631901839,-0.1589595375722543,-0.0906249999999999,-0.0906249999999999,-0.2156334231805929,-0.3136792452830188,-0.285012285012285,-0.3248259860788862,-0.3152941176470588,-0.3561946902654866,-0.4271653543307087,-0.4403846153846154,-0.4191616766467065,-0.4249011857707508,-0.4650735294117647,-0.4660550458715596,-0.5,-0.4689781021897811,-0.450943396226415,-0.4294117647058822,-0.3912133891213389
BCIP-L,0.0898761130234868,-0.0898761130234868,20.0,7.098105913238032e-06,0.7631209502480053,0.0502445930388721,0.0643899520109029,0.426157293722306,-565.8941,-0.0664715352213066,0.0015338563600193,-0.100527173163646,0.0027834863943825,1.0,0.6776647761999585,0.2635327606845724,-5.128752412702142e-07,0.1403371829302693,-0.6916748209101387,2.3535683853295003e-06,-0.0139509753739407,1.5946748428752905e-05,3.0,0.6705636674197598,0.3437462401155705,-0.1808266658412413,-0.1874057433337753,-0.0251114306067233,-0.0470473029234466,-0.2011951305359981,-0.3908125833925812,-0.0253169172063736,0.2203933501589765,-4.254429387974332,4.0,0.6474652614794548,-0.0086152923940069,-0.0276859140290397,0.1042543628306989,5.744616418521878,4.547419033074202,1.6223245549212186,-0.0345160836559571,-0.0832181795914641,-0.0930153958069841,0.0296848920615715,-0.0133310327660618,-0.0332868765191174,0.1081081081081081,-0.0263157894736841,-0.159090909090909,-0.075,-0.0512820512820513,-0.1395348837209302,-0.26,-0.2448979591836735,-0.3148148148148149,-0.4032258064516129,-0.3728813559322034,-0.3272727272727274,-0.3148148148148149,-0.3018867924528302,-0.2745098039215686,-0.3148148148148149,-0.3392857142857143,-0.3728813559322034,-0.4032258064516129,-0.3620689655172413,-0.3728813559322034,-0.3272727272727274,-0.3620689655172413,-0.3272727272727274,-0.3272727272727274,-0.3728813559322034,-0.2448979591836735,-0.3728813559322034,-0.3018867924528302,-0.3272727272727274,-0.3018867924528302,-0.2448979591836735,-0.3148148148148149,-0.3272727272727274,-0.3728813559322034,-0.3392857142857143,-0.3934426229508196,-0.4714285714285714,-0.513157894736842,-0.486111111111111,-0.4307692307692308,-0.421875,-0.4558823529411765,-0.4393939393939394,-0.4307692307692308,-0.421875,-0.4126984126984127,-0.421875,-0.3934426229508196
BCQF-L,0.0202108732390793,-0.0202108732390793,30.0,5.713151981943856e-07,0.0614223853893354,0.0862695668030972,0.099417325429496,0.8909806759490477,-1021.4754,0.1402406609518259,-0.0431293546048085,-0.0028605204502162,0.0021106311445531,1.0,1.3487488007102164,0.2867045860802077,7.139869516151785e-08,0.2121139728278126,0.254337870700647,4.447592379606692e-05,0.0294335613108717,1.1416253110452811e-06,4.0,19.23458862011624,0.3303581483984766,0.0201630223141081,0.0016876107653016,0.0331086994340151,0.0019709593737385,0.1937004586516767,0.3068349790270964,-0.4375637271005381,-0.0592396492005002,-0.4824916400002491,6.0,1.0587166330319575,0.007362376167492,0.0224907526158469,0.0218888614924722,6.723121738862319,2.390443292654759,0.5863548604433129,0.0490160740456211,0.0663477053008328,-0.0004499466211379,-0.0343150486474276,0.0284270179671114,0.0103595454520541,-0.005129428605511,-0.0540510042879711,-0.0953922520772634,-0.0608335200537755,-0.1438055356960473,-0.1657046178343949,-0.2134546819290673,-0.1574874371859296,-0.1528900565885206,-0.0979231679758959,-0.0778792212077879,-0.1151572725353599,-0.1796653292885801,-0.1874575942618979,-0.1575721033062004,-0.2385321100917431,-0.2082546278806195,-0.174414024029939,-0.1964148773006134,-0.2219231483200296,-0.2406015037593984,-0.2457261112110851,-0.233379058070416,-0.2184411709863882,-0.1939423076923077,-0.149624670318523,-0.0583015052797124,-0.0927489177489178,-0.0721638074156059,-0.0636658103429018,0.0250672536072389,0.0843357909714137,0.114464238234512,0.1654386208814122,0.1565949227373066,0.2388059701492537,0.2663141993957703,0.2666968872771229,0.2288185282908237,0.2715000758380099,0.4312788116783335,0.3239102969046115,0.2086216839677046,0.2849478847332924,0.2175744371822803,0.1628519905673462,0.1436562073669849,0.1664115764574925,0.1724475524475524
BCYN-L,0.0200631907638426,0.0200631907638426,30.0,6.24420975377345e-07,0.0671318143050039,0.147082430374487,0.4213738642503805,0.7407967851136805,1615.2338,0.3634479854084179,0.0019455984095278,0.0902756910234118,-0.0008535709913252,1.0,1.923791996578686,0.0688596716933138,1.9493323330444737e-07,0.1862967285047465,0.7484717523863563,8.218930925260794e-06,0.076280078040321,5.878298993713978e-07,3.0,14.894395601193311,0.3804129642901968,0.0621940221805708,0.1388021762133905,0.0226509439226843,-0.0119715961478258,0.161309738305682,0.0206902581253198,0.0849319430832596,1.074561161384788,0.1332306774262827,7.0,1.6065347515564297,0.0520986887003497,0.108463206523203,0.0842724163095521,3.029229286114123,13.199348319515732,0.5046121758213278,0.0085417320043292,0.0371790965969178,-0.0676017405806833,-0.0521528718377164,-0.0214109109057411,0.074561161384788,-0.0096086243262245,-0.0315478892419428,-0.0266879562043795,-0.009287206872533,-0.0042007001166861,-0.016366989396035,0.001408120159587,-0.0534605146406388,-0.0385308697611537,0.0559267508042564,0.1949033884066087,0.070228241785804,0.0816223067173638,0.0824454591577878,0.2184466019417474,0.1684008762322015,0.201295045045045,0.1348404255319149,0.2184466019417474,0.2646710136336692,0.357620108176901,0.3935336381450032,0.3392969240426868,0.2527891955372872,0.212215909090909,0.351171627612413,0.4091809775429327,0.5003516174402249,0.6373752877973908,0.8560243584167031,0.7164119066773935,0.8196162046908317,1.2842612419700217,0.8552173913043479,1.1960885229027278,1.1994845360824744,1.5159198113207548,1.155050505050505,0.9272809394760616,0.8376399655469424,0.9220720720720724,0.8789079700572435,0.7545230263157896,0.6280045784051889,0.5056457304163726,0.4237570904237573,0.5448950036205649,0.3528852251109702,0.4410672070246539
BCZB-L,0.0506013704537831,-0.0506013704537831,30.0,1.4501514175866836e-06,0.1559065110212495,0.0287583365192642,0.0757603350937898,1.9997989748902203,-1.5,0.1003507047742919,0.0016771287555704,-0.0026983830864748,-0.000531995744034,1.0,0.7635410599883518,0.0738533036977167,6.046374147001554e-08,0.132390940872473,-0.131578947368421,6.583562604338364e-06,0.02106149957877,2.854906110186171e-06,4.0,1.386632540556625,0.1532305005820722,-0.0250356199159555,0.0354061226321005,0.1767136254766773,0.0700595400896257,0.1083379156425583,0.0653945638443228,-0.1853872964224154,-0.1130553194688786,-3.41747572815534,6.0,0.5878470199961172,0.0016636351537198,0.0047856049004594,0.0217261311540761,14.721158820486291,7.620782003213712,0.5250241278062195,0.114708415666008,0.0784342258440046,-0.0315300206047247,0.0088665957339007,0.1340847260007773,0.0851128737034777,-0.191637630662021,0.0830188679245282,-0.0620915032679738,-0.0859872611464968,-0.0946372239747633,-0.1196319018404906,-0.1223241590214067,-0.0946372239747633,-0.0917721518987342,-0.0859872611464968,0.2008368200836821,0.12109375,0.1299212598425196,0.1908713692946058,0.2317596566523605,0.2161016949152543,0.1958333333333335,0.2161016949152543,0.157258064516129,0.1526104417670681,0.028673835125448,0.0436363636363636,0.0912547528517111,0.0708955223880596,0.1124031007751937,0.1526104417670681,0.2532751091703056,0.1299212598425196,0.1714285714285714,0.1859504132231406,0.28125,0.2161016949152543,0.1167315175097276,-0.0069204152249134,0.036101083032491,0.1081081081081081,0.1714285714285714,0.1081081081081081,0.1343873517786562,0.0749063670411984,0.12109375,0.2058823529411766,0.0912547528517111,0.0830188679245282,0.157258064516129,0.0551470588235294,0.1124031007751937,0.0551470588235294,0.0749063670411984
BCZN-L,0.0145413467609357,-0.0145413467609357,30.0,3.266481564353056e-07,0.0351181082083848,0.1528419742936271,0.2927294307314631,1.3676053411155815,-330.86400000000003,-0.4026120678121714,0.023942659459388,-0.0101658722030082,-0.0011221422541628,1.0,2.4326193290017337,0.165168346036234,7.406505209175464e-08,0.4131291161990111,0.2118582005439025,6.346685370637469e-07,-0.0844997941539729,3.342283847938088e-07,4.0,4.288443006306947,0.4902642999758532,0.0432873633246187,0.0482411845911832,-0.056219473888235,-0.0046619675800376,0.0299146931072438,-0.0485789004268346,-0.0122442628700104,0.0571863581028738,-0.1248208637901908,5.0,1.5126910910225326,0.0250017225479573,0.0508939549669023,0.1702354880178298,5.532201785390475,4.781727824877417,0.5683458239805234,0.083048912599358,0.1725437620132842,-0.0065674928920884,0.0501195796378954,0.0076957212459817,0.0759410406571613,0.0268948655256724,0.0916370106761566,0.0345699831365935,0.0057377049180327,-0.0931263858093126,-0.1024140453547916,-0.1127982646420824,-0.0654988575780656,-0.072562358276644,-0.0128720836685438,-0.0561538461538462,-0.089086859688196,-0.1037253469685902,-0.0583269378357635,-0.0238663484486874,-0.1121562952243125,-0.0568793235972329,-0.0466200466200465,0.0182572614107883,0.0016326530612245,0.0174129353233829,-0.0120772946859903,0.0398305084745762,0.094558429973238,0.1340110905730129,0.218470705064548,0.3039319872476089,0.3207750269106566,0.428405122235157,0.5,0.53375,0.6039215686274508,0.8070692194403535,0.7428977272727273,0.7018030513176143,0.8906009244992295,1.1413612565445024,1.0621848739495796,0.801762114537445,1.0081833060556464,1.090289608177172,0.9854368932038836,0.8935185185185184,0.7160839160839159,0.5531645569620252,0.4836759371221282,0.6785225718194254,0.6994459833795015,0.7503566333808844
BDAJ-L,0.0693311013461672,-0.0693311013461672,30.0,6.04099973702e-07,0.0649470931557239,0.0955109837631327,0.244045777915249,1.4437948698096408,-4.700000000000001,-0.1400111745683431,-0.0004184975936388,-0.0283769348430294,-0.0022736961773483,1.0,0.363918439716312,0.2507288629737609,5.469656760630971e-08,0.5009812167087188,-0.3350785340314137,3.882123614794303e-09,-0.0293853969518876,4.93335615346047e-07,4.0,0.1780870339387382,0.9078341013824884,-0.0308519292448196,-0.3690725002311239,0.0399989702598164,0.0126607706968776,-0.3719098761916387,0.0842356173238524,-0.4336215255332905,0.9770927601809954,-1.384401114206128,5.0,0.3528368794326241,0.0129807024850756,0.0235813366960907,0.1559934318555008,13.71031746031746,87.46835443037975,0.4880530694470518,0.0096719932716568,0.0151049667178698,-0.0267838459928848,0.0269133725820016,0.0030978934324659,-0.0229072398190045,0.024390243902439,0.1884057971014492,0.0512820512820511,0.0186335403726707,-0.0681818181818182,-0.0409356725146199,-0.127659574468085,-0.1368421052631578,-0.1229946524064171,-0.0574712643678161,-0.2038834951456311,-0.2645739910313901,-0.2807017543859649,-0.3223140495867769,-0.3109243697478991,-0.3080168776371309,-0.2511415525114155,-0.2838427947598254,-0.3138075313807532,-0.2838427947598254,-0.2545454545454546,-0.2336448598130842,-0.215311004784689,-0.2190476190476191,-0.1881188118811881,-0.1589743589743589,-0.1458333333333333,-0.1546391752577319,-0.2372093023255814,-0.2477064220183487,-0.2869565217391304,-0.2545454545454546,-0.3440000000000001,-0.3195020746887967,-0.3466135458167331,-0.3440000000000001,-0.4142857142857142,-0.424561403508772,-0.4184397163120568,-0.4121863799283154,-0.3903345724907063,-0.3692307692307692,-0.3195020746887967,-0.2545454545454546,-0.2038834951456311,-0.163265306122449,-0.1182795698924732,-0.108695652173913,-0.0734463276836159
