firms,absacc,acc,age,agr,cashdebt,currat,depr,egr,gma,grltnoa,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LKDP_14-L,0.1109587220618663,-0.1109587220618663,18.0,0.1321479021426273,1.4727343218529645,7.939444807095556,0.0605269116964001,0.26671102885811,0.5464974492788011,0.0261374771728606,-0.1798209138023479,2.8015159049610863,0.8710235252171823,-0.0403165035379941,0.6385863707798077,-0.009154129252021,0.644691531383668,-0.1106347325489834,-0.4426598863799726,7.584016426828169,0.9057372364984244,-0.0278269445972346,-0.1083815028901734,-0.1262626262626263,0.0028985507246375,-0.1540342298288508,-0.0114285714285714,-0.0348675034867503,-0.0977835723598435,-0.145679012345679,-0.1382316313823162,-0.0362116991643454,-0.0114285714285714,0.1019108280254776,0.2097902097902098,0.2838589981447126,0.3595284872298625,0.5109170305676856,0.4661016949152543,0.3595284872298625,0.3979797979797979,0.3410852713178294,0.4913793103448276,0.4599156118143459,0.6555023923444978,0.635933806146572,0.696078431372549,0.4692144373673035,0.5835240274599542,0.6674698795180722,0.6714975845410629,0.8502673796791442,1.0473372781065091,1.3457627118644069,1.2467532467532467,1.3378378378378375,1.611320754716981,1.836065573770492,1.9446808510638296,2.089285714285714,1.7244094488188977,1.5255474452554745,1.7903225806451617,2.089285714285714,2.008695652173913,2.408866995073892,2.021834061135371,2.477386934673367,2.4427860696517416,2.6808510638297878,2.8232044198895028
LKED_19-L^L15,0.1079107268053283,0.1079107268053283,20.0,0.0431525858724521,0.6462653942528124,1.6186746044179854,0.1675126903553299,0.1495848469122989,0.4567429645766809,0.0412771675625146,-0.1938372652864708,0.0098335052902266,0.1356166753156893,-0.0837375156610476,0.2651660615804259,-0.1145935320610342,0.0918141605503167,-0.0587725599082514,0.8014753742677371,1.0626664577784743,0.0254694835680751,-0.0037725599082513,-0.1999999999999999,0.0869565217391303,0.1904761904761904,-0.0384615384615385,0.0,-0.0566037735849057,-0.1071428571428572,-0.2647058823529412,-0.3243243243243243,-0.3243243243243243,-0.375,-0.4318181818181817,-0.3902439024390244,-0.4186046511627906,-0.4565217391304348,-0.4444444444444444,-0.5098039215686274,-0.3902439024390244,-0.3243243243243243,-0.1666666666666666,-0.2424242424242424,0.0,0.1363636363636364,0.25,0.1363636363636364,0.1904761904761904,0.25,0.1363636363636364,0.1111111111111111,0.1363636363636364,0.25,0.3157894736842106,0.3157894736842106,0.25,0.3888888888888888,0.5625,0.7241379310344829,0.9230769230769228,0.5625,0.4285714285714286,0.4285714285714286,1.0833333333333337,1.0833333333333337,1.272727272727273,1.272727272727273,0.7857142857142856,1.0833333333333337,1.0833333333333337,0.5625
LKFE_10-L^J18,0.0694401552918339,-0.0694401552918339,15.0,-0.0096151735341249,0.2148448601028238,1.3939302522022443,1.1217690982194142,-0.0393555203380876,0.5890501174456128,-0.1271672475404771,0.0317568631567896,0.007254143640718,0.6125575428269564,-0.0638999161628679,0.058560089815593,0.3591359213657346,0.1394494811680454,0.1298223049354374,-1.4276643990929705,0.7610112223965246,0.0929606765710151,0.2836136897698982,-0.2767295597484277,-0.064705882352941,-0.0363636363636362,-0.096590909090909,-0.0304878048780486,-0.1042253521126759,-0.1675392670157067,-0.2243902439024389,-0.2604651162790696,-0.2604651162790696,-0.2638888888888889,-0.3086956521739129,-0.3374999999999999,-0.4111111111111111,-0.4870967741935483,-0.364,-0.3942857142857142,-0.4111111111111111,-0.2049999999999999,-0.1042253521126759,-0.2049999999999999,-0.0507462686567163,-0.064705882352941,-0.064705882352941,-0.0507462686567163,-0.2933333333333333,-0.376470588235294,-0.4421052631578948,-0.376470588235294,-0.3305263157894736,-0.4469565217391303,-0.2604651162790696,-0.3702970297029703,-0.3443298969072164,-0.364,-0.4371681415929204,-0.4371681415929204,-0.4218181818181817,-0.5424460431654676,-0.5731543624161073,-0.5643835616438355,-0.5424460431654676,-0.5218045112781955,-0.5613793103448276,-0.576,-0.5457142857142857,-0.5145038167938931,-0.6,-0.5457142857142857
LKGM_73-L,0.119138227350847,-0.119138227350847,20.0,0.0422438107176434,0.2054749340369393,1.4005252790544978,1.316678912564291,0.0993193849256365,0.6117831400814792,-0.075497176528348,0.0233566900233566,0.152893715093449,1.415427275018906,0.0867111073621736,0.3163406994391999,-0.0230349827566062,0.3376834704306225,0.1110017613372828,-2.772857142857143,1.252133946158897,0.0995725723917885,0.0892757504742774,-0.111111111111111,0.180327868852459,0.125,-0.027027027027027,-0.1219512195121951,-0.1428571428571429,-0.0769230769230769,-0.3207547169811321,-0.3207547169811321,-0.4375,-0.4929577464788732,-0.52,-0.558282208588957,-0.5324675324675325,-0.5324675324675325,-0.5662650602409638,-0.5909090909090909,-0.5443037974683544,-0.5,-0.5,-0.4929577464788732,-0.4461538461538462,-0.4461538461538462,-0.535483870967742,-0.6043956043956045,-0.6682027649769585,-0.6538461538461539,-0.6435643564356436,-0.6000000000000001,-0.5714285714285714,-0.535483870967742,-0.4626865671641791,-0.4461538461538462,-0.4,-0.2653061224489795,-0.2653061224489795,-0.1627906976744186,-0.1,-0.2421052631578947,-0.1627906976744186,-0.027027027027027,0.0140845070422535,-0.04,0.1428571428571428,0.4117647058823528,0.5999999999999999,0.7142857142857142,1.88,2.130434782608696
LKKB_22-L^L16,0.5638803408067994,0.5638803408067994,13.0,4.763273396573692,1.738633801758473,1.6758029407845052,0.1102563522411023,5.581379498364233,1.3092878380291664,0.6531851200569403,3.8793814432989695,0.0073759915938623,0.659078516902945,135.44287378126683,10.32209151037492,98.67174242595635,10.605890048428314,13.381847969640702,0.9029533036103382,1.611834214384079,-0.4128722804799273,86.07611548556426,-0.1578947368421053,0.0555555555555555,0.0270270270270269,-0.1739130434782608,-0.1914893617021276,-0.3090909090909092,-0.24,-0.3448275862068964,-0.3448275862068964,-0.3333333333333332,-0.3214285714285715,-0.3870967741935484,-0.4242424242424243,-0.4153846153846153,-0.4411764705882353,-0.4758620689655172,-0.5279503105590062,-0.5476190476190477,-0.5476190476190477,-0.5128205128205128,-0.5308641975308642,-0.5220125786163522,-0.5220125786163522,-0.5,-0.5,-0.5476190476190477,-0.4933333333333333,-0.2962962962962963,-0.2621359223300971,-0.2549019607843137,-0.1914893617021276,-0.0843373493975903,-0.2083333333333332,-0.24,-0.2830188679245283,-0.2549019607843137,-0.24,-0.3666666666666666,-0.392,-0.4242424242424243,-0.3870967741935484,-0.1914893617021276,-0.1914893617021276,-0.1999999999999999,-0.0952380952380952,-0.073170731707317,-0.1264367816091953,-0.1739130434782608,-0.1555555555555555
LKLE_25-L^L09,0.0208602706663218,0.0208602706663218,15.0,-0.0463941396876184,0.0451981360148558,1.7650051823235655,0.2632541133455209,0.134992819530876,0.2862375278912137,0.1468407895871043,-0.146327206598688,0.0028618482247031,0.080780277644806,0.5404885646927189,-0.1308660798930609,-0.3307413033962459,-0.1967664641689707,0.1352054691556223,0.9660678642714572,1.3469330066899086,0.0285564579512706,0.0087925927653519,-0.176470588235294,-0.0555555555555554,-0.1052631578947368,-0.15,-0.1904761904761903,-0.3461538461538461,-0.3461538461538461,-0.442622950819672,-0.4516129032258064,-0.4516129032258064,-0.4848484848484848,-0.4848484848484848,-0.5,-0.4769230769230769,-0.4603174603174602,-0.4333333333333332,-0.4516129032258064,-0.4333333333333332,-0.3928571428571429,-0.4516129032258064,-0.4516129032258064,-0.46875,-0.46875,-0.4137931034482758,-0.3703703703703703,-0.4333333333333332,-0.4333333333333332,-0.3703703703703703,-0.4333333333333332,-0.4333333333333332,-0.423728813559322,-0.3461538461538461,-0.4035087719298245,-0.3928571428571429,-0.3818181818181818,-0.4333333333333332,-0.423728813559322,-0.4333333333333332,-0.46875,-0.4848484848484848,-0.4333333333333332,-0.2916666666666666,-0.2916666666666666,-0.3199999999999999,-0.3461538461538461,-0.1904761904761903,-0.2916666666666666,-0.3199999999999999,-0.2916666666666666
LKOM_50-L^K14,0.1124059071845243,0.1124059071845243,12.0,-0.3351377169240567,0.1912114014251781,8.45407458563536,0.0530638029058749,-0.2583590936161766,0.0640935246889712,0.0208472793344171,-0.645991270388238,0.0062923128524406,0.0332094949093899,-0.5124990340351301,0.6877611189760194,0.0043295379258278,-0.1833281203427058,0.1551158927314131,4.701714285714286,2.110151933701658,0.0203183834768668,0.0508352361495012,-0.1081081081081082,-0.0975609756097559,-0.171641791044776,-0.2291666666666665,-0.2599999999999999,-0.3967391304347826,-0.4126984126984125,-0.4449999999999999,-0.4504950495049504,-0.4585365853658535,-0.4663461538461538,-0.4688995215311003,-0.5559999999999999,-0.5374999999999999,-0.5355648535564854,-0.513157894736842,-0.5236051502145922,-0.5559999999999999,-0.5577689243027888,-0.569767441860465,-0.569767441860465,-0.5714285714285714,-0.5577689243027888,-0.5413223140495868,-0.5316455696202531,-0.5413223140495868,-0.5450819672131146,-0.513157894736842,-0.5215517241379309,-0.5256410256410255,-0.5450819672131146,-0.569767441860465,-0.5714285714285714,-0.5629921259842519,-0.569767441860465,-0.569767441860465,-0.56640625,-0.5577689243027888,-0.569767441860465,-0.5888888888888889,-0.581132075471698,-0.6118881118881119,-0.6118881118881119,-0.6035714285714285,-0.6396103896103895,-0.6372549019607843,-0.5873605947955389,-0.5827067669172932,-0.5827067669172932
LKPB_01-L^J12,0.0710727901093811,-0.0710727901093811,1.0,-0.0120831798736435,0.2816336278958681,1.382563746144824,0.3211575789659431,-0.030658367125552,0.3685015723715896,-0.0858232087504894,0.0107251480710741,0.0411580859076831,0.2582069891778804,0.1737230475047229,-0.0112752188503326,0.3982299887031987,-0.1881218639610522,0.7285331731486966,-1.4736997635933806,0.674558012249685,0.081793432023141,0.3511688797456518,-0.3180952380952381,0.1413043478260871,0.0670731707317073,0.0019083969465647,-0.0277777777777777,-0.0591397849462366,-0.0885416666666666,-0.2456896551724138,-0.3518518518518518,-0.3742550655542312,-0.4047619047619047,-0.4034090909090909,-0.4134078212290503,-0.3199481865284974,-0.3470149253731343,-0.3312101910828025,-0.2279411764705882,-0.2256637168141593,-0.2657342657342657,-0.0037950664136621,0.5441176470588236,0.6719745222929936,1.1875,1.4764150943396226,1.4305555555555554,1.3648648648648645,1.6515151515151514,1.5485436893203883,1.4082568807339446,2.0172413793103448,2.2407407407407405,2.3653846153846154,2.162650602409639,1.9166666666666663,2.0172413793103448,1.777777777777778,1.5240384615384612,1.453271028037383,1.3863636363636362,1.3026315789473686,1.5485436893203883,1.82258064516129,1.763157894736842,1.734375,2.2407407407407405,2.343949044585987,2.3653846153846154,2.260869565217391,1.2826086956521745
LKTQ_Y7-L,0.0074774068419097,-0.0074774068419097,17.0,0.0427207053805497,0.5509486510008703,2.09758498259922,0.1292975849212148,0.1877495551788393,0.6677006853183401,0.0205092229604257,-0.1763448596944173,0.1140136198686969,0.3821679252420248,-0.0876103685421175,0.1666297074668754,0.1626107919696026,0.1626216683690504,0.0107629197327243,-0.0538068654234468,1.6638309839350371,0.1884026465028355,0.0458217034593589,0.0047393364928911,0.0445544554455445,0.0876288659793813,0.0603015075376884,0.0989583333333332,0.1787709497206702,0.0710659898477157,0.0193236714975846,0.0343137254901959,0.0549999999999999,-0.0140186915887852,-0.0140186915887852,-0.0982905982905982,-0.0905172413793103,0.0047619047619047,-0.0580357142857144,-0.0093896713615023,0.0932642487046631,0.1344086021505375,0.1105263157894735,0.0989583333333332,0.1223404255319149,0.172222222222222,0.2126436781609195,0.2710843373493976,0.2710843373493976,0.2787878787878788,0.3270440251572326,0.3024691358024689,0.3354430379746833,0.3439490445859872,0.3439490445859872,0.3354430379746833,0.2634730538922156,0.294478527607362,0.2339181286549707,0.294478527607362,0.3187499999999998,0.3701298701298701,0.388157894736842,0.4652777777777777,0.5746268656716416,0.7154471544715446,0.743801652892562,0.7731092436974789,0.918181818181818,0.918181818181818,0.8347826086956522,0.7295081967213115
LKXH_13-L^L15,0.2160451355442411,0.2160451355442411,12.0,0.0390011223344556,0.5660699062233588,2.3095752339812816,0.4788732394366198,0.6136680613668063,0.7516835016835017,0.129902298059722,-0.3478873239436619,0.0014572269066039,0.4225941422594144,0.4125468271567613,0.3075623941284464,-0.458209108666598,0.2988817981636831,0.2462757432872609,0.8459051724137931,1.7235421166306697,0.1987996999249812,0.0932778108268888,-0.1517857142857144,0.1200000000000001,0.2444444444444444,0.5555555555555558,0.0666666666666666,-0.089430894308943,-0.1578947368421052,-0.2911392405063291,-0.1578947368421052,-0.2533333333333333,-0.2533333333333333,-0.1884057971014491,-0.1515151515151515,-0.2533333333333333,-0.2533333333333333,-0.2911392405063291,-0.4042553191489361,-0.3846153846153846,-0.36,-0.4716981132075472,-0.4042553191489361,0.3658536585365854,0.2727272727272729,0.0370370370370369,-0.0666666666666665,0.0370370370370369,-0.4716981132075472,-0.2911392405063291,-0.2911392405063291,-0.5519999999999999,-0.641025641025641,-0.5519999999999999,-0.5519999999999999,-0.8297872340425532,-0.8506666666666667,-0.8674556213017751,-0.8620689655172413,-0.8506666666666667,-0.8567774936061381,-0.8977168949771689,-0.8444444444444444,-0.8506666666666667,-0.8805970149253731,-0.8914728682170543,-0.9104,-0.9204545454545454,-0.9324487334137516,-0.888,-0.9032815198618308
LLAG_97-L^B10,0.2588101404913272,0.2588101404913272,20.0,0.2268635847242856,1.0893011216566004,3.663314385658067,0.0418536687193403,0.1756005454736181,0.2690727955955607,0.0842163095518404,0.4731928514270471,0.0083116005604179,-0.0986048463232979,6.628252356318634,-0.3082907049409313,-0.1681583342031102,-0.2629877689812437,-1.965023451708624,1.4185846418584642,3.520988194140796,-0.399088489150601,-0.1882492581602374,0.0,0.0,-0.04,0.0105263157894737,0.0786516853932584,0.1294117647058823,0.1162790697674418,0.263157894736842,0.2467532467532467,0.2307692307692306,0.1999999999999999,0.2307692307692306,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.2972972972972973,0.3150684931506848,0.2307692307692306,0.1707317073170731,0.1999999999999999,0.2151898734177213,0.3333333333333332,0.263157894736842,0.2307692307692306,0.1999999999999999,0.1999999999999999,0.1707317073170731,0.1707317073170731,0.1162790697674418,0.0909090909090908,0.0909090909090908,0.1294117647058823,0.1428571428571428,0.263157894736842,0.4117647058823528,0.3714285714285714,0.3714285714285714,0.28,0.5,0.5,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5483870967741935,0.6000000000000001,0.5483870967741935,0.3714285714285714
LLAI_32-L^A12,0.1315087660743455,-0.1315087660743455,12.0,-0.0596250007783942,0.048484666761617,1.5125489869090305,0.2514284166914891,-0.0801192756399095,1.0422823765311016,-0.0923430434629118,-0.0326362671071261,0.0276892457186892,-0.0250740031342506,-0.2988271554643541,-0.011179329663846,0.1690566177458012,-0.1039856362652703,0.2261993247709234,-3.386051892249215,0.3215834236638039,-0.0552836395731364,-0.0129477396773458,-0.06,-0.1071428571428571,0.0489510489510489,-0.1329479768786127,0.2295081967213115,-0.1758241758241758,-0.3392070484581497,-0.4444444444444445,-0.4642857142857143,-0.5098039215686274,-0.5207667731629393,-0.5161290322580645,-0.4,-0.4208494208494208,-0.5192307692307693,-0.4915254237288136,-0.5495495495495495,-0.625,-0.625,-0.6511627906976745,-0.6287128712871287,-0.625,-0.6674057649667405,-0.722735674676525,-0.7159090909090909,-0.7413793103448276,-0.72875226039783,-0.7330960854092528,-0.7211895910780669,-0.6975806451612903,-0.6590909090909092,-0.6437054631828978,-0.6519721577726219,-0.6428571428571428,-0.6511627906976745,-0.665924276169265,-0.6445497630331753,-0.6621621621621622,-0.6861924686192469,-0.6951219512195121,-0.6794871794871795,-0.6861924686192469,-0.68944099378882,-0.6606334841628959,-0.6575342465753424,-0.6411483253588517,-0.6385542168674699,-0.6567505720823799,-0.6420047732696897
LLEU_94-L,0.1289599495648214,-0.1289599495648214,12.0,-0.092242416143258,-0.0034496845354273,0.8836085380587998,0.0924624720536569,0.0068665598535134,0.2381397835092876,0.0724655447174402,-0.2312941554271034,0.0059205876169896,-0.0947585259784848,-0.016815767411281,-0.359609942792459,-0.1091646814320471,-0.4364429814998883,0.0835417604682575,-5.9675850891410045,0.6493489058934085,-0.0629746835443038,-0.0377082395317425,0.0238095238095237,0.024390243902439,0.0769230769230768,0.024390243902439,0.0,-0.0454545454545455,-0.0666666666666667,-0.2500000000000001,-0.2758620689655172,-0.368421052631579,-0.34375,-0.2758620689655172,-0.3777777777777779,-0.373134328358209,-0.3538461538461539,-0.3913043478260869,-0.4545454545454546,-0.373134328358209,-0.4042553191489362,-0.5757575757575757,-0.5922330097087378,-0.5961538461538463,-0.5922330097087378,-0.6111111111111112,-0.7062937062937062,-0.7281553398058253,-0.6865671641791045,-0.676923076923077,-0.6744186046511629,-0.6793893129770993,-0.6934306569343066,-0.7209302325581395,-0.7613636363636364,-0.7633802816901408,-0.776,-0.7698630136986302,-0.72,-0.7307692307692308,-0.7692307692307693,-0.7666666666666667,-0.7777777777777778,-0.7692307692307693,-0.7704918032786885,-0.7741935483870968,-0.7920792079207921,-0.7956204379562044,-0.7961165048543689,-0.7873417721518987,-0.7514792899408285
LLFH_45-L,0.0193745549489674,-0.0193745549489674,12.0,0.0628576674725342,0.3542846589509973,1.8340265399088929,0.3407258064516129,0.2254795742782485,1.3282737093368424,0.0004153809636838,-0.0873660661721417,0.0109504743025512,0.4782996622267537,-0.0750995437785366,0.120779198794807,0.074049733658092,0.0341684040337922,-0.0010178430578344,-0.1606396063960638,0.9522017561233248,0.1928795879361171,0.1009392646416852,-0.0476190476190475,0.024390243902439,0.024390243902439,-0.1157894736842105,0.0499999999999998,-0.0614525139664805,-0.134020618556701,-0.2695652173913043,-0.282051282051282,-0.3587786259541985,-0.3057851239669421,-0.3114754098360656,-0.3538461538461539,-0.328,-0.1923076923076924,-0.1961722488038277,-0.2500000000000001,-0.1764705882352941,-0.1683168316831683,-0.1428571428571429,-0.1428571428571429,-0.1384615384615385,-0.111111111111111,0.0120481927710842,0.1199999999999998,0.0632911392405062,0.3228346456692912,0.3333333333333332,0.3658536585365852,0.3439999999999998,0.4608695652173913,0.4999999999999998,0.423728813559322,0.3548387096774192,0.4736842105263159,0.8666666666666665,0.826086956521739,0.826086956521739,0.6799999999999999,0.6470588235294117,0.6310679611650485,0.6799999999999999,0.7142857142857142,0.7142857142857142,0.75,0.8666666666666665,0.826086956521739,0.6633663366336633,0.6799999999999999
LLJF_08-L,0.0231853813753548,0.0231853813753548,12.0,0.1079136311492833,0.1009446545873771,1.1109980120370813,0.0501574592327209,0.1284534308635749,0.109457814286944,0.0118577140980781,0.0941207571448136,0.1073149636543568,0.0584715270743894,-0.1218054395532726,-0.0048447221297452,-0.0076366628281815,0.0007317654581608,-0.2928558568786356,0.5494331871864755,1.0422151781993565,-0.0145545313873841,0.0086202601026459,-0.0737016574585636,-0.0163043478260869,-0.0268817204301075,0.0055555555555555,0.0462427745664739,0.0168539325842695,0.0757161535718531,0.0416666666666667,0.055393586005831,0.0584795321637428,0.0372492836676217,0.0136648745519714,0.0083565459610028,0.0313390313390313,0.0254957507082151,0.01457399103139,0.0174255199550308,-0.0054945054945054,0.0647058823529411,0.0501276398236247,0.134796238244514,0.1595131326073031,0.2271186440677965,0.2678621462594566,0.1907894736842106,0.1207430340557276,0.117283950617284,0.1639871382636655,0.3163636363636364,0.3842153563780974,0.3987635239567233,0.4308300395256916,0.3558052434456928,0.3407407407407408,0.3115942028985508,0.4251968503937007,0.4140625,0.4140625,0.3115942028985508,0.5210084033613445,0.5338983050847457,0.5470085470085471,0.946236559139785,0.9052631578947368,0.9673913043478262,0.946236559139785,0.865979381443299,0.7920792079207921,0.865979381443299
LLKM_94-L^A20,0.0394235547457346,-0.0394235547457346,14.0,0.2509321401938852,0.259211096662332,0.5161290322580645,0.1024096385542168,0.0926470588235293,1.2680835197613722,0.1335100215338717,0.3046953046953047,0.1919413501800745,0.9529411764705888,0.3861980334514937,-0.1152073732718893,-0.0321898280143475,-0.2092010344358242,0.3618734951256047,-0.2780373831775702,0.2624920936116381,0.1383955909369258,0.095818449254045,-0.1842105263157893,0.0187667560321715,-0.0256410256410256,0.0689170182841067,-0.0651906519065191,-0.1058823529411765,-0.2809839167455061,-0.3645484949832777,-0.2836946277097077,-0.3586497890295359,-0.3021120293847567,-0.2897196261682243,-0.3286219081272085,-0.2843691148775894,-0.3537414965986395,-0.3531914893617022,-0.3856103476151981,-0.4202898550724637,-0.3548387096774194,-0.3650793650793651,-0.3476394849785408,-0.341991341991342,-0.3915132105684548,-0.4048551292090838,-0.3575655114116652,-0.4090202177293934,-0.3476394849785408,-0.3374019180470794,-0.2897196261682243,-0.3122171945701358,-0.2107995846313604,-0.1546162402669633,-0.1470258136924804,-0.2083333333333333,-0.1957671957671957,-0.2299898682877406,-0.104829210836278,-0.1254315304948215,-0.2392392392392393,-0.2917054986020504,-0.3303964757709251,-0.3333333333333333,-0.3001841620626151,-0.3027522935779817,-0.2782526115859449,-0.3001841620626151,-0.3090909090909091,-0.2621359223300972,-0.2361809045226131
LLKY_68-L,0.0776417728694702,-0.0776417728694702,20.0,0.1198593555278619,0.8523427646764867,2.996128399901985,0.1525069637883008,0.1022283254997452,0.3519672423001603,-0.0276722165067499,0.1846017883135786,0.0512436570690182,0.29960643298035,-0.0181722660711887,-0.0436043060028303,-0.187567960428375,-0.0407934495406955,0.0907433960086267,-0.6165388462820939,2.6504288164665524,0.2000867678958785,0.1292125710309636,-0.15,-0.0066225165562914,0.0452961672473868,0.0563380281690142,0.1111111111111109,-0.0033222591362125,0.023890784982935,0.0204081632653061,0.0416666666666667,0.0204081632653061,0.0948905109489051,0.0416666666666667,-0.0131578947368421,0.1363636363636362,0.1111111111111109,0.0948905109489051,0.1320754716981131,0.1320754716981131,0.25,0.1811023622047243,0.1194029850746267,0.1320754716981131,0.1320754716981131,0.098901098901099,0.1152416356877323,0.0563380281690142,0.1450381679389312,0.1627906976744186,0.25,0.3274336283185841,0.2396694214876034,0.5,0.3636363636363635,0.3636363636363635,0.4423076923076923,0.4285714285714286,0.5306122448979591,0.6666666666666665,0.5625,0.5306122448979591,0.5463917525773196,0.7441860465116279,0.7441860465116279,0.7241379310344829,0.7441860465116279,0.7241379310344829,0.6666666666666665,0.6216216216216215,0.6304347826086956
LLNB_87-L,0.0465962765711812,0.0465962765711812,15.0,0.6614527250747971,0.64431151337757,27.01341601228594,0.0017663945986769,0.676667697115971,0.0312891527146187,0.3215022465877298,0.1661075374719154,0.230343578326404,0.006303702716321,0.664698642015821,0.2580333658710385,-0.711710151827032,0.2417838208230189,2.13931744221953,3.2009943181818183,26.63718814291096,-0.0123872968215246,1.4309841088861963,-0.1363636363636364,0.0,-0.0149253731343284,-0.1428571428571428,-0.0149253731343284,0.1186440677966103,0.1,-0.043478260869565,0.1186440677966103,0.2692307692307691,0.1999999999999999,0.3750000000000002,0.4347826086956521,0.5,0.5714285714285716,0.736842105263158,0.8333333333333335,1.0625,1.2000000000000002,1.5384615384615383,1.5384615384615383,1.2000000000000002,1.4444444444444442,1.2758620689655171,1.2758620689655171,0.8333333333333335,1.0,1.1290322580645165,1.3571428571428572,1.7500000000000004,2.473684210526316,2.8823529411764706,3.125,4.076923076923077,4.076923076923077,4.500000000000001,4.500000000000001,3.7142857142857135,3.7142857142857135,3.4000000000000004,3.7142857142857135,5.0,4.500000000000001,5.6,7.25,7.25,7.25,7.25,7.25
LLOR_22-L,0.0075874918625272,-0.0075874918625272,11.0,0.0446596594299354,0.1556420233463034,1.3554155659418816,0.1372619475386273,0.0277828550539206,0.3662275668976912,0.0021999236761173,0.0616874135546333,0.0057549244239685,0.233046974958874,-0.0175173729685024,-0.1316817813349347,-0.0817649026726309,-0.0802634623526452,-0.1168499462419528,-0.2845117845117846,0.8864052021946759,0.100659050966608,0.019878534245177,0.0499999999999998,-0.0123456790123457,0.0126582278481013,-0.1752577319587628,-0.1794871794871794,-0.1752577319587628,-0.1959798994974874,-0.1666666666666666,-0.219512195121951,-0.2156862745098039,-0.2039800995024874,-0.2233009708737864,-0.1919191919191918,-0.2452830188679244,-0.219512195121951,-0.1794871794871794,-0.1489361702127658,-0.1489361702127658,-0.1794871794871794,-0.1794871794871794,-0.2626728110599078,-0.2920353982300884,-0.2380952380952381,-0.2660550458715596,-0.2380952380952381,-0.2592592592592593,-0.2452830188679244,-0.255813953488372,-0.2452830188679244,-0.2727272727272727,-0.2982456140350876,-0.1919191919191918,-0.375,-0.365079365079365,-0.3548387096774192,-0.3162393162393161,-0.1919191919191918,-0.1666666666666666,-0.2452830188679244,-0.2857142857142857,-0.2982456140350876,-0.2156862745098039,-0.2233009708737864,-0.0909090909090908,-0.1011235955056178,-0.0476190476190475,-0.0804597701149424,-0.0243902439024389,0.032258064516129
LLPQ_X4-L,0.0476530855372885,-0.0476530855372885,19.0,0.4682069748894313,0.22404817542668,1.553407934893184,0.1461318051575931,0.321609379163336,0.412870274145862,0.1429005062324346,0.5594390171123135,0.3662700416279918,0.6384225952571276,0.2714808545282668,-0.020151616830679,0.0778809019558987,0.1001549959686506,-0.2219153462920484,-0.4294117647058824,1.032553407934893,0.1753147067853853,0.3567140566655835,-0.0438799076212471,-0.0068807339449541,-0.0136674259681092,0.0069767441860466,0.0879396984924623,0.2027777777777777,0.1798365122615803,0.1335078534031415,0.3659305993690851,0.2550724637681159,0.2660818713450292,0.2301136363636364,0.1608579088471851,0.1928374655647382,0.3003003003003002,0.396774193548387,0.4337748344370862,0.5631768953068592,0.64638783269962,0.5464285714285715,0.6339622641509435,0.7114624505928855,0.8504273504273505,1.1019417475728157,1.4325842696629212,1.1435643564356437,1.052132701421801,1.1121951219512196,1.3279569892473115,2.356589147286821,2.6083333333333334,2.732758620689656,2.9009009009009006,3.009259259259258,3.758241758241758,4.216867469879518,4.216867469879518,4.345679012345679,4.551282051282051,4.216867469879518,4.931506849315069,4.623376623376624,4.623376623376624,5.185714285714286,5.27536231884058,5.185714285714286,5.013888888888889,4.697368421052632,4.697368421052632
