firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDAJ_H9-L,0.1471141781681304,-0.1471141781681304,4.0,-0.0566900335263639,-3.108565115822868,1.3006230529595015,0.0726495726495726,-0.1371350984385607,-0.034504391467997,4.762022468003198e-06,0.0704053642182261,0.1174010266631312,-0.3229175015896934,0.0915012406947891,-0.323140303374385,0.303615805168986,0.3703606305247428,-4.302752293577981,1.1931464174454829,0.022365805168986,-0.1346153846153847,0.1973684210526316,-0.0421052631578946,-0.2017543859649121,-0.1929046563192904,-0.272,-0.3381818181818181,-0.3557522123893806,-0.2205567451820128,-0.1574074074074074,-0.2238805970149254,-0.2416666666666665,-0.2138228941684664,-0.2763419483101391,-0.2586558044806517,-0.272,-0.2986512524084779,-0.3861720067453625,-0.3851351351351351,-0.3745704467353952,-0.3767123287671232,-0.3923205342237061,-0.396351575456053,-0.3820033955857385,-0.3625218914185639,-0.3851351351351351,-0.43125,-0.4542728635682158,-0.4762589928057553,-0.4792560801144492,-0.5127175368139223,-0.4716981132075472,-0.4631268436578171,-0.442572741194487,-0.4356589147286821,-0.3625218914185639,-0.3734939759036144,-0.3798977853492333,-0.409090909090909,-0.3767123287671232,-0.3453237410071942,-0.4032786885245901,-0.3691507798960137,-0.3568904593639576,-0.2972972972972972,-0.2986512524084779,-0.370242214532872,-0.3625218914185639,-0.35
BDFF_05-L^C99,0.0816622524908563,-0.0816622524908563,10.0,0.0289150460593654,-1.8027236407708305,2.3305518169582773,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.7250447617609663e-06,-0.0350562947799386,-0.0848756762683323,0.1433717145194022,0.0654592674293932,0.2317028357235398,0.1029773052958822,-0.0845929060178555,-1.169828364950316,1.756393001345895,-0.0680293017775728,0.0707070707070707,0.2857142857142856,0.0939226519337015,-0.1715481171548117,-0.6495575221238938,-0.6867088607594937,-0.6764705882352942,-0.6556521739130434,-0.6192307692307693,-0.604,-0.6228571428571429,-0.5917525773195875,-0.6644067796610169,-0.6699999999999999,-0.6857142857142857,-0.6806451612903226,-0.7088235294117646,-0.7428571428571429,-0.7428571428571429,-0.7324324324324325,-0.7585365853658537,-0.7656804733727811,-0.791578947368421,-0.7859459459459459,-0.7737142857142857,-0.7859459459459459,-0.79375,-0.8010050251256281,-0.8,-0.788235294117647,-0.8029850746268656,-0.8,-0.7926701570680629,-0.7904761904761904,-0.8096153846153846,-0.803960396039604,-0.8096153846153846,-0.8200000000000001,-0.8247787610619469,-0.8140845070422535,-0.8029850746268656,-0.818348623853211,-0.8123222748815166,-0.8105263157894737,-0.8029850746268656,-0.8010050251256281,-0.8200000000000001,-0.8114285714285714,-0.8149532710280374
BKEO_50-L^A00,0.0976104272266473,-0.0976104272266473,10.0,0.0648923444976077,-1.938651181171612,1.3726872246696036,0.1589403973509933,0.0930693069306931,0.0483707458363497,1.162557926557609e-07,0.0236244019138756,-0.5624855743109328,0.0776404293277752,-0.0928981742343859,0.1463652353520196,0.0471902886084089,-0.1744339775364051,-0.8708010335917312,1.0449339207048458,-0.0956668542487338,-0.0862068965517239,0.2747252747252746,0.2083333333333332,-0.0866141732283465,-0.3255813953488372,-0.3409090909090909,-0.3446327683615819,-0.3012048192771084,-0.2611464968152867,-0.2926829268292683,-0.2839506172839507,-0.4257425742574258,-0.4368932038834952,-0.4423076923076924,-0.4703196347031964,-0.4423076923076924,-0.5521235521235521,-0.5827338129496402,-0.6133333333333333,-0.618421052631579,-0.6305732484076434,-0.5944055944055944,-0.546875,-0.5538461538461539,-0.5606060606060607,-0.546875,-0.5378486055776892,-0.526530612244898,-0.536,-0.5084745762711864,-0.534136546184739,-0.5226337448559671,-0.5226337448559671,-0.4889867841409692,-0.5639097744360904,-0.5781818181818181,-0.575091575091575,-0.55893536121673,-0.55893536121673,-0.5396825396825398,-0.5166666666666666,-0.5284552845528456,-0.5245901639344263,-0.4423076923076924,-0.3626373626373627,-0.3371428571428572,-0.2839506172839507,-0.3294797687861271,-0.3294797687861271
BKLI_06-L^K01,0.0265213680824525,-0.0265213680824525,3.0,0.5582025814500262,-0.0435027778819376,1.0249421399323482,0.2222824613716454,-0.800125904941769,0.040719865705095,7.011348897647105e-08,0.2478048078307183,1.7612273751774377,-0.0599520575165939,-0.1483549519735132,-0.0895039280115604,-0.3004508788085047,-0.2563106037792959,-0.3420416061925495,0.8289478369236246,0.4503442865858973,0.0520833333333334,-0.04,-0.0204081632653061,-0.1759656652360515,-0.2350597609561753,-0.2350597609561753,-0.2131147540983606,-0.1192660550458716,-0.0495049504950495,0.0434782608695651,-0.0204081632653061,0.0786516853932584,-0.0303030303030302,0.0105263157894737,0.1707317073170731,0.1999999999999999,0.2715231788079471,0.2151898734177213,0.0666666666666666,0.0909090909090908,-0.0204081632653061,0.0105263157894737,0.2467532467532467,0.1707317073170731,0.4656488549618318,0.4769230769230768,0.3150684931506848,0.3714285714285714,0.2387096774193546,0.3241379310344827,0.4769230769230768,0.4769230769230768,0.0971428571428572,0.2387096774193546,0.1636363636363635,0.1999999999999999,0.2387096774193546,0.0378378378378376,0.1294117647058823,0.1294117647058823,-0.0857142857142857,0.0666666666666666,0.3714285714285714,0.7454545454545451,0.4769230769230768,0.536,0.536,0.4769230769230768,0.3241379310344827
BPVK_29-L,0.0965451055662188,-0.0965451055662188,7.0,0.0798403193612774,-0.2288763811811811,1.3424862705941087,0.1122774988589685,0.1638888888888889,0.0631477927063305,3.4168511078129384e-05,0.0992015968063872,-0.0537884460001638,-0.1242815398750613,0.0141361123789239,-0.1734829616477538,-0.0353144160421788,-0.0453334093945055,-0.7044817927170869,0.944083874188717,0.0608394301116673,0.0593667546174143,0.1387080620931398,0.0257104194857915,-0.005249343832021,-0.1223465843303744,-0.106483300589391,-0.1216685979142526,-0.1360182370820669,-0.1555885629409581,-0.1530726256983241,0.0641085634066447,0.1661538461538461,0.1999999999999999,0.1071080817916261,0.1685508735868446,0.1263001485884098,0.1235177865612648,0.2399127589967284,0.2252155172413792,0.3009153318077802,0.238562091503268,0.2718120805369126,0.3798543689320386,0.3933823529411764,0.3765133171912833,0.4177057356608478,0.4727979274611398,0.6036671368124118,0.5791666666666666,0.6696035242290748,0.6514161220043573,0.6383285302593658,0.7947908445146012,0.7821316614420062,0.8250401284109148,0.7319116527037317,0.93531914893617,0.93531914893617,1.0267379679144382,1.0468046804680466,1.1412429378531073,1.3987341772151898,1.5127071823204417,1.5988571428571428,1.5840909090909083,1.5782312925170063,1.5870307167235491,1.7168458781362008,1.65034965034965
BUNQ_03-L^K12,0.1054778054434618,-0.1054778054434618,10.0,-0.1176945920284438,2.2311281352873324,2.334881868861163,0.1756740845402095,0.0553485896753591,-0.043509058126556,5.120198107754169e-09,-0.096482899335367,1.3200923021070836,-0.1308272354512284,0.1972946306409139,-0.0966737899574222,0.0817122908057593,0.0587777495889339,-2.978181818181818,0.4851340589328379,-0.0579345791781892,-0.0416666666666666,0.0909090909090908,0.1999999999999999,0.1999999999999999,0.0,0.5,0.3333333333333332,0.3333333333333332,0.4117647058823528,0.3333333333333332,0.263157894736842,0.1999999999999999,0.3333333333333332,0.714285714285714,0.5,0.4117647058823528,0.5,-0.0769230769230769,-0.2258064516129032,-0.25,-0.3846153846153847,-0.4146341463414634,-0.3846153846153847,-0.4,-0.4782608695652174,-0.4285714285714286,-0.4,-0.4,-0.4146341463414634,-0.368421052631579,-0.4,-0.3846153846153847,-0.3846153846153847,-0.4545454545454546,-0.4666666666666667,-0.368421052631579,-0.4146341463414634,-0.4418604651162791,-0.5,-0.4545454545454546,-0.4782608695652174,-0.625,-0.6417910447761195,-0.6571428571428571,-0.6307692307692307,-0.6307692307692307,-0.6129032258064516,-0.6619718309859155,-0.6962025316455697
BWQW_65-L^I10,0.0903556043047673,-0.0903556043047673,18.0,0.004109719965593,0.061419403010668,1.1521104488505047,0.1301669638515156,-0.5681593445401893,0.0200295674567163,2.86731569533192e-05,0.1425658670234795,0.6039263166948876,-0.313371129009821,-0.038515420005878,-0.3688967906086318,-0.0136626346436838,-0.0927820515484867,-0.8725821307952103,0.7956452986254712,0.0999607740585773,-0.0329670329670329,0.0224719101123596,0.0833333333333332,-0.1221864951768488,-0.1651376146788991,-0.2309859154929576,-0.2244318181818182,-0.2581521739130435,-0.2266288951841359,-0.1727272727272727,-0.0618556701030927,-0.1049180327868851,-0.0899999999999999,-0.2132564841498559,-0.0714285714285714,-0.1136363636363636,0.0340909090909089,0.026315789473684,0.0148698884758364,0.030188679245283,-0.0387323943661971,-0.0454545454545454,0.0186567164179103,0.1188524590163935,0.0622568093385214,-0.0249999999999999,0.0340909090909089,0.0833333333333332,0.0963855421686745,0.06640625,-0.0036496350364964,0.0705882352941176,0.0224719101123596,-0.0072727272727273,-0.0319148936170212,0.030188679245283,0.0963855421686745,0.0833333333333332,0.1008064516129032,0.06640625,0.2079646017699117,0.1142857142857141,0.1617021276595744,0.1716738197424892,0.1869565217391304,0.1921397379912663,0.2409090909090907,0.2580645161290322,0.2938388625592418
CWI_80-L,0.0255458292176164,-0.0255458292176164,10.0,-0.8546405024772754,-1.89909653222923,1.1489615660062067,0.14501953125,-0.9890504704875962,1.084914336319357,5.7053572550786144e-05,-0.0011508602192486,0.0138654660800422,0.3739388668643585,0.3822363689853555,0.1019360495701749,0.0024190970980711,0.5614085962783125,-2.167630057803468,0.6321317736930054,-0.0012624491513536,0.0588235294117649,0.1258278145695361,-0.567062818336163,-0.6238938053097345,-0.5816242821985234,-0.5397111913357401,-0.5526315789473685,-0.5774647887323945,-0.5993715632364494,-0.551056338028169,-0.5397111913357401,-0.5342465753424658,-0.5202257761053622,-0.5401262398557258,-0.5081967213114754,-0.493545183714002,-0.5329670329670331,-0.53125,-0.5072463768115942,-0.4985250737463127,-0.532538955087076,-0.4693028095733611,-0.4736842105263158,-0.4603174603174603,-0.3928571428571429,-0.4090382387022017,-0.4217687074829932,-0.4990176817288801,-0.4930417495029822,-0.5058139534883721,-0.4970414201183433,-0.4654088050314465,-0.5534150612959721,-0.5611015490533563,-0.5506607929515419,-0.5426008968609866,-0.5077220077220077,-0.5179584120982987,-0.4985250737463127,-0.5114942528735632,-0.4795918367346939,-0.4869215291750502,-0.4608879492600424,-0.4137931034482758,-0.4014084507042254,-0.4256756756756757,-0.4090382387022017,-0.4164759725400458,-0.4164759725400458
CWV_20-L^I06,0.1161461566453325,-0.1161461566453325,10.0,-0.0927165836531395,-0.8696181529490745,1.2114345311462975,0.0966164608465986,-0.0263450245992699,-0.1225035854185694,1.2217461281654777e-05,-0.0785090226177838,-0.2042748751927548,0.1430030464835994,0.0321014119442975,0.2162342710858877,0.2755078051603186,0.1298061240440358,-4.5066445182724255,1.003034038115104,-0.1041139842836554,0.0356294536817103,0.1710709318497913,0.0712468193384223,0.0685279187817258,0.0144578313253012,-0.1364102564102564,-0.1864734299516908,-0.1004273504273504,-0.156312625250501,-0.0926724137931034,-0.1588411588411588,-0.1042553191489362,-0.1785365853658537,-0.2359346642468239,-0.2086466165413534,-0.2428057553956834,-0.2056603773584905,-0.177734375,-0.1118143459915612,-0.1052072263549416,-0.156312625250501,-0.1155462184873948,-0.0366132723112128,-0.0539325842696629,-0.025462962962963,-0.0377142857142857,-0.0321839080459769,-0.0726872246696035,-0.0877573131094258,-0.0955961331901181,-0.0907127429805615,-0.0507328072153324,-0.0955961331901181,-0.0777656078860898,-0.0654827968923418,-0.0507328072153324,-0.0288350634371395,0.0524999999999999,0.0083832335329341,-0.0117370892018778,0.0407911001236094,0.0591194968553459,0.1196808510638298,0.2028571428571428,0.2028571428571428,0.1842475386779183,0.1960227272727273,0.1776223776223775,0.2455621301775148
DLY_Y2-L^F16,0.0768990309471709,-0.0768990309471709,10.0,0.0638709677419354,0.0387807617365758,1.3040421792618628,0.1354309165526676,-0.3466666666666667,0.0450140668959024,4.041487923107617e-06,0.072258064516129,0.1221178663930324,-0.0563254487308767,-0.0984549770660657,-0.1117984768599882,-0.1148990674130338,-0.1281453486272763,-1.0336134453781514,0.9701230228471002,-0.0534465534465534,-0.1629955947136564,-0.0541666666666665,-0.1433962264150943,-0.2677419354838709,-0.3551136363636363,-0.4503631961259079,-0.4149484536082474,-0.3914209115281502,-0.3797814207650273,-0.3401162790697674,-0.4339152119700747,-0.4103896103896104,-0.4633569739952718,-0.509719222462203,-0.4408866995073891,-0.345821325648415,-0.3362573099415205,-0.4026315789473683,-0.4310776942355889,-0.4955555555555555,-0.4840909090909091,-0.4793577981651377,-0.53099173553719,-0.4966740576496674,-0.5107758620689655,-0.5757009345794393,-0.560077519379845,-0.536734693877551,-0.5043668122270742,-0.5300207039337475,-0.5684410646387832,-0.5626204238921002,-0.5450901803607214,-0.5450901803607214,-0.5221052631578947,-0.4910313901345291,-0.591726618705036,-0.5811808118081181,-0.5953654188948307,-0.6622023809523809,-0.6513056835637481,-0.6486068111455108,-0.6272577996715928,-0.6247933884297521,-0.5834862385321101,-0.5796296296296297,-0.6113013698630136,-0.6241721854304636,-0.6216666666666666
