firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0497731492992994,0.0497731492992994,19.0,9.19488096119743e-07,0.0952482940572158,0.0966181735594954,0.0811245546101701,0.9202906556687962,-191.7056,0.2745816874500114,0.0052025627409641,0.0021242955918584,-0.000494150174475,1.0,1.2253601983874505,0.0576788421241132,1.5115836860153214e-07,0.2525599996148748,0.6007503813651532,0.0001849547043223,0.0649161407929035,2.732928934749308e-06,5.0,16.921108716279488,0.7795102564792328,0.0498630773934686,0.0140932688278353,0.007428727081569,0.0218977178745606,0.0250052570602574,0.0627248449367957,-0.0701788537727603,0.0157523047885815,1.1569596241974969,5.0,0.9304747157416048,0.0087942712005009,0.0351101899193536,0.0483023398399205,0.5969504008402828,0.0937548493473918,0.1487302383809308,0.0485873738159554,0.0298174256715466,0.0761635442832053,0.1148608714269011,-0.0166808510638297,-0.0408163265306122,-0.0701171256726812,-0.0649371319433391,-0.0260278514588859,-0.0816007503517273,-0.0172298427567748,0.0379858657243816,0.1012183692596062,0.0487325955016064,0.0435168738898756,0.0159086979076603,-0.0087734098194702,-0.0140963248867259,-0.0162424648359008,-0.0284438564577476,0.1211832061068702,0.0139799792889196,0.072080291970803,0.1143778452200303,0.1412198912198912,0.2793989547038327,0.2574914383561644,0.2234485630987088,0.1152239939255885,0.1640578561521697,0.2158526490066226,0.0285364145658264,-0.0129368279569892,0.0310635310635312,0.2041401926624308,0.1443319049474094,0.0204967865207572,-0.0091077753415416,-0.0436268923978512,-0.0794421811344405,-0.1023682200152789,-0.0696753760886776,-0.0345110928512736,0.0958776347696326,0.0948565039135296,0.220906068162926,0.2473460721868365,0.2056228196183049,0.2108408903544929,0.0674055232558139,0.0435168738898756,0.0748261983168678,0.0166118705658417
BAOH-L,0.126463015846405,-0.126463015846405,4.0,1.091598837766234e-06,0.1130769691645176,0.0822245695233877,0.2151250239141143,0.4765454761382571,-152.05319999999998,0.7650141685880703,0.0048659147844031,-0.0178489276186795,-0.0132536036454039,1.0,1.3049179974671938,0.1528950080039232,-1.0596769329346484e-08,0.1852661141997404,0.4322924754178387,3.622632153351087e-08,0.1808633632411132,1.0720381549062384e-06,3.0,0.6072916020163445,0.3452988379611919,-0.0263498946182097,0.0653049999532233,0.0237572618904134,0.0310736382573386,0.0029840591448627,-0.1737088620294917,-0.0378596065201186,-0.1903079805207365,-26.94964497066594,4.0,0.8441451271995318,-0.0271593925344246,-0.0539307695827708,0.1161661426348219,1.828019510902082,-0.0451692329330897,-0.0241309938760049,-0.1576247825978354,0.0178209571000887,-0.0654166955211841,-0.0822457196862379,-0.0847457627118644,-0.0422077922077921,-0.0264026402640262,-0.0327868852459015,-0.0231788079470197,-0.0231788079470197,0.528497409326425,0.4750000000000001,0.5051020408163267,0.4676616915422888,0.4750000000000001,0.0611510791366907,0.0350877192982457,0.0278745644599303,0.0387323943661972,0.0387323943661972,0.0573476702508961,-0.0100671140939596,0.0314685314685316,0.0766423357664234,0.0535714285714286,0.068840579710145,-0.0166666666666666,0.068840579710145,0.0387323943661972,0.0573476702508961,0.5445026178010473,0.5608465608465609,0.6388888888888888,0.6666666666666667,0.0243055555555555,0.0207612456747405,0.046099290780142,0.0243055555555555,-0.0033783783783782,-0.0199335548172756,-0.0067340067340067,-0.0544871794871795,-0.1895604395604395,0.0350877192982457,0.277056277056277,0.4320388349514563,0.2291666666666667,0.3532110091743119,0.3470319634703198,0.2660944206008584,0.2553191489361701,0.282608695652174,0.282608695652174
BBIO-L^E18,0.0030294530154277,0.0030294530154277,29.0,3.154990454946255e-07,0.0326820390463538,0.0480704129993229,0.1398761751891768,1.6022477236244494,22.0,0.0980423469241595,0.0292847124824684,0.0062032081672903,0.0013983220135836,1.0,1.3908305148440436,0.153903623459096,6.245415973388297e-08,0.5844025437911413,0.3313253012048193,8.130437801593548e-07,0.023179006785564,7.799940983066657e-07,5.0,2.205033888424369,1.2115655853314526,0.0163399759294332,0.0542819210788845,0.0899805693256932,-0.0452735991627526,0.0893897139076038,-0.1268402420522121,0.0035868972075398,0.0349198085967274,0.0536779324055666,6.0,0.8530627583615182,0.0041800643086816,0.0155440414507772,0.0238180302488984,0.5415008093924657,-0.0112685484770724,0.1946403385049365,0.0047124824684406,0.0474171594332254,-0.0763123070136744,0.0962366810247109,0.0086393088552916,0.064367816091954,0.0919811320754715,0.4514106583072099,0.5230263157894737,0.4514106583072099,0.3304597701149425,0.4334365325077398,0.4334365325077398,0.4072948328267476,0.3116147308781869,0.2896935933147633,0.2754820936639119,0.2479784366576818,0.334293948126801,0.394578313253012,0.5130718954248366,0.4698412698412699,0.4290123456790122,0.4202453987730061,0.602076124567474,0.6775362318840581,0.6775362318840581,0.6594982078853047,0.618881118881119,0.6418439716312057,0.6654676258992807,0.5032467532467533,0.5382059800664452,0.5856164383561644,0.7148148148148146,0.6535714285714287,0.4651898734177213,0.361764705882353,0.2615803814713897,0.3266475644699138,0.2896935933147633,0.2754820936639119,0.2446236559139785,0.3459302325581395,0.3459302325581395,0.4651898734177213,0.4839743589743588,0.307909604519774,0.3459302325581395,0.2547425474254743,0.1811224489795917,0.1963824289405684,0.1574999999999999
BBOU-L,0.0144753134864577,-0.0144753134864577,29.0,1.6084115544918878e-07,0.0166612767858297,0.0302540804307588,0.1752298539751217,0.6624275987403826,63.0,-0.1926479224478477,0.0072899771534208,0.0028914491383622,0.0055982590993647,1.0,1.2990990990990992,0.0899352267065271,4.2374228580960535e-08,0.2713488470043171,-0.1880877742946708,1.2622496502269162e-06,-0.045545497856122,2.6232407976877294e-07,3.0,17.554824272059232,0.6318874560375146,0.0062001489692711,-0.0920101529455347,0.0058749707436077,0.0254846305787596,-0.1599403756670314,0.1036176953046933,0.1752816654849869,-0.0008968798749603,-0.152741994847258,7.0,0.5801801801801801,0.0160122251013221,0.0485789155412215,0.1186434138436607,0.4924955031212087,0.0125302727177003,0.2090269636576787,0.0183819041141282,0.0184268716436769,-0.0814264649664136,0.1492608488316643,0.0804311774461026,-0.0074074074074074,-0.0428571428571428,-0.1148623853211009,-0.0596491228070175,-0.0518867924528302,-0.021897810218978,-0.0683661645422942,-0.0114754098360654,0.0611526616805984,0.0294494238156211,0.0739091718610864,0.0583589293549804,0.0578947368421052,0.1023765996343692,0.1431279620853081,0.2268565615462869,0.1166666666666667,0.0743875278396437,0.1573896353166988,0.1192575406032483,0.1447555766492643,0.2939914163090129,0.3066088840736727,0.2788971367974551,0.2822966507177034,0.2628272251308901,0.2988691437802908,0.2615062761506275,0.290529695024077,0.3657984144960362,0.4263749260792431,0.3422370617696162,0.2870864461045892,0.3267326732673268,0.3289256198347108,0.291220556745182,0.2582159624413145,0.236923076923077,0.3051948051948052,0.2293577981651375,0.3296582138919515,0.3704545454545453,0.3588732394366198,0.3565804274465691,0.2681388012618297,0.2648138437336129,0.3216438356164384,0.3023758099352052
BBXK-L,0.1040352970137665,-0.1040352970137665,30.0,6.385167342619529e-07,0.0661429222652116,0.0295886201690021,0.1273759768332631,2.090880482356103,-146.6,-0.2195089062971643,0.0028404249275691,-0.0021759443620226,-0.0020704544382048,1.0,0.7217415115005477,0.1353012130453583,5.550065975760879e-09,0.5483388604160386,-0.243325075695018,9.94930147123099e-07,-0.0518959264866387,9.925331994006617e-07,3.0,1.2677792244585944,0.3570636504768242,-0.0289266736609055,-0.0082493476276348,0.2257681806569939,-0.0026671960389568,-0.2783326885107139,-0.022490019904957,-0.0436244680987702,0.0143111013617508,-32.066147859922175,3.0,0.2940306681270537,-0.0037279953494837,-0.0102114991865415,0.1563041491001869,2.681569477082043,-0.0895146216460657,-0.0632386021607579,-0.1245494770461485,-0.0859813084112149,-0.1062017463682153,0.0071737902466579,0.0555555555555555,-0.0721649484536082,-0.1029900332225912,-0.1428571428571428,-0.1262135922330096,-0.1793313069908814,-0.2329545454545454,-0.15625,-0.1666666666666666,-0.1988130563798219,-0.2799999999999999,-0.2643051771117165,-0.1988130563798219,-0.2011834319526626,-0.2035398230088495,-0.2285714285714285,-0.1717791411042943,-0.2105263157894735,-0.1717791411042943,-0.2196531791907513,-0.15625,-0.15625,-0.2722371967654986,-0.3632075471698113,-0.3366093366093365,-0.3735498839907192,-0.3647058823529411,-0.4026548672566371,-0.4685039370078739,-0.4807692307692307,-0.4610778443113772,-0.4664031620553359,-0.5036764705882353,-0.5045871559633027,-0.5360824742268041,-0.5072992700729927,-0.490566037735849,-0.4705882352941175,-0.4351464435146444,-0.4363256784968684,-0.4489795918367347,-0.3316831683168316,-0.3233082706766917,-0.3877551020408163,-0.3691588785046729,-0.3676814988290396,-0.3999999999999999,-0.3918918918918919,-0.4130434782608695
BCIP-L,0.0626653402975903,-0.0626653402975903,19.0,5.119984542216452e-06,0.5303709697856966,0.0436423724058268,0.1241737138676396,0.4263930325429785,3.6269000000000062,0.0390474587768466,0.0004442260261224,-0.0090919587430672,-0.0013603413364051,1.0,0.8339522100244319,0.2703209053405789,2.662477484097838e-07,0.1549183831964271,0.8463320507753456,2.692709439927617e-06,0.0092315345393321,1.0687911308415657e-05,5.0,1.023195399018903,0.3787518169832519,0.2173592545331615,-0.1176353718761596,0.0306338948396274,-0.0380082820592997,-0.1220783600717273,-0.0331338538339213,0.1766584327704902,0.1740298137886893,-3.81623546160902,5.0,0.8105424569005245,0.0028611574739149,0.0091292384908353,0.0772876288239507,0.7990451356690893,0.0152201934434254,0.0569259471209811,-0.0339775554669519,0.0406878355171755,-0.0022081113593448,0.0836517027156371,0.0508474576271187,0.0727272727272725,0.0925925925925925,0.1132075471698113,0.1568627450980391,0.0925925925925925,0.0535714285714283,0.0,-0.0483870967741936,0.0172413793103447,0.0,0.0727272727272725,0.0172413793103447,0.0727272727272725,0.0727272727272725,0.0,0.2040816326530612,0.0,0.1132075471698113,0.0727272727272725,0.1132075471698113,0.2040816326530612,0.0925925925925925,0.0727272727272725,0.0,0.0535714285714283,-0.0327868852459016,-0.1571428571428571,-0.2236842105263158,-0.1805555555555555,-0.0923076923076924,-0.0781250000000001,-0.1323529411764706,-0.1060606060606061,-0.0923076923076924,-0.0781250000000001,-0.0634920634920636,-0.0781250000000001,-0.0327868852459016,0.0925925925925925,0.0727272727272725,0.0727272727272725,0.0727272727272725,0.0727272727272725,0.0727272727272725,0.0172413793103447,0.0172413793103447,0.0,0.0350877192982457
BCQF-L,0.0091981532565812,-0.0091981532565812,29.0,4.808250131344908e-07,0.0498078903189351,0.0806148074532189,0.1008412327045191,0.8651179384030317,483.4692,0.3364397179629251,0.0164336858690735,0.0015377479110005,-0.0001733836572977,1.0,1.3464764725199665,0.2775163796774509,6.687517233084991e-08,0.2271564510848112,0.5171748625873637,4.658337814291148e-05,0.0795405123423685,9.962313974465284e-07,5.0,21.6263643689834,0.4394643207089251,0.0386646460965904,0.0443959639253258,0.0819257577509835,0.019902249113333,0.0240537092124425,-0.0564048970079268,-0.0609665161245837,-0.0049859000566341,-0.1973969613989638,6.0,0.8869198510887834,0.0138757993370291,0.0428792076154557,0.0434137952273923,0.6649561899183782,0.0841219073662557,0.2829321240735338,0.0688543580501488,0.0313227366825492,0.0004006379172355,0.0621463888700647,0.0222197778022221,-0.0404264302301033,-0.1103826206086701,-0.1188329940874285,-0.0864234750276354,-0.174221091833954,-0.1413864752550057,-0.1046878077604885,-0.1285467791411042,-0.1562093929831074,-0.1764652595343782,-0.1820226741047328,-0.1686328303612254,-0.1524333395487601,-0.1258653846153846,-0.0778048285656319,0.0212311840035948,-0.0161255411255412,0.0061981184283341,0.0154138277672288,0.11164098801663,0.1759151468115378,0.2085881414517414,0.2638676491032947,0.2542770419426048,0.3434313580611792,0.373262839879154,0.3736778482925353,0.3326004104368221,0.3788866980130438,0.5521598087758237,0.4357233101705622,0.3106978085351788,0.3934702636419376,0.3204066811909949,0.2610625606880288,0.2402455661664393,0.2649227772366771,0.2714685314685314,0.3304551441533734,0.3043041606886656,0.3246393705376658,0.2534123810836894,0.2066631271568886,0.2698700935884899,0.1804960394753927,0.1439536932175664,0.1658117466016926,0.1211000123319767
BCYN-L,0.0529614992901573,-0.0529614992901573,29.0,2.2651948204583018e-06,0.234647890784436,0.0908015317046038,0.2805843406324024,0.6136617190348987,238.79669999999987,-0.6841612180067284,0.0026623512195776,0.0207477437021802,0.0017635977679685,1.0,1.6893118372634748,0.067334482114867,4.439094869842518e-07,0.1717853103777679,0.0423031071888064,7.610460765002334e-06,-0.161748244632136,2.260128516793044e-06,3.0,3.994402085946768,0.371164111377826,0.0940084692000787,0.0526005030435615,-0.1367956989036065,0.3017591265325253,0.0703587844270689,0.0025829238480418,0.1687377405523219,1.0826822024151457,-0.5845697293180933,8.0,1.383381796057543,0.022049847610851,0.0472085998991287,0.1228045349447549,0.8272195173053671,-0.0201799047493298,0.0397292543967194,-0.0756153666622362,-0.0192442627819175,-0.063708088066405,0.0826822024151456,0.1316157938952673,-0.1043391020817656,-0.0948035487959443,-0.0941146626078133,0.0197030268418045,-0.0221796276013144,0.0053490990990989,-0.0502659574468085,0.0197030268418045,0.0583876704208654,0.1361756283805282,0.1662312214239059,0.1208411801632141,0.0484439224897239,0.0144886363636362,0.1307789740341989,0.1793262879788639,0.2556258790436005,0.3702993092862625,0.5532840365376253,0.4364440868865649,0.5228144989339021,0.9116702355460388,0.5526086956521739,0.8378795676788473,0.8407216494845362,1.1055424528301887,0.8035353535353535,0.612917795844625,0.537898363479759,0.6085585585585587,0.5724350506384852,0.4683388157894737,0.3624570774513544,0.2600564573041637,0.1915248581915249,0.2929036929761042,0.1322130627774256,0.2060114826072272,0.1903333333333334,0.2080514208389716,0.2027618726844056,0.1824503311258278,0.105230578768183,0.0646988670244483,0.1152404747033104,0.1445512820512822,0.1159375,0.0580740740740741
BCZB-L,0.0506013704537831,-0.0506013704537831,30.0,1.0743998044510986e-06,0.1112953489460363,0.0421799009135948,0.0757603350937898,1.8928473112689383,-32.0,0.0890857346713772,0.0016771287555704,-0.0008876570085831,0.001296176279974,1.0,0.7635410599883518,0.0738533036977167,4.479686136491559e-08,0.132390940872473,-0.131578947368421,7.039128114112129e-06,0.02106149957877,2.1151657194631664e-06,4.0,1.888511116769324,0.1532305005820722,-0.0301026685892398,0.0354061226321005,0.1767136254766773,0.0700595400896257,0.1083379156425583,0.0653945638443228,-0.1853872964224154,-0.1130553194688786,-3.41747572815534,6.0,0.5878470199961172,0.0034576140045456,0.0103070491566959,0.0217261311540761,0.5915920747255929,0.114708415666008,0.0784342258440046,-0.0315300206047247,0.0088665957339007,0.1340847260007773,0.0851128737034777,0.3138075313807531,-0.06640625,-0.0590551181102362,-0.0082987551867219,0.0257510729613734,0.0127118644067798,-0.0041666666666665,0.0127118644067798,-0.0362903225806451,-0.0401606425702811,-0.1433691756272401,-0.1309090909090908,-0.0912547528517109,-0.1082089552238806,-0.0736434108527132,-0.0401606425702811,0.0436681222707424,-0.0590551181102362,-0.0244897959183674,-0.0123966942148759,0.0669642857142855,0.0127118644067798,-0.0700389105058364,-0.1730103806228373,-0.1371841155234656,-0.0772200772200771,-0.0244897959183674,-0.0772200772200771,-0.0553359683794465,-0.1048689138576778,-0.06640625,0.0042016806722691,-0.0912547528517109,-0.0981132075471697,-0.0362903225806451,-0.1213235294117647,-0.0736434108527132,-0.1213235294117647,-0.1048689138576778,-0.0323886639676113,0.0301724137931036,-0.0244897959183674,0.0213675213675215,-0.1758620689655171,-0.2315112540192925,-0.2388535031847133,-0.294985250737463,-0.2646153846153846,-0.2290322580645161
BCZN-L,0.0099312847944236,-0.0099312847944236,29.0,2.823908153471148e-07,0.029252410697589,0.1252930270280118,0.2887789194727806,1.3189772685911527,48.85260000000002,-0.0085805783810583,0.0067973121028699,0.0154975221924476,0.0016833522400892,1.0,2.3206675760888573,0.1750071562895062,7.675760603923269e-08,0.4036817509964513,-0.072531010429094,5.861758501484958e-07,-0.0020286059112035,3.36212094452187e-07,4.0,4.268850575504787,0.5454881642077423,0.0027851915999647,0.22587865554444,0.1495980761989607,0.0385330827670804,0.3461603305601012,0.0964017103308632,0.098309888601185,0.0362855585061233,-0.0782700018440751,8.0,1.4687537726632065,0.0261508731672654,0.0573009017582933,0.1200718762049214,0.5219562612173921,0.046781248449474,0.2614446493416759,-0.081909266336367,-0.0205403364910707,-0.0831862462984706,0.1307239499924809,-0.0438461538461538,-0.0348923533778767,-0.0504017531044558,-0.0023023791250958,0.0342084327764518,-0.0593342981186686,-0.0007686395080707,0.0101010101010101,0.0788381742738588,0.0612244897959184,0.077943615257048,0.0466988727858292,0.1016949152542372,0.1596788581623549,0.2014787430683917,0.2909632571996028,0.381509032943677,0.3993541442411197,0.5133876600698486,0.5892420537897312,0.625,0.6993464052287581,0.9145802650957292,0.8465909090909092,0.8030513176144245,1.003081664098613,1.2687609075043629,1.1848739495798315,0.9089574155653452,1.127659574468085,1.2146507666098807,1.103559870550162,1.0061728395061729,0.8181818181818181,0.6455696202531644,0.5719467956469166,0.7783857729138168,0.8005540166204987,0.854493580599144,1.0733652312599684,0.9548872180451128,0.9287833827893176,0.8922852983988354,0.7310252996005326,0.7264276228419655,0.639344262295082,0.5384615384615385,0.5531660692951017,0.5133876600698486
