firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDAJ-L,7.0,-0.0363123115416694,3.044790926748683e-07,0.0240854895914098,0.0713032288254562,0.2190345119627355,1.251027700125766,0.1441413184182626,1.0,0.0546095126247797,7.13728830824719e-08,-0.0914793518034479,1.0036803521292189e-07,5.101211524825606e-07,-0.0849467815509376,5.0,1.569273249687286,-0.3022336159647405,-0.022528402600113,-0.23781643805063,0.2762388000179316,0.2254098360655738,-0.0757575757575758,1.4158415841584158,-0.0792452830188679,-0.1468531468531468,-0.1127272727272727,1.3461538461538458,-0.024,-0.0317460317460317,0.0608695652173914,0.0796460176991151,0.2774869109947644,1.392156862745098,0.0844444444444443,1.3689320388349513,0.1563981042654028,0.1090909090909089,1.3461538461538458,0.2842105263157894,0.326086956521739,0.4352941176470588,0.3942857142857143,0.3406593406593405,1.4158415841584158,1.4158415841584158,1.5154639175257731,0.4698795180722892,1.5957446808510638,0.7062937062937062,0.6598639455782314,1.6813186813186811,0.5641025641025641,1.489795918367347,0.2448979591836735,1.3689320388349513,1.3461538461538458,1.3461538461538458,1.30188679245283,-0.1557093425605537,1.259259259259259,0.0209205020920502,-0.0505836575875485,0.0844444444444443,1.2181818181818178,1.0854700854700856,0.0517241379310344,1.238532110091743,1.1592920353982303,1.238532110091743
BDBL-L^I07,14.0,-0.1070047070885957,-6.880844242586162e-07,-0.0544301748041173,0.0582665695557174,-0.0352865697177074,1.4499536147723042,-0.0596918749845305,1.0,0.3066971080669712,-1.33248730964467e-07,-0.1149736569993448,3.213392804468289e-07,1.8736307774512425e-06,-0.0002851033499644,4.0,1.3277254497568003,-0.01765030479711,-0.0203663122167312,-0.0848954241029669,1.080153574063925,0.1176470588235294,-0.0340909090909091,-0.1826923076923077,-0.3609022556390978,-0.3609022556390978,-0.4370860927152318,-0.5303867403314917,-0.4620253164556962,-0.4720496894409938,-0.5238095238095237,-0.4585987261146497,-0.3928571428571428,-0.3061224489795919,-0.586374695863747,-0.6109839816933639,-0.5952380952380953,-0.6145124716553287,-0.6179775280898876,-0.6188340807174888,-0.6458333333333333,-0.657258064516129,-0.6909090909090909,-0.6964285714285714,-0.6692607003891051,-0.6718146718146718,-0.736842105263158,-0.7301587301587302,-0.75,-0.7208538587848933,-0.7235772357723578,-0.7424242424242424,-0.7496318114874816,-0.7727272727272727,-0.7203947368421053,-0.678030303030303,-0.6523517382413088,-0.6091954022988506,-0.679245283018868,-0.6828358208955224,-0.6730769230769231,-0.6136363636363638,-0.679245283018868,-0.6304347826086956,-0.6162528216704288,-0.5629820051413882,-0.5771144278606966,-0.5342465753424658,-0.5405405405405406,-0.5142857142857142
BDCK-L^L08,13.0,0.0004852013585637,1.5284958586197688e-06,0.1209100131305605,0.0404429465575349,0.1702882483370288,1.7356191946662527,-0.0011969912434693,1.0,-0.0016085790884719,7.798448258264128e-08,-0.08197914140189,1.508945918692563e-08,1.853568017595832e-06,0.002664298401421,2.0,0.1080298745341741,0.3975748194014447,0.1622807017543859,0.1622807017543859,0.6253520691949039,-0.0941176470588235,-0.1584158415841584,-0.15,-0.2376681614349776,3.999999999999999,-0.2342342342342342,3.999999999999999,-0.1282051282051282,-0.0860215053763441,-0.1052631578947368,-0.1414141414141414,-0.1584158415841584,3.999999999999999,-0.2608695652173912,-0.216589861751152,3.999999999999999,-0.3703703703703704,3.999999999999999,-0.216589861751152,3.8571428571428577,-0.2093023255813954,3.8571428571428577,-0.0340909090909091,-0.0810810810810811,3.8571428571428577,3.999999999999999,-0.0957446808510638,3.8571428571428577,-0.0555555555555555,3.999999999999999,-0.1666666666666667,-0.2916666666666666,-0.3145161290322581,-0.1707317073170731,-0.0860215053763441,-0.1981132075471698,-0.2857142857142857,-0.3461538461538461,-0.2703862660944206,-0.2640692640692641,-0.1584158415841584,-0.2543859649122806,-0.1904761904761905,3.999999999999999,-0.2672413793103447,-0.2796610169491526,-0.3307086614173229,-0.3032786885245901,-0.2307692307692307
BDIM-L^C23,24.0,-0.1180208320002297,2.401900385522078e-07,0.0189999734388561,0.0964676344647736,0.1625931116081915,0.3814484318492978,0.0272131488413377,1.0,-0.2137404509551767,3.920148898760145e-08,-0.189570238454245,5.453678679836049e-08,4.63045082091443e-07,-0.0610994490253264,3.0,2.8248822917760203,-0.1255660457788973,-0.0309161678702644,-0.2571438872009313,0.4870602570345017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0859686828369665,-0.0103058510638297,-0.0699781318338018,-0.0746036680136773,-0.1166172106824926,-0.2214958158995816,-0.0667711598746081,0.145,0.0724063400576369,0.2261120263591431,0.0467651195499296,0.2052631578947368,0.2988656195462478,0.2042880258899677,0.2765866209262435,0.0609408410548824,-0.007997334221926,-0.0679398872886662
BDLO-L,14.0,-0.2547958153423127,1.16625460247968e-06,0.0922553100187843,0.0285738511107342,0.0432963231601852,0.5742042634428399,-0.0543860179292128,1.0,-0.2886570661828627,-3.2595638730303496e-08,-0.3110006031436899,2.1795670863903093e-07,9.79418384282218e-07,-0.2113666982685494,4.0,1.4310496766202618,-0.0020501775155004,-0.6955330054053956,-0.2236568257149464,1.080153574063925,0.0581395348837208,-0.0719424460431653,0.0,-0.1313131313131313,-0.1874015748031495,-0.2355555555555555,-0.2061538461538461,-0.1848341232227488,-0.14,-0.0601092896174862,-0.0444444444444445,-0.0208728652751422,0.0909090909090908,-0.1471074380165289,-0.1999999999999999,-0.2467153284671532,-0.2122137404580152,-0.0702702702702702,-0.1010452961672474,-0.1962616822429906,-0.1224489795918366,-0.0618181818181817,-0.0391061452513966,0.0,0.1700680272108843,0.0661157024793388,-0.0282485875706213,-0.120954003407155,-0.0736086175942549,-0.1026086956521739,-0.1298482293423271,-0.0337078651685393,0.0530612244897958,-0.1757188498402555,-0.1485148514851484,-0.2037037037037037,-0.3036437246963562,-0.3805522208883554,-0.4062140391254315,-0.4798387096774194,-0.5433628318584072,-0.5113636363636364,-0.4608150470219435,-0.4228187919463086,-0.4285714285714285,-0.3298701298701298,-0.3590062111801242,-0.3645320197044334,-0.2998643147896879
BDRV-L,19.0,-0.0020883710705649,1.2003937184018613e-06,0.0949558478914509,0.0332635752836215,0.2060863411181882,0.4281172836782272,0.0067039739455685,1.0,-0.0152321526885667,1.0223256230146304e-07,-0.0097925950376763,7.020023060984733e-07,7.972797637689589e-07,0.0179948586118251,4.0,3.964198707923356,-0.1147560404441138,-0.1036449293330027,-0.1036449293330027,0.1229058771363765,-0.0301318267419961,-0.1060606060606061,-0.0938566552901024,-0.2074626865671642,-0.3040629095674968,-0.2957559681697613,-0.2891566265060241,-0.252112676056338,-0.2735978112175102,-0.2191176470588235,-0.2337662337662338,-0.1407766990291262,-0.133768352365416,-0.2814614343707713,-0.2625,-0.287248322147651,-0.3174807197943445,-0.2994722955145119,-0.2392550143266476,-0.2583798882681565,-0.2824324324324325,-0.271604938271605,-0.276566757493188,-0.2236842105263158,-0.2074626865671642,-0.2236842105263158,-0.2304347826086957,-0.2675862068965517,-0.2614742698191934,-0.2929427430093209,4.53125,4.53125,4.53125,-0.3103896103896104,4.648936170212766,4.648936170212766,4.648936170212766,4.53125,4.53125,4.589473684210526,4.589473684210526,-0.4564994882292733,4.589473684210526,4.648936170212766,4.648936170212766,-0.3931428571428572,4.648936170212766,4.771739130434782,4.771739130434782
BFQK-L,13.0,0.0514455137457128,8.188329521196168e-07,0.0647728958074639,0.0241310099443481,0.0083371518446505,0.0591152431020755,-0.0015878751899924,1.0,0.1815526518063028,1.3593948047158877e-07,0.0022561573300071,7.868790851192185e-06,2.196487966046186e-05,0.0435966612843628,2.0,8.324027953717279,0.926651864328918,-0.0733481356710818,-0.0733481356710818,0.5104487501258202,3.805970149253731,-0.814404432132964,-0.8181818181818181,-0.021897810218978,0.1355932203389831,0.1166666666666667,-0.0629370629370628,-0.8602711157455682,-0.8715244487056567,-0.863265306122449,0.0894308943089432,0.098360655737705,-0.8614270941054809,-0.8788426763110307,-0.8764976958525346,-0.8935663224781573,-0.891497975708502,-0.8919354838709678,-0.8825591586327782,-0.8881469115191987,-0.8862478777589133,-0.8900738310090238,-0.8786231884057971,-0.8596858638743455,-0.849438202247191,-0.8369829683698297,-0.8184281842818428,-0.8225165562913908,-0.8519337016574586,-0.8169398907103825,-0.8436406067677946,-0.8115330520393811,-0.8136300417246175,-0.8646464646464647,-0.8746492048643593,-0.8850771869639794,-0.876040703052729,-0.8707810993249758,-0.8711538461538462,-0.8898026315789473,-0.8974751338944147,-0.9045584045584044,-0.8957198443579767,-0.8871103622577927,-0.8887966804979253,-0.8958818958818959,-0.8845822566752799,-0.8858603066439523,-0.8580508474576272
BFQL-L^K03,14.0,-0.1021077015111183,3.555872110360239e-05,2.812834206449774,0.0797297327835266,0.0942118949348109,0.0629414712672071,-0.0057445980069763,1.0,-0.1093158769240337,1.7664601980797716e-06,0.0278954426307787,2.841710771393853e-09,1.813094910597409e-05,-0.095303886198065,2.0,0.0530057675164466,-0.0438066604380125,-0.1721728426610614,-0.1721728426610614,0.1059241884512713,-0.065958007555126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0845557485684874,-0.0845557485684874,-0.0845557485684874,0.1114257259466109,0.1114257259466109,-0.0855265272020309,-0.0855265272020309,-0.1025277133891543,-0.0751092838454914,-0.0402839606097396,-0.0828593067663601,-0.0538451308308673,-0.0470011051203912,0.1520788632039189,0.0118761889522995,0.0337280685822223,0.022933553802189,0.0885531223104139,0.3474514074670327,0.4364494472767652,0.4364494472767652,0.4364494472767652,0.3138273314866113,0.3138273314866113,0.3138273314866113,0.3138273314866113,0.2303551741282776,0.2317664372592303,0.2317664372592303,0.1439281263817984,0.1753469354039318,0.1753469354039318,0.4038874226092102,0.2606317001860547,0.4350731215330305,0.7809312222291758,0.7809312222291758,0.6395402431295731,0.8698051841387693,0.8999532647883561,0.8999532647883561
BFTY-L^H05,13.0,-0.4666532564190746,1.3675413117742153e-06,0.1081778776375061,0.0021519718653912,0.0312607500304725,0.0610207982349638,0.0060013987478072,1.0,-0.0542753998071992,2.814314288206755e-07,0.1140083011151501,6.298507412265039e-09,7.03177549128204e-06,-0.5011828516381002,2.0,0.2169343226379644,0.049104712309795,-0.4237465837338611,-0.4237465837338611,0.5761080555748893,-0.0303030303030302,-0.1538461538461538,-0.095890410958904,-0.2747252747252747,-0.3888888888888889,-0.4,-0.4453781512605042,-0.4107142857142857,-0.4499999999999999,-0.4159292035398229,-0.4054054054054055,-0.3623188405797101,-0.3773584905660377,-0.484375,-0.484375,-0.4923076923076923,-0.5686274509803921,-0.5319148936170213,-0.4698795180722892,-0.52,-0.5585284280936456,-0.5494880546075085,-0.5111111111111111,-0.5384615384615384,-0.5268817204301075,-0.5234657039711191,-0.5,-0.4235807860262008,-0.3529411764705882,-0.3333333333333332,-0.3917050691244239,-0.4453781512605042,-0.3944954128440366,-0.2903225806451612,-0.2142857142857142,-0.2369942196531791,-0.1851851851851852,-0.131578947368421,-0.108108108108108,-0.0638297872340424,0.0232558139534884,-0.0704225352112675,0.0153846153846153,0.0819672131147541,0.32,0.2222222222222221,0.1478260869565217,0.4505494505494505,0.5348837209302326
BFUG-L^I04,15.0,0.0046302346856854,8.312067747365642e-07,0.0657517136738344,0.0002445652173913,0.0618159429212994,0.1128972130321458,0.008298355852027,1.0,0.0656097900152969,9.228881400348029e-08,9.313588525661089e-06,5.524379448692731e-12,1.4805911352363702e-06,-0.0223613339445336,2.0,0.0408767992384831,0.0038606216590773,0.0038606216590773,0.0038606216590773,0.4641562607872249,-0.0174672489082969,2.0945945945945947,2.2253521126760565,2.271428571428572,2.3925925925925924,2.3925925925925924,2.3925925925925924,-0.0653061224489796,2.180555555555556,-0.1792114695340502,2.136986301369863,2.1156462585034013,2.318840579710145,2.136986301369863,2.2253521126760565,2.3430656934306566,2.367647058823529,2.3430656934306566,1.4756756756756757,1.9548387096774191,1.9548387096774191,1.9740259740259736,1.9740259740259736,2.0945945945945947,2.1586206896551725,2.033112582781457,2.033112582781457,2.013157894736842,2.013157894736842,2.073825503355705,2.0945945945945947,2.1156462585034013,2.073825503355705,2.033112582781457,1.9548387096774191,0.0246085011185683,2.367647058823529,1.9934640522875813,2.664,0.1896103896103895,0.1989528795811519,2.0945945945945947,2.0945945945945947,2.7540983606557377,0.1743589743589744,1.9171974522292992,0.1743589743589744,0.1743589743589744,0.1170731707317074
