firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0518165574746873,-0.0518165574746873,5.0,-0.0259960809928151,-0.0488824085332161,1.5146831530139104,0.0908990256864481,0.7858488591166005,8.720706785660791e-06,-0.023514043109079,-0.2582493708522043,0.5395965767030281,0.0610415467901096,0.7035355843450447,0.1426813153699401,0.544135487635431,-5.633093525179856,0.7944358578052549,0.0728210359288224,0.0136054421768707,-0.0264900662251655,-0.0869565217391304,-0.1502890173410405,-0.1301775147928994,-0.08125,-0.069620253164557,-0.0264900662251655,0.0137931034482758,0.0652173913043479,0.1902834008097165,0.7093023255813953,0.9278688524590164,1.4197530864197527,1.0275862068965518,0.7093023255813953,0.5680000000000001,0.6198347107438016,1.115107913669065,0.8785942492012779,1.0068259385665526,1.0275862068965518,0.9797979797979796,0.6378830083565461,0.7294117647058824,0.75,1.2357414448669202,1.10752688172043,0.1783567134268535,-0.0883720930232558,-0.0981595092024539,-0.0981595092024539,0.1783567134268535,0.1484375,-0.0067567567567567,0.281045751633987,0.2098765432098763,-0.125,-0.1659574468085106,-0.2442159383033419,-0.5299760191846523,-0.4066599394550959,-0.449438202247191,-0.5008488964346349,-0.5395458104933437,-0.5711159737417943,-0.5490797546012269,-0.5490797546012269,-0.6240409207161126
BALZ_07-L^I10,0.123782957249007,-0.123782957249007,5.0,-0.1610848590473794,0.5016855149949891,2.080933240653993,0.1864704217378998,-0.1088143378892277,2.442605478224384e-08,-0.0138437213647879,-0.6848442787524873,-0.0235363261897161,0.0802561532236115,-0.0768451492195616,-0.0185196227726503,-0.0297033755079065,-2.6909515717926933,1.436398803227659,-0.0899264238350441,0.0,0.0434782608695651,0.1999999999999999,0.4117647058823528,0.4117647058823528,0.846153846153846,0.714285714285714,0.714285714285714,0.846153846153846,0.846153846153846,2.428571428571428,1.4,1.6666666666666663,1.4,1.1818181818181817,1.1818181818181817,1.0,2.0,1.6666666666666663,1.4,1.6666666666666663,2.428571428571428,1.1818181818181817,0.714285714285714,0.714285714285714,0.846153846153846,0.846153846153846,0.714285714285714,0.714285714285714,0.6000000000000001,0.5,0.4117647058823528,0.5,0.4117647058823528,0.1428571428571428,0.0,-0.04,-0.1724137931034483,-0.1999999999999999,-0.2727272727272728,-0.3333333333333333,-0.2941176470588236,-0.368421052631579,-0.3333333333333333,-0.3513513513513513,-0.2941176470588236,-0.3142857142857143,-0.2727272727272728,-0.3513513513513513
BAMD_17-L^J98,0.0953264723913233,-0.0953264723913233,4.0,0.0648034504384227,0.0152801663106932,1.2874155905476403,0.0526212235983905,0.0555618294748731,2.9104044517380656e-08,0.0378132346321212,-5.354092107715523,0.0018649079736484,-0.0095083676929476,0.0018649079736484,1.0652614353619574,0.1629521110229302,-6.649077203015336,1.2874155905476403,0.0652614353619574,0.0357142857142855,0.0652173913043476,0.0652173913043476,-0.01010101010101,-0.0297029702970297,0.0828729281767954,0.1329479768786128,0.2645161290322579,0.2645161290322579,0.3243243243243243,0.5555555555555556,0.5076923076923077,0.8846153846153846,0.8148148148148147,0.5555555555555556,0.4518518518518517,0.2645161290322579,0.3243243243243243,0.5555555555555556,0.2894736842105263,0.2327044025157232,0.3424657534246575,0.4306569343065691,0.2327044025157232,0.1264367816091953,0.1136363636363635,0.0261780104712041,0.2098765432098763,-0.062200956937799,-0.1090909090909091,-0.1050228310502283,-0.0710900473933648,0.1264367816091953,0.2024539877300615,0.0828729281767954,-0.1250000000000001,-0.1365638766519824,-0.2794117647058824,-0.3969230769230769,-0.4731182795698925,-0.5,-0.4024390243902439,-0.4024390243902439,-0.379746835443038,-0.3573770491803278,-0.3422818791946309,-0.3656957928802589,-0.4042553191489362,-0.3552631578947368
BBEK_99-L^L95,0.0483882101194174,-0.0483882101194174,4.0,0.1732673267326732,1.0310571583434374,1.1756574160690156,0.1096744400831216,0.1713388652164162,4.013006884071014e-06,0.0822082208220821,2.816701313829437,0.0192320641723198,-0.043618758724705,0.0468886108479657,-0.0450774518268426,-0.4552668952044765,-0.7324973876698015,0.8987631223365553,0.0480698604423407,-0.042168674698795,-0.0726256983240224,-0.0404624277456647,-0.0621468926553673,0.0246913580246912,0.0121951219512195,-0.1782178217821782,-0.2751091703056769,-0.2420091324200913,-0.3224489795918368,-0.2420091324200913,-0.2654867256637168,-0.1216931216931217,-0.0404624277456647,-0.0879120879120879,-0.2242990654205608,-0.5426997245179064,-0.5743589743589743,-0.4907975460122699,-0.5776081424936388,-0.5710594315245479,-0.4907975460122699,-0.5654450261780104,-0.6375545851528385,-0.6437768240343348,-0.6673346693386775,-0.6653225806451613,-0.6612244897959184,-0.6626016260162602,-0.6541666666666667,-0.6437768240343348,-0.6148491879350348,-0.5596816976127321,-0.5501355013550135,-0.566579634464752,-0.5202312138728324,-0.532394366197183,-0.5074183976261128,-0.5620052770448549,-0.5513513513513514,-0.5573333333333333,-0.4923547400611621,-0.5044776119402985,-0.48125,-0.4969696969696969,-0.5146198830409356,-0.5174418604651163,-0.484472049689441,-0.4679487179487179
BBNH_32-L^L97,0.0941213096041093,-0.0941213096041093,7.0,0.0584214461176973,0.6789926179014737,1.5184088023698687,0.082804923535994,-0.0117427275153456,0.0001604414698642,0.0290505179963686,-0.3080917732860339,0.0201809140922555,0.0603853800386032,0.0513799998694222,0.0551240028576519,0.0679817398072598,-2.196125907990315,0.9509098603470164,0.0261594843927713,-0.0192307692307692,-0.0857142857142856,-0.0047846889952152,-0.0325581395348836,0.0271604938271605,0.0146341463414634,-0.037037037037037,-0.0837004405286343,-0.0566893424036281,-0.1053763440860215,-0.0693512304250558,0.0097087378640776,0.0348258706467663,0.0721649484536082,-0.0142180094786729,-0.0857142857142856,-0.1875,-0.1422680412371133,-0.0609480812641082,-0.0917030567685589,-0.111111111111111,-0.0566893424036281,0.0121654501216543,-0.0234741784037557,0.0,-0.0095238095238094,0.0585241730279897,0.1243243243243243,0.0833333333333334,0.0246305418719212,0.0374064837905236,0.1366120218579234,0.2567975830815709,0.2307692307692308,0.382059800664452,0.5072463768115945,0.5407407407407407,0.4910394265232976,0.2644376899696048,0.276073619631902,0.3081761006289307,0.523809523809524,0.4246575342465755,0.4857142857142857,0.368421052631579,0.3248407643312101,0.4596491228070176,0.6124031007751938,0.439446366782007
BBOU_00-L,0.046358454718176,-0.046358454718176,4.0,0.0911137597669183,1.2377401860331882,1.4432707355242569,0.0738801628853984,0.0285138248847926,2.4591534503208484e-05,0.0311217057343398,-0.0351493590554502,-0.0762706812910627,0.0421947567686132,-0.0226830793088259,-0.0091475530740615,-0.0534631746409974,-0.6971428571428572,0.735133020344288,0.0805574439157036,0.0244897959183671,-0.1680814940577248,-0.0909090909090908,-0.1107078039927403,-0.0992647058823529,-0.1202872531418312,-0.1493055555555554,-0.061302681992337,-0.0789473684210526,-0.1792294807370182,-0.241486068111455,-0.2071197411003235,-0.2122186495176847,-0.1887417218543046,-0.2222222222222221,-0.2234548335974642,-0.2979942693409741,-0.3029871977240398,-0.2331768388106415,-0.2825768667642752,-0.2598187311178247,-0.1666666666666666,-0.1448516579406631,-0.1914191419141913,-0.1806020066889632,-0.176470588235294,-0.1388400702987697,-0.1265597147950089,-0.1265597147950089,-0.0666666666666666,-0.0540540540540539,0.0515021459227469,0.1187214611872147,0.1136363636363635,0.1448598130841121,0.1980440097799511,0.2500000000000002,0.1893203883495147,0.0492505353319059,0.0675381263616559,0.0913140311804008,0.2661498708010337,0.2628865979381445,0.2962962962962965,0.2727272727272727,0.234256926952141,0.3031914893617022,0.4202898550724638,0.4939024390243904
BBQS_26-L^G99,0.0032012629640186,0.0032012629640186,4.0,0.0185447463928477,0.1224522787040677,1.7709579011592431,0.1050829602317619,-0.2182854311199207,4.653326526310419e-05,0.0014605647517039,-4.2535795359312365,-0.0729121839334241,-0.0141424230939703,-0.0268170894659343,-0.0011905744055702,-0.4204845374425671,0.0777422790202344,1.1330079316656498,-0.0609028046213976,0.0379746835443037,-0.0650887573964495,0.0675675675675675,0.0972222222222223,0.0533333333333334,0.0063694267515923,-0.0124999999999999,-0.0186335403726708,0.0896551724137932,0.1879699248120301,0.3504273504273505,0.4905660377358489,0.8588235294117648,0.5800000000000001,0.2440944881889764,-0.0062893081761006,-0.1173184357541898,-0.1938775510204081,-0.0306748466257668,0.0259740259740259,-0.0481927710843372,-0.0538922155688621,-0.0538922155688621,-0.197969543147208,-0.2718894009216589,-0.326226012793177,-0.3233404710920771,-0.2367149758454105,-0.3347368421052631,-0.3577235772357723,-0.3577235772357723,-0.2801822323462414,-0.0453172205438066,-0.3443983402489626,-0.3524590163934425,-0.3705179282868525,-0.3471074380165289,-0.3803921568627451,-0.4285714285714286,-0.4306306306306305,-0.3923076923076922,-0.3174946004319654,-0.2866817155756207,-0.3840155945419102,-0.4037735849056603,-0.4426807760141092,-0.3992395437262357,-0.4201834862385321,-0.4616695059625213
BBTU_63-L^C18,0.0678286521522353,-0.0678286521522353,4.0,-0.0716675012518778,0.977075025824102,1.44551977306858,0.0306235565819861,-0.1192120298643485,4.224227951153088e-05,-0.0025638457686529,-9.57133784869938,-0.1883063811955274,0.0927063701332946,-0.258491375232978,-0.0080618165595627,0.0136123146405906,-272.08333333333337,1.0862673118638413,0.1005890588266371,-0.0859030837004404,-0.0677618069815195,-0.0087336244541484,-0.0043859649122806,0.0509259259259258,0.1552162849872773,0.0682352941176471,-0.0340425531914894,-0.0992063492063491,0.0294784580498865,-0.0299145299145298,0.0809523809523808,0.0939759036144578,0.3159420289855073,0.063231850117096,-0.0865191146881286,-0.1992945326278659,-0.2532894736842105,-0.111545988258317,-0.1892857142857142,-0.1045364891518738,-0.1892857142857142,-0.2021089630931459,-0.2470978441127694,-0.2735999999999999,-0.3254086181277861,-0.2759170653907495,-0.1790235081374321,-0.2593800978792822,-0.3068702290076336,-0.3213751868460389,-0.2677419354838709,-0.1433962264150943,-0.1992945326278659,-0.2545155993431856,-0.2593800978792822,-0.1863799283154121,-0.3015384615384615,-0.3864864864864865,-0.4103896103896104,-0.382312925170068,-0.2508250825082507,-0.3372262773722627,-0.3274074074074073,-0.382312925170068,-0.4223918575063613,-0.3605633802816901,-0.3015384615384615,-0.4034165571616295
BBVN_02-L^I99,0.0615,-0.0615,5.0,0.028397565922921,-0.4444585829520255,1.2729234088457388,0.1258561643835616,0.0033698399326031,4.211058113644352e-07,0.0512170385395537,-0.3423241925400377,-0.0813618152494197,0.0654540939035868,-0.095024166180612,-0.0006246583034117,0.0458784900739628,-1.3155080213903745,0.8894282632146709,0.0449635769907057,0.0507246376811594,-0.3134328358208955,-0.2023121387283237,-0.1265822784810127,-0.1976744186046511,-0.2203389830508475,-0.2023121387283237,-0.2886597938144331,-0.3698630136986301,-0.3839285714285715,-0.3201970443349753,-0.2580645161290323,-0.2159090909090909,-0.1929824561403509,-0.1686746987951807,-0.3030303030303031,-0.4630350194552529,-0.4945054945054945,-0.4412955465587045,-0.450199203187251,-0.4752851711026616,-0.4712643678160919,-0.4566929133858268,-0.4692307692307693,-0.425,-0.448,-0.4390243902439025,-0.3640552995391705,-0.3893805309734512,-0.3669724770642203,-0.3428571428571429,-0.3268292682926829,-0.2580645161290323,-0.3811659192825112,-0.3268292682926829,-0.2736842105263158,-0.2417582417582418,-0.2417582417582418,-0.3235294117647059,-0.3268292682926829,-0.2500000000000001,-0.2849740932642487,-0.3030303030303031,-0.2659574468085106,-0.2580645161290323,-0.3030303030303031,-0.3134328358208955,-0.2500000000000001,-0.3640552995391705
BCPS_48-L^C06,0.0637531863453604,-0.0637531863453604,4.0,0.1470162306520471,-0.081172262862736,1.1810388584964189,0.0496340471672539,-0.0082505943224725,7.437097758152056e-05,0.1216076432641853,2.160523858798626,0.0677438530413636,0.0061248251837069,0.1279188146009712,0.176793148761447,0.0809735614700595,-1.8963001563314223,0.8660538040719643,0.1288899779465817,0.0161870503597123,-0.1419753086419753,-0.1639097744360903,-0.1003236245954692,-0.065546218487395,-0.0159292035398231,-0.0296684118673649,-0.0106761565836299,0.0018018018018017,0.103174603174603,0.1323828920570264,0.2300884955752213,0.4256410256410257,0.7374999999999998,0.6449704142011834,0.3301435406698565,0.0944881889763777,0.1009900990099008,0.3397590361445781,0.5108695652173911,0.275229357798165,0.2990654205607475,0.3206650831353919,0.1053677932405565,0.0692307692307692,0.0109090909090907,-0.0053667262969588,0.0610687022900762,0.0570342205323193,-0.0089126559714796,-0.024561403508772,-0.0176678445229683,0.1754756871035938,0.1009900990099008,0.1209677419354837,0.2328159645232814,0.2466367713004482,0.0901960784313724,-0.0855263157894737,-0.0929853181076673,-0.0639730639730641,0.041198501872659,0.0,-0.0211267605633802,-0.0495726495726496,-0.065546218487395,0.0258302583025828,0.0334572490706319,-0.1244094488188977
