firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,10.0,-0.1277982674328845,4.80964065937869e-06,0.1499651237786381,-0.0961240310077519,2.387344453519071,-0.0459871201198897,1.0,-0.2810199317651284,-1.82703882190684e-06,-0.2166025288619949,3.1667366571956544e-07,7.405453213054352e-06,0.0123152709359605,3.0,0.0878651513456481,0.3508316661521772,0.0462836710914117,0.2775880189174986,1.3555238695024232,0.0,0.0731707317073171,0.0232558139534884,-0.1020408163265306,0.0999999999999998,-0.1372549019607842,-0.1851851851851852,-0.169811320754717,-0.5056179775280899,-0.5056179775280899,-0.7142857142857143,-0.7441860465116279,-0.808695652173913,-0.8158995815899581,-0.7924528301886793,-0.8181818181818181,-0.8428571428571429,-0.7904761904761904,-0.8009049773755657,-0.7380952380952381,-0.7514124293785311,-0.8472222222222222,-0.8274509803921568,-0.8151260504201681,-0.8616352201257862,-0.8784530386740331,-0.8939759036144579,-0.9051724137931034,-0.9079497907949792,-0.9051724137931034,-0.9116465863453816,-0.8995433789954338,-0.6764705882352942,-0.7027027027027026,-0.65625,-0.6666666666666667,-0.6451612903225806,-0.6535433070866141,-0.6271186440677966,-0.6666666666666667,-0.7124183006535948,-0.7086092715231789,-0.7215189873417722,-0.7027027027027026,-0.7197452229299364,-0.7086092715231789,-0.7027027027027026,-0.6965517241379311,-0.7124183006535948
BALZ-L^I10,12.0,0.3156111683077707,1.369210739744739e-07,0.0042692141181995,0.3818520944272005,1.2787927223900433,-0.0053396728912213,1.0,0.0960329392469078,2.093951423571093e-08,0.0690320839967619,1.921819790536839e-09,1.8217654842702865e-07,0.5488196548783365,5.0,0.4945177631845838,-0.0820971884664465,0.035242139855733,0.2342481040704447,0.4400513224304574,-0.0594059405940594,0.074468085106383,0.0575916230366493,0.2624999999999999,0.565891472868217,0.5905511811023623,0.3116883116883115,0.8035714285714284,1.0612244897959182,1.0612244897959182,1.4938271604938271,1.525,1.376470588235294,1.58974358974359,1.5569620253164556,1.7297297297297298,2.060606060606061,1.9705882352941173,2.4827586206896552,2.4237288135593222,2.3666666666666667,3.04,3.391304347826087,3.809523809523809,3.391304347826087,3.208333333333334,3.208333333333334,2.9607843137254903,3.809523809523809,3.697674418604652,4.17948717948718,3.809523809523809,4.17948717948718,4.05,4.05,4.611111111111112,4.611111111111112,4.611111111111112,5.733333333333333,5.733333333333333,5.3125,4.941176470588235,3.926829268292683,2.060606060606061,4.315789473684211,4.611111111111112,5.121212121212121,4.941176470588235,4.611111111111112
BAOH-L,19.0,-0.2733488616400161,7.677100644032489e-07,0.0239372840899951,0.3776985349500561,0.418114493332233,-0.0132215500898147,1.0,-0.5247674532048731,6.081384855871677e-08,-0.4092860175617582,3.966515569434947e-08,5.010620056084273e-07,2.7233942606392305,4.0,1.1002754981931275,-0.2258642973389147,0.1424570913125415,0.1424570913125415,-0.0802020605786329,0.0,0.0,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118,-0.4191919191919192,-0.4320987654320988,-0.4278606965174129,-0.42643391521197,-0.4700460829493088,-0.4808126410835214,-0.4877505567928731,-0.4663573085846867,-0.4403892944038931,-0.5551257253384914,-0.555984555984556,-0.5855855855855856,-0.6695402298850575,-0.5971978984238179,-0.6241830065359477,-0.6597633136094675,-0.7125,-0.7125,-0.7125
BBIO-L^E18,11.0,0.2963105303612606,2.836778391877679e-07,0.0088451061690221,0.2832353764343688,1.493265116930382,-0.0444704445205833,1.0,0.3339901477832512,7.500492350754868e-08,0.1275313807531368,1.1509386884374426e-06,4.181838751985116e-07,0.2656943563728599,4.0,5.037655641002438,0.022063288365833,0.2476446837146702,0.2476446837146702,0.5263067538012202,-0.2545045045045045,0.0471698113207548,0.0265895953757226,-0.0399999999999999,0.0,0.1283354510800509,0.0922509225092251,0.1592689295039164,-0.0892307692307691,-0.1039354187689202,-0.0993914807302229,-0.0882956878850101,-0.1039354187689202,-0.1777777777777778,-0.1971066907775768,-0.1199207135777997,-0.1638418079096043,-0.0563230605738575,0.0584028605482718,0.1592689295039164,0.1127819548872179,0.3724884080370945,0.2333333333333334,0.5310344827586209,0.3253731343283583,0.1792828685258964,0.0962962962962965,-0.0284463894967177,-0.4890678941311852,-0.4432601880877742,-0.395507147719537,-0.2780487804878049,-0.2878909382518043,-0.3121611154144074,-0.3353293413173651,-0.3616103522645578,-0.2649006622516555,-0.1558935361216729,-0.1294117647058822,-0.1654135338345864,-0.0691823899371067,-0.103030303030303,-0.0613107822410148,-0.1039354187689202,-0.1128871128871128,-0.1978319783197831,-0.2264808362369337,-0.2271540469973889,-0.1558935361216729
BBOU-L,12.0,-0.0087234303968546,2.256795656758195e-07,0.0070367136336658,0.1198083067092651,0.8690525926742555,0.0011136156178623,1.0,0.1701440635866865,4.6755095754531925e-08,-0.0172764854692416,1.1794354468057451e-05,5.198151065906002e-07,-0.0713735558408215,4.0,22.032109930170588,0.0349689807601013,0.006358626536668,0.006358626536668,0.5569314258918767,0.051993067590988,-0.0085910652920963,-0.0415282392026578,0.0034782608695651,0.1096153846153844,0.1425742574257424,0.2071129707112968,0.2822222222222221,0.1586345381526102,0.0212389380530972,-0.0478547854785478,-0.0447019867549669,-0.0913385826771653,-0.0768,-0.1564327485380117,-0.1413690476190476,-0.1963788300835655,-0.1464497041420118,-0.1637681159420291,-0.1792318634423898,-0.1564327485380117,-0.0899053627760252,-0.1451851851851852,0.0705009276437846,-0.0913385826771653,-0.1896067415730338,0.126953125,0.126953125,0.1609657947686116,0.1182170542635658,0.11605415860735,0.1313725490196078,0.0303571428571427,0.0567765567765568,0.0529197080291969,-0.0187074829931973,0.0529197080291969,-0.0051724137931035,-0.0367278797996661,0.0140597539543056,0.1494023904382471,0.1539999999999999,0.2625820568927788,0.3294930875576036,0.259825327510917,0.2995495495495492,0.3143507972665147,0.2489177489177487,0.2071129707112968
BBTK-L^C11,11.0,0.1364296081277213,0.0008037815224238,25.061996111128163,0.1818181818181818,0.2647963888479673,0.5154018102825476,1.0,0.8411764705882353,9.501570712358436e-05,0.1253396739130146,2.953558845575396e-08,0.0010682847071192,-0.108730583824317,3.0,0.0016439989413862,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.5220598686597171,0.1200000000000001,0.0,0.25,-0.0740740740740741,0.1363636363636364,-0.21875,0.5625,0.5625,0.1363636363636364,-0.375,-0.375,-0.375,-0.3055555555555556,-0.2647058823529412,-0.1379310344827585,-0.1379310344827585,-0.1071428571428572,-0.1379310344827585,-0.0384615384615385,0.1363636363636364,0.1363636363636364,0.0869565217391303,0.0869565217391303,-0.0384615384615385,-0.1071428571428572,-0.1935483870967741,-0.2647058823529412,-0.358974358974359,-0.358974358974359,-0.358974358974359,-0.3421052631578947,-0.358974358974359,-0.9074074074074074,-0.375,-0.375,-0.4565217391304348,-0.4047619047619047,-0.3902439024390244,-0.4047619047619047,-0.4047619047619047,-0.4047619047619047,-0.4047619047619047,-0.4047619047619047,-0.4047619047619047,-0.4318181818181817,-0.4318181818181817,-0.4318181818181817,-0.5,-0.4186046511627906
BBTU-L^C18,11.0,0.422913458577148,8.259760912480807e-07,0.0257540252036657,0.099917195694176,0.8889477813790886,-0.0109690517540332,1.0,0.6470749043193001,3.2901952182496164e-08,0.3101484645107941,1.5473495832150654e-06,7.560251699934196e-07,0.2396875351241991,4.0,3.079532481131709,-0.4268774703557312,-0.1663811421713809,-0.0814229249011858,0.9474547046209644,-0.1059907834101382,-0.0180995475113122,-0.0269058295964126,-0.132,-0.1962962962962964,-0.2277580071174377,-0.1653846153846154,0.276470588235294,0.095959595959596,0.0432692307692306,0.1243523316062176,0.0333333333333332,-0.1033057851239669,-0.1214574898785426,-0.1388888888888889,-0.2051282051282051,-0.2838283828382838,-0.2304964539007091,-0.2385964912280702,-0.0136363636363637,-0.1033057851239669,-0.0726495726495726,-0.0398230088495574,0.0432692307692306,-0.0805084745762712,-0.2080291970802921,-0.3176100628930818,-0.3502994011976048,-0.361764705882353,-0.3579881656804734,-0.2954545454545455,-0.2517241379310344,-0.1780303030303031,-0.2109090909090909,-0.1842105263157895,-0.2137681159420289,-0.1749049429657794,-0.1033057851239669,-0.125,-0.092050209205021,-0.0686695278969957,-0.0225225225225226,-0.0524017467248908,-0.0686695278969957,-0.0606060606060606,0.0637254901960784,0.095959595959596,0.0333333333333332,0.0432692307692306
BBXK-L,12.0,0.0270225251774594,8.488513951979236e-07,0.0264672796921528,0.1734015430504407,1.1504131434286526,-0.0064556661384759,1.0,0.0043817440979546,4.4767467012762285e-08,-0.0575091181471498,5.622424694284393e-06,5.353579926454684e-07,0.0640778702620897,4.0,6.099147402575902,0.0748325707657894,0.99653453307393,-0.00346546692607,0.8289287829736505,-0.04739336492891,-0.040909090909091,-0.1171548117154812,-0.1915708812260537,-0.1021276595744681,-0.1915708812260537,-0.1884615384615385,-0.2544169611307421,-0.2847457627118644,-0.1422764227642277,-0.2544169611307421,-0.3301587301587302,-0.4777227722772277,-0.4476439790575917,-0.4234972677595628,-0.458974358974359,-0.5023584905660378,-0.4802955665024631,-0.4866180048661801,-0.413888888888889,-0.4878640776699029,-0.491566265060241,-0.5300668151447663,-0.5300668151447663,-0.6099815157116452,-0.5902912621359224,-0.617059891107078,-0.615664845173042,-0.6336805555555556,-0.6423728813559322,-0.632404181184669,-0.6330434782608696,-0.647746243739566,-0.6650793650793652,-0.6540983606557378,-0.6753846153846155,-0.6483333333333334,-0.6447811447811449,-0.5846456692913387,-0.58051689860835,-0.5720081135902637,-0.5640495867768596,-0.5754527162977867,-0.5693877551020409,-0.5702647657841141,-0.5788423153692615,-0.5870841487279843,-0.5846456692913387,-0.5711382113821138
BCPS-L^C06,11.0,-0.0135038648992642,1.1326234729933004e-05,0.3531532423130609,0.1842079922965816,1.141433900379047,0.009201598479563,1.0,0.1642317908569831,1.3668597044318895e-06,-0.0167992373927488,3.1523060064413498e-06,9.574138198356505e-06,-0.1755094869992971,4.0,0.3104111662565616,0.1740432024629126,0.0295534794959779,0.0380432024629126,0.3692285166928242,-0.0272093794934188,-0.0125600698995195,-0.0166412877963889,66.47014925373134,76.27350427350427,0.0005533421868082,69.6328125,57.7077922077922,50.36931818181818,56.22151898734177,57.32903225806452,55.50625,50.95977011494253,51.26011560693642,52.18235294117647,53.7939393939394,9.001106194690266,9.090401785714285,65.47794117647058,70.75396825396825,11.73380281690141,66.97744360902254,74.97478991596638,75.61864406779661,69.6328125,52.81547619047619,58.091503267973856,56.58598726114649,54.80864197530864,56.58598726114649,63.57857142857144,11.915714285714284,0.2054666666666667,73.71900826446281,78.30701754385966,74.34166666666667,12.803053435114505,79.72321428571428,81.19090909090909,75.61864406779661,76.9396551724138,78.30701754385966,72.5040650406504,87.63725490196077,14.32372881355932,14.32372881355932,71.91129032258064,74.34166666666667,88.51485148514851
BCQE-L^A14,12.0,-0.1560275411366553,1.990850641485517e-07,0.006207494156408,0.0254641038278298,0.9040323098604628,-0.0071691173329579,1.0,-0.5203747072599532,-4.6271723893901656e-08,-0.1293589013353308,6.831764865805209e-06,1.1618479915544385e-06,-0.0358180058083252,4.0,5.428708222292232,0.1324258299443561,-0.157783764691811,-0.0403654132143615,1.3555238695024232,-0.4389312977099237,0.0650406504065042,0.048,0.1101694915254238,-0.1493506493506493,-0.0075757575757575,-0.0676156583629893,-0.0871080139372821,-0.2225519287833828,-0.1208053691275167,-0.1208053691275167,-0.0676156583629893,-0.217910447761194,-0.2060606060606059,-0.138157894736842,-0.0807017543859649,-0.1735015772870661,-0.0575539568345322,0.0038314176245211,0.1391304347826087,0.1054852320675105,0.2476190476190476,0.0355731225296442,0.4086021505376345,0.2476190476190476,-0.7596330275229357,-0.7825726141078838,-0.8256819693945442,-0.8083394294074616,-0.7970565453137103,-0.7953125,-0.7574074074074074,-0.7807531380753138,-0.7671111111111111,-0.7785291631445478,-0.7976833976833977,-0.76007326007326,-0.76007326007326,-0.7436399217221135,-0.7270833333333333,-0.7145969498910676,-0.7395626242544732,-0.7298969072164948,-0.7463697967086157,-0.7578558225508318,-0.7212765957446808,-0.7270833333333333,-0.7398212512413108,-0.7136612021857924
