firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.025856269809927,0.025856269809927,20.0,1.167720133918364e-06,0.1256749399165086,0.0772142504551285,0.0595450412594317,0.892403749345288,-1376.8948,0.213190322588289,0.0153823998816929,-0.0161831229672754,0.0028990165460108,1.0,1.2415570890911922,0.0592733516680702,1.3089834435159233e-07,0.239700876061843,0.3462201523488362,0.0001839871413536,0.0447854241868468,3.89256897834547e-06,5.0,13.579503193463175,0.7034452456686415,0.0283903573125291,0.0132180649616796,0.0276446177703424,0.0073560402842976,0.0107759560839779,-0.1311667521489968,-0.1176890446247757,0.007158738202387,0.9526831337238834,4.0,0.9405014704156884,0.0056926497494117,0.0245143973042954,0.0296084310654757,6.748739878606391,2.6825992176524327,0.6831233789332548,0.1150366854378208,0.0222173375066422,0.0212167469048365,0.0385491102673802,0.1464590946785649,0.0307101459100498,0.1129727142173289,-0.0970391182191485,-0.0948873483535527,-0.1410361842105263,-0.1563004846526656,-0.1943694562283069,-0.14942996742671,-0.2301455684540262,-0.2767872598234377,-0.2888510638297872,-0.3178775510204081,-0.3387147831592275,-0.3350310361292375,-0.3073607427055702,-0.3468813506331092,-0.3011040481766477,-0.2618374558303886,-0.2168697282099344,-0.2541949303820064,-0.2579040852575488,-0.2775376102369012,-0.2950902648894887,-0.2988756502768921,-0.3004018754186202,-0.3090788820902926,-0.2026717557251908,-0.2789092164307905,-0.2375912408759123,-0.2075113808801213,-0.1884226884226884,-0.0901567944250871,-0.105736301369863,-0.1299458558933778,-0.2069096431283219,-0.1721814939568059,-0.1353476821192052,-0.2685574229691876,-0.2980510752688172,-0.2667602667602666,-0.1436769829883172,-0.1862095831710167,-0.2742747959006426,-0.2953280485748017,-0.3198762819469314,-0.3453462864305859,-0.361650114591291,-0.3384006334125098,-0.3133935907970419,-0.2206677858608468
BAOH-L,0.1542043469354024,-0.1542043469354024,5.0,8.981480514567024e-07,0.0966624614274584,0.0655111962684707,0.0996255513198039,0.6568011256551674,38.8173,-1.875471279652414,-0.0004046543909452,-0.0964386419002744,-0.0033518426003766,1.0,1.4965068761912843,0.1569308896160688,-1.2092926381145948e-07,0.1722449276876674,-0.0676874975555282,3.329959205518519e-08,-0.3939849416696544,1.1799111044234586e-06,3.0,0.6166953667847171,0.3050905928393024,0.0080026499710451,0.1468206271167681,0.026396425003242,-0.1030710693689266,0.0641464910856525,-0.002471575834546,0.1317545619790181,-0.2786798799646997,-2.7326247816659417,4.0,0.8982940750764337,0.0015935250761485,0.0036414891963016,0.1542194974942092,6.446111659460223,25.42209460461585,1.6435318001136672,-0.0211927562577168,-0.1619811315923415,-0.1437731618732171,0.0521274715827341,0.1210060990469479,-0.009207195127483,-0.0418118466898954,0.0213523131672597,0.0436363636363636,0.028673835125448,0.0,0.0436363636363636,0.0474452554744524,0.0551470588235294,0.0629629629629628,-0.0271186440677966,-0.0681818181818181,-0.0528052805280526,-0.0590163934426228,-0.0496688741721853,-0.0496688741721853,0.4870466321243525,0.435,0.4642857142857144,0.4278606965174132,0.435,0.0323741007194244,0.0070175438596491,0.0,0.0105633802816902,0.0105633802816902,0.028673835125448,-0.0369127516778523,0.0034965034965035,0.0474452554744524,0.0250000000000001,0.0398550724637682,-0.0433333333333333,0.0398550724637682,0.0105633802816902,0.028673835125448,0.5026178010471205,0.5185185185185186,0.5944444444444446,0.6214689265536724,-0.003472222222222,-0.0069204152249134,0.0177304964539009,-0.003472222222222,-0.0304054054054053,-0.0465116279069766,-0.0336700336700337,-0.0801282051282051,-0.2115384615384615,0.0070175438596491
BBOU-L,0.002117377866571,-0.002117377866571,30.0,1.418066200210858e-07,0.0152618233883762,0.049573128933757,0.1947044971569697,0.6298857330701765,203.5,-0.1091417940004803,0.007752335092123,0.0179365686937974,0.0020509427720807,1.0,1.366509433962264,0.0899975544142822,4.3077965993538534e-08,0.2737451469772601,0.1541501976284585,1.2042081611137403e-06,-0.0229276895943562,2.566146736650167e-07,3.0,19.149278012685304,0.5376709008048095,0.0276999978124586,0.0518900635909244,0.0006930288612988,0.0120944024998242,-0.0037794445095511,-0.0380325987860384,-0.0535077333960941,-0.0290206512906772,-0.0205162144275314,6.0,0.5779874213836478,0.0332492007403668,0.0993164455166867,0.1263169568592658,13.529477196885429,4.703402938901779,0.3241379724909813,0.0300540765391015,-0.0353922234073499,0.0046787220600037,0.0165002773155851,0.0702734839476813,0.0093775933609958,0.0382826475849731,-0.010269121813031,0.0452505609573672,0.017103347889374,0.0294659300184161,-0.0035650623885918,0.0332717190388169,0.0290868924889542,0.0725249424405218,0.1587893864013265,0.1502057613168723,0.1091269841269841,0.0256880733944953,0.0896686159844055,0.0986635220125784,0.1334144363341443,0.0795674005407491,0.1454918032786885,0.2296524417069951,0.1929150661545027,0.2444345503116651,0.2264150943396226,0.2258771929824561,0.2774223034734917,0.324644549763033,0.4216683621566632,0.2939814814814814,0.244988864142539,0.3411708253358925,0.296983758700696,0.3265306122448979,0.4994635193133045,0.5140845070422535,0.4819724284199365,0.4859117490696438,0.463350785340314,0.5051157781367797,0.4618200836820083,0.4954521134296414,0.5826727066817667,0.6528681253696038,0.5553700612131331,0.4914621131270011,0.5374037403740375,0.5399449035812673,0.496252676659529,0.4580073030777254,0.4333333333333333,0.5124458874458875
BBXK-L,0.1040352970137665,-0.1040352970137665,30.0,6.252748086299737e-07,0.0672946982100867,0.0489436221895831,0.1273759768332631,2.2009779035692443,-58.7,-0.2470381716726926,0.0028404249275691,-0.0067293687808066,-0.0032016882725354,1.0,0.7217415115005477,0.1353012130453583,5.434965529742728e-09,0.5483388604160386,-0.243325075695018,9.316259519123812e-07,-0.0518959264866387,9.719494776146918e-07,3.0,1.290771782595292,0.3570636504768242,-0.0240542965033573,-0.0082493476276348,0.2257681806569939,-0.0026671960389568,-0.2783326885107139,-0.022490019904957,-0.0436244680987702,0.0143111013617508,-32.066147859922175,3.0,0.2940306681270537,-0.0011594671843822,-0.0029781486996571,0.1563041491001869,47.888093106535365,73.88259668508287,2.410939644524718,-0.0895146216460657,-0.0632386021607579,-0.1245494770461485,-0.0859813084112149,-0.1062017463682153,0.0071737902466579,0.1781376518218622,-0.1512027491408935,-0.1766666666666666,-0.130281690140845,-0.1875,-0.1711409395973153,-0.1711409395973153,-0.1333333333333333,-0.1333333333333333,-0.0851851851851851,-0.1512027491408935,-0.1794019933554815,-0.2158730158730157,-0.2006472491909384,-0.2492401215805471,-0.2982954545454545,-0.228125,-0.2376543209876542,-0.2670623145400593,-0.3413333333333332,-0.326975476839237,-0.2670623145400593,-0.2692307692307691,-0.271386430678466,-0.2942857142857142,-0.2423312883435582,-0.2777777777777777,-0.2423312883435582,-0.2861271676300577,-0.228125,-0.228125,-0.3342318059299191,-0.4174528301886792,-0.3931203931203931,-0.4269141531322504,-0.4188235294117647,-0.4535398230088494,-0.5137795275590551,-0.5249999999999999,-0.5069860279441117,-0.5118577075098814,-0.5459558823529411,-0.546788990825688,-0.5756013745704467,-0.5492700729927007,-0.5339622641509434,-0.5156862745098039,-0.4832635983263598,-0.4843423799582463
BCIP-L,0.0898761130234868,-0.0898761130234868,20.0,7.86546871466917e-06,0.8465147422047727,0.0502445930388721,0.0643899520109029,0.4246055248644103,-565.8941,-0.0664102884899147,0.0015338563600193,-0.1022707859038453,0.0027834863943825,1.0,0.6776647761999585,0.2635327606845724,-5.683212132994266e-07,0.1403371829302693,-0.6916748209101387,2.3563169591946126e-06,-0.0139509753739407,1.7670721231861325e-05,3.0,0.6087978269645208,0.3437462401155705,-0.1808020233265425,-0.1874057433337753,-0.0251114306067233,-0.0470473029234466,-0.2011951305359981,-0.3908125833925812,-0.0253169172063736,0.2203933501589765,-4.254429387974332,4.0,0.6474652614794548,-0.0086152923940069,-0.0276859140290397,0.1042543628306989,5.744616418521878,4.547419033074202,1.6435318001136672,-0.0345160836559571,-0.0832181795914641,-0.0930153958069841,0.0296848920615715,-0.0133310327660618,-0.0332868765191174,-0.0263157894736841,-0.1363636363636363,-0.05,-0.0256410256410256,-0.1162790697674418,-0.24,-0.2244897959183673,-0.2962962962962963,-0.3870967741935484,-0.3559322033898304,-0.3090909090909092,-0.2962962962962963,-0.2830188679245283,-0.2549019607843137,-0.2962962962962963,-0.3214285714285715,-0.3559322033898304,-0.3870967741935484,-0.3448275862068964,-0.3559322033898304,-0.3090909090909092,-0.3448275862068964,-0.3090909090909092,-0.3090909090909092,-0.3559322033898304,-0.2244897959183673,-0.3559322033898304,-0.2830188679245283,-0.3090909090909092,-0.2830188679245283,-0.2244897959183673,-0.2962962962962963,-0.3090909090909092,-0.3559322033898304,-0.3214285714285715,-0.3770491803278688,-0.4571428571428571,-0.5,-0.4722222222222222,-0.4153846153846153,-0.40625,-0.4411764705882353,-0.4242424242424243,-0.4153846153846153,-0.40625,-0.3968253968253968,-0.40625,-0.3770491803278688,-0.2962962962962963
BCQF-L,0.0202108732390793,-0.0202108732390793,30.0,5.683846776740041e-07,0.0611719436372572,0.0862695668030972,0.099417325429496,0.8877363431961144,-1021.4754,0.1401114435046444,-0.0431293546048085,-0.0029101352930854,0.0021106311445531,1.0,1.3487488007102164,0.2867045860802077,7.103246065216019e-08,0.2121139728278126,0.254337870700647,4.452786422938281e-05,0.0294335613108717,1.1357694255180305e-06,4.0,19.45053383245759,0.3303581483984766,0.0201602745580101,0.0016876107653016,0.0331086994340151,0.0019709593737385,0.1937004586516767,0.3068349790270964,-0.4375637271005381,-0.0592396492005002,-0.4824916400002491,6.0,1.0587166330319575,0.007362376167492,0.0224907526158469,0.0218888614924722,6.723121738862319,2.390443292654759,0.594019770191171,0.0490160740456211,0.0663477053008328,-0.0004499466211379,-0.0343150486474276,0.0284270179671114,0.0103595454520541,-0.0540510042879711,-0.0437034639041761,-0.0071700649787138,-0.0948830558676334,-0.1180334394904458,-0.1685119159316944,-0.1093467336683416,-0.1044866612772836,-0.0463789949424298,-0.0251897481025188,-0.0645978467384419,-0.1327918583031607,-0.1410293690026169,-0.1094362375640639,-0.1950222545190298,-0.1630147336607479,-0.1272404963561157,-0.1504984662576686,-0.1774642658251345,-0.1972098922003804,-0.2026273168976066,-0.1895747599451301,-0.1737833302256199,-0.1478846153846154,-0.1010346926354229,-0.0044933722758929,-0.0409090909090908,-0.0191477587161039,-0.0101641907740421,0.0836390315480557,0.1462941404734188,0.1781441106088808,0.23203114138746,0.2226821192052979,0.3095906605585932,0.3386706948640483,0.3390752493200362,0.2990325417766051,0.3441528894281813,0.5130612941779069,0.399557801642451,0.2776816608996539,0.3583690987124466,0.2871459694989109,0.2292967124427798,0.2090040927694407,0.2330596911089466,0.2394405594405595,0.2969413142104493
BCYN-L,0.0200631907638426,0.0200631907638426,30.0,6.184211488035293e-07,0.06655707858542,0.147082430374487,0.4213738642503805,0.7380993177745018,1615.2338,0.3631131052064921,0.0019455984095278,0.09184149497517,-0.0008535709913252,1.0,1.923791996578686,0.0688596716933138,1.9306019309692865e-07,0.1862967285047465,0.7484717523863563,8.228529260657015e-06,0.076280078040321,5.821816627006157e-07,3.0,15.129732248782076,0.3804129642901968,0.0621855465660997,0.1388021762133905,0.0226509439226843,-0.0119715961478258,0.161309738305682,0.0206902581253198,0.0849319430832596,1.074561161384788,0.1332306774262827,7.0,1.6065347515564297,0.0520986887003497,0.108463206523203,0.0842724163095521,3.029229286114123,13.199348319515732,0.5112085341808654,0.0085417320043292,0.0371790965969178,-0.0676017405806833,-0.0521528718377164,-0.0214109109057411,0.074561161384788,-0.0315478892419428,0.0050182481751823,0.0229858370095195,0.0282380396732788,0.0156754264638081,0.0340295705233513,-0.0226264418811001,-0.0072104551599819,0.0903241771838654,0.233828059367124,0.1050915475294709,0.1168567807351077,0.1177067478437341,0.2581382067390063,0.2064622124863089,0.2404279279279277,0.1718085106382978,0.2581382067390063,0.3058684054534677,0.4018453706649698,0.4389288047028086,0.3829252981795354,0.2935995302407517,0.2517045454545454,0.3951868271057632,0.4550858652575957,0.5492264416315049,0.69071373752878,0.9164854284471512,0.7723250201126308,0.8788912579957358,1.358672376873662,0.9156521739130437,1.2676273803396811,1.271134020618557,1.597877358490566,1.2252525252525253,0.990063233965673,0.8975021533161069,0.9846846846846848,0.9401144870101276,0.8116776315789473,0.6810377718428082,0.5546930134086099,0.470136803470137,0.5952208544532946,0.3969562460367788,0.4880108071597435,0.4686666666666668
BCZB-L,0.0506013704537831,-0.0506013704537831,30.0,1.1723368136939866e-06,0.1261718063629817,0.0287583365192642,0.0757603350937898,1.992517096069888,-1.5,0.1002582418480207,0.0016771287555704,-0.0027451857068952,-0.000531995744034,1.0,0.7635410599883518,0.0738533036977167,4.8880323226479814e-08,0.132390940872473,-0.131578947368421,6.591251103311418e-06,0.02106149957877,2.307973837781037e-06,4.0,1.7255897158775937,0.1532305005820722,-0.0250322081368968,0.0354061226321005,0.1767136254766773,0.0700595400896257,0.1083379156425583,0.0653945638443228,-0.1853872964224154,-0.1130553194688786,-3.41747572815534,6.0,0.5878470199961172,0.0016636351537198,0.0047856049004594,0.0217261311540761,14.721158820486291,7.620782003213712,0.5318873139526431,0.114708415666008,0.0784342258440046,-0.0315300206047247,0.0088665957339007,0.1340847260007773,0.0851128737034777,0.0830188679245282,-0.1339869281045752,-0.1560509554140128,-0.1640378548895898,-0.1871165644171778,-0.1896024464831804,-0.1640378548895898,-0.1613924050632912,-0.1560509554140128,0.108786610878661,0.03515625,0.0433070866141731,0.0995850622406637,0.1373390557939913,0.1228813559322035,0.1041666666666667,0.1228813559322035,0.0685483870967742,0.0642570281124497,-0.050179211469534,-0.0363636363636363,0.0076045627376426,-0.0111940298507463,0.0271317829457364,0.0642570281124497,0.1572052401746724,0.0433070866141731,0.0816326530612243,0.0950413223140496,0.1830357142857142,0.1228813559322035,0.0311284046692608,-0.0830449826989619,-0.0433212996389892,0.0231660231660231,0.0816326530612243,0.0231660231660231,0.0474308300395256,-0.0074906367041198,0.03515625,0.1134453781512605,0.0076045627376426,0.0,0.0685483870967742,-0.0257352941176471,0.0271317829457364,-0.0257352941176471,-0.0074906367041198,0.0728744939271253
BCZN-L,0.0145413467609357,-0.0145413467609357,30.0,3.35433314676842e-07,0.0361007406171473,0.1528419742936271,0.2927294307314631,1.3626254723922318,-330.86400000000003,-0.4022411019078888,0.023942659459388,-0.0103421961135548,-0.0011221422541628,1.0,2.4326193290017337,0.165168346036234,7.605702170791431e-08,0.4131291161990111,0.2118582005439025,6.354097236656982e-07,-0.0844997941539729,3.4321741225770094e-07,4.0,4.201350049982014,0.4902642999758532,0.0432814642528085,0.0482411845911832,-0.056219473888235,-0.0046619675800376,0.0299146931072438,-0.0485789004268346,-0.0122442628700104,0.0571863581028738,-0.1248208637901908,5.0,1.5126910910225326,0.0250017225479573,0.0508939549669023,0.1702354880178298,5.532201785390475,4.781727824877417,0.5757753171769969,0.083048912599358,0.1725437620132842,-0.0065674928920884,0.0501195796378954,0.0076957212459817,0.0759410406571613,0.0916370106761566,-0.0522765598650927,-0.0786885245901638,-0.1692535107169253,-0.1777615215801024,-0.1872740419378163,-0.1439451637471439,-0.1504157218442933,-0.0957361222847947,-0.1353846153846153,-0.1655530809205642,-0.178962746530314,-0.1373752877973906,-0.1058074781225139,-0.1866859623733718,-0.1360491929285164,-0.1266511266511265,-0.0672199170124481,-0.0824489795918367,-0.0679933665008292,-0.0950080515297906,-0.0474576271186441,0.0026761819803746,0.0388170055452865,0.1161866931479642,0.1944739638682253,0.2099031216361679,0.3084982537834693,0.3740831295843521,0.405,0.4692810457516339,0.6553755522827689,0.5965909090909092,0.5589459084604715,0.7318952234206471,0.9616055846422338,0.8890756302521008,0.6505139500734216,0.839607201309329,0.9148211243611584,0.818770226537217,0.7345679012345678,0.572027972027972,0.4227848101265823,0.3591293833131803,0.5376196990424078,0.556786703601108,0.6034236804564908,0.7926634768740033
BDAJ-L,0.0693311013461672,-0.0693311013461672,30.0,6.188341194020488e-07,0.0666015242138276,0.0955109837631327,0.244045777915249,1.4385375717434947,-4.700000000000001,-0.1398821685694279,-0.0004184975936388,-0.028869124005054,-0.0022736961773483,1.0,0.363918439716312,0.2507288629737609,5.6030630230853855e-08,0.5009812167087188,-0.3350785340314137,3.886657285273252e-09,-0.0293853969518876,5.053681913300969e-07,4.0,0.1748968850195481,0.9078341013824884,-0.0308477248366016,-0.3690725002311239,0.0399989702598164,0.0126607706968776,-0.3719098761916387,0.0842356173238524,-0.4336215255332905,0.9770927601809954,-1.384401114206128,5.0,0.3528368794326241,0.0129807024850756,0.0235813366960907,0.1559934318555008,13.71031746031746,87.46835443037975,0.4944329649367021,0.0096719932716568,0.0151049667178698,-0.0267838459928848,0.0269133725820016,0.0030978934324659,-0.0229072398190045,0.1884057971014492,-0.1153846153846155,-0.142857142857143,-0.2159090909090909,-0.1929824561403509,-0.2659574468085106,-0.2736842105263158,-0.2620320855614974,-0.206896551724138,-0.3300970873786408,-0.3811659192825112,-0.3947368421052631,-0.4297520661157025,-0.4201680672268908,-0.4177215189873419,-0.3698630136986301,-0.3973799126637555,-0.4225941422594143,-0.3973799126637555,-0.3727272727272728,-0.3551401869158879,-0.3397129186602871,-0.3428571428571429,-0.3168316831683169,-0.2923076923076924,-0.28125,-0.2886597938144331,-0.3581395348837209,-0.3669724770642203,-0.4,-0.3727272727272728,-0.448,-0.4273858921161826,-0.450199203187251,-0.448,-0.5071428571428571,-0.5157894736842106,-0.5106382978723405,-0.5053763440860215,-0.4869888475836431,-0.4692307692307693,-0.4273858921161826,-0.3727272727272728,-0.3300970873786408,-0.2959183673469387,-0.2580645161290323,-0.2500000000000001,-0.2203389830508475,-0.1481481481481482
