firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.1764841917473322,-0.1764841917473322,6.0,0.0298417381974248,0.1448356996647102,1.4365733113673806,0.0888360531719442,-0.0172312741765327,7.704440213166286e-06,0.0129425965665234,-0.0515684362707191,-0.0226952104153464,-0.0404549296561423,-0.0159622487175585,0.0293202584748197,-8.844370860927153,0.7622970110614262,0.0087158628704241,-0.0859375000000001,0.1327433628318586,0.1179039301310043,0.1228070175438598,0.1743119266055044,0.1531531531531531,0.1636363636363635,0.0578512396694215,-0.0791366906474819,-0.0303030303030302,-0.1409395973154362,-0.129251700680272,-0.152317880794702,-0.2049689440993789,-0.2601156069364161,-0.2426035502958579,-0.2,-0.189873417721519,-0.152317880794702,-0.1172413793103447,-0.0724637681159419,0.0364372469635627,0.4883720930232558,0.6786885245901642,1.1069958847736625,0.7655172413793105,0.4883720930232558,0.3653333333333333,0.4104683195592287,0.8417266187050361,0.635782747603834,0.7474402730375427,0.7655172413793105,0.7239057239057238,0.426183844011142,0.5058823529411764,0.523809523809524,0.946768060836502,0.8351254480286738,0.0260521042084167,-0.2062015503875969,-0.214723926380368,-0.214723926380368,0.0260521042084167,0.0,-0.1351351351351351,0.1154684095860567,0.0534979423868311,-0.238095238095238
BALZ_07-L^I10,0.0668336944745395,-0.0668336944745395,6.0,-0.1022670079136459,0.6185429030838552,2.3278688524590168,0.2589292880648527,-0.0356373315306941,2.172576192463292e-08,-0.0727220157844575,0.1186658019492333,0.3885810181134252,0.1460388588031494,0.1269110353010389,0.0812437596989196,-5.403284671532846,1.6461688452372356,0.0121269587783212,-0.0689655172413792,-0.0333333333333333,-0.0937500000000001,-0.1470588235294119,-0.1714285714285714,-0.1212121212121213,-0.0937500000000001,-0.0937500000000001,0.2083333333333332,0.2083333333333332,0.2083333333333332,0.2083333333333332,0.2608695652173911,0.4499999999999997,0.7058823529411762,0.7058823529411762,1.2307692307692304,1.0714285714285712,1.0714285714285712,1.2307692307692304,1.2307692307692304,3.1428571428571423,1.8999999999999997,2.2222222222222223,1.8999999999999997,1.6363636363636362,1.6363636363636362,1.4166666666666663,2.625,2.2222222222222223,1.8999999999999997,2.2222222222222223,3.1428571428571423,1.6363636363636362,1.0714285714285712,1.0714285714285712,1.2307692307692304,1.2307692307692304,1.0714285714285712,1.0714285714285712,0.9333333333333332,0.8124999999999998,0.7058823529411762,0.8124999999999998,0.7058823529411762,0.3809523809523809,0.2083333333333332,0.1599999999999999,0.0
BAMD_17-L^J98,0.0680238474602387,0.0680238474602387,5.0,0.1339936116089494,0.7828527399254482,1.3074417638287992,0.0554916886748485,0.0326165258015047,4.551251822313679e-08,0.0248706423079146,0.0155553291634754,0.0545495691693824,-0.0312887060005279,-13.107455441960903,-0.0284328806501611,1.6902558061258834,1.2471340226344994,0.3420321129439304,-0.0769230769230769,0.0282485875706215,0.1097560975609757,0.1818181818181818,-0.1034482758620688,-0.1534883720930232,-0.198237885462555,-0.2384937238493724,-0.1946902654867255,-0.1333333333333333,-0.1034482758620688,-0.0714285714285714,-0.0108695652173913,-0.0108695652173913,-0.0808080808080807,-0.0990099009900989,0.0055248618784531,0.0520231213872832,0.1741935483870968,0.1741935483870968,0.2297297297297298,0.4444444444444444,0.3999999999999999,0.75,0.6851851851851851,0.4444444444444444,0.3481481481481481,0.1741935483870968,0.2297297297297298,0.4444444444444444,0.1973684210526316,0.1446540880503144,0.2465753424657535,0.3284671532846714,0.1446540880503144,0.0459770114942528,0.0340909090909091,-0.0471204188481674,0.1234567901234566,-0.1291866028708133,-0.1727272727272727,-0.1689497716894976,-0.1374407582938387,0.0459770114942528,0.1165644171779143,0.0055248618784531,-0.1875,-0.198237885462555,-0.3308823529411765
BBEK_99-L^L95,0.1040153240088185,-0.1040153240088185,5.0,-0.231108553893364,-1.5682391828366349,1.5036918778686887,0.1199910952804986,-0.0530346544131723,3.7059078964996014e-06,0.021544559519243,0.2790221516200738,0.0940661761259783,0.0868836333859889,0.0403125442838882,0.4473868543802234,-6.31140350877193,0.9768509279584912,0.0313035352748793,-0.2649006622516555,0.1102941176470586,0.1439393939393938,0.0942028985507248,-0.0194805194805195,0.1796875,0.1889763779527558,0.0863309352517986,0.126865671641791,0.0942028985507248,-0.050314465408805,-0.0903614457831324,-0.1564245810055866,-0.1271676300578034,-0.1468926553672316,-0.0679012345679013,-0.0792682926829267,-0.2524752475247525,-0.3406113537117904,-0.3105022831050228,-0.3836734693877551,-0.3105022831050228,-0.331858407079646,-0.201058201058201,-0.1271676300578034,-0.1703296703296704,-0.294392523364486,-0.584022038567493,-0.6128205128205129,-0.5368098159509203,-0.6157760814249365,-0.6098191214470284,-0.5368098159509203,-0.6047120418848168,-0.6703056768558953,-0.6759656652360515,-0.6973947895791583,-0.6955645161290323,-0.6918367346938776,-0.693089430894309,-0.6854166666666667,-0.6759656652360515,-0.6496519721577726,-0.5994694960212201,-0.5907859078590786,-0.6057441253263708,-0.5635838150289016,-0.5746478873239436,-0.5519287833827893
BBNH_32-L^L97,0.0756767738331047,-0.0756767738331047,8.0,-0.0132189707366296,0.1192986316771692,1.2995363214837712,0.1142061281337047,-0.0472589792060491,0.0001278837819566,-0.1063572149344097,-0.1441459510406489,0.3792190519210018,-0.0348461180251325,0.0371735672591955,-0.0597986553989456,-1.6555555555555554,0.917774343122102,-0.041871921182266,-0.0966292134831462,0.072289156626506,0.0800970873786408,0.0470588235294118,-0.0651260504201679,-0.0154867256637166,-0.049145299145299,-0.0709812108559498,-0.0651260504201679,0.0671462829736211,0.090686274509804,0.0697115384615385,-0.0219780219780219,0.0645933014354067,0.0348837209302326,0.0987654320987654,0.0853658536585366,0.0300925925925925,-0.0198237885462554,0.0090702947845804,-0.0430107526881721,-0.0044742729306487,0.0800970873786408,0.1069651741293533,0.1469072164948455,0.0545023696682465,-0.0219780219780219,-0.130859375,-0.0824742268041236,0.0045146726862304,-0.0283842794759825,-0.049145299145299,0.0090702947845804,0.0827250608272505,0.0446009389671362,0.0697115384615385,0.0595238095238095,0.1323155216284988,0.2027027027027026,0.1588541666666667,0.0960591133004926,0.1097256857855362,0.215846994535519,0.3444108761329305,0.3165680473372783,0.4784053156146182,0.6123188405797104,0.6481481481481481,0.5949820788530467
BBOU_00-L,0.0623692951162504,-0.0623692951162504,5.0,-0.0267022696929239,-0.6707683844793894,1.4648602878916173,0.08,0.0442453094371324,2.4987374680746264e-05,0.0033984706881903,0.0149587681894751,0.0828346456692913,-0.0566603833357592,0.0751568911311976,0.1611255683605479,-1.170900692840647,0.6934801016088061,0.0817867253853413,-0.0709219858156027,0.0930232558139534,0.1124260355029584,0.0329670329670328,0.014388489208633,0.042513863216266,-0.0631229235880398,-0.0769230769230769,0.0198915009041589,0.0254545454545453,0.1235059760956176,0.1510204081632651,-0.0424448217317486,0.0463821892393321,0.0235934664246824,0.0367647058823528,0.0125673249551165,-0.0208333333333333,0.0804597701149425,0.0601503759398494,-0.0552763819095477,-0.1269349845201238,-0.0873786407766989,-0.0932475884244373,-0.0662251655629139,-0.1047619047619048,-0.1061806656101426,-0.1919770773638969,-0.1977240398293031,-0.1173708920187793,-0.1742313323572475,-0.1480362537764351,-0.0408163265306122,-0.0157068062827226,-0.0693069306930692,-0.0568561872909699,-0.0521008403361344,-0.0087873462214412,0.0053475935828875,0.0053475935828875,0.0742857142857142,0.0888030888030888,0.2103004291845491,0.2876712328767123,0.2818181818181817,0.3177570093457942,0.3789731051344742,0.4387755102040815,0.3689320388349513
BBQS_26-L^G99,0.1019565364565703,-0.1019565364565703,5.0,-0.0744361882414288,-0.0162541960636136,1.816738019610551,0.1171183628318584,0.0015847860538827,4.4611436875939576e-05,-0.0365445617694346,0.025850483753081,0.1145323901568079,0.045695334047718,0.1755020154803306,0.1335075005968153,-2.395546129374337,1.1847811075818258,0.0507889320832381,-0.0335195530726257,0.0529411764705882,0.1699346405228758,0.1118012422360248,0.0591715976331361,0.0591715976331361,0.0228571428571429,0.0,0.1257861635220125,0.1623376623376622,0.0914634146341464,0.1329113924050633,0.0591715976331361,0.2094594594594594,0.2430555555555555,0.1933333333333333,0.1401273885350318,0.1187499999999999,0.1118012422360248,0.2344827586206896,0.3458646616541352,0.52991452991453,0.6886792452830188,1.1058823529411763,0.79,0.4094488188976377,0.1257861635220125,0.0,-0.0867346938775509,0.098159509202454,0.1623376623376622,0.0783132530120482,0.0718562874251498,0.0718562874251498,-0.0913705583756344,-0.1751152073732718,-0.2366737739872069,-0.2334047109207708,-0.1352657004830917,-0.2463157894736841,-0.2723577235772357,-0.2723577235772357,-0.184510250569476,0.081570996978852,-0.2572614107883817,-0.2663934426229508,-0.2868525896414342,-0.2603305785123966,-0.2980392156862744
BBTU_63-L^C18,0.0756665564763413,-0.0756665564763413,5.0,-0.1071698276048071,0.098899857119757,1.0427051057523913,0.0386104538610453,-0.1388092964024196,3.812815059003319e-05,-0.0570479211167928,-0.2786642388578921,0.2608089382980883,-0.2913626079774886,0.0785722427503697,0.1877490966134152,-12.864341085271317,0.7697696349184966,0.0195847833913357,-0.0893300248138958,-0.0289156626506024,0.0804289544235925,0.0254452926208652,-0.1024498886414253,-0.1407249466950959,-0.2098039215686273,-0.1808943089430893,0.0280612244897959,0.1071428571428572,-0.0289156626506024,-0.1123348017621145,-0.1724845995893223,-0.1200873362445414,-0.1162280701754384,-0.0671296296296296,0.0254452926208652,-0.0517647058823529,-0.1425531914893616,-0.2003968253968253,-0.0861678004535146,-0.1388888888888887,-0.0404761904761904,-0.0289156626506024,0.1681159420289855,-0.056206088992974,-0.1891348088531186,-0.2892416225749559,-0.3371710526315788,-0.2113502935420743,-0.2803571428571427,-0.2051282051282051,-0.2803571428571427,-0.2917398945518453,-0.3316749585406301,-0.3551999999999999,-0.4011887072808321,-0.3572567783094098,-0.2712477396021699,-0.3425774877650896,-0.3847328244274809,-0.397608370702541,-0.35,-0.2396226415094339,-0.2892416225749559,-0.3382594417077175,-0.3425774877650896,-0.2777777777777778,-0.38
BBVN_02-L^I99,0.5245763898613639,-0.5245763898613639,6.0,-0.2393984220907298,-8.255622072577909,0.9021636876763875,0.2511415525114155,-1.0881612090680102,3.323239927482082e-07,-0.2583826429980275,-0.291266323325414,0.9954648526077096,-0.3162074908422503,0.0743217840527967,0.036698717948718,-1.0782959124928038,0.6081843838193792,-0.0466346153846153,-0.0947368421052631,0.1046511627906976,0.1728395061728393,0.0439560439560438,0.0326086956521738,-0.2578125,-0.2962962962962964,-0.3402777777777778,-0.2213114754098361,-0.2635658914728682,-0.3448275862068966,-0.3115942028985506,-0.527363184079602,-0.4508670520231214,-0.3987341772151899,-0.4476744186046512,-0.4632768361581921,-0.4508670520231214,-0.5103092783505154,-0.5662100456621004,-0.5758928571428572,-0.5320197044334976,-0.489247311827957,-0.4602272727272727,-0.4444444444444444,-0.4277108433734939,-0.5202020202020202,-0.6303501945525292,-0.652014652014652,-0.6153846153846154,-0.6215139442231076,-0.6387832699619772,-0.6360153256704981,-0.6259842519685039,-0.6346153846153846,-0.6041666666666667,-0.62,-0.6138211382113821,-0.5622119815668203,-0.579646017699115,-0.5642201834862386,-0.5476190476190477,-0.5365853658536586,-0.489247311827957,-0.5739910313901345,-0.5365853658536586,-0.5,-0.4780219780219781,-0.4780219780219781
BCPS_48-L^C06,0.0259555980708677,-0.0259555980708677,5.0,0.0568800419754705,0.606468910039425,1.5186807685086674,0.0438803930842398,0.1984865576236135,6.975695595971647e-05,0.0084442841214666,0.2858855215332211,-0.1159215178167079,0.4173323524505438,0.2062359531384034,0.0289317894324944,-0.4036697247706422,1.2274860754740595,0.0393603936039361,-0.0998531571218795,0.0365296803652968,0.0640624999999999,0.0930979133226321,-0.0394922425952045,-0.0173160173160172,0.0014705882352941,-0.0340425531914894,0.0541795665634674,0.0861244019138756,0.2053097345132741,0.224820143884892,0.0509259259259258,0.0240601503759396,0.1019417475728154,0.1445378151260503,0.2053097345132741,0.1884816753926699,0.2117437722419928,0.2270270270270269,0.351190476190476,0.3869653767820773,0.5066371681415929,0.7461538461538462,1.1281249999999998,1.0147928994082838,0.6291866028708135,0.340551181102362,0.3485148514851484,0.6409638554216865,0.8505434782608694,0.5619266055045871,0.5911214953271027,0.6175771971496435,0.3538767395626241,0.3096153846153844,0.238181818181818,0.2182468694096599,0.2996183206106868,0.2946768060836502,0.213903743315508,0.1947368421052631,0.2031802120141341,0.4397463002114163,0.3485148514851484,0.3729838709677417,0.5099778270509978,0.5269058295964124,0.3352941176470587
