firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0654308399460634,-0.0654308399460634,22.0,7.931966780848586e-07,0.140343975940281,0.1062883883550615,0.0453526619978294,0.8039157432019984,2802.7803,0.0944641854841664,-0.005935520172274,0.005182525154362,0.0026029573360364,1.0,1.1548457552629487,0.0794584410187473,4.7402816667852456e-08,0.2049181641180482,-0.2399677541392452,0.0001852443972784,0.0214096088354054,2.9208734813893418e-06,3.0,10.175491737065176,0.7749572306882496,-0.0838349309617296,-0.0439359108213828,0.1819409751181598,0.0870144791622084,-0.039674746349236,0.0048762021025292,0.0553173405850214,0.0304540099126821,-5.157154696445417,6.0,0.8898997078549628,0.011271837387452,0.0530685109942562,0.0321121185138053,5.423675797032348,2.736217747775115,1.0,1.0,0.9984328349756908,-0.0009605788744303,0.0461758829412135,-0.0214010483975333,0.0137948216980864,-0.0136585630639089,-0.0554210278391284,0.1171548117154812,0.111627906976744,0.1090487238979118,0.1105517909002904,0.3875181422351232,0.3474277660324172,0.510268562401264,0.6309354563548477,0.7830276655268882,0.9248322147651008,0.996519317786286,1.548200799644602,0.7692782233189388,0.6207968352641988,0.3795093795093796,0.3420683200748713,0.2601054481546572,0.4233250620347395,0.4810224632068165,0.3445850914205346,0.3063083580050103,0.388189738625363,0.1439968089349821,0.2343447385409942,0.25130890052356,0.2335483870967742,0.3729056965055048,0.2396801383185649,0.2426343154246102,0.1792763157894736,0.158319870759289,0.1060547628229848,0.1677524429967427,0.0569375345494747,-0.007097109226242,-0.023659574468085,-0.0635102040816326,-0.0921177587844254,-0.087060321502467,-0.0490716180371353,-0.1033296857902141,-0.0404817664770826,0.0134275618374557,0.0751640112464855,0.0239200285612279,0.0188277087033748,-0.0081272695832612,-0.0322254091445926,-0.0374223863064273
BAOH-L,0.0739074533919239,-0.0739074533919239,7.0,7.741888503005074e-07,0.1369808326002397,0.0940080658651634,0.3736302501871069,1.0093608524848714,78.15709999999999,-0.1252979031769609,0.012769450201393,0.069828246573331,0.006785350207659,1.0,1.9201310628484944,0.1386024435413029,1.5274621087361128e-07,0.3348943018261451,-0.3307778112412708,7.875544519943501e-08,-0.0283978428561677,7.699846178867543e-07,4.0,0.5145822870461815,0.7236725072212467,-0.0404223028840962,1.38521072915088,0.0581729178237888,0.2798870445320165,1.7043916365127685,0.0614114207208124,-0.1151007909004447,-0.8839260405846538,-0.7276626609680337,7.0,1.351009338861073,0.0256892464792934,0.0523865738235348,0.2517828812868438,4.388431787645581,29.132470823880475,1.0,1.0,0.9297331954437884,0.1048022413612585,0.2800588001155667,-0.0974449044984561,0.0859336640568842,-0.0320814019770856,0.2724563717072337,-0.0202020202020202,-0.0388349514563106,-0.0503597122302158,-0.0503597122302158,-0.0704225352112676,-0.0704225352112676,-0.0434782608695651,-0.0571428571428571,-0.0769230769230769,-0.0593824228028503,-0.0571428571428571,-0.0593824228028503,-0.0411622276029055,-0.0149253731343282,0.0076335877862594,0.4193548387096775,0.4092526690391458,0.346938775510204,0.3244147157190633,0.3333333333333332,0.3797909407665505,0.3943661971830987,0.4666666666666665,0.4505494505494505,0.4612546125461254,0.4399999999999999,0.3797909407665505,0.4092526690391458,0.4399999999999999,0.4193548387096775,0.3797909407665505,0.4399999999999999,0.4452554744525545,0.4558823529411764,0.4666666666666665,0.3423728813559321,0.2857142857142856,0.306930693069307,0.298360655737705,0.3112582781456954,0.3112582781456954,1.0518134715025909,0.98,1.020408163265306,0.9701492537313434,0.98,0.4244604316546763,0.3894736842105262,0.3797909407665505
BBOU-L,0.0282025880750417,-0.0282025880750417,32.0,9.624608290067752e-08,0.0170292669096552,0.0875974086940193,0.0821161537123978,0.4871543311219308,-52.0,-0.0567399074393207,0.009287350628444,-0.0668489472901192,0.0005112474437627,1.0,1.7658559113300492,0.0974421437271619,2.0025211282790112e-08,0.2418519938650306,0.1986301369863013,1.3384197910659249e-06,-0.0128596802841917,3.534328986376327e-07,3.0,10.443570283553884,0.6060279870828849,0.0231182489200194,0.3193522828384011,0.1607078885147237,-0.0095830198506186,0.5749284082141375,-0.1414803475230393,0.0807228546571684,0.0130985136347691,-0.6465578424414479,4.0,0.8773091133004927,0.01646140714547,0.0792021120563215,0.1518552612944342,3.4605418138987045,5.481343283582089,1.0,1.0,0.6497028640485769,0.0642893660531697,-0.1900490371965076,-0.0263141601139248,0.0366820040899795,0.1763481551561021,-0.0866557861195305,0.046276965901183,-0.0231135282121007,-0.0013898540653232,-0.0177717019822284,0.1463901076984441,0.0764044943820223,0.1778688524590164,-0.0024297119055883,0.0656284760845382,0.0080673447913011,0.0390455531453362,0.1668696711327648,0.0220483641536273,-0.0723047127178825,-0.1021555763823804,-0.0800256081946222,-0.0887761572606214,-0.1338155515370706,-0.1996658312447785,-0.1849120816789563,-0.1476868327402135,-0.1451516954193932,-0.1104921077065924,-0.0740979381443299,-0.021783526208305,-0.0096485182632667,0.0282647584973165,0.0177053824362605,0.0747943156320118,0.0458515283842793,0.0585635359116021,0.0245989304812832,0.0624768946395561,0.0581737849779087,0.1028396009209515,0.1915422885572137,0.182716049382716,0.1404761904761904,0.0546788990825688,0.1204678362573099,0.1297169811320753,0.1654501216545012,0.1100811123986094,0.1778688524590164,0.2644082710074791,0.2266325224071701,0.2796081923419411,0.2610794207985958,0.2605263157894735
BBXK-L,0.1135840776141924,-0.1135840776141924,33.0,7.676788538291166e-07,0.1358289886586361,0.080209322249751,0.0328058002650658,1.2335156021003988,-56.7,-0.3464104101299242,0.0064288864212355,-0.0127393160761046,0.0006527596455654,1.0,0.6948340447774196,0.0807337998655754,-6.657924356468028e-08,0.2303832519957973,-0.2704315886134068,8.123662873424121e-07,-0.0785113568637838,2.135781431441532e-06,3.0,0.4414092616392113,0.0944767049291021,-0.19627517197873,0.0576346357295143,-0.1251131297407405,-0.3153490853260535,0.201220726618003,-0.2080371776091703,0.0772778260220779,0.2951026487163348,-5.398484848484849,4.0,0.4227720184685077,-0.0072892480800142,-0.0240897185228907,0.0425722128484726,13.215502309468825,47.9105180533752,1.0,1.0,1.5542127936238452,-0.1518573434538831,-0.3833896016205266,-0.2452540472760691,-0.0224668349060771,-0.0191185100534328,-0.1007866901069543,0.0482758620689656,0.0357142857142858,0.0661764705882352,0.0902255639097744,0.5934065934065933,0.4499999999999999,0.3679245283018866,0.4948453608247423,0.4499999999999999,0.4499999999999999,0.5591397849462365,0.4499999999999999,-0.0764331210191083,-0.1853932584269663,-0.3192488262910797,-0.2408376963350785,-0.1944444444444445,-0.2287234042553191,-0.2368421052631578,-0.3028846153846154,-0.3127962085308057,-0.3612334801762115,-0.5,-0.4858156028368794,-0.4802867383512544,-0.5017182130584192,-0.4129554655870445,-0.5017182130584192,-0.5166666666666666,-0.4894366197183099,-0.5230263157894737,-0.5134228187919463,-0.5134228187919463,-0.4912280701754387,-0.4912280701754387,-0.462962962962963,-0.5017182130584192,-0.5182724252491694,-0.5396825396825398,-0.5307443365695792,-0.5592705167173253,-0.5880681818181819,-0.546875,-0.5524691358024691,-0.56973293768546,-0.6133333333333333,-0.6049046321525886,-0.56973293768546,-0.5710059171597632
BCIP-L,0.0096466402008831,0.0096466402008831,22.0,9.503961339240813e-06,1.681580065050496,0.0994628763160302,0.2651933630390999,0.3117463754485356,-688.5205,0.0116602953887379,-5.559604550057346e-05,0.2164557158246142,-0.0018164408629354,1.0,0.9682099000398376,0.2545635013412927,2.6189821362119707e-06,0.1245768001774313,2.923037837087718,1.943352438299404e-06,0.0026427196921102,1.6094558819090423e-05,3.0,0.366823542359382,0.3365220420798098,0.0040593094027664,-0.1814000748707177,0.0077656112522254,-0.0379428420604481,-0.1846969863367628,-0.0543980210109028,0.0445122108977377,-0.1046883078666493,0.0931616889775685,4.0,0.946538910147294,-0.0029605210128052,-0.0082704862028348,0.0311739832937878,2.604647342563684,4.414804455383886,1.0,1.0,-1.2811928533841614,0.1046443073682482,0.3668926675954709,0.0220003976304298,0.0587863774650743,-0.0112548568096087,-0.0701727589156661,0.0789473684210526,0.0857142857142858,0.0,0.0,0.357142857142857,0.2258064516129032,0.0857142857142858,0.2258064516129032,0.2258064516129032,0.1875,0.1875,0.1875,-0.1162790697674418,-0.05,-0.1739130434782608,-0.1914893617021276,-0.1555555555555555,-0.1555555555555555,-0.0952380952380952,-0.1363636363636363,-0.073170731707317,0.0270270270270269,-0.05,-0.0952380952380952,-0.073170731707317,0.0270270270270269,0.0,-0.1363636363636363,-0.05,-0.0256410256410256,-0.1162790697674418,-0.24,-0.2244897959183673,-0.2962962962962963,-0.3870967741935484,-0.3559322033898304,-0.3090909090909092,-0.2962962962962963,-0.2830188679245283,-0.2549019607843137,-0.2962962962962963,-0.3214285714285715,-0.3559322033898304,-0.3870967741935484,-0.3448275862068964,-0.3559322033898304,-0.3090909090909092,-0.3448275862068964,-0.3090909090909092
BCQF-L,0.0350495182967635,-0.0350495182967635,32.0,3.236250768839004e-07,0.0572604894331222,0.1795485275557829,0.0782587365105375,0.3907291347660033,348.42430000000013,-0.9729437108206392,-0.0492300036719768,0.006682365354418,0.0010166215709165,1.0,1.55261460744485,0.2917077001423219,3.6640156901921615e-08,0.1578004491303081,-0.3911076655179614,2.6086918210351056e-05,-0.2205104946469814,7.476904301580772e-07,4.0,15.154770255488698,0.2479468788575183,-0.2087013289090941,0.1191313163521091,0.0858909281247409,0.1390151554833459,0.2087649838118148,0.1346228068317418,-0.024500380942063,-0.1530543894123393,-1.1509708828306873,6.0,1.3241294403637336,0.0108927216652397,0.0356869249070032,0.0257875562361398,3.735307587396186,2.1937725599007347,1.0,1.0,0.5213403160539541,-0.1553912988514887,-0.2255118577457766,-0.1000330067738672,-0.0847333422355302,-0.1325009174765529,-0.326137523527659,0.0615996464869641,-0.0189022804127286,0.0778243474947608,0.1160978496744922,0.2127545551982852,0.1649335941521672,0.0878761657532929,0.1218520721792584,0.204107693944876,0.286380172805821,0.4519440523546771,0.7330372185633327,0.4141982252218472,0.1964682245955378,0.1528273051451858,0.1268797928493179,0.2494478798586572,0.30990970131975,0.3751823043266893,0.3065819861431873,0.1957096058332454,0.2450484154929579,0.2335113921290745,0.3510447761194031,0.3567146282973621,0.3497554574734582,0.2767998194538479,0.2209992446314881,0.2676450817835536,0.155653150852824,0.1260947452229299,0.0616438356164383,0.1371859296482411,0.1433912691996768,0.2175831270849026,0.2446375536244638,0.1943213004010979,0.1072511987474313,0.0967335465736163,0.1370716510903427,0.0277954400944682,0.0686626369474878,0.1143391766791412,0.0846434049079756,0.0502134768888065,0.0250022646978893,0.018085297822566,0.0347508001828991,0.0549132947976878
BCYN-L,0.0649908079380568,-0.0649908079380568,32.0,4.914176180872247e-07,0.0869488038401559,0.1637648519249667,0.3111636643944814,0.7583963569012006,3137.2772000000004,0.0073933776638196,0.0036939797180354,0.0177711754918357,0.0158144369012314,1.0,1.796760563163251,0.0657421847398498,1.0202445539173225e-07,0.2453888266938703,0.063977412198392,1.0346572876115346e-05,0.0016756543545419,4.750523482133589e-07,3.0,10.40957126595105,0.5086911201361992,0.0502546420024163,0.1552309534713484,-0.11148159441116,0.0844163488831472,0.1730217676155972,-0.09467700130816,-0.1390200218076102,0.0268396598037721,-0.625038377661909,7.0,1.4592917992380174,0.0626504908023591,0.1296708314042433,0.2240479097637135,3.4163731214146824,12.964545210276832,1.0,1.0,0.7940501566437974,0.0759721706818696,0.1261327688912098,-0.0182159153687843,0.064412402575045,0.0367564751972835,0.0025390433978924,-0.1195175438596491,0.11823436678928,0.1579902049700707,0.2999389126450826,0.4538829423821455,0.3711340206185567,0.5338779432964922,0.4898483080513418,0.423728813559322,0.423728813559322,0.4320323014804845,0.4161490683229816,0.4585332419465386,0.4853420195439741,0.5153097555186328,0.4770939379916705,0.4777777777777778,0.3990795529257067,0.3779408590546083,0.3863192182410424,0.4449977365323676,0.4423859014911886,0.4947319129009599,0.4982398498005165,0.510648367250355,0.4961331146004217,0.4489332728098048,0.4562043795620438,0.4822382168562804,0.4898483080513418,0.4716459197786999,0.4982398498005165,0.4161490683229816,0.4384858044164037,0.5798069784706759,0.7877345281433772,0.6012039127163282,0.6182509505703422,0.6194824961948249,0.8229583095374071,0.7480832420591457,0.7972972972972971,0.697872340425532,0.8229583095374071,0.892116182572614,1.031180400890869,1.084911822338341,1.0037664783427496,0.8743394010569583
BCZB-L,0.098796587506356,-0.098796587506356,33.0,1.2371332982362822e-06,0.2188917460695902,0.0213814482155631,0.0500490677134445,1.6912635712685402,-88.0,0.0227434697615889,-0.0040302077251925,-0.0079146887222945,-0.001168174673973,1.0,0.6036528121532816,0.0936703164841757,-5.2452653468528015e-08,0.1241364498693489,-0.1150627615062761,8.177136663266629e-06,0.0051546391752576,3.476486939531939e-06,3.0,0.792329226350763,0.2081564389553583,-0.0989426033108746,-0.0413649580792798,0.0244817974069448,-0.0249956011723082,-0.0431433902465615,0.063675300616084,0.2574618983252383,-0.1023929312053899,-9.367857142857142,3.0,0.4649654348382692,-0.0019079643342904,-0.0070265757617921,0.0584869675778766,18.53733248245054,8.194076163610719,1.0,1.0,1.5542127936238452,-0.0993306367899201,-0.1503923838929628,-0.0932974255635699,-0.0092350646096574,-0.0796468954572505,0.0018970096230124,0.0669642857142855,-0.074380165289256,-0.0088495575221236,0.0370370370370369,0.0821256038647344,0.1789473684210527,0.2513966480446927,0.197860962566845,0.1034482758620691,0.154639175257732,0.1487179487179488,0.0516431924882629,0.0980392156862746,0.1144278606965176,-0.0260869565217389,0.0516431924882629,0.0926829268292686,0.0181818181818183,0.1370558375634518,0.142857142857143,0.1370558375634518,0.1200000000000001,-0.0303030303030302,-0.0468085106382978,-0.0344827586206895,-0.2195121951219512,-0.1547169811320753,-0.2679738562091502,-0.286624203821656,-0.2933753943217665,-0.3128834355828219,-0.3149847094801222,-0.2933753943217665,-0.2911392405063291,-0.286624203821656,-0.0627615062761506,-0.1249999999999998,-0.1181102362204723,-0.0705394190871369,-0.0386266094420599,-0.0508474576271185,-0.0666666666666665,-0.0508474576271185,-0.096774193548387,-0.1004016064257028,-0.1971326164874551,-0.1854545454545454,-0.1482889733840303,-0.1641791044776118
BCZN-L,0.0576526644902366,-0.0576526644902366,32.0,2.310085308779097e-07,0.0408734133604888,0.1857558095060011,0.2603397038863815,1.0946403282381962,90.8461,0.3405059659117036,-0.0043603397904712,0.0089176527891775,0.0022487926663045,1.0,2.2890828886984265,0.1926970974307011,3.1118941580002945e-08,0.3427207364119234,-0.1809013294095505,5.75450975470354e-07,0.0771731582602108,1.9183920195219494e-07,4.0,3.729299204814071,0.3619982391934131,-0.0786344429960158,0.0355181962748485,0.0443044066665082,-0.0498096718599081,0.0974088419550224,-0.053847578359153,0.0303788385900534,-0.0979570683971635,-0.7505417430909292,6.0,1.5207356755448138,0.022560987977875,0.0412969281982806,0.1390615993204438,3.6377567904427215,5.067386093839516,1.0,1.0,0.4462134762280699,0.0915604555818691,0.1611813028804392,-0.0393868583727051,0.0391274931451051,0.0182837093585345,-0.0764983943302171,0.0224604389994895,0.0658324265505985,0.0883333333333333,0.1543901001767826,0.3933143669985774,0.2704280155642022,0.3353783231083844,0.3317471108089733,0.2913645352669742,0.4630321135175503,0.5823909531502423,0.844632768361582,0.5162538699690402,0.3903477643718949,0.3326530612244898,0.4093525179856114,0.4124008651766402,0.5798387096774194,0.6559594251901943,0.5328638497652582,0.3362892223738063,0.6004901960784312,0.392324093816631,0.5304687499999998,0.5547619047619048,0.5965770171149145,0.7428825622775801,0.6517706576728499,0.6057377049180328,0.4478935698447894,0.4330651060716899,0.4164859002169196,0.4920030464584919,0.4807256235827664,0.5760257441673371,0.5069230769230768,0.4543429844097995,0.4309715120525932,0.503453568687644,0.5584725536992841,0.4175108538350216,0.5057647963105303,0.5221445221445222,0.6257261410788382,0.5991836734693878,0.6243781094527363,0.5772946859903381,0.6601694915254237,0.7475468331846564
BDAJ-L,0.1619408457589831,-0.1619408457589831,32.0,4.028596057441766e-07,0.0712798229972202,0.0728353338771704,0.2175358166189111,0.935515293822061,-33.1,0.0525265849255748,-0.0008555365436323,-0.0129493324510488,-0.0033131256168053,1.0,0.4916175804259176,0.2937521574042112,1.0784004742673942e-08,0.504300014098407,0.2874015748031498,3.945901805455593e-09,0.0119047619047618,6.17549332815165e-07,5.0,0.1348842101525308,0.8640703517587941,0.2289127860988769,0.1824388174924562,0.0495790579818608,0.0698512501464566,0.1956174347854231,0.1772566697037996,-2.6391454466983166,0.9179974104445404,-13.520408163265303,5.0,0.4825555052106933,-0.0262721238938053,-0.0615444415651723,-0.004919761040178,8.66983695652174,25.626506024096383,1.0,1.0,0.9515588532390888,0.3070633018468914,-0.0801507537688441,0.1966511855292027,0.2615254476244184,0.8027626084163187,-0.0820025895554596,0.1411764705882352,0.3599999999999999,0.2230215827338129,0.1111111111111111,0.9101123595505618,0.8279569892473118,0.2230215827338129,0.2499999999999997,0.1486486486486486,0.0828025477707006,0.0559006211180124,0.2977099236641221,-0.3359375,-0.4014084507042254,-0.3862815884476535,-0.3253968253968254,-0.3089430894308943,-0.1005291005291004,0.0365853658536585,0.1111111111111111,0.0365853658536585,0.1258278145695364,0.0691823899371069,0.0691823899371069,0.0119047619047618,0.0365853658536585,0.2318840579710146,0.0897435897435896,0.0559006211180124,-0.0340909090909091,-0.0058479532163743,-0.0957446808510638,-0.1052631578947368,-0.0909090909090909,-0.0229885057471264,-0.1747572815533981,-0.2376681614349776,-0.2543859649122806,-0.2975206611570248,-0.2857142857142857,-0.2827004219409283,-0.2237442922374429,-0.2576419213973799,-0.2887029288702929,-0.2576419213973799,-0.2272727272727274,-0.205607476635514,-0.1866028708133971,-0.1904761904761905
