firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.028601458738096,0.028601458738096,4.0,-0.0482998694598122,-0.3218019472228684,0.9838182131175762,0.0856696195935383,-0.0264927654371306,7.708399609710895e-06,0.0237458817678872,-1.2712698740861177,0.1687570330042822,0.1677770483815298,-0.0539200804094252,-0.2350591761983516,0.5336225607909503,4.776595744680851,0.4663453262179377,0.0623081090843417,0.0126582278481013,0.0463576158940397,0.0896551724137932,0.1449275362318842,0.2793522267206476,0.8372093023255816,1.072131147540984,1.60082304526749,1.1793103448275866,0.8372093023255816,0.6853333333333333,0.7410468319559229,1.2733812949640289,1.0191693290734825,1.1569965870307168,1.1793103448275866,1.127946127946128,0.7604456824512535,0.8588235294117648,0.8809523809523812,1.4030418250950571,1.2652329749103943,0.2665330661322644,-0.0201550387596899,-0.0306748466257668,-0.0306748466257668,0.2665330661322644,0.234375,0.0675675675675675,0.3769063180827887,0.3004115226337449,-0.0595238095238094,-0.10354609929078,-0.1876606683804627,-0.4948041566746602,-0.3622603430877901,-0.4082397003745318,-0.463497453310696,-0.5050900548159749,-0.5390226112326768,-0.5153374233128833,-0.5153374233128833,-0.5959079283887467,-0.6441441441441442,-0.6346820809248555,-0.5853018372703411,-0.5476020042949177,-0.552090715804394,-0.552090715804394
BALZ_07-L^I10,0.123782957249007,-0.123782957249007,5.0,-0.1610848590473794,0.4969760910896308,2.080933240653993,0.1864704217378998,-0.1088143378892277,2.4849658466824604e-08,-0.0138437213647879,-1.3053544135024138,-0.0235363261897161,0.0802561532236115,-0.0768451492195616,-0.0185196227726503,-0.0297033755079065,-2.6909515717926933,1.436398803227659,-0.0899264238350441,-0.0714285714285715,0.0,0.0769230769230771,0.0769230769230771,1.0,0.4000000000000001,0.5555555555555558,0.4000000000000001,0.2727272727272729,0.2727272727272729,0.1666666666666667,0.7500000000000002,0.5555555555555558,0.4000000000000001,0.5555555555555558,1.0,0.2727272727272729,0.0,0.0,0.0769230769230771,0.0769230769230771,0.0,0.0,-0.0666666666666665,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,-0.176470588235294,-0.3333333333333332,-0.4166666666666666,-0.4399999999999999,-0.5172413793103448,-0.5333333333333332,-0.5757575757575757,-0.611111111111111,-0.588235294117647,-0.631578947368421,-0.611111111111111,-0.6216216216216216,-0.588235294117647,-0.5999999999999999,-0.5757575757575757,-0.6216216216216216,-0.5999999999999999,-0.631578947368421,-0.6499999999999999,-0.6499999999999999,-0.7021276595744681,-0.75
BAMD_17-L^J98,0.0953264723913233,-0.0953264723913233,4.0,0.0648034504384227,0.0151367282835815,1.2874155905476403,0.0526212235983905,0.0555618294748731,2.9608775248711328e-08,0.0378132346321212,-10.205221799963113,0.0018649079736484,-0.0095083676929476,0.0018649079736484,1.0652614353619574,0.1629521110229302,-6.649077203015336,1.2874155905476403,0.0652614353619574,0.0462427745664739,0.1161290322580643,0.1161290322580643,0.1689189189189188,0.373015873015873,0.3307692307692307,0.6634615384615383,0.6018518518518516,0.373015873015873,0.2814814814814814,0.1161290322580643,0.1689189189189188,0.373015873015873,0.138157894736842,0.0880503144654087,0.1849315068493151,0.2627737226277371,0.0880503144654087,-0.0057471264367816,-0.0170454545454545,-0.094240837696335,0.067901234567901,-0.1722488038277511,-0.2136363636363637,-0.2100456621004566,-0.1800947867298578,-0.0057471264367816,0.0613496932515338,-0.0441988950276243,-0.2276785714285715,-0.237885462555066,-0.3639705882352941,-0.4676923076923077,-0.5349462365591398,-0.5586734693877551,-0.4725609756097561,-0.4725609756097561,-0.4525316455696203,-0.4327868852459016,-0.4194630872483221,-0.4401294498381877,-0.4741641337386019,-0.430921052631579,-0.4757575757575757,-0.4214046822742475,-0.3709090909090909,-0.3268482490272373,-0.2171945701357466,-0.2171945701357466
BBEK_99-L^L95,0.0483882101194174,-0.0483882101194174,4.0,0.1732673267326732,1.0213784152181913,1.1756574160690156,0.1096744400831216,0.1713388652164162,4.082601606489149e-06,0.0822082208220821,5.3688022308121655,0.0192320641723198,-0.043618758724705,0.0468886108479657,-0.0450774518268426,-0.4552668952044765,-0.7324973876698015,0.8987631223365553,0.0480698604423407,-0.1881188118811881,-0.1179039301310044,-0.0776255707762556,-0.1755102040816327,-0.0776255707762556,-0.1061946902654866,0.0687830687830688,0.1676300578034681,0.1098901098901099,-0.0560747663551401,-0.443526170798898,-0.482051282051282,-0.3803680981595091,-0.4860050890585242,-0.4780361757105943,-0.3803680981595091,-0.4712041884816753,-0.5589519650655022,-0.5665236051502146,-0.5951903807615231,-0.592741935483871,-0.5877551020408164,-0.589430894308943,-0.5791666666666666,-0.5665236051502146,-0.531322505800464,-0.4641909814323607,-0.4525745257452574,-0.4725848563968668,-0.4161849710982659,-0.4309859154929577,-0.4005934718100891,-0.4670184696569921,-0.4540540540540541,-0.4613333333333334,-0.382262996941896,-0.3970149253731343,-0.36875,-0.3878787878787878,-0.4093567251461988,-0.4127906976744185,-0.3726708074534162,-0.3525641025641025,-0.435754189944134,-0.4023668639053254,-0.3221476510067114,-0.3129251700680272,-0.3289036544850497,-0.3082191780821918
BBNH_32-L^L97,0.0266307277628032,-0.0266307277628032,6.0,0.0191575051703494,-0.0874636909788223,1.4883720930232558,0.0780894617134192,0.0988269794721407,0.0001550079606065,-0.0018504408403178,-3.371091364540381,0.097602585974679,0.0580356479210334,0.1377474744896183,-0.169322861444091,-0.1984157922846474,-0.3958333333333333,0.9044397463002114,-0.0954503886602652,-0.050925925925926,-0.0484581497797356,-0.020408163265306,-0.0709677419354838,-0.0335570469798656,0.0485436893203883,0.074626865671642,0.1134020618556701,0.0236966824644551,-0.0505494505494504,-0.15625,-0.1092783505154637,-0.0248306997742662,-0.0567685589519649,-0.0769230769230767,-0.020408163265306,0.0510948905109489,0.0140845070422537,0.0384615384615385,0.0285714285714286,0.0992366412213741,0.1675675675675676,0.1250000000000002,0.0640394088669953,0.0773067331670824,0.180327868852459,0.3051359516616314,0.2781065088757397,0.4352159468438541,0.5652173913043481,0.6000000000000001,0.5483870967741937,0.3130699088145898,0.3251533742331289,0.3584905660377357,0.5824175824175826,0.4794520547945207,0.5428571428571431,0.4210526315789473,0.3757961783439492,0.5157894736842106,0.6744186046511629,0.4948096885813149,0.3670886075949366,0.4496644295302014,0.5652173913043481,0.6119402985074627,0.505226480836237,0.5766423357664234
BBOU_00-L,0.046358454718176,-0.046358454718176,4.0,0.0911137597669183,1.2261212673151831,1.4432707355242569,0.0738801628853984,0.0285138248847926,2.501800798482151e-05,0.0311217057343398,-0.0669967938673481,-0.0762706812910627,0.0421947567686132,-0.0226830793088259,-0.0091475530740615,-0.0534631746409974,-0.6971428571428572,0.735133020344288,0.0805574439157036,-0.032986111111111,0.1034482758620689,0.0827067669172931,-0.0351758793969849,-0.108359133126935,-0.0679611650485436,-0.0739549839228296,-0.0463576158940397,-0.0857142857142857,-0.0871632329635498,-0.174785100286533,-0.1806543385490754,-0.0985915492957746,-0.1566617862371889,-0.1299093655589124,-0.0204081632653061,0.0052356020942407,-0.0495049504950494,-0.0367892976588629,-0.0319327731092438,0.0123022847100173,0.0267379679144383,0.0267379679144383,0.0971428571428572,0.1119691119691119,0.2360515021459226,0.3150684931506848,0.3090909090909088,0.3457943925233644,0.4083129584352079,0.4693877551020409,0.3980582524271843,0.2334047109207708,0.2549019607843137,0.2828507795100221,0.4883720930232558,0.4845360824742268,0.5238095238095237,0.4961038961038959,0.45088161209068,0.5319148936170213,0.6695652173913043,0.7560975609756098,0.6744186046511627,0.840255591054313,0.9726027397260272,1.0425531914893615,1.141263940520446,1.2766798418972334
BBQS_26-L^G99,0.0032012629640186,0.0032012629640186,4.0,0.0185447463928477,0.1213027942733676,1.7709579011592431,0.1050829602317619,-0.2182854311199207,4.734025856581937e-05,0.0014605647517039,-8.107578602431628,-0.0729121839334241,-0.0141424230939703,-0.0268170894659343,-0.0011905744055702,-0.4204845374425671,0.0777422790202344,1.1330079316656498,-0.0609028046213976,-0.01875,-0.0062111801242236,0.1034482758620689,0.2030075187969924,0.3675213675213677,0.509433962264151,0.8823529411764708,0.6000000000000001,0.2598425196850393,0.0062893081761006,-0.1061452513966479,-0.183673469387755,-0.01840490797546,0.038961038961039,-0.0361445783132529,-0.0419161676646705,-0.0419161676646705,-0.1878172588832486,-0.2626728110599078,-0.3176972281449893,-0.3147751605995716,-0.2270531400966182,-0.3263157894736842,-0.3495934959349592,-0.3495934959349592,-0.2710706150341685,-0.0332326283987914,-0.3360995850622407,-0.3442622950819671,-0.3625498007968126,-0.3388429752066115,-0.372549019607843,-0.4213381555153707,-0.4234234234234234,-0.3846153846153846,-0.3088552915766738,-0.2776523702031601,-0.3762183235867445,-0.3962264150943395,-0.4356261022927689,-0.391634980988593,-0.4128440366972477,-0.454855195911414,-0.4754098360655737,-0.4234234234234234,-0.4007490636704119,-0.4007490636704119,-0.3962264150943395,-0.4007490636704119
BBTU_63-L^C18,0.0678286521522353,-0.0678286521522353,4.0,-0.0716675012518778,0.9679030239496,1.44551977306858,0.0306235565819861,-0.1192120298643485,4.297485730216052e-05,-0.0025638457686529,-18.24354600243064,-0.1883063811955274,0.0927063701332946,-0.258491375232978,-0.0080618165595627,0.0136123146405906,-272.08333333333337,1.0862673118638413,0.1005890588266371,-0.0752941176470587,-0.0957446808510639,-0.1567460317460317,-0.036281179138322,-0.0918803418803417,0.0119047619047618,0.0240963855421685,0.2318840579710144,-0.0046838407494144,-0.1448692152917504,-0.2504409171075837,-0.3009868421052631,-0.1682974559686889,-0.2410714285714285,-0.1617357001972387,-0.2410714285714285,-0.2530755711775044,-0.2951907131011608,-0.3199999999999999,-0.3684992570579495,-0.3221690590111642,-0.2314647377938518,-0.3066884176182708,-0.3511450381679389,-0.3647234678624813,-0.3145161290322581,-0.1981132075471697,-0.2504409171075837,-0.3021346469622331,-0.3066884176182708,-0.2383512544802867,-0.3461538461538461,-0.4256756756756756,-0.448051948051948,-0.4217687074829932,-0.2986798679867987,-0.3795620437956204,-0.3703703703703703,-0.4217687074829932,-0.4592875318066157,-0.4014084507042254,-0.3461538461538461,-0.4415243101182654,-0.4466145833333332,-0.4393139841688654,-0.3666169895678092,-0.3637724550898203,-0.3431221020092735,-0.3253968253968253
BBVN_02-L^I99,0.0615,-0.0615,5.0,0.028397565922921,-0.4402863598901003,1.2729234088457388,0.1258561643835616,0.0033698399326031,4.284087497588097e-07,0.0512170385395537,-0.6524905141863467,-0.0813618152494197,0.0654540939035868,-0.095024166180612,-0.0006246583034117,0.0458784900739628,-1.3155080213903745,0.8894282632146709,0.0449635769907057,0.0231213872832369,-0.1082474226804123,-0.2100456621004566,-0.2276785714285715,-0.147783251231527,-0.0698924731182796,-0.0170454545454545,0.0116959064327486,0.0421686746987952,-0.1262626262626263,-0.3268482490272373,-0.3663003663003663,-0.2995951417004049,-0.3107569721115537,-0.3422053231939163,-0.3371647509578543,-0.3188976377952756,-0.3346153846153846,-0.2791666666666667,-0.308,-0.2967479674796748,-0.2027649769585253,-0.2345132743362831,-0.2064220183486239,-0.1761904761904762,-0.1560975609756096,-0.0698924731182796,-0.2242152466367712,-0.1560975609756096,-0.0894736842105262,-0.0494505494505495,-0.0494505494505495,-0.1519607843137255,-0.1560975609756096,-0.0597826086956522,-0.1036269430051813,-0.1262626262626263,-0.0797872340425531,-0.0698924731182796,-0.1262626262626263,-0.1393034825870646,-0.0597826086956522,-0.2027649769585253,-0.1990740740740741,-0.1761904761904762,-0.0846560846560846,-0.0698924731182796,-0.0698924731182796,-0.0748663101604278
BCPS_48-L^C06,0.0637531863453604,-0.0637531863453604,4.0,0.1470162306520471,-0.0804102823316026,1.1810388584964189,0.0496340471672539,-0.0082505943224725,7.566074051746167e-05,0.1216076432641853,4.1180885086715175,0.0677438530413636,0.0061248251837069,0.1279188146009712,0.176793148761447,0.0809735614700595,-1.8963001563314223,0.8660538040719643,0.1288899779465817,-0.0139616055846422,0.0195729537366549,0.0324324324324325,0.136904761904762,0.1670061099796334,0.267699115044248,0.4692307692307693,0.7906250000000001,0.6952662721893492,0.3708133971291867,0.1279527559055118,0.1346534653465347,0.380722891566265,0.5570652173913044,0.3142201834862386,0.3387850467289719,0.3610451306413302,0.1391650099403578,0.101923076923077,0.0418181818181819,0.0250447227191414,0.0935114503816794,0.0893536121673004,0.0213903743315508,0.0052631578947368,0.0123674911660778,0.2114164904862578,0.1346534653465347,0.155241935483871,0.2705099778270512,0.2847533632286996,0.1235294117647061,-0.0575657894736841,-0.0652528548123979,-0.0353535353535353,0.0730337078651686,0.0305755395683455,0.0088028169014084,-0.0205128205128203,-0.0369747899159663,0.0571955719557195,0.0650557620817844,-0.0976377952755904,-0.1102484472049689,-0.122511485451761,-0.0402010050251254,-0.0513245033112582,-0.0976377952755904,-0.0846645367412139
