firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,4.0,0.1388613138686131,4.038847265648045e-07,0.5062731485355875,0.1190258630964204,1.1514368785863602,-0.1500527458272229,1.0,0.1037887948407901,6.304937761783965e-08,-0.0139237741618414,1.5756115677678067e-06,0.0613138686131386,9.921243584449295e-07,0.1482461380899548,3.044821713498989,-0.0679243427480859,-0.0691799009846168,0.0145383438190783,0.4009826925533036,0.1082706766917291,0.0423197492163009,0.0589171974522293,0.2157221206581354,0.2429906542056077,0.1233108108108109,0.0555555555555555,0.1233108108108109,0.2360594795539035,0.2715105162523901,0.2937743190661479,0.4148936170212767,0.2292051756007393,0.1832740213523132,0.1605584642233857,0.1157718120805368,0.1666666666666667,0.2406716417910448,0.2476547842401502,0.1728395061728396,0.1386986301369863,0.196043165467626,0.3353413654618473,0.3090551181102363,0.4118895966029725,0.420940170940171,0.4000000000000001,0.2476547842401502,0.0168195718654435,0.0522151898734177,0.0374414976599064,0.1832740213523132,0.1271186440677965,0.1120401337792642,0.0406885758998436,-0.0404040404040403,-0.0334302325581394,-0.0206185567010308,0.0674157303370786,0.0091047040971168,0.0488958990536279,0.0795454545454545,0.1252115059221659,0.1769911504424779,0.2292051756007393,0.2383612662942271,0.2135036496350364,0.3854166666666667,0.3434343434343434
BALZ-L^I10,4.0,-0.1968686868686869,1.713916512148522e-06,2.148409810672398,0.0060456469779576,0.5083621756004136,1.019525117293706,1.0,-0.124014644282463,-9.344294248996798e-08,-0.015789431564458,3.352630035963521e-09,-0.0338816738816738,1.7819336816129047e-06,-0.2414010989010988,0.0695870793286608,-0.4625564447658877,-0.0862935925358285,-0.4893784786641929,0.4458260105761697,0.857142857142857,-0.2999999999999999,-0.2222222222222221,-0.2999999999999999,-0.3636363636363635,-0.3636363636363635,-0.4166666666666666,-0.1249999999999998,-0.2222222222222221,-0.2999999999999999,-0.2222222222222221,0.0,-0.3636363636363635,-0.5,-0.5,-0.4615384615384614,-0.4615384615384614,-0.5,-0.5,-0.5333333333333332,-0.5625,-0.588235294117647,-0.5625,-0.588235294117647,-0.6666666666666666,-0.7083333333333333,-0.72,-0.7586206896551724,-0.7666666666666666,-0.7878787878787878,-0.8055555555555556,-0.7941176470588235,-0.8157894736842105,-0.8055555555555556,-0.8108108108108107,-0.7941176470588235,-0.7999999999999999,-0.7878787878787878,-0.8108108108108107,-0.7999999999999999,-0.8157894736842105,-0.825,-0.825,-0.851063829787234,-0.875,-0.8813559322033898,-0.890625,-0.8771929824561403,-0.8793103448275862
BAMD-L^J98,4.0,0.0648034504384227,5.967280502751178e-07,0.7480039946096161,0.0707798405221514,0.4323428898591376,0.0398913215889921,1.0,0.0555618294748731,1.6373259223339953e-08,-0.0072187097627737,3.308557300174218e-09,0.0378132346321212,5.719362033876847e-07,0.0710300634424713,0.5275499737860627,1.0652614353619574,-0.0029185512062089,0.0652614353619574,0.291925063852709,0.1746031746031746,-0.0307692307692307,0.2115384615384614,0.1666666666666665,0.0,-0.0666666666666667,-0.1870967741935484,-0.1486486486486486,0.0,-0.1710526315789473,-0.2075471698113208,-0.136986301369863,-0.0802919708029197,-0.2075471698113208,-0.2758620689655172,-0.284090909090909,-0.3403141361256544,-0.2222222222222223,-0.3971291866028708,-0.4272727272727273,-0.4246575342465754,-0.4028436018957345,-0.2758620689655172,-0.2269938650306747,-0.3038674033149171,-0.4375,-0.4449339207048458,-0.536764705882353,-0.6123076923076923,-0.6612903225806452,-0.6785714285714286,-0.6158536585365854,-0.6158536585365854,-0.6012658227848102,-0.5868852459016394,-0.5771812080536913,-0.5922330097087378,-0.6170212765957447,-0.5855263157894737,-0.6181818181818182,-0.5785953177257526,-0.5418181818181818,-0.5097276264591439,-0.8573046432616082,-0.8576271186440678,-0.8306451612903226,-0.8133333333333334,-0.7987220447284344,-0.7892976588628763
BAOH-L,29.0,-0.0895902163237326,5.378476150075416e-07,0.6741968377913732,1.0811403168053064,0.5585019725732867,-0.8175924244191755,1.0,-0.0310016875349358,1.2299538084464556e-07,-0.0212884267159077,3.4385018848524135e-08,-0.024620810770309,9.140695701357466e-08,-0.3284925544457776,1.9054609602263743,0.1535886119268336,-0.07098394984402,-0.07098394984402,0.3133781139749478,-0.0897155361050328,-0.0338266384778013,-0.0635245901639343,-0.1108949416342411,-0.1473880597014925,-0.1839285714285713,-0.2433774834437085,-0.2396006655574042,-0.3022900763358778,-0.2605177993527507,-0.632636655948553,-0.6005244755244754,-0.6566491359879789,-0.6120543293718166,-0.6191666666666666,-0.5736940298507462,-0.6451863354037267,-0.6352753391859537,-0.6130397967823877,-0.5341488277268094,-0.5059459459459459,-0.5724976613657624,-0.5635148042024833,-0.5748837209302325,-0.5867992766726944,-0.5890287769784173,-0.6201163757273482,-0.6424100156494522,-0.6130397967823877,-0.5647619047619048,-0.585675430643699,-0.6090675791274593,-0.3536067892503536,-0.3947019867549668,-0.5317622950819672,-0.4777142857142856,-0.4955849889624724,-0.4049479166666666,-0.373972602739726,-0.293663060278207,-0.2969230769230768,-0.2969230769230768,-0.1982456140350876,-0.2010489510489509,-0.2188034188034187,-0.1705989110707803,-0.0577319587628865,-0.0172043010752688,-0.0748987854251012
BBEK-L^L95,4.0,0.1732673267326732,3.084786375168741e-07,0.3866807551747748,0.1491977495311523,0.755059509760933,2.6917398570018776,1.0,0.1713388652164162,5.6521933008548445e-08,0.0037274798094843,4.5619993516755e-07,0.0822082208220821,6.1199610223049e-07,0.1729680778809147,3.801644380485325,-0.0450774518268426,-0.1285315630452037,0.0480698604423407,0.1253157751776276,0.1187214611872147,-0.0309734513274335,0.1587301587301588,0.2658959537572254,0.2032967032967032,0.0233644859813082,-0.396694214876033,-0.4384615384615384,-0.3282208588957055,-0.4427480916030535,-0.4341085271317829,-0.3282208588957055,-0.4267015706806283,-0.5218340611353711,-0.5300429184549357,-0.561122244488978,-0.5584677419354839,-0.5530612244897959,-0.5548780487804879,-0.54375,-0.5300429184549357,-0.4918793503480277,-0.4190981432360743,-0.4065040650406504,-0.4281984334203655,-0.3670520231213873,-0.3830985915492957,-0.3501483679525222,-0.4221635883905014,-0.4081081081081081,-0.416,-0.3302752293577982,-0.3462686567164179,-0.315625,-0.3363636363636363,-0.3596491228070175,-0.3742857142857143,-0.3302752293577982,-0.3091482649842271,-0.3983516483516484,-0.3633720930232558,-0.2772277227722772,-0.2675585284280937,-0.284313725490196,-0.2626262626262626,-0.2315789473684211,-0.1828358208955224,-0.0519480519480519,-0.0560344827586206
BBIO-L^E18,4.0,0.0249146553273042,5.582424694926832e-07,0.6997619718877749,0.1455969133000454,1.156814825317538,-0.3303889243305737,1.0,-0.0117735849056603,4.1269185158768696e-08,-0.0555456965394786,1.099315542094932e-06,0.0755824399592741,7.643325945520715e-07,0.0351039260969976,2.633273840544797,-0.0199952377747762,0.035369273917108,0.035369273917108,0.5232007727422818,0.108910891089109,0.0049751243781095,0.0493506493506492,0.188235294117647,0.0279898218829515,0.1444759206798866,-0.0582750582750583,0.0227848101265821,0.1952662721893492,0.2095808383233532,0.2624999999999999,0.3648648648648649,0.4125874125874127,0.2132132132132131,0.0831099195710456,0.0493506493506492,0.1778425655976676,0.1710144927536232,0.1575931232091689,0.1008174386920981,0.0773333333333332,0.1098901098901099,0.2825396825396826,0.2279635258358663,0.2317073170731707,0.3788395904436858,0.2907348242811503,0.1710144927536232,0.074468085106383,-0.0122249388753056,0.038560411311054,0.0466321243523315,0.0306122448979591,0.0575916230366493,-0.0582750582750583,-0.0839002267573696,0.0074812967581048,0.0520833333333334,-0.0648148148148148,-0.1140350877192981,-0.0712643678160919,0.0227848101265821,0.0358974358974359,0.0493506493506492,0.1068493150684932,0.1348314606741572,0.1444759206798866,0.3602693602693603,0.3074433656957929
BBNH-L^L97,4.0,0.0191575051703494,3.9173867360860645e-07,0.4910479615751498,0.1467857458661243,0.7327343988849289,-0.2305017411180538,1.0,0.0988269794721407,6.523750529270626e-08,-0.031805929919109,1.732097039955165e-05,-0.0018504408403178,5.829556562694392e-07,-0.0273853130995988,21.476514608801477,-0.169322861444091,-0.0954503886602652,-0.0954503886602652,0.2107671043589264,0.040268456375839,0.0849514563106794,0.1119402985074626,0.152061855670103,0.0592417061611374,-0.0175824175824176,-0.1269531250000001,-0.0783505154639174,-0.496054114994363,-0.5120087336244542,-0.5229455709711845,-0.4931972789115646,-0.4555420219244824,-0.4753521126760563,-0.4627403846153847,-0.4678571428571428,-0.4312977099236642,-0.395945945945946,-0.41796875,-0.4495073891625615,-0.4433374844333748,-0.389344262295082,-0.324773413897281,-0.3377777777777778,-0.2574750830564783,-0.1902173913043477,-0.1737523105360444,-0.1989247311827957,-0.3206686930091186,-0.3144171779141104,-0.2960629921259843,-0.1813186813186813,-0.2345890410958904,-0.2017857142857142,-0.2648026315789474,-0.2882165605095542,-0.2157894736842106,-0.1320388349514564,-0.2266435986159169,-0.2938388625592417,-0.2487394957983194,-0.1916817359855335,-0.166044776119403,-0.2212543554006969,-0.1843065693430657,-0.1337209302325582,-0.1252446183953034,0.0395348837209301,-0.0044543429844099
BBOU-L,4.0,0.0911137597669183,3.456814503326132e-07,0.4333148166774255,0.1531595019967113,0.3721730987263325,3.231319005351104,1.0,0.0285138248847926,5.082127175150431e-08,-0.0290056998099879,2.795573685797782e-06,0.0311217057343398,4.4403271147457205e-07,0.1680672268907563,23.194783968049727,-0.0091475530740615,0.0805574439157036,0.0805574439157036,0.2055045610655868,-0.075268817204301,0.0449438202247192,0.0391061452513965,0.0689655172413794,0.0257352941176469,0.0238532110091742,-0.0746268656716417,-0.0807248764415157,0.0108695652173913,-0.0542372881355932,-0.0244755244755243,0.0984251968503937,0.1272727272727272,0.0648854961832061,-0.4598257502420135,-0.4571984435797664,-0.4323499491353001,-0.4241486068111455,-0.4241486068111455,-0.3854625550660793,-0.376536312849162,-0.306832298136646,-0.2619047619047618,-0.2667542706964521,-0.245945945945946,-0.2107496463932108,-0.1757754800590841,-0.2162921348314607,-0.3085501858736059,-0.2972292191435768,-0.2809278350515464,-0.1659192825112108,-0.1671641791044776,-0.146788990825688,-0.1609022556390977,-0.1865889212827989,-0.1415384615384615,-0.0653266331658291,-0.0158730158730158,-0.0606060606060606,0.0314232902033271,0.1071428571428572,0.1434426229508196,0.1999999999999999,0.273972602739726,0.4055415617128464,0.4344473007712082,0.6706586826347307,0.7012195121951221
BBQS-L^G99,4.0,0.0185447463928477,6.924608274255874e-07,0.868005894454292,0.1300539083557951,1.6357478109077253,0.3196812868241112,1.0,-0.2182854311199207,1.03046072417215e-07,-0.047010327362023,5.289916815349992e-06,0.0014605647517039,1.5675293912752917e-06,0.1493401995494047,2.0460239168348555,-0.0011905744055702,-0.0201009596684084,-0.0609028046213976,0.189440445388596,0.1367521367521369,0.1037735849056602,0.3764705882352941,0.1699999999999999,-0.078740157480315,-0.2641509433962264,-0.3463687150837989,-0.403061224489796,-0.2822085889570552,-0.2402597402597402,-0.2951807228915662,-0.2994011976047904,-0.2994011976047904,-0.4060913705583756,-0.4608294930875576,-0.5084033613445378,-0.5063291139240507,-0.4428571428571429,-0.5145228215767635,-0.532,-0.532,-0.4753363228699552,-0.3035714285714286,-0.5224489795918368,-0.528225806451613,-0.5411764705882354,-0.524390243902439,-0.5482625482625483,-0.5836298932384342,-0.5851063829787234,-0.5568181818181819,-0.5021276595744681,-0.48,-0.55,-0.5650557620817844,-0.59375,-0.5617977528089888,-0.5776173285198556,-0.6073825503355705,-0.6225806451612903,-0.5851063829787234,-0.5682656826568266,-0.5682656826568266,-0.5650557620817844,-0.5682656826568266,-0.5760869565217391,-0.5745454545454546,-0.5104602510460252,-0.54296875
BBTK-L^C11,4.0,-0.1085631649622973,7.854201616592954e-07,0.9845312585812268,-0.0848137052196295,0.2330681757743979,43.29428150799925,1.0,-0.2820298341000975,-2.935793808143968e-07,-0.0458740647698088,1.066775636240485e-07,0.1019522776572668,1.8011285648924814e-06,-0.0066447977121709,2.944501205741972,0.6689971070395369,0.2131147540983604,1.2131147540983604,0.4458260105761697,-0.0867052023121386,-0.0057471264367816,0.067901234567901,0.3206106870229006,0.2536231884057971,0.0359281437125749,-0.147783251231527,-0.2027649769585253,-0.0648648648648648,-0.1682692307692308,-0.3024193548387096,-0.2242152466367712,-0.3731884057971014,-0.4507936507936507,-0.4252491694352159,-0.4693251533742331,-0.4741641337386019,-0.4911764705882353,-0.4627329192546584,-0.5028735632183908,-0.5112994350282486,-0.5349462365591398,-0.4970930232558139,-0.5411140583554377,-0.5900473933649288,-0.6068181818181819,-0.6181015452538632,-0.654,-0.6103603603603605,-0.5811138014527846,-0.5770171149144254,-0.520775623268698,-0.7082630691399663,-0.7182410423452769,-0.7275590551181101,-0.7042735042735042,-0.6860254083484574,-0.6666666666666667,-0.6574257425742573,-0.6723484848484849,-0.666023166023166,-0.6462167689161554,-0.6255411255411256,-0.6295503211991434,-0.6155555555555556,-0.6059225512528473,-0.6505050505050505,-0.6425619834710743,-0.6271551724137931
