firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCYO_38-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,0.4255955673118259,1.0664445250899013,0.1854655563966692,0.2595356550580432,0.0001321200310482,5.205725296430509e-07,-0.0029500728182531,-0.0331709827098538,0.0930306151574193,-0.0331709827098538,0.0283528352835283,-0.4540154454015898,-0.2029520295202952,1.0664445250899013,0.0283528352835283,-0.0602409638554216,0.0121951219512195,0.2028985507246377,0.2028985507246377,0.1216216216216214,0.3387096774193547,0.3174603174603174,0.2769230769230768,0.3387096774193547,0.296875,0.2575757575757573,0.2575757575757573,0.1369863013698629,0.129251700680272,0.0849673202614378,0.2028985507246377,0.1857142857142857,0.3174603174603174,0.3387096774193547,0.3279999999999998,0.2671755725190838,0.1942446043165469,0.1066666666666666,-0.0059880239520958,0.0709677419354837,0.0060606060606061,0.0921052631578946,0.0779220779220779,0.177304964539007,0.2481203007518795,0.3174603174603174,0.3719008264462808,0.2671755725190838,0.1369863013698629,0.1216216216216214,0.0,0.0709677419354837,0.177304964539007,0.1857142857142857,0.1857142857142857,0.2116788321167881,0.1690140845070422,0.1527777777777776,0.1369863013698629,0.0921052631578946,0.1608391608391608,0.1216216216216214,0.0440251572327043,-0.2782608695652173
BCZR_85-L^G00,0.26659240352324,-0.26659240352324,9.0,-0.0965949233837245,-2.607279325965828,1.9697077555101508,0.1687221207848938,-0.2753659496796821,-0.1297666120014541,1.4508838705633168e-06,-0.0563518880079619,-0.0952418154808722,0.0577382248775024,-0.0788154413087881,0.1794702049512588,0.1377336026482411,-1.5554767829046068,1.5448881667608572,-0.034246529102208,0.1475903614457832,-0.0235294117647059,0.1369863013698629,0.2528301886792452,0.2528301886792452,0.5299539170506913,0.4954954954954953,0.3070866141732282,0.4310344827586208,0.5299539170506913,0.3719008264462808,0.4188034188034188,0.4067796610169492,0.1527777777777776,0.1487889273356399,0.2388059701492535,0.2868217054263564,0.4755555555555555,0.2072727272727272,0.0921052631578946,0.129251700680272,0.1408934707903779,0.0885245901639344,0.0374999999999998,-0.0235294117647059,0.0060606060606061,0.0885245901639344,0.0957095709570956,0.1649122807017542,0.3122529644268774,0.3122529644268774,0.2250922509225092,0.2205882352941175,0.2575757575757573,0.2918287937743191,0.2205882352941175,0.3719008264462808,0.4127659574468083,0.4497816593886461,0.502262443438914,0.4887892376681613,0.4755555555555555,0.3227091633466137,0.4188034188034188,0.2720306513409962,0.3019607843137255,0.4954954954954953,0.462555066079295,0.3891213389121337
BDAJ_H9-L,0.0743273375947673,-0.0743273375947673,3.0,-0.0478816018572257,1.3432452330542413,1.9209225700164745,0.0665593129361245,-0.1587664191890348,0.048164114761398,4.484585221197747e-06,0.0960533952408589,0.6795232096133345,-0.1685368368138094,0.8475161576479533,0.1912575072750913,-1.1640255283598506,-1.2953367875647668,1.7627677100494237,-0.0345489443378119,-0.0909090909090909,-0.0265486725663717,0.1777301927194861,0.2731481481481481,0.1727078891257993,0.1458333333333334,0.1879049676025919,0.0934393638170973,0.120162932790224,0.1,0.0597302504816954,-0.072512647554806,-0.0709459459459459,-0.0549828178694158,-0.0582191780821917,-0.0818030050083472,-0.087893864013267,-0.0662139219015279,-0.0367775831873905,-0.0709459459459459,-0.140625,-0.1754122938530734,-0.2086330935251799,-0.2131616595135909,-0.2637215528781793,-0.2017416545718432,-0.1887905604719764,-0.1577335375191424,-0.1472868217054264,-0.0367775831873905,-0.0533562822719448,-0.0630323679727428,-0.1071428571428572,-0.0582191780821917,-0.0107913669064747,-0.0983606557377049,-0.046793760831889,-0.028268551236749,0.0617760617760618,0.0597302504816954,-0.0484429065743945,-0.0367775831873905,-0.0178571428571427,-0.003623188405797,-0.0517241379310344,-0.028268551236749,0.07421875,0.1066398390342053,-0.0756302521008404
BDFF_05-L^C99,0.0816622524908563,-0.0816622524908563,10.0,0.0289150460593654,-1.0335132439253951,2.3305518169582773,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.666696530804873e-06,-0.0350562947799386,0.1433717145194022,0.0654592674293932,0.2317028357235398,0.1029773052958822,-0.0845929060178555,-1.169828364950316,1.756393001345895,-0.0680293017775728,0.0326797385620916,0.0643478260869565,0.1769230769230769,0.2239999999999999,0.1657142857142857,0.2618556701030929,0.0372881355932201,0.02,-0.0285714285714285,-0.0129032258064516,-0.0999999999999999,-0.2051948051948051,-0.2051948051948051,-0.1729729729729729,-0.2536585365853657,-0.2757396449704141,-0.3557894736842105,-0.3383783783783783,-0.3005714285714286,-0.3383783783783783,-0.3624999999999999,-0.3849246231155778,-0.3818181818181818,-0.3454545454545454,-0.391044776119403,-0.3818181818181818,-0.3591623036649215,-0.3523809523809523,-0.4115384615384615,-0.3940594059405941,-0.4115384615384615,-0.4436363636363636,-0.4584070796460177,-0.4253521126760563,-0.391044776119403,-0.4385321100917431,-0.4199052132701422,-0.4143540669856459,-0.391044776119403,-0.3849246231155778,-0.4436363636363636,-0.4171428571428571,-0.42803738317757,-0.3970443349753695,-0.4878661087866108,-0.4724137931034482,-0.4584070796460177,-0.4813559322033899,-0.4942148760330578
BKEO_50-L^A00,0.0837285363859362,-0.0837285363859362,9.0,0.2067845543125223,2.195397104547206,1.2737896494156928,0.175217812197483,1.21978021978022,0.1223221586263274,1.3992688803508513e-07,0.1844099603031395,-0.0477494853882683,-0.217853019046175,-0.1388100822434119,-0.3707332800650433,0.0548858857472913,-0.3377308707124011,0.9115191986644406,0.0711271850512355,-0.0056497175141243,0.066265060240964,0.1273885350318471,0.0792682926829269,0.0925925925925925,-0.1237623762376237,-0.1407766990291262,-0.1490384615384615,-0.1917808219178082,-0.1490384615384615,-0.3166023166023165,-0.3633093525179856,-0.41,-0.4177631578947368,-0.4363057324840764,-0.381118881118881,-0.30859375,-0.3192307692307692,-0.3295454545454546,-0.30859375,-0.294820717131474,-0.2775510204081632,-0.292,-0.25,-0.2891566265060241,-0.271604938271605,-0.271604938271605,-0.2202643171806168,-0.3345864661654135,-0.3563636363636363,-0.3516483516483516,-0.3269961977186312,-0.3269961977186312,-0.2976190476190476,-0.2624999999999999,-0.2804878048780488,-0.2745901639344262,-0.1490384615384615,-0.0274725274725274,0.0114285714285713,0.0925925925925925,0.0231213872832369,0.0231213872832369,0.1644736842105263,0.3615384615384616,0.4159999999999999,0.3308270676691729,0.2377622377622379,0.2553191489361703
BKLI_06-L^K01,0.1007828207212217,-0.1007828207212217,2.0,0.4651481598650216,1.288563125473314,1.090308370044053,0.2610036445192038,1.0866995073891623,-0.0033651309691862,3.280974340397093e-08,0.1020774016661393,0.0665036222100496,2.194684608915056,0.0842398877434525,13.950549646844696,13.942580694584883,-1.1012776565908384,0.9104353795983752,14.320484287367572,0.0286885245901638,0.1192660550458715,0.2079207920792078,0.326086956521739,0.2448979591836735,0.3707865168539326,0.2323232323232322,0.2842105263157894,0.4878048780487805,0.5249999999999999,0.6158940397350994,0.5443037974683542,0.3555555555555554,0.3863636363636362,0.2448979591836735,0.2842105263157894,0.5844155844155843,0.4878048780487805,0.8625954198473282,0.8769230769230769,0.6712328767123288,0.7428571428571429,0.5741935483870968,0.6827586206896552,0.8769230769230769,0.8769230769230769,0.3942857142857143,0.5741935483870968,0.4787878787878787,0.5249999999999999,0.5741935483870968,0.3189189189189187,0.4352941176470588,0.4352941176470588,0.1619047619047617,0.3555555555555554,0.7428571428571429,1.2181818181818178,0.8769230769230769,0.952,0.952,0.8769230769230769,0.6827586206896552,0.5741935483870968,0.5249999999999999,1.0333333333333332,0.8769230769230769,0.90625,0.6944444444444444
BPVK_29-L,0.0877122877122877,-0.0877122877122877,6.0,0.002,0.2471473707715812,1.5330112721417068,0.1107124551512045,0.0619469026548672,0.0067932067932034,2.988616702085012e-05,0.0626,-0.0554428076095579,-0.0704235332465685,-0.0926101504457186,-0.1005283660300372,-0.0457025305087695,-0.6013698630136987,1.1422436929683306,-0.0315122133134439,-0.0169949787562766,-0.016337386018237,-0.038618640920906,-0.0357541899441341,0.2115114646700981,0.3276923076923077,0.3662269129287601,0.2604673807205453,0.330421377183967,0.2823179791976224,0.2791501976284587,0.4116684841875682,0.3949353448275863,0.4811212814645309,0.4101307189542484,0.4479865771812081,0.570995145631068,0.5863970588235294,0.5671912832929782,0.6140897755610975,0.6768134715025909,0.8258110014104374,0.7979166666666666,0.9008810572687228,0.8801742919389979,0.8652737752161384,1.043409629044988,1.0289968652037618,1.0778491171749596,0.9718202589489716,1.2034042553191489,1.2034042553191489,1.307486631016043,1.3303330333033303,1.4378531073446328,1.731012658227848,1.8607734806629832,1.958857142857143,1.9420454545454544,1.935374149659864,1.945392491467577,2.0931899641577063,2.017482517482517,2.2042079207920797,2.126811594202899,2.475167785234899,2.566115702479339,2.835555555555556,2.7576197387518144
BUNQ_03-L^K12,0.2804526466492773,-0.2804526466492773,9.0,-0.0567105589115231,-1.362601661792492,2.6863265441517945,0.1467258601553829,-0.1954143796955895,-0.0156896585538056,5.678950858545177e-09,-0.0128246660441717,-0.4026581164767046,-0.0613941230509587,-0.4341628496806392,-0.0385104156075186,-0.0286915024066376,-2.423318081681071,0.5370530086910369,-0.1039385254621229,-0.111111111111111,0.0,0.0588235294117645,0.0,-0.0526315789473684,-0.1,0.0,0.2857142857142856,0.125,0.0588235294117645,0.125,-0.3076923076923077,-0.4193548387096775,-0.4375,-0.5384615384615385,-0.5609756097560976,-0.5384615384615385,-0.55,-0.6086956521739131,-0.5714285714285714,-0.55,-0.55,-0.5609756097560976,-0.5263157894736843,-0.55,-0.5384615384615385,-0.5384615384615385,-0.5909090909090909,-0.6000000000000001,-0.5263157894736843,-0.5609756097560976,-0.5813953488372093,-0.625,-0.5909090909090909,-0.6086956521739131,-0.71875,-0.7313432835820896,-0.7428571428571429,-0.7230769230769232,-0.7230769230769232,-0.7096774193548387,-0.7464788732394366,-0.7721518987341772,-0.7428571428571429,-0.8064516129032258,-0.788235294117647,-0.8085106382978724,-0.8217821782178218,-0.825242718446602
BWQW_65-L^I10,0.0903556043047673,-0.0903556043047673,18.0,0.004109719965593,0.0352121451174702,1.1521104488505047,0.1301669638515156,-0.5681593445401893,0.0200295674567163,2.82240273210187e-05,0.1425658670234795,-0.313371129009821,-0.038515420005878,-0.3688967906086318,-0.0136626346436838,-0.0927820515484867,-0.8725821307952103,0.7956452986254712,0.0999607740585773,0.0085227272727272,-0.0434782608695653,-0.0028328611898016,0.0666666666666666,0.2096219931271477,0.1540983606557378,0.1733333333333333,0.0144092219020173,0.1972789115646258,0.1428571428571428,0.3333333333333332,0.3233082706766916,0.3085501858736059,0.328301886792453,0.2394366197183099,0.2307692307692308,0.3134328358208955,0.4426229508196722,0.3696498054474708,0.2571428571428573,0.3333333333333332,0.3968253968253967,0.4136546184738954,0.375,0.2846715328467153,0.3803921568627453,0.3183520599250937,0.28,0.2482269503546099,0.328301886792453,0.4136546184738954,0.3968253968253967,0.4193548387096775,0.375,0.5575221238938055,0.4367346938775509,0.4978723404255318,0.5107296137339055,0.5304347826086957,0.537117903930131,0.5999999999999999,0.6221198156682028,0.6682464454976305,0.6296296296296295,0.4605809128630704,0.5784753363228701,0.6372093023255814,0.6448598130841121,0.3858267716535433
CWI_80-L,0.0079637456082285,-0.0079637456082285,9.0,0.0924162032005796,-0.8263143067759663,0.8362537764350453,0.1049165935030728,-0.0720749325289728,-0.0592698202556138,5.630196572326446e-05,0.0101642907370708,-0.3327687029545804,-0.0743722183581708,-0.3511052416978925,-0.0541737162385879,0.0971820221005484,-0.392964824120603,0.573655589123867,-0.012467100706469,-0.0280701754385964,-0.0555095277547639,-0.1044776119402984,0.0035211267605634,0.0288808664259927,0.041095890410959,0.0724365004703668,0.0279531109107304,0.0993249758919962,0.1320754716981131,0.043956043956044,0.0477941176470588,0.1014492753623188,0.1209439528023599,0.0449129239230063,0.186264308012487,0.1764705882352941,0.2063492063492065,0.3571428571428572,0.3209733487833139,0.2925170068027212,0.1198428290766209,0.1332007952286282,0.1046511627906976,0.1242603550295857,0.1949685534591196,-0.0017513134851138,-0.018932874354561,0.0044052863436123,0.0224215246636771,0.1003861003861004,0.0775047258979206,0.1209439528023599,0.0919540229885058,0.1632653061224489,0.1468812877263583,0.20507399577167,0.3103448275862071,0.3380281690140847,0.2837837837837837,0.3209733487833139,0.3043478260869565,0.3043478260869565,0.3443396226415094,0.2866817155756209,0.2751677852348995,0.4321608040201006,0.4179104477611941,0.2140575079872204
CWV_20-L^I06,0.0935939925326173,-0.0935939925326173,9.0,0.0566867989646247,0.0482208761819689,1.059869905748042,0.0936114026475268,0.0407994714238519,-0.0081805596341819,1.498369513643283e-05,0.0526962899050905,0.0371009787233025,-0.0427737628792529,0.0863482464393145,0.1018865231206765,0.0066458927129115,-1.5514603616133515,0.8247046329483606,-0.0198288958183417,-0.0579710144927535,0.1057692307692308,0.037074148296593,0.115301724137931,0.0339660339660339,0.1010638297872339,0.0097560975609756,-0.0607985480943739,-0.0272556390977444,-0.0692446043165467,-0.0235849056603774,0.0107421875,0.091772151898734,0.0998937300743889,0.037074148296593,0.0871848739495797,0.1842105263157893,0.1629213483146065,0.1979166666666665,0.1828571428571428,0.1896551724137931,0.1398678414096916,0.1213434452871071,0.1117078410311491,0.1177105831533478,0.1668545659526494,0.1117078410311491,0.1336254107338443,0.148723640399556,0.1668545659526494,0.1937716262975777,0.2937499999999999,0.2395209580838324,0.2147887323943662,0.2793572311495673,0.3018867924528301,0.3763297872340425,0.4785714285714284,0.4785714285714284,0.4556962025316455,0.4701704545454546,0.4475524475524475,0.5310650887573964,0.5065502183406112,0.3986486486486484,0.3818424566088116,0.4764621968616263,0.4660056657223796,0.4701704545454546
