firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,6.0,0.1255663767512108,3.659952606635071e-07,0.1740265053180131,0.1543808304371684,1.3021240512419572,0.4138449190795039,1.0,0.0428764348413233,8.175355450236967e-08,-0.0624310881336743,1.779542842547979e-06,8.68957345971564e-07,0.1579695271177073,3.0151077177290344,-0.0082443901421395,-0.0189564962511563,0.0640365508738849,1.0078830808265324,0.0330477356181149,0.0024539877300613,-0.0012224938875304,-0.0499999999999999,-0.0285374554102258,-0.0952380952380952,-0.0511033681765388,-0.0399529964747356,-0.0543981481481482,-0.0250596658711218,-0.0012224938875304,-0.0180288461538461,-0.0308422301304863,-0.0215568862275449,0.0541935483870967,0.0582901554404144,0.05012853470437,0.0238095238095237,0.0995962314939435,0.1378830083565461,0.1539548022598869,0.1161202185792349,0.0893333333333332,0.1394700139470013,0.1704871060171919,0.1085481682496607,0.2285714285714284,0.280564263322884,0.3009554140127388,0.493601462522852,0.5271028037383179,0.3800675675675675,0.2968253968253969,0.3800675675675675,0.5185873605947955,0.5621414913957934,0.5894941634241246,0.7382978723404254,0.5101663585951941,0.4537366548042705,0.425828970331588,0.3708053691275168,0.4333333333333333,0.5242537313432836,0.5328330206378986,0.4409171075837743,0.398972602739726,0.4694244604316548,0.6405622489959837
BACQ-L^J02,4.0,0.0298417381974248,8.747986210235478e-07,0.4159566071914561,0.1683390744346263,1.1404311454807547,0.3582000364440855,1.0,-0.0172312741765327,3.1511114450037155e-08,-0.0397105949981821,7.536238464917601e-07,7.275728511924139e-07,0.0927754270490517,1.7118809927782963,-0.0159622487175585,0.049995532633066,0.0087158628704241,0.5796834537185775,-0.0285714285714284,0.0294117647058822,0.0144927536231884,0.0769230769230768,0.2068965517241379,0.09375,0.2499999999999997,0.2280701754385965,0.2280701754385965,0.2727272727272725,0.2499999999999997,0.2727272727272725,0.1666666666666667,0.0,0.0606060606060605,-0.054054054054054,-0.054054054054054,-0.0789473684210526,-0.1250000000000001,-0.1860465116279069,-0.1666666666666667,-0.1250000000000001,-0.1139240506329114,-0.0789473684210526,-0.0277777777777777,-0.0277777777777777,0.09375,0.5909090909090908,0.7499999999999998,1.1875,0.8421052631578947,0.5909090909090908,0.4583333333333332,0.4893617021276595,0.9444444444444444,0.7499999999999998,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.5217391304347825,0.5909090909090908,0.5909090909090908,1.0588235294117645,0.6666666666666665,-0.0666666666666667,-0.2783505154639175,-0.2857142857142857,-0.2857142857142857,-0.0666666666666667
BALZ-L^I10,6.0,-0.1022670079136459,8.968007870423189e-07,0.4264183821738206,0.0544973071166319,1.175634660363727,1.5297477827619588,1.0,-0.0356373315306941,-2.1530605301053243e-08,-0.0857371794871787,2.1251449575305703e-09,7.003143689573421e-07,-0.1615945437441204,0.0909252920503174,0.1269110353010389,0.0630532158414783,0.0121269587783212,1.6060954405780772,-0.0454545454545455,-0.0434782608695653,-0.0434782608695653,-0.1538461538461538,-0.1851851851851852,-0.2413793103448275,-0.2666666666666666,-0.3125,-0.3529411764705883,-0.3714285714285713,-0.3333333333333333,-0.3125,-0.3125,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,-0.0434782608695653,0.0999999999999998,0.2941176470588234,0.2941176470588234,0.6923076923076923,0.5714285714285714,0.5714285714285714,0.6923076923076923,0.6923076923076923,2.142857142857143,1.1999999999999995,1.4444444444444446,1.1999999999999995,1.0,1.0,0.8333333333333335,1.75,1.4444444444444446,1.1999999999999995,1.4444444444444446,2.142857142857143,1.0,0.5714285714285714,0.5714285714285714,0.6923076923076923,0.6923076923076923,0.5714285714285714,0.5714285714285714,0.4666666666666668,0.375,0.2941176470588234,0.375
BAMD-L^J98,6.0,0.114155527586152,6.29560915275201e-07,0.2993489199055005,0.0872577926392023,0.4622507011880646,-0.821551270350935,1.0,0.0406553481882606,4.3168864597436025e-08,-0.0140287205951505,5.8245525425409945e-09,8.233674305102876e-07,0.1784353713017838,0.4274665394407829,-0.4434698757580682,-0.0012169074092176,0.1438236696872656,0.8516301252044048,-0.0864197530864198,-0.0847457627118644,-0.018181818181818,0.0253164556962024,-0.0357142857142855,-0.1098901098901098,-0.0847457627118644,-0.0121951219512194,0.0519480519480519,-0.2019704433497535,-0.2465116279069766,-0.2863436123348017,-0.3221757322175732,-0.2831858407079645,-0.2285714285714285,-0.2019704433497535,-0.173469387755102,-0.1195652173913043,-0.1195652173913043,-0.1818181818181817,-0.1980198019801979,-0.1049723756906076,-0.0635838150289016,0.0451612903225806,0.0451612903225806,0.0945945945945947,0.2857142857142858,0.2461538461538461,0.5576923076923077,0.5,0.2857142857142858,0.1999999999999999,0.0451612903225806,0.0945945945945947,0.2857142857142858,0.0657894736842106,0.0188679245283018,0.1095890410958904,0.1824817518248174,0.0188679245283018,-0.0689655172413792,-0.0795454545454544,-0.1518324607329841,0.0,-0.2248803827751194,-0.2636363636363636,-0.2602739726027396,-0.2322274881516587,-0.0689655172413792
BAOH-L,13.0,0.119749909413536,3.034892250456269e-07,0.1443056096972804,1.1219924307677926,0.6735108825140228,0.6284181476484986,1.0,-0.0198719197249251,8.14543848565679e-08,-0.0028599720621241,4.35291252133871e-08,9.709444756422857e-08,1.0185320531919422,3.053546768727571,0.2894023380839328,0.203745640760931,0.203745640760931,1.3878753934710044,0.0812903225806451,-0.2051282051282051,-0.1502192982456139,-0.1790254237288134,-0.2203219315895371,-0.2059426229508196,-0.1684549356223176,-0.143646408839779,0.0333333333333334,-0.0064102564102563,0.0183968462549277,0.0515603799185888,-0.0263819095477386,-0.1340782122905027,0.0064935064935065,-0.0139949109414758,0.1135057471264366,0.1231884057971013,-0.1030092592592593,-0.0707434052757793,-0.0729665071770334,0.327054794520548,0.3525305410122163,0.4818355640535372,0.621338912133891,0.8629807692307692,0.6958424507658643,0.6384778012684988,0.5881147540983607,0.5077821011673154,0.4458955223880596,0.3839285714285716,0.2831125827814569,0.2895174708818635,0.1832061068702291,0.2540453074433657,-0.3770096463022507,-0.3225524475524475,-0.4177310293012772,-0.3421052631578947,-0.3541666666666666,-0.2770522388059702,-0.3982919254658386,-0.3814844373503591,-0.3437764606265876,-0.2099898063200815,-0.1621621621621621,-0.275023386342376,-0.2597898758357211
BBEK-L^L95,6.0,-0.2054543942795377,2.2490009652184722e-07,0.1069373897695483,-0.5900145017609282,1.2848263801883455,-15.1044877192624,1.0,-0.5946219167003639,-5.414427760154396e-07,-0.2900430894685531,3.433805206933944e-07,8.37794923152956e-07,0.0651739874500854,1.5924108396648111,0.0933466727071377,-0.1077162242499198,-0.0267290848686198,1.6060954405780772,0.1834862385321101,-0.0090909090909091,-0.0762711864406778,-0.0603448275862067,-0.018018018018018,-0.2781456953642384,-0.1985294117647058,-0.1742424242424242,-0.2101449275362318,-0.2922077922077921,-0.1484375,-0.1417322834645669,-0.2158273381294962,-0.1865671641791044,-0.2101449275362318,-0.3144654088050314,-0.3433734939759035,-0.3910614525139664,-0.3699421965317918,-0.384180790960452,-0.3271604938271605,-0.3353658536585365,-0.4603960396039603,-0.5240174672489082,-0.502283105022831,-0.5551020408163265,-0.502283105022831,-0.5176991150442477,-0.4232804232804232,-0.3699421965317918,-0.4010989010989011,-0.4906542056074766,-0.699724517906336,-0.7205128205128205,-0.665644171779141,-0.72264631043257,-0.7183462532299741,-0.665644171779141,-0.7146596858638743,-0.7620087336244541,-0.7660944206008584,-0.781563126252505,-0.780241935483871,-0.7775510204081633,-0.7784552845528455,-0.7729166666666667,-0.7660944206008584,-0.7470997679814384,-0.7108753315649867
BBIO-L^E18,6.0,0.4066850696111376,4.0295439430886114e-07,0.191600145086523,0.1557602893060099,1.136464962637155,0.7727770901743639,1.0,0.2197651364953483,4.650248886560127e-08,-0.045331006108961,1.261055076877148e-06,7.401604159529231e-07,0.7208621295537072,3.545323698138209,-0.0933343223062847,0.2214804925085298,0.2214804925085298,1.5156111904046643,0.04,-0.064625850340136,-0.121405750798722,-0.0894039735099337,-0.1027732463295268,-0.124203821656051,-0.1157556270096462,-0.0125673249551166,-0.0614334470989761,-0.1157556270096462,0.0223048327137547,0.0242085661080073,-0.0894039735099337,0.0416666666666665,0.1224489795918366,0.1506276150627614,0.1904761904761904,0.1178861788617886,0.1224489795918366,0.2195121951219512,0.185344827586207,0.1410788381742738,0.1904761904761904,0.1752136752136752,0.1752136752136752,0.2276785714285714,0.3613861386138615,0.3681592039800996,0.4285714285714286,0.6176470588235294,0.3994910941475826,0.558073654390935,0.2820512820512819,0.3924050632911391,0.6272189349112427,0.6467065868263473,0.71875,0.8581081081081081,0.9230769230769232,0.6516516516516515,0.4745308310991958,0.4285714285714286,0.6034985422740524,0.5942028985507246,0.5759312320916905,0.4986376021798364,0.4666666666666665,0.510989010989011,0.746031746031746
BBNH-L^L97,6.0,-0.0132189707366296,4.462467461174762e-07,0.2121851567027744,0.1060900550696469,0.6622906833565992,0.2950431027254779,1.0,-0.0472589792060491,5.691922782110666e-08,-0.12646655492904,1.2509184962897285e-05,7.832085748184276e-07,0.0058479532163742,14.12159994662481,0.0371735672591955,-0.041871921182266,-0.041871921182266,0.7031128928752916,0.0383561643835617,-0.1031941031941032,-0.0343915343915344,-0.1247002398081534,-0.0920398009950248,-0.1797752808988765,-0.1204819277108434,-0.1140776699029126,-0.1411764705882353,-0.2331932773109243,-0.1924778761061946,-0.22008547008547,-0.2379958246346555,-0.2331932773109243,-0.1247002398081534,-0.1053921568627451,-0.1225961538461538,-0.1978021978021977,-0.1267942583732056,-0.1511627906976743,-0.0987654320987654,-0.1097560975609756,-0.1550925925925926,-0.1960352422907489,-0.1723356009070294,-0.2150537634408602,-0.1834451901565995,-0.1140776699029126,-0.0920398009950248,-0.0592783505154639,-0.1350710900473933,-0.1978021978021977,-0.287109375,-0.2474226804123711,-0.588500563697858,-0.6015283842794761,-0.6104589114194237,-0.5861678004535147,-0.5554202192448234,-0.5715962441314554,-0.5612980769230769,-0.5654761904761905,-0.5356234096692112,-0.5067567567567568,-0.5247395833333333,-0.5504926108374384,-0.5454545454545454,-0.5013661202185793,-0.4486404833836858
BBOU-L,6.0,-0.0230702082553934,4.643534874746912e-07,0.2207947023984776,0.1965811965811965,0.4038349526116893,2.509293833754675,1.0,0.0584607133279699,7.541185342570994e-08,-0.0076957042831002,2.4741271651294448e-06,4.441181695507877e-07,-0.0971059555130351,15.182692801907354,-0.0136520808483052,0.0061064262867112,0.0061064262867112,0.608863014134903,0.0,-0.0644444444444444,-0.0685840707964601,-0.1023454157782517,-0.0706401766004415,-0.135523613963039,-0.0560538116591928,-0.0388127853881278,-0.108050847457627,-0.1229166666666666,-0.0985010706638115,-0.1903846153846153,-0.2026515151515152,-0.1192468619246862,-0.1136842105263158,-0.0299539170506911,-0.0047281323877069,-0.1728880157170923,-0.0965665236051502,-0.1155462184873948,-0.1042553191489362,-0.1247401247401246,-0.1546184738955823,-0.0665188470066519,-0.0847826086956521,-0.1841085271317829,-0.2455197132616488,-0.2116104868913857,-0.2160148975791433,-0.1934865900383141,-0.2261029411764706,-0.2275229357798165,-0.3018242122719735,-0.3064250411861615,-0.2373188405797101,-0.2864406779661017,-0.2639860139860139,-0.171259842519685,-0.1494949494949495,-0.1965648854961832,-0.5924491771539206,-0.5904669260700388,-0.5717192268565616,-0.565531475748194,-0.565531475748194,-0.5363436123348018,-0.529608938547486,-0.4770186335403727,-0.4431216931216931
BBQS-L^G99,6.0,-0.0037089201877934,5.263221400388528e-07,0.2502600786043243,0.1395348837209302,1.736622565953912,0.1383363602261971,1.0,0.0352848101265822,8.156665902481993e-08,-0.0285035629453625,3.753316497141878e-06,1.0141132843450737e-06,-0.01883415051755,2.2205250206359226,-0.1287398980260669,-0.1042139590081546,-0.0725773106134795,0.7777049914436251,0.0228571428571429,-0.0223463687150837,0.0802469135802468,0.0479041916167666,0.0115606936416186,-0.0223463687150837,0.0294117647058824,0.1437908496732025,0.0869565217391303,0.0355029585798816,0.0355029585798816,0.0,-0.0223463687150837,0.10062893081761,0.1363636363636362,0.0670731707317073,0.1075949367088606,0.0355029585798816,0.1824324324324324,0.2152777777777779,0.1666666666666667,0.1146496815286624,0.09375,0.0869565217391303,0.2068965517241379,0.3157894736842104,0.4957264957264957,0.6509433962264151,1.058823529411765,0.75,0.3779527559055118,0.10062893081761,-0.0223463687150837,-0.1071428571428571,0.0736196319018405,0.1363636363636362,0.0542168674698795,0.0479041916167666,0.0479041916167666,-0.1116751269035533,-0.1935483870967741,-0.2647058823529411,-0.2616033755274262,-0.1666666666666667,-0.2738589211618257,-0.3,-0.3,-0.2152466367713004,0.0416666666666667
