firms,age,bm,bm_ia,cashdebt,convind,ep,grltnoa,herf,lev,mve_ia,secured,securedind,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBVN-L^I99,2.0,2.739074270483764e-07,0.145547334656101,0.1572159672466734,1.0,7.987656311169646e-08,-0.0246312908620952,5.8644966651093265e-08,7.978222071432043e-07,0.7861012980804843,1.0,1.0,0.7715186887923273,0.0814479638009051,0.042452830188679,0.042452830188679,-0.0675105485232068,-0.0714285714285714,0.0327102803738317,-0.0177777777777777,-0.0391304347826086,0.0091324200913243,0.0231481481481481,-0.0391304347826086,-0.0555555555555554,0.0327102803738317,-0.1264822134387351,-0.1195219123505975,-0.0942622950819672,0.0045454545454544,0.0231481481481481,0.0231481481481481,0.013761467889908,-0.0349344978165939,-0.0432900432900433,0.0940594059405941,0.0728155339805824,0.0045454545454544,0.0279069767441859,-0.0515021459227468,-0.2163120567375885,-0.169172932330827,-0.169172932330827,-0.2021660649819494,-0.1532567049808428,-0.2021660649819494,-0.2218309859154928,-0.1532567049808428,-0.1596958174904943,-0.1159999999999999,-0.3928571428571429,-0.3028391167192429,-0.3006329113924051,-0.3028391167192429,-0.2682119205298013,-0.2706270627062705,-0.1628787878787879,-0.3575581395348837,-0.2533783783783784,-0.0905349794238683,-0.0714285714285714,-0.0753138075313808
BBXK-L,2.0,3.565399286329519e-07,0.1894561124910184,0.4216760438258809,1.0,6.38201878511956e-08,0.0225754576942051,1.4945344912213213e-05,2.0868709240802266e-07,15.068002720568924,1.0,1.0,0.9734975965509244,-0.013157894736842,0.0363636363636361,-0.0214592274678112,-0.0655737704918033,-0.0379746835443038,0.0178571428571425,0.225806451612903,0.1632653061224489,0.1067961165048543,0.1287128712871286,0.1399999999999999,0.1287128712871286,0.2063492063492062,0.1573604060913704,0.0363636363636361,0.0805687203791469,0.1752577319587627,0.2737430167597763,0.3333333333333332,0.4161490683229811,0.3987730061349692,0.2954545454545454,0.4805194805194803,0.5833333333333333,0.3179190751445087,0.3987730061349692,0.5199999999999998,0.3179190751445087,0.3103448275862068,0.2881355932203389,0.2666666666666666,0.3028571428571427,0.2881355932203389,0.2737430167597763,0.2527472527472525,0.3179190751445087,0.1399999999999999,-0.0420168067226891,-0.0338983050847457,-0.11284046692607,-0.0617283950617285,-0.0988142292490118,-0.0214592274678112,0.0654205607476634,0.0604651162790697,0.2063492063492062,0.2737430167597763,0.2391304347826084,0.1573604060913704
BCPS-L^C06,1.0,8.111381251828021e-07,0.4310178567646235,0.2712681638044914,1.0,1.1955250073120797e-07,1.1086995840114002,9.960541246321604e-06,1.3838110558642878e-06,5.409327071578704,1.0,1.0,0.7369568961379392,0.1004184100418408,0.0105708245243127,-0.1164510166358595,-0.2589147286821704,-0.2646153846153846,-0.2412698412698412,-0.1554770318021201,-0.1898305084745762,-0.2072968490878938,-0.2302737520128823,-0.2424722662440569,-0.168695652173913,-0.1628721541155866,-0.2908011869436201,-0.3001464128843337,-0.3102453102453102,-0.244865718799368,-0.2542901716068643,-0.2908011869436201,-0.2801204819277108,-0.2970588235294117,-0.2554517133956385,-0.0981132075471697,-0.1356238698010849,-0.1715771230502598,-0.152482269503546,-0.1371841155234656,-0.1730103806228373,-0.1772805507745265,-0.1801029159519724,-0.1730103806228373,-0.1815068493150684,-0.1324863883847549,-0.1293260473588342,-0.0459081836327344,-0.0082987551867219,-0.0912547528517109,-0.3523035230352302,-0.317142857142857,-0.3295932678821879,-0.3557951482479784,-0.3132183908045977,-0.2388535031847133,-0.2351999999999999,-0.2460567823343847,-0.1614035087719297,-0.0877862595419847,-0.0718446601941747,-0.0645792563600783
BCQE-L^A14,2.0,1.0155059756393386e-06,0.5396136558777744,0.2094705924493158,1.0,1.844008971822031e-07,0.0086210274697283,8.95026435527643e-07,1.2477851866712952e-06,1.425064106729394,1.0,1.0,1.1841683623407158,0.1078066914498141,-0.1266233766233766,-0.263013698630137,-0.4384133611691023,-0.4543610547667343,-0.4532520325203252,-0.3995535714285715,-0.4035476718403548,-0.354916067146283,-0.3941441441441442,-0.4177489177489177,-0.3995535714285715,-0.4190064794816415,-0.4796905222437138,-0.5135623869801085,-0.4990689013035382,-0.4704724409448819,-0.4715127701375246,-0.4372384937238494,-0.421505376344086,-0.4521384928716905,-0.4239828693790149,-0.3137755102040817,-0.2650273224043716,-0.3120204603580563,-0.260989010989011,-0.2569060773480663,-0.3137755102040817,-0.2589531680440771,-0.2292263610315187,-0.2041420118343195,-0.1873111782477341,-0.2088235294117647,-0.1798780487804877,-0.1063122923588039,0.05078125,-0.056140350877193,-0.3900226757369615,-0.716842105263158,-0.7408477842003853,-0.7433206106870229,-0.7687016337059329,-0.7527573529411765,-0.7438095238095238,-0.6967305524239007,-0.6699386503067485,-0.6403743315508021,-0.6497395833333333,-0.623249299719888
BCUB-L^L00,1.0,3.811002195120208e-07,0.2025068169364867,0.4654706316048169,1.0,1.1600747118012975e-07,0.2106879606879558,4.082631747199141e-07,6.378843246377674e-07,1.5769209635747532,1.0,1.0,0.8707998251514082,0.0,0.0412371134020619,-0.1002227171492204,-0.2031558185404339,-0.1999999999999999,-0.1755102040816327,-0.0921348314606741,-0.0941704035874438,-0.0648148148148148,-0.0494117647058823,-0.0516431924882628,-0.0265060240963855,-0.0426540284360188,-0.1140350877192981,-0.1476793248945148,-0.1422505307855626,-0.0961968680089484,-0.0733944954128441,-0.0941704035874438,-0.0961968680089484,-0.0818181818181819,-0.0494117647058823,0.0918918918918918,0.1316526610644257,0.0603674540682415,0.1542857142857143,0.1952662721893492,0.1316526610644257,0.188235294117647,0.286624203821656,0.2664576802507836,0.2430769230769232,0.2664576802507836,0.1952662721893492,0.4027777777777779,0.5968379446640317,0.5131086142322099,-0.1274298056155507,-0.0691244239631335,0.0493506493506492,0.1160220994475138,0.1642651296829971,0.2023809523809523,-0.3850837138508372,-0.3736434108527132,-0.3129251700680272,-0.1755102040816327,-0.1042128603104212,-0.0669745958429561
BCYN-L,1.0,3.659306865931119e-05,19.44461188089576,0.2489321636889725,1.0,8.46781754099763e-06,0.1380790254039678,1.1095025259294764e-05,6.264456854309472e-05,0.1716603530215527,1.0,1.0,1.2550358862912756,0.0909090909090908,0.0074257425742574,-0.1377118644067795,-0.2692998204667863,-0.2821869488536155,-0.2934027777777777,-0.2203065134099615,-0.2349624060150376,-0.1988188976377952,-0.2003929273084478,-0.2994836488812391,-0.2586520947176685,-0.2081712062256808,-0.2476894639556376,-0.2872154115586689,-0.2306238185255198,-0.1608247422680411,-0.1827309236947791,-0.2291666666666666,-0.218809980806142,-0.2127659574468084,-0.1956521739130433,-0.0216346153846153,-0.0665137614678899,-0.0728929384965829,-0.0728929384965829,-0.0169082125603863,-0.068649885583524,-0.0073170731707316,-0.0239808153477217,0.1,0.1529745042492918,0.1059782608695651,0.1865889212827989,0.1368715083798883,0.1305555555555555,0.2718750000000001,-0.7027027027027026,-0.6774960380348652,-0.7189226519337016,-0.6063829787234043,-0.5925925925925926,-0.5755995828988529,-0.5137395459976104,-0.4455040871934604,-0.4658792650918635,-0.410998552821997,-0.3776758409785932,-0.4243281471004243
BCYO-L^K98,1.0,1.8782256459420844e-07,0.0998040613923632,0.1017526289434151,1.0,3.531064214371119e-08,0.1014890608102439,2.68718857667212e-08,9.377041537365856e-07,2.632366748249608,1.0,1.0,1.0940200076698177,0.1659192825112108,0.0825242718446601,0.0,-0.0785123966942148,-0.1115537848605576,-0.2336769759450172,-0.1861313868613139,-0.12890625,-0.1455938697318007,-0.1890909090909091,-0.2175438596491228,-0.1679104477611941,-0.1079999999999999,-0.0860655737704918,-0.0088888888888889,-0.0132743362831857,-0.0669456066945607,-0.0304347826086955,0.0045045045045044,-0.0262008733624454,-0.0708333333333333,-0.1488549618320611,-0.0044642857142858,0.0045045045045044,-0.0934959349593496,-0.0470085470085469,-0.0304347826086955,-0.1423076923076923,-0.1423076923076923,-0.1220472440944882,-0.0088888888888889,0.0619047619047619,0.0136363636363634,-0.0262008733624454,0.0619047619047619,0.0931372549019606,-0.1831501831501831,-0.4813953488372092,-0.4116094986807388,-0.4626506024096386,-0.4425,-0.5033407572383074,-0.4560975609756097,-0.4715639810426539,-0.4954751131221719,-0.5162689804772235,-0.4752941176470588,-0.5109649122807017,-0.5255319148936171
BCZB-L,2.0,3.117735266454899e-07,0.1656684023086731,0.2396231292907821,1.0,6.958616528544302e-08,0.095645187208731,2.282396259220173e-05,3.966211779737715e-07,11.144376638290858,1.0,1.0,0.7907132092959587,-0.0295081967213114,0.0338983050847456,0.0166666666666666,0.0200668896321067,0.0374149659863944,0.0374149659863944,0.200787401574803,0.2298387096774192,0.16412213740458,0.142322097378277,0.1380597014925371,0.1466165413533833,0.200787401574803,0.1213235294117645,0.0517241379310344,0.093189964157706,0.2298387096774192,0.2708333333333332,0.2551440329218106,0.3616071428571425,0.4055299539170507,0.2978723404255319,0.5326633165829144,0.5326633165829144,0.4523809523809523,0.5803108808290156,0.4805825242718444,0.4055299539170507,0.3318777292576418,0.3990825688073391,0.3146551724137931,0.3260869565217392,0.3800904977375565,0.3377192982456141,0.4055299539170507,0.4523809523809523,0.3146551724137931,0.0815602836879432,0.19140625,0.0701754385964912,-0.4704861111111111,-0.4413919413919414,-0.4019607843137255,-0.3762781186094069,-0.3685300207039338,-0.3068181818181819,-0.2720763723150359,-0.2615012106537531,-0.2317380352644836
BCZR-L^G00,1.0,3.188453267162945e-07,0.1694261742779035,0.3829791735723706,1.0,4.8375516956162125e-08,0.5971378632735146,1.8511104199619327e-06,4.691182795698925e-07,5.9775120919298885,1.0,1.0,0.8940030531124199,0.1923076923076923,0.1142857142857143,-0.0877192982456139,-0.2160804020100502,-0.2277227722772277,-0.2641509433962264,-0.1567567567567568,-0.1874999999999999,-0.2876712328767122,-0.2844036697247707,-0.360655737704918,-0.360655737704918,-0.3035714285714286,-0.3127753303964757,-0.3389830508474576,-0.6380510440835266,-0.6405529953917051,-0.6976744186046512,-0.6454545454545455,-0.6050632911392405,-0.5517241379310345,-0.5465116279069767,-0.4428571428571428,-0.4068441064638782,-0.4602076124567474,-0.4711864406779661,-0.4693877551020408,-0.524390243902439,-0.5425219941348973,-0.515527950310559,-0.5078864353312302,-0.2571428571428571,-0.3097345132743362,-0.2676056338028169,-0.2972972972972973,-0.2972972972972973,-0.2710280373831776,-0.5451895043731778,-0.4951456310679611,-0.4285714285714286,-0.4157303370786517,-0.363265306122449,-0.3157894736842104,-0.3157894736842104,-0.376,-0.2606635071090046,-0.1789473684210525,-0.0982658959537572,-0.1085714285714285
BDAJ-L,19.0,8.77993759487266e-07,0.466543214673371,0.2170483782529841,1.0,1.0430721875527072e-07,0.272053358742196,8.445004803212182e-07,8.037822567043346e-07,4.690245716202125,1.0,1.0,0.9821972485672966,0.1019677996422183,-0.0088652482269503,-0.0851063829787235,-0.2586206896551725,-0.3559907834101382,-0.3038605230386052,-0.2496644295302014,-0.2673656618610747,-0.2635046113306982,-0.3064516129032258,-0.3492433061699651,-0.3683615819209039,-0.3329355608591886,-0.4027777777777778,-0.4078389830508474,-0.4272540983606557,-0.4437810945273632,-0.4078389830508474,-0.421923474663909,-0.3802660753880266,-0.3712035995500563,-0.3265060240963856,-0.2415196743554952,-0.183941605839416,-0.2506702412868633,-0.202567760342368,-0.1465648854961831,-0.2214484679665738,-0.2394557823129252,-0.2225312934631432,-0.2352941176470587,-0.1898550724637682,-0.1141045958795562,-0.0880913539967374,0.0126811594202898,0.0939334637964774,0.106930693069307,-0.2159887798036466,-0.191027496382055,-0.2404891304347827,-0.274025974025974,-0.2279005524861879,-0.2192737430167598,-0.1568627450980392,-0.1755162241887906,-0.0836065573770491,0.0647619047619048,0.0960784313725491,0.1157684630738522
BDBL-L^I07,2.0,3.1713589050077865e-07,0.1685178240092962,0.3674029701734681,1.0,1.196623227604295e-07,-0.0413027507958507,6.560077579211378e-06,9.127837882140808e-07,4.825913980720369,1.0,1.0,0.7466916496583524,0.1085141903171953,0.0152542372881354,-0.0385232744783307,-0.1737931034482758,-0.232051282051282,-0.2013333333333332,-0.0840978593272171,-0.0951661631419938,-0.1191176470588234,-0.235969387755102,-0.229086229086229,-0.2169934640522876,-0.1916329284750337,-0.25125,-0.312284730195178,-0.2739393939393939,-0.2097625329815303,-0.1381294964028776,-0.129360465116279,-0.1356421356421355,-0.1587078651685393,-0.1828103683492496,-0.0415999999999999,-0.0625978090766822,-0.1086309523809523,-0.0596546310832024,-0.0385232744783307,-0.0965309200603318,-0.0951661631419938,-0.0596546310832024,-0.0522151898734177,0.0327586206896552,0.0309810671256456,0.0564373897707231,0.1238273921200749,0.1217228464419475,0.2663847780126849,-0.1726519337016574,-0.0951661631419938,-0.156338028169014,-0.2108036890645586,-0.1749311294765839,-0.1242690058479532,-0.0611285266457679,-0.0291734197730956,0.0754039497307001,0.274468085106383,0.2771855010660979,0.2881720430107526
BDCK-L^L08,1.0,8.929921342833828e-07,0.4745129637936185,0.7316991698187356,1.0,9.25886792034393e-08,1.1197645299001469,1.671484933884807e-07,6.761956455996318e-07,0.7442272601539933,1.0,1.0,0.856823732789697,0.0147058823529411,0.1027027027027027,0.0303030303030302,-0.0467289719626168,-0.0467289719626168,-0.0377358490566037,0.096774193548387,0.0793650793650795,-0.0852017937219731,-0.1091703056768559,-0.1707317073170731,-0.1570247933884296,-0.0599078341013824,-0.1936758893280631,-0.2791519434628975,-0.2581818181818182,-0.2272727272727273,-0.1673469387755102,-0.1639344262295081,-0.1673469387755102,-0.2123552123552122,-0.241635687732342,-0.1428571428571428,-0.1206896551724137,-0.1535269709543568,-0.1206896551724137,-0.0467289719626168,-0.1774193548387096,-0.1244635193133046,-0.0511627906976743,-0.0727272727272727,-0.0097087378640776,-0.1244635193133046,-0.1091703056768559,-0.0933333333333332,-0.0642201834862385,-0.0727272727272727,-0.2842105263157894,-0.2842105263157894,-0.3013698630136986,-0.2301886792452829,-0.241635687732342,-0.1168831168831169,-0.0467289719626168,-0.1707317073170731,-0.0331753554502368,0.02,0.0251256281407035,0.186046511627907
