firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCQE_67-L^A14,0.0862529125185342,-0.0862529125185342,6.0,0.2041178393015546,0.0536470484445854,1.888632350943909,0.1147500916534278,0.1713722105782271,7.345513900438874e-06,0.0944955413417993,-0.1141319523522022,0.059300846086938,-0.0390936971531901,0.0353344584542546,0.0187095744849443,-1.5981161695447408,1.240391144913758,0.1513035956999877,-0.0511363636363637,0.0764525993883791,0.1020663744520977,-0.0276243093922652,0.0185185185185186,-0.0084507042253519,0.0238510762070971,0.0576923076923077,0.0395747194329594,0.1034482758620691,0.1406351263771874,0.1780455153949132,0.1694352159468439,0.2482269503546099,0.3293051359516616,0.3066072754268745,0.3643410852713178,0.2874908558888076,0.3293051359516616,0.3891081294396212,0.6341689879294339,0.7777777777777779,0.7037754114230399,1.1281741233373643,0.9404630650496142,0.7153996101364524,0.6874400767018218,0.765295887662989,0.919302071973828,1.1128451380552224,1.1728395061728398,1.394557823129252,1.6426426426426426,1.3624161073825505,1.2391857506361323,1.3751686909581649,1.5214899713467047,1.7244582043343657,2.126110124333925,1.92358803986711,1.9042904290429048,2.0034129692832767,3.160756501182033,2.6743215031315244,3.102564102564103,3.54780361757106,2.972911963882619,2.3523809523809525,1.5544267053701015
BCUB_73-L^L00,0.0569442887568658,-0.0569442887568658,5.0,-0.0853484046358563,0.1909230675105331,1.7035246727089626,0.1248481904299247,0.0751767770748045,4.1033721540966346e-06,-0.0357704964944913,0.0586670604812357,0.4475819132480217,0.069967409987421,0.3335274474315387,0.2895649371879351,-0.9049881235154394,1.260020140986908,0.2118680936222048,-0.0439276485788113,0.1025641025641026,0.0690607734806629,-0.0606796116504854,-0.0177664974619289,-0.0606796116504854,-0.0785714285714286,-0.0349127182044887,0.0078125,0.131578947368421,0.1184971098265896,0.0749999999999999,0.0963172804532579,0.1057142857142856,0.1907692307692308,0.2285714285714286,0.2688524590163936,0.2986577181208054,0.2772277227722772,0.2246835443037975,0.303030303030303,0.2814569536423841,0.3723404255319149,0.5,0.232484076433121,0.1483679525222552,0.131578947368421,0.138235294117647,0.2364217252396168,0.2647058823529411,0.3344827586206897,0.4884615384615385,0.4440298507462685,0.2564935064935065,0.2208201892744479,0.2443729903536977,0.3821428571428573,0.5176470588235296,0.5860655737704918,0.5357142857142858,0.4440298507462685,0.5418326693227093,1.0585106382978724,0.9158415841584158,0.9158415841584158,0.9158415841584158,0.9948453608247424,0.7276785714285714,0.5236220472440944
BCYO_38-L^K98,0.0321643409583827,-0.0321643409583827,5.0,-0.0249737331285863,0.4166293114240881,1.1489384345234928,0.1243194192377495,0.1309157959434543,1.0591050509303448e-06,0.0072334922815808,-0.0315265763319512,0.03779689102817,-0.0315265763319512,0.1294493216280926,0.0870017803818968,-1.6687898089171973,1.1489384345234928,0.1294493216280926,0.0629370629370629,-0.0337837837837837,-0.1006289308176101,-0.3782608695652173,-0.3672566371681416,-0.3410138248847926,-0.3500000000000001,-0.3672566371681416,-0.3836206896551724,-0.3222748815165877,-0.3500000000000001,-0.3755458515283842,-0.3888888888888888,-0.3700440528634361,-0.2704081632653061,-0.2142857142857143,-0.2666666666666667,-0.2270270270270271,-0.3024390243902438,-0.2433862433862433,-0.2011173184357542,-0.3410138248847926,-0.2741116751269036,-0.0774193548387097,-0.3440366972477064,-0.3348837209302325,-0.4562737642585551,-0.4664179104477612,-0.3862660944206009,-0.416326530612245,-0.4210526315789474,-0.4233870967741936,-0.4186991869918699,-0.5185185185185186,-0.5311475409836066,-0.5372168284789645,-0.5431309904153354,-0.5416666666666667,-0.5051903114186851,-0.5460317460317461,-0.540192926045016,-0.5051903114186851,-0.45,-0.4874551971326165,-0.45,-0.3587443946188341,-0.3058252427184467,-0.3587443946188341,-0.409090909090909
BCZR_85-L^G00,0.068160624009572,-0.068160624009572,5.0,0.0085747229129841,-0.3520746656103063,1.6715290454805076,0.2486200827950322,0.0247113181816425,1.7751727547275446e-06,0.0052459178796915,0.0405195134685268,-0.2158215968125015,0.0425328477429121,-0.296599022959445,-0.2715487207206429,-4.878472903183631,1.2350031544799216,-0.2805899518765627,0.0235294117647058,0.1486486486486484,0.1233480176211452,0.0669456066945606,0.2200956937799043,0.1383928571428569,0.1486486486486484,0.3212435233160622,0.3492063492063491,0.2200956937799043,0.1333333333333333,0.0,0.0365853658536585,0.1590909090909089,0.2623762376237624,0.2318840579710144,0.2142857142857142,0.3350785340314135,0.5,0.5937499999999998,0.6558441558441557,0.6346153846153844,-0.2272727272727273,-0.2177914110429447,-0.212962962962963,-0.1826923076923078,-0.1904761904761904,-0.1556291390728477,-0.0827338129496403,-0.0892857142857143,0.0851063829787233,-0.0377358490566037,-0.0555555555555556,-0.1052631578947369,-0.1267123287671233,-0.7782608695652173,-0.7649769585253456,-0.7571428571428571,-0.7778745644599303,-0.7723214285714286,-0.7616822429906542,-0.7616822429906542,-0.7252155172413793,-0.7034883720930233,-0.7258064516129032,-0.6730769230769231,-0.6357142857142857,-0.7017543859649124,-0.7437185929648241
BDAJ_H9-L,0.0357918829714892,-0.0357918829714892,34.0,-0.0306059121345744,0.2599936168359832,1.4536461927766275,0.0722867835335828,0.0770323835165657,9.38879831991848e-06,-0.0215580597746202,0.1011558206421914,0.0514028308749034,0.0870376563854823,0.0295899707910951,-0.2540250081268005,-0.6414982164090371,1.104669887278583,0.0051526717557252,0.0247349823321554,0.10546875,0.1388329979879277,-0.0487394957983193,0.0579439252336448,-0.0455311973018549,-0.0582362728785357,0.038532110091743,0.1694214876033057,0.2068230277185501,0.2577777777777779,0.304147465437788,0.4044665012406947,0.304147465437788,0.4438775510204082,0.4292929292929293,0.5464480874316939,0.5338753387533877,0.4402035623409668,0.4855643044619422,0.5678670360110805,0.7469135802469136,0.7854889589905363,1.0885608856088562,0.76875,0.5766016713091924,0.3573141486810551,0.4044665012406947,0.5810055865921788,0.5338753387533877,0.5380434782608696,0.7415384615384615,0.6501457725947521,0.5678670360110805,0.4739583333333335,0.4044665012406947,0.5053191489361704,0.5988700564971752,0.4663212435233161,0.4402035623409668,0.4009900990099009,0.397530864197531,0.6647058823529413,0.6405797101449275,0.6598240469208212,0.8317152103559873,0.8141025641025641,0.6745562130177516,0.3573141486810551
BDFF_05-L^C99,0.0434466607445691,-0.0434466607445691,6.0,-0.0460235640648011,1.4638824270005832,2.05874757908328,0.0600169061707523,0.0402542372881356,8.594392472863885e-06,0.0001577950767935,0.318892236171677,0.0222723998539622,0.3120246546880181,-0.0757537775992731,0.0099676921336502,-0.7834951456310678,1.4699806326662364,-0.0107479387514722,0.0301724137931034,0.0265486725663715,-0.0169491525423729,-0.0413223140495867,0.0131004366812228,-0.0491803278688524,-0.0756972111553785,-0.0901960784313725,-0.0645161290322581,0.0131004366812228,0.0357142857142858,0.0175438596491226,0.1262135922330096,0.1717171717171717,0.1599999999999999,0.1153846153846154,0.1599999999999999,0.1599999999999999,0.1262135922330096,0.1485148514851484,0.2608695652173913,0.2888888888888887,0.4871794871794872,0.7575757575757576,0.5263157894736843,0.4320987654320987,0.2406417112299466,0.1047619047619048,0.2340425531914893,0.1485148514851484,0.183673469387755,0.2210526315789474,0.1958762886597937,0.1317073170731706,0.2340425531914893,0.3033707865168538,0.406060606060606,0.6111111111111109,0.3809523809523809,0.2888888888888887,0.3181818181818181,0.2747252747252746,0.3892215568862276,0.3647058823529412,0.3647058823529412,0.3809523809523809,0.3975903614457829,0.2888888888888887,0.2210526315789474
BFSV_71-L^I00,0.0228732210646019,0.0228732210646019,6.0,-0.1116935611204093,-3.681292291800743,1.0047484490047125,0.3191311612364244,-2.673942701227831,3.4483325271971995e-10,0.0001105251523668,-0.0015205792349758,0.9147869674185464,-0.0015205792349758,-0.1673405504108516,-0.0624312664795987,5.347996089931574,1.0047484490047125,-0.1673405504108516,0.1578947368421053,-0.3090909090909092,-0.3666666666666666,-0.4647887323943661,-0.4794520547945206,-0.5308641975308642,-0.5365853658536586,-0.5,-0.4153846153846153,-0.4571428571428571,-0.4153846153846153,-0.4647887323943661,-0.4242424242424243,-0.3870967741935484,-0.3559322033898304,-0.3559322033898304,-0.4153846153846153,-0.3559322033898304,-0.3968253968253968,-0.2830188679245283,-0.05,-0.1363636363636363,-0.2244897959183673,0.1875,-0.0256410256410256,-0.1162790697674418,-0.2549019607843137,-0.2962962962962963,-0.2244897959183673,-0.4153846153846153,-0.3968253968253968,-0.525,-0.5365853658536586,-0.5476190476190477,-0.5421686746987951,-0.4933333333333333,-0.5189873417721519,-0.5308641975308642,-0.5632183908045977,-0.5913978494623656,-0.6,-0.5632183908045977,-0.5365853658536586,-0.5824175824175823,-0.5529411764705883,-0.4722222222222222,-0.4571428571428571,-0.4794520547945206,-0.525
BKEO_50-L^A00,0.0764013807766271,-0.0764013807766271,5.0,0.4060385904207931,-0.461732786200078,1.2371538883736777,0.145855647030613,0.8073435451019781,8.492791485925789e-08,0.1383656836091297,0.3236869200552358,0.2967864332682163,0.5663756646793492,0.3019762649973979,0.152452826072866,-0.5313154134963617,0.9516721237011944,0.3896209273617488,0.04,-0.0601503759398496,-0.1258741258741258,-0.1134751773049644,-0.1007194244604315,-0.1610738255033557,-0.2690058479532163,-0.0875912408759125,-0.0079365079365079,0.1061946902654868,0.1904761904761904,0.1160714285714283,0.1574074074074074,-0.4419642857142858,-0.4239631336405529,-0.3990384615384615,-0.4517543859649122,-0.4131455399061032,-0.4292237442922374,-0.4186046511627906,-0.4239631336405529,-0.3523316062176166,-0.3523316062176166,-0.2424242424242424,-0.2690058479532163,-0.3902439024390243,-0.5136186770428015,-0.4343891402714932,-0.5173745173745173,-0.5733788395904438,-0.5404411764705883,-0.4394618834080718,-0.4019138755980861,-0.4394618834080718,-0.2857142857142857,-0.2378048780487804,-0.228395061728395,-0.0875912408759125,-0.1438356164383561,0.0869565217391306,0.0504201680672269,0.2254901960784314,0.5432098765432098,0.6233766233766234,0.644736842105263,0.7361111111111112,1.5510204081632653,1.4038461538461535,0.9230769230769228
BUNQ_03-L^K12,0.1026829102908934,-0.1026829102908934,5.0,0.0504704083051396,-0.5008948899357623,2.7332065424115632,0.0968736707783921,0.1317959606932991,8.419197122740832e-09,0.1050655790888445,-0.1295761700798173,0.1248991825359748,-0.3015714321215917,0.1538754046339843,0.1490046167088915,-1.7506743737957606,0.5443895017116773,0.258281976106424,0.0941176470588236,-0.0957446808510638,-0.1584158415841584,-0.1747572815533981,-0.1326530612244898,-0.2272727272727274,-0.3032786885245901,-0.1237113402061855,0.0240963855421687,-0.0449438202247191,0.0,0.1486486486486486,0.1643835616438356,0.0365853658536585,0.1486486486486486,0.1805555555555555,0.3492063492063491,0.5178571428571426,0.8085106382978724,1.931034482758621,1.931034482758621,2.035714285714285,1.7419354838709675,1.8333333333333333,1.125,0.9767441860465116,0.8478260869565215,0.8085106382978724,1.0731707317073171,1.0238095238095235,0.8888888888888888,0.7346938775510203,0.6666666666666665,0.6037735849056602,0.5178571428571426,0.5178571428571426,0.7,0.6346153846153846,0.3492063492063491,0.2142857142857144,0.7708333333333333,0.7708333333333333,0.7,0.5454545454545452,0.5178571428571426,0.4166666666666667,0.3492063492063491,0.3492063492063491,0.2686567164179103
BWQW_65-L^I10,0.0786219530812681,-0.0786219530812681,16.0,0.1160824853281646,-0.0495553186123495,1.4781814273430782,0.1291113675706866,0.1222151495862507,2.2275094727190125e-05,0.0699402358261994,0.0274547707309506,0.6230463997007502,0.0382164834002473,0.4320007285510349,0.3923123940226499,-0.8612040133779262,1.0692175408426483,0.5756737072104879,0.0807174887892376,0.0372093023255815,0.0420560747663549,-0.1220472440944882,-0.0934959349593496,-0.1254901960784313,-0.1553030303030304,-0.0470085470085469,-0.0590717299578059,-0.0934959349593496,-0.0590717299578059,-0.0669456066945607,-0.0262008733624454,-0.0219298245614034,-0.0262008733624454,-0.0785123966942148,-0.097165991902834,-0.1488549618320611,-0.1389961389961389,-0.12890625,-0.0387931034482758,-0.0044642857142858,-0.1455938697318007,0.0931372549019606,-0.0044642857142858,-0.0510638297872341,-0.1150793650793651,-0.1008064516129032,0.0136363636363634,-0.0219298245614034,0.0136363636363634,0.0878048780487805,0.1614583333333332,0.1262626262626263,0.0878048780487805,0.1262626262626263,0.2119565217391303,0.3040935672514619,0.3433734939759036,0.3597560975609757,0.4203821656050954,0.5067567567567568,0.8130081300813008,0.9910714285714284,0.9561403508771932,1.1862745098039214,1.1650485436893203,0.8278688524590163,0.6518518518518517
CWV_20-L^I06,0.1222012864661165,-0.1222012864661165,6.0,0.032942357478734,-0.5488709027568427,1.2334283000949666,0.0039590616181611,0.014129045280226,2.2927789971102817e-05,0.0658054630950494,0.174561482622975,0.2117367925985202,0.1788601201491434,0.0408741126212556,-0.0172937548583991,-4.139084507042253,0.9218423551756884,0.0732844335778321,-0.0120160213618157,0.0684736091298146,0.0609065155807366,0.0639204545454545,0.0460893854748603,0.0594059405940594,0.024623803009576,0.1365705614567527,0.1630434782608696,0.1540832049306626,0.196485623003195,0.1212574850299401,0.0950292397660819,0.0934306569343066,0.1435114503816794,0.066951566951567,0.0149051490514906,-0.0039893617021276,0.0040214477211797,-0.0221932114882505,-0.0310478654592497,0.0594059405940594,0.0639204545454545,0.2278688524590164,0.2630691399662732,0.1666666666666667,0.1112759643916914,0.0490196078431373,0.1400304414003044,0.1452599388379205,0.1558641975308641,0.2278688524590164,0.2980935875216639,0.3163444639718804,0.2100161550888528,0.2041800643086817,0.2891566265060241,0.3233215547703181,0.3495495495495495,0.3140350877192983,0.3568840579710146,0.3544303797468353,0.4348659003831419,0.5443298969072166,0.4773175542406311,0.5970149253731343,0.6177105831533478,0.5285714285714285,0.2630691399662732
