firms,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,depr,ep,herf,hire,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,11.0,3.5720498924671785e-06,0.6408993167904048,0.0547042690859755,0.161557776277948,0.1660900369649713,-180.4375,0.1543312620935383,0.2138440908803334,-0.0104708685804602,1.0,0.0761083495919663,1.743542640314537e-07,4.83074970899546e-08,0.0456709845886027,-0.4084823136463481,2.913662018421092e-06,3.0,0.4551554056615347,-0.1565119472506431,-0.0191096771233902,-0.2426411488559948,-0.0788418649679146,0.0039961449972853,0.0072379082924841,2.3987696408450696,0.0257382044577865,-0.0037740064941548,-0.2074103320404588,0.051905232579744,-0.3719400790666941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,24.0,3.872098019209431e-07,0.0694734130195133,0.0288676236044657,0.1890853189853958,1.4189865699201365,51.0,0.3071997431664187,-0.0663802589045608,0.0026012214431124,1.0,0.1313645621181262,1.1808176932786065e-07,4.656704660277681e-07,0.0909090909090909,0.0591704344407312,1.068394008731039e-06,5.0,1.7748100182843085,0.0869067879362776,-0.0749633352611299,-0.0486133733480119,0.0356287272305372,0.0237236667299297,0.1013787510137875,0.286364090463398,0.2325535679182229,0.2571884984025559,0.0456106366117731,0.2541149292520935,0.1329620605638705,0.0873362445414847,0.0361990950226245,0.080188679245283,0.0552995391705068,0.0651162790697674,0.080188679245283,0.2582417582417582,0.3011363636363637,0.1116504854368931,0.0853080568720379,0.0315315315315314,0.0651162790697674,0.2513661202185793,0.1989528795811519,0.2445652173913042,0.3630952380952381,0.1393034825870647,0.0043859649122808,-0.0213675213675212,0.0456621004566211,0.0269058295964126,0.1170731707317074,0.1336633663366335,0.1225490196078431,0.0315315315315314,0.1743589743589744,0.2865168539325842,0.3550295857988166,0.5165562913907285,0.6715328467153283,1.1009174311926606,0.8770491803278688,0.6715328467153283,0.624113475177305,0.9741379310344828,0.9572649572649574,0.9572649572649574,1.0818181818181816,1.1203703703703702,1.0630630630630629,1.160377358490566,1.1809523809523808,0.8320000000000001,0.7615384615384615,0.9243697478991596,2.271428571428572,2.180555555555556,1.7926829268292686,1.3608247422680413
BBOU-L,24.0,1.1684922085787361e-07,0.0209651567222588,0.0303484932916113,0.1543077290238996,0.6744541368732262,449.5,0.4871840056801994,0.0257113332640195,0.0046002300115005,1.0,0.1043068640646029,4.0838677225380656e-08,1.272631571589407e-06,0.1441715237302248,0.0467209384638721,3.249320048157655e-07,4.0,20.879690780189325,-0.0692618283466197,0.0138386232877755,-0.0556528670911049,-0.0096648400509529,0.0340268456375838,0.1360952040085898,0.8594804037979786,0.1301006219345704,0.065395614871306,0.0910579913119852,0.1266676334106728,0.0831320450885668,0.0665920537213204,-0.039247311827957,-0.009972299168975,0.0084650112866817,0.0205596801827527,0.0281933256616802,0.0778045838359471,0.1787598944591029,0.1382165605095542,0.1551389786683905,0.1764318630678079,0.2479050279329608,0.2709815078236131,0.3217455621301777,0.3777949113338472,0.4481361426256078,0.4239043824701194,0.4446240905416332,0.3939157566302653,0.378858024691358,0.4671592775041051,0.4904086738949125,0.4744224422442247,0.4891666666666667,0.508016877637131,0.5593368237347294,0.5431778929188256,0.6186594202898552,0.6289881494986327,0.585625554569654,0.714971209213052,0.6890359168241966,0.6026905829596414,0.5912733748886911,0.63345521023766,0.6938388625592418,0.6485239852398526,0.7182692307692309,0.7693069306930695,0.8712041884816755,0.8575883575883578,0.921505376344086,0.992196209587514,1.119810201660736,1.1926380368098162,1.2620253164556965,1.2226368159203984,0.9530054644808744,0.8595213319458899
BBTU-L^C18,24.0,2.134995957537165e-07,0.0383062244853126,0.0182536695521264,0.3576583801122694,1.4768956854971504,24.450000000000003,-0.168071764871667,-0.1444930148716968,0.0013850415512465,1.0,0.2560521415270018,9.650587428012413e-08,1.292098836633559e-08,-0.0497371879106439,0.0314095770305424,3.248135180053573e-07,4.0,0.860951178572762,0.0141277731345033,0.0488598702072148,1.1109517467472596,0.1443221583156689,0.0362887963663891,0.1002614379084967,0.0883762195662132,0.0239907505540031,0.3758169934640523,-0.0097110486980524,-0.1240426695842451,0.1109517467472595,0.095959595959596,0.0153846153846153,0.076086956521739,0.1578947368421053,0.1445086705202312,0.2774193548387096,0.2531645569620253,0.2073170731707316,0.0939226519337015,0.2073170731707316,0.2857142857142856,0.375,0.523076923076923,0.5114503816793892,0.4558823529411764,0.6500000000000001,0.5590551181102361,0.3378378378378379,0.2941176470588236,0.3288590604026846,0.3026315789473683,0.5114503816793892,0.4776119402985073,0.4776119402985073,0.6097560975609757,0.5714285714285714,0.4776119402985073,0.4776119402985073,0.4776119402985073,0.4042553191489362,0.5840000000000001,0.4244604316546763,0.2692307692307691,0.2374999999999998,0.3655172413793104,0.2611464968152865,0.4347826086956523,0.4347826086956523,0.5840000000000001,0.03125,0.0259067357512954,0.0999999999999998,0.0702702702702702,-0.0294117647058823,-0.1574468085106383,0.0421052631578948,0.18562874251497,0.1445086705202312,0.0702702702702702
BBXK-L,24.0,4.528823885681685e-07,0.0812564275856941,0.0280657495368362,0.213923940095184,1.7992619441743842,-58.650000000000006,0.1299691221088694,0.0294826598581355,-0.0035811059217603,1.0,0.0974550616923109,8.32821853538554e-08,1.0844043707383e-06,0.0384615384615384,0.0687490638744024,7.29510391878587e-07,4.0,2.6899449243226234,-0.0283255162063902,-0.1266768158540692,0.0248785818127232,0.1635544527248254,0.0156610505982722,0.0511590202006923,0.5307389262576356,-0.0096403916068681,0.0436506452216195,-0.0533610628428929,-0.036899736430454,0.0199172510086958,0.0,-0.0205128205128205,-0.0353535353535353,0.0670391061452513,0.0670391061452513,0.1369047619047618,0.1646341463414633,0.1610942249240121,0.0670391061452513,-0.0052083333333333,0.0581717451523544,0.147147147147147,0.2282958199356912,0.1753846153846152,0.2243589743589742,0.20125786163522,0.1863354037267079,0.126843657817109,0.0380434782608694,-0.0103626943005181,-0.0154639175257732,0.126843657817109,0.1235294117647058,0.0670391061452513,0.0352303523035231,-0.0077922077922079,-0.0904761904761906,-0.0255102040816326,0.07909604519774,0.0640668523676879,0.1681957186544342,0.0700280112044817,0.0437158469945353,0.0268817204301075,0.1540785498489425,0.0852272727272727,-0.0497512437810944,-0.0329113924050633,0.1235294117647058,0.0700280112044817,0.1301775147928994,0.0945558739255012,0.20125786163522,0.3403508771929824,0.1235294117647058,0.2362459546925566,0.5341365461847387,0.6902654867256639,0.7767441860465116
BCIP-L,14.0,2.1695634040392818e-06,0.3892643566694014,0.1103474948383345,0.0654429566511429,0.4949312341137847,74.59259999999995,-0.1357342358439125,-0.2692173625554316,-0.0045004758893262,1.0,0.3449835309818075,-1.823830490820389e-07,6.293088292273582e-06,-0.0401675986399688,-0.0139834039191557,6.106641364065889e-06,4.0,3.163278768081787,0.0014192575049805,-0.0193768849945068,0.0091795826311639,-0.0175240508186319,-0.0446450966559397,-0.155643719544915,1.6171148637933066,-0.1019553535531407,-0.174373968987709,-0.1544235485965942,-0.0734812435084617,-0.0436746571916117,0.1250000000000002,-0.04,-0.0204081632653061,-0.1111111111111111,-0.04,0.0666666666666666,-0.04,0.0666666666666666,-0.1724137931034483,-0.2258064516129032,-0.1864406779661016,-0.1111111111111111,-0.142857142857143,-0.2258064516129032,-0.2258064516129032,-0.2380952380952381,-0.2835820895522388,-0.25,-0.3424657534246575,-0.36,-0.3766233766233766,-0.4216867469879518,-0.4146341463414634,-0.36,-0.323943661971831,-0.2941176470588236,-0.368421052631579,-0.3333333333333333,-0.3424657534246575,-0.2941176470588236,-0.2131147540983606,-0.2258064516129032,-0.3424657534246575,-0.3513513513513513,-0.323943661971831,-0.3424657534246575,-0.3043478260869565,-0.3142857142857143,-0.323943661971831,-0.3513513513513513,-0.3043478260869565,-0.2835820895522388,-0.2258064516129032,-0.2258064516129032,-0.2131147540983606,-0.3333333333333333,-0.2615384615384616,-0.3043478260869565,-0.368421052631579
BCZB-L,24.0,8.950547570203401e-07,0.1605912569905709,0.0407246947617172,0.1729465552577644,2.4344262626176496,-1.0,0.0884784758767331,0.0092423776017104,0.0007018159487674,1.0,0.0534891199485475,9.508664855181441e-08,5.4612582178516925e-06,0.0261832829808661,0.0718484077550662,1.067101167945195e-06,3.0,2.7458393826895318,-0.0252107269127768,-0.0150746256423327,-0.0986848770667268,0.0924587597479593,0.0114783843483748,0.0264497364115615,0.5435452970275161,0.0825511009737696,0.0377949852507374,-0.0077509583385989,0.1231799163179916,0.0564875367263766,-0.0347826086956521,0.0237388724035607,-0.0254237288135592,-0.0028901734104045,0.0486322188449848,0.0681114551083592,0.1348684210526316,0.2020905923344949,0.1165048543689322,0.0987261146496816,0.1616161616161615,0.1734693877551021,0.1386138613861387,0.1386138613861387,0.1896551724137931,0.2277580071174376,0.1423841059602648,0.1423841059602648,0.0486322188449848,0.0087719298245614,-0.0086206896551723,0.032934131736527,-0.0700808625336926,-0.1085271317829457,-0.0824468085106382,-0.0308988764044944,-0.1131105398457583,-0.1131105398457583,-0.0675675675675675,-0.0114613180515759,0.0883280757097793,0.0550458715596331,0.0207100591715976,0.0486322188449848,0.0207100591715976,0.0582822085889571,0.0648148148148148,0.0648148148148148,0.0550458715596331,0.0681114551083592,0.0615384615384615,0.0987261146496816,0.0952380952380953,0.1165048543689322,0.0391566265060241,0.0952380952380953,0.1093247588424437,0.0582822085889571,0.051829268292683
BCZN-L,24.0,2.626535456729816e-07,0.0471254554224953,0.1329008653035619,0.1794778271799932,1.2556179659093851,0.2327999999999974,-0.0621686510455816,-0.0628095967837568,0.0057705233596579,1.0,0.1472409376064964,5.892890985953389e-08,9.54147553626232e-07,-0.0183974618316547,0.0122231196673839,4.930979447383509e-07,4.0,5.679412514988183,0.0348335688270071,0.0074886317469104,0.0695849764711345,0.049531406598771,0.007121864691439,0.0207388328168504,0.6801658284356751,0.0617419458420549,0.1202511891505571,-0.0457781949065784,0.0537035848770639,0.0551290145965938,0.0592441266598569,0.0470588235294118,0.1227064220183484,0.1383720930232557,0.1724550898203591,0.1049661399548531,0.2071516646115905,0.256739409499358,0.004102564102564,0.0805739514348784,0.028361344537815,0.0392781316348194,0.2599742599742598,0.2041820418204178,0.2268170426065161,0.3673184357541899,0.2012269938650306,0.0061664953751283,-0.1266726137377343,-0.1574870912220309,-0.2205414012738854,-0.1696352841391009,-0.1752316764953665,-0.1968826907301066,-0.232156862745098,-0.1343943412908931,0.0051334702258725,0.0113636363636362,0.1982864137086901,0.1710526315789473,0.2101359703337453,0.2345523329129886,0.0294426919032597,0.1383720930232557,0.3484848484848484,0.4066091954022988,0.2881578947368419,0.3337874659400544,0.4291970802919707,0.4766214177978882,0.6235489220563846,0.6792452830188678,1.091880341880342,0.8197026022304832,1.1901565995525725,1.4172839506172838,1.5968169761273208,1.7971428571428567,1.282051282051282
BDAJ-L,24.0,3.839591089078024e-07,0.0688901717451933,0.1866504361939541,0.816303946883069,3.048969154289712,-14.9,-0.0215043249933399,0.1947139789593777,-0.0094150641025641,1.0,0.2626262626262626,2.7634951654285256e-07,8.030588116473605e-09,-0.006363737858658,0.0847119792704804,4.365008817057122e-07,4.0,0.2592646810583152,0.5750439174352221,0.0081028758177299,0.5745072470767528,1.5139011864706924,0.0192939244663382,0.0412280701754386,0.5124312792032416,-0.0289017341040462,0.0425240054869685,-0.1215491960764483,-0.0840989399293286,0.5139011864706923,0.0482758620689656,0.0431654676258992,-0.0268456375838926,-0.0397350993377483,0.1153846153846154,0.2393162393162393,0.2288135593220339,0.2083333333333332,0.2719298245614037,0.1240310077519379,0.0583941605839415,0.0507246376811594,0.1417322834645669,0.0211267605633802,0.0661764705882352,0.25,0.0984848484848484,0.0357142857142858,-0.0333333333333333,-0.0397350993377483,-0.0397350993377483,-0.0333333333333333,0.1068702290076335,0.1507936507936507,0.1507936507936507,0.1240310077519379,0.1417322834645669,0.2288135593220339,0.2719298245614037,0.2288135593220339,0.5263157894736843,0.2288135593220339,0.1885245901639345,0.2288135593220339,0.294642857142857,0.576086956521739,0.7469879518072289,0.8589743589743588,0.6477272727272727,0.6292134831460674,0.8589743589743588,0.9594594594594594,1.2307692307692308,1.265625,1.2307692307692308,0.9863013698630136,1.5,1.457627118644068,1.1323529411764706
BDLO-L,24.0,2.695083698707516e-07,0.0483553520581312,0.0128516080259552,0.2339798293250581,0.849104375786721,-9.85,1.46153938618448,-0.0283164055081273,0.0036051225024213,1.0,0.0425111412516954,5.6421982508186014e-08,3.4736033976468364e-08,0.4325108333631774,0.0814291351293181,3.539408165721148e-07,3.0,2.0684455973136373,0.0148484797427958,-0.018885947147783,-0.1439069006382031,0.027549041993164,0.0201414563574987,0.0467118997912317,0.2407825349007616,0.0618072245937511,0.0295113691340105,-0.0237312316230808,0.0848159409976062,0.1115278819704926,0.0800980792807519,0.0178868552412645,0.0229933110367892,0.0643758155719878,0.1509877704609594,0.1635758440323347,0.1724964063248681,0.3298913043478262,0.2574511819116134,0.3113612004287245,0.4505038529934795,0.4705528846153846,0.5645780051150895,0.5095619987661935,0.4966360856269112,0.5448232323232323,0.6216037110669317,0.5675848814862268,0.5049200492004917,0.5419029615626969,0.456547619047619,0.4714371617558628,0.41118800461361,0.3982857142857141,0.3670391061452513,0.4193735498839908,0.4326697892271662,0.5067733990147785,0.6748802190280629,0.6875862068965517,0.7979426891991184,0.7391613361762615,0.5910273081924575,0.6346025384101535,0.6817869415807558,0.7342310418143161,0.7342310418143161,0.8837567359507312,0.942063492063492,1.0173124484748557,1.4132149901380666,1.7618510158013545,1.962469733656174,1.74020156774916,1.6311827956989244,1.987789987789988,2.4857549857549857,2.105329949238578,1.6684841875681569
