firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,agr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDLO-L,18.0,5.097626845207835e-07,0.2299788255368295,0.0176094702435289,0.0897900839134923,0.4237885644188933,-0.0567138121220162,1.0,-0.29914646327068,1.902074925723724e-08,-0.2971190466711759,7.241774505899036e-08,6.096876623895333e-07,-0.0440613026819924,5.0,1.7360222382308876,0.0617517099192619,0.067192539440458,-0.0989189612608043,-0.1719378953421507,1.6929940843994769,-0.1796946712401565,0.0798165137614679,0.0167910447761194,0.1485774499473129,0.1522198731501056,0.1546610169491526,0.1354166666666667,0.1145194274028631,0.1133810010214506,0.1318795430944963,0.1912568306010929,0.2838633686690224,0.1583421891604677,0.1951754385964914,0.2274774774774774,0.2884160756501182,0.3642052565707134,0.3357843137254901,0.2991656734207388,0.3357843137254901,0.3456790123456792,0.3148371531966225,0.355721393034826,0.4630872483221477,0.5096952908587258,0.4709851551956816,0.472972972972973,0.5159944367176634,0.5096952908587258,0.4267015706806283,0.5460992907801419,0.4379947229551451,0.5034482758620691,0.607669616519174,0.7138364779874213,0.7723577235772356,1.0373831775700937,1.0411985018726595,1.210953346855984,1.0147874306839189,0.963963963963964,0.9963369963369964,1.112403100775194,0.9604316546762592,1.112403100775194,0.835016835016835,0.7165354330708662,0.6148148148148149,0.676923076923077,0.7219589257503949
BFQK-L,17.0,1.856716417910448e-05,8.37655391640548,0.0047866533999246,0.0033650082630251,0.096238174737566,0.0268867135951029,1.0,-0.3237660360948032,2.507462686567164e-06,-0.3387538982151151,3.292131305166796e-06,0.0012155164179104,0.2391527951066614,2.0,0.0960229916576081,-0.7085266357382819,1.708526635738282,0.7085266357382819,0.7085266357382819,0.924525793471673,0.2197053157457538,-0.0289855072463767,-0.1481481481481482,0.0454545454545454,-0.1038961038961039,-0.1038961038961039,-0.0980392156862746,0.0615384615384613,0.069767441860465,0.0952380952380951,-0.0482758620689656,-0.0416666666666667,0.1311475409836064,0.1039999999999998,-0.0416666666666667,0.1499999999999999,0.1896551724137931,-0.7819905213270142,-0.7583187390542907,0.2545454545454544,-0.7628865979381444,0.2321428571428569,-0.6919642857142858,-0.695364238410596,-0.6973684210526316,-0.7063829787234043,-0.0142857142857143,0.1896551724137931,-0.7449168207024031,0.2105263157894736,-0.7335907335907337,0.1694915254237288,-0.7453874538745388,-0.7063829787234043,0.2321428571428569,0.1499999999999999,-0.5905044510385757,-0.6541353383458647,-0.6698564593301435,-0.7335907335907337,-0.784375,-0.7857142857142858,0.0298507462686565,-0.8088642659279779,-0.8127544097693351,0.0072992700729925,0.1694915254237288,0.1499999999999999,-0.034965034965035,-0.8561001042752867
BFQQ-L,7.0,1.4959022664414508e-06,0.674874518674307,0.0423384672567423,0.2474269477837958,0.7664185110749253,0.0301519767984034,1.0,0.0674442018822197,1.6153217804389698e-07,-0.0206752137700893,3.566483609700942e-07,8.305220607064002e-07,-0.0877452323029203,2.0,1.3097331387170572,-0.3623088130327843,0.9926926387039392,0.0182470498121315,0.0182470498121315,0.4765838504117942,0.0070833424593725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2324492979719189,0.0144329896907215,0.0242886884108257,-0.2251968503937008,-0.2251968503937008,-0.4492537313432836,-0.5260115606936416,-0.3973050224581461,-0.4,-0.4559528197567268
BFRL-L,5.0,3.140258966634042e-07,0.141672407761057,0.0267812978491585,0.1514081784636808,0.3583630408271939,0.0615748152056011,1.0,0.2421522876246233,1.0651603526937808e-07,0.0361119799775215,2.5263712308961622e-09,7.116058570561298e-07,-0.0195272629422199,2.0,0.5973446461355078,-0.130744558711794,0.4171312825566686,0.130744558711794,0.130744558711794,0.3237793902380936,0.0404684144723286,0.0258987243911865,-0.0038505968425105,0.0046601941747572,-0.0042340261739799,1.388734995383195,1.388734995383195,1.3201793721973094,1.3201793721973094,1.3201793721973094,1.3201793721973094,1.3201793721973094,1.3201793721973094,1.3821362799263357,1.3821362799263357,1.3821362799263357,1.3821362799263357,1.3821362799263357,1.3821362799263357,1.3821362799263357,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353,14.21764705882353
BIIP-L,17.0,9.121916012300369e-06,4.115341500774185,0.0561775888393258,1.5211886422679002,0.4103149035607099,0.1468090718032656,1.0,0.0596800110182718,1.6487813940814251e-06,0.0139414262973411,2.084425321824041e-09,9.986692543314829e-07,-0.145768307661104,2.0,0.0870358346083777,-6.1871840817309,6.1871840817309,6.1871840817309,6.1871840817309,0.0155825008906748,0.0333355974468869,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197
BJJT-L,9.0,1.858603407593713e-07,0.0838506704779651,0.0084639150463434,0.010298819310012,0.1901199017616475,0.0053106243768091,1.0,0.2767441860465116,3.222933413532267e-08,-0.0240966429189187,1.1306130857991045e-07,7.13385477695742e-06,0.3685024029094688,2.0,0.846673644076733,-0.0062023385866802,0.0062023385866802,0.0062023385866802,0.0062023385866802,3.684816205598161,0.3660096032347739,0.0344827586206897,0.0777027027027026,0.1902985074626864,0.2175572519083968,0.2862903225806452,0.24609375,0.276,0.3236514522821576,0.3632478632478633,0.4499999999999999,0.4906542056074765,0.3632478632478633,0.3073770491803278,0.4241071428571428,0.5047169811320753,0.5870646766169156,0.8125,0.8228571428571427,0.9333333333333332,0.696808510638298,0.7527472527472527,0.898809523809524,0.7722222222222221,0.7527472527472527,0.7722222222222221,0.921686746987952,1.0189873417721516,0.99375,1.084967320261438,1.5934959349593494,1.4921875,1.75,1.7982456140350878,1.75,2.3229166666666665,2.5444444444444443,2.393617021276596,1.5317460317460316,1.4728682170542635,1.098684210526316,1.552,1.2464788732394363,1.140939597315436,1.2152777777777777,0.7431693989071038,0.2658730158730158,0.3690987124463518,0.1153846153846154,0.2658730158730158
BJZW-L,17.0,1.090989563199404e-06,0.4921986368096114,0.0029138080593013,2.8653658970693754,0.5259622403828381,0.2348348603164291,1.0,0.1427418408077014,2.328258440260577e-07,0.0065881478422114,8.657165480901964e-09,5.522691731834575e-08,-0.4852242999709331,2.0,1.268461443633613,-8.180501542175136,8.180501542175136,8.180501542175136,8.180501542175136,0.01544305938137,0.0793043121530889,0.0375939849624058,0.0075757575757575,0.0310077519379845,0.08130081300813,0.1769911504424781,0.1367521367521369,0.2036199095022626,0.2036199095022626,0.2666666666666666,0.2975609756097563,0.4148936170212767,0.33,0.303921568627451,0.3434343434343434,0.3711340206185567,0.4000000000000001,0.4456521739130434,0.4615384615384617,0.5465116279069768,0.5739644970414202,0.5465116279069768,0.5465116279069768,0.453551912568306,0.4456521739130434,0.4074074074074076,0.4301075268817205,0.4148936170212767,0.453551912568306,0.4148936170212767,0.5287356321839081,0.4456521739130434,0.5375722543352601,0.5833333333333335,0.5028248587570623,0.6319018404907977,0.76158940397351,0.8344827586206898,0.7972972972972974,0.6319018404907977,0.602409638554217,0.6419753086419753,0.6219512195121952,0.4456521739130434,0.453551912568306,0.2666666666666666,0.1515151515151516,0.171806167400881,0.1319148936170213,0.1875
BKJO-L,4.0,5.540582615997781e-07,0.2499627221664542,0.0029442114811738,0.0071027338057955,0.1225402533724658,-0.003858617382839,1.0,0.1087009437260271,6.360882945129251e-08,0.0139123382445526,1.6189620737009147e-06,1.1787649965877888e-05,0.1566820368871522,2.0,4.894236987956676,-0.5721864232304438,0.5721864232304438,0.5721864232304438,0.5721864232304438,0.786080529895602,0.1540794048509243,0.1073825503355703,0.0797101449275363,0.1037037037037036,0.0642857142857142,0.1287878787878786,0.1550387596899225,0.3607305936073059,0.3423423423423422,0.49,0.4974874371859297,0.6195652173913042,0.6464088397790055,0.7028571428571428,0.722543352601156,0.6021505376344085,0.7426900584795322,0.8282208588957056,0.8060606060606061,0.8060606060606061,0.8170731707317074,0.7126436781609196,0.784431137724551,0.7028571428571428,0.8509316770186335,0.7325581395348837,0.7028571428571428,0.6836158192090396,0.5520833333333335,0.6648044692737429,0.773809523809524,0.7951807228915664,0.7633136094674557,0.8170731707317074,0.6555555555555554,0.6464088397790055,1.0135135135135136,0.9866666666666666,1.0694444444444446,1.041095890410959,0.9605263157894736,1.1285714285714286,1.310077519379845,0.6195652173913042,0.6464088397790055,0.336322869955157,0.3185840707964602,0.3244444444444445,0.4396135265700485,0.6555555555555554
BLNT-L^D19,9.0,1.9279653607607686e-07,0.0869799267006516,0.5536277141437259,0.0454600878326013,0.5548086161083394,-0.0064205791425989,1.0,1.8328409415801008,6.560335891657146e-08,0.0633397897501642,7.207701566425117e-09,9.213112451963806e-07,-0.6761406644718242,1.0,0.441929570380129,-0.6876233731830494,0.0675785956606821,0.0675785956606821,0.0675785956606821,0.9882405334633058,-0.6177644900768441,-0.2331932773109243,0.0461538461538462,-0.0460921843687375,-0.0103950103950103,0.017094017094017,0.1044083526682135,0.1840796019900499,0.1695331695331694,0.2559366754617413,0.3408450704225352,0.391812865497076,0.2363636363636363,0.2795698924731182,0.2363636363636363,0.2795698924731182,0.3222222222222222,0.0149253731343281,0.1121495327102801,0.1226415094339621,0.0554323725055432,0.1414868105515587,0.0214592274678111,-0.0555555555555555,-0.0703125000000001,-0.1152416356877323,-0.2013422818791946,-0.0984848484848486,-0.1185185185185185,-0.1604938271604938,-0.1530249110320285,-0.1692844677137871,-0.1560283687943262,-0.2013422818791946,-0.2272727272727273,-0.1649122807017544,-0.1530249110320285,-0.2171052631578948,-0.2093023255813952,-0.2874251497005988,-0.2809667673716012,-0.2989690721649485,-0.2066666666666666,-0.2272727272727273,-0.2247557003257329,-0.2515723270440252,-0.2958579881656804,-0.2852852852852853,-0.2106135986733002,-0.2040133779264215
BLNV-L^F19,20.0,7.724208185420758e-07,0.3484767286085268,0.0577318253774963,0.0135589442597373,0.0804142826931973,-0.4823398407101406,1.0,0.0203981892410906,2.5336422284168158e-09,0.0107275021512885,1.1224020838972134e-11,1.2982113719056076e-07,-0.5237050645753928,2.0,0.1534068760802071,0.1871728288199167,-0.2496728288199168,-0.1871728288199167,-0.1871728288199167,-8.499612634672198,-0.1233470924759215,-0.043956043956044,0.1097560975609757,0.0859188544152742,0.0459770114942528,0.1757105943152455,0.0435779816513759,0.129032258064516,0.1346633416458853,0.1666666666666667,0.2853107344632768,0.2745098039215685,0.2231182795698922,0.1374999999999999,0.0963855421686745,0.1818181818181816,0.3382352941176469,0.4130434782608694,0.4444444444444444,0.4490445859872609,0.4174454828660436,0.4043209876543208,0.5689655172413792,0.5066225165562914,0.5217391304347825,0.6727941176470587,0.7432950191570882,0.8647540983606556,0.7169811320754718,0.6605839416058392,0.6605839416058392,0.6366906474820144,0.7234848484848484,0.8199999999999998,0.8495934959349594,0.9696969696969696,0.7843137254901962,0.7913385826771653,0.8346774193548387,0.8958333333333333,0.911764705882353,1.0312499999999996,1.1875,4.352941176470588,4.617283950617283,4.687499999999999,4.617283950617283,4.617283950617283,4.687499999999999,0.903765690376569
BLUO-L^I06,11.0,3.354164629366774e-06,1.5132273615596432,0.0422535211267605,-0.6881720430107526,0.736942070681085,-0.3515159289254834,1.0,-0.1866666666666667,-1.4571370930855658e-06,-0.1753424657534246,3.1217730116746685e-12,1.0447398025896509e-06,-0.3090909090909091,4.0,0.002085143156359,-0.1226572465901285,-0.0985603543743077,-0.2604651162790697,-0.193798449612403,2.2062547344210377,-0.2195121951219512,-0.5,0.0,0.0,0.0,-0.3333333333333332,-0.6000000000000001,-0.6666666666666666,-0.6000000000000001,-0.5,-0.6000000000000001,-0.6000000000000001,-0.6666666666666666,-0.6666666666666666,-0.75,-0.7777777777777778,-0.75,-0.75,-0.75,-0.7142857142857143,-0.6666666666666666,-0.75,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.75,-0.8,-0.7777777777777778,-0.7777777777777778,-0.7777777777777778,-0.8181818181818181,-0.8571428571428572,-0.8,-0.75,-0.75,-0.7142857142857143,-0.6666666666666666,-0.75,-0.75,-0.75,-0.75,-0.6666666666666666,-0.7142857142857143,-0.75,-0.7142857142857143,-0.6000000000000001,-0.7142857142857143,-0.8333333333333333,-0.8571428571428572,-0.8461538461538461
