firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCQE_67-L^A14,0.0855489098977426,-0.0855489098977426,7.0,0.0096157574347641,0.7218649167552694,1.7213641418509824,0.1164039696438996,0.0169455846752973,9.315736175758305e-06,0.0220619595983095,-0.0885657862470312,0.0144128685793719,-0.0735654330680015,-0.0362485369325792,0.1517037832036489,-1.3830318153462258,1.149141233164463,0.1517037832036489,0.0359678182678657,0.0847022587268993,0.067710965133906,0.1452574525745258,0.1635462555066078,0.2907758094074526,0.3206249999999999,0.3711875405580791,0.4277027027027025,0.2987092808850644,0.2971147943523633,0.3407360406091371,0.3658694246929539,0.2652694610778443,0.2005681818181817,0.2923547400611619,0.3231058234189103,0.167403314917127,0.2228009259259258,0.1904225352112676,0.2292030250145431,0.2698317307692306,0.2480803307737742,0.3247648902821316,0.3694102397926118,0.4143239625167336,0.4039867109634549,0.4985815602836878,0.5959214501510572,0.5686711210096509,0.6379844961240309,0.5457205559619605,0.5959214501510572,0.6677190213101816,0.9619312906220984,1.134343434343434,1.0454985479186831,1.5550181378476422,1.3296582138919515,1.0594541910331383,1.0258868648130393,1.1193580742226676,1.3042529989094875,1.5366146458583434,1.6086419753086418,1.8748299319727888,2.1726726726726726,1.8362416107382549,1.6882951653944018
BCUB_73-L^L00,0.0720656155438764,-0.0720656155438764,6.0,-0.0355103637074697,1.530562426977892,1.9148215092634435,0.1307797537619699,0.1869158878504673,4.079207676636824e-06,-0.0360578803285099,0.1240350902687393,0.0475102066887744,0.1535187404005396,-0.0216963337372083,0.0196726019529006,-0.8627264061010486,1.4534568459105286,0.0196726019529006,-0.0292134831460674,0.0372960372960373,0.0748792270531402,0.1180904522613066,0.1558441558441559,0.2258953168044077,0.1898395721925132,0.2973760932944607,0.3088235294117647,0.1649214659685864,0.1898395721925132,0.2464985994397759,0.282420749279539,0.2027027027027026,0.1498708010335918,0.267806267806268,0.229281767955801,0.0800970873786408,0.1294416243654823,0.0800970873786408,0.0595238095238095,0.1097256857855362,0.1588541666666667,0.301169590643275,0.2861271676300578,0.2361111111111111,0.2606232294617565,0.2714285714285716,0.3692307692307692,0.4126984126984128,0.459016393442623,0.4932885906040269,0.4686468646864687,0.4082278481012658,0.4983164983164982,0.4735099337748345,0.5780141843971633,0.7248062015503876,0.4171974522292994,0.3204747774480712,0.301169590643275,0.3088235294117647,0.4217252396166135,0.4542483660130718,0.5344827586206897,0.7115384615384615,0.6604477611940298,0.4448051948051947,0.4037854889589907
BCYO_38-L^K98,0.0041568459395757,-0.0041568459395757,6.0,-0.0657327586206898,-7.580752616229762,1.1241727425687045,0.1337668369716674,-0.1836956521739131,9.11402244963656e-07,0.0029426392572944,-0.0215552819982556,0.0759930973925366,-0.0215552819982556,-0.0069701142708042,-0.0513001695873375,-97.0,1.1241727425687045,-0.0513001695873375,0.0413223140495868,-0.0763358778625954,-0.1712328767123287,-0.1824324324324324,-0.2710843373493976,-0.2193548387096774,-0.1418439716312056,-0.1357142857142856,-0.1357142857142856,-0.1167883211678832,-0.147887323943662,-0.1597222222222222,-0.1712328767123287,-0.2039473684210526,-0.1538461538461538,-0.1824324324324324,-0.2389937106918239,-0.4739130434782608,-0.4646017699115043,-0.4423963133640552,-0.45,-0.4646017699115043,-0.4784482758620689,-0.4265402843601895,-0.45,-0.4716157205240174,-0.4829059829059828,-0.4669603524229074,-0.3826530612244898,-0.3351648351648352,-0.3794871794871794,-0.3459459459459459,-0.4097560975609755,-0.3597883597883597,-0.3240223463687151,-0.4423963133640552,-0.3857868020304569,-0.2193548387096774,-0.4449541284403671,-0.4372093023255814,-0.5399239543726235,-0.5485074626865671,-0.48068669527897,-0.5061224489795919,-0.5101214574898786,-0.5120967741935484,-0.5081300813008129,-0.5925925925925926,-0.6032786885245902
BCZR_85-L^G00,0.0492085737583071,-0.0492085737583071,6.0,0.0422408140212763,2.6872781049736405,2.644712170332077,0.2131501117750244,0.000196044796236,1.826021714319268e-06,0.0610252207990876,0.5822113157308689,-0.1426673606622924,0.5517293690008874,-0.1130757422317107,0.108153781755646,-1.44490938096608,1.9163906656152343,0.0372321090372025,-0.0664206642066421,-0.0036764705882353,0.0265151515151513,0.0544747081712062,-0.0036764705882353,0.1198347107438015,0.1531914893617021,0.1834061135371179,0.2262443438914028,0.2152466367713004,0.2044444444444444,0.0796812749003985,0.1581196581196582,0.0383141762452108,0.0627450980392156,0.2207207207207207,0.1938325991189426,0.1338912133891212,0.2966507177033493,0.2098214285714283,0.2207207207207207,0.4041450777202073,0.4338624338624339,0.2966507177033493,0.2044444444444444,0.0627450980392156,0.1016260162601625,0.2318181818181817,0.3415841584158416,0.3091787439613527,0.2904761904761903,0.418848167539267,0.5941176470588236,0.6937499999999999,0.7597402597402596,0.737179487179487,-0.1787878787878787,-0.1687116564417177,-0.1635802469135803,-0.1314102564102565,-0.1396825396825396,-0.1026490066225165,-0.0251798561151078,-0.0321428571428571,0.1531914893617021,0.0226415094339622,0.0037037037037035,-0.0491228070175439,-0.071917808219178
BDAJ_H9-L,0.0559361301398403,-0.0559361301398403,35.0,0.0215984904643169,-0.3888631840815037,1.1376869872929063,0.0723527858463163,0.0507603638636206,9.78329706958107e-06,0.0065031336343419,-0.2173563326851932,0.0009130619666159,-0.1767297511619368,0.0287925645182806,0.0070489300485367,-0.9982153480071384,0.909441852983754,0.043952914372508,-0.0102214650766611,-0.047077922077922,0.0051369863013699,0.0557553956834533,-0.0377049180327868,0.0173310225303293,0.0371024734982332,0.1332046332046332,0.1310211946050095,0.0155709342560552,0.0280210157618214,0.0482142857142857,0.0634057971014494,0.0120689655172414,0.0371024734982332,0.146484375,0.1810865191146882,-0.0134453781512605,0.097196261682243,-0.0101180438448565,-0.0232945091514142,0.0770642201834861,0.2128099173553719,0.2515991471215351,0.3044444444444445,0.3525345622119815,0.4565756823821338,0.3525345622119815,0.4974489795918368,0.4823232323232322,0.6038251366120218,0.5907859078590787,0.4936386768447836,0.5406824146981628,0.6260387811634349,0.8117283950617282,0.8517350157728707,1.1660516605166054,0.8343749999999999,0.6350974930362119,0.4076738609112711,0.4565756823821338,0.6396648044692737,0.5907859078590787,0.5951086956521738,0.8061538461538462,0.7113702623906706,0.6260387811634349,0.5286458333333335
BDFF_05-L^C99,0.0050784732164564,-0.0050784732164564,7.0,0.0410762529635551,0.2640660071365063,1.768582243633861,0.0639214747426382,0.0551669175595501,9.294045954762036e-06,0.0277884986491702,-0.1409426480436343,0.0650578115569164,-0.1650989532658642,0.0471553592758383,0.0372820009268703,-0.0820960698689956,1.2272883688919478,0.0635015131219922,-0.0545454545454545,-0.0265486725663717,0.0328638497652582,0.0945273631840795,0.0091743119266054,0.0426540284360188,0.0526315789473685,0.0945273631840795,0.1055276381909549,0.0,0.0476190476190476,0.0280373831775702,0.083743842364532,-0.0794979079497907,-0.0517241379310344,-0.0265486725663717,-0.0677966101694915,-0.0909090909090908,-0.0393013100436681,-0.0983606557377049,-0.1235059760956175,-0.1372549019607842,-0.1129032258064516,-0.0393013100436681,-0.0178571428571427,-0.0350877192982456,0.0679611650485436,0.1111111111111111,0.1,0.0576923076923077,0.1,0.1,0.0679611650485436,0.0891089108910891,0.1956521739130436,0.2222222222222223,0.4102564102564103,0.6666666666666667,0.4473684210526316,0.3580246913580247,0.1764705882352941,0.0476190476190476,0.1702127659574468,0.0891089108910891,0.1224489795918366,0.1578947368421053,0.1340206185567012,0.0731707317073171,0.1702127659574468
BFSV_71-L^I00,0.0209653589925371,-0.0209653589925371,7.0,-0.3577941699253466,13.604704719289051,1.0029434393771486,0.3321708805579773,-0.515077424612877,2.9772355413431315e-10,0.001253110558123,-0.0017964791379891,0.0408600629002588,-0.0017964791379891,0.4074402873930561,-0.049733709273183,-8.172995780590718,1.0029434393771486,-0.049733709273183,0.0,-0.1249999999999998,-0.1249999999999998,-0.1249999999999998,-0.2222222222222221,-0.2222222222222221,-0.3333333333333332,-0.2222222222222221,-0.3636363636363635,-0.5999999999999999,-0.611111111111111,-0.5483870967741935,-0.641025641025641,-0.6818181818181818,-0.631578947368421,-0.7454545454545454,-0.7666666666666666,-0.8028169014084507,-0.8082191780821918,-0.8271604938271605,-0.8292682926829268,-0.8157894736842105,-0.7846153846153846,-0.7999999999999999,-0.7846153846153846,-0.8028169014084507,-0.7878787878787878,-0.7741935483870968,-0.7627118644067796,-0.7627118644067796,-0.7846153846153846,-0.7627118644067796,-0.7777777777777778,-0.7358490566037736,-0.6499999999999999,-0.6818181818181818,-0.7142857142857142,-0.5625,-0.641025641025641,-0.6744186046511628,-0.7254901960784313,-0.7407407407407407,-0.7142857142857142,-0.7846153846153846,-0.7777777777777778,-0.825,-0.8292682926829268,-0.8333333333333333,-0.8313253012048193
BKEO_50-L^A00,0.1901475109104464,-0.1901475109104464,6.0,-0.0479266139054221,2.053860566507042,1.3205128205128205,0.2177177177177177,0.0157926424502523,1.161048674690924e-07,0.0338192491333639,0.0673795983850673,0.4926930986225155,0.011714527347886,0.1760447251741478,0.0257927872453881,-1.1265508684863526,0.9628205128205128,0.1957579538365564,0.038022813688213,0.0,0.0436507936507934,0.0958333333333334,0.0691056910569105,0.0778688524590163,0.2644230769230768,0.445054945054945,0.5028571428571429,0.6234567901234567,0.5202312138728322,0.5202312138728322,0.7302631578947367,1.023076923076923,1.104,0.9774436090225562,0.8391608391608392,0.8652482269503547,0.8920863309352518,0.7651006711409396,0.5380116959064327,0.91970802919708,1.087301587301587,1.3274336283185844,1.5047619047619047,1.3482142857142856,1.4351851851851851,0.1741071428571428,0.2119815668202764,0.2644230769230768,0.1535087719298247,0.2347417840375587,0.2009132420091324,0.2232558139534883,0.2119815668202764,0.3626943005181346,0.3626943005181346,0.593939393939394,0.5380116959064327,0.2829268292682927,0.0233463035019454,0.1900452488687782,0.0154440154440154,-0.1023890784982936,-0.0330882352941177,0.1793721973094169,0.2583732057416268,0.1793721973094169,0.5028571428571429
BKLI_06-L^K01,0.1980402269210932,0.1980402269210932,10.0,1.2424749163879598,-54.33420613316364,2.561611374407583,0.4230769230769231,-3.707831325301204,2.3111716949968e-12,0.3076923076923077,2.0210650115863387,-0.2154592979835697,2.646042978640524,-0.8894521834005735,-0.5999367630100807,0.3067092651757188,2.2180094786729856,-0.1808429118773946,-0.1621621621621621,0.0882352941176471,0.0882352941176471,-0.119047619047619,0.0277777777777779,0.3214285714285716,0.6818181818181817,0.4230769230769231,0.48,0.48,0.4230769230769231,0.2758620689655173,0.1935483870967742,0.15625,0.5416666666666667,0.4230769230769231,0.4453125,0.2847222222222223,0.2847222222222223,0.1858974358974359,0.15625,0.4453125,0.4015151515151516,0.4015151515151516,0.3214285714285716,0.4015151515151516,0.0511363636363637,-0.1885964912280701,-0.0749999999999999,-0.0749999999999999,0.4015151515151516,0.0054347826086955,-0.3018867924528301,-0.3018867924528301,-0.312267657992565,-0.3686006825938567,-0.2323651452282158,-0.4574780058651027,-0.4574780058651027,-0.4759206798866855,-0.4444444444444444,-0.1590909090909091,-0.206008583690987,-0.206008583690987,-0.2323651452282158,-0.3223443223443223,-0.3686006825938567,-0.3686006825938567,-0.3853820598006644
BLNT_37-L^D19,0.0131708948304427,0.0131708948304427,28.0,-0.0029975223011863,3.354288739868408,1.187701717199925,0.5262461402734893,0.1840242943521054,4.0983647160423476e-09,0.0045380211040747,0.0207881780010689,-0.0340333651583659,0.0207881780010689,0.1082802975104239,0.0614728005847815,0.2761973065582914,1.187701717199925,0.0614728005847815,-0.0921052631578948,-0.0617283950617284,-0.073170731707317,-0.0129870129870129,-0.1412429378531073,0.0704225352112677,0.0133333333333334,-0.0065359477124182,0.0270270270270269,-0.0559006211180124,-0.089820359281437,-0.1783783783783784,-0.0318471337579617,-0.089820359281437,-0.111111111111111,-0.1957671957671957,-0.3640167364016736,-0.4532374100719424,-0.4647887323943661,-0.4794520547945206,-0.4966887417218543,-0.4349442379182155,-0.4551971326164874,-0.495016611295681,-0.4722222222222222,-0.5174603174603174,-0.5379939209726443,-0.5264797507788161,-0.4472727272727272,-0.4551971326164874,-0.4647887323943661,-0.4758620689655172,-0.4039215686274509,-0.4039215686274509,-0.3504273504273504,-0.3419913419913419,-0.2692307692307693,-0.067484662576687,-0.1739130434782608,-0.2727272727272727,-0.392,-0.3391304347826086,-0.3244444444444444,-0.361344537815126,-0.4108527131782946,-0.3666666666666666,-0.3586497890295359,-0.3419913419913419,-0.2930232558139535
BUNQ_03-L^K12,0.0156239425317361,0.0156239425317361,6.0,0.2816332833318626,2.7018143203968474,2.191791418300951,0.1128902316213494,0.138656195462478,1.2170521034925368e-08,0.2278743492455661,-0.1980878926306501,0.165334509513908,-0.133905185646471,-0.1153408813547112,-0.0549322678430397,0.1607320469464889,0.4714929244209853,0.2295962846137995,-0.0465116279069768,-0.1041666666666666,-0.0227272727272727,-0.0652173913043479,-0.328125,-0.3582089552238806,-0.3857142857142857,-0.3384615384615385,-0.3384615384615385,-0.3064516129032258,-0.3943661971830986,-0.4556962025316455,-0.3857142857142857,-0.5376344086021505,-0.4941176470588235,-0.5425531914893618,-0.5742574257425743,-0.5825242718446602,-0.5612244897959184,-0.6090909090909091,-0.6475409836065573,-0.5567010309278351,-0.4819277108433735,-0.5168539325842697,-0.4941176470588235,-0.4189189189189189,-0.410958904109589,-0.4756097560975609,-0.4189189189189189,-0.4027777777777778,-0.3174603174603174,-0.2321428571428572,-0.0851063829787234,0.4827586206896552,0.4827586206896552,0.5357142857142856,0.3870967741935482,0.4333333333333333,0.0749999999999999,0.0,-0.0652173913043479,-0.0851063829787234,0.048780487804878,0.0238095238095237,-0.0444444444444445,-0.1224489795918367,-0.1568627450980392,-0.1886792452830189,-0.2321428571428572
