firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSXX-L,0.0041908178219121,-0.0041908178219121,19.0,3.095259973836256e-07,0.1786796940088816,0.0474832261421914,0.1764990643266402,1.2333803468207538,0.6555000000000004,0.2335766235499992,0.0312955226492268,-0.0091591960417266,0.0048575276890454,1.0,1.61477149566474,0.0903900943549522,5.3015453297675665e-08,0.1648134691583146,2.121788772597526,6.740347254822101e-10,0.3,4.757876536748502e-07,4.0,0.1779377947288853,0.2862613135298211,0.343175039322139,0.3893939130107202,0.6384042729696922,-0.2210985360592912,0.3045088023191725,-0.0904941288456301,0.3445265025609695,0.4660788848847207,-0.0595622979358369,6.0,1.197705924855491,0.0185733642644696,0.0471487141259783,0.0833399991112296,13.769457680962104,5.436480917398316,0.2903751788475454,0.0894287764326289,0.0896379670457181,-0.0415232179181521,-0.0020519992139333,0.0897327495092857,0.5416521996866664,0.0082781456953642,0.0882882882882882,-0.0806697108066971,-0.0258064516129032,-0.1599443671766343,-0.062111801242236,-0.1117647058823528,-0.0443037974683544,0.0,-0.0351437699680511,0.0033222591362127,0.0324786324786325,0.0254668930390493,-0.039745627980922,-0.0016528925619834,0.1205936920222634,0.2326530612244897,0.1936758893280632,0.1504761904761904,0.4589371980676329,0.3853211009174311,0.324561403508772,0.22020202020202,0.1728155339805823,0.4731707317073172,0.5607235142118863,0.5894736842105264,0.5647668393782384,0.7257142857142858,0.5688311688311689,0.7062146892655368,0.7764705882352942,0.8875,0.9483870967741934,0.9738562091503268,0.8527607361963192,1.0133333333333332,1.1342756183745584,1.0405405405405408,1.126760563380282,1.0684931506849318,1.2043795620437954,1.1726618705035974,1.2878787878787876,1.2043795620437954,1.2205882352941173,0.96742671009772,0.935897435897436,0.935897435897436
FSYG-L^K08,0.0635558532410508,-0.0635558532410508,20.0,1.615106088282358e-05,9.323503165664633,0.0375586854460093,0.059778305621536,1.0410521364092349,-3.7,-0.0379221306626077,0.004911810672025,0.1047818896725034,0.0024185336048879,1.0,0.6213320912901724,0.1739130434782609,-4.673940448405538e-07,0.2276851038923032,-0.0513833992094861,1.0388851871211036e-08,-0.0487062404870624,4.100084426684636e-05,4.0,0.006776215414514,0.2903885480572599,-0.076493686090171,-0.4000543393882936,-0.0975580702799283,-0.0526037771694545,-0.4404722752763711,-0.0493124850799712,0.127661597778705,0.1655066123852631,-7.907407407407406,5.0,0.476245924545878,-0.0057533820556678,-0.0212521539345203,0.0553894571203776,28.818548387096776,4.152818128994771,1.5783691708631025,-0.033801580333626,0.2719836400817996,0.0376572151521914,0.0823822066139888,-0.1173840134153159,0.0066197183098592,-0.1093750000000001,-0.0303030303030302,1.0,-0.0588235294117647,1.4615384615384617,-0.0985915492957746,0.1228070175438598,-0.0303030303030302,-0.2098765432098766,-0.488,-0.4482758620689654,-0.539568345323741,-0.5259259259259259,-0.5492957746478873,-0.5923566878980893,-0.536231884057971,-0.5844155844155845,-0.6847290640394088,-0.6862745098039216,-0.6908212560386473,-0.7142857142857143,-0.7241379310344827,-0.7538461538461538,-0.75,-0.6893203883495146,-0.3904761904761905,-0.6613756613756614,-0.6363636363636364,-0.627906976744186,-0.6483516483516484,-0.6631578947368421,-0.6404494382022472,-0.6144578313253012,-0.3535353535353535,-0.3725490196078431,-0.6631578947368421,-0.6559139784946237,-0.6049382716049383,-0.632183908045977,-0.3043478260869565,-0.6049382716049383,-0.627906976744186,-0.6666666666666666,-0.6559139784946237,-0.6717948717948719,-0.6049382716049383,-0.627906976744186,-0.6521739130434783,-0.673469387755102
FSZD-L^D15,0.105744571149249,-0.105744571149249,22.0,1.5551845383456233e-06,0.8977594767089512,0.0300640501114528,-0.0278306544377373,3.286763607996287,-1.135,-0.2668351294132057,-0.0192177633737553,-0.0133667975804975,-0.0005472317620862,1.0,1.1987265032218706,0.1779230445616647,-4.894710185101184e-07,0.4353993805681946,0.7020391177694548,4.2047005472484037e-10,-0.342716396903589,3.078926000338302e-06,4.0,0.0082260278909381,1.6939945455557406,0.0544603721349286,-0.2236947292171323,0.5697578418081497,-0.0313561055287297,-0.2578231525005022,0.5186808497500252,0.5845251018450233,1.1623391096628586,-1.1501820830298617,4.0,0.7503336256529531,-0.0127720950974107,-0.0642211477822156,0.0659996182234665,67.47207883622713,8.790303845448431,1.5783691708631025,-0.0965727322550631,0.2140034507708578,0.01309754186727,0.0490574695063662,-0.2156246594252915,0.4099275341001577,-0.0909090909090908,-0.1538461538461538,-0.1538461538461538,0.0,-0.5,-0.5217391304347827,-0.7250000000000001,-0.7380952380952381,-0.7555555555555555,-0.7659574468085106,-0.7582417582417582,-0.7555555555555555,-0.7441860465116279,-0.7441860465116279,-0.7317073170731707,-0.7441860465116279,-0.7411764705882353,-0.7380952380952381,-0.7317073170731707,-0.7471264367816092,-0.8035714285714286,-0.808695652173913,-0.819672131147541,-0.8181818181818181,-0.8151260504201681,-0.7904761904761904,-0.8211382113821138,-0.819672131147541,-0.8166666666666667,-0.8405797101449275,-0.835820895522388,-0.8482758620689655,-0.8482758620689655,-0.8382352941176471,-0.8294573643410853,-0.8633540372670807,-0.8705882352941177,-0.8166666666666667,-0.8070175438596491,-0.7755102040816326,-0.7582417582417582,-0.7142857142857143,-0.7142857142857143,-0.6857142857142857,-0.6666666666666667,-0.65625,-0.6140350877192982,-0.6071428571428572,-0.7250000000000001
FTAE-L,0.0422572325185853,0.0422572325185853,19.0,4.932761904761905e-05,28.47529432783445,0.014914113277623,0.2899093563782158,1.1172652320882226,34.0,0.009549330480376,0.06635631183474,-0.002032065117184,0.0098520488170723,1.0,3.3938541651281686,0.2448109857154131,7.938761904761904e-06,0.2108294522230245,-0.3998834725189357,3.7288201028297634e-08,0.0122649223221585,2.7657523809523808e-05,2.0,0.012316743955058,0.2581073214352908,-0.0585703081335781,-0.0811893710472751,0.071603388284373,-0.0254050381383599,1.0470577448047451,0.0193460060115318,-0.6223859533093093,-0.0215130096734092,0.3967873124032775,4.0,0.1490314317845667,0.0207744977154162,0.0328223346333552,0.1560076088397776,53.347858634411566,32.1987539237135,0.6450793684149402,0.0953143582230795,0.1464353461728308,-0.0120306947849205,0.0693265908313662,-0.0167512269279146,0.0917832950194042,-0.0625,0.0,-0.8657074340527577,-0.0088495575221236,0.0,-0.8923076923076922,-0.912568306010929,-0.907514450867052,-0.9106145251396648,-0.9227586206896552,-0.9253333333333332,-0.9298245614035088,-0.9236016371077762,-0.9214035087719298,-0.927461139896373,-0.9245791245791246,-0.9155990957045969,-0.912975912975913,-0.9084967320261438,-0.9064327485380116,-0.9027777777777778,-0.9032815198618308,-0.9066666666666666,-0.9091646390916464,-0.9050847457627118,-0.903862660944206,-0.9007971656333038,-0.8910505836575875,-0.873015873015873,-0.873589164785553,-0.8697674418604651,-0.8703703703703703,-0.873015873015873,-0.8676122931442081,-0.8534031413612565,-0.8741573033707866,-0.8741573033707866,-0.8694638694638694,-0.8625766871165644,-0.8406827880512091,-0.8364963503649635,-0.8459422283356258,-0.851063829787234,-0.8478260869565217,-0.8545454545454545,-0.8516556291390729,-0.8558558558558558,-0.8610421836228288,-0.8496644295302014
FTAG-L,0.0690326095415985,0.0690326095415985,19.0,1.600146126512519e-06,0.9237143977292276,0.0080746047992721,0.124714407698876,1.603983873729535,-0.775,0.0783250953221554,0.0034892468934028,0.0976383540212027,0.0002441378845873,1.0,0.979082634303052,0.1594730801856194,8.23590910589907e-08,0.2361655593612017,-0.643424317617866,9.052467420296427e-11,0.1005988023952096,1.4186428035537107e-06,5.0,0.0157240400966086,0.1855915624734202,-0.1113554265798404,-0.2081000581636153,0.1336444105597155,0.0183036984059201,-0.3103674343710963,0.0018255989336928,0.2728339131491158,-0.0507833647037609,2.410326086956521,4.0,0.5676601820453328,-0.0092650541790916,-0.0175994778433063,0.0483526101906845,69.71264367816093,5.98609241812472,0.5125410758645128,0.1209095035695127,0.8244024836267756,0.352465820945858,-0.0780340857508356,-0.2178946719035965,0.0257218412717936,-0.1320754716981131,-0.171875,-0.345679012345679,-0.3536585365853658,-0.383720930232558,-0.3026315789473683,-0.273972602739726,-0.3690476190476189,-0.4044943820224719,-0.4361702127659573,-0.3977272727272727,-0.4044943820224719,-0.4175824175824175,-0.4044943820224719,-0.3116883116883117,-0.3116883116883117,-0.3727810650887573,-0.4143646408839778,-0.4175824175824175,-0.4450261780104712,-0.4239130434782608,-0.3977272727272727,-0.4752475247524752,-0.5023474178403755,-0.4421052631578946,-0.3942857142857142,-0.3908045977011494,-0.3942857142857142,-0.3908045977011494,-0.5046728971962617,-0.5023474178403755,-0.47,-0.4536082474226803,-0.4752475247524752,-0.4854368932038835,-0.5159817351598173,-0.5350877192982455,-0.5267857142857143,-0.4752475247524752,-0.480392156862745,-0.4903846153846154,-0.537117903930131,-0.5411255411255411,-0.5391304347826087,-0.5350877192982455,-0.4854368932038835,-0.5267857142857143,-0.5225225225225225,-0.5450643776824033
FTAK-L,0.1101263323386198,-0.1101263323386198,21.0,1.728251462054826e-07,0.0997665608125409,0.1747378965393544,0.0694186386672886,3.337789986185105,0.7785,0.1092138058831066,-0.0915136409866663,0.0023898021164066,0.0021641399350377,1.0,0.980580619850922,0.3242097147262914,1.2091797809428445e-07,0.2916834650580778,0.65625,2.4598250530341e-09,0.1402714932126696,2.1603228453184688e-06,2.0,0.0344287881952798,1.2558314522197087,-0.0293294923428618,-0.0054446315220337,-0.3230416071406741,0.0620665880570376,0.1153567929656351,0.6755112012182936,-0.0710817968329586,-0.0051708651256844,-2.0822766976613134,5.0,0.9283460834314108,0.0122665342659793,0.165598817151306,0.0317012625341435,14.157134133930388,4.156199581714969,0.0211249748143131,0.0418146826815556,0.9083897667419112,0.028589630391291,-0.0613185659625288,0.0052954932815411,0.0177700776709257,0.0652173913043476,-0.0315789473684209,-0.0416666666666666,-0.0212765957446807,-0.1711711711711712,-0.1929824561403508,-0.2068965517241378,-0.1559633027522936,-0.1636363636363637,-0.1929824561403508,-0.1785714285714286,-0.1067961165048543,0.1219512195121952,0.0,0.1645569620253164,0.2777777777777779,0.4838709677419355,0.5081967213114755,0.5862068965517244,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.8775510204081634,0.9166666666666669,0.9166666666666669,0.9166666666666669,1.0909090909090908,1.4210526315789471,1.7058823529411762,1.5555555555555558,1.787878787878788,2.066666666666667,2.5384615384615383,2.2857142857142856,2.5384615384615383,2.2857142857142856,1.5555555555555558,2.172413793103449,2.68,4.411764705882352,4.111111111111112,3.6,3.842105263157895,3.6,3.842105263157895,3.3809523809523814,1.4210526315789471,1.5555555555555558,1.4864864864864864
FTBK-L,0.0211992563611642,-0.0211992563611642,20.0,1.4161858591033826e-06,0.8175198791159248,0.0243539295969371,0.1144853231167953,1.3609562895448797,-31.75,0.0145743921323508,0.0379588778822941,-0.0079162078992255,-0.0019481261425959,1.0,1.025631067961165,0.0632774472687939,8.233289314541202e-08,0.4067776939592642,0.1463358603262118,1.7833755155521964e-06,0.0187189864004918,1.4059693687130762e-06,4.0,1.9518831039841436,0.1302525767357571,0.0225728876287195,-0.0288448293386841,-0.0185881910315799,-0.0038943761133876,-0.2590345628596758,-0.1440717531086755,-0.0585773002533276,0.0051855699661185,-0.6970802919708029,3.0,0.298252427184466,0.0056739797961817,0.0114055686011405,0.0481283422459893,40.890829694323145,25.10455764075067,0.7085379854604439,0.0912783612835838,0.0676180767923887,0.0398346236021871,0.1188185458132652,0.1152425217494935,0.0793116564275752,0.1269841269841269,-0.1655629139072847,-0.136986301369863,-0.2025316455696203,-0.3368421052631578,-0.3114754098360656,-0.3942307692307693,-0.3942307692307693,-0.4424778761061946,-0.496,-0.5384615384615384,-0.553191489361702,-0.4898785425101215,-0.4836065573770491,-0.4705882352941176,-0.4728033472803348,-0.5227272727272727,-0.4919354838709677,-0.475,-0.4793388429752065,-0.475,-0.4424778761061946,-0.4399999999999999,-0.4705882352941176,-0.4473684210526315,-0.4705882352941176,-0.4683544303797469,-0.4349775784753363,-0.4056603773584906,-0.4193548387096774,-0.496,-0.5135135135135135,-0.496,-0.5135135135135135,-0.4878048780487805,-0.5640138408304498,-0.5684931506849316,-0.5909090909090909,-0.5935483870967742,-0.5684931506849316,-0.5895765472312704,-0.5961538461538461,-0.5547703180212014,-0.5483870967741935,-0.5609756097560976,-0.5516014234875445,-0.5547703180212014,-0.5609756097560976,-0.5813953488372092
FTCS-L^A20,0.0337840071402598,-0.0337840071402598,19.0,3.430993476000015e-07,0.1980605408334541,0.1788342421515167,0.2334661354581673,0.8935275262668287,3.1000000000000014,0.0167438439820787,0.0065452381739446,-0.011630155410271,0.0006630836881412,1.0,1.531835205992509,0.2466633712308452,5.3746681426950596e-08,0.2744892979153593,0.732647814910026,2.2899849009351543e-08,0.0215053763440859,3.358420514581575e-07,5.0,1.3738859890171795,0.2964050916212057,0.0449294537526659,0.0650023940170978,0.0028813382938313,-0.0082556678457507,0.0996862430308911,-0.0133835644876767,-0.233981899698248,0.1526951982005656,-0.4058776806989673,5.0,1.228464419475655,0.0190470203671108,0.0377006345651362,0.1476340143181421,2.3844943820224715,5.057673975214489,0.5929853993790686,0.1091124590392526,0.1242131766680655,-0.0374202505702279,0.0379976295056821,0.0937022104824135,0.048414188321312,0.0842105263157895,-0.0155440414507772,-0.0909090909090909,-0.0594059405940594,-0.0865384615384615,-0.0206185567010309,-0.0594059405940594,-0.0104166666666666,-0.0594059405940594,-0.1363636363636364,-0.0909090909090909,-0.1037735849056604,-0.0206185567010309,-0.0821256038647342,-0.0206185567010309,0.0734463276836157,-0.0104166666666666,0.0439560439560438,0.0795454545454545,0.165644171779141,0.1046511627906976,0.1728395061728393,0.0270270270270269,-0.0104166666666666,0.0857142857142856,0.0270270270270269,0.1176470588235294,0.1515151515151516,0.2179487179487178,0.2179487179487178,0.3768115942028986,0.3194444444444444,-0.8643825838686652,-0.8643825838686652,-0.8533950617283951,-0.8644793152639088,-0.8571428571428572,-0.8625180897250362,-0.8464025869037995,-0.8691460055096418,-0.8633093525179856,-0.8577844311377245,-0.8613138686131387,-0.8617176128093159,-0.8633093525179856,-0.8587360594795539,-0.8577844311377245,-0.8594674556213018,-0.8465266558966075
FTCZ-L,0.0260637768233851,-0.0260637768233851,9.0,3.3491776926601826e-07,0.1933375711133567,0.0333375617206113,0.138478405915441,1.746571585678116,5.941099999999999,0.0377950882855603,0.0188342241278437,0.0108869281285746,0.0007283730435379,1.0,1.4147345065153665,0.1155865807380896,6.705455459158684e-08,0.5553864879401345,0.4402956613333817,2.51433395146141e-07,0.048543070420919,7.465775128160431e-07,4.0,1.58092149180185,0.3462701635524295,0.0527037487332475,0.0084959378657152,-0.034212470214746,-0.0361986540002987,-0.0197884692295529,-0.0350607952726362,0.0440731421780225,0.0444396881916202,-0.4051427660902318,6.0,0.8464338268319336,0.0143545785876086,0.0463528974673309,0.1046271105067375,25.78656393173789,8.098852393085888,0.3345753305252708,0.0781155131768384,0.0129002528550539,0.021847724191685,0.0675235008320712,0.1101811973741033,0.123541745235825,-0.0332080200501253,0.159041394335512,-0.0093109869646181,0.1006896551724139,0.0909090909090908,0.0747474747474747,0.3200992555831266,0.2557041699449252,0.1255289139633286,0.0618762475049901,0.0590577305905772,0.1343283582089551,0.1769911504424779,0.2118451025056948,0.2566929133858269,0.2986167615947928,0.2557041699449252,0.2676727561556791,0.3536895674300255,0.5,0.4074074074074074,0.3468354430379747,0.1615720524017467,0.1666666666666667,0.2636579572446555,0.3168316831683169,0.2429906542056075,0.277822257806245,0.3135802469135802,0.2072617246596066,0.2072617246596066,0.1184302733006308,0.1675201170446234,0.1718061674008812,0.2576832151300237,0.2372093023255814,0.2891760904684974,0.2626582278481013,0.2707006369426752,0.3114215283483978,0.2870967741935484,0.293354943273906,0.3676092544987148,0.3963254593175853,0.3782383419689119,0.4111405835543766,0.462878093492209,0.5243553008595989,0.5510204081632655
FTDO-L,0.0058828530136869,-0.0058828530136869,19.0,1.7898797841791197e-06,1.0332417142765244,0.0155847962739797,-0.0617912403608689,0.8989287942562892,-766.85,0.1497432877134709,0.522196718524186,-0.1018789221868523,-0.0209946757018393,1.0,3.7323654995730142,0.358974358974359,-9.565423814886119e-08,0.1837901216473692,1.1587301587301588,4.520166388115834e-07,0.1923265506251533,1.915984840940301e-06,3.0,1.21343968894891,0.1647254575707155,0.1688080279388635,0.0830219995187133,0.1888111888111888,-0.1557707373786006,-0.4358329997872438,-0.722599450946867,0.0225530886906549,-0.1264965795897825,-0.1748357756442647,2.0,0.3063478508397378,-0.0927215354926198,-0.1920283006129999,0.1057568560852317,36.26384615384615,11.551825532957608,1.5783691708631025,0.873369485563535,0.7604468742571904,0.0354331378049675,0.7540182715325614,0.993662928129558,0.3197558858934521,0.1807228915662651,-0.1398963730569948,-0.1822660098522167,-0.1782178217821782,-0.3025210084033614,-0.3985507246376811,-0.5229885057471264,-0.4876543209876544,-0.5561497326203209,-0.6359649122807017,-0.6584362139917697,-0.6626016260162602,-0.5891089108910892,-0.6009615384615385,-0.6103286384976525,-0.5743589743589743,-0.538888888888889,-0.538888888888889,-0.5229885057471264,-0.5160349854227406,-0.5059523809523809,-0.5088757396449703,-0.566579634464752,-0.5901234567901235,-0.6019184652278178,-0.579746835443038,-0.5631578947368421,-0.5088757396449703,-0.48125,-0.4907975460122699,-0.4860681114551084,-0.5117647058823529,-0.521613832853026,-0.4627831715210356,-0.4195804195804196,-0.4645161290322581,-0.4429530201342282,-0.429553264604811,-0.3897058823529412,-0.2966101694915254,-0.2936170212765958,-0.3828996282527881,-0.3941605839416059,-0.3360000000000001,-0.3490196078431372,-0.3438735177865613,-0.4113475177304965,-0.435374149659864,-0.4028776978417265
FTFY-L^J09,0.0048342541436464,0.0048342541436464,19.0,2.042735945144872e-06,1.179207681114602,0.027906976744186,0.0908673703533731,1.708032136757907,0.45,-0.1918159544910599,0.0027624309392265,0.0031080814239149,-0.0031512605042016,1.0,1.7242105263157896,0.1794871794871795,3.486400290992449e-07,0.548823948681397,-0.675,1.276249103886954e-09,-0.2463636363636364,5.288525511829392e-06,2.0,0.0119442179109559,1.2956810631229236,-0.0973245559629408,-0.1297808049535602,0.3960113960113958,0.1546011847361895,-0.1754752553024352,-0.0311768149882904,0.0114596216088203,-0.1513873164074011,0.0985915492957745,5.0,0.7726315789473684,0.0030140656396517,0.0108173076923076,0.07833450952717,32.96052631578947,9.709302325581396,0.4223804823436471,0.0641482537419814,0.3820598006644518,0.2002762430939197,0.0270848182466144,-0.0226860254083484,-0.0222482435597189,-0.3513513513513513,-0.075,-0.1956521739130435,-0.2745098039215686,-0.4637681159420289,-0.513157894736842,-0.5795454545454546,-0.6063829787234043,-0.6185567010309279,-0.6336633663366337,-0.6185567010309279,-0.6224489795918368,-0.6574074074074074,-0.6636363636363637,-0.6605504587155964,-0.6636363636363637,-0.5888888888888889,-0.5795454545454546,-0.5375000000000001,-0.5487804878048781,-0.5795454545454546,-0.5888888888888889,-0.6145833333333333,-0.6407766990291262,-0.6476190476190476,-0.6636363636363637,-0.6336633663366337,-0.6509433962264151,-0.6476190476190476,-0.6837606837606838,-0.6574074074074074,-0.6574074074074074,-0.6224489795918368,-0.6021505376344086,-0.5978260869565217,-0.5888888888888889,-0.6063829787234043,-0.5888888888888889,-0.6063829787234043,-0.5795454545454546,-0.5795454545454546,-0.6021505376344086,-0.5747126436781609,-0.5542168674698795,-0.5697674418604651,-0.5256410256410257,-0.4788732394366197,-0.5,-0.5747126436781609
FTGU-L,0.058699961132647,0.058699961132647,19.0,1.2151254688360883e-06,0.7014539934910071,0.1084920891185017,0.0712372463867429,1.732219078040917,1.548000000000001,0.4998821007556084,0.4796174358261249,0.0009566433107378,0.0025342013462728,1.0,1.4382638010956594,0.6379310344827587,1.7279670724479276e-07,0.237862281887548,0.2515644555694618,4.041786688591974e-08,0.6420361247947455,3.4464223995429305e-06,3.0,0.147988389969385,0.4487665165227683,0.0398326794742833,0.0359241598582295,1.5658932270361536,-0.1194423760918779,-0.2323147857067835,-0.8224003506840303,0.1601866049459047,0.29082422312464,1.1811926605504586,2.0,0.4472538277848012,0.0076148366494718,0.0293282876064333,0.0494587696911027,35.330827067669176,5.221111111111111,0.6009387210166858,1.033238488053298,1.5527238212593772,0.1062001976421957,0.719374366881826,0.8972111258255028,0.6555509753975048,-0.0147058823529412,-0.2093023255813952,-0.3398058252427184,-0.4380165289256198,-0.5696202531645569,-0.5405405405405406,-0.5466666666666666,-0.5405405405405406,-0.6,-0.6091954022988506,-0.5976331360946745,-0.6069364161849711,-0.6046511627906976,-0.5584415584415584,-0.5853658536585366,-0.5374149659863945,-0.5036496350364963,-0.4471544715447154,-0.423728813559322,-0.4086956521739129,-0.4035087719298245,-0.3928571428571429,-0.4769230769230769,-0.4603174603174602,-0.3761467889908256,-0.3818181818181818,-0.2359550561797752,-0.2359550561797752,-0.15,-0.081081081081081,-0.0285714285714284,0.0625,0.1525423728813559,0.192982456140351,0.2363636363636363,0.192982456140351,0.0625,0.2363636363636363,0.3333333333333335,0.3076923076923077,0.3877551020408165,0.2592592592592593,0.3333333333333335,0.3076923076923077,0.3877551020408165,0.3877551020408165,0.3333333333333335,0.3076923076923077,0.3076923076923077
FTHC-L^K08,0.0524191434711956,-0.0524191434711956,19.0,1.5580483286016292e-07,0.0899412653408078,0.0637720488466757,0.1027919543680576,1.4086987707264471,1.1000000000000014,0.070462281437583,0.0070241652251402,0.0130722504433042,-0.0006891007235557,1.0,1.0095846645367412,0.3542926239419589,8.175034566660926e-08,0.9176632934682613,0.5449999999999999,2.3185607265446785e-08,0.0904999999999999,1.3402410133264714e-06,3.0,0.4039200539476226,0.9015979814970564,0.0772742339074176,-0.0045734807048743,-0.1231894774386054,0.0034678970699748,0.0024822041610088,-0.0740606665121245,-0.0610157987694185,-0.0083204969102434,-0.8880994671403197,5.0,0.8829301688726608,0.00944032366824,0.0913327120223672,0.1032464076636508,11.758810572687226,4.068978658536586,0.6924639168795494,0.1937672493100274,-0.0975609756097561,0.0407820936205897,0.0319687212511499,0.2430976430976431,0.0632344154550886,-0.0722222222222223,-0.0322580645161291,-0.1346153846153845,-0.0954773869346733,-0.150943396226415,-0.1999999999999999,-0.2105263157894735,-0.2241379310344826,-0.2531120331950207,-0.2913385826771654,-0.2771084337349397,-0.2139737991266375,-0.1627906976744185,-0.1928251121076233,-0.1044776119402983,-0.0909090909090908,-0.1346153846153845,-0.1346153846153845,-0.0721649484536082,0.0,-0.2207792207792207,-0.2340425531914893,-0.3050193050193049,-0.2913385826771654,-0.2857142857142857,-0.320754716981132,-0.1999999999999999,-0.2070484581497796,-0.150943396226415,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,-0.1928251121076233,-0.1627906976744185,-0.1780821917808218,-0.1964285714285715,-0.25,-0.1999999999999999,-0.2035398230088494,-0.2105263157894735,-0.2241379310344826,-0.2241379310344826,-0.0999999999999999,-0.1428571428571429,-0.150943396226415,-0.0999999999999999,-0.0909090909090908,-0.0999999999999999,-0.1818181818181818
FTHD-L,0.0447837897364363,-0.0447837897364363,20.0,3.319459800695827e-07,0.191622049997953,0.0414417043630526,0.2335954621632074,1.860467367381469,9.4,0.0355656939179049,0.0007341604874825,0.0041823990209968,0.0062562206739655,1.0,2.1616161616161613,0.2323759791122715,7.52709301861119e-08,0.726063829787234,-0.2623574144486693,1.7394647485783743e-08,0.0456796917996698,4.7530235258366434e-07,3.0,0.4979092489985703,0.3729481286933682,-0.0889161782382378,0.3911026122509918,-0.0438158785417271,-0.0094823049977141,0.4261268853934373,0.0507898088720006,-0.0017234645623392,0.0318193286936207,-0.4773082942097028,6.0,1.204396910279263,0.029564315352697,0.0702464788732394,0.1449231237631298,32.563380281690144,5.60145366444579,0.7780693095804027,0.0125591016548463,-0.0748522652659225,-0.0324498935467285,0.0252659574468084,0.084094572810317,0.0539031339031338,0.1403508771929824,-0.1363636363636363,-0.1778846153846154,-0.2191780821917808,-0.3048780487804878,-0.326771653543307,-0.33203125,-0.3187250996015935,-0.3473282442748092,-0.4448051948051948,-0.4411764705882353,-0.4103448275862069,-0.3522727272727273,-0.4041811846689895,-0.416382252559727,-0.3826714801444043,-0.4,-0.3870967741935484,-0.2962962962962964,-0.2532751091703057,-0.2629310344827585,-0.3214285714285714,-0.3619402985074628,-0.3957597173144876,-0.40625,-0.4318936877076411,-0.3914590747330961,-0.3473282442748092,-0.25,-0.2991803278688525,-0.3498098859315589,-0.310483870967742,-0.2933884297520661,-0.3372093023255814,-0.2565217391304347,-0.3048780487804878,-0.4337748344370861,-0.4536741214057508,-0.4,-0.4103448275862069,-0.4143835616438356,-0.4571428571428572,-0.4722222222222223,-0.4770642201834862,-0.5196629213483146,-0.5155807365439093,-0.5196629213483146,-0.5128205128205128,-0.5128205128205128
FTHF-L,0.0694282874817993,0.0694282874817993,19.0,5.726420459468443e-07,0.3305683736141479,0.0913788114691982,0.097025020880142,3.1338439157086704,0.0835000000000001,0.2864936941089456,0.0142677750129041,-0.0219969599942699,0.0016589445578765,1.0,1.5957996530469123,0.1849609374999999,5.1662422625676145e-08,0.883387855410706,1.669584245076586,4.38437988990216e-10,0.367965367965368,1.0110544610895778e-06,5.0,0.0253166777559081,1.5600717274357443,0.079365190468947,0.0211683645825117,0.380515246246382,0.0637919971944812,0.0610164965002831,0.1183289238015209,-0.0879818394631331,-0.0325496777709862,2.020627802690583,4.0,1.2512457092237848,0.0169763019309537,0.0469495913908892,0.21595342599366,53.50692419825073,5.207597361140668,0.7587496641996618,0.1125758833390297,0.2312213588364215,0.076207791807585,0.0034829028530508,0.054995527836198,0.2284490332081091,-0.0760869565217392,0.0054644808743169,-0.1153846153846154,-0.0935960591133003,-0.4888888888888889,-0.54,-0.5730858468677493,-0.6043010752688172,-0.5837104072398189,-0.6008676789587852,-0.6,-0.5956043956043956,-0.6166666666666667,-0.615866388308977,-0.6244897959183673,-0.5512195121951219,-0.5639810426540284,-0.5257731958762886,-0.4457831325301205,-0.4507462686567164,-0.4556213017751479,-0.4424242424242424,-0.4712643678160919,-0.4083601286173632,-0.4140127388535032,-0.4083601286173632,-0.3866666666666666,-0.3381294964028776,-0.2580645161290322,-0.2755905511811023,-0.28125,-0.1636363636363637,-0.2170212765957446,-0.1520737327188939,-0.1711711711711712,-0.2268907563025209,-0.2333333333333332,-0.1481481481481481,-0.0315789473684209,0.2777777777777779,0.3430656934306568,0.4153846153846154,0.3333333333333335,0.3629629629629629,0.4263565891472869,0.3333333333333335,0.2266666666666668,0.3237410071942448,0.1948051948051947
