firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0518165574746873,-0.0518165574746873,5.0,-0.0259960809928151,0.0270288828629911,1.5146831530139104,0.0908990256864481,0.7858488591166005,7.752079032887597e-06,-0.023514043109079,-0.1015204339897858,0.5395965767030281,0.0610415467901096,0.7035355843450447,0.1426813153699401,0.544135487635431,-5.633093525179856,0.7944358578052549,0.0728210359288224,0.009090909090909,-0.0909090909090908,-0.2086330935251797,-0.1666666666666666,-0.261744966442953,-0.2517006802721088,-0.2715231788079469,-0.3167701863354036,-0.3641618497109826,-0.3491124260355028,-0.3125,-0.3037974683544303,-0.2715231788079469,-0.2413793103448275,-0.2028985507246375,-0.1093117408906882,0.2790697674418605,0.4426229508196724,0.8106995884773662,0.517241379310345,0.2790697674418605,0.1733333333333333,0.2121212121212121,0.5827338129496404,0.4057507987220448,0.5017064846416384,0.517241379310345,0.4814814814814814,0.2256267409470753,0.2941176470588236,0.3095238095238097,0.6730038022813691,0.5770609318996416,-0.1182364729458917,-0.3178294573643411,-0.3251533742331287,-0.3251533742331287,-0.1182364729458917,-0.140625,-0.2567567567567567,-0.0413943355119824,-0.0946502057613168,-0.3452380952380951,-0.375886524822695,-0.4344473007712082,-0.64828137490008,-0.5560040363269425,-0.5880149812734081,-0.6264855687606112
BALZ_07-L^I10,0.0668336944745395,-0.0668336944745395,6.0,-0.1022670079136459,0.485234474535803,2.3278688524590168,0.2589292880648527,-0.0356373315306941,2.2242818575453264e-08,-0.0727220157844575,0.0827345131598776,0.1186658019492333,0.3885810181134252,0.1460388588031494,0.1269110353010389,0.0812437596989196,-5.403284671532846,1.6461688452372356,0.0121269587783212,0.03125,0.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3913043478260869,0.5999999999999999,0.8823529411764706,0.8823529411764706,1.4615384615384617,1.2857142857142856,1.2857142857142856,1.4615384615384617,1.4615384615384617,3.571428571428571,2.2,2.555555555555556,2.2,1.9090909090909087,1.9090909090909087,1.666666666666667,3.0,2.555555555555556,2.2,2.555555555555556,3.571428571428571,1.9090909090909087,1.2857142857142856,1.2857142857142856,1.4615384615384617,1.4615384615384617,1.2857142857142856,1.2857142857142856,1.1333333333333333,1.0,0.8823529411764706,1.0,0.8823529411764706,0.523809523809524,0.3333333333333335,0.28,0.1034482758620691,0.0666666666666666,-0.0303030303030302,-0.111111111111111,-0.0588235294117647,-0.1578947368421053,-0.111111111111111
BAMD_17-L^J98,0.0680238474602387,0.0680238474602387,5.0,0.1339936116089494,0.6141322388515715,1.3074417638287992,0.0554916886748485,0.0326165258015047,4.659568162723237e-08,0.0248706423079146,0.2708921645801635,0.0155553291634754,0.0545495691693824,-0.0312887060005279,-13.107455441960903,-0.0284328806501611,1.6902558061258834,1.2471340226344994,0.3420321129439304,-0.052863436123348,-0.0502092050209205,0.004424778761062,0.0809523809523808,0.1182266009852217,0.1581632653061224,0.233695652173913,0.233695652173913,0.1464646464646464,0.1237623762376238,0.2541436464088398,0.3121387283236994,0.4645161290322581,0.4645161290322581,0.5337837837837838,0.8015873015873016,0.7461538461538462,1.1826923076923077,1.1018518518518516,0.8015873015873016,0.6814814814814814,0.4645161290322581,0.5337837837837838,0.8015873015873016,0.493421052631579,0.4276729559748427,0.5547945205479452,0.6569343065693429,0.4276729559748427,0.3045977011494254,0.2897727272727273,0.1884816753926701,0.4012345679012346,0.0861244019138756,0.0318181818181817,0.0365296803652968,0.075829383886256,0.3045977011494254,0.3926380368098161,0.2541436464088398,0.0133928571428569,0.0,-0.1654411764705883,-0.3015384615384615,-0.3897849462365591,-0.4209183673469387,-0.3079268292682926,-0.3079268292682926,-0.2816455696202532
BBEK_99-L^L95,0.1040153240088185,-0.1040153240088185,5.0,-0.231108553893364,-1.2302521167671188,1.5036918778686887,0.1199910952804986,-0.0530346544131723,3.794105692823615e-06,0.021544559519243,0.0073891618803113,0.2790221516200738,0.0940661761259783,0.0868836333859889,0.0403125442838882,0.4473868543802234,-6.31140350877193,0.9768509279584912,0.0313035352748793,0.0078740157480314,-0.0863309352517984,-0.0522388059701492,-0.0797101449275361,-0.2012578616352202,-0.2349397590361445,-0.2905027932960894,-0.2658959537572254,-0.2824858757062146,-0.2160493827160494,-0.2256097560975609,-0.3712871287128713,-0.4454148471615721,-0.4200913242009132,-0.4816326530612245,-0.4200913242009132,-0.4380530973451326,-0.328042328042328,-0.2658959537572254,-0.3021978021978022,-0.4065420560747663,-0.6501377410468319,-0.6743589743589744,-0.6104294478527608,-0.6768447837150127,-0.6718346253229974,-0.6104294478527608,-0.6675392670157068,-0.722707423580786,-0.7274678111587982,-0.7454909819639279,-0.7439516129032258,-0.7408163265306122,-0.7418699186991871,-0.7354166666666666,-0.7274678111587982,-0.7053364269141531,-0.6631299734748011,-0.6558265582655827,-0.6684073107049608,-0.6329479768786127,-0.6422535211267606,-0.6231454005934718,-0.6649076517150396,-0.6567567567567567,-0.6613333333333333,-0.6116207951070336,-0.6208955223880597,-0.603125
BBNH_32-L^L97,0.0941213096041093,-0.0941213096041093,7.0,0.0584214461176973,-0.3754400097045956,1.5184088023698687,0.082804923535994,-0.0117427275153456,0.0001426208890069,0.0290505179963686,-0.1211139854066905,0.0201809140922555,0.0603853800386032,0.0513799998694222,0.0551240028576519,0.0679817398072598,-2.196125907990315,0.9509098603470164,0.0261594843927713,-0.0341880341880341,-0.022964509394572,-0.0168067226890756,0.1223021582733812,0.1470588235294117,0.125,0.0285714285714284,0.1196172248803828,0.0883720930232558,0.1555555555555554,0.1414634146341464,0.0833333333333332,0.0308370044052863,0.0612244897959182,0.0064516129032257,0.0469798657718121,0.1359223300970873,0.1641791044776119,0.2061855670103092,0.1090047393364928,0.0285714285714284,-0.0859375000000001,-0.0350515463917525,0.0564334085778781,0.0218340611353711,0.0,0.0612244897959182,0.1386861313868612,0.0985915492957747,0.125,0.1142857142857141,0.1908396946564885,0.2648648648648648,0.21875,0.1527093596059114,0.167082294264339,0.2786885245901638,0.4138972809667673,0.3846153846153846,0.5548172757475083,0.6956521739130435,0.7333333333333332,0.6774193548387095,0.4224924012158053,0.4355828220858895,0.471698113207547,0.7142857142857142,0.6027397260273972,0.6714285714285715
BBOU_00-L,0.0623692951162504,-0.0623692951162504,5.0,-0.0267022696929239,-0.526204314939753,1.4648602878916173,0.08,0.0442453094371324,2.5582055240629006e-05,0.0033984706881903,-0.0094652452067749,0.0149587681894751,0.0828346456692913,-0.0566603833357592,0.0751568911311976,0.1611255683605479,-1.170900692840647,0.6934801016088061,0.0817867253853413,-0.1013289036544849,-0.0147299509001638,0.0886075949367086,0.0945454545454544,0.199203187250996,0.2285714285714284,0.0220713073005092,0.1168831168831168,0.0925589836660616,0.1066176470588233,0.0807899461400358,0.0451388888888888,0.1532567049808428,0.131578947368421,0.0083752093802345,-0.0681114551083591,-0.0258899676375404,-0.0321543408360128,-0.0033112582781458,-0.0444444444444445,-0.045958795562599,-0.1375358166189113,-0.143669985775249,-0.0579029733959312,-0.1185944363103953,-0.0906344410876134,0.0238095238095237,0.0506108202443278,-0.0066006600660065,0.0066889632107021,0.0117647058823529,0.0579964850615113,0.0730837789661318,0.0730837789661318,0.1466666666666665,0.162162162162162,0.2918454935622316,0.3744292237442921,0.3681818181818179,0.4065420560747661,0.4718826405867971,0.5357142857142856,0.4611650485436891,0.2890792291220556,0.3115468409586055,0.3407572383073496,0.5555555555555554,0.5515463917525774,0.5925925925925926
BBQS_26-L^G99,0.1019565364565703,-0.1019565364565703,5.0,-0.0744361882414288,-0.0127510900967531,1.816738019610551,0.1171183628318584,0.0015847860538827,4.5673155227607774e-05,-0.0365445617694346,0.0020969750559724,0.025850483753081,0.1145323901568079,0.045695334047718,0.1755020154803306,0.1335075005968153,-2.395546129374337,1.1847811075818258,0.0507889320832381,-0.0342857142857143,-0.0223463687150837,0.10062893081761,0.1363636363636362,0.0670731707317073,0.1075949367088606,0.0355029585798816,0.1824324324324324,0.2152777777777779,0.1666666666666667,0.1146496815286624,0.09375,0.0869565217391303,0.2068965517241379,0.3157894736842104,0.4957264957264957,0.6509433962264151,1.058823529411765,0.75,0.3779527559055118,0.10062893081761,-0.0223463687150837,-0.1071428571428571,0.0736196319018405,0.1363636363636362,0.0542168674698795,0.0479041916167666,0.0479041916167666,-0.1116751269035533,-0.1935483870967741,-0.2537313432835821,-0.2505353319057816,-0.1545893719806762,-0.2631578947368421,-0.2886178861788617,-0.2886178861788617,-0.2027334851936217,0.0574018126888218,-0.2738589211618257,-0.2827868852459017,-0.3027888446215139,-0.2768595041322313,-0.3137254901960784,-0.3670886075949368,-0.3693693693693693,-0.326923076923077,-0.244060475161987,-0.2099322799097065,-0.317738791423002
BBTU_63-L^C18,0.0756665564763413,-0.0756665564763413,5.0,-0.1071698276048071,0.0775849499879645,1.0427051057523913,0.0386104538610453,-0.1388092964024196,3.9035571646861786e-05,-0.0570479211167928,-0.5121759581262662,-0.2786642388578921,0.2608089382980883,-0.2913626079774886,0.0785722427503697,0.1877490966134152,-12.864341085271317,0.7697696349184966,0.0195847833913357,-0.0803921568627449,0.0365853658536585,0.3010204081632652,0.401098901098901,0.2289156626506021,0.1233480176211452,0.0472279260780286,0.1135371179039299,0.1184210526315789,0.1805555555555553,0.2977099236641221,0.1999999999999999,0.0851063829787233,0.0119047619047618,0.1564625850340135,0.0897435897435896,0.2142857142857142,0.2289156626506021,0.4782608695652173,0.1943793911007025,0.0261569416498994,-0.1005291005291005,-0.1611842105263158,-0.0019569471624267,-0.0892857142857143,0.0059171597633134,-0.0892857142857143,-0.1036906854130054,-0.1542288557213931,-0.184,-0.2421991084695395,-0.1866028708133971,-0.0777576853526221,-0.1680261011419249,-0.2213740458015267,-0.2376681614349777,-0.1774193548387097,-0.0377358490566037,-0.1005291005291005,-0.1625615763546798,-0.1680261011419249,-0.0860215053763441,-0.2153846153846154,-0.3108108108108108,-0.3376623376623378,-0.3061224489795918,-0.1584158415841584,-0.2554744525547445,-0.2444444444444444
BBVN_02-L^I99,0.5245763898613639,-0.5245763898613639,6.0,-0.2393984220907298,-6.476369574982323,0.9021636876763875,0.2511415525114155,-1.0881612090680102,3.402330516467509e-07,-0.2583826429980275,-0.0662061001628967,-0.291266323325414,0.9954648526077096,-0.3162074908422503,0.0743217840527967,0.036698717948718,-1.0782959124928038,0.6081843838193792,-0.0466346153846153,-0.0518518518518519,-0.0624999999999998,0.1065573770491803,0.0465116279069768,-0.0689655172413792,-0.0217391304347824,-0.3283582089552237,-0.2196531791907513,-0.1455696202531645,-0.2151162790697673,-0.2372881355932202,-0.2196531791907513,-0.3041237113402061,-0.3835616438356164,-0.3973214285714286,-0.334975369458128,-0.2741935483870967,-0.2329545454545454,-0.2105263157894735,-0.1867469879518071,-0.3181818181818181,-0.4747081712062256,-0.5054945054945055,-0.4534412955465587,-0.4621513944223107,-0.4866920152091254,-0.4827586206896551,-0.4685039370078739,-0.4807692307692307,-0.4374999999999999,-0.4599999999999999,-0.4512195121951219,-0.3778801843317971,-0.4026548672566371,-0.3807339449541285,-0.3571428571428571,-0.3414634146341462,-0.2741935483870967,-0.3946188340807174,-0.3414634146341462,-0.2894736842105262,-0.2582417582417582,-0.2582417582417582,-0.3382352941176471,-0.3414634146341462,-0.2663043478260869,-0.3005181347150258,-0.3181818181818181,-0.2819148936170211
BCPS_48-L^C06,0.0259555980708677,-0.0259555980708677,5.0,0.0568800419754705,0.4757626696840243,1.5186807685086674,0.0438803930842398,0.1984865576236135,7.141711858807794e-05,0.0084442841214666,-0.2041413604889461,0.2858855215332211,-0.1159215178167079,0.4173323524505438,0.2062359531384034,0.0289317894324944,-0.4036697247706422,1.2274860754740595,0.0393603936039361,0.0191176470588234,-0.0354609929078014,0.0526315789473683,0.0845295055821371,0.2035398230088494,0.2230215827338129,0.0493827160493827,0.0225563909774435,0.1003236245954692,0.1428571428571428,0.2035398230088494,0.1867364746945896,0.2099644128113877,0.2252252252252251,0.3492063492063491,0.384928716904277,0.5044247787610621,0.7435897435897436,1.125,1.0118343195266273,0.6267942583732058,0.3385826771653542,0.3465346534653466,0.6385542168674696,0.8478260869565215,0.5596330275229355,0.5887850467289719,0.6152019002375297,0.3518886679920476,0.3076923076923077,0.2363636363636363,0.2164579606440071,0.2977099236641221,0.2927756653992395,0.2121212121212119,0.1929824561403508,0.2014134275618373,0.4376321353065537,0.3465346534653466,0.3709677419354837,0.5077605321507761,0.5246636771300448,0.3333333333333335,0.1184210526315789,0.1092985318107666,0.1447811447811446,0.2734082397003745,0.2230215827338129,0.1971830985915492
