firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,depr,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBXK-L,9.0,0.0788673837383266,2.758068444769213e-07,0.0282944032145612,0.4067931890741398,-0.0062525564788001,1.0,0.045098202166265,0.0994514030488396,4.595055413469737e-08,-0.0075451115858348,7.2778066177073e-06,1.4022043600048716e-07,0.0430312089504914,20.94502248625012,0.031649881213551,1.0843934952154433,0.0843934952154432,0.7809232682641427,-0.0400667779632721,-0.0492063492063491,-0.0180327868852457,-0.0784615384615384,-0.0016666666666665,0.0084175084175084,0.1791338582677166,0.1908548707753479,0.2150101419878296,0.2376033057851241,0.2052313883299799,0.2224489795918367,0.2199592668024439,0.1956087824351298,0.172211350293542,0.1791338582677166,0.217479674796748,0.2350515463917526,0.258403361344538,0.2965367965367966,0.3675799086757991,0.4160756501182032,0.3995327102803738,0.3865740740740739,0.3311111111111111,0.3644646924829158,0.4364508393285373,0.3801843317972351,0.3738532110091743,0.3644646924829158,0.4826732673267326,0.4330143540669857,0.4160756501182032,0.4330143540669857,0.5846560846560849,0.5478036175710594,0.5050251256281408,0.4975,0.4399038461538462,0.5050251256281408,0.3930232558139537,0.4228028503562946,0.5012531328320802,0.5763157894736843,0.3675799086757991,0.4681372549019609,0.4160756501182032,0.3738532110091743,0.3193832599118942
BCPS-L^C06,9.0,0.0151417170076181,6.151542857142858e-07,0.0631072931934503,0.1390707569830485,-0.0218711432817482,1.0,0.0450979373408842,0.0821036548590729,7.611428571428572e-08,-0.0437375745526743,4.144280317024122e-06,8.194057142857143e-07,-0.0312652002377992,5.579982546422133,0.5035264181005197,0.0528252196612706,-0.1654538274947819,0.4780693951799538,-0.9066666666666666,60.98347107438017,64.78947368421053,61.5,10.450381679389311,65.96428571428571,67.18181818181817,62.55932203389831,63.65517241379311,64.78947368421053,59.97560975609756,72.52941176470588,11.71186440677966,11.71186440677966,59.483870967741936,61.5,73.25742574257426,74.75757575757576,46.46835443037975,71.11538461538461,42.35260115606936,69.75471698113208,71.11538461538461,71.11538461538461,14.756302521008404,14.495867768595042,14.463917525773198,14.690376569037657,0.4150943396226414,11.975778546712805,11.864493996569468,11.0,11.953367875647668,11.975778546712805,12.227513227513228,11.953367875647668,11.295081967213116,11.355848434925864,10.755485893416928,11.234910277324634,10.013215859030838,10.415525114155251,10.71875,11.03852327447833,9.578279266572638,9.822510822510823,10.029411764705882,9.638297872340424,10.609907120743037
BCQE-L^A14,9.0,0.0692054441163491,1.8602693602693605e-07,0.0190840845400265,0.2103438312626408,-0.0106520977318212,1.0,0.1352897748246585,-0.0430198625623646,4.6442687747035577e-08,0.0164028540966099,1.0688913794500055e-06,3.663812033377251e-07,0.109313535375921,6.96994025592861,0.1329862780166724,0.1562848678388674,0.1562848678388674,1.0525794591110804,-0.0962343096234308,0.0622222222222221,0.0101437024513946,-0.0772200772200771,0.0943223443223442,0.0943223443223442,0.169275929549902,0.2447916666666667,0.3017429193899781,0.187872763419483,0.231958762886598,0.1568247821878023,0.1044362292051754,0.2712765957446807,0.2447916666666667,0.1866931479642501,0.3060109289617485,0.3518099547511311,0.2877155172413792,0.384704519119351,0.3927738927738926,0.342696629213483,0.4698646986469863,0.5012562814070352,0.5050377833753148,0.5682414698162728,0.5933333333333333,0.6505524861878451,0.7889221556886228,0.762536873156342,0.8908227848101264,0.9212218649517684,1.1301247771836005,1.180656934306569,1.2632575757575757,1.3570019723865876,1.1415770609318994,1.1415770609318994,1.2129629629629628,1.2547169811320753,1.0891608391608392,0.9817578772802652,1.1339285714285716,1.1846435100548445,0.9274193548387096,1.0185810810810811,0.9654605263157894,1.0288624787775893,1.096491228070175
BCUB-L^L00,9.0,0.1094408653463772,1.8771378381453922e-07,0.0192571344567338,0.2050718954248366,0.0160944863119352,1.0,0.1261061946902655,0.2098613251155624,7.195854422844664e-08,-0.022622728301031,3.437961135268014e-07,4.737788802389884e-07,0.0751953124999999,2.6675275556928124,0.023510639213964,0.0978421900161031,0.0978421900161031,0.7783510275076527,-0.0581896551724137,-0.0491803278688525,-0.1261770244821092,-0.30849478390462,-0.2135593220338983,-0.1327102803738318,-0.1025145067698259,-0.1773049645390071,-0.1310861423220973,-0.1407407407407408,-0.1261770244821092,-0.1624548736462094,-0.2027491408934708,-0.1563636363636363,-0.1830985915492957,-0.2188552188552189,-0.1563636363636363,-0.1161904761904762,-0.1454880294659299,-0.1228733459357278,-0.1454880294659299,-0.0701402805611223,-0.0472279260780288,-0.037344398340249,0.0108932461873638,0.0497737556561086,0.0740740740740739,0.0288248337028824,0.0815850815850816,0.1207729468599034,0.1658291457286431,0.2051948051948051,0.278236914600551,0.2406417112299463,0.3527696793002914,0.3647058823529412,0.2146596858638743,0.2406417112299463,0.2997198879551821,0.3371757925072045,0.2540540540540539,0.1989664082687336,0.3219373219373218,0.2817679558011048,0.1262135922330096,0.1776649746192893,0.1262135922330096,0.1047619047619046,0.1571072319201993
BCYN-L,9.0,-0.0008871365204534,3.656452570369453e-05,3.7510723694026864,0.2298042197300893,0.0234643169690054,1.0,0.0830505447401321,0.0106769650159018,6.11463410284305e-06,-0.0276120506878359,3.743247436387254e-06,4.3024340763956135e-05,-0.0098354454321921,0.1551876814012577,0.2194962137772092,0.2415011037527593,0.2415011037527593,0.8742064211842505,9.513513513513514,-0.8979310344827587,-0.9075,-0.926073926073926,-0.9237113402061856,-0.9258517034068136,-0.929657794676806,-0.928846153846154,-0.9248730964467003,-0.9216931216931216,-0.9204301075268816,0.2333333333333334,-0.9212765957446808,-0.9248730964467003,-0.924102564102564,-0.9243353783231084,-0.922675026123302,-0.9206859592711684,0.2982456140350877,0.2982456140350877,-0.9293218720152818,-0.921940928270042,-0.91894852135816,-0.9193899782135077,-0.9209401709401708,-0.920855614973262,-0.9161947904869764,-0.9193899782135077,-0.9147465437788018,-0.9175027870680044,-0.9111644657863144,-0.9088669950738916,-0.907035175879397,-0.9072681704260652,-0.9004037685060565,-0.9036458333333334,-0.9105199516324064,-0.9111644657863144,-0.91365227537923,-0.9150401836969,-0.9227557411273486,-0.9171332586786114,-0.910843373493976,-0.9111644657863144,-0.9152348224513172,-0.9171332586786114,-0.9146482122260668,-0.92152704135737,-0.911904761904762
BCYO-L^K98,8.0,0.2611374584562529,2.60157087610768e-07,0.0266889298920243,0.0272313627791906,-0.0371589063072864,1.0,0.1854655563966692,0.2595356550580432,9.282761124755517e-08,0.0001321200310482,5.561255266764016e-08,5.52135891401971e-06,0.2611195869029456,0.7446923541119684,0.0283528352835283,0.0283528352835283,0.0283528352835283,1.149755150181392,-0.0675675675675676,0.1935483870967742,0.1746031746031746,0.1384615384615384,0.1935483870967742,0.15625,0.1212121212121211,0.1212121212121211,0.0136986301369863,0.0068027210884353,-0.0326797385620915,0.0724637681159421,0.0571428571428571,0.1746031746031746,0.1935483870967742,0.1839999999999999,0.1297709923664121,0.0647482014388489,-0.0133333333333333,-0.1137724550898203,-0.0451612903225806,-0.103030303030303,-0.0263157894736841,-0.0389610389610389,0.0496453900709219,0.1127819548872179,0.1746031746031746,0.2436974789915966,0.1297709923664121,0.0136986301369863,0.0,-0.108433734939759,-0.0451612903225806,0.0496453900709219,0.0571428571428571,0.0571428571428571,0.0802919708029197,0.0422535211267605,0.0277777777777779,0.0136986301369863,-0.0263157894736841,0.034965034965035,0.0,-0.069182389937107,-0.3565217391304347,-0.3451327433628318,-0.3179723502304147,-0.3272727272727274,-0.3451327433628318
BCZB-L,9.0,0.0787681374000592,3.9472269413561e-07,0.0404937125001096,0.2058952925648922,0.0089459363431228,1.0,0.0507381639232988,0.0387662705149971,4.3332401453732176e-08,0.0245014245014172,2.123456397313704e-05,3.881636954043999e-07,0.1249610470551573,11.861703697882312,0.0831610755876666,-0.0780668408964916,0.0608220479923972,0.8787834181538016,-0.0373280943025539,0.0241448692152916,0.0200400801603206,0.1089324618736382,0.1755196304849884,0.1948356807511737,0.3831521739130434,0.4626436781609195,0.5239520958083832,0.5103857566765577,0.6525974025974026,0.5709876543209875,0.3118556701030928,0.3609625668449197,0.3983516483516482,0.368279569892473,0.3118556701030928,0.3324607329842932,0.3394736842105263,0.2918781725888324,0.3869209809264304,0.3794037940379404,0.3537234042553192,0.3017902813299231,0.2951653944020356,0.3186528497409326,0.2630272952853596,0.1674311926605503,0.0806794055201698,0.0969827586206897,0.1515837104072397,0.1311111111111111,0.1621004566210044,0.1809744779582367,0.2235576923076923,0.1948356807511737,0.2354368932038835,0.2661691542288558,0.275689223057644,0.2661691542288558,0.1311111111111111,0.2354368932038835,0.278894472361809,0.3756756756756756,0.3646112600536193,0.3609625668449197,0.4138888888888887,0.3255208333333332,0.1463963963963963
BCZR-L^G00,8.0,0.015868817372179,5.908944916234345e-07,0.060618535536944,0.1125225859729575,0.0174907909716545,1.0,0.1595121711748988,0.0328602486409306,4.2002445230149024e-08,0.0029317729293363,1.6618494609046629e-07,1.1793701880183723e-06,0.0078069055874945,0.9649543531564172,0.2727667490884234,-0.3135994740292548,0.1189742795575458,0.4777665836624412,0.0,0.2211981566820275,0.1936936936936935,0.0433070866141731,0.1422413793103449,0.2211981566820275,0.0950413223140496,0.1324786324786324,0.1228813559322035,-0.0798611111111111,-0.0830449826989619,-0.0111940298507463,0.0271317829457364,0.1777777777777778,-0.0363636363636363,-0.1282894736842106,-0.0986394557823129,-0.0893470790378008,-0.1311475409836064,-0.1718750000000001,-0.2205882352941176,-0.1969696969696969,-0.1311475409836064,-0.1254125412541253,-0.0701754385964913,0.0474308300395256,0.0474308300395256,-0.0328467153284672,-0.0257352941176471,0.0037878787878786,0.0311284046692608,-0.0257352941176471,0.0950413223140496,0.127659574468085,0.1572052401746724,0.1990950226244343,0.1883408071748877,0.1777777777777778,0.0557768924302788,0.1324786324786324,0.0153256704980841,0.0392156862745098,0.1936936936936935,0.1674008810572687,0.108786610878661,0.2679425837320575,0.1830357142857142,0.1936936936936935,0.3730569948186528
BDAJ-L,3.0,-0.0478816018572257,5.679241746376534e-06,0.5826206243347707,0.1886904761904762,-0.117279237840842,1.0,0.0665593129361245,-0.1587664191890348,7.441233245422072e-07,0.048164114761398,4.790864242824912e-07,6.693254359612806e-06,0.0689655172413793,0.3308012747551381,0.1912575072750913,0.1681537583648908,-0.0345489443378119,0.5646069629589191,-0.6637168141592921,1.872881355932204,1.9736842105263164,1.778688524590164,1.8974358974358976,1.825,1.872881355932204,1.456521739130435,1.456521739130435,1.4926470588235294,1.511111111111111,1.4744525547445253,-0.2224770642201835,1.4214285714285717,-0.1771844660194175,-0.2079439252336449,1.3219178082191785,1.2905405405405408,1.1320754716981134,1.054545454545455,0.9941176470588236,1.1320754716981134,1.2012987012987013,1.2302631578947367,-0.2725321888412017,-0.1791767554479418,-0.1928571428571428,-0.2023529411764705,-0.2382022471910112,-0.1966824644549762,-0.1567164179104476,-0.2312925170068027,-0.1870503597122301,-0.1711491442542786,-0.0935828877005348,-0.0959999999999999,-0.1889952153110047,-0.1771844660194175,-0.1608910891089109,-0.150375939849624,-0.1909307875894988,-0.1711491442542786,-0.0837837837837838,-0.0557103064066851,-0.2116279069767441,-0.1240310077519379,-0.6834733893557423,-0.687557603686636,-0.6561866125760649
BDBL-L^I07,9.0,-0.3680532165712361,9.63836841699437e-10,9.887785157693985e-05,0.1653130781965137,0.0058296907995075,1.0,0.5277179236043095,-0.9937298459333572,4.26842029895465e-08,-0.399807371480578,1.882210583475745e-06,6.04738772677704e-07,-0.2526799387442572,4.631474793251113,0.0309635970976996,-0.1281678173493362,-0.2111717699185062,1.948702229756055,-0.0905511811023621,0.1288888888888888,0.0283400809716598,-0.1644736842105263,3.4173913043478263,3.4173913043478263,-0.5291936978683967,-0.5628227194492255,-0.587327376116978,-0.5559440559440559,-0.5628227194492255,-0.5794701986754967,-0.6318840579710145,-0.6308139534883721,-0.583264971287941,-0.6225854383358098,-0.6508591065292096,-0.7142857142857143,-0.7163595756560581,-0.721185510428101,-0.7199558985667034,-0.7017028772753964,-0.687192118226601,-0.6963538553496713,-0.6651285431773237,-0.6801007556675063,-0.6498966230186078,-0.655359565807327,-0.6602006688963211,-0.6329479768786127,-0.6113236419280796,-0.5909822866344605,-0.5543859649122806,-0.5398550724637681,-0.5148042024832856,-0.5115384615384615,-0.5091787439613527,-0.4889336016096579,-0.4811031664964248,-0.4805725971370143,-0.5024485798237023,-0.5091787439613527,-0.4935194416749751,-0.5063168124392614,-0.5512367491166078,-0.5212064090480678,-0.5304990757855823,-0.5381818181818181,-0.4868686868686869
BDCK-L^L08,9.0,-0.0186135668025474,9.424683653935685e-07,0.0966857077023898,0.3690910638478971,0.0079590257305077,1.0,0.1719478819395744,0.0096252197538756,8.04471115607481e-08,-0.1639036738711976,3.3131040585987855e-08,6.811728350207496e-07,-0.0553061182263971,0.3419592360284215,0.225602920833233,0.0145110664138222,0.0145110664138222,0.7287680931205456,1.3902439024390243,-0.5773195876288659,-0.5858585858585859,-0.5858585858585859,-0.4938271604938272,-0.503030303030303,-0.5287356321839081,-0.5393258426966292,-0.5684210526315789,-0.5638297872340425,-0.6,0.1884057971014492,-0.5638297872340425,-0.5232558139534884,-0.5773195876288659,-0.5614973262032086,-0.5816326530612246,-0.5960591133004927,-0.5900000000000001,-0.5816326530612246,-0.6132075471698113,0.3015873015873014,-0.6168224299065421,-0.6019417475728155,-0.5614973262032086,-0.5729166666666667,-0.5773195876288659,-0.6113744075829384,-0.6272727272727273,-0.6510638297872341,-0.648068669527897,-0.6495726495726496,-0.6339285714285715,-0.6095238095238096,-0.5614973262032086,-0.5879396984924623,-0.6076555023923444,-0.6019417475728155,-0.6186046511627907,-0.5837563451776651,-0.6403508771929824,-0.6419213973799127,-0.6238532110091743,-0.6611570247933884,-0.6597510373443984,-0.6928838951310862,-0.7396825396825397,-0.7461300309597523,-0.7092198581560284
