firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,6.0,0.1255663767512108,3.221836311106939e-07,0.0194890834006392,0.1543808304371684,1.313301181364484,0.3289792904000802,1.0,0.0428764348413233,7.196720798523109e-08,-0.0624310881336743,1.723044445727237e-06,7.649384106720068e-07,0.1579695271177073,3.01803373835721,-0.0082443901421395,-0.0189564962511563,0.0640365508738849,0.8932128754640366,-0.0083160083160083,0.053669222343921,0.0321888412017166,0.1032110091743117,0.1006864988558351,0.1398104265402844,0.1774785801713585,0.180368098159509,0.1760391198044009,0.1186046511627907,0.1438763376932221,0.0653377630121816,0.1173054587688733,0.1304347826086955,0.1134259259259258,0.1479713603818613,0.1760391198044009,0.1562499999999997,0.1411625148279951,0.1520958083832335,0.2412903225806451,0.2461139896373056,0.236503856041131,0.2055137844611527,0.2947510094212651,0.3398328690807799,0.3587570621468925,0.3142076502732238,0.2826666666666666,0.3417015341701532,0.3782234957020056,0.3052917232021708,0.4466165413533833,0.5078369905956113,0.5318471337579616,0.7586837294332722,0.7981308411214953,0.6249999999999998,0.5269841269841269,0.6249999999999998,0.7881040892193307,0.8393881453154872,0.8715953307392996,1.0468085106382978,0.7781885397412198,0.7117437722419928,0.6788830715532284,0.6140939597315436,0.687719298245614
BACQ-L^J02,5.0,0.0048186494758089,5.816429497577674e-07,0.0351839350687816,0.225211542633977,1.0673857077576954,0.7922239873196273,1.0,0.023020038167939,5.018255600101992e-08,-0.0482655580096102,7.063483828600066e-07,4.647989713932305e-07,-0.0170658253262583,2.320911605036325,0.0686877216686371,-0.0731796242925101,-0.0161290322580644,0.4731725656365571,0.0612244897959184,0.1529411764705881,0.0888888888888888,0.2727272727272727,0.2564102564102564,0.441176470588235,0.4000000000000001,0.441176470588235,0.4202898550724638,0.5076923076923077,0.6896551724137931,0.53125,0.7499999999999998,0.7192982456140351,0.7192982456140351,0.7818181818181817,0.7499999999999998,0.7818181818181817,0.6333333333333333,0.4000000000000001,0.4848484848484848,0.3243243243243243,0.3243243243243243,0.2894736842105263,0.2249999999999998,0.1395348837209302,0.1666666666666667,0.2249999999999998,0.240506329113924,0.2894736842105263,0.3611111111111111,0.3611111111111111,0.53125,1.227272727272727,1.4499999999999995,2.0625,1.5789473684210529,1.227272727272727,1.0416666666666663,1.0851063829787235,1.7222222222222223,1.4499999999999995,1.5789473684210529,1.5789473684210529,1.5789473684210529,1.1304347826086951,1.227272727272727,1.227272727272727,1.88235294117647
BALZ-L^I10,7.0,0.0677656770007037,5.415049387016394e-07,0.032755962417558,0.0211752249867654,1.274310738649089,-0.2569351948085172,1.0,-0.252415062101597,-3.2384305552333736e-08,-0.0541111181618371,2.4479772214994883e-09,8.43070892316365e-07,0.4904765912087295,0.0991946100551506,0.0400340651632582,0.0283242241666245,0.0907253094028894,1.4233646283376105,0.0833333333333334,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1428571428571428,0.0909090909090908,0.0434782608695651,0.0434782608695651,-0.0769230769230769,-0.1111111111111111,-0.1724137931034483,-0.1999999999999999,-0.25,-0.2941176470588236,-0.3142857142857143,-0.2727272727272728,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0434782608695651,0.1999999999999999,0.4117647058823528,0.4117647058823528,0.846153846153846,0.714285714285714,0.714285714285714,0.846153846153846,0.846153846153846,2.428571428571428,1.4,1.6666666666666663,1.4,1.1818181818181817,1.1818181818181817,1.0,2.0,1.6666666666666663,1.4,1.6666666666666663,2.428571428571428,1.1818181818181817,0.714285714285714,0.714285714285714,0.846153846153846,0.846153846153846
BAMD-L^J98,6.0,0.114155527586152,4.5033476805356294e-07,0.0272410234577932,0.0872577926392023,0.4662185537375052,-0.6530788261179855,1.0,0.0406553481882606,3.0879363940698236e-08,-0.0140287205951505,5.639629834874925e-09,5.889675992348158e-07,0.1784353713017838,0.5265670429325011,-0.4434698757580682,-0.0012169074092176,0.1438236696872656,0.7547373375310648,0.0148514851485148,0.2469135802469135,0.2168674698795181,0.286624203821656,0.3931034482758622,0.3648648648648649,0.2469135802469135,0.1412429378531072,0.2242424242424243,0.2784810126582278,0.2023809523809523,0.1098901098901099,0.1412429378531072,0.2317073170731707,0.3116883116883115,-0.0049261083743841,-0.0604651162790697,-0.1101321585903083,-0.1548117154811715,-0.1061946902654866,-0.0380952380952381,-0.0049261083743841,0.0306122448979591,0.0978260869565217,0.0978260869565217,0.0202020202020201,0.0,0.1160220994475138,0.1676300578034681,0.3032258064516129,0.3032258064516129,0.3648648648648649,0.6031746031746033,0.5538461538461539,0.9423076923076924,0.8703703703703702,0.6031746031746033,0.4962962962962962,0.3032258064516129,0.3648648648648649,0.6031746031746033,0.3289473684210526,0.270440251572327,0.3835616438356164,0.4744525547445255,0.270440251572327,0.160919540229885,0.1477272727272727,0.0575916230366493
BAOH-L,14.0,0.0304578275391611,2.955088235294118e-07,0.017875508099326,0.9915284172329776,0.5032145994358435,1.1395747132043297,1.0,0.103841614707503,7.647569659442726e-08,0.0833173255508281,3.863035815048999e-08,6.861068111455108e-08,-0.1989180943567758,3.0502359194260733,-0.1685445066130293,-0.0426287496532764,-0.0426287496532764,0.7380449732962868,0.0698198198198196,0.0218642117376295,0.0148571428571429,0.0,-0.0133333333333331,0.0596658711217183,0.1458064516129034,-0.0892307692307691,-0.026315789473684,-0.0593220338983049,-0.1066398390342051,-0.0901639344262293,-0.0472103004291845,-0.0187845303867403,0.1840000000000001,0.1384615384615386,0.1668856767411302,0.2048846675712348,0.1155778894472363,-0.0078212290502791,0.1532467532467534,0.1297709923664123,0.2758620689655173,0.2869565217391305,0.0277777777777779,0.0647482014388489,0.0622009569377992,0.5205479452054795,0.549738219895288,0.6978967495219885,0.8577405857740585,1.1346153846153846,0.9431072210065644,0.8773784355179703,0.8196721311475412,0.7276264591439692,0.6567164179104479,0.5857142857142859,0.4701986754966889,0.4775374376039936,0.3557251908396948,0.4368932038834954,-0.2861736334405144,-0.2237762237762236,-0.3328324567993989,-0.2461799660441425,-0.2599999999999999,-0.171641791044776,-0.3105590062111801
BBEK-L^L95,6.0,-0.2054543942795377,1.133106372974537e-07,0.0068542292259128,-0.5900145017609282,1.2958550311241173,-12.007066953466843,1.0,-0.5946219167003639,-2.727932400173611e-07,-0.2900430894685531,3.324785921447844e-07,4.221033166956018e-07,0.0651739874500854,2.7849881593491705,0.0933466727071377,-0.1077162242499198,-0.0267290848686198,1.4233646283376105,0.292929292929293,0.0588235294117647,0.1379310344827586,0.064516129032258,0.0939226519337015,0.5348837209302324,0.8165137614678897,0.7999999999999998,0.6779661016949152,0.7068965517241381,0.7837837837837835,0.3112582781456954,0.4558823529411764,0.5,0.4347826086956523,0.2857142857142856,0.546875,0.5590551181102361,0.4244604316546763,0.4776119402985073,0.4347826086956523,0.2452830188679244,0.1927710843373493,0.1061452513966481,0.1445086705202312,0.11864406779661,0.2222222222222221,0.2073170731707316,-0.0198019801980198,-0.1353711790393013,-0.095890410958904,-0.1918367346938776,-0.095890410958904,-0.1238938053097344,0.0476190476190476,0.1445086705202312,0.0879120879120878,-0.0747663551401869,-0.4545454545454546,-0.4923076923076923,-0.3926380368098159,-0.4961832061068703,-0.4883720930232558,-0.3926380368098159,-0.481675392670157,-0.5676855895196506,-0.5751072961373391,-0.6032064128256514,-0.6008064516129032
BBIO-L^E18,6.0,0.4066850696111376,2.931474313863476e-07,0.0177326660553055,0.1557602893060099,1.1462201136574994,0.6143065845255945,1.0,0.2197651364953483,3.3830342481820315e-08,-0.045331006108961,1.2210180581312523e-06,5.38463230119634e-07,0.7208621295537072,4.294127793440941,-0.0933343223062847,0.2214804925085298,0.2214804925085298,1.3431750718115478,0.0858725761772853,0.1159196290571871,0.1442155309033281,0.1124807395993836,0.1570512820512819,0.2622377622377623,0.3127272727272727,0.2278911564625849,0.1533546325878594,0.195364238410596,0.1778140293637846,0.1496815286624202,0.1607717041800642,0.2962298025134648,0.2320819112627985,0.1607717041800642,0.3420074349442379,0.3445065176908752,0.195364238410596,0.3674242424242422,0.4734693877551019,0.510460251046025,0.5627705627705626,0.467479674796748,0.4734693877551019,0.6008869179600886,0.5560344827586208,0.4979253112033193,0.5627705627705626,0.5427350427350428,0.5427350427350428,0.6116071428571426,0.7871287128712872,0.7960199004975126,0.8753246753246753,1.123529411764706,0.837150127226463,1.045325779036827,0.6829836829836828,0.8278481012658225,1.136094674556213,1.1616766467065869,1.2562499999999996,1.439189189189189,1.5244755244755246,1.168168168168168,0.935656836461126,0.8753246753246753,1.1049562682215743
BBNH-L^L97,6.0,-0.0132189707366296,4.127232952351985e-07,0.0249658826380967,0.1060900550696469,0.6679756326052929,0.2345397178922931,1.0,-0.0472589792060491,5.2643277453469196e-08,-0.12646655492904,1.211203302081428e-05,7.243714977597361e-07,0.0058479532163742,13.453932746566572,0.0371735672591955,-0.041871921182266,-0.041871921182266,0.6231174039611317,0.0734908136482939,-0.0155038759689922,-0.0451127819548872,-0.042713567839196,-0.0354430379746836,0.0052770448548813,0.0438356164383562,-0.0638820638820639,0.0079365079365079,-0.0863309352517985,-0.0522388059701491,-0.1438202247191011,-0.0819277108433735,-0.0752427184466019,-0.1035294117647058,-0.199579831932773,-0.1570796460176989,-0.1858974358974358,-0.2045929018789144,-0.199579831932773,-0.0863309352517985,-0.0661764705882352,-0.0841346153846154,-0.1626373626373626,-0.0885167464114832,-0.1139534883720929,-0.0592592592592592,-0.0707317073170731,-0.1180555555555555,-0.1607929515418502,-0.1360544217687075,-0.1806451612903226,-0.1476510067114093,-0.0752427184466019,-0.0522388059701491,-0.0180412371134019,-0.0971563981042653,-0.1626373626373626,-0.255859375,-0.2144329896907215,-0.5704622322435174,-0.5840611353711791,-0.5933831376734258,-0.5680272108843538,-0.535931790499391,-0.5528169014084507,-0.5420673076923077,-0.5464285714285715,-0.5152671755725191
BBOU-L,6.0,-0.0230702082553934,3.917796743077103e-07,0.0236989902961113,0.1965811965811965,0.4073013779565404,1.994722338672284,1.0,0.0584607133279699,6.362573378040089e-08,-0.0076957042831002,2.3955765312147725e-06,3.747069345101613e-07,-0.0971059555130351,15.85641061903754,-0.0136520808483052,0.0061064262867112,0.0061064262867112,0.5395906469360988,0.0040322580645162,0.0269151138716357,0.0354906054279748,0.0598290598290598,0.0901098901098902,0.178147268408551,0.178147268408551,0.1022222222222222,0.0973451327433629,0.0575692963752665,0.0949227373068433,0.0184804928131416,0.1121076233183857,0.1324200913242008,0.0508474576271187,0.0333333333333334,0.0620985010706638,-0.0461538461538462,-0.0606060606060606,0.0376569037656904,0.0442105263157894,0.1428571428571428,0.1725768321513001,-0.0255402750491159,0.0643776824034334,0.0420168067226891,0.0553191489361701,0.0311850311850312,-0.0040160642570281,0.0997782705099779,0.0782608695652173,-0.0387596899224806,-0.1111111111111111,-0.0711610486891385,-0.0763500931098696,-0.0498084291187739,-0.088235294117647,-0.089908256880734,-0.1774461028192372,-0.1828665568369029,-0.1014492753623187,-0.1593220338983051,-0.1328671328671328,-0.0236220472440945,0.002020202020202,-0.0534351145038168,-0.5198451113262343,-0.5175097276264591,-0.4954221770091557
BBQS-L^G99,6.0,-0.0037089201877934,4.88855616123942e-07,0.0295711729384446,0.1395348837209302,1.751529330309328,0.1099682405790303,1.0,0.0352848101265822,7.576029264094104e-08,-0.0285035629453625,3.6341531031627054e-06,9.419230861186822e-07,-0.01883415051755,2.106570362285489,-0.1287398980260669,-0.1042139590081546,-0.0725773106134795,0.6892229117492769,-0.0253807106598985,0.1005586592178771,0.0706521739130434,0.0648648648648648,0.0591397849462365,0.1005586592178771,0.1257142857142856,0.1005586592178771,0.2160493827160492,0.1796407185628743,0.1387283236994219,0.1005586592178771,0.1588235294117648,0.2875816993464051,0.2236024844720496,0.165680473372781,0.165680473372781,0.1257142857142856,0.1005586592178771,0.2389937106918238,0.2792207792207792,0.2012195121951219,0.2468354430379746,0.165680473372781,0.3310810810810811,0.3680555555555556,0.3133333333333332,0.2547770700636942,0.2312499999999999,0.2236024844720496,0.3586206896551724,0.4812030075187969,0.6837606837606838,0.8584905660377358,1.3176470588235296,0.97,0.5511811023622046,0.2389937106918238,0.1005586592178771,0.0051020408163264,0.2085889570552148,0.2792207792207792,0.1867469879518073,0.1796407185628743,0.1796407185628743,0.0,-0.0921658986175114,-0.1722689075630251,-0.1687763713080169
