firms,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,depr,ep,herf,hire,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,10.0,3.5855819018500847e-06,0.500397663239455,0.0739544627246695,0.3802799676924624,1.0612510255893004,-51.1144,0.1235010789271455,0.0517589338448495,-0.0040339233874028,1.0,0.0902305010057825,5.373528042712653e-07,1.2899554278866706e-07,0.0456709845886027,-0.0296829645976721,2.769890222216581e-06,4.0,0.5671146158892303,0.7308196746207135,0.2287954140116399,0.5681732000598916,0.9404809411831424,0.0095839280684087,0.0170145594984938,1.0709732958743488,-0.0300361986598528,-0.1100332450243772,-0.1024621863734239,0.1883020965313394,0.8904354452777741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,23.0,4.4245215360376294e-07,0.0617478640341052,0.0402353387739609,0.1607229304502178,1.8137062599871183,29.0,0.2704147502831928,-0.003477898026672,0.0042873696407879,1.0,0.1208609271523178,9.859756458103024e-08,3.8212925641002244e-07,0.1,0.0721556209002488,1.223811348186766e-06,5.0,1.5393686470570755,-0.0804544206060976,-0.0737354361921297,-0.0433842861907505,0.0775875689583198,0.0211322980145468,0.0858626198083067,0.2799878648315855,0.1506446505315539,-0.0464584920030464,0.0225073622212767,0.2666422823701536,0.1324398896334253,0.0340909090909091,-0.1456310679611651,-0.1658767772511847,-0.2072072072072073,-0.1813953488372093,-0.0382513661202186,-0.0785340314136124,-0.0434782608695653,0.0476190476190476,-0.1243781094527362,-0.2280701754385964,-0.2478632478632477,-0.1963470319634702,-0.2107623318385649,-0.1414634146341462,-0.1287128712871287,-0.1372549019607842,-0.2072072072072073,-0.0974358974358974,-0.0112359550561798,0.0414201183431952,0.1655629139072847,0.2846715328467153,0.6146788990825687,0.4426229508196722,0.2846715328467153,0.2482269503546099,0.517241379310345,0.5042735042735045,0.5042735042735045,0.5999999999999999,0.6296296296296295,0.5855855855855854,0.6603773584905659,0.6761904761904762,0.4079999999999999,0.3538461538461537,0.4789915966386555,1.514285714285715,1.4444444444444446,1.1463414634146345,0.8144329896907216,1.1728395061728394,0.5042735042735045,-0.1065989847715735,-0.2874493927125506,-0.14975845410628,-0.14975845410628,-0.3623188405797101
BBTU-L^C18,23.0,2.1325303730081842e-07,0.0297612282929543,0.0230885692657077,0.2216816777332194,1.4341060364094382,-117.0,-0.0122039490938191,-0.0789611364231396,0.1101766190075694,1.0,0.2524850894632207,8.209545030730854e-08,1.1027261447155033e-08,-0.0045130485970304,0.0110803324099723,5.095771923998642e-07,4.0,0.780604089902494,-0.0212073354266921,-0.0516555166763148,0.9959187837975716,0.0187448707540933,0.0547258888139512,0.1856209150326797,0.2475682173247703,-0.0085968096284267,0.1925175370226031,-0.0626438986953159,-0.0743132042030636,-0.0040812162024283,-0.0365853658536584,-0.0939226519337017,0.0,0.0649350649350648,0.1388888888888888,0.2615384615384615,0.2519083969465647,0.2058823529411764,0.3666666666666667,0.2913385826771653,0.1081081081081081,0.0718954248366012,0.1006711409395972,0.0789473684210526,0.2519083969465647,0.2238805970149251,0.2238805970149251,0.3333333333333332,0.3015873015873014,0.2238805970149251,0.2238805970149251,0.2238805970149251,0.1631205673758864,0.3119999999999998,0.1798561151079136,0.0512820512820511,0.0249999999999999,0.1310344827586207,0.0445859872611464,0.1884057971014492,0.1884057971014492,0.3119999999999998,-0.1458333333333333,-0.1502590673575129,-0.088888888888889,-0.1135135135135135,-0.1960784313725491,-0.3021276595744682,-0.1368421052631578,-0.0179640718562874,-0.0520231213872832,-0.1135135135135135,-0.0786516853932585,-0.0238095238095238,-0.1368421052631578,-0.2869565217391304,-0.3333333333333333,-0.3306122448979592,-0.4640522875816993
BBXK-L,24.0,5.292525129913687e-07,0.0738615733830651,0.0369158126307882,0.213923940095184,2.0701058219116053,-20.599999999999994,0.1040056731858434,-0.0033657955216409,-0.0018927710167685,1.0,0.0974550616923109,9.732616458170429e-08,1.1422300661642637e-06,0.0384615384615384,0.0687490638744024,8.525286429788928e-07,4.0,2.8679859993038623,-0.0283255162063902,-0.1266768158540692,0.0248785818127232,0.1635544527248254,0.0151238090000412,0.0394236972260053,0.5697324691353768,-0.0096403916068681,0.0436506452216195,-0.0533610628428929,-0.036899736430454,0.0199172510086958,-0.0030395136778116,-0.0810055865921788,-0.1432291666666666,-0.0886426592797783,-0.012012012012012,0.0578778135048232,0.0123076923076923,0.0544871794871795,0.0345911949685533,0.0217391304347824,-0.0294985250737462,-0.1059782608695653,-0.1476683937823834,-0.1520618556701031,-0.0294985250737462,-0.0323529411764705,-0.0810055865921788,-0.10840108401084,-0.1454545454545455,-0.2166666666666666,-0.1607142857142857,-0.0706214689265536,-0.0835654596100278,0.0061162079510703,-0.0784313725490195,-0.1010928961748633,-0.1155913978494623,-0.0060422960725076,-0.065340909090909,-0.1815920398009949,-0.1670886075949367,-0.0323529411764705,-0.0784313725490195,-0.0266272189349111,-0.0573065902578796,0.0345911949685533,0.1543859649122807,-0.0323529411764705,0.0647249190938512,0.321285140562249,0.4557522123893807,0.5302325581395351,0.4886877828054299,0.4819819819819819,0.5666666666666667,0.2653846153846153,0.2509505703422054,0.0345911949685533,-0.1249999999999998
BCIP-L,13.0,2.8380021805871845e-06,0.3960667189617249,0.0838761024762878,0.0135657586898786,0.5641552095587126,2818.9662,-0.0685283267155455,-0.0815015719520018,-0.0006583395792796,1.0,0.3444946044290463,-5.868765944428605e-07,7.247943906785923e-06,-0.0253419336939937,-0.0082203301447728,7.1182289910300296e-06,4.0,3.6494283889532175,0.0278322826057589,-0.0182778518035623,-0.0667763806193741,0.0432352199689077,0.0076181702398305,0.0267122868443168,1.7359247619558302,-0.0828057458365989,-0.2290523327886186,-0.1620608753914979,-0.0140538423254595,0.059220130442249,0.1111111111111111,-0.2241379310344826,-0.2741935483870967,-0.2372881355932202,-0.1666666666666667,-0.1964285714285715,-0.2741935483870967,-0.2741935483870967,-0.2857142857142857,-0.3283582089552239,-0.296875,-0.3835616438356164,-0.4,-0.4155844155844156,-0.4578313253012047,-0.4512195121951219,-0.4,-0.3661971830985915,-0.3382352941176471,-0.4078947368421053,-0.375,-0.3835616438356164,-0.3382352941176471,-0.2622950819672131,-0.2741935483870967,-0.3835616438356164,-0.3918918918918919,-0.3661971830985915,-0.3835616438356164,-0.3478260869565216,-0.3571428571428571,-0.3661971830985915,-0.3918918918918919,-0.3478260869565216,-0.3283582089552239,-0.2741935483870967,-0.2741935483870967,-0.2622950819672131,-0.375,-0.3076923076923077,-0.3478260869565216,-0.4078947368421053,-0.2105263157894735,-0.150943396226415,-0.296875,-0.3571428571428571,-0.3478260869565216,-0.4512195121951219,-0.4943820224719101
BCOU-L^K14,22.0,1.0893217509963922e-06,0.152023876078036,0.9838537394290976,-2.185021594032195,0.0764915948706869,-0.0291,5.408295005663857,-0.2579894059292771,0.0005724562001195,1.0,0.6133333333333334,-7.556006609679404e-08,4.6415974147621376e-14,2.0,-0.0472625423757211,5.6251736228548714e-08,1.0,0.0160934112846212,0.2728315412186383,-0.0179181322432612,0.9973107569721116,-0.1235116146541186,-0.0031388346741562,-0.0033008979694002,1.7359247619558302,-0.0536265798394888,-0.090612786251464,-0.0199538599270022,3.4554216867469885,-0.0026892430278883,0.0909090909090908,-0.0833333333333332,-0.1538461538461538,-0.2666666666666666,-0.1538461538461538,-0.0833333333333332,-0.0833333333333332,-0.1538461538461538,-0.0833333333333332,-0.2666666666666666,-0.3888888888888888,-0.3125,-0.3125,-0.3888888888888888,-0.45,-0.4210526315789473,-0.5,-0.3888888888888888,-0.2142857142857143,-0.3529411764705883,-0.0833333333333332,0.0,0.0,-0.0833333333333332,0.0,-0.2666666666666666,-0.0833333333333332,0.0999999999999998,0.2222222222222223,0.2222222222222223,0.375,0.375,0.5714285714285714,1.1999999999999995,1.75,1.1999999999999995,0.5714285714285714,1.1999999999999995,2.666666666666667,2.666666666666667,2.666666666666667,2.666666666666667,1.75,1.75,0.0999999999999998,-0.45,-0.5,-0.5,-0.45
BCQE-L^A14,24.0,3.0269561246190845e-07,0.0422436807455493,0.0908621579762519,0.1003436426116838,1.932299029892204,-47.0,0.0864102279339204,-0.009585553263029,-0.0028190671450538,1.0,0.185022026431718,5.661932319431382e-08,7.46112726176679e-08,0.0319547021171837,-0.0735294117647058,7.725271116608779e-07,5.0,0.9992479983122146,0.0695175674223702,-0.0930733749085997,0.0858355176082838,0.0739509675233941,0.006766917293233,0.0242805755395683,0.5842054487351352,-0.0220588235294117,0.0817120622568093,0.0203221809169745,-0.0482897384305835,0.0213193885760257,0.0761904761904761,-0.0410958904109588,0.0344827586206897,0.0194174757281553,0.0294117647058824,-0.0047393364928909,0.0294117647058824,0.0096153846153845,-0.0277777777777777,-0.2307692307692307,-0.3069306930693068,-0.3518518518518518,-0.3092105263157895,-0.3841642228739003,-0.4034090909090909,-0.408450704225352,-0.375,-0.4067796610169492,-0.3518518518518518,-0.2832764505119454,-0.3092105263157895,-0.1176470588235293,-0.2335766423357664,-0.1213389121338912,-0.2363636363636363,-0.3805309734513274,-0.3930635838150288,-0.34375,-0.3181818181818181,-0.2976588628762542,-0.2631578947368421,-0.2857142857142857,-0.2682926829268293,-0.2279411764705882,-0.2015209125475284,-0.070796460176991,-0.1139240506329114,0.0194174757281553,0.2138728323699423,0.4285714285714286,0.4583333333333335,0.2068965517241379,0.381578947368421,0.3125,0.0194174757281553,-0.2499999999999999,-0.2553191489361701,-0.1732283464566929,-0.34375
BCYN-L,23.0,7.82993074995471e-07,0.1092731712133655,0.064069678758604,0.1793112178732867,0.7534347875019392,-484.9524999999999,-0.3004131734584073,-0.0477046243053838,-0.009488012568868,1.0,0.0579832827955204,8.697439205398096e-08,1.7561552835352173e-05,-0.1110934862627865,0.1217180497206308,8.992073176222181e-07,4.0,23.488189475833547,-0.0518227103757264,0.1007484959373722,-0.0461897124090321,1.0781364254448222,0.0247075159680126,0.0538053589500507,1.915287781101048,0.0716240238354491,-0.0924876301134438,-0.0187603729667847,0.2900001675281742,0.0781364254448222,0.1038961038961039,-0.2093553907586994,-0.2204724409448819,-0.2287145242070116,-0.2914110429447852,-0.11296,-0.1610169491525424,-0.1476014760147602,-0.0170212765957447,-0.2643312101910828,-0.3526389537599252,-0.3883495145631068,-0.3485311398354876,-0.3642201834862385,-0.3727087576374746,-0.3544480670703307,-0.361878453038674,-0.3820775746767721,-0.3410981697171381,-0.3205882352941176,-0.2613908872901679,-0.2082262210796914,-0.1965217391304348,-0.0454545454545454,-0.1205583756345177,-0.1796389464338561,-0.308037943085372,-0.2006920415224914,-0.1291234684260132,-0.1823008849557522,-0.1364485981308412,-0.0145751866334873,0.076086956521739,-0.3732760569749038,0.0620689655172412,-0.3634902411021814,-0.0704225352112676,-0.4262057545021734,0.180579216354344,0.6480380499405469,0.726027397260274,0.8604026845637582,0.9452631578947368,-0.0441379310344828,-0.2050473186119873,-0.4467065868263473,-0.4507628294036061,-0.8824925816023739,-0.8880316678111241
BCZB-L,24.0,9.815336911959058e-07,0.1369811592399552,0.0434679709687598,0.1729465552577644,2.800881770203704,-18.0,0.0708034592886509,-0.0010551270913423,-0.0014724254863466,1.0,0.0534891199485475,1.0427378705545421e-07,5.752478968034603e-06,0.0261832829808661,0.0718484077550662,1.1702029848313595e-06,3.0,3.119828051237147,-0.0252107269127768,-0.0150746256423327,-0.0986848770667268,0.0924587597479593,0.0126012965964343,0.0276248001421211,0.5834797276808058,0.0825511009737696,0.0377949852507374,-0.0077509583385989,0.1231799163179916,0.0564875367263766,0.0592334494773518,-0.0711974110032361,-0.0859872611464968,-0.0336700336700337,-0.0238095238095237,-0.0528052805280526,-0.0528052805280526,-0.0103448275862068,0.0213523131672597,-0.0496688741721853,-0.0496688741721853,-0.127659574468085,-0.1608187134502923,-0.175287356321839,-0.1407185628742514,-0.2264150943396226,-0.2583979328165374,-0.2367021276595744,-0.1938202247191011,-0.2622107969151671,-0.2622107969151671,-0.2243243243243243,-0.1776504297994269,-0.0946372239747633,-0.1223241590214067,-0.150887573964497,-0.127659574468085,-0.150887573964497,-0.1196319018404906,-0.1141975308641976,-0.1141975308641976,-0.1223241590214067,-0.111455108359133,-0.1169230769230769,-0.0859872611464968,-0.0888888888888888,-0.0711974110032361,-0.1355421686746987,-0.0888888888888888,-0.0771704180064307,-0.1196319018404906,-0.1249999999999998,0.028673835125448,0.0250000000000001,-0.1533923303834808,-0.1776504297994269,-0.1059190031152648,-0.0741935483870968,-0.1558823529411764
BCZN-L,23.0,2.997959464849293e-07,0.0418390083328771,0.0623941645861807,0.1504238713464828,1.550999263698303,47.69399999999999,0.1355671541635736,-0.0065691604237898,-9.1856625626535e-05,1.0,0.1422846552739831,5.073186445624277e-08,9.027484220876824e-07,0.050133047114331,0.1161629457910688,5.983738928774258e-07,5.0,5.534222900891505,-0.110209940534737,-0.044037530925438,-0.0781681495380523,0.0068156135567777,0.0267265328993585,0.0759075016368966,0.7318794882998365,0.0838269650888378,-0.0148382584285433,-0.0762651743490848,0.1401904288465415,0.1245035019605269,0.0410783055198973,-0.201025641025641,-0.1401766004415011,-0.1817226890756301,-0.1730360934182589,0.0025740025740026,-0.0418204182041821,-0.0238095238095238,0.0879888268156423,-0.0441717791411043,-0.1993833504624872,-0.3050847457627119,-0.32960413080895,-0.3797770700636943,-0.3392705682782018,-0.3437236731255265,-0.3609515996718622,-0.3890196078431372,-0.3112290008841734,-0.2002053388090349,-0.1952479338842975,-0.0465116279069767,-0.0681818181818181,-0.0370828182941903,-0.01765447667087,-0.1808622502628811,-0.0941860465116278,0.0730027548209366,0.1192528735632183,0.0250000000000001,0.061307901907357,0.1372262773722627,0.1749622926093514,0.2918739635157545,0.3361921097770155,0.6645299145299146,0.4479553903345725,0.7427293064876959,0.9234567901234568,1.06631299734748,1.2257142857142855,0.8158508158508158,1.0828877005347597,0.8591885441527445,0.3270868824531516,0.1322674418604652,0.1984615384615384,0.1322674418604652,-0.1076746849942726
