firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,16.0,-0.1126112171305359,3.9390382642602666e-07,0.0518067954202595,0.0699696469314623,0.0988162853654652,1.286594668204814,0.0537969217819685,1.0,-0.2276462205512265,2.3017541932051223e-08,9.965943685027384e-10,7.170694966087424e-07,-0.030361642288833,5.0,0.0931504933257668,0.1734047945160472,-0.0235932482505288,0.0713731140752759,0.0833333333333334,0.0,0.0909090909090908,0.0434782608695651,0.0,-0.04,0.0,0.0,-0.1864406779661016,-0.1724137931034483,-0.0588235294117647,-0.04,0.0434782608695651,0.0212765957446807,-0.0769230769230769,0.1707317073170731,0.1428571428571428,0.263157894736842,0.4117647058823528,0.6551724137931034,0.5,0.6551724137931034,0.5483870967741935,0.2307692307692306,0.4117647058823528,0.846153846153846,0.4117647058823528,0.4545454545454543,0.3333333333333332,0.0212765957446807,-0.04,-0.04,-0.0588235294117647,-0.142857142857143,-0.323943661971831,-0.368421052631579,-0.1272727272727274,-0.0943396226415095,-0.3333333333333333,-0.3333333333333333,-0.5294117647058824,-0.5294117647058824,-0.5826086956521739,-0.5339805825242718,-0.6842105263157895,-0.7419354838709677,-0.7073170731707317,-0.7391304347826086,-0.7623762376237624
BAOH-L,23.0,0.3288185334381539,1.0066166790043644e-06,0.1323916673492726,0.1846316040532283,0.231502052557094,0.416069077801043,-1.6361651351508222,1.0,0.1516126596675626,6.53754867345945e-08,4.6410552419553445e-08,9.130929283026716e-07,0.6265718212544018,4.0,0.7508124863409325,0.0973544636321318,-0.0891277990068229,-0.0673525713081415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,15.0,-0.0216463414634146,5.775512199819075e-07,0.0759603636496865,0.0520129297678518,0.1369086548942664,1.19331691836152,0.0004081129049668,1.0,-0.0252631578947368,6.29942475358236e-08,4.7216797148265067e-07,1.413940189739724e-06,-0.0228448275862068,4.0,1.1547440914179643,0.0108237642915602,0.0087745839636913,0.0087745839636913,0.0277777777777779,0.0093457943925234,-0.0357142857142857,-0.0526315789473682,-0.121951219512195,-0.0442477876106193,-0.0567685589519649,-0.1183673469387754,-0.1818181818181817,-0.1627906976744185,-0.1910112359550561,-0.1940298507462686,-0.2145454545454544,-0.1147540983606556,-0.1879699248120301,-0.0689655172413792,0.0,0.0236966824644551,0.08,0.3500000000000001,0.2631578947368422,0.1134020618556701,0.074626865671642,-0.0886075949367088,0.0046511627906977,-0.0962343096234309,-0.2029520295202951,-0.1496062992125983,-0.3099041533546325,-0.3532934131736526,-0.3414634146341463,-0.3739130434782608,-0.2727272727272727,-0.2116788321167882,-0.1849056603773584,-0.2447552447552446,-0.2116788321167882,-0.1627906976744185,-0.2894736842105263,-0.6927453769559033,-0.6887608069164265,-0.7180156657963446,-0.7150395778364116,-0.7008310249307479,-0.7313432835820894,-0.7400722021660651,-0.6944837340876945,-0.7142857142857142,-0.7316770186335404
BBOU-L,16.0,-0.1300858183614249,1.6635977488904117e-07,0.0218798758621744,0.1142980375242613,0.1569274041026138,0.7072322118624462,1.6490120136977078,1.0,-0.2547436415018167,6.272286203833838e-08,3.357890685604475e-06,4.464047372225706e-07,-0.0753220085868956,3.0,15.983748445419948,-0.0504048416765208,-0.0581567796610169,-0.0581567796610169,-0.0027173913043478,0.0574712643678161,0.0760233918128656,0.0744525547445256,0.0054644808743169,0.0308123249299721,-0.0264550264550263,0.0424929178470256,-0.0238726790450928,0.0222222222222221,0.0013605442176871,0.0,0.0544412607449855,0.1253822629969418,0.0887573964497041,0.1608832807570979,0.1428571428571428,0.1185410334346503,0.0775988286969253,0.1219512195121952,0.1608832807570979,0.1428571428571428,0.0903703703703704,0.1202435312024352,0.0082191780821918,-0.0776942355889724,-0.0612244897959183,-0.0013568521031207,-0.1351351351351351,-0.1441860465116278,-0.1867403314917127,-0.1982570806100216,-0.154022988505747,-0.1320754716981131,-0.0624203821656049,-0.0120805369127516,0.0514285714285713,0.0514285714285713,0.0713245997088791,-0.0013568521031207,-0.0776942355889724,-0.0404172099087353,0.0151724137931035,0.0279329608938547,0.0279329608938547,0.1253822629969418,-0.0186666666666666,0.0179806362378975,0.1185410334346503
BBTK-L^C11,11.0,0.1364296081277213,0.0005001307250637,65.77790927255185,0.1020806241872561,0.1818181818181818,0.2604052530449381,12.126572711858046,1.0,0.8411764705882353,5.912088443245249e-05,1.4987811530620022e-08,0.0006647104844297,-0.108730583824317,3.0,0.0018029598711477,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.125,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,0.0,-0.1999999999999999,-0.2727272727272727,-0.1999999999999999,-0.0476190476190475,0.0810810810810811,0.0810810810810811,0.0,0.5384615384615385,0.5384615384615385,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,0.0,0.0,0.6666666666666667,0.0,0.0,0.0526315789473683,0.142857142857143,0.3333333333333335,0.6000000000000001,0.4285714285714286,0.4285714285714286
BBTU-L^C18,15.0,0.0400149809781001,5.971857464188817e-07,0.0785427246882255,0.1179640032099048,0.1179786665684125,2.6612958997178136,-0.0579319966130423,1.0,-0.0107679229243413,2.7370300609287047e-08,3.387793129476759e-06,6.912955925317072e-07,0.0882930019620667,4.0,2.947160059920679,0.7588167003159204,0.0473176677131886,0.6299507209344771,-0.011494252873563,-0.0678571428571428,0.0038461538461538,0.0,-0.0333333333333334,-0.0297397769516728,0.0524193548387097,0.1447368421052632,0.1397379912663754,0.1548672566371682,0.1599999999999999,0.213953488372093,0.3316326530612243,0.4340659340659338,0.3181818181818181,0.3181818181818181,0.4184782608695652,0.4419889502762431,0.6948051948051948,0.8913043478260869,0.7171052631578947,0.6211180124223601,0.562874251497006,0.4499999999999999,0.4914285714285713,0.6518987341772151,0.3453608247422679,0.3736842105263158,0.1863636363636363,0.0609756097560976,0.0275590551181101,0.0481927710843372,0.1651785714285711,0.2428571428571426,0.2369668246445497,0.2669902912621358,0.4662921348314606,0.4184782608695652,0.0874999999999999,0.0566801619433197,0.0609756097560976,0.0785123966942149,0.1756756756756754,0.2669902912621358,0.1347826086956522,0.0829875518672198,0.2488038277511961,0.3453608247422679,0.359375
BBXK-L,16.0,0.0919815859200379,3.229710639711653e-05,4.247761690875559,0.1517048262230275,0.1838340817554742,1.337459178355131,0.0781880552317368,1.0,-0.2202804107424961,7.529311495136322e-06,2.9273757966140125e-06,6.71148894110187e-05,0.3243752185726199,3.0,0.0528305395548633,-0.0722857550672494,1.027769524092507,0.0277695240925073,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,-0.7463768115942029,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.0144927536231884,0.0,0.0144927536231884,0.0144927536231884,-0.8153034300791557,-0.8209718670076727,-0.8181818181818182,-0.8186528497409327,-0.8128342245989305,-0.8060941828254847,-0.7965116279069767,-0.7619047619047619,-0.7254901960784313,-0.7426470588235294,-0.717741935483871,-0.7307692307692308,-0.7188755020080322,-0.7348484848484849,-0.7407407407407407,-0.7021276595744681,-0.6875,-0.6236559139784947,-0.6428571428571428,-0.6391752577319587
BCPS-L^C06,15.0,0.0501815135437028,4.8046251993620415e-06,0.6319111876439655,0.0302055457495871,0.0781949707199449,0.5878920193679322,0.9879338372998652,1.0,0.0153945875871009,1.916942706416391e-07,2.229541248975338e-07,9.209759538706906e-06,0.0711673949879603,4.0,0.1878564621268708,-0.1389365541582084,0.1260058326181215,-0.1439034415754269,0.019741142633024,55.65925925925925,56.94696969696969,56.94696969696969,0.0193230277185498,0.0363094431648827,34.41203703703703,0.0156685699110343,48.34838709677419,48.34838709677419,0.0156685699110343,0.0433774382758149,26.124113475177303,0.0283678408174239,47.41139240506329,0.025885193133047,0.0001307531380752,-0.0834032354703415,-0.0476842629482071,42.70857142857143,47.10691823899371,-0.021616781785623,0.0042011290534329,-0.0748669569424287,-0.0937203791469195,-0.1136732329084588,-0.118270893371758,-0.06753626721931,-0.0566107548100641,-0.009709994821336,-0.0151924810093988,-0.0164587887360164,-0.0767652383826191,32.84513274336283,31.13865546218487,-0.1064252336448597,44.52976190476191,-0.1093386120167676,-0.1608337904552935,-0.1313876902112196,54.42753623188406,-0.0878845695206297,-0.0994819872851424,60.19199999999999,-0.1864496915549883,-0.186709197235513,23.12933753943217,-0.1886071921077755,50.68243243243243
BCQE-L^A14,16.0,-0.2252906976744186,-4.340352775043853e-07,-0.0570849413443512,0.2809688581314878,-0.0463760434609778,1.3212004768502326,2.254782658964611,1.0,3.5533980582524274,-3.0354705974720335e-07,6.431137497988158e-07,3.2409201318131284e-06,-0.1342398022249691,3.0,0.7782391611667719,0.0064923738753167,-0.0231672591083087,-0.2245914707054603,0.1875,0.3333333333333335,0.1428571428571428,0.0,-0.111111111111111,0.0,-0.2,-0.1578947368421053,-0.2727272727272727,-0.3846153846153846,-0.111111111111111,-0.238095238095238,-0.5,-0.4285714285714286,-0.5428571428571428,-0.3846153846153846,-0.2,-0.111111111111111,0.1428571428571428,0.5999999999999999,0.0666666666666666,-0.6923076923076923,-0.6981132075471699,-0.7575757575757576,-0.7419354838709677,-0.7333333333333334,-0.7837837837837838,-0.7611940298507462,-0.8222222222222222,-0.8490566037735849,-0.8518518518518519,-0.8709677419354839,-0.84,-0.8620689655172413,-0.865546218487395,-0.8446601941747574,-0.75,-0.5897435897435898,-0.8181818181818181,-0.8202247191011236,-0.8823529411764706,-0.891156462585034,-0.8918918918918919,-0.8823529411764706,-0.89937106918239,-0.912568306010929,-0.8974358974358975,-0.9058823529411764,-0.9012345679012346
BCYN-L,15.0,0.0671268644874642,3.408936303367084e-07,0.0448348185067453,0.0221683382293946,0.1904346713513109,0.4045063571554464,0.9584036694045768,1.0,0.2040399054982817,5.1217256868572793e-08,1.128444923977429e-06,4.429205804859401e-07,-0.0240054669703872,5.0,11.84405004650358,-0.1471815728049571,-0.0843568129330254,-0.0843568129330254,0.0664819944598338,-0.0493745885450954,0.0381020848310567,0.0241134751773048,0.0955993930197267,0.0980988593155893,0.1673403395311237,0.0656826568265682,-0.0163487738419618,0.0140449438202245,-0.0641607258587168,-0.0006920415224913,-0.0068775790921595,0.1193798449612402,0.0343839541547277,0.1159196290571871,0.2722466960352423,0.1787755102040815,0.2175379426644181,0.1836065573770491,0.1124807395993836,0.2331340734415028,0.1645161290322581,0.0906344410876132,0.2600349040139615,0.3911368015414256,0.2722466960352423,0.3951690821256037,0.1875,0.1090629800307219,-0.7132644956314536,-0.7347051258497153,-0.7471103327495622,-0.7447861435136091,-0.7246376811594203,-0.7256317689530687,-0.6776785714285714,-0.6561085972850679,-0.7024520914898001,-0.6940677966101696,-0.7210739810701179,-0.7357247437774525,-0.7459982409850484,-0.6948436179205411,-0.7169182513232699,-0.7015912378590619,-0.689795918367347,-0.652299542499398,-0.6701690269529466
