firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,agr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDIM-L^C23,28.0,1.9301662866378805e-07,0.0800579315018165,0.0262247631602536,0.0678344971397363,0.3197282732276019,-0.1510002317400077,1.0,-0.0731576919257561,-1.2139927194093113e-08,0.00515577559151,6.883895497111596e-08,4.151085536222981e-07,0.2556119280795395,4.0,5.128727743433826,-0.0318919465329939,0.0600186302900526,-0.3982098737559882,0.0834830190479431,2.205914189173459,0.128597944229458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDLO-L,18.0,5.504501648449194e-07,0.2283114252766233,0.0176094702435289,0.0897900839134923,0.4049258340823152,-0.0851665290466297,1.0,-0.29914646327068,2.0538919152080948e-08,-0.2971190466711759,7.305498587227715e-08,6.583508060848446e-07,-0.0440613026819924,5.0,1.8237009102437447,0.0617517099192619,0.067192539440458,-0.0989189612608043,-0.1719378953421507,1.6927327632199114,-0.1796946712401565,0.0167910447761194,0.1296101159114857,0.1331923890063424,0.1355932203389831,0.1166666666666667,0.0961145194274029,0.0949948927477017,0.1131879543094496,0.1715846994535519,0.2626619552414606,0.1392136025504782,0.1754385964912281,0.2072072072072071,0.2671394799054374,0.3416770963704632,0.3137254901960784,0.2777115613825982,0.3137254901960784,0.3234567901234568,0.2931242460796142,0.3333333333333335,0.4389261744966444,0.4847645429362881,0.4466936572199731,0.4486486486486487,0.4909596662030597,0.4847645429362881,0.4031413612565446,0.520567375886525,0.4142480211081796,0.4786206896551725,0.5811209439528024,0.6855345911949686,0.743089430894309,1.0037383177570094,1.00749063670412,1.1744421906693714,0.9815157116451017,0.9315315315315318,0.9633699633699636,1.0775193798449614,0.9280575539568348,1.0775193798449614,0.8047138047138047,0.688188976377953,0.5881481481481483,0.6492307692307693,0.6935229067930491,0.7866666666666668
BFQK-L,17.0,1.8028985507246377e-05,7.477921963400059,0.0047866533999246,0.0033650082630251,0.0919546359859993,0.0403754921189089,1.0,-0.3237660360948032,2.434782608695652e-06,-0.3387538982151151,3.3211004539388616e-06,0.001180284057971,0.2391527951066614,2.0,0.1121754489219625,-0.7085266357382819,1.708526635738282,0.7085266357382819,0.7085266357382819,0.9243830887964972,0.2197053157457538,-0.1481481481481482,0.2272727272727273,0.0519480519480519,0.0519480519480519,0.0588235294117647,0.2461538461538461,0.2558139534883721,0.2857142857142858,0.1172413793103448,0.1250000000000002,0.3278688524590165,0.296,0.1250000000000002,0.3500000000000001,0.3965517241379312,-0.7440758293838863,-0.7162872154115587,0.4727272727272726,-0.7216494845360825,0.4464285714285714,-0.6383928571428572,-0.6423841059602649,-0.644736842105263,-0.6553191489361703,0.1571428571428572,0.3965517241379312,-0.7005545286506469,0.4210526315789475,-0.6872586872586872,0.3728813559322035,-0.7011070110701108,-0.6553191489361703,0.4464285714285714,0.3500000000000001,-0.5192878338278932,-0.5939849624060151,-0.6124401913875597,-0.6872586872586872,-0.746875,-0.7484472049689441,0.2089552238805969,-0.7756232686980609,-0.7801899592944369,0.1824817518248174,0.3728813559322035,0.3500000000000001,0.1328671328671329,-0.8310740354535975,-0.8446788111217641
BFQQ-L,7.0,1.4959022664414508e-06,0.6204586724431262,0.0409270192373475,0.2474269477837958,0.7323054015831879,0.0452789031759982,1.0,0.0674442018822197,1.6153217804389698e-07,-0.0206752137700893,3.5978669248562065e-07,8.305220607064002e-07,-0.0877452323029203,2.0,1.4856999603272,-0.3623088130327843,0.9926926387039392,0.0182470498121315,0.0182470498121315,0.4765102875712036,0.0070833424593725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2324492979719189,0.0144329896907215,0.0242886884108257,-0.2251968503937008,-0.2251968503937008,-0.4492537313432836,-0.5260115606936416,-0.3973050224581461,-0.4,-0.4559528197567268,-0.4200392927308448
BFRL-L,5.0,3.2215876681278496e-07,0.1336225001169879,0.0267812978491585,0.1514081784636808,0.3424123853134272,0.0924662457262845,1.0,0.2421522876246233,1.0927466471006163e-07,0.0361119799775215,2.548602064741226e-09,7.300355410231806e-07,-0.0195272629422199,2.0,0.6604938549094731,-0.130744558711794,0.4171312825566686,0.130744558711794,0.130744558711794,0.3237294134467062,0.0404684144723286,-0.0038505968425105,0.0085436893203882,-0.0003849114703619,1.3979686057248384,1.3979686057248384,1.3291479820627805,1.3291479820627805,1.3291479820627805,1.3291479820627805,1.3291479820627805,1.3291479820627805,1.3913443830570902,1.3913443830570902,1.3913443830570902,1.3913443830570902,1.3913443830570902,1.3913443830570902,1.3913443830570902,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291,14.276470588235291
BIIP-L,17.0,8.961095922638623e-06,3.716813460696424,0.0561775888393258,1.5211886422679002,0.3920518827320157,0.2204616231958041,1.0,0.0596800110182718,1.6197132497056994e-06,0.0139414262973411,2.102767247359457e-09,9.810626376067237e-07,-0.145768307661104,2.0,0.1005012207395426,-6.1871840817309,6.1871840817309,6.1871840817309,6.1871840817309,0.015580095662239,0.0333355974468869,0.0,0.0,0.0,0.0,0.0,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197
BJJT-L,9.0,1.9226931802693578e-07,0.0797479678256821,0.0084639150463434,0.010298819310012,0.1816577091976172,0.0079749081982037,1.0,0.2767441860465116,3.3340690484816553e-08,-0.0240966429189187,1.140561929162294e-07,7.379849769266296e-06,0.3685024029094688,2.0,0.928412715147066,-0.0062023385866802,0.0062023385866802,0.0062023385866802,0.0062023385866802,3.6842474378002095,0.3660096032347739,0.0777027027027026,0.1044776119402983,0.1297709923664121,0.1935483870967742,0.15625,0.1839999999999999,0.2282157676348546,0.2649572649572651,0.3454545454545452,0.3831775700934579,0.2649572649572651,0.2131147540983606,0.3214285714285714,0.3962264150943395,0.4726368159203982,0.6818181818181819,0.6914285714285715,0.793939393939394,0.574468085106383,0.6263736263736264,0.7619047619047619,0.6444444444444444,0.6263736263736264,0.6444444444444444,0.7831325301204819,0.8734177215189873,0.8499999999999999,0.934640522875817,1.4065040650406506,1.3125,1.5517241379310347,1.5964912280701755,1.5517241379310347,2.083333333333333,2.2888888888888888,2.148936170212766,1.3492063492063493,1.2945736434108528,0.9473684210526316,1.368,1.084507042253521,0.9865771812080536,1.0555555555555558,0.6174863387978142,0.1746031746031746,0.2703862660944205,0.034965034965035,0.1746031746031746,-0.0295081967213114
BJZW-L,17.0,1.107956249640677e-06,0.4595494499867619,0.0029138080593013,2.8653658970693754,0.5025517835170001,0.3526490144811899,1.0,0.1427418408077014,2.3644666976469294e-07,0.0065881478422114,8.733344312033953e-09,5.608578693622789e-08,-0.4852242999709331,2.0,1.4168489443978691,-8.180501542175136,8.180501542175136,8.180501542175136,8.180501542175136,0.0154406756763525,0.0793043121530889,0.0075757575757575,0.0232558139534884,0.0731707317073171,0.1681415929203542,0.1282051282051284,0.1945701357466063,0.1945701357466063,0.2571428571428571,0.2878048780487807,0.4042553191489364,0.32,0.2941176470588236,0.3333333333333335,0.3608247422680413,0.3894736842105264,0.4347826086956521,0.4505494505494505,0.5348837209302326,0.5621301775147931,0.5348837209302326,0.5348837209302326,0.4426229508196722,0.4347826086956521,0.3968253968253969,0.4193548387096775,0.4042553191489364,0.4426229508196722,0.4042553191489364,0.517241379310345,0.4347826086956521,0.5260115606936417,0.5714285714285716,0.4915254237288136,0.619631901840491,0.7483443708609272,0.8206896551724139,0.783783783783784,0.619631901840491,0.5903614457831328,0.6296296296296295,0.6097560975609757,0.4347826086956521,0.4426229508196722,0.2571428571428571,0.1428571428571428,0.1629955947136565,0.123404255319149,0.1785714285714286,0.1733333333333333
BKJO-L,4.0,6.13554450764855e-07,0.2544853287098307,0.0364660489233702,0.0071027338057955,0.1170860152244633,-0.0057944447237716,1.0,0.1087009437260271,7.043930778163263e-08,0.0139123382445526,1.63320814982059e-06,1.3053437881676856e-05,0.1566820368871522,2.0,5.013437609862591,-0.5721864232304438,0.5721864232304438,0.5721864232304438,0.5721864232304438,0.7859591948636614,0.1540794048509243,0.0797101449275363,0.0222222222222221,-0.0142857142857143,0.0454545454545454,0.069767441860465,0.2602739726027396,0.2432432432432429,0.3799999999999999,0.3869346733668342,0.4999999999999998,0.5248618784530386,0.577142857142857,0.5953757225433525,0.4838709677419353,0.6140350877192982,0.6932515337423313,0.6727272727272726,0.6727272727272726,0.6829268292682926,0.586206896551724,0.652694610778443,0.577142857142857,0.714285714285714,0.6046511627906976,0.577142857142857,0.5593220338983049,0.4375,0.541899441340782,0.6428571428571428,0.6626506024096386,0.6331360946745561,0.6829268292682926,0.5333333333333332,0.5248618784530386,0.8648648648648647,0.8399999999999999,0.9166666666666664,0.8904109589041096,0.8157894736842104,0.9714285714285712,1.13953488372093,0.4999999999999998,0.5248618784530386,0.2376681614349776,0.2212389380530974,0.2266666666666665,0.3333333333333332,0.5333333333333332,0.5333333333333332
BLNT-L^D19,9.0,1.4783767997430264e-07,0.0613189596083266,0.4146812882041388,0.0454600878326013,0.5301142137749218,-0.0096417154760799,1.0,1.8328409415801008,5.030509664821132e-08,0.0633397897501642,7.271125822515604e-09,7.06467656505628e-07,-0.6761406644718242,1.0,0.6537556360158332,-0.6876233731830494,0.0675785956606821,0.0675785956606821,0.0675785956606821,0.98808799413415,-0.6177644900768441,0.0461538461538462,-0.0881763527054109,-0.054054054054054,-0.0277777777777777,0.0556844547563806,0.1318407960199006,0.1179361179361178,0.200527704485488,0.2816901408450705,0.3304093567251462,0.1818181818181816,0.2231182795698922,0.1818181818181816,0.2231182795698922,0.2638888888888888,-0.0298507462686568,0.0630841121495326,0.0731132075471696,0.0088691796008868,0.0911270983213428,-0.0236051502145923,-0.0972222222222222,-0.111328125,-0.1542750929368029,-0.2365771812080537,-0.1382575757575758,-0.1574074074074074,-0.1975308641975308,-0.1903914590747331,-0.2059336823734731,-0.1932624113475177,-0.2365771812080537,-0.2613636363636364,-0.2017543859649123,-0.1903914590747331,-0.2516447368421053,-0.2441860465116279,-0.3188622754491018,-0.3126888217522658,-0.3298969072164949,-0.2416666666666667,-0.2613636363636364,-0.258957654723127,-0.2845911949685535,-0.326923076923077,-0.3168168168168168,-0.2454394693200664,-0.2391304347826087,-0.2708333333333333
BLNV-L^F19,20.0,7.384682550896769e-07,0.3062961020069196,0.0577318253774963,0.0135589442597373,0.0768350616924347,-0.7243246136550929,1.0,0.0203981892410906,2.422273339255637e-09,0.0107275021512885,1.132278674451018e-11,1.2411471357778882e-07,-0.5237050645753928,2.0,0.1820183870467379,0.1871728288199167,-0.2496728288199168,-0.1871728288199167,-0.1871728288199167,-8.498300681594506,-0.1233470924759215,0.1097560975609757,-0.0214797136038188,-0.0574712643678161,0.0594315245478034,-0.0596330275229359,0.0173697270471462,0.0224438902743142,0.0512820512820513,0.1581920903954801,0.1484593837535013,0.1021505376344085,0.0249999999999999,-0.0120481927710844,0.0649350649350648,0.2058823529411764,0.2732919254658383,0.3015873015873014,0.305732484076433,0.277258566978193,0.2654320987654319,0.4137931034482758,0.3576158940397349,0.3712374581939797,0.5073529411764703,0.5708812260536398,0.680327868852459,0.5471698113207546,0.4963503649635035,0.4963503649635035,0.474820143884892,0.5530303030303028,0.6399999999999999,0.6666666666666665,0.7748917748917747,0.607843137254902,0.6141732283464565,0.6532258064516128,0.7083333333333333,0.722689075630252,0.8303571428571426,0.9711538461538458,3.8235294117647056,4.061728395061728,4.124999999999999,4.061728395061728,4.061728395061728,4.124999999999999,0.7154811715481169,4.0
