firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,gma,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0654308399460634,-0.0654308399460634,22.0,7.525620836789715e-07,0.1344030341803416,0.1062883883550615,0.0453526619978294,0.7940259809071256,2802.7803,0.0921696328856521,-0.005935520172274,0.0050914598108322,0.0026029573360364,1.0,1.1548457552629487,0.0794584410187473,4.4974422447082993e-08,0.2049181641180482,-0.2399677541392452,0.0001857328865317,0.0214096088354054,2.7712403418334177e-06,3.0,10.487671420407043,0.7749572306882496,-0.0822234842321365,-0.0439359108213828,0.1819409751181598,0.0870144791622084,-0.039674746349236,0.0048762021025292,0.0553173405850214,0.0304540099126821,-5.157154696445417,6.0,0.8898997078549628,0.011271837387452,0.0530685109942562,0.0321121185138053,5.423675797032348,2.736217747775115,1.0,1.0,0.9990851332769352,-0.0009605788744303,0.0461758829412135,-0.0214010483975333,0.0137948216980864,-0.0136585630639089,-0.0554210278391284,0.0461586121437422,0.0074906367041198,0.1255230125523012,0.2511627906976743,0.248259860788863,0.2499515972894483,0.5616835994194485,0.5165609584214237,0.6998420221169039,0.8356553881148705,1.0068386695679203,1.1664429530201343,1.2471284371736862,1.868058640604176,0.9913633559531154,0.8242441367617972,0.5526695526695529,0.5105287786616752,0.4182776801405974,0.6019851116625312,0.666924864446166,0.5133614627285514,0.4702801184240492,0.5624394966118103,0.2875947347427203,0.3892834086507424,0.4083769633507852,0.3883870967741936,0.5452369554810914,0.3952885238815646,0.3986135181975738,0.3273026315789473,0.3037156704361874,0.2448900887003471,0.3143322475570034,0.1896075179657268,0.1175350527955685,0.0988936170212766,0.0540408163265306,0.0218423551756885,0.0275346172210728,0.0702917771883289,0.0092230733156166,0.0799598527935765,0.1406360424028268,0.2101218369259605,0.1524455551588717,0.1467140319715809,0.1163755836071243
BAOH-L,0.0739074533919239,-0.0739074533919239,7.0,7.54736869137178e-07,0.1347914377029391,0.0940080658651634,0.3736302501871069,0.9969437068010888,78.15709999999999,-0.1222543938527706,0.012769450201393,0.0686012514169383,0.006785350207659,1.0,1.9201310628484944,0.1386024435413029,1.489083663792994e-07,0.3348943018261451,-0.3307778112412708,7.896312321389281e-08,-0.0283978428561677,7.506382707036698e-07,4.0,0.5161682564096014,0.7236725072212467,-0.0396453190297773,1.38521072915088,0.0581729178237888,0.2798870445320165,1.7043916365127685,0.0614114207208124,-0.1151007909004447,-0.8839260405846538,-0.7276626609680337,7.0,1.351009338861073,0.0256892464792934,0.0523865738235348,0.2517828812868438,4.388431787645581,29.132470823880475,1.0,1.0,0.9303406107478064,0.1048022413612585,0.2800588001155667,-0.0974449044984561,0.0859336640568842,-0.0320814019770856,0.2724563717072337,0.0,0.0257731958762887,0.0050505050505049,-0.0339805825242718,-0.0455635491606714,-0.0455635491606714,-0.0657276995305163,-0.0657276995305163,-0.038647342995169,-0.0523809523809524,-0.0722610722610722,-0.0546318289786222,-0.0523809523809524,-0.0546318289786222,-0.0363196125907989,-0.0099502487562188,0.0127226463104326,0.4265232974910393,0.4163701067615657,0.3537414965986394,0.3311036789297659,0.3400673400673399,0.386759581881533,0.4014084507042255,0.4740740740740738,0.4578754578754578,0.4686346863468635,0.4472727272727272,0.386759581881533,0.4163701067615657,0.4472727272727272,0.4265232974910393,0.386759581881533,0.4472727272727272,0.4525547445255473,0.4632352941176469,0.4740740740740738,0.3491525423728812,0.2922077922077921,0.3135313531353136,0.3049180327868852,0.3178807947019868,0.3178807947019868,1.062176165803109,0.99,1.030612244897959,0.9800995024875624,0.99,0.431654676258993
BBOU-L,0.0282025880750417,-0.0282025880750417,32.0,8.498228446440156e-08,0.0151773217536492,0.0875974086940193,0.0821161537123978,0.4811613641021232,-52.0,-0.0553616845563617,0.009287350628444,-0.065674303237604,0.0005112474437627,1.0,1.7658559113300492,0.0974421437271619,1.76816359731751e-08,0.2418519938650306,0.1986301369863013,1.3419492024484103e-06,-0.0128596802841917,3.1207020821924657e-07,3.0,11.566148629689426,0.6060279870828849,0.0226738777469449,0.3193522828384011,0.1607078885147237,-0.0095830198506186,0.5749284082141375,-0.1414803475230393,0.0807228546571684,0.0130985136347691,-0.6465578424414479,4.0,0.8773091133004927,0.01646140714547,0.0792021120563215,0.1518552612944342,3.4605418138987045,5.481343283582089,1.0,1.0,0.6501273293302529,0.0642893660531697,-0.1900490371965076,-0.0263141601139248,0.0366820040899795,0.1763481551561021,-0.0866557861195305,0.0479852353122116,0.0811439973395409,0.1311760612386916,0.1050305914343983,0.1296038915913828,0.1110731373889266,0.2967690466693258,0.2176029962546817,0.3323770491803279,0.1284276292953834,0.2054134223210975,0.1403016485443702,0.175343456254519,0.3199350385708486,0.1561166429587481,0.0493867010974822,0.0156201187129021,0.040653008962868,0.0307545973367151,-0.0201928872814949,-0.0946811473127262,-0.0779920589903573,-0.0358837485172005,-0.0330160618679357,0.006190034045187,0.0473582474226803,0.1065350578624915,0.1202618883528601,0.163148479427549,0.1512039660056656,0.2157816005983546,0.1830422125181949,0.1974217311233885,0.1590017825311942,0.2018484288354898,0.196980854197349,0.2475057559478126,0.3478441127694858,0.3378600823045266,0.2900793650793649,0.1930275229357798,0.2674463937621831,0.2779088050314464,0.3183292781832927,0.2556971803785244,0.3323770491803279,0.4302683677958643,0.387537345283824,0.4474621549421191
BBXK-L,0.1135840776141924,-0.1135840776141924,33.0,7.29289484648735e-07,0.1302466888225803,0.080209322249751,0.0328058002650658,1.2183409072459348,-56.7,-0.3379960369720752,0.0064288864212355,-0.0125154657019624,0.0006527596455654,1.0,0.6948340447774196,0.0807337998655754,-6.324981075797176e-08,0.2303832519957973,-0.2704315886134068,8.145084962670204e-07,-0.0785113568637838,2.028977262678452e-06,3.0,0.4543663712403742,0.0944767049291021,-0.1925024369104584,0.0576346357295143,-0.1251131297407405,-0.3153490853260535,0.201220726618003,-0.2080371776091703,0.0772778260220779,0.2951026487163348,-5.398484848484849,4.0,0.4227720184685077,-0.0072892480800142,-0.0240897185228907,0.0425722128484726,13.215502309468825,47.9105180533752,1.0,1.0,1.5552281952908766,-0.1518573434538831,-0.3833896016205266,-0.2452540472760691,-0.0224668349060771,-0.0191185100534328,-0.1007866901069543,0.0126582278481013,0.0394736842105263,0.0896551724137932,0.1285714285714287,0.1617647058823528,0.1879699248120301,0.7362637362637363,0.5800000000000001,0.4905660377358489,0.6288659793814435,0.5800000000000001,0.5800000000000001,0.6989247311827957,0.5800000000000001,0.0063694267515923,-0.1123595505617977,-0.2582159624413145,-0.1727748691099475,-0.1222222222222222,-0.1595744680851063,-0.1684210526315789,-0.2403846153846154,-0.2511848341232227,-0.303964757709251,-0.4551724137931033,-0.4397163120567375,-0.4336917562724014,-0.4570446735395189,-0.3603238866396762,-0.4570446735395189,-0.4733333333333333,-0.4436619718309859,-0.4802631578947368,-0.4697986577181208,-0.4697986577181208,-0.4456140350877192,-0.4456140350877192,-0.4148148148148148,-0.4570446735395189,-0.4750830564784052,-0.4984126984126984,-0.488673139158576,-0.5197568389057751,-0.5511363636363635,-0.50625,-0.5123456790123457,-0.5311572700296736,-0.5786666666666667,-0.5694822888283378
BCIP-L,0.0096466402008831,0.0096466402008831,22.0,9.503961339240813e-06,1.6973499840466664,0.0994628763160302,0.2651933630390999,0.3079112750968567,-688.5205,0.0113770646495266,-5.559604550057346e-05,0.2126522390380189,-0.0018164408629354,1.0,0.9682099000398376,0.2545635013412927,2.6189821362119707e-06,0.1245768001774313,2.923037837087718,1.94847705634652e-06,0.0026427196921102,1.6094558819090423e-05,3.0,0.3587090334086036,0.3365220420798098,0.0039812827283665,-0.1814000748707177,0.0077656112522254,-0.0379428420604481,-0.1846969863367628,-0.0543980210109028,0.0445122108977377,-0.1046883078666493,0.0931616889775685,4.0,0.946538910147294,-0.0029605210128052,-0.0082704862028348,0.0311739832937878,2.604647342563684,4.414804455383886,1.0,1.0,-1.282029885072777,0.1046443073682482,0.3668926675954709,0.0220003976304298,0.0587863774650743,-0.0112548568096087,-0.0701727589156661,-0.0465116279069768,0.048780487804878,0.131578947368421,0.2285714285714286,0.131578947368421,0.131578947368421,0.5357142857142856,0.3870967741935482,0.2285714285714286,0.3870967741935482,0.3870967741935482,0.34375,0.34375,0.34375,0.0,0.0749999999999999,-0.0652173913043479,-0.0851063829787234,-0.0444444444444445,-0.0444444444444445,0.0238095238095237,-0.0227272727272727,0.048780487804878,0.162162162162162,0.0749999999999999,0.0238095238095237,0.048780487804878,0.162162162162162,0.131578947368421,-0.0227272727272727,0.0749999999999999,0.1025641025641024,0.0,-0.14,-0.1224489795918367,-0.2037037037037037,-0.3064516129032258,-0.271186440677966,-0.2181818181818182,-0.2037037037037037,-0.1886792452830189,-0.1568627450980392,-0.2037037037037037,-0.2321428571428572,-0.271186440677966,-0.3064516129032258,-0.2586206896551724,-0.271186440677966,-0.2181818181818182
BCQF-L,0.0350495182967635,-0.0350495182967635,32.0,3.328810090365997e-07,0.0594505338573741,0.1795485275557829,0.0782587365105375,0.3859223894109168,348.42430000000013,-0.9493107275007768,-0.0492300036719768,0.0065649453943663,0.0010166215709165,1.0,1.55261460744485,0.2917077001423219,3.7688094254656826e-08,0.1578004491303081,-0.3911076655179614,2.6155709382358647e-05,-0.2205104946469814,7.690749654957033e-07,4.0,14.40746646948556,0.2479468788575183,-0.2046897424489607,0.1191313163521091,0.0858909281247409,0.1390151554833459,0.2087649838118148,0.1346228068317418,-0.024500380942063,-0.1530543894123393,-1.1509708828306873,6.0,1.3241294403637336,0.0108927216652397,0.0356869249070032,0.0257875562361398,3.735307587396186,2.1937725599007347,1.0,1.0,0.5216809192378834,-0.1553912988514887,-0.2255118577457766,-0.1000330067738672,-0.0847333422355302,-0.1325009174765529,-0.326137523527659,-0.0436491687822454,0.0165667665667665,0.0791869200176755,0.0587878262377525,0.163173937892932,0.2044782008285659,0.3087888531618434,0.2571810974981983,0.1740217286799346,0.210688082490581,0.2994572735979568,0.3882446566621191,0.5669190298986269,0.8702710981773623,0.5261842269716284,0.2912128582002751,0.2441161487519103,0.2161139328752117,0.3483878091872792,0.4136374160685345,0.4840787554691297,0.4100461893764435,0.2903941667547289,0.3436399647887325,0.3311893600784912,0.4580298507462685,0.4641486810551558,0.4566384349278301,0.3779056646355223,0.317686414157764,0.3680259914855477,0.2471657644775815,0.2152667197452229,0.1457121411146555,0.2272361809045227,0.2339329021827001,0.3139997847842461,0.3431965680343196,0.2888959256913659,0.1949310108621196,0.1835804982068429,0.2271128529796,0.1091833954037604,0.1532867397053268,0.2025802639353948,0.1705329754601228,0.1333766474846853,0.1061690370504575,0.0987043368724132
BCYN-L,0.0649908079380568,-0.0649908079380568,32.0,4.313058892413814e-07,0.0770286218653296,0.1637648519249667,0.3111636643944814,0.7490665735769227,3137.2772000000004,0.0072137911481114,0.0036939797180354,0.017458907214714,0.0158144369012314,1.0,1.796760563163251,0.0657421847398498,8.954450723272243e-08,0.2453888266938703,0.063977412198392,1.0373856776370284e-05,0.0016756543545419,4.16942469990975e-07,3.0,11.598004965591969,0.5086911201361992,0.0492886642462154,0.1552309534713484,-0.11148159441116,0.0844163488831472,0.1730217676155972,-0.09467700130816,-0.1390200218076102,0.0268396598037721,-0.625038377661909,7.0,1.4592917992380174,0.0626504908023591,0.1296708314042433,0.2240479097637135,3.4163731214146824,12.964545210276832,1.0,1.0,0.7945689272111677,0.0759721706818696,0.1261327688912098,-0.0182159153687843,0.064412402575045,0.0367564751972835,0.0025390433978924,0.0267756934423601,0.1095890410958904,-0.0230263157894737,0.0924855491329479,0.1313259568293123,0.2700061087354917,0.420405374629925,0.339561855670103,0.4985583853916386,0.4555425904317385,0.3909455842997322,0.3909455842997322,0.3990578734858681,0.3835403726708075,0.4249485949280327,0.4511400651465798,0.4804177545691905,0.4430819065247571,0.4437499999999998,0.3668639053254436,0.3462119576947982,0.3543973941368079,0.4117247623358986,0.4091730682331675,0.4603137438538982,0.4637409058906359,0.4758637008991955,0.4616826810405436,0.4155696777122104,0.4226733576642334,0.4481077315997213,0.4555425904317385,0.4377593360995848,0.4637409058906359,0.3835403726708075,0.4053627760252365,0.5434298440979957,0.746569588350602,0.5643340857787811,0.5809885931558934,0.5821917808219177,0.7809822958309536,0.7078313253012045,0.7559121621621618,0.6587765957446807,0.7809822958309536,0.8485477178423235,0.9844097995545656,1.036903984323971
BCZB-L,0.098796587506356,-0.098796587506356,33.0,1.1002947864747148e-06,0.1965059906713248,0.0213814482155631,0.0500490677134445,1.6704576661233033,-88.0,0.0221910266597593,-0.0040302077251925,-0.0077756148488526,-0.001168174673973,1.0,0.6036528121532816,0.0936703164841757,-4.6650899487116925e-08,0.1241364498693489,-0.1150627615062761,8.198699762832337e-06,0.0051546391752576,3.091954973863985e-06,3.0,0.8711606100072105,0.2081564389553583,-0.0970407620056612,-0.0413649580792798,0.0244817974069448,-0.0249956011723082,-0.0431433902465615,0.063675300616084,0.2574618983252383,-0.1023929312053899,-9.367857142857142,3.0,0.4649654348382692,-0.0019079643342904,-0.0070265757617921,0.0584869675778766,18.53733248245054,8.194076163610719,1.0,1.0,1.5552281952908766,-0.0993306367899201,-0.1503923838929628,-0.0932974255635699,-0.0092350646096574,-0.0796468954572505,0.0018970096230124,0.1260504201680674,-0.0041841004184101,0.0624999999999997,-0.0165289256198347,0.0530973451327434,0.1018518518518516,0.1497584541062802,0.2526315789473683,0.3296089385474858,0.2727272727272727,0.1724137931034484,0.2268041237113403,0.2205128205128204,0.1173708920187792,0.1666666666666665,0.1840796019900499,0.0347826086956521,0.1173708920187792,0.1609756097560977,0.0818181818181817,0.2081218274111675,0.2142857142857142,0.2081218274111675,0.1899999999999999,0.0303030303030302,0.0127659574468084,0.0258620689655173,-0.1707317073170732,-0.1018867924528301,-0.2222222222222223,-0.2420382165605096,-0.2492113564668769,-0.2699386503067484,-0.2721712538226299,-0.2492113564668769,-0.2468354430379747,-0.2420382165605096,-0.0041841004184101,-0.0703125000000001,-0.062992125984252,-0.012448132780083,0.0214592274678111,0.0084745762711864,-0.0083333333333333,0.0084745762711864,-0.0403225806451613,-0.0441767068273093,-0.1469534050179212,-0.1345454545454546
BCZN-L,0.0576526644902366,-0.0576526644902366,32.0,2.414979579062908e-07,0.0431300739100322,0.1857558095060011,0.2603397038863815,1.0811740754172994,90.8461,0.3322350127998145,-0.0043603397904712,0.0087609552159795,0.0022487926663045,1.0,2.2890828886984265,0.1926970974307011,3.253196241375047e-08,0.3427207364119234,-0.1809013294095505,5.769684390019338e-07,0.0771731582602108,2.00550063418709e-07,4.0,3.488404975499365,0.3619982391934131,-0.0771229582897524,0.0355181962748485,0.0443044066665082,-0.0498096718599081,0.0974088419550224,-0.053847578359153,0.0303788385900534,-0.0979570683971635,-0.7505417430909292,6.0,1.5207356755448138,0.022560987977875,0.0412969281982806,0.1390615993204438,3.6377567904427215,5.067386093839516,1.0,1.0,0.4465049973823627,0.0915604555818691,0.1611813028804392,-0.0393868583727051,0.0391274931451051,0.0182837093585345,-0.0764983943302171,0.0384823848238482,-0.0788816774837743,-0.0581929555895865,0.0038084874863981,0.0249999999999999,0.0872127283441368,0.3122332859174963,0.1964980544747081,0.2576687116564418,0.2542488103331066,0.2162162162162162,0.3778939507094845,0.4903069466882066,0.7372881355932204,0.4280185758513932,0.3094393186657203,0.2551020408163265,0.3273381294964028,0.3302090843547225,0.4879032258064515,0.5595942519019441,0.443661971830986,0.2585266030013642,0.5073529411764706,0.3113006396588484,0.4414062499999998,0.4642857142857142,0.5036674816625917,0.6414590747330959,0.5556492411467115,0.5122950819672132,0.3636363636363637,0.3496708119970739,0.3340563991323209,0.4051789794364051,0.3945578231292517,0.4843121480289623,0.4192307692307691,0.3697104677060132,0.3476990504017532,0.4159631619339985,0.467780429594272,0.3350217076700432,0.4181398923904689,0.4335664335664335,0.5311203319502074,0.5061224489795917,0.5298507462686566,0.4855072463768115
BDAJ-L,0.1619408457589831,-0.1619408457589831,32.0,3.8690476987312e-07,0.0690988506298131,0.0728353338771704,0.2175358166189111,0.924006595357882,-33.1,0.051250704428492,-0.0008555365436323,-0.0127217917497472,-0.0033131256168053,1.0,0.4916175804259176,0.2937521574042112,1.0356915445934381e-08,0.504300014098407,0.2874015748031498,3.956307143780164e-09,0.0119047619047618,5.930919334957524e-07,5.0,0.1373396277430009,0.8640703517587941,0.2245127018346044,0.1824388174924562,0.0495790579818608,0.0698512501464566,0.1956174347854231,0.1772566697037996,-2.6391454466983166,0.9179974104445404,-13.520408163265303,5.0,0.4825555052106933,-0.0262721238938053,-0.0615444415651723,-0.004919761040178,8.66983695652174,25.626506024096383,1.0,1.0,0.952180527729108,0.3070633018468914,-0.0801507537688441,0.1966511855292027,0.2615254476244184,0.8027626084163187,-0.0820025895554596,0.0358974358974359,0.0051546391752577,0.1470588235294117,0.56,0.4028776978417268,0.2745098039215685,1.191011235955056,1.096774193548387,0.4028776978417268,0.4338235294117645,0.3175675675675675,0.2420382165605095,0.2111801242236024,0.4885496183206106,-0.23828125,-0.3133802816901408,-0.296028880866426,-0.2261904761904761,-0.2073170731707316,0.0317460317460318,0.1890243902439023,0.2745098039215685,0.1890243902439023,0.2913907284768211,0.2264150943396226,0.2264150943396226,0.1607142857142858,0.1890243902439023,0.4130434782608696,0.25,0.2111801242236024,0.1079545454545454,0.1403508771929824,0.0372340425531916,0.0263157894736842,0.0427807486631015,0.1206896551724137,-0.0533980582524272,-0.1255605381165919,-0.144736842105263,-0.1942148760330578,-0.180672268907563,-0.1772151898734177,-0.1095890410958904,-0.148471615720524,-0.1841004184100418,-0.148471615720524,-0.1136363636363637,-0.088785046728972
