firms,absacc,acc,age,agr,chpmia,convind,currat,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBTU-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,0.0404579552012685,1.0,0.863081549619671,-0.0351699882766705,-0.0472974003201843,1.983958274190711e-06,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0793092322751479,-12.150485436893202,5.0,0.8328321245356448,-0.0059777523651107,0.0338345864661653,-0.0362318840579708,0.0114068441064638,0.0991735537190083,0.0725806451612904,0.112970711297071,0.1416309012875536,0.1981981981981981,0.1615720524017467,0.1416309012875536,0.1515151515151516,0.303921568627451,0.3434343434343434,0.2666666666666666,0.2788461538461539,0.4000000000000001,0.4696132596685083,0.3854166666666667,0.3782383419689119,0.4074074074074076,0.4301075268817205,0.5739644970414202,0.8219178082191783,0.8601398601398602,0.6319018404907977,0.5739644970414202,0.602409638554217,0.5555555555555556,0.5555555555555556,0.4696132596685083,0.4943820224719102,0.5555555555555556,0.5113636363636365,0.5833333333333335,0.5555555555555556,0.694267515923567,0.7733333333333334,0.75,0.5928143712574852,0.5465116279069768,0.7272727272727273,0.6319018404907977,0.4301075268817205,0.3711340206185567,0.2547169811320755,0.303921568627451,0.6419753086419753,0.76158940397351,0.5465116279069768
BBVN-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,0.028868048266688,1.0,1.4235209235209236,-0.2844961240310077,-0.0066214202946532,1.5605302073977016e-08,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,0.148336189813719,-0.9894179894179896,4.0,0.9992784992784992,0.0956072351421187,0.0,-0.0952380952380952,-0.073170731707317,-0.0952380952380952,-0.1264367816091953,-0.1264367816091953,-0.1555555555555555,-0.1412429378531073,-0.0952380952380952,-0.089820359281437,-0.0843373493975903,-0.0843373493975903,-0.0256410256410256,-0.0129870129870129,-0.0379746835443037,0.0,0.0,0.0,0.0410958904109588,0.2159999999999999,0.3451327433628319,0.2258064516129032,0.1875,0.1603053435114503,0.1603053435114503,0.1515151515151513,0.1782945736434107,0.2459016393442623,0.3818181818181816,0.357142857142857,0.3944954128440365,0.52,0.5833333333333335,0.6521739130434783,0.6703296703296704,0.8313253012048194,0.7674418604651163,0.7674418604651163,0.6000000000000001,0.7674418604651163,0.6521739130434783,0.4757281553398058,0.4615384615384614,0.0482758620689656,-0.0065359477124182,-0.073170731707317,0.1014492753623188,0.0410958904109588,-0.0787878787878787
BBXK-L,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,-0.0237768120942489,1.0,1.805081403864571,0.0994514030488396,-0.0075451115858348,8.340711363140537e-06,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.0346197395593346,-0.1888417704744235,8.0,1.5543349670441102,0.0843934952154432,0.0327868852459016,-0.0615384615384615,0.0166666666666666,0.0269360269360268,0.200787401574803,0.2127236580516898,0.2373225152129816,0.2603305785123966,0.227364185110664,0.2448979591836733,0.2423625254582484,0.217564870259481,0.1937377690802346,0.200787401574803,0.2398373983739836,0.2577319587628865,0.2815126050420167,0.3203463203463201,0.3926940639269405,0.4420803782505909,0.4252336448598128,0.4120370370370367,0.3555555555555554,0.3895216400911161,0.4628297362110312,0.4055299539170507,0.3990825688073391,0.3895216400911161,0.5099009900990099,0.4593301435406698,0.4420803782505909,0.4593301435406698,0.6137566137566137,0.5762273901808783,0.5326633165829144,0.5249999999999999,0.4663461538461537,0.5326633165829144,0.4186046511627908,0.4489311163895486,0.5288220551378444,0.6052631578947367,0.3926940639269405,0.495098039215686,0.4420803782505909,0.3990825688073391,0.3436123348017621,0.3677130044843049,0.5136476426799006
BCPS-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,0.002277883768145,1.0,1.1520324679507827,-0.0178105994787141,-0.1622404777488367,6.819475362039119e-06,-0.2037067658812181,0.1001998184434138,0.1110291977060215,0.2955644261133707,-1.9808459696727847,7.0,0.9107131353475488,0.0790887370455478,0.0614035087719297,-0.05,-0.8259541984732824,0.0178571428571425,0.0363636363636361,-0.0338983050847457,-0.0172413793103448,0.0,-0.0731707317073171,0.1176470588235292,-0.8067796610169492,-0.8067796610169492,-0.0806451612903226,-0.05,0.1287128712871286,0.1515151515151513,-0.2784810126582279,0.096153846153846,-0.3410404624277456,0.0754716981132073,0.096153846153846,0.096153846153846,-0.7605042016806722,-0.7644628099173554,-0.7649484536082474,-0.7615062761506277,-0.978490566037736,-0.8027681660899655,-0.8044596912521441,-0.8176,-0.8031088082901554,-0.8027681660899655,-0.798941798941799,-0.8031088082901554,-0.8131147540983606,-0.8121911037891268,-0.8213166144200628,-0.8140293637846656,-0.8325991189427313,-0.8264840182648402,-0.821875,-0.8170144462279294,-0.8392101551480959,-0.8354978354978355,-0.8323529411764706,-0.8382978723404255,-0.8235294117647058,-0.8181818181818181,-0.7982300884955753
BCQE-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,-0.0405070993021548,1.0,1.7022306397306397,-0.0430198625623646,0.0164028540966099,1.2250001879481349e-06,0.0586498319926687,-0.0692847710654422,-0.0530142651229219,-0.0398978605716456,-1.056737588652482,6.0,1.1753998316498315,0.1562848678388674,-0.0490278951817413,-0.0864864864864863,0.0833333333333332,0.0833333333333332,0.1575342465753424,0.2322916666666667,0.2886710239651415,0.1759443339960238,0.2195876288659795,0.1452081316553726,0.0933456561922365,0.2585106382978723,0.2322916666666667,0.1747765640516385,0.292896174863388,0.3382352941176472,0.2747844827586208,0.3707995365005792,0.3787878787878789,0.3292134831460673,0.4551045510455103,0.4861809045226131,0.4899244332493702,0.55249343832021,0.5773333333333333,0.6339779005524862,0.7709580838323353,0.7448377581120944,0.8718354430379747,0.9019292604501608,1.1087344028520496,1.1587591240875912,1.2405303030303028,1.333333333333333,1.1200716845878138,1.1200716845878138,1.1907407407407409,1.2320754716981135,1.0681818181818183,0.9618573797678274,1.1125000000000005,1.1627056672760512,0.9080645161290322,0.9983108108108107,0.9457236842105264,1.0084889643463495,1.075438596491228,1.0396551724137932,1.1353790613718413
BCUB-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,-0.0783462239529922,1.0,1.833543771043771,-0.1905712147667747,-0.021901521373536,3.26906616227808e-07,0.0085410895660202,-0.0883229566009887,-0.0938028923910182,0.0768287138646768,-0.4267080745341614,6.0,1.4400252525252524,0.0489864864864864,-0.0809792843691148,-0.2086438152011923,-0.1,-0.0074766355140186,0.0270793036750482,-0.0585106382978724,-0.0056179775280899,-0.0166666666666668,0.0,-0.0415162454873646,-0.0876288659793815,-0.0345454545454546,-0.0651408450704225,-0.1060606060606061,-0.0345454545454546,0.0114285714285713,-0.0220994475138122,0.0037807183364837,-0.0220994475138122,0.0641282565130259,0.0903490759753593,0.1016597510373442,0.1568627450980391,0.2013574660633483,0.2291666666666665,0.1773835920177382,0.2377622377622377,0.2826086956521738,0.3341708542713566,0.3792207792207791,0.4628099173553719,0.4197860962566844,0.5481049562682214,0.5617647058823529,0.3900523560209423,0.4197860962566844,0.4873949579831933,0.5302593659942361,0.4351351351351349,0.3720930232558137,0.5128205128205128,0.4668508287292816,0.2888349514563106,0.3477157360406091,0.2888349514563106,0.2642857142857142,0.3241895261845386,0.3828125,0.5526315789473684
BCYN-L,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,0.0133223121595742,1.0,1.371963361210673,-0.0215603467437208,-0.0344742674218172,2.783279985665103e-06,0.0694881889763779,-0.1353945028573125,-0.1713642312886326,-0.0298953592479295,-0.8273894436519258,6.0,1.0461967343687777,-0.1212415130940834,-0.09375,-0.2007992007992007,-0.1752577319587628,-0.1983967935871744,-0.2395437262357413,-0.2307692307692308,-0.1878172588832487,-0.1534391534391533,-0.1397849462365592,12.333333333333334,-0.1489361702127659,-0.1878172588832487,-0.1794871794871795,-0.1820040899795501,-0.1640543364681296,-0.142550911039657,13.035087719298248,13.035087719298248,-0.2359121298949379,-0.1561181434599157,-0.1237677984665936,-0.1285403050108932,-0.1452991452991452,-0.1443850267379679,-0.0939977349943375,-0.1285403050108932,-0.0783410138248847,-0.1081382385730213,-0.0396158463385354,-0.0147783251231525,0.0050251256281406,0.0025062656641603,0.0767160161507403,0.0416666666666667,-0.0326481257557436,-0.0396158463385354,-0.0665110851808634,-0.0815154994259472,-0.1649269311064718,-0.1041433370660693,-0.0361445783132531,-0.0396158463385354,-0.0836197021764032,-0.1041433370660693,-0.077277970011534,-0.1516436903499469,-0.0476190476190476,0.0810810810810809,0.1747430249632893
BCYO-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,-0.1413054541597199,1.0,1.0664445250899013,0.2595356550580432,0.0001321200310482,6.373462147780482e-08,-0.0029500728182531,-0.0331709827098538,-0.0331709827098538,-0.4540154454015898,-0.2029520295202952,5.0,1.0664445250899013,0.0283528352835283,-0.0158730158730159,-0.0307692307692307,0.0161290322580645,-0.015625,-0.0454545454545455,-0.0454545454545455,-0.136986301369863,-0.1428571428571428,-0.1764705882352941,-0.0869565217391303,-0.0999999999999999,0.0,0.0161290322580645,0.008,-0.0381679389312977,-0.093525179856115,-0.16,-0.245508982035928,-0.1870967741935484,-0.2363636363636363,-0.1710526315789473,-0.1818181818181818,-0.1063829787234041,-0.0526315789473684,0.0,0.0588235294117647,-0.0381679389312977,-0.136986301369863,-0.1486486486486486,-0.2409638554216867,-0.1870967741935484,-0.1063829787234041,-0.0999999999999999,-0.0999999999999999,-0.0802919708029197,-0.1126760563380281,-0.125,-0.136986301369863,-0.1710526315789473,-0.1188811188811188,-0.1486486486486486,-0.2075471698113208,-0.4521739130434782,-0.4424778761061946,-0.4193548387096774,-0.4272727272727273,-0.4424778761061946,-0.4568965517241379,-0.4028436018957345
BCZB-L,0.0971509971509971,-0.0971509971509971,9.0,0.0787681374000592,0.0340190205652267,1.0,0.4440085592011412,0.0387662705149971,0.0245014245014172,2.433581686426748e-05,0.1002368966538347,-0.0513506695269933,0.0767418725129514,-0.3544321892957383,-1.6923076923076923,3.0,0.1786733238231098,0.0608220479923972,-0.0040080160320642,0.0871459694989107,0.1524249422632795,0.1713615023474179,0.3559782608695652,0.4339080459770115,0.4940119760479042,0.4807121661721067,0.6201298701298701,0.5401234567901234,0.2860824742268042,0.3342245989304813,0.3708791208791209,0.3413978494623655,0.2860824742268042,0.3062827225130891,0.3131578947368423,0.266497461928934,0.3596730245231607,0.3523035230352305,0.3271276595744683,0.2762148337595909,0.2697201017811705,0.2927461139896374,0.2382133995037221,0.1444954128440365,0.0594479830148619,0.0754310344827586,0.1289592760180995,0.108888888888889,0.1392694063926942,0.1577726218097448,0.1995192307692308,0.1713615023474179,0.2111650485436893,0.2412935323383087,0.2506265664160401,0.2412935323383087,0.108888888888889,0.2111650485436893,0.2537688442211057,0.3486486486486486,0.3378016085790885,0.3342245989304813,0.386111111111111,0.2994791666666667,0.1238738738738738,0.2200488997555012,0.2601010101010101
BCZR-L^G00,0.0816873597651574,-0.0816873597651574,8.0,0.015868817372179,0.0665128338660959,1.0,2.1770543656999752,0.0328602486409306,0.0029317729293363,1.904558256421916e-07,0.024634637494761,-0.0977562062852225,-0.0639965895815118,0.1537539906749033,-3.4186229466926807,7.0,1.6770669375480876,0.1189742795575458,-0.0225225225225226,-0.1259842519685038,-0.0431034482758618,0.0230414746543781,-0.0826446280991735,-0.0512820512820511,-0.0593220338983049,-0.2291666666666665,-0.231833910034602,-0.171641791044776,-0.1395348837209301,-0.0133333333333331,-0.1927272727272726,-0.269736842105263,-0.2448979591836734,-0.2371134020618556,-0.2721311475409835,-0.30625,-0.3470588235294116,-0.3272727272727271,-0.2721311475409835,-0.2673267326732672,-0.2210526315789472,-0.1225296442687745,-0.1225296442687745,-0.1897810218978102,-0.1838235294117647,-0.159090909090909,-0.1361867704280154,-0.1838235294117647,-0.0826446280991735,-0.0553191489361701,-0.0305676855895196,0.0045248868778282,-0.0044843049327353,-0.0133333333333331,-0.1155378486055775,-0.0512820512820511,-0.1494252873563217,-0.1294117647058822,0.0,-0.0220264317180616,-0.0711297071129707,0.0622009569377992,-0.0089285714285713,0.0,0.150259067357513,0.1746031746031748,0.0622009569377992
BDAJ-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,0.8628694334551471,1.0,1.143730886850153,-0.1048057259713701,-0.0793744467394473,5.890551019410816e-07,0.0171068427370948,-0.3274179560911041,-0.3397073673807017,-1.0453939932965406,-10.323529411764708,3.0,0.9541284403669724,-0.2027543993879112,0.0350877192982457,-0.0655737704918033,-0.0256410256410256,-0.05,-0.0338983050847457,-0.1739130434782608,-0.1739130434782608,-0.161764705882353,-0.1555555555555556,-0.1678832116788322,-0.7385321100917432,-0.1857142857142857,-0.7233009708737864,-0.7336448598130841,-0.2191780821917809,-0.2297297297297298,-0.2830188679245283,-0.3090909090909091,-0.3294117647058824,-0.2830188679245283,-0.2597402597402598,-0.2500000000000001,-0.7553648068669528,-0.7239709443099274,-0.7285714285714286,-0.731764705882353,-0.7438202247191011,-0.7298578199052133,-0.7164179104477613,-0.7414965986394558,-0.7266187050359713,-0.7212713936430317,-0.6951871657754012,-0.696,-0.7272727272727273,-0.7233009708737864,-0.7178217821782178,-0.7142857142857143,-0.7279236276849643,-0.7212713936430317,-0.6918918918918919,-0.6824512534818942,-0.7348837209302326,-0.7054263565891473,-0.8935574229691877,-0.8949308755760369,-0.8843813387423936,-0.8695652173913043,-0.8654073199527745
