firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,grltnoa,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,ps,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSRC-L^I04,0.2073174927939397,0.2073174927939397,2.0,-0.0605688824094085,1.5279122386676357e-07,0.0057220634388002,0.0378731270692896,1.0,1.8037549378307072,-2.07804448060754,2.8955277533842296e-07,0.0774310693025793,4.584537421175261e-09,-0.066651950945314,0.1115675098781133,-0.1250609601559868,0.1022844643968229,0.2161465146716128,0.0119224104661796,1.299800862927315,4.0,1.312989227876332,8.568292593542713,-0.1248381083569776,0.1162790697674418,0.0,-0.0752688172043011,0.048780487804878,-0.0652173913043479,-0.0652173913043479,-0.0444444444444445,-0.0549450549450549,-0.1568627450980392,-0.271186440677966,-0.312,-0.410958904109589,-0.0851063829787234,-0.3228346456692913,-0.5425531914893618,-0.0652173913043479,-0.5,-0.5274725274725275,-0.5825242718446602,-0.4723926380368097,-0.0947368421052631,-0.5141242937853108,-0.5612244897959184,-0.5222222222222223,-0.0752688172043011,-0.0851063829787234,-0.0652173913043479,-0.5168539325842697,-0.1134020618556701,-0.5825242718446602,-0.0851063829787234,-0.4189189189189189,-0.3943661971830986,-0.0444444444444445,-0.4625,-0.4522292993630573,-0.3857142857142857,-0.0227272727272727,-0.3768115942028985,0.0886075949367088,-0.271186440677966,-0.3484848484848485,-0.3986013986013985,0.0,-0.0227272727272727,0.036144578313253,-0.3582089552238806,-0.2833333333333333,-0.328125
FSRD-L^L07,0.118804837562248,-0.118804837562248,12.0,0.1384381338742394,4.346137591520177e-07,0.0162763766027028,0.0093453076133435,1.0,0.7372296364473078,0.029073698444895,7.738523569658136e-08,0.0543040075883319,3.715540415757966e-08,-0.0012677484787018,0.3754719701519314,-0.0409912357470788,-0.0705743104710983,-0.0423925914052442,-0.1381436697116816,-1.848708487084871,4.0,0.6576161988034973,6.369377990430622,0.1269895022011513,-0.1428571428571428,-0.0253164556962025,-0.0493827160493827,-0.0253164556962025,-0.125,0.2622950819672132,0.2125984251968504,0.1492537313432835,0.1492537313432835,0.3275862068965518,0.2727272727272727,0.2727272727272727,0.3050847457627119,0.1666666666666667,0.1492537313432835,0.2125984251968504,0.2222222222222223,0.4951456310679611,0.6210526315789475,0.8554216867469882,1.0,0.7906976744186047,0.711111111111111,0.54,0.75,0.8117647058823529,0.75,0.2727272727272727,0.3508771929824563,0.2419354838709677,0.2419354838709677,0.2222222222222223,0.2222222222222223,0.3999999999999999,0.5555555555555556,0.6559139784946235,0.54,0.4259259259259258,-0.4539007092198581,-0.4797297297297297,-0.4652777777777778,-0.3529411764705882,-0.4031007751937985,-0.4539007092198581,-0.5157232704402516,-0.5,-0.4615384615384614,-0.5032258064516129,-0.5172413793103448
FSRH-L^J04,0.0607912512061756,-0.0607912512061756,11.0,-0.049560853199498,4.336443895162122e-07,0.0162400735061547,0.0092676255598287,1.0,0.458137347130762,-2.0424710424710426,6.103143259857801e-07,-0.0603623887638026,1.1749922912924834e-08,-0.0531158511083228,0.0667569325089095,0.00377838535704,-0.5602535365631579,-0.5541252323153523,-0.2865093110994751,-1.4921052631578948,5.0,0.4247412982126059,13.862962962962964,-0.0702930948832588,0.0,-0.111111111111111,-0.111111111111111,-0.0588235294117647,0.0,0.0666666666666666,0.0,-0.111111111111111,-0.111111111111111,-0.2727272727272727,-0.2727272727272727,-0.2727272727272727,-0.1578947368421053,-0.2727272727272727,-0.4285714285714286,-0.4482758620689654,-0.4666666666666667,-0.4666666666666667,-0.4838709677419355,-0.3846153846153846,-0.4074074074074074,-0.2,-0.1578947368421053,-0.1578947368421053,-0.0588235294117647,-0.0588235294117647,-0.3333333333333332,-0.5,-0.5897435897435898,-0.5675675675675675,-0.4838709677419355,-0.36,-0.111111111111111,0.0666666666666666,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.2307692307692308,0.1428571428571428,0.0,0.0666666666666666,0.1428571428571428,0.2307692307692308,0.0666666666666666,-0.111111111111111,-0.0588235294117647,0.0666666666666666,0.0
FSRI-L,0.0430883743421251,-0.0430883743421251,12.0,0.1335587100102249,1.930424226935855e-07,0.0072294792925778,0.000415239650151,1.0,3.855542590431739,0.1369307291605422,4.20193904932277e-08,0.0341425715728983,9.35133997710896e-10,0.1008023286876261,0.5370146799454505,0.0204605653554129,-0.0510098996484018,-0.0483616587169986,-0.0841673559229482,-0.2370996864012164,4.0,3.1410035005834307,4.157244094488189,0.0962946043875039,-0.024113475177305,0.0247093023255813,-0.0084388185654009,0.119047619047619,0.175,0.4128256513026052,0.3007380073800738,0.036764705882353,0.2959558823529411,0.3202247191011236,0.3177570093457944,0.3662790697674418,0.4185110663983904,0.3905325443786982,0.2771739130434782,0.3877952755905511,0.552863436123348,0.6395348837209303,0.7364532019704435,0.8123393316195371,1.0614035087719298,1.1234939759036149,1.0258620689655171,0.9583333333333331,1.0494186046511629,1.0085470085470083,0.947513812154696,0.5326086956521741,0.61697247706422,0.444672131147541,0.6433566433566433,0.7153284671532845,1.0028409090909092,1.073529411764706,1.0142857142857142,1.043478260869565,1.0028409090909092,0.9583333333333331,1.5178571428571428,1.7115384615384612,1.0614035087719298,1.0614035087719298,0.9692737430167596,0.9915254237288136,0.9583333333333331,1.0857988165680474,0.855263157894737,1.0200573065902576,0.444672131147541
FSRJ-L,0.0129982668977469,-0.0129982668977469,11.0,0.4137209788747124,6.275764746310027e-07,0.0235028708433455,0.0011756549376939,1.0,1.3742608695652174,0.1653958944281525,8.969890226230739e-08,0.1909878682841264,1.887490280112901e-06,0.171303074670571,3.3946699201378583,-0.0055182000098166,-0.1376079427266113,-0.1585981109191812,-0.17672391562226,-0.2640845070422535,4.0,0.9311304347826088,3.488235294117647,0.0551601423487544,0.0978260869565217,0.0823529411764707,-0.0264550264550263,-0.2333333333333332,-0.2203389830508474,-0.2333333333333332,-0.2268907563025209,-0.0799999999999999,-0.1153846153846154,-0.1153846153846154,-0.1401869158878504,-0.0515463917525772,-0.1520737327188939,-0.1238095238095238,-0.2520325203252032,-0.2868217054263565,-0.3235294117647059,-0.3260073260073259,-0.361111111111111,-0.3056603773584905,-0.3185185185185185,-0.2977099236641222,-0.2610441767068273,-0.2333333333333332,-0.1822222222222221,-0.1024390243902437,-0.0315789473684209,-0.2268907563025209,-0.2755905511811023,-0.3655172413793103,-0.3566433566433565,-0.3333333333333332,-0.2396694214876032,-0.136150234741784,-0.2170212765957446,-0.2333333333333332,-0.1481481481481481,-0.2755905511811023,-0.2236286919831224,-0.2203389830508474,-0.2170212765957446,-0.2396694214876032,-0.2396694214876032,-0.2034632034632034,-0.2170212765957446,-0.2333333333333332,-0.2868217054263565,-0.2840466926070037,-0.2698412698412697
FSRL-L^A01,0.0366951823502926,-0.0366951823502926,12.0,-0.0716301280659865,0.0001259259259259,4.715952385891954,0.0028163103428859,1.0,1.2226628895184135,-0.0973451327433629,3.148148148148148e-05,-0.0258892390814943,1.4153251791226481e-08,0.0225743433904927,0.0013895409237024,-0.0751394901336696,-0.0424629526757744,-0.111788293500379,0.1390528239157408,-0.3995098039215687,6.0,0.9172804532577904,4.64180790960452,0.0041554632119285,0.0,0.0285714285714286,0.0285714285714286,0.0,0.0,-0.9238900634249472,-0.027027027027027,0.0,0.0,0.0285714285714286,-0.9251559251559252,-0.9274193548387096,-0.9242105263157896,-0.9256198347107438,-0.9333333333333332,-0.9291338582677166,-0.0769230769230769,-0.930635838150289,-0.9217391304347826,-0.9170506912442395,-0.9174311926605504,-0.9191011235955056,-0.9227467811158798,-0.9172413793103448,-0.9111111111111112,-0.9095477386934674,-0.9158878504672896,-0.9235668789808916,-0.9345454545454546,-0.9421221864951768,-0.933456561922366,-0.9344262295081968,-0.9307692307692308,-0.9242105263157896,0.0909090909090908,-0.9227467811158798,-0.9158878504672896,-0.9183673469387756,-0.9124087591240876,-0.91,-0.9192825112107624,-0.920704845814978,-0.9174311926605504,-0.9168591224018476,-0.9142857142857144,0.3333333333333332,-0.9076923076923076,-0.9128329297820824,-0.9166666666666666
FSRQ-L^J19,0.0839932126696832,-0.0839932126696832,15.0,0.5716363636363636,1.16464093475191e-06,0.0436160477246085,-0.020865106899977,1.0,0.6021765417170495,0.3341740226986128,9.081557383462436e-08,0.3807975113121991,1.4381554259375428e-08,0.4054545454545453,0.3896008975309381,-0.0573563901682595,0.2909971901559766,0.4796881833852167,-0.7380906812485758,-1.8000000000000005,5.0,0.4667472793228536,12.82043343653251,0.4152426520847573,0.0381355932203391,0.0678733031674208,-0.0125523012552302,-0.034764826175869,-0.0817120622568093,0.0216450216450214,0.1132075471698113,0.1373493975903612,0.2654155495978552,0.1158392434988178,-0.02880658436214,-0.067193675889328,-0.1777003484320558,-0.2435897435897436,-0.3257142857142857,-0.301775147928994,-0.3257142857142857,-0.2693498452012384,-0.1601423487544484,-0.1194029850746269,-0.1060606060606061,-0.0634920634920636,-0.0888030888030888,-0.1194029850746269,-0.076320939334638,-0.1060606060606061,-0.0940499040307102,-0.3159420289855073,-0.3586956521739131,-0.3489655172413793,-0.3333333333333333,-0.301775147928994,-0.3453536754507629,-0.3723404255319149,-0.3655913978494625,-0.2760736196319018,-0.2484076433121019,-0.3237822349570202,-0.3237822349570202,-0.3525377229080932,-0.3038348082595871,-0.2693498452012384,-0.3079178885630499,-0.3352112676056338,-0.3480662983425414,-0.3237822349570202,-0.2693498452012384,-0.2997032640949555,-0.2738461538461538
FSRS-L,0.1169849285625624,-0.1169849285625624,11.0,-0.007731103374223,1.0280828762975105e-06,0.0385019197414669,-0.0795875661872333,1.0,1.8626150490343865,-0.1150023758732598,-2.2866904589554618e-07,-0.0545106519196969,2.1655741795646e-09,0.0122734519897178,0.0912903583995892,-0.0549261412731465,-0.128065734735787,-0.1576216959611621,-0.014562525651071,-0.9197226502311248,2.0,1.2221709907960772,2.698993902951106,-0.0424346437361079,0.0113636363636364,0.1354838709677419,-0.1619047619047618,0.0731707317073171,-0.0880829015544041,0.0114942528735633,0.1354838709677419,0.0414201183431952,-0.2380952380952381,-0.2280701754385964,-0.0927835051546391,-0.1813953488372093,-0.0927835051546391,-0.1578947368421052,-0.2142857142857143,-0.111111111111111,-0.1813953488372093,-0.169811320754717,-0.0974358974358974,-0.2347826086956521,-0.14975845410628,-0.2212389380530972,-0.1287128712871287,-0.1538461538461538,-0.1737089201877933,-0.1538461538461538,-0.1737089201877933,-0.3846153846153846,-0.4465408805031446,-0.4567901234567901,-0.4412698412698412,-0.4394904458598726,-0.4430379746835443,-0.4013605442176871,-0.3972602739726028,-0.453416149068323,-0.5577889447236181,-0.5789473684210527,-0.5392670157068062,-0.4913294797687861,-0.5,-0.5392670157068062,-0.5319148936170213,-0.5463917525773196,-0.5769230769230769,-0.5858823529411765,-0.5809523809523809,-0.6088888888888888,-0.6408163265306123
FSSO-L,0.1213215210317554,-0.1213215210317554,5.0,-0.0211965972646519,1.8359725490968024e-06,0.0687575577442118,0.0053197287435863,1.0,1.1448080521976631,0.046388376109093,1.4606701705197645e-07,-0.0285252832339736,8.05367933897888e-10,0.0381867744512854,0.0102617481420348,-0.0980113650095225,-0.0057698785639527,-0.0496602681548218,0.103852377007422,-3.6537911301859807,7.0,0.7454858125537404,6.860403248389806,0.0067600887646913,0.0909090909090908,0.0576923076923077,0.1,0.0784313725490197,0.0377358490566037,0.0476190476190476,0.0576923076923077,0.0784313725490197,0.0377358490566037,0.1,0.0784313725490197,0.0185185185185186,0.1458333333333334,0.1578947368421053,0.0679611650485436,0.1,-0.0178571428571429,0.1956521739130434,0.0891089108910891,0.264367816091954,0.4473684210526316,0.5277777777777779,0.5714285714285716,0.4473684210526316,0.4102564102564103,0.2790697674418605,0.1578947368421053,-0.0983606557377048,0.0185185185185186,-0.1911764705882352,-0.2028985507246375,-0.341317365269461,-0.4907407407407407,-0.5217391304347825,-0.5703125,-0.60431654676259,-0.6232876712328766,-0.65625,-0.6333333333333333,-0.6153846153846154,-0.6283783783783783,-0.6333333333333333,-0.6583850931677018,-0.6518987341772151,-0.6551724137931034,-0.6451612903225806,-0.6496815286624203,-0.6496815286624203,-0.6369636963696369
FSSR-L,0.0402208201892744,0.0402208201892744,11.0,-0.1729106628242075,2.3523764911423147e-06,0.0880969938822958,0.0539158302386481,1.0,2.139650872817955,-0.0302158273381294,1.4658725909195432e-07,-0.0173501577287064,1.025901387233872e-09,-0.6772334293948126,0.0307198723153983,-0.0547575231743341,0.1603874035840629,0.1521987538358713,-0.0408979127042776,1.2142857142857144,4.0,1.371571072319202,4.126865671641791,-0.3501762632197415,-0.0689655172413792,0.1153846153846154,0.294642857142857,0.2608695652173913,0.0740740740740739,0.0357142857142858,0.3809523809523809,0.3181818181818181,0.6111111111111109,0.4499999999999999,0.1788617886178862,0.0507246376811594,0.1599999999999999,0.1599999999999999,0.0984848484848484,0.1599999999999999,0.0507246376811594,0.1153846153846154,0.0507246376811594,0.0357142857142858,0.1599999999999999,0.4499999999999999,0.3425925925925925,0.2608695652173913,0.0211267605633802,0.2288135593220339,0.2288135593220339,-0.1944444444444445,-0.1853932584269663,-0.4176706827309238,-0.42,-0.4746376811594203,-0.5538461538461539,-0.4669117647058823,-0.5134228187919463,-0.5833333333333334,-0.6401985111662531,-0.6612149532710281,-0.7542372881355932,-0.7279549718574109,-0.7156862745098039,-0.7324723247232472,-0.7786259541984732,-0.8053691275167785,-0.839779005524862,-0.8427331887201736,-0.8385300668151447,-0.8388888888888889,-0.8535353535353536
FSSU-L^H22,0.0141862955032119,-0.0141862955032119,33.0,0.1385231825987408,4.59973137568766e-05,1.7226090653005297,0.006885559760037,1.0,1.4351527290936406,0.6703645007923931,1.2437603814715207e-05,0.0085653104925052,1.413226143668365e-07,0.0188895248998282,0.0024568264640844,0.0156450066212383,0.1912743165127541,0.3981124718272232,-0.2928925392591689,-0.1859649122807016,7.0,1.1442163244867305,13.45181347150259,0.0146955366215898,0.0393700787401574,0.0241935483870967,0.0241935483870967,-0.0230769230769231,-0.0230769230769231,-0.0305343511450382,-0.0078125,0.0,-0.0305343511450382,0.0,-0.0155038759689922,-0.0451127819548872,0.016,0.0079365079365079,-0.0522388059701492,-0.0378787878787879,-0.0305343511450382,-0.0305343511450382,-0.0305343511450382,-0.0378787878787879,-0.0592592592592593,-0.0797101449275361,-0.0797101449275361,-0.0378787878787879,-0.0078125,-0.0078125,-0.0592592592592593,-0.0661764705882353,-0.0661764705882353,-0.0305343511450382,-0.0305343511450382,-0.0155038759689922,-0.0230769230769231,0.0,0.0,0.0495867768595041,0.0762711864406779,0.1043478260869565,0.1043478260869565,0.0672268907563025,0.0409836065573769,0.0495867768595041,0.1339285714285714,0.1043478260869565,0.1043478260869565,0.1043478260869565,0.1759259259259258,-0.7779720279720279,-0.7840136054421769
FSUD-L^F02,0.1193037078969714,-0.1193037078969714,11.0,0.1060318169963861,3.4404023573698665e-07,0.0128843791192059,0.0922319175508744,1.0,1.3712259835315646,0.2439568612867236,6.075130022181768e-08,0.0306396829889583,6.059450116547196e-08,0.1888156178979917,3.127335541407826,-0.1089882741544264,0.3243624844361591,0.3369245547226013,0.2666261316305978,-1.9029345372460496,7.0,1.336688014638609,4.237288135593221,0.5095009767359261,0.0559566787003609,-0.0018018018018017,-0.0035971223021582,0.1329243353783231,0.0146520146520146,0.1422680412371135,0.1712473572938688,0.2974238875878221,0.6636636636636637,0.3221957040572791,0.319047619047619,0.2853828306264503,0.2794457274826789,0.3317307692307691,0.1862955032119915,0.1812366737739872,0.3159144893111638,0.3645320197044337,0.2477477477477476,0.5431754874651811,1.0671641791044777,1.4086956521739131,0.8779661016949152,0.742138364779874,0.319047619047619,0.4205128205128206,0.5738636363636365,0.0862745098039217,0.0165137614678898,-0.0142348754448399,0.0127970749542962,0.0355140186915887,-0.0578231292517006,-0.0280701754385964,-0.0448275862068965,-0.0513698630136986,-0.171898355754858,-0.187683284457478,-0.2063037249283668,-0.2028776978417266,-0.1852941176470588,-0.1780415430267062,-0.0947712418300653,-0.1370716510903427,-0.0977198697068403,-0.1731343283582089,-0.1450617283950618,-0.0641891891891891,0.0259259259259259
FSUE-L,0.0260616855723258,-0.0260616855723258,11.0,0.0062065074290013,1.0378660029352517e-07,0.0038868299889712,-0.0446557554663812,1.0,1.448252688172043,0.2604961832061068,2.3098607483948824e-08,-0.010874660166864,9.311193427091084e-07,0.0142937746849727,13.646707143921088,-0.0654899977165036,-0.1241919875904662,-0.1802084367245656,0.3616459339600499,-0.4727891156462585,6.0,0.9838709677419356,3.191570881226053,0.3912317327766179,-0.1526232114467408,0.0037234042553191,-0.0892857142857141,-0.0298200514138816,-0.0560280140070034,-0.1140845070422534,-0.1465400271370419,-0.1300138312586445,-0.1605871886120996,-0.0979923518164436,-0.058383233532934,0.2749999999999999,0.3585313174946005,0.4448698315467074,0.4571428571428573,0.4526558891454966,0.4673405909797823,0.5725,0.4273827534039334,0.3430604982206406,0.3803950256035113,0.3614718614718615,0.5817267393126573,0.7635514018691592,0.7635514018691592,0.7886255924170615,0.9235474006116208,0.5725,0.7030685920577617,0.6337662337662338,0.9863157894736844,0.9157360406091372,1.0781938325991192,1.3886075949367087,1.3855878634639698,1.2817412333736398,1.4348387096774196,1.4130434782608696,1.5465587044534417,1.8333333333333333,1.7034383954154726,1.6728045325779042,1.6502808988764044,1.536290322580645,1.425449871465296,1.5569105691056913,1.516,1.5569105691056913,1.5126498002663116
FSUH-L,0.1047446251820999,-0.1047446251820999,12.0,0.1491504303015355,2.9310758452166e-06,0.1097694062905725,0.0087048387533233,1.0,2.3261187741162908,0.0518048410221811,3.403773152518746e-07,0.000947040618862,1.4034570225081454e-08,0.2039252845961137,0.0912387369757172,-0.2335254597833622,0.3902910013922924,0.289763579230013,0.2913718628202041,-1.496841015018125,7.0,1.502009136470484,8.937210521716334,0.1449130555252352,-0.0585241730279898,0.1731343283582089,0.1627218934911243,0.0916666666666667,0.0621621621621621,0.1325648414985589,0.0856353591160221,0.1070422535211268,0.2397476340694007,0.2092307692307693,0.1661721068249257,0.1008403361344538,0.4290909090909092,0.4343065693430656,0.5,0.4448529411764705,0.3232323232323231,0.1491228070175438,0.5115384615384615,0.6375000000000002,0.4290909090909092,0.1491228070175438,0.267741935483871,0.1945288753799392,0.2281249999999999,0.1909090909090909,0.048,-0.1266666666666666,-0.0320197044334974,-0.0552884615384615,-0.0598086124401913,-0.0461165048543689,-0.0530120481927711,0.0076923076923076,0.0369393139841689,-0.1047835990888381,0.0369393139841689,0.0621621621621621,0.0452127659574468,0.0424403183023873,0.0076923076923076,-0.0687203791469193,-0.0731132075471697,-0.0752941176470587,-0.1456521739130434,-0.1638297872340425,0.0128865979381445,-0.1208053691275167,-0.1208053691275167
FSUM-L^D21,0.1882218736631969,-0.1882218736631969,12.0,-0.6077029978161604,5.874192569213601e-07,0.0219989746021539,-0.092673783920481,1.0,2.115702479338843,-0.49479618386817,-1.8958767433685105e-07,-0.5024953657493053,7.318403406671881e-09,-0.9186023426642844,0.2126395703444399,-0.1451963926770702,0.0653202748064407,0.5101022042149832,0.1812978491998599,-1.75531914893617,6.0,1.7140495867768597,6.192872117400419,-0.4238346011312659,0.1810344827586207,-0.072,-0.2418300653594771,-0.2467532467532468,-0.1944444444444444,-0.1470588235294119,-0.0333333333333333,-0.0333333333333333,0.0,-0.1773049645390071,-0.2467532467532468,-0.2750000000000001,-0.1470588235294119,-0.2162162162162162,-0.3136094674556213,-0.2054794520547945,-0.2317880794701987,-0.1343283582089554,-0.1407407407407408,0.0086956521739129,0.0943396226415094,0.1372549019607842,0.1599999999999999,0.0943396226415094,0.0357142857142855,0.0943396226415094,-0.2266666666666666,-0.3095238095238095,-0.3926701570680628,-0.4579439252336449,-0.3989637305699481,-0.3829787234042553,-0.3958333333333333,-0.4257425742574258,-0.4978354978354978,-0.4867256637168141,-0.5146443514644352,-0.5063829787234043,-0.4867256637168141,-0.4141414141414141,-0.4502369668246445,-0.3829787234042553,-0.4257425742574258,-0.4654377880184331,-0.4774774774774776,-0.4956521739130435,-0.526530612244898,-0.5186721991701245,-0.5486381322957199
FSUT-L^F07,0.1050916255573826,-0.1050916255573826,12.0,0.0914301648283554,3.406181015452539e-07,0.0127562194746555,0.0342094167078382,1.0,1.3182448838015957,0.040107853050219,7.339955849889627e-08,-0.0354354621276011,2.25646114246019e-06,0.0145309208080307,5.828352207751943,-0.1017745311135972,0.2438834230769296,0.5881691599943134,-0.107611698554894,-0.8889724310776943,5.0,0.7203433922996878,13.846769887880406,0.0282282044166038,0.0766488413547237,0.1,0.0978473581213306,0.1153081510934392,0.0851063829787235,0.095703125,0.1287726358148895,0.0625,0.1287726358148895,0.1043307086614173,-0.0681063122923586,-0.0618729096989966,-0.1095238095238094,-0.1551204819277107,-0.2742561448900388,-0.2569536423841059,-0.2695312499999999,-0.3108108108108108,-0.3175182481751825,-0.3581235697940503,-0.436180904522613,-0.3610478359908883,-0.4521484375,-0.4240246406570841,-0.3828382838283828,-0.4373119358074222,-0.4558680892337536,-0.4499999999999999,-0.4378757515030059,-0.4031914893617021,-0.4006410256410255,-0.4144050104384134,-0.3882224645583424,-0.3544303797468353,-0.3595890410958904,-0.3752783964365256,-0.3529411764705882,-0.3682432432432433,-0.2987499999999999,-0.277061855670103,-0.2164804469273742,-0.19164265129683,-0.2008547008547008,-0.1701183431952662,-0.1749999999999999,-0.1448170731707315,-0.0681063122923586,-0.1151419558359621,-0.0966183574879226
FSUX-L^C11,0.0228675518622226,-0.0228675518622226,12.0,0.1485788218170054,0.0012127647058823,45.41829306536729,-0.0011492665934418,1.0,0.8823546331851979,0.1047583324402529,0.0001495294117647,0.0947294733989691,1.321886615330109e-09,0.1702583592770792,5.4681008571624185e-05,0.0279215923921893,-0.242435418240154,-0.3069294293705801,-0.2147691999708997,-0.3983739837398373,4.0,0.700651507960478,3.678758754065696,-0.1003454008656519,0.0408163265306122,0.0208333333333332,0.0425531914893617,0.0,-0.02,-0.02,0.0,0.0,0.0,0.0208333333333332,0.441176470588235,0.6333333333333333,0.441176470588235,0.2249999999999998,0.1666666666666667,0.2249999999999998,-0.5,0.441176470588235,0.441176470588235,0.4000000000000001,0.4000000000000001,0.53125,0.4000000000000001,0.8846153846153846,0.96,1.0416666666666663,0.3611111111111111,0.2564102564102564,0.2249999999999998,0.1136363636363635,0.1666666666666667,-0.3950617283950618,0.2894736842105263,0.2894736842105263,0.1951219512195121,0.1666666666666667,0.2894736842105263,0.3243243243243243,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2564102564102564,0.2894736842105263,0.1395348837209302,0.4848484848484848,0.1666666666666667,0.1136363636363635,0.0208333333333332
FSVC-L^L10,0.0397651388626073,-0.0397651388626073,12.0,0.5951987815466955,8.321023735181926e-07,0.0311624087323193,-0.0096077656063014,1.0,1.8819328226281675,0.140422048167744,4.7885716944704473e-08,0.2118083265458325,1.3831247160624753e-08,0.1218951503850369,0.1202584213762287,0.0090614136928516,-0.1227963090037509,-0.1199688893227111,-0.1473375768282965,-1.349841742692236,4.0,1.1166057748968767,4.466662267097824,0.1884346375581635,-0.0563725490196078,0.2289156626506026,0.2439024390243902,0.3246753246753247,0.1492957746478873,0.3830508474576271,0.4166666666666667,0.3076923076923077,0.0597402597402596,-0.0511627906976743,0.0515463917525773,-0.1839999999999999,-0.1839999999999999,-0.2077669902912622,-0.2842105263157894,-0.1319148936170212,-0.0620689655172412,-0.158762886597938,0.0569948186528497,0.0303030303030302,0.0329113924050632,0.2071005917159765,0.2993630573248407,0.2911392405063291,0.3161290322580645,0.3509933774834437,0.2830188679245282,0.1791907514450867,0.192982456140351,0.1623931623931624,0.1525423728813559,0.1239669421487603,-0.04,-0.0331753554502368,-0.1013215859030837,-0.1319148936170212,-0.2183908045977011,-0.3084745762711864,-0.2842105263157894,-0.2301886792452829,-0.1757575757575757,-0.1888667992047714,-0.1968503937007873,-0.2123552123552122,-0.231638418079096,-0.2359550561797753,-0.2228571428571428,-0.3300492610837438,-0.3267326732673267
FSVE-L^L05,0.0205008542022584,-0.0205008542022584,11.0,-0.1112073036360774,1.206403659233848e-07,0.0045180070531776,0.0013811839928205,1.0,1.1510476190476189,0.2626329787234042,1.5596213709421256e-08,0.0510021250885406,2.631058898246917e-07,-0.3030851566189202,3.375426493827201,-0.125087706118479,-0.1616763905993431,-0.1507060197417779,-0.3255162472012376,-0.5010183299389002,6.0,1.1464761904761904,4.1000000000000005,-0.2947360038225691,-0.0877796901893287,0.0890346766635425,0.0104347826086956,0.0375,0.0729455216989842,-0.0475409836065573,-0.0545158665581774,-0.0332778702163062,-0.02106149957877,0.0563636363636363,0.0060606060606058,0.0375,17.15625,17.15625,17.15625,17.15625,0.1173076923076921,0.2205882352941175,17.15625,17.444444444444443,17.444444444444443,0.5660377358490565,17.15625,0.537037037037037,0.7987616099071206,1.2346153846153842,0.8099688473520248,0.4935732647814908,0.5411140583554375,0.4561403508771928,0.4416873449131511,0.5209424083769634,0.6743515850144091,0.98972602739726,0.9661590524534684,1.0530035335689043,1.03859649122807,0.8802588996763754,1.0602836879432624,1.167910447761194,1.2007575757575757,1.167910447761194,1.2133333333333334,1.221797323135755,1.4008264462809916,1.482905982905983,1.3909465020576128,1.5371179039301306,1.5151515151515151
FSVI-L^B17,0.0131109707692227,-0.0131109707692227,27.0,-0.0441013003383973,1.0331510840156317e-06,0.0386917251854588,0.0019464811603801,1.0,1.5119163740900845,0.2087631491078048,2.905218634752044e-07,-0.0243428549270703,9.810187838333217e-08,-0.0251061839085706,0.1416329169100868,-0.1267392948056053,-0.0639369535032591,-0.0746361386242384,-0.0337158032587402,-0.1858979871018175,5.0,1.4251101138095137,8.699138078033055,-0.1042398235009499,-0.3918918918918919,0.48,0.15625,0.1935483870967742,0.0277777777777779,-0.26,-0.3392857142857143,-0.4714285714285714,-0.6542056074766356,-0.6224489795918368,-0.4032258064516129,-0.2884615384615385,-0.3018867924528302,-0.3508771929824561,-0.3983739837398373,-0.4263565891472868,-0.4518518518518519,-0.4393939393939394,-0.4714285714285714,-0.4931506849315068,-0.2952380952380953,-0.5515151515151515,-0.408,-0.4307692307692308,-0.3018867924528302,-0.3018867924528302,-0.3272727272727274,-0.4173228346456693,-0.5,-0.5375000000000001,-0.5722543352601156,-0.4714285714285714,-0.421875,-0.4032258064516129,-0.2210526315789474,-0.2448979591836735,-0.1956521739130435,-0.159090909090909,-0.1777777777777778,-0.0864197530864198,-0.1868131868131868,-0.1685393258426966,-0.1777777777777778,-0.2448979591836735,-0.3148148148148149,-0.3565217391304347,-0.308411214953271,-0.2884615384615385,-0.2745098039215686
