firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBXK-L,10.0,0.1163968645539872,3.074027146685308e-07,0.0282128146107652,0.4091329456010193,-0.0046720915237657,1.0,0.0398735541346361,0.1184509747643123,5.029928346731912e-08,0.0541975887659317,7.977904524500986e-06,0.1006612462959989,1.5554002097168821e-07,0.1131280670517219,24.870575260340004,-0.1158504725391714,-0.0726058315186976,1.051186574682156,0.051186574682156,0.6641929629934287,-0.0237288135593221,0.0278745644599303,0.0260869565217392,-0.0150250417362269,-0.0634920634920633,-0.0327868852459015,-0.0923076923076922,-0.0166666666666666,-0.0067340067340067,0.1614173228346458,0.1729622266401591,0.1967545638945234,0.2190082644628099,0.1871227364185113,0.2040816326530612,0.2016293279022403,0.1776447105788423,0.1545988258317026,0.1614173228346458,0.1991869918699187,0.2164948453608248,0.2394957983193277,0.277056277056277,0.3470319634703198,0.3947990543735225,0.3785046728971963,0.3657407407407407,0.3111111111111111,0.3439635535307519,0.4148681055155876,0.3594470046082951,0.3532110091743119,0.3439635535307519,0.4603960396039603,0.4114832535885169,0.3947990543735225,0.4114832535885169,0.5608465608465609,0.524547803617571,0.4824120603015076,0.4750000000000001,0.4182692307692308,0.4824120603015076,0.3720930232558141,0.4014251781472684,0.4786967418546366,0.5526315789473686,0.3470319634703198,0.446078431372549
BCPS-L^C06,9.0,0.0151417170076181,2.906586422616257e-05,2.6676076683272854,0.1390707569830485,-0.0225968677264904,1.0,0.0450979373408842,0.0821036548590729,3.59637825114708e-06,-0.0437375745526743,4.111287378648336e-06,-0.0438636614564439,3.8716685863474975e-05,-0.0312652002377992,0.1397411652417456,-0.2159866155778414,0.5035264181005197,0.0528252196612706,-0.1654538274947819,0.4564031050258509,0.0318471337579617,0.1214285714285714,-0.7757142857142857,-0.9790666666666666,0.2975206611570249,0.3771929824561404,0.3083333333333333,-0.7603053435114504,0.4017857142857142,0.4272727272727272,0.3305084745762714,0.3534482758620692,0.3771929824561404,0.2764227642276424,0.5392156862745099,-0.7338983050847459,-0.7338983050847459,0.2661290322580645,0.3083333333333333,0.5544554455445545,0.5858585858585859,-0.0063291139240506,0.5096153846153846,-0.0924855491329479,0.4811320754716981,0.5096153846153846,0.5096153846153846,-0.6701680672268907,-0.6756198347107438,-0.6762886597938145,-0.6715481171548117,-0.970377358490566,-0.7283737024221453,-0.7307032590051458,-0.7487999999999999,-0.7288428324697755,-0.7283737024221453,-0.7231040564373897,-0.7288428324697755,-0.7426229508196721,-0.7413509060955519,-0.7539184952978056,-0.7438825448613376,-0.7694566813509545,-0.76103500761035,-0.7546875,-0.7479935794542536,-0.7785613540197461,-0.7734487734487734
BCUB-L^L00,9.0,0.1094408653463772,1.530107972774523e-07,0.014043029065924,0.2050718954248366,0.0166285307371248,1.0,0.1261061946902655,0.2098613251155624,5.8655438080123724e-08,-0.022622728301031,3.410591258908953e-07,0.0450966356478168,3.861905222165754e-07,0.0751953124999999,3.872342000016306,0.0618327498858471,0.023510639213964,0.0978421900161031,0.0978421900161031,0.7430758574721876,-0.0018621973929235,-0.0182815356489944,0.22883295194508,0.1573275862068965,0.1004098360655738,0.0112994350282487,-0.1997019374068553,-0.0898305084745763,0.0037383177570093,0.0386847195357833,-0.0478723404255317,0.00561797752809,-0.0055555555555556,0.0112994350282487,-0.0306859205776173,-0.077319587628866,-0.0236363636363635,-0.0545774647887323,-0.095959595959596,-0.0236363636363635,0.0228571428571429,-0.011049723756906,0.0151228733459356,-0.011049723756906,0.0761523046092185,0.1026694045174538,0.1141078838174274,0.1699346405228758,0.2149321266968327,0.2430555555555555,0.1906873614190687,0.2517482517482516,0.2971014492753625,0.3492462311557789,0.3948051948051947,0.4793388429752068,0.4358288770053475,0.565597667638484,0.5794117647058825,0.4057591623036649,0.4358288770053475,0.5042016806722691,0.5475504322766569,0.4513513513513514,0.3875968992248062,0.52991452991453,0.4834254143646408,0.3033980582524271,0.3629441624365483
BCYN-L,9.0,-0.0008871365204534,4.863323504666812e-07,0.0446346235352188,0.2298042197300893,0.0242429058239281,1.0,0.0830505447401321,0.0106769650159018,8.13286735777053e-08,-0.0276120506878359,3.7134471520081504e-06,-0.0018728437654016,5.722521588431279e-07,-0.0098354454321921,13.806218289918618,-0.0320315819943215,0.2194962137772092,0.2415011037527593,0.2415011037527593,0.8345870475809096,0.0746175460505775,-0.0532072125332544,3.116966580976864,42.28378378378378,3.417931034482759,3.00375,2.1998001998002,2.302061855670104,2.2094188376753507,2.0446768060836504,2.079807692307692,2.2517766497461933,2.3894179894179897,2.444086021505376,52.38333333333334,2.407446808510638,2.2517766497461933,2.2851282051282054,2.2750511247443765,2.3469174503657264,2.433011789924973,55.19298245614036,55.19298245614036,2.059216809933142,2.378691983122363,2.5082146768893754,2.4891067538126364,2.422008547008548,2.425668449197861,2.627406568516421,2.4891067538126364,2.690092165898618,2.570791527313266,2.845138055222089,2.944581280788178,3.023869346733669,3.0137844611528823,3.3109017496635262,3.170572916666667,2.873035066505442,2.845138055222089,2.737456242707118,2.677382319173364,2.3434237995824634,2.586786114221725,2.859036144578313,2.845138055222089,2.668957617411225,2.586786114221725
BCYO-L^K98,8.0,0.2611374584562529,2.153082919914954e-07,0.019760570210535,0.0272313627791906,-0.0383919066264598,1.0,0.1854655563966692,0.2595356550580432,7.682494684620836e-08,0.0001321200310482,5.516981680454076e-08,-0.0029500728182531,4.569525159461375e-06,0.2611195869029456,1.064737395515959,0.0930306151574193,0.0283528352835283,0.0283528352835283,0.0283528352835283,1.097647801455111,0.0121951219512195,0.1884057971014492,0.1884057971014492,0.1081081081081081,0.3225806451612902,0.3015873015873014,0.2615384615384615,0.3225806451612902,0.28125,0.2424242424242422,0.2424242424242422,0.1232876712328767,0.1156462585034012,0.0718954248366012,0.1884057971014492,0.1714285714285714,0.3015873015873014,0.3225806451612902,0.3119999999999998,0.2519083969465647,0.1798561151079136,0.0933333333333332,-0.0179640718562874,0.058064516129032,-0.0060606060606061,0.0789473684210526,0.0649350649350648,0.1631205673758864,0.2330827067669172,0.3015873015873014,0.3781512605042016,0.2519083969465647,0.1232876712328767,0.1081081081081081,-0.0120481927710843,0.058064516129032,0.1631205673758864,0.1714285714285714,0.1714285714285714,0.1970802919708028,0.1549295774647887,0.1388888888888888,0.1232876712328767,0.0789473684210526,0.1468531468531468,0.1081081081081081,0.0314465408805031,-0.2869565217391304,-0.2743362831858407
BCZB-L,10.0,0.2522646170738402,4.520499453626404e-07,0.0414882520379652,0.1938490214352283,-0.0037788979852621,1.0,0.0562530572313712,0.1201307545627894,5.35380163890092e-08,-0.0120658135283334,2.4684402996433244e-05,0.0679385122152072,5.46813333714439e-07,0.3778393351800554,13.728155011095163,0.1086931982089327,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.7877061836139977,-0.0981132075471697,0.1373390557939913,0.0816326530612243,0.0412573673870333,0.0663983903420524,0.0621242484969939,0.1546840958605664,0.2240184757505772,0.244131455399061,0.4402173913043476,0.5229885057471264,0.5868263473053892,0.572700296735905,0.7207792207792207,0.6358024691358024,0.365979381443299,0.4171122994652405,0.456043956043956,0.4247311827956987,0.365979381443299,0.387434554973822,0.3947368421052633,0.3451776649746192,0.444141689373297,0.4363143631436315,0.4095744680851063,0.3554987212276215,0.3486005089058523,0.3730569948186528,0.315136476426799,0.2155963302752293,0.1252653927813163,0.1422413793103449,0.1990950226244343,0.1777777777777778,0.2100456621004567,0.2296983758700697,0.2740384615384614,0.244131455399061,0.2864077669902911,0.3184079601990051,0.3283208020050123,0.3184079601990051,0.1777777777777778,0.2864077669902911,0.3316582914572863,0.4324324324324322,0.4209115281501341,0.4171122994652405
BCZR-L^G00,9.0,-0.0965949233837245,3.3751609690231005e-07,0.0309765614149559,-0.1637813287418345,0.2351961160305955,1.0,0.1687221207848938,-0.2753659496796821,-2.2778627481215074e-07,-0.1297666120014541,1.5376339085454037e-07,-0.0563518880079619,9.23177663959192e-07,-0.0069540795398764,1.4485439107937117,0.0577382248775024,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.6254784382204104,-0.0235294117647059,0.1643835616438356,0.2830188679245282,0.2830188679245282,0.566820276497696,0.5315315315315314,0.3385826771653542,0.4655172413793105,0.566820276497696,0.4049586776859504,0.4529914529914529,0.4406779661016948,0.1805555555555555,0.1764705882352939,0.2686567164179103,0.317829457364341,0.5111111111111111,0.2363636363636363,0.1184210526315789,0.1564625850340135,0.1683848797250857,0.1147540983606558,0.0625,0.0,0.0303030303030302,0.1147540983606558,0.1221122112211221,0.1929824561403508,0.3438735177865613,0.3438735177865613,0.2408759124087589,0.2499999999999997,0.2878787878787878,0.3229571984435797,0.2499999999999997,0.4049586776859504,0.4468085106382977,0.4847161572052401,0.5384615384615385,0.5246636771300448,0.5111111111111111,0.354581673306773,0.4529914529914529,0.3026819923371648,0.3333333333333335,0.5315315315315314,0.4977973568281937,0.4225941422594141,0.6267942583732058
BDAJ-L,3.0,-0.0478816018572257,4.980258146822499e-06,0.4570782660835107,0.1886904761904762,-0.1211707769645814,1.0,0.0665593129361245,-0.1587664191890348,6.525389153677816e-07,0.048164114761398,4.752723799457467e-07,0.0960533952408589,5.8694692076604605e-06,0.0689655172413793,0.4463714216977303,-0.1685368368138094,0.1912575072750913,0.1681537583648908,-0.0345489443378119,0.5390187567155765,-0.0151515151515151,0.1379310344827586,0.1578947368421053,-0.6106194690265487,0.1186440677966103,0.1578947368421053,0.0819672131147541,0.1282051282051284,0.1,0.1186440677966103,-0.043478260869565,-0.043478260869565,-0.0294117647058823,-0.0222222222222222,-0.0364963503649635,-0.6972477064220184,-0.057142857142857,-0.6796116504854368,-0.691588785046729,-0.095890410958904,-0.108108108108108,-0.1698113207547169,-0.1999999999999999,-0.2235294117647058,-0.1698113207547169,-0.1428571428571428,-0.131578947368421,-0.7167381974248928,-0.6803874092009685,-0.6857142857142857,-0.6894117647058824,-0.7033707865168539,-0.6872037914691943,-0.6716417910447761,-0.7006802721088435,-0.6834532374100719,-0.6772616136919315,-0.6470588235294117,-0.6479999999999999,-0.6842105263157894,-0.6796116504854368,-0.6732673267326732,-0.6691729323308271,-0.684964200477327,-0.6772616136919315,-0.6432432432432432,-0.6323119777158774,-0.6930232558139535,-0.6589147286821706
BDBL-L^I07,10.0,-0.061781034865645,-1.383799830364716e-07,-0.0127002418031947,0.1335837684988338,-0.0326459263330299,1.0,0.2664981746700365,-187.45714285714288,4.849448685326548e-08,-0.033914617658516,1.2858347210792176e-06,-0.1619364867865867,5.616836301950806e-07,0.2062386156648452,7.1173657792392095,-0.49499881897159,0.5084558707569249,0.007910639245322,-0.170160481444333,0.8990949822251066,0.2072434607645876,-0.0405405405405405,0.0757575757575756,-0.0216535433070866,0.1044444444444443,0.0060728744939269,-0.1825657894736843,3.321739130434783,3.321739130434783,-0.5393883225208527,-0.572289156626506,-0.5962632006498783,-0.5655594405594406,-0.572289156626506,-0.5885761589403974,-0.6398550724637682,-0.6388081395348837,-0.5922887612797375,-0.6307578008915304,-0.6584192439862544,-0.7204724409448819,-0.72250139586823,-0.7272228320526893,-0.7260198456449836,-0.708162066940693,-0.6939655172413792,-0.7029288702928871,-0.6723796967699407,-0.6870277078085643,-0.6574776016540318,-0.6628222523744912,-0.6675585284280936,-0.6408959537572254,-0.6197398622800306,-0.5998389694041868,-0.5640350877192983,-0.5498188405797102,-0.5253104106972302,-0.5221153846153846,-0.5198067632850242,-0.5,-0.4923391215526047,-0.4918200408997955,-0.5132223310479922,-0.5198067632850242,-0.5044865403788634,-0.5170068027210883,-0.5609540636042403,-0.531573986804901
BDCK-L^L08,9.0,-0.0186135668025474,0.0001296610773587,11.900037843515618,0.3690910638478971,0.0082231207279459,1.0,0.1719478819395744,0.0096252197538756,1.1067596047122043e-05,-0.1639036738711976,3.286728179151421e-08,-0.0828790241753894,9.371306974259324e-05,-0.0553061182263971,0.0029411840377853,0.0324902935200574,0.225602920833233,0.0145110664138222,0.0145110664138222,0.6957400408758323,-0.8217821782178218,-0.1404255319148936,0.0306122448979591,1.4634146341463414,0.0412371134020619,0.0202020202020201,0.0202020202020201,0.2469135802469135,0.2242424242424243,0.160919540229885,0.1348314606741572,0.063157894736842,0.074468085106383,-0.0146341463414633,1.927536231884058,0.074468085106383,0.1744186046511628,0.0412371134020619,0.0802139037433153,0.0306122448979591,-0.0049261083743841,0.01,0.0306122448979591,-0.0471698113207547,2.2063492063492065,-0.0560747663551401,-0.0194174757281553,0.0802139037433153,0.0520833333333334,0.0412371134020619,-0.0426540284360188,-0.0818181818181819,-0.1404255319148936,-0.1330472103004292,-0.1367521367521367,-0.0982142857142858,-0.0380952380952381,0.0802139037433153,0.015075376884422,-0.0334928229665071,-0.0194174757281553,-0.0604651162790697,0.0253807106598984,-0.1140350877192981,-0.1179039301310044,-0.0733944954128441,-0.1652892561983471,-0.1618257261410789,-0.243445692883895
