Momentum Index,0,1,2,3,4,5,6
ABF,0.1716531591628667,-5.596445036304556,-0.8812852797231889,0.1568196166383562,-0.06910063356148888,0.12414797832883577,-0.2837780096118415
AEP,-0.0305898071088595,-5.5803264190135815,1.6086354038028394,-0.13559619668080347,-0.021994791199120067,0.5749162944668261,-0.08852020399080016
AHT,-0.3451579603862449,-1.8377595869046934,-1.4955435153271908,-0.6491574921150407,0.052290242492244204,-0.04217156833183237,0.16916425878210262
ANTO,-0.0592942706379573,-1.048988584124464,3.3051752015780114,-1.2428797653227734,0.017786298504936224,-0.0233094851254262,0.4789843145250165
APTD,-0.1957820307947355,34.96902158565145,18.4142558047893,6.537537863222768,0.9138734807744568,8.793365099989147,3.0192267542691233
AV,-0.0317072845385303,-2.2366313616891205,-1.0436997618952286,0.11727539018658642,-0.14835146986928627,-0.25750043039033393,-0.0047650047810374446
AVON,-0.1365351953198716,-6.814867210844486,-0.5320069145211003,0.15428118638467772,-0.07650459053403144,-0.10614685271805636,-0.7770724000291832
AZN,-0.0515183486717713,-1.7521914283225233,-1.0893062622131755,-0.16674793933960394,-0.029775974031889127,0.02645834927126271,-0.1503796781524738
BA,-0.0358971482600299,1.8685769123845448,-0.7542928208342918,5.2099050803337486,18.57146929835583,-1.7330441245697605,0.20105746970935356
BAB,-0.1739096205321996,-1.4979767404515598,1.5950202158339228,0.7246074652697875,-0.2252205649877093,-0.44501925550801646,-0.0556871090240635
BAF,-0.0510372077708265,-1.6333050172412396,0.07151896731981552,0.21159696373606982,-0.1371144851488857,0.026028863531077404,0.11918762507944027
BAG,-0.0801721521781112,-2.335494175123515,-0.5099146033831978,0.17478743795643753,0.02831129557844364,-0.05058009356979609,0.05793985967588844
BARC,0.020120443740095,-1.0945432348142865,-1.3170121450148033,-0.9172168528737468,0.0432058130039572,-0.20145410133193767,-0.20453360364251402
BATS,-0.0138219301382191,-9.401265241298827,-0.4600710470983293,-0.3663737022373797,-0.29315957117629776,-0.13691104628164857,-0.8207270253873374
BBY,-0.1176540637094373,-6.711430187904339,1.1602631329927722,-0.1660638674448306,-0.15659987225834338,-0.1737901294986007,-0.23765178833545303
BDEV,-0.0643522020853204,-4.392354705934018,-0.06465861457406187,0.2373236513796994,-0.04571003705779965,-0.08515884113526274,-0.5209317001492121
BISI,-0.0508650969168726,-3.3757402980540565,0.35902755407219933,0.21519547584121757,-0.0554876638133987,0.06015231472798519,-0.03436734103795743
BKG,-0.1770880438506338,-3.4518154453607313,0.29472061901159613,-0.22416699749360197,0.00805986239814589,0.057191191756114264,-0.13827591968194528
BLND,0.008758695834381,-5.224645730378717,-0.7758682783132326,-0.18460542423155404,-0.05772790883103088,-0.05937509558339049,-0.2872811346698281
BMY,-0.1134962038066458,48.202986383712826,7.394093392490111,7.804001284584927,-1.4130871413222958,3.707754265595661,-4.393906502769688
BNZL,-0.063416336279246,-0.9768003642759719,0.3796957443011381,0.3706834352447802,-0.28679064615472116,-0.16382714097826348,-0.15120609294302428
BOOT,-0.0227041187600057,-3.748553365140264,0.38589115769612986,-0.6256074902374772,0.06398234257476508,0.10593569167254875,0.10335393289214992
BOY,-0.0133308831250656,-3.398859225737508,-1.5008795959418935,-0.5846254042329969,-0.11855895250487261,0.07746912275936992,-0.18487431786838276
BP,-0.1018125786095034,0.12421926075428837,-0.519999375199175,-0.3007479471665665,-0.07277630074224622,0.19798321152663148,-0.3363079823980972
BT-A,-0.0798351181213533,8.62994917016255,-2.487528690716876,0.6063899585891445,-0.23592734016549918,-0.4681242052936856,0.1383620358195632
BWY,-0.1046067097927938,-4.876369849182313,-0.205704560917132,0.0270971071054013,0.010969437666442544,-0.0020943439060905574,-0.47303638250900265
CAL,-0.0476904387536617,-2.756888248264328,-0.1366873058891622,-0.6057366808564986,-0.012510485379869896,-0.14237027838114352,-0.1559391628926476
CAR,-0.1656941334787298,-5.101497738212327,1.2011652390743845,0.05708036197844922,-0.16310850039459965,-0.257306263007354,-0.06903499663671961
CARR,0.0597409463388844,-6.376406955066053,1.6986924803210335,-0.7098157033694535,-0.1016399644626725,0.09590717521740182,0.21909842122882223
CBG,0.0,-1.521702950079501,-0.9448184727208419,0.10808785212413956,-0.04107996909018242,-0.4900263516417481,0.42940134813944414
CDFF,0.008804856730515,1.7369489327117955,-0.5670569237398345,-0.8473298229561314,0.04546395290897859,0.1520959261887091,0.40537529103271247
CFYN,-0.1824354322178878,-1.4830422617094632,0.2502980706933539,-0.15808031406288744,-0.2254540059897815,0.09603455475759307,0.152910423414723
CGS,-0.0845948847022245,-4.664563263880983,0.20277141118686964,0.01640878557812201,-0.168223606118242,0.49139265475092386,-0.25322087749632344
CHG,0.0127741352023513,-1.3713629589095366,3.8355373684535605,1.749849574712942,-1.1168962645873017,-0.39183590531744017,0.18188772458401278
CKN,0.4114473646251047,-3.693604736586813,0.8640923669457709,0.004888678080286999,-0.1914391468374546,0.2064479642724407,0.537456823716685
CLI,0.3433020032279501,-2.30230067435776,0.043786832095741426,-0.34309927441241794,-0.025992112346991284,0.0824391856271404,-0.03133366395435746
CNE,1.1864518976169465,-9.544309752915982,-1.218548836265254,0.2906289983035238,0.0977641516222217,-0.46826325758654186,-1.3792354536636278
COA,-0.238090785844514,-7.8970529303114505,1.2132589814879842,-0.6941727861617996,-0.16817432020105053,-0.03699005222429595,1.0165683780610797
COST,-0.0555555555555553,-7.6259884979044035,0.11562098189255343,0.33223654871737635,0.061934747487990216,-0.02430161784169055,-0.5290394863347653
CPI,0.6226174723387483,22.44448612532645,-9.464855543336236,-4.690814369834319,0.5922363868035522,0.3794173798739317,1.2068194482261108
CRDA,-0.0801339915373765,-4.443407238145511,0.39703210392191585,-0.14095687472734902,-0.23220891332406987,-0.4091086852037275,0.019449276607016282
CRH,-0.0585225757046903,-1.0796984680230666,1.0944916489373115,0.40958098032998796,-0.24593637270223762,0.49982250228729447,0.5101399338019645
CRL,-0.1598522167487683,-6.52509663364704,2.0966897174351544,-0.6813211307435736,-0.031079260549265103,-0.6622741894703873,0.773596631263394
CTO,0.0669611592953727,16.884675409808,-5.40923979042797,-2.6528824747860016,0.6574940224731919,-0.7955239252255261,-0.09663103031547808
CWK,-0.0189854500675489,-0.16447046180298255,-0.658581104366707,-0.09950432108855921,0.01094692498913426,0.21241792727257755,-0.17887777970547344
DGE,0.0633346603452644,3.538090463259501,-3.61370538409514,1.4658476391644846,0.17908509196906308,-1.59445920081353,0.03024496947216648
DIA,0.0791811699202278,-3.6847593473645412,0.4345701052771937,1.0996974218098325,-0.140654870095482,-0.1311890421562193,-0.1379627118958187
DLAR,-0.0361499720201453,-5.768657742206143,1.679787588339115,-0.13682328053883963,-0.17062178446333182,-0.10136237551464594,-0.528553849545584
DLN,-0.034046361764969,-2.198422031688931,-0.5374226404028308,-0.519821609881123,-0.09373395093828474,0.09289535838651328,-0.16587311475568078
DPLM,-0.0643782127323051,-4.524714422627956,1.8570361134769688,0.1534035646959592,-0.2138350127558047,0.20437251727040487,0.09900751631340082
DSCV,-0.1382475057321682,-1.456493669274019,2.668905504014792,0.5890132880617016,-0.21020565006298425,0.5886611087403214,-0.09479674079229437
ECOR,-0.0217797969000534,-2.297707712251435,1.9614759288096848,-0.04246242209858367,-0.32985935127927274,0.09633440962052528,-0.24639932190429717
ELM,-0.1288333047798526,-6.622922225053791,0.6868357738078149,-0.1505782818872148,-0.16848746131192083,-0.09259540108863465,-0.13034786317562777
EMG,0.2633502719087099,4.130160603151374,-1.324529759554567,0.21638745438710227,-0.3001995114426614,-0.11375855427775189,-0.008457978644790705
